,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSI,vSL,vCU,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,SI_ba,SI_slg,SI_whiff,ST_ba,ST_slg,ST_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff
10,2024-09-13,746586,Lineout,field_out,True,657041,641793,Lane Thomas,Zack Littell,0,98bb265d-d924-4ed8-b2e6-897b22623c64,641793.0,zacklittell,Littell,Right,Zack Littell,TBR,3.73,4.36,144.2,104.0,82.0,99.0,0.788,7.9,1.93,9.71,1.31,0.83,0.225,0.41,0.14,0.292,0.453,,,,,,,55.0,110.0,91.0,102.0,101.0,100.0,0.15,0.221,0.398,,,0.52,-0.54,0.34,,,92.5,,91.7,85.7,,0.245,0.367,0.193,0.264,0.433,0.222,,,,,,,69.0,103.0,91.0,105.0,105.0,113.0,0.231,-1.32,83.1,0.27,0.453,0.336,0.263,0.432,0.149,0.406,0.594,0.115,,,,,,,,,
11,2024-09-13,746586,Flyout,field_out,True,700932,641793,Kyle Manzardo,Zack Littell,0,5e711c86-18dc-482a-8feb-b25567a11442,641793.0,zacklittell,Littell,Right,Zack Littell,TBR,3.73,4.36,144.2,104.0,82.0,99.0,0.788,7.9,1.93,9.71,1.31,0.83,0.225,0.41,0.14,0.292,0.453,,,,,,,55.0,110.0,91.0,102.0,101.0,100.0,0.15,0.221,0.398,,,0.52,-0.54,0.34,,,92.5,,91.7,85.7,,0.245,0.367,0.193,0.264,0.433,0.222,,,,,,,69.0,103.0,91.0,105.0,105.0,113.0,0.231,-1.32,83.1,0.27,0.453,0.336,0.263,0.432,0.149,0.406,0.594,0.115,,,,,,,,,
12,2024-09-13,746586,Triple,triple,False,678877,641793,Jhonkensy Noel,Zack Littell,0,ba7d9f8a-19e0-4007-b369-b0cbc55fb196,641793.0,zacklittell,Littell,Right,Zack Littell,TBR,3.73,4.36,144.2,104.0,82.0,99.0,0.788,7.9,1.93,9.71,1.31,0.83,0.225,0.41,0.14,0.292,0.453,,,,,,,55.0,110.0,91.0,102.0,101.0,100.0,0.15,0.221,0.398,,,0.52,-0.54,0.34,,,92.5,,91.7,85.7,,0.245,0.367,0.193,0.264,0.433,0.222,,,,,,,69.0,103.0,91.0,105.0,105.0,113.0,0.231,-1.32,83.1,0.27,0.453,0.336,0.263,0.432,0.149,0.406,0.594,0.115,,,,,,,,,
13,2024-09-13,746586,Lineout,field_out,True,666310,641793,Bo Naylor,Zack Littell,0,863c6f55-1465-4cdd-8f3f-e893406d67dc,641793.0,zacklittell,Littell,Right,Zack Littell,TBR,3.73,4.36,144.2,104.0,82.0,99.0,0.788,7.9,1.93,9.71,1.31,0.83,0.225,0.41,0.14,0.292,0.453,,,,,,,55.0,110.0,91.0,102.0,101.0,100.0,0.15,0.221,0.398,,,0.52,-0.54,0.34,,,92.5,,91.7,85.7,,0.245,0.367,0.193,0.264,0.433,0.222,,,,,,,69.0,103.0,91.0,105.0,105.0,113.0,0.231,-1.32,83.1,0.27,0.453,0.336,0.263,0.432,0.149,0.406,0.594,0.115,,,,,,,,,
14,2024-09-13,746586,Triple,triple,False,642350,676440,Jose Siri,Tanner Bibee,0,bf023900-efa3-45eb-95e7-9c6c7b5fd0ea,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,CLE,3.6,3.9,160.0,103.0,99.0,105.0,0.767,9.84,2.31,7.93,1.24,0.74,0.283,0.414,0.143,0.308,0.451,82.0,100.0,109.0,120.0,109.0,113.0,92.0,103.0,99.0,113.0,103.0,111.0,0.0,0.441,0.272,0.106,0.181,-0.76,-3.5,1.69,-1.27,-0.12,94.6,82.5,92.5,86.2,81.4,0.283,0.488,0.208,0.155,0.25,0.357,0.244,0.439,0.279,0.205,0.474,0.227,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2024-09-13,746586,Home Run,home_run,False,686482,676440,Logan Driscoll,Tanner Bibee,1,c453108b-6d47-40f8-a755-7d68cc4f5c4f,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,CLE,3.6,3.9,160.0,103.0,99.0,105.0,0.767,9.84,2.31,7.93,1.24,0.74,0.283,0.414,0.143,0.308,0.451,82.0,100.0,109.0,120.0,109.0,113.0,92.0,103.0,99.0,113.0,103.0,111.0,0.0,0.441,0.272,0.106,0.181,-0.76,-3.5,1.69,-1.27,-0.12,94.6,82.5,92.5,86.2,81.4,0.283,0.488,0.208,0.155,0.25,0.357,0.244,0.439,0.279,0.205,0.474,0.227,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2024-09-13,746586,Single,single,False,670764,676440,Taylor Walls,Tanner Bibee,0,677a0ba9-bf21-43ef-906c-be87dd57364b,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,CLE,3.6,3.9,160.0,103.0,99.0,105.0,0.767,9.84,2.31,7.93,1.24,0.74,0.283,0.414,0.143,0.308,0.451,82.0,100.0,109.0,120.0,109.0,113.0,92.0,103.0,99.0,113.0,103.0,111.0,0.0,0.441,0.272,0.106,0.181,-0.76,-3.5,1.69,-1.27,-0.12,94.6,82.5,92.5,86.2,81.4,0.283,0.488,0.208,0.155,0.25,0.357,0.244,0.439,0.279,0.205,0.474,0.227,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-09-13,746586,Single,single,False,666624,676440,Christopher Morel,Tanner Bibee,1,af65fce7-e1d5-4842-a8cd-420cc2e418a3,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,CLE,3.6,3.9,160.0,103.0,99.0,105.0,0.767,9.84,2.31,7.93,1.24,0.74,0.283,0.414,0.143,0.308,0.451,82.0,100.0,109.0,120.0,109.0,113.0,92.0,103.0,99.0,113.0,103.0,111.0,0.0,0.441,0.272,0.106,0.181,-0.76,-3.5,1.69,-1.27,-0.12,94.6,82.5,92.5,86.2,81.4,0.283,0.488,0.208,0.155,0.25,0.357,0.244,0.439,0.279,0.205,0.474,0.227,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-09-13,746586,Strikeout,strikeout,True,664040,676440,Brandon Lowe,Tanner Bibee,0,15088d09-6768-415c-912a-f0383fc8e2cf,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,CLE,3.6,3.9,160.0,103.0,99.0,105.0,0.767,9.84,2.31,7.93,1.24,0.74,0.283,0.414,0.143,0.308,0.451,82.0,100.0,109.0,120.0,109.0,113.0,92.0,103.0,99.0,113.0,103.0,111.0,0.0,0.441,0.272,0.106,0.181,-0.76,-3.5,1.69,-1.27,-0.12,94.6,82.5,92.5,86.2,81.4,0.283,0.488,0.208,0.155,0.25,0.357,0.244,0.439,0.279,0.205,0.474,0.227,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-09-13,746586,Strikeout,strikeout,True,691406,676440,Junior Caminero,Tanner Bibee,0,a05bc4f5-6e12-4ecf-89d6-2e3ea9ff54ec,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,CLE,3.6,3.9,160.0,103.0,99.0,105.0,0.767,9.84,2.31,7.93,1.24,0.74,0.283,0.414,0.143,0.308,0.451,82.0,100.0,109.0,120.0,109.0,113.0,92.0,103.0,99.0,113.0,103.0,111.0,0.0,0.441,0.272,0.106,0.181,-0.76,-3.5,1.69,-1.27,-0.12,94.6,82.5,92.5,86.2,81.4,0.283,0.488,0.208,0.155,0.25,0.357,0.244,0.439,0.279,0.205,0.474,0.227,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-09-13,746586,Strikeout,strikeout,True,666139,676440,Josh Lowe,Tanner Bibee,0,dcc966c6-0a74-48ef-b2bc-934794109ed3,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,CLE,3.6,3.9,160.0,103.0,99.0,105.0,0.767,9.84,2.31,7.93,1.24,0.74,0.283,0.414,0.143,0.308,0.451,82.0,100.0,109.0,120.0,109.0,113.0,92.0,103.0,99.0,113.0,103.0,111.0,0.0,0.441,0.272,0.106,0.181,-0.76,-3.5,1.69,-1.27,-0.12,94.6,82.5,92.5,86.2,81.4,0.283,0.488,0.208,0.155,0.25,0.357,0.244,0.439,0.279,0.205,0.474,0.227,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2024-09-13,746586,Groundout,field_out,True,677587,641793,Brayan Rocchio,Zack Littell,0,4c40cda0-dfa3-4202-abde-0b7d0de92b76,641793.0,zacklittell,Littell,Right,Zack Littell,TBR,3.73,4.36,144.2,104.0,82.0,99.0,0.788,7.9,1.93,9.71,1.31,0.83,0.225,0.41,0.14,0.292,0.453,,,,,,,55.0,110.0,91.0,102.0,101.0,100.0,0.15,0.221,0.398,,,0.52,-0.54,0.34,,,92.5,,91.7,85.7,,0.245,0.367,0.193,0.264,0.433,0.222,,,,,,,69.0,103.0,91.0,105.0,105.0,113.0,0.231,-1.32,83.1,0.27,0.453,0.336,0.263,0.432,0.149,0.406,0.594,0.115,,,,,,,,,
22,2024-09-13,746586,Strikeout,strikeout,True,682177,641793,Daniel Schneemann,Zack Littell,0,57ae3a8a-645a-4f03-a475-fca26edd7a2c,641793.0,zacklittell,Littell,Right,Zack Littell,TBR,3.73,4.36,144.2,104.0,82.0,99.0,0.788,7.9,1.93,9.71,1.31,0.83,0.225,0.41,0.14,0.292,0.453,,,,,,,55.0,110.0,91.0,102.0,101.0,100.0,0.15,0.221,0.398,,,0.52,-0.54,0.34,,,92.5,,91.7,85.7,,0.245,0.367,0.193,0.264,0.433,0.222,,,,,,,69.0,103.0,91.0,105.0,105.0,113.0,0.231,-1.32,83.1,0.27,0.453,0.336,0.263,0.432,0.149,0.406,0.594,0.115,,,,,,,,,
23,2024-09-13,746586,Groundout,field_out,True,665926,641793,Andrés Giménez,Zack Littell,0,e7ecd1a0-c697-472c-ba4c-f41f8ea3f8b2,641793.0,zacklittell,Littell,Right,Zack Littell,TBR,3.73,4.36,144.2,104.0,82.0,99.0,0.788,7.9,1.93,9.71,1.31,0.83,0.225,0.41,0.14,0.292,0.453,,,,,,,55.0,110.0,91.0,102.0,101.0,100.0,0.15,0.221,0.398,,,0.52,-0.54,0.34,,,92.5,,91.7,85.7,,0.245,0.367,0.193,0.264,0.433,0.222,,,,,,,69.0,103.0,91.0,105.0,105.0,113.0,0.231,-1.32,83.1,0.27,0.453,0.336,0.263,0.432,0.149,0.406,0.594,0.115,,,,,,,,,
24,2024-09-13,746586,Flyout,field_out,True,676609,676440,José Caballero,Tanner Bibee,0,95e0c31f-8694-451c-ad3a-c2e411f59fdb,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,CLE,3.6,3.9,160.0,103.0,99.0,105.0,0.767,9.84,2.31,7.93,1.24,0.74,0.283,0.414,0.143,0.308,0.451,82.0,100.0,109.0,120.0,109.0,113.0,92.0,103.0,99.0,113.0,103.0,111.0,0.0,0.441,0.272,0.106,0.181,-0.76,-3.5,1.69,-1.27,-0.12,94.6,82.5,92.5,86.2,81.4,0.283,0.488,0.208,0.155,0.25,0.357,0.244,0.439,0.279,0.205,0.474,0.227,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2024-09-13,746586,Home Run,home_run,False,666018,676440,Jonathan Aranda,Tanner Bibee,0,f0e5cb38-a660-4bf4-96b1-4be46b27adb8,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,CLE,3.6,3.9,160.0,103.0,99.0,105.0,0.767,9.84,2.31,7.93,1.24,0.74,0.283,0.414,0.143,0.308,0.451,82.0,100.0,109.0,120.0,109.0,113.0,92.0,103.0,99.0,113.0,103.0,111.0,0.0,0.441,0.272,0.106,0.181,-0.76,-3.5,1.69,-1.27,-0.12,94.6,82.5,92.5,86.2,81.4,0.283,0.488,0.208,0.155,0.25,0.357,0.244,0.439,0.279,0.205,0.474,0.227,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2024-09-13,746586,Double,double,False,642350,676440,Jose Siri,Tanner Bibee,0,99f6ae99-ac54-4941-89ef-8a468ff71473,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,CLE,3.6,3.9,160.0,103.0,99.0,105.0,0.767,9.84,2.31,7.93,1.24,0.74,0.283,0.414,0.143,0.308,0.451,82.0,100.0,109.0,120.0,109.0,113.0,92.0,103.0,99.0,113.0,103.0,111.0,0.0,0.441,0.272,0.106,0.181,-0.76,-3.5,1.69,-1.27,-0.12,94.6,82.5,92.5,86.2,81.4,0.283,0.488,0.208,0.155,0.25,0.357,0.244,0.439,0.279,0.205,0.474,0.227,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-09-13,746586,Lineout,field_out,True,686482,676440,Logan Driscoll,Tanner Bibee,1,9c2ea677-dd12-450a-979b-e36f390e9f89,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,CLE,3.6,3.9,160.0,103.0,99.0,105.0,0.767,9.84,2.31,7.93,1.24,0.74,0.283,0.414,0.143,0.308,0.451,82.0,100.0,109.0,120.0,109.0,113.0,92.0,103.0,99.0,113.0,103.0,111.0,0.0,0.441,0.272,0.106,0.181,-0.76,-3.5,1.69,-1.27,-0.12,94.6,82.5,92.5,86.2,81.4,0.283,0.488,0.208,0.155,0.25,0.357,0.244,0.439,0.279,0.205,0.474,0.227,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-09-13,746586,Flyout,field_out,True,670764,676440,Taylor Walls,Tanner Bibee,0,a1cdc1dd-7703-4d87-83ed-135c653a85fe,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,CLE,3.6,3.9,160.0,103.0,99.0,105.0,0.767,9.84,2.31,7.93,1.24,0.74,0.283,0.414,0.143,0.308,0.451,82.0,100.0,109.0,120.0,109.0,113.0,92.0,103.0,99.0,113.0,103.0,111.0,0.0,0.441,0.272,0.106,0.181,-0.76,-3.5,1.69,-1.27,-0.12,94.6,82.5,92.5,86.2,81.4,0.283,0.488,0.208,0.155,0.25,0.357,0.244,0.439,0.279,0.205,0.474,0.227,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-09-13,746586,Field Error,field_error,False,608070,641793,José Ramírez,Zack Littell,0,bf838be9-ef5d-4030-932c-ee391ec2a7ef,641793.0,zacklittell,Littell,Right,Zack Littell,TBR,3.73,4.36,144.2,104.0,82.0,99.0,0.788,7.9,1.93,9.71,1.31,0.83,0.225,0.41,0.14,0.292,0.453,,,,,,,55.0,110.0,91.0,102.0,101.0,100.0,0.15,0.221,0.398,,,0.52,-0.54,0.34,,,92.5,,91.7,85.7,,0.245,0.367,0.193,0.264,0.433,0.222,,,,,,,69.0,103.0,91.0,105.0,105.0,113.0,0.231,-1.32,83.1,0.27,0.453,0.336,0.263,0.432,0.149,0.406,0.594,0.115,,,,,,,,,
30,2024-09-13,746586,Grounded Into DP,grounded_into_double_play,True,647304,641793,Josh Naylor,Zack Littell,1,14c13421-461a-422a-aeff-f87a1a5d2f73,641793.0,zacklittell,Littell,Right,Zack Littell,TBR,3.73,4.36,144.2,104.0,82.0,99.0,0.788,7.9,1.93,9.71,1.31,0.83,0.225,0.41,0.14,0.292,0.453,,,,,,,55.0,110.0,91.0,102.0,101.0,100.0,0.15,0.221,0.398,,,0.52,-0.54,0.34,,,92.5,,91.7,85.7,,0.245,0.367,0.193,0.264,0.433,0.222,,,,,,,69.0,103.0,91.0,105.0,105.0,113.0,0.231,-1.32,83.1,0.27,0.453,0.336,0.263,0.432,0.149,0.406,0.594,0.115,,,,,,,,,
31,2024-09-13,746586,Strikeout,strikeout,True,657041,641793,Lane Thomas,Zack Littell,0,d3bdd737-85c7-41eb-8d68-50b70d0af90e,641793.0,zacklittell,Littell,Right,Zack Littell,TBR,3.73,4.36,144.2,104.0,82.0,99.0,0.788,7.9,1.93,9.71,1.31,0.83,0.225,0.41,0.14,0.292,0.453,,,,,,,55.0,110.0,91.0,102.0,101.0,100.0,0.15,0.221,0.398,,,0.52,-0.54,0.34,,,92.5,,91.7,85.7,,0.245,0.367,0.193,0.264,0.433,0.222,,,,,,,69.0,103.0,91.0,105.0,105.0,113.0,0.231,-1.32,83.1,0.27,0.453,0.336,0.263,0.432,0.149,0.406,0.594,0.115,,,,,,,,,
32,2024-09-13,746586,Groundout,field_out,True,666185,676440,Dylan Carlson,Tanner Bibee,0,c640cb3e-886d-458d-8d70-6d5202552dee,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,CLE,3.6,3.9,160.0,103.0,99.0,105.0,0.767,9.84,2.31,7.93,1.24,0.74,0.283,0.414,0.143,0.308,0.451,82.0,100.0,109.0,120.0,109.0,113.0,92.0,103.0,99.0,113.0,103.0,111.0,0.0,0.441,0.272,0.106,0.181,-0.76,-3.5,1.69,-1.27,-0.12,94.6,82.5,92.5,86.2,81.4,0.283,0.488,0.208,0.155,0.25,0.357,0.244,0.439,0.279,0.205,0.474,0.227,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,2024-09-13,746586,Single,single,True,664040,676440,Brandon Lowe,Tanner Bibee,1,80d999ad-85a6-49cc-82e6-c75ac6c1348c,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,CLE,3.6,3.9,160.0,103.0,99.0,105.0,0.767,9.84,2.31,7.93,1.24,0.74,0.283,0.414,0.143,0.308,0.451,82.0,100.0,109.0,120.0,109.0,113.0,92.0,103.0,99.0,113.0,103.0,111.0,0.0,0.441,0.272,0.106,0.181,-0.76,-3.5,1.69,-1.27,-0.12,94.6,82.5,92.5,86.2,81.4,0.283,0.488,0.208,0.155,0.25,0.357,0.244,0.439,0.279,0.205,0.474,0.227,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,2024-09-13,746586,Single,single,False,691406,676440,Junior Caminero,Tanner Bibee,0,84268004-7563-4c79-9ac3-0a465aeb3715,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,CLE,3.6,3.9,160.0,103.0,99.0,105.0,0.767,9.84,2.31,7.93,1.24,0.74,0.283,0.414,0.143,0.308,0.451,82.0,100.0,109.0,120.0,109.0,113.0,92.0,103.0,99.0,113.0,103.0,111.0,0.0,0.441,0.272,0.106,0.181,-0.76,-3.5,1.69,-1.27,-0.12,94.6,82.5,92.5,86.2,81.4,0.283,0.488,0.208,0.155,0.25,0.357,0.244,0.439,0.279,0.205,0.474,0.227,,,,,,,,,,,,,,,,,,,,,,,,,,,
