,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vCH,vSI,vSL,FF_ba,FF_slg,FF_whiff,SI_ba,SI_slg,SI_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,ST_ba,ST_slg,ST_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,CU_ba,CU_slg,CU_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff,EP%,wEP/C,vEP
10,2024-08-02,745224,Double,double,False,592206,693433,Nick Castellanos,Bryan Woo,0,689501a1-d99d-48b4-9759-a4a70745a016,693433.0,bryanwoo,Woo,Right,Bryan Woo,SEA,2.05,2.29,87.2,108.0,103.0,108.0,0.812,6.98,0.92,6.37,0.62,1.06,0.287,0.346,0.154,0.213,0.512,82.0,101.0,95.0,97.0,110.0,108.0,118.0,111.0,111.0,113.0,103.0,110.0,0.237,0.509,0.16,0.094,1.75,2.42,1.59,2.87,94.7,89.5,94.5,84.2,0.208,0.319,0.25,0.211,0.289,0.101,0.122,0.195,0.148,0.261,0.348,0.208,0.087,0.087,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-08-02,745224,Strikeout,strikeout,True,681082,693433,Bryson Stott,Bryan Woo,0,21d84d5b-cb5d-419b-93a8-5eaa92607ef6,693433.0,bryanwoo,Woo,Right,Bryan Woo,SEA,2.05,2.29,87.2,108.0,103.0,108.0,0.812,6.98,0.92,6.37,0.62,1.06,0.287,0.346,0.154,0.213,0.512,82.0,101.0,95.0,97.0,110.0,108.0,118.0,111.0,111.0,113.0,103.0,110.0,0.237,0.509,0.16,0.094,1.75,2.42,1.59,2.87,94.7,89.5,94.5,84.2,0.208,0.319,0.25,0.211,0.289,0.101,0.122,0.195,0.148,0.261,0.348,0.208,0.087,0.087,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-08-02,745224,Groundout,field_out,True,668942,663969,Josh Rojas,Tyler Phillips,0,cec8e473-6a0f-47e9-af25-d82ef58e9d6e,663969.0,tylerphillips,Phillips,Right,Tyler Phillips,PHI,5.5,5.53,36.0,99.0,95.0,98.0,0.792,6.75,1.75,9.25,1.75,1.23,0.114,0.518,0.175,0.36,0.417,72.0,109.0,103.0,72.0,92.0,91.0,80.0,100.0,90.0,122.0,95.0,102.0,0.308,0.186,0.295,0.066,3.67,-0.59,-2.14,-3.96,92.6,85.7,93.7,82.5,0.194,0.29,0.212,0.306,0.694,0.128,0.5,0.625,0.2,,,,0.295,0.5,0.329,108.0,111.0,115.0,0.144,1.11,80.9,0.143,0.143,0.214,,,,,,,,,,,,,,,,,,,,,
13,2024-08-02,745224,Walk,walk,False,664238,663969,Dylan Moore,Tyler Phillips,0,337a3ecf-a34a-4c59-bd46-85f981f92ba5,663969.0,tylerphillips,Phillips,Right,Tyler Phillips,PHI,5.5,5.53,36.0,99.0,95.0,98.0,0.792,6.75,1.75,9.25,1.75,1.23,0.114,0.518,0.175,0.36,0.417,72.0,109.0,103.0,72.0,92.0,91.0,80.0,100.0,90.0,122.0,95.0,102.0,0.308,0.186,0.295,0.066,3.67,-0.59,-2.14,-3.96,92.6,85.7,93.7,82.5,0.194,0.29,0.212,0.306,0.694,0.128,0.5,0.625,0.2,,,,0.295,0.5,0.329,108.0,111.0,115.0,0.144,1.11,80.9,0.143,0.143,0.214,,,,,,,,,,,,,,,,,,,,,
14,2024-08-02,745224,Single,single,False,571745,663969,Mitch Haniger,Tyler Phillips,1,4ddda15b-aeb4-42c8-8139-1c75bd3b64e9,663969.0,tylerphillips,Phillips,Right,Tyler Phillips,PHI,5.5,5.53,36.0,99.0,95.0,98.0,0.792,6.75,1.75,9.25,1.75,1.23,0.114,0.518,0.175,0.36,0.417,72.0,109.0,103.0,72.0,92.0,91.0,80.0,100.0,90.0,122.0,95.0,102.0,0.308,0.186,0.295,0.066,3.67,-0.59,-2.14,-3.96,92.6,85.7,93.7,82.5,0.194,0.29,0.212,0.306,0.694,0.128,0.5,0.625,0.2,,,,0.295,0.5,0.329,108.0,111.0,115.0,0.144,1.11,80.9,0.143,0.143,0.214,,,,,,,,,,,,,,,,,,,,,
15,2024-08-02,745224,Home Run,home_run,False,670042,663969,Luke Raley,Tyler Phillips,1,1bb4733c-a5ce-41da-a1bf-e1cdf36280fc,663969.0,tylerphillips,Phillips,Right,Tyler Phillips,PHI,5.5,5.53,36.0,99.0,95.0,98.0,0.792,6.75,1.75,9.25,1.75,1.23,0.114,0.518,0.175,0.36,0.417,72.0,109.0,103.0,72.0,92.0,91.0,80.0,100.0,90.0,122.0,95.0,102.0,0.308,0.186,0.295,0.066,3.67,-0.59,-2.14,-3.96,92.6,85.7,93.7,82.5,0.194,0.29,0.212,0.306,0.694,0.128,0.5,0.625,0.2,,,,0.295,0.5,0.329,108.0,111.0,115.0,0.144,1.11,80.9,0.143,0.143,0.214,,,,,,,,,,,,,,,,,,,,,
16,2024-08-02,745224,Strikeout,strikeout,True,660844,663969,Leo Rivas,Tyler Phillips,0,a6af3b40-2d7c-4f76-b8f6-0b647295afec,663969.0,tylerphillips,Phillips,Right,Tyler Phillips,PHI,5.5,5.53,36.0,99.0,95.0,98.0,0.792,6.75,1.75,9.25,1.75,1.23,0.114,0.518,0.175,0.36,0.417,72.0,109.0,103.0,72.0,92.0,91.0,80.0,100.0,90.0,122.0,95.0,102.0,0.308,0.186,0.295,0.066,3.67,-0.59,-2.14,-3.96,92.6,85.7,93.7,82.5,0.194,0.29,0.212,0.306,0.694,0.128,0.5,0.625,0.2,,,,0.295,0.5,0.329,108.0,111.0,115.0,0.144,1.11,80.9,0.143,0.143,0.214,,,,,,,,,,,,,,,,,,,,,
17,2024-08-02,745224,Single,single,False,645302,663969,Victor Robles,Tyler Phillips,0,c1253cb3-6469-4e57-9553-3f350db199c9,663969.0,tylerphillips,Phillips,Right,Tyler Phillips,PHI,5.5,5.53,36.0,99.0,95.0,98.0,0.792,6.75,1.75,9.25,1.75,1.23,0.114,0.518,0.175,0.36,0.417,72.0,109.0,103.0,72.0,92.0,91.0,80.0,100.0,90.0,122.0,95.0,102.0,0.308,0.186,0.295,0.066,3.67,-0.59,-2.14,-3.96,92.6,85.7,93.7,82.5,0.194,0.29,0.212,0.306,0.694,0.128,0.5,0.625,0.2,,,,0.295,0.5,0.329,108.0,111.0,115.0,0.144,1.11,80.9,0.143,0.143,0.214,,,,,,,,,,,,,,,,,,,,,
18,2024-08-02,745224,Walk,walk,False,668227,663969,Randy Arozarena,Tyler Phillips,1,8bfac55e-2f2b-4288-a1c0-6f2b80ec3c12,663969.0,tylerphillips,Phillips,Right,Tyler Phillips,PHI,5.5,5.53,36.0,99.0,95.0,98.0,0.792,6.75,1.75,9.25,1.75,1.23,0.114,0.518,0.175,0.36,0.417,72.0,109.0,103.0,72.0,92.0,91.0,80.0,100.0,90.0,122.0,95.0,102.0,0.308,0.186,0.295,0.066,3.67,-0.59,-2.14,-3.96,92.6,85.7,93.7,82.5,0.194,0.29,0.212,0.306,0.694,0.128,0.5,0.625,0.2,,,,0.295,0.5,0.329,108.0,111.0,115.0,0.144,1.11,80.9,0.143,0.143,0.214,,,,,,,,,,,,,,,,,,,,,
19,2024-08-02,745224,Walk,walk,False,663728,663969,Cal Raleigh,Tyler Phillips,1,e95f9c15-aadc-4d0a-a944-35abced96c0a,663969.0,tylerphillips,Phillips,Right,Tyler Phillips,PHI,5.5,5.53,36.0,99.0,95.0,98.0,0.792,6.75,1.75,9.25,1.75,1.23,0.114,0.518,0.175,0.36,0.417,72.0,109.0,103.0,72.0,92.0,91.0,80.0,100.0,90.0,122.0,95.0,102.0,0.308,0.186,0.295,0.066,3.67,-0.59,-2.14,-3.96,92.6,85.7,93.7,82.5,0.194,0.29,0.212,0.306,0.694,0.128,0.5,0.625,0.2,,,,0.295,0.5,0.329,108.0,111.0,115.0,0.144,1.11,80.9,0.143,0.143,0.214,,,,,,,,,,,,,,,,,,,,,
20,2024-08-02,745224,Home Run,home_run,False,457759,663969,Justin Turner,Tyler Phillips,1,8fd0d63a-0e92-4436-ae53-23fb831388fe,663969.0,tylerphillips,Phillips,Right,Tyler Phillips,PHI,5.5,5.53,36.0,99.0,95.0,98.0,0.792,6.75,1.75,9.25,1.75,1.23,0.114,0.518,0.175,0.36,0.417,72.0,109.0,103.0,72.0,92.0,91.0,80.0,100.0,90.0,122.0,95.0,102.0,0.308,0.186,0.295,0.066,3.67,-0.59,-2.14,-3.96,92.6,85.7,93.7,82.5,0.194,0.29,0.212,0.306,0.694,0.128,0.5,0.625,0.2,,,,0.295,0.5,0.329,108.0,111.0,115.0,0.144,1.11,80.9,0.143,0.143,0.214,,,,,,,,,,,,,,,,,,,,,
21,2024-08-02,745224,Single,single,False,668942,614179,Josh Rojas,José Ruiz,0,fbdeef1e-2060-4200-8d39-abfb7e3ede0f,614179.0,joseruiz,"Ruiz, J",Right,José Ruiz,PHI,3.95,4.2,41.0,102.0,104.0,102.0,0.741,9.44,2.41,9.0,1.54,1.51,0.229,0.441,0.102,0.356,0.42,97.0,90.0,97.0,104.0,101.0,103.0,75.0,101.0,96.0,134.0,67.0,73.0,0.235,0.264,0.05,0.033,-0.66,1.8,-0.99,-1.3,96.4,90.1,95.9,92.3,0.289,0.553,0.33,0.205,0.308,0.108,0.2,0.4,0.333,0.333,0.333,0.4,,,,119.0,105.0,107.0,0.417,-0.56,86.3,0.274,0.425,0.354,,,,,,,,,,,,,,,,,,,,,
22,2024-08-02,745224,Strikeout,strikeout,True,664238,614179,Dylan Moore,José Ruiz,0,2e42e0a9-1e87-49c1-816a-9ff5f9392320,614179.0,joseruiz,"Ruiz, J",Right,José Ruiz,PHI,3.95,4.2,41.0,102.0,104.0,102.0,0.741,9.44,2.41,9.0,1.54,1.51,0.229,0.441,0.102,0.356,0.42,97.0,90.0,97.0,104.0,101.0,103.0,75.0,101.0,96.0,134.0,67.0,73.0,0.235,0.264,0.05,0.033,-0.66,1.8,-0.99,-1.3,96.4,90.1,95.9,92.3,0.289,0.553,0.33,0.205,0.308,0.108,0.2,0.4,0.333,0.333,0.333,0.4,,,,119.0,105.0,107.0,0.417,-0.56,86.3,0.274,0.425,0.354,,,,,,,,,,,,,,,,,,,,,
23,2024-08-02,745224,Groundout,field_out,True,679032,693433,Johan Rojas,Bryan Woo,0,c16ee80a-0e56-456f-b466-70532433bdd2,693433.0,bryanwoo,Woo,Right,Bryan Woo,SEA,2.05,2.29,87.2,108.0,103.0,108.0,0.812,6.98,0.92,6.37,0.62,1.06,0.287,0.346,0.154,0.213,0.512,82.0,101.0,95.0,97.0,110.0,108.0,118.0,111.0,111.0,113.0,103.0,110.0,0.237,0.509,0.16,0.094,1.75,2.42,1.59,2.87,94.7,89.5,94.5,84.2,0.208,0.319,0.25,0.211,0.289,0.101,0.122,0.195,0.148,0.261,0.348,0.208,0.087,0.087,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2024-08-02,745224,Strikeout,strikeout,True,656941,693433,Kyle Schwarber,Bryan Woo,0,82c6299d-6d44-490c-8ef6-2ee8c84bbd8b,693433.0,bryanwoo,Woo,Right,Bryan Woo,SEA,2.05,2.29,87.2,108.0,103.0,108.0,0.812,6.98,0.92,6.37,0.62,1.06,0.287,0.346,0.154,0.213,0.512,82.0,101.0,95.0,97.0,110.0,108.0,118.0,111.0,111.0,113.0,103.0,110.0,0.237,0.509,0.16,0.094,1.75,2.42,1.59,2.87,94.7,89.5,94.5,84.2,0.208,0.319,0.25,0.211,0.289,0.101,0.122,0.195,0.148,0.261,0.348,0.208,0.087,0.087,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2024-08-02,745224,Groundout,field_out,True,607208,693433,Trea Turner,Bryan Woo,0,6a0cfc6d-d096-483f-ac6b-9e6450583182,693433.0,bryanwoo,Woo,Right,Bryan Woo,SEA,2.05,2.29,87.2,108.0,103.0,108.0,0.812,6.98,0.92,6.37,0.62,1.06,0.287,0.346,0.154,0.213,0.512,82.0,101.0,95.0,97.0,110.0,108.0,118.0,111.0,111.0,113.0,103.0,110.0,0.237,0.509,0.16,0.094,1.75,2.42,1.59,2.87,94.7,89.5,94.5,84.2,0.208,0.319,0.25,0.211,0.289,0.101,0.122,0.195,0.148,0.261,0.348,0.208,0.087,0.087,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2024-08-02,745224,Strikeout,strikeout,True,571745,614179,Mitch Haniger,José Ruiz,0,07c2a67d-78ff-4e71-9cbd-6d4f1a39b404,614179.0,joseruiz,"Ruiz, J",Right,José Ruiz,PHI,3.95,4.2,41.0,102.0,104.0,102.0,0.741,9.44,2.41,9.0,1.54,1.51,0.229,0.441,0.102,0.356,0.42,97.0,90.0,97.0,104.0,101.0,103.0,75.0,101.0,96.0,134.0,67.0,73.0,0.235,0.264,0.05,0.033,-0.66,1.8,-0.99,-1.3,96.4,90.1,95.9,92.3,0.289,0.553,0.33,0.205,0.308,0.108,0.2,0.4,0.333,0.333,0.333,0.4,,,,119.0,105.0,107.0,0.417,-0.56,86.3,0.274,0.425,0.354,,,,,,,,,,,,,,,,,,,,,
27,2024-08-02,745224,Pop Out,field_out,True,670042,614179,Luke Raley,José Ruiz,0,1f52f003-8af6-45a9-a631-4d0143166b8d,614179.0,joseruiz,"Ruiz, J",Right,José Ruiz,PHI,3.95,4.2,41.0,102.0,104.0,102.0,0.741,9.44,2.41,9.0,1.54,1.51,0.229,0.441,0.102,0.356,0.42,97.0,90.0,97.0,104.0,101.0,103.0,75.0,101.0,96.0,134.0,67.0,73.0,0.235,0.264,0.05,0.033,-0.66,1.8,-0.99,-1.3,96.4,90.1,95.9,92.3,0.289,0.553,0.33,0.205,0.308,0.108,0.2,0.4,0.333,0.333,0.333,0.4,,,,119.0,105.0,107.0,0.417,-0.56,86.3,0.274,0.425,0.354,,,,,,,,,,,,,,,,,,,,,
28,2024-08-02,745224,Lineout,field_out,True,660844,614179,Leo Rivas,José Ruiz,0,54041298-a493-48d3-9014-a3d7b2687673,614179.0,joseruiz,"Ruiz, J",Right,José Ruiz,PHI,3.95,4.2,41.0,102.0,104.0,102.0,0.741,9.44,2.41,9.0,1.54,1.51,0.229,0.441,0.102,0.356,0.42,97.0,90.0,97.0,104.0,101.0,103.0,75.0,101.0,96.0,134.0,67.0,73.0,0.235,0.264,0.05,0.033,-0.66,1.8,-0.99,-1.3,96.4,90.1,95.9,92.3,0.289,0.553,0.33,0.205,0.308,0.108,0.2,0.4,0.333,0.333,0.333,0.4,,,,119.0,105.0,107.0,0.417,-0.56,86.3,0.274,0.425,0.354,,,,,,,,,,,,,,,,,,,,,
29,2024-08-02,745224,Flyout,field_out,True,547180,693433,Bryce Harper,Bryan Woo,0,3897a77b-f7dc-49b3-9216-9231b67c5846,693433.0,bryanwoo,Woo,Right,Bryan Woo,SEA,2.05,2.29,87.2,108.0,103.0,108.0,0.812,6.98,0.92,6.37,0.62,1.06,0.287,0.346,0.154,0.213,0.512,82.0,101.0,95.0,97.0,110.0,108.0,118.0,111.0,111.0,113.0,103.0,110.0,0.237,0.509,0.16,0.094,1.75,2.42,1.59,2.87,94.7,89.5,94.5,84.2,0.208,0.319,0.25,0.211,0.289,0.101,0.122,0.195,0.148,0.261,0.348,0.208,0.087,0.087,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2024-08-02,745224,Groundout,field_out,True,664761,693433,Alec Bohm,Bryan Woo,0,8144df62-8b84-40f1-b6ab-d803f21712a9,693433.0,bryanwoo,Woo,Right,Bryan Woo,SEA,2.05,2.29,87.2,108.0,103.0,108.0,0.812,6.98,0.92,6.37,0.62,1.06,0.287,0.346,0.154,0.213,0.512,82.0,101.0,95.0,97.0,110.0,108.0,118.0,111.0,111.0,113.0,103.0,110.0,0.237,0.509,0.16,0.094,1.75,2.42,1.59,2.87,94.7,89.5,94.5,84.2,0.208,0.319,0.25,0.211,0.289,0.101,0.122,0.195,0.148,0.261,0.348,0.208,0.087,0.087,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,2024-08-02,745224,Strikeout,strikeout,True,669016,693433,Brandon Marsh,Bryan Woo,0,f6dad3dc-369a-451c-9b7a-994108bdcc00,693433.0,bryanwoo,Woo,Right,Bryan Woo,SEA,2.05,2.29,87.2,108.0,103.0,108.0,0.812,6.98,0.92,6.37,0.62,1.06,0.287,0.346,0.154,0.213,0.512,82.0,101.0,95.0,97.0,110.0,108.0,118.0,111.0,111.0,113.0,103.0,110.0,0.237,0.509,0.16,0.094,1.75,2.42,1.59,2.87,94.7,89.5,94.5,84.2,0.208,0.319,0.25,0.211,0.289,0.101,0.122,0.195,0.148,0.261,0.348,0.208,0.087,0.087,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,2024-08-02,745224,Pop Out,field_out,True,645302,628708,Victor Robles,Yunior Marte,0,ad4d15c1-d39a-4002-8d38-0d351e6209cf,628708.0,yuniormarte,"Marte, Y",Right,Yunior Marte,PHI,7.13,6.49,24.0,97.0,113.0,101.0,0.785,8.63,5.25,12.0,1.88,1.46,0.183,0.463,0.207,0.256,0.371,,,,99.0,92.0,91.0,104.0,104.0,103.0,120.0,95.0,102.0,0.358,0.153,0.428,,-3.3,1.82,-2.98,,97.1,,96.2,85.4,0.333,0.667,0.143,0.205,0.273,0.257,,,,0.357,0.643,0.221,,,,,,,,,,,,,145.0,82.0,98.0,0.061,-9.38,90.0,0.667,0.833,0.25,,,,,,,,,,,,
33,2024-08-02,745224,Single,single,False,668227,628708,Randy Arozarena,Yunior Marte,0,5b76d929-c40e-47af-b4d8-cc23f5bffdee,628708.0,yuniormarte,"Marte, Y",Right,Yunior Marte,PHI,7.13,6.49,24.0,97.0,113.0,101.0,0.785,8.63,5.25,12.0,1.88,1.46,0.183,0.463,0.207,0.256,0.371,,,,99.0,92.0,91.0,104.0,104.0,103.0,120.0,95.0,102.0,0.358,0.153,0.428,,-3.3,1.82,-2.98,,97.1,,96.2,85.4,0.333,0.667,0.143,0.205,0.273,0.257,,,,0.357,0.643,0.221,,,,,,,,,,,,,145.0,82.0,98.0,0.061,-9.38,90.0,0.667,0.833,0.25,,,,,,,,,,,,
