,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vCH,vSI,vSL,vCU,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,FC_ba,FC_slg,FC_whiff,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
0,2024-04-19,745189,Pop Out,field_out,True,686217,502043,Sal Frelick,Kyle Gibson,0,246091fd-0333-47e2-9343-497745624c71,502043.0,kylegibson,Gibson,Right,Kyle Gibson,STL,4.16,4.92,101.2,97.0,93.0,95.0,0.736,8.5,3.63,8.59,1.15,1.5,0.213,0.419,0.162,0.344,0.344,94.0,93.0,85.0,105.0,105.0,106.0,80.0,85.0,80.0,84.0,101.0,96.0,104.0,102.0,105.0,94.0,94.0,89.0,0.279,0.127,0.205,0.221,0.082,0.086,-2.35,0.34,0.83,0.35,-1.85,1.85,91.5,88.9,84.8,90.7,80.6,78.5,0.252,0.409,0.108,0.222,0.306,0.454,0.322,0.441,0.211,0.293,0.683,0.076,0.167,0.194,0.342,0.304,0.739,0.493,,,,,,
1,2024-04-19,745189,Strikeout,strikeout,True,661388,502043,William Contreras,Kyle Gibson,0,f7860ef1-553e-4735-a50b-b617a06d5f7b,502043.0,kylegibson,Gibson,Right,Kyle Gibson,STL,4.16,4.92,101.2,97.0,93.0,95.0,0.736,8.5,3.63,8.59,1.15,1.5,0.213,0.419,0.162,0.344,0.344,94.0,93.0,85.0,105.0,105.0,106.0,80.0,85.0,80.0,84.0,101.0,96.0,104.0,102.0,105.0,94.0,94.0,89.0,0.279,0.127,0.205,0.221,0.082,0.086,-2.35,0.34,0.83,0.35,-1.85,1.85,91.5,88.9,84.8,90.7,80.6,78.5,0.252,0.409,0.108,0.222,0.306,0.454,0.322,0.441,0.211,0.293,0.683,0.076,0.167,0.194,0.342,0.304,0.739,0.493,,,,,,
2,2024-04-19,745189,Groundout,field_out,True,642715,502043,Willy Adames,Kyle Gibson,0,269c0d9b-7bcc-4da4-a009-be098f84555b,502043.0,kylegibson,Gibson,Right,Kyle Gibson,STL,4.16,4.92,101.2,97.0,93.0,95.0,0.736,8.5,3.63,8.59,1.15,1.5,0.213,0.419,0.162,0.344,0.344,94.0,93.0,85.0,105.0,105.0,106.0,80.0,85.0,80.0,84.0,101.0,96.0,104.0,102.0,105.0,94.0,94.0,89.0,0.279,0.127,0.205,0.221,0.082,0.086,-2.35,0.34,0.83,0.35,-1.85,1.85,91.5,88.9,84.8,90.7,80.6,78.5,0.252,0.409,0.108,0.222,0.306,0.454,0.322,0.441,0.211,0.293,0.683,0.076,0.167,0.194,0.342,0.304,0.739,0.493,,,,,,
3,2024-04-19,745189,Strikeout,strikeout,True,680977,642547,Brendan Donovan,Freddy Peralta,0,af22a660-4cfb-4d47-8919-baed7409f564,642547.0,freddyperalta,"Peralta, F",Right,Freddy Peralta,MIL,4.11,3.74,103.0,99.0,107.0,102.0,0.71,11.36,3.15,7.6,1.22,0.92,0.248,0.38,0.233,0.31,0.387,76.0,94.0,88.0,103.0,102.0,111.0,121.0,99.0,103.0,,,,99.0,104.0,110.0,,,,,0.536,,0.248,0.046,0.17,0.0,,,0.53,-1.65,1.06,94.5,,88.0,,81.1,77.3,,,,0.194,0.337,0.393,,,,0.238,0.411,0.277,0.22,0.254,0.386,0.308,0.538,0.233,,,,,,
4,2024-04-19,745189,Groundout,field_out,True,502671,642547,Paul Goldschmidt,Freddy Peralta,0,4bcaad0e-716d-4bef-af8f-e7a8d6df3072,642547.0,freddyperalta,"Peralta, F",Right,Freddy Peralta,MIL,4.11,3.74,103.0,99.0,107.0,102.0,0.71,11.36,3.15,7.6,1.22,0.92,0.248,0.38,0.233,0.31,0.387,76.0,94.0,88.0,103.0,102.0,111.0,121.0,99.0,103.0,,,,99.0,104.0,110.0,,,,,0.536,,0.248,0.046,0.17,0.0,,,0.53,-1.65,1.06,94.5,,88.0,,81.1,77.3,,,,0.194,0.337,0.393,,,,0.238,0.411,0.277,0.22,0.254,0.386,0.308,0.538,0.233,,,,,,
5,2024-04-19,745189,Groundout,field_out,True,663457,642547,Lars Nootbaar,Freddy Peralta,0,f87335d4-75e5-4ea1-b746-2925e3764322,642547.0,freddyperalta,"Peralta, F",Right,Freddy Peralta,MIL,4.11,3.74,103.0,99.0,107.0,102.0,0.71,11.36,3.15,7.6,1.22,0.92,0.248,0.38,0.233,0.31,0.387,76.0,94.0,88.0,103.0,102.0,111.0,121.0,99.0,103.0,,,,99.0,104.0,110.0,,,,,0.536,,0.248,0.046,0.17,0.0,,,0.53,-1.65,1.06,94.5,,88.0,,81.1,77.3,,,,0.194,0.337,0.393,,,,0.238,0.411,0.277,0.22,0.254,0.386,0.308,0.538,0.233,,,,,,
6,2024-04-19,745189,Strikeout,strikeout,True,686554,502043,Oliver Dunn,Kyle Gibson,0,422dd5ef-e2a1-4ec0-b903-bec02ba793cf,502043.0,kylegibson,Gibson,Right,Kyle Gibson,STL,4.16,4.92,101.2,97.0,93.0,95.0,0.736,8.5,3.63,8.59,1.15,1.5,0.213,0.419,0.162,0.344,0.344,94.0,93.0,85.0,105.0,105.0,106.0,80.0,85.0,80.0,84.0,101.0,96.0,104.0,102.0,105.0,94.0,94.0,89.0,0.279,0.127,0.205,0.221,0.082,0.086,-2.35,0.34,0.83,0.35,-1.85,1.85,91.5,88.9,84.8,90.7,80.6,78.5,0.252,0.409,0.108,0.222,0.306,0.454,0.322,0.441,0.211,0.293,0.683,0.076,0.167,0.194,0.342,0.304,0.739,0.493,,,,,,
7,2024-04-19,745189,Pop Out,field_out,True,656555,502043,Rhys Hoskins,Kyle Gibson,0,952a71c0-bb56-400c-ae44-ef598f40c348,502043.0,kylegibson,Gibson,Right,Kyle Gibson,STL,4.16,4.92,101.2,97.0,93.0,95.0,0.736,8.5,3.63,8.59,1.15,1.5,0.213,0.419,0.162,0.344,0.344,94.0,93.0,85.0,105.0,105.0,106.0,80.0,85.0,80.0,84.0,101.0,96.0,104.0,102.0,105.0,94.0,94.0,89.0,0.279,0.127,0.205,0.221,0.082,0.086,-2.35,0.34,0.83,0.35,-1.85,1.85,91.5,88.9,84.8,90.7,80.6,78.5,0.252,0.409,0.108,0.222,0.306,0.454,0.322,0.441,0.211,0.293,0.683,0.076,0.167,0.194,0.342,0.304,0.739,0.493,,,,,,
8,2024-04-19,745189,Groundout,field_out,True,668930,502043,Brice Turang,Kyle Gibson,0,02e29e98-ef06-46c2-ac2c-2c942afcfd20,502043.0,kylegibson,Gibson,Right,Kyle Gibson,STL,4.16,4.92,101.2,97.0,93.0,95.0,0.736,8.5,3.63,8.59,1.15,1.5,0.213,0.419,0.162,0.344,0.344,94.0,93.0,85.0,105.0,105.0,106.0,80.0,85.0,80.0,84.0,101.0,96.0,104.0,102.0,105.0,94.0,94.0,89.0,0.279,0.127,0.205,0.221,0.082,0.086,-2.35,0.34,0.83,0.35,-1.85,1.85,91.5,88.9,84.8,90.7,80.6,78.5,0.252,0.409,0.108,0.222,0.306,0.454,0.322,0.441,0.211,0.293,0.683,0.076,0.167,0.194,0.342,0.304,0.739,0.493,,,,,,
9,2024-04-19,745189,Pop Out,field_out,True,571448,642547,Nolan Arenado,Freddy Peralta,0,c61c9a42-7d54-4411-a6bf-d472edb7366c,642547.0,freddyperalta,"Peralta, F",Right,Freddy Peralta,MIL,4.11,3.74,103.0,99.0,107.0,102.0,0.71,11.36,3.15,7.6,1.22,0.92,0.248,0.38,0.233,0.31,0.387,76.0,94.0,88.0,103.0,102.0,111.0,121.0,99.0,103.0,,,,99.0,104.0,110.0,,,,,0.536,,0.248,0.046,0.17,0.0,,,0.53,-1.65,1.06,94.5,,88.0,,81.1,77.3,,,,0.194,0.337,0.393,,,,0.238,0.411,0.277,0.22,0.254,0.386,0.308,0.538,0.233,,,,,,
