,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,SL%,KC%,CH%,wFC/C,wSI/C,wSL/C,wKC/C,wCH/C,vFC,vCH,vSI,vSL,vKC,FC_ba,FC_slg,FC_whiff,SL_ba,SL_slg,SL_whiff,SI_ba,SI_slg,SI_whiff,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,FA%,CU%,wFA/C,wCU/C,vFA,vCU,FF_ba,FF_slg,FF_whiff
13,2024-04-24,745753,Strikeout,strikeout,True,650402,671212,Gleyber Torres,Joe Boyle,0,2f557263-4a5f-4fe4-872c-029d98bcb91b,671212.0,joeboyle,Boyle,Right,Joe Boyle,OAK,7.16,4.79,27.2,88.0,110.0,92.0,0.757,9.43,7.48,8.13,0.98,0.87,0.263,0.25,0.171,0.263,0.38,,,,,,,128.0,106.0,117.0,,,,,,,,,0.36,,,,,0.13,,,,,,86.7,,,,,0.25,0.75,0.5,,,,,,,,,,110.0,75.0,87.0,95.0,84.0,84.0,0.575,0.065,-0.8,0.58,96.6,80.4,0.268,0.411,0.216
14,2024-04-24,745753,Walk,walk,False,657077,671212,Alex Verdugo,Joe Boyle,0,fb525f06-9657-42de-9f79-67ddedccde83,671212.0,joeboyle,Boyle,Right,Joe Boyle,OAK,7.16,4.79,27.2,88.0,110.0,92.0,0.757,9.43,7.48,8.13,0.98,0.87,0.263,0.25,0.171,0.263,0.38,,,,,,,128.0,106.0,117.0,,,,,,,,,0.36,,,,,0.13,,,,,,86.7,,,,,0.25,0.75,0.5,,,,,,,,,,110.0,75.0,87.0,95.0,84.0,84.0,0.575,0.065,-0.8,0.58,96.6,80.4,0.268,0.411,0.216
15,2024-04-24,745753,Lineout,field_out,True,665828,671212,Oswaldo Cabrera,Joe Boyle,0,d6d61612-2fc2-4ebf-bccf-85557061c1fa,671212.0,joeboyle,Boyle,Right,Joe Boyle,OAK,7.16,4.79,27.2,88.0,110.0,92.0,0.757,9.43,7.48,8.13,0.98,0.87,0.263,0.25,0.171,0.263,0.38,,,,,,,128.0,106.0,117.0,,,,,,,,,0.36,,,,,0.13,,,,,,86.7,,,,,0.25,0.75,0.5,,,,,,,,,,110.0,75.0,87.0,95.0,84.0,84.0,0.575,0.065,-0.8,0.58,96.6,80.4,0.268,0.411,0.216
16,2024-04-24,745753,Walk,walk,False,669224,671212,Austin Wells,Joe Boyle,1,3c19fec5-221b-41b9-9c6e-b93ad726d1ea,671212.0,joeboyle,Boyle,Right,Joe Boyle,OAK,7.16,4.79,27.2,88.0,110.0,92.0,0.757,9.43,7.48,8.13,0.98,0.87,0.263,0.25,0.171,0.263,0.38,,,,,,,128.0,106.0,117.0,,,,,,,,,0.36,,,,,0.13,,,,,,86.7,,,,,0.25,0.75,0.5,,,,,,,,,,110.0,75.0,87.0,95.0,84.0,84.0,0.575,0.065,-0.8,0.58,96.6,80.4,0.268,0.411,0.216
17,2024-04-24,745753,Single,single,False,683011,671212,Anthony Volpe,Joe Boyle,1,d3c2dcae-bdce-42b6-ba9d-86046ba00bbb,671212.0,joeboyle,Boyle,Right,Joe Boyle,OAK,7.16,4.79,27.2,88.0,110.0,92.0,0.757,9.43,7.48,8.13,0.98,0.87,0.263,0.25,0.171,0.263,0.38,,,,,,,128.0,106.0,117.0,,,,,,,,,0.36,,,,,0.13,,,,,,86.7,,,,,0.25,0.75,0.5,,,,,,,,,,110.0,75.0,87.0,95.0,84.0,84.0,0.575,0.065,-0.8,0.58,96.6,80.4,0.268,0.411,0.216
18,2024-04-24,745753,Flyout,field_out,True,665742,671212,Juan Soto,Joe Boyle,0,4a9bad7b-13c3-4470-a9ec-9aaa9da8af3b,671212.0,joeboyle,Boyle,Right,Joe Boyle,OAK,7.16,4.79,27.2,88.0,110.0,92.0,0.757,9.43,7.48,8.13,0.98,0.87,0.263,0.25,0.171,0.263,0.38,,,,,,,128.0,106.0,117.0,,,,,,,,,0.36,,,,,0.13,,,,,,86.7,,,,,0.25,0.75,0.5,,,,,,,,,,110.0,75.0,87.0,95.0,84.0,84.0,0.575,0.065,-0.8,0.58,96.6,80.4,0.268,0.411,0.216
19,2024-04-24,745753,Groundout,field_out,True,669397,657376,Nick Allen,Clarke Schmidt,0,1153e4cc-49d2-4d9a-b51b-5c74328ecc86,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,NYY,2.52,3.72,60.2,99.0,114.0,101.0,0.719,9.94,2.97,7.27,0.89,1.0,0.312,0.364,0.234,0.24,0.412,36.0,89.0,96.0,81.0,97.0,87.0,135.0,93.0,102.0,152.0,100.0,112.0,106.0,106.0,103.0,0.215,0.356,0.239,0.181,0.009,0.6,-0.42,1.58,0.69,-13.06,92.4,87.1,94.2,85.3,83.9,0.256,0.372,0.325,0.196,0.283,0.319,0.233,0.488,0.212,0.146,0.22,0.346,0.667,1.0,0.0,,,,,,,,,,,,,,,
20,2024-04-24,745753,Strikeout,strikeout,True,676116,657376,Ryan Noda,Clarke Schmidt,0,31165314-fc76-4584-af51-1a4ccc3c0f53,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,NYY,2.52,3.72,60.2,99.0,114.0,101.0,0.719,9.94,2.97,7.27,0.89,1.0,0.312,0.364,0.234,0.24,0.412,36.0,89.0,96.0,81.0,97.0,87.0,135.0,93.0,102.0,152.0,100.0,112.0,106.0,106.0,103.0,0.215,0.356,0.239,0.181,0.009,0.6,-0.42,1.58,0.69,-13.06,92.4,87.1,94.2,85.3,83.9,0.256,0.372,0.325,0.196,0.283,0.319,0.233,0.488,0.212,0.146,0.22,0.346,0.667,1.0,0.0,,,,,,,,,,,,,,,
21,2024-04-24,745753,Strikeout,strikeout,True,663527,657376,Tyler Nevin,Clarke Schmidt,0,8621066c-aad6-4ace-9221-64b9f23eacbe,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,NYY,2.52,3.72,60.2,99.0,114.0,101.0,0.719,9.94,2.97,7.27,0.89,1.0,0.312,0.364,0.234,0.24,0.412,36.0,89.0,96.0,81.0,97.0,87.0,135.0,93.0,102.0,152.0,100.0,112.0,106.0,106.0,103.0,0.215,0.356,0.239,0.181,0.009,0.6,-0.42,1.58,0.69,-13.06,92.4,87.1,94.2,85.3,83.9,0.256,0.372,0.325,0.196,0.283,0.319,0.233,0.488,0.212,0.146,0.22,0.346,0.667,1.0,0.0,,,,,,,,,,,,,,,
22,2024-04-24,745753,Single,single,False,592450,671212,Aaron Judge,Joe Boyle,0,7900aefa-9619-4b42-bb71-c39d921bc018,671212.0,joeboyle,Boyle,Right,Joe Boyle,OAK,7.16,4.79,27.2,88.0,110.0,92.0,0.757,9.43,7.48,8.13,0.98,0.87,0.263,0.25,0.171,0.263,0.38,,,,,,,128.0,106.0,117.0,,,,,,,,,0.36,,,,,0.13,,,,,,86.7,,,,,0.25,0.75,0.5,,,,,,,,,,110.0,75.0,87.0,95.0,84.0,84.0,0.575,0.065,-0.8,0.58,96.6,80.4,0.268,0.411,0.216
23,2024-04-24,745753,Strikeout,strikeout,True,519317,671212,Giancarlo Stanton,Joe Boyle,0,6248e0d6-394f-4e67-907d-644635d3226a,671212.0,joeboyle,Boyle,Right,Joe Boyle,OAK,7.16,4.79,27.2,88.0,110.0,92.0,0.757,9.43,7.48,8.13,0.98,0.87,0.263,0.25,0.171,0.263,0.38,,,,,,,128.0,106.0,117.0,,,,,,,,,0.36,,,,,0.13,,,,,,86.7,,,,,0.25,0.75,0.5,,,,,,,,,,110.0,75.0,87.0,95.0,84.0,84.0,0.575,0.065,-0.8,0.58,96.6,80.4,0.268,0.411,0.216
24,2024-04-24,745753,Fielders Choice,fielders_choice,False,519203,671212,Anthony Rizzo,Joe Boyle,1,20f929ff-6c30-439d-a811-95762550523c,671212.0,joeboyle,Boyle,Right,Joe Boyle,OAK,7.16,4.79,27.2,88.0,110.0,92.0,0.757,9.43,7.48,8.13,0.98,0.87,0.263,0.25,0.171,0.263,0.38,,,,,,,128.0,106.0,117.0,,,,,,,,,0.36,,,,,0.13,,,,,,86.7,,,,,0.25,0.75,0.5,,,,,,,,,,110.0,75.0,87.0,95.0,84.0,84.0,0.575,0.065,-0.8,0.58,96.6,80.4,0.268,0.411,0.216
25,2024-04-24,745753,Strikeout,strikeout,True,650402,671212,Gleyber Torres,Joe Boyle,0,3728568d-9cef-45a9-9e27-52ae784ff901,671212.0,joeboyle,Boyle,Right,Joe Boyle,OAK,7.16,4.79,27.2,88.0,110.0,92.0,0.757,9.43,7.48,8.13,0.98,0.87,0.263,0.25,0.171,0.263,0.38,,,,,,,128.0,106.0,117.0,,,,,,,,,0.36,,,,,0.13,,,,,,86.7,,,,,0.25,0.75,0.5,,,,,,,,,,110.0,75.0,87.0,95.0,84.0,84.0,0.575,0.065,-0.8,0.58,96.6,80.4,0.268,0.411,0.216
26,2024-04-24,745753,Walk,walk,False,657077,671212,Alex Verdugo,Joe Boyle,1,8a9b6c62-e354-420c-b8bb-e770793c4c3f,671212.0,joeboyle,Boyle,Right,Joe Boyle,OAK,7.16,4.79,27.2,88.0,110.0,92.0,0.757,9.43,7.48,8.13,0.98,0.87,0.263,0.25,0.171,0.263,0.38,,,,,,,128.0,106.0,117.0,,,,,,,,,0.36,,,,,0.13,,,,,,86.7,,,,,0.25,0.75,0.5,,,,,,,,,,110.0,75.0,87.0,95.0,84.0,84.0,0.575,0.065,-0.8,0.58,96.6,80.4,0.268,0.411,0.216
27,2024-04-24,745753,Flyout,field_out,True,665828,671212,Oswaldo Cabrera,Joe Boyle,0,000cc05c-13ca-4440-9799-3639942eb0fd,671212.0,joeboyle,Boyle,Right,Joe Boyle,OAK,7.16,4.79,27.2,88.0,110.0,92.0,0.757,9.43,7.48,8.13,0.98,0.87,0.263,0.25,0.171,0.263,0.38,,,,,,,128.0,106.0,117.0,,,,,,,,,0.36,,,,,0.13,,,,,,86.7,,,,,0.25,0.75,0.5,,,,,,,,,,110.0,75.0,87.0,95.0,84.0,84.0,0.575,0.065,-0.8,0.58,96.6,80.4,0.268,0.411,0.216
28,2024-04-24,745753,Flyout,field_out,True,668709,657376,JJ Bleday,Clarke Schmidt,0,41a6d696-846d-43ee-b73d-c505ebad763e,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,NYY,2.52,3.72,60.2,99.0,114.0,101.0,0.719,9.94,2.97,7.27,0.89,1.0,0.312,0.364,0.234,0.24,0.412,36.0,89.0,96.0,81.0,97.0,87.0,135.0,93.0,102.0,152.0,100.0,112.0,106.0,106.0,103.0,0.215,0.356,0.239,0.181,0.009,0.6,-0.42,1.58,0.69,-13.06,92.4,87.1,94.2,85.3,83.9,0.256,0.372,0.325,0.196,0.283,0.319,0.233,0.488,0.212,0.146,0.22,0.346,0.667,1.0,0.0,,,,,,,,,,,,,,,
29,2024-04-24,745753,Walk,walk,False,667670,657376,Brent Rooker,Clarke Schmidt,0,2c837c47-5639-49b6-88af-2c9d91f8aaa1,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,NYY,2.52,3.72,60.2,99.0,114.0,101.0,0.719,9.94,2.97,7.27,0.89,1.0,0.312,0.364,0.234,0.24,0.412,36.0,89.0,96.0,81.0,97.0,87.0,135.0,93.0,102.0,152.0,100.0,112.0,106.0,106.0,103.0,0.215,0.356,0.239,0.181,0.009,0.6,-0.42,1.58,0.69,-13.06,92.4,87.1,94.2,85.3,83.9,0.256,0.372,0.325,0.196,0.283,0.319,0.233,0.488,0.212,0.146,0.22,0.346,0.667,1.0,0.0,,,,,,,,,,,,,,,
30,2024-04-24,745753,Strikeout,strikeout,True,664913,657376,Seth Brown,Clarke Schmidt,0,8e66a16b-0887-4ad5-b9ac-db568285976f,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,NYY,2.52,3.72,60.2,99.0,114.0,101.0,0.719,9.94,2.97,7.27,0.89,1.0,0.312,0.364,0.234,0.24,0.412,36.0,89.0,96.0,81.0,97.0,87.0,135.0,93.0,102.0,152.0,100.0,112.0,106.0,106.0,103.0,0.215,0.356,0.239,0.181,0.009,0.6,-0.42,1.58,0.69,-13.06,92.4,87.1,94.2,85.3,83.9,0.256,0.372,0.325,0.196,0.283,0.319,0.233,0.488,0.212,0.146,0.22,0.346,0.667,1.0,0.0,,,,,,,,,,,,,,,
31,2024-04-24,745753,Pop Out,field_out,True,647351,657376,Abraham Toro,Clarke Schmidt,0,ae7dfd1e-5e00-474e-b0ef-f32cac3ad3b0,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,NYY,2.52,3.72,60.2,99.0,114.0,101.0,0.719,9.94,2.97,7.27,0.89,1.0,0.312,0.364,0.234,0.24,0.412,36.0,89.0,96.0,81.0,97.0,87.0,135.0,93.0,102.0,152.0,100.0,112.0,106.0,106.0,103.0,0.215,0.356,0.239,0.181,0.009,0.6,-0.42,1.58,0.69,-13.06,92.4,87.1,94.2,85.3,83.9,0.256,0.372,0.325,0.196,0.283,0.319,0.233,0.488,0.212,0.146,0.22,0.346,0.667,1.0,0.0,,,,,,,,,,,,,,,
32,2024-04-24,745753,Single,single,False,669224,547184,Austin Wells,Michael Kelly,0,623e5c2b-b843-418d-bb23-513a95232d25,547184.0,michaelkelly,"Kelly, M",Right,Michael Kelly,OAK,2.59,3.51,31.1,97.0,120.0,100.0,0.801,6.32,2.87,7.76,0.57,0.88,0.312,0.355,0.183,0.226,0.417,,,,72.0,109.0,102.0,145.0,87.0,97.0,,,,,,,0.009,,0.672,,,,-16.52,0.84,,,,,92.1,84.2,,,,,0.444,1.222,0.167,,,,,,,,,,,,,54.0,98.0,87.0,0.319,,1.4,,95.1,,0.192,0.192,0.233
33,2024-04-24,745753,Triple,triple,False,683011,547184,Anthony Volpe,Michael Kelly,1,0061ff6e-4994-4363-bc37-c4134da3f35a,547184.0,michaelkelly,"Kelly, M",Right,Michael Kelly,OAK,2.59,3.51,31.1,97.0,120.0,100.0,0.801,6.32,2.87,7.76,0.57,0.88,0.312,0.355,0.183,0.226,0.417,,,,72.0,109.0,102.0,145.0,87.0,97.0,,,,,,,0.009,,0.672,,,,-16.52,0.84,,,,,92.1,84.2,,,,,0.444,1.222,0.167,,,,,,,,,,,,,54.0,98.0,87.0,0.319,,1.4,,95.1,,0.192,0.192,0.233
34,2024-04-24,745753,Sac Fly,sac_fly,True,665742,547184,Juan Soto,Michael Kelly,1,de021a9f-e3e4-4920-b481-518c118d3c25,547184.0,michaelkelly,"Kelly, M",Right,Michael Kelly,OAK,2.59,3.51,31.1,97.0,120.0,100.0,0.801,6.32,2.87,7.76,0.57,0.88,0.312,0.355,0.183,0.226,0.417,,,,72.0,109.0,102.0,145.0,87.0,97.0,,,,,,,0.009,,0.672,,,,-16.52,0.84,,,,,92.1,84.2,,,,,0.444,1.222,0.167,,,,,,,,,,,,,54.0,98.0,87.0,0.319,,1.4,,95.1,,0.192,0.192,0.233
35,2024-04-24,745753,Lineout,field_out,True,592450,547184,Aaron Judge,Michael Kelly,0,e4b8b603-9bcb-46b3-af40-dcbc8b3c66c4,547184.0,michaelkelly,"Kelly, M",Right,Michael Kelly,OAK,2.59,3.51,31.1,97.0,120.0,100.0,0.801,6.32,2.87,7.76,0.57,0.88,0.312,0.355,0.183,0.226,0.417,,,,72.0,109.0,102.0,145.0,87.0,97.0,,,,,,,0.009,,0.672,,,,-16.52,0.84,,,,,92.1,84.2,,,,,0.444,1.222,0.167,,,,,,,,,,,,,54.0,98.0,87.0,0.319,,1.4,,95.1,,0.192,0.192,0.233
36,2024-04-24,745753,Groundout,field_out,True,519317,547184,Giancarlo Stanton,Michael Kelly,0,71714695-7a54-4435-8eb2-b2096bd3d07d,547184.0,michaelkelly,"Kelly, M",Right,Michael Kelly,OAK,2.59,3.51,31.1,97.0,120.0,100.0,0.801,6.32,2.87,7.76,0.57,0.88,0.312,0.355,0.183,0.226,0.417,,,,72.0,109.0,102.0,145.0,87.0,97.0,,,,,,,0.009,,0.672,,,,-16.52,0.84,,,,,92.1,84.2,,,,,0.444,1.222,0.167,,,,,,,,,,,,,54.0,98.0,87.0,0.319,,1.4,,95.1,,0.192,0.192,0.233
37,2024-04-24,745753,Single,single,False,671732,657376,Lawrence Butler,Clarke Schmidt,0,34bf6484-7b08-4d1e-8f18-c771e7b7c324,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,NYY,2.52,3.72,60.2,99.0,114.0,101.0,0.719,9.94,2.97,7.27,0.89,1.0,0.312,0.364,0.234,0.24,0.412,36.0,89.0,96.0,81.0,97.0,87.0,135.0,93.0,102.0,152.0,100.0,112.0,106.0,106.0,103.0,0.215,0.356,0.239,0.181,0.009,0.6,-0.42,1.58,0.69,-13.06,92.4,87.1,94.2,85.3,83.9,0.256,0.372,0.325,0.196,0.283,0.319,0.233,0.488,0.212,0.146,0.22,0.346,0.667,1.0,0.0,,,,,,,,,,,,,,,
