,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCH/C,vFA,vFC,vCH,vSI,vSL,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,FF_ba,FF_slg,FF_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,CU_ba,CU_slg,CU_whiff,FC_ba,FC_slg,FC_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU
0,2024-06-30,745320,Groundout,field_out,True,660271,702352,Shohei Ohtani,Spencer Bivens,0,5dcd31da-c19d-4c09-aaae-39e92559baac,702352.0,spencerbivens,Bivens,Right,Spencer Bivens,SFG,2.65,5.06,17.0,102.0,103.0,101.0,0.752,8.47,2.65,7.41,2.65,1.47,0.234,0.362,0.191,0.383,0.408,106.0,95.0,95.0,72.0,103.0,83.0,89.0,99.0,97.0,136.0,110.0,114.0,78.0,124.0,109.0,0.482,0.077,0.018,0.276,0.147,-4.12,6.66,-2.42,1.65,5.34,94.4,88.5,88.9,94.0,81.2,0.333,0.7,0.176,0.176,0.353,0.385,0.0,0.0,0.25,0.2,0.8,0.25,,,,,,,,,,,,,,,,,,
1,2024-06-30,745320,Strikeout,strikeout,True,606192,702352,Teoscar Hernández,Spencer Bivens,0,a5a6f592-5731-44e3-aa66-eee56a126a3b,702352.0,spencerbivens,Bivens,Right,Spencer Bivens,SFG,2.65,5.06,17.0,102.0,103.0,101.0,0.752,8.47,2.65,7.41,2.65,1.47,0.234,0.362,0.191,0.383,0.408,106.0,95.0,95.0,72.0,103.0,83.0,89.0,99.0,97.0,136.0,110.0,114.0,78.0,124.0,109.0,0.482,0.077,0.018,0.276,0.147,-4.12,6.66,-2.42,1.65,5.34,94.4,88.5,88.9,94.0,81.2,0.333,0.7,0.176,0.176,0.353,0.385,0.0,0.0,0.25,0.2,0.8,0.25,,,,,,,,,,,,,,,,,,
2,2024-06-30,745320,Groundout,field_out,True,518692,702352,Freddie Freeman,Spencer Bivens,0,03f4e455-5f34-49df-bdd8-a24ac6644ec3,702352.0,spencerbivens,Bivens,Right,Spencer Bivens,SFG,2.65,5.06,17.0,102.0,103.0,101.0,0.752,8.47,2.65,7.41,2.65,1.47,0.234,0.362,0.191,0.383,0.408,106.0,95.0,95.0,72.0,103.0,83.0,89.0,99.0,97.0,136.0,110.0,114.0,78.0,124.0,109.0,0.482,0.077,0.018,0.276,0.147,-4.12,6.66,-2.42,1.65,5.34,94.4,88.5,88.9,94.0,81.2,0.333,0.7,0.176,0.176,0.353,0.385,0.0,0.0,0.25,0.2,0.8,0.25,,,,,,,,,,,,,,,,,,
3,2024-06-30,745320,Double,double,False,624585,572020,Jorge Soler,James Paxton,0,c8313752-b6b4-4dae-aef7-cd9255bb30a1,572020.0,jamespaxton,Paxton,Left,James Paxton,LAD,4.38,4.83,84.1,97.0,73.0,90.0,0.821,6.08,4.7,8.32,1.07,0.85,0.269,0.322,0.14,0.337,0.417,71.0,97.0,96.0,69.0,98.0,85.0,65.0,98.0,92.0,,,,82.0,95.0,84.0,0.032,0.577,0.037,,0.07,0.34,-3.42,-4.92,,-1.66,93.2,84.0,82.6,92.6,,0.462,0.692,0.095,,,,0.217,0.348,0.31,0.243,0.381,0.138,79.0,96.0,96.0,0.284,-0.23,80.8,0.224,0.355,0.358,0.308,0.769,0.13,,,,,,
4,2024-06-30,745320,Walk,walk,False,596103,572020,Austin Slater,James Paxton,0,66317f5e-5dee-4c77-a2e7-5ad77777cfef,572020.0,jamespaxton,Paxton,Left,James Paxton,LAD,4.38,4.83,84.1,97.0,73.0,90.0,0.821,6.08,4.7,8.32,1.07,0.85,0.269,0.322,0.14,0.337,0.417,71.0,97.0,96.0,69.0,98.0,85.0,65.0,98.0,92.0,,,,82.0,95.0,84.0,0.032,0.577,0.037,,0.07,0.34,-3.42,-4.92,,-1.66,93.2,84.0,82.6,92.6,,0.462,0.692,0.095,,,,0.217,0.348,0.31,0.243,0.381,0.138,79.0,96.0,96.0,0.284,-0.23,80.8,0.224,0.355,0.358,0.308,0.769,0.13,,,,,,
5,2024-06-30,745320,Single,single,False,671218,572020,Heliot Ramos,James Paxton,1,6a4c6709-70c1-471e-bd5e-eb6e9abd76f4,572020.0,jamespaxton,Paxton,Left,James Paxton,LAD,4.38,4.83,84.1,97.0,73.0,90.0,0.821,6.08,4.7,8.32,1.07,0.85,0.269,0.322,0.14,0.337,0.417,71.0,97.0,96.0,69.0,98.0,85.0,65.0,98.0,92.0,,,,82.0,95.0,84.0,0.032,0.577,0.037,,0.07,0.34,-3.42,-4.92,,-1.66,93.2,84.0,82.6,92.6,,0.462,0.692,0.095,,,,0.217,0.348,0.31,0.243,0.381,0.138,79.0,96.0,96.0,0.284,-0.23,80.8,0.224,0.355,0.358,0.308,0.769,0.13,,,,,,
6,2024-06-30,745320,Strikeout,strikeout,True,672275,572020,Patrick Bailey,James Paxton,0,786c7948-9150-401a-a1b7-b17d38991a0d,572020.0,jamespaxton,Paxton,Left,James Paxton,LAD,4.38,4.83,84.1,97.0,73.0,90.0,0.821,6.08,4.7,8.32,1.07,0.85,0.269,0.322,0.14,0.337,0.417,71.0,97.0,96.0,69.0,98.0,85.0,65.0,98.0,92.0,,,,82.0,95.0,84.0,0.032,0.577,0.037,,0.07,0.34,-3.42,-4.92,,-1.66,93.2,84.0,82.6,92.6,,0.462,0.692,0.095,,,,0.217,0.348,0.31,0.243,0.381,0.138,79.0,96.0,96.0,0.284,-0.23,80.8,0.224,0.355,0.358,0.308,0.769,0.13,,,,,,
7,2024-06-30,745320,Sac Fly,sac_fly,True,656305,572020,Matt Chapman,James Paxton,1,6e5fb257-8ee1-4353-88f1-7576428e4676,572020.0,jamespaxton,Paxton,Left,James Paxton,LAD,4.38,4.83,84.1,97.0,73.0,90.0,0.821,6.08,4.7,8.32,1.07,0.85,0.269,0.322,0.14,0.337,0.417,71.0,97.0,96.0,69.0,98.0,85.0,65.0,98.0,92.0,,,,82.0,95.0,84.0,0.032,0.577,0.037,,0.07,0.34,-3.42,-4.92,,-1.66,93.2,84.0,82.6,92.6,,0.462,0.692,0.095,,,,0.217,0.348,0.31,0.243,0.381,0.138,79.0,96.0,96.0,0.284,-0.23,80.8,0.224,0.355,0.358,0.308,0.769,0.13,,,,,,
8,2024-06-30,745320,Pop Out,field_out,True,682641,572020,Luis Matos,James Paxton,0,0f12ec67-a457-49eb-8c0d-ddee916a0664,572020.0,jamespaxton,Paxton,Left,James Paxton,LAD,4.38,4.83,84.1,97.0,73.0,90.0,0.821,6.08,4.7,8.32,1.07,0.85,0.269,0.322,0.14,0.337,0.417,71.0,97.0,96.0,69.0,98.0,85.0,65.0,98.0,92.0,,,,82.0,95.0,84.0,0.032,0.577,0.037,,0.07,0.34,-3.42,-4.92,,-1.66,93.2,84.0,82.6,92.6,,0.462,0.692,0.095,,,,0.217,0.348,0.31,0.243,0.381,0.138,79.0,96.0,96.0,0.284,-0.23,80.8,0.224,0.355,0.358,0.308,0.769,0.13,,,,,,
9,2024-06-30,745320,Groundout,field_out,True,681624,702352,Andy Pages,Spencer Bivens,0,afc53e57-79b2-440b-8d1e-7aa373da813d,702352.0,spencerbivens,Bivens,Right,Spencer Bivens,SFG,2.65,5.06,17.0,102.0,103.0,101.0,0.752,8.47,2.65,7.41,2.65,1.47,0.234,0.362,0.191,0.383,0.408,106.0,95.0,95.0,72.0,103.0,83.0,89.0,99.0,97.0,136.0,110.0,114.0,78.0,124.0,109.0,0.482,0.077,0.018,0.276,0.147,-4.12,6.66,-2.42,1.65,5.34,94.4,88.5,88.9,94.0,81.2,0.333,0.7,0.176,0.176,0.353,0.385,0.0,0.0,0.25,0.2,0.8,0.25,,,,,,,,,,,,,,,,,,
10,2024-06-30,745320,Lineout,field_out,True,518792,702352,Jason Heyward,Spencer Bivens,0,c88058d9-3d56-48fa-979d-67f5de9f69a5,702352.0,spencerbivens,Bivens,Right,Spencer Bivens,SFG,2.65,5.06,17.0,102.0,103.0,101.0,0.752,8.47,2.65,7.41,2.65,1.47,0.234,0.362,0.191,0.383,0.408,106.0,95.0,95.0,72.0,103.0,83.0,89.0,99.0,97.0,136.0,110.0,114.0,78.0,124.0,109.0,0.482,0.077,0.018,0.276,0.147,-4.12,6.66,-2.42,1.65,5.34,94.4,88.5,88.9,94.0,81.2,0.333,0.7,0.176,0.176,0.353,0.385,0.0,0.0,0.25,0.2,0.8,0.25,,,,,,,,,,,,,,,,,,
11,2024-06-30,745320,Groundout,field_out,True,666158,702352,Gavin Lux,Spencer Bivens,0,a2760dd7-90fd-4778-9f46-673af95ce933,702352.0,spencerbivens,Bivens,Right,Spencer Bivens,SFG,2.65,5.06,17.0,102.0,103.0,101.0,0.752,8.47,2.65,7.41,2.65,1.47,0.234,0.362,0.191,0.383,0.408,106.0,95.0,95.0,72.0,103.0,83.0,89.0,99.0,97.0,136.0,110.0,114.0,78.0,124.0,109.0,0.482,0.077,0.018,0.276,0.147,-4.12,6.66,-2.42,1.65,5.34,94.4,88.5,88.9,94.0,81.2,0.333,0.7,0.176,0.176,0.353,0.385,0.0,0.0,0.25,0.2,0.8,0.25,,,,,,,,,,,,,,,,,,
12,2024-06-30,745320,Single,single,False,681584,572020,David Villar,James Paxton,0,3d91656e-d188-4703-b693-b198f7f4246f,572020.0,jamespaxton,Paxton,Left,James Paxton,LAD,4.38,4.83,84.1,97.0,73.0,90.0,0.821,6.08,4.7,8.32,1.07,0.85,0.269,0.322,0.14,0.337,0.417,71.0,97.0,96.0,69.0,98.0,85.0,65.0,98.0,92.0,,,,82.0,95.0,84.0,0.032,0.577,0.037,,0.07,0.34,-3.42,-4.92,,-1.66,93.2,84.0,82.6,92.6,,0.462,0.692,0.095,,,,0.217,0.348,0.31,0.243,0.381,0.138,79.0,96.0,96.0,0.284,-0.23,80.8,0.224,0.355,0.358,0.308,0.769,0.13,,,,,,
13,2024-06-30,745320,Single,single,False,605113,572020,Nick Ahmed,James Paxton,1,33504354-0e93-41fe-855f-6f78b1826b3d,572020.0,jamespaxton,Paxton,Left,James Paxton,LAD,4.38,4.83,84.1,97.0,73.0,90.0,0.821,6.08,4.7,8.32,1.07,0.85,0.269,0.322,0.14,0.337,0.417,71.0,97.0,96.0,69.0,98.0,85.0,65.0,98.0,92.0,,,,82.0,95.0,84.0,0.032,0.577,0.037,,0.07,0.34,-3.42,-4.92,,-1.66,93.2,84.0,82.6,92.6,,0.462,0.692,0.095,,,,0.217,0.348,0.31,0.243,0.381,0.138,79.0,96.0,96.0,0.284,-0.23,80.8,0.224,0.355,0.358,0.308,0.769,0.13,,,,,,
14,2024-06-30,745320,Single,single,True,666149,572020,Tyler Fitzgerald,James Paxton,1,22cc2c3b-ae4f-45e4-8456-3972d5557a06,572020.0,jamespaxton,Paxton,Left,James Paxton,LAD,4.38,4.83,84.1,97.0,73.0,90.0,0.821,6.08,4.7,8.32,1.07,0.85,0.269,0.322,0.14,0.337,0.417,71.0,97.0,96.0,69.0,98.0,85.0,65.0,98.0,92.0,,,,82.0,95.0,84.0,0.032,0.577,0.037,,0.07,0.34,-3.42,-4.92,,-1.66,93.2,84.0,82.6,92.6,,0.462,0.692,0.095,,,,0.217,0.348,0.31,0.243,0.381,0.138,79.0,96.0,96.0,0.284,-0.23,80.8,0.224,0.355,0.358,0.308,0.769,0.13,,,,,,
15,2024-06-30,745320,Double,double,False,624585,572020,Jorge Soler,James Paxton,1,094dc525-0188-48a6-a7b1-33738bcccba7,572020.0,jamespaxton,Paxton,Left,James Paxton,LAD,4.38,4.83,84.1,97.0,73.0,90.0,0.821,6.08,4.7,8.32,1.07,0.85,0.269,0.322,0.14,0.337,0.417,71.0,97.0,96.0,69.0,98.0,85.0,65.0,98.0,92.0,,,,82.0,95.0,84.0,0.032,0.577,0.037,,0.07,0.34,-3.42,-4.92,,-1.66,93.2,84.0,82.6,92.6,,0.462,0.692,0.095,,,,0.217,0.348,0.31,0.243,0.381,0.138,79.0,96.0,96.0,0.284,-0.23,80.8,0.224,0.355,0.358,0.308,0.769,0.13,,,,,,
16,2024-06-30,745320,Sac Fly,sac_fly,True,596103,572020,Austin Slater,James Paxton,1,1cb07124-3635-44c3-b060-0e0316bd0292,572020.0,jamespaxton,Paxton,Left,James Paxton,LAD,4.38,4.83,84.1,97.0,73.0,90.0,0.821,6.08,4.7,8.32,1.07,0.85,0.269,0.322,0.14,0.337,0.417,71.0,97.0,96.0,69.0,98.0,85.0,65.0,98.0,92.0,,,,82.0,95.0,84.0,0.032,0.577,0.037,,0.07,0.34,-3.42,-4.92,,-1.66,93.2,84.0,82.6,92.6,,0.462,0.692,0.095,,,,0.217,0.348,0.31,0.243,0.381,0.138,79.0,96.0,96.0,0.284,-0.23,80.8,0.224,0.355,0.358,0.308,0.769,0.13,,,,,,
17,2024-06-30,745320,Groundout,field_out,True,671218,572020,Heliot Ramos,James Paxton,0,04535994-c2f7-450c-8dd7-63ce903d80d3,572020.0,jamespaxton,Paxton,Left,James Paxton,LAD,4.38,4.83,84.1,97.0,73.0,90.0,0.821,6.08,4.7,8.32,1.07,0.85,0.269,0.322,0.14,0.337,0.417,71.0,97.0,96.0,69.0,98.0,85.0,65.0,98.0,92.0,,,,82.0,95.0,84.0,0.032,0.577,0.037,,0.07,0.34,-3.42,-4.92,,-1.66,93.2,84.0,82.6,92.6,,0.462,0.692,0.095,,,,0.217,0.348,0.31,0.243,0.381,0.138,79.0,96.0,96.0,0.284,-0.23,80.8,0.224,0.355,0.358,0.308,0.769,0.13,,,,,,
18,2024-06-30,745320,Groundout,field_out,True,621035,702352,Chris Taylor,Spencer Bivens,0,abb2c6b1-8d1d-45e0-9b69-1caa4ccaf576,702352.0,spencerbivens,Bivens,Right,Spencer Bivens,SFG,2.65,5.06,17.0,102.0,103.0,101.0,0.752,8.47,2.65,7.41,2.65,1.47,0.234,0.362,0.191,0.383,0.408,106.0,95.0,95.0,72.0,103.0,83.0,89.0,99.0,97.0,136.0,110.0,114.0,78.0,124.0,109.0,0.482,0.077,0.018,0.276,0.147,-4.12,6.66,-2.42,1.65,5.34,94.4,88.5,88.9,94.0,81.2,0.333,0.7,0.176,0.176,0.353,0.385,0.0,0.0,0.25,0.2,0.8,0.25,,,,,,,,,,,,,,,,,,
19,2024-06-30,745320,Double,double,False,571771,702352,Enrique Hernández,Spencer Bivens,0,8888a126-198c-4798-9678-716ccf9c50a9,702352.0,spencerbivens,Bivens,Right,Spencer Bivens,SFG,2.65,5.06,17.0,102.0,103.0,101.0,0.752,8.47,2.65,7.41,2.65,1.47,0.234,0.362,0.191,0.383,0.408,106.0,95.0,95.0,72.0,103.0,83.0,89.0,99.0,97.0,136.0,110.0,114.0,78.0,124.0,109.0,0.482,0.077,0.018,0.276,0.147,-4.12,6.66,-2.42,1.65,5.34,94.4,88.5,88.9,94.0,81.2,0.333,0.7,0.176,0.176,0.353,0.385,0.0,0.0,0.25,0.2,0.8,0.25,,,,,,,,,,,,,,,,,,
20,2024-06-30,745320,Pop Out,field_out,True,605131,702352,Austin Barnes,Spencer Bivens,0,0f95c09f-a5f5-48de-b2d2-24ec99cd2a35,702352.0,spencerbivens,Bivens,Right,Spencer Bivens,SFG,2.65,5.06,17.0,102.0,103.0,101.0,0.752,8.47,2.65,7.41,2.65,1.47,0.234,0.362,0.191,0.383,0.408,106.0,95.0,95.0,72.0,103.0,83.0,89.0,99.0,97.0,136.0,110.0,114.0,78.0,124.0,109.0,0.482,0.077,0.018,0.276,0.147,-4.12,6.66,-2.42,1.65,5.34,94.4,88.5,88.9,94.0,81.2,0.333,0.7,0.176,0.176,0.353,0.385,0.0,0.0,0.25,0.2,0.8,0.25,,,,,,,,,,,,,,,,,,
21,2024-06-30,745320,Strikeout,strikeout,True,660271,702352,Shohei Ohtani,Spencer Bivens,0,5d865b0b-cd33-497b-94f6-1c0efc007761,702352.0,spencerbivens,Bivens,Right,Spencer Bivens,SFG,2.65,5.06,17.0,102.0,103.0,101.0,0.752,8.47,2.65,7.41,2.65,1.47,0.234,0.362,0.191,0.383,0.408,106.0,95.0,95.0,72.0,103.0,83.0,89.0,99.0,97.0,136.0,110.0,114.0,78.0,124.0,109.0,0.482,0.077,0.018,0.276,0.147,-4.12,6.66,-2.42,1.65,5.34,94.4,88.5,88.9,94.0,81.2,0.333,0.7,0.176,0.176,0.353,0.385,0.0,0.0,0.25,0.2,0.8,0.25,,,,,,,,,,,,,,,,,,
22,2024-06-30,745320,Strikeout,strikeout,True,672275,572020,Patrick Bailey,James Paxton,0,b73d2e38-6938-4fe4-906c-8c43d7fbf6c3,572020.0,jamespaxton,Paxton,Left,James Paxton,LAD,4.38,4.83,84.1,97.0,73.0,90.0,0.821,6.08,4.7,8.32,1.07,0.85,0.269,0.322,0.14,0.337,0.417,71.0,97.0,96.0,69.0,98.0,85.0,65.0,98.0,92.0,,,,82.0,95.0,84.0,0.032,0.577,0.037,,0.07,0.34,-3.42,-4.92,,-1.66,93.2,84.0,82.6,92.6,,0.462,0.692,0.095,,,,0.217,0.348,0.31,0.243,0.381,0.138,79.0,96.0,96.0,0.284,-0.23,80.8,0.224,0.355,0.358,0.308,0.769,0.13,,,,,,
23,2024-06-30,745320,Lineout,field_out,True,656305,572020,Matt Chapman,James Paxton,0,4e4889f4-c0e3-4292-946e-24d735847f72,572020.0,jamespaxton,Paxton,Left,James Paxton,LAD,4.38,4.83,84.1,97.0,73.0,90.0,0.821,6.08,4.7,8.32,1.07,0.85,0.269,0.322,0.14,0.337,0.417,71.0,97.0,96.0,69.0,98.0,85.0,65.0,98.0,92.0,,,,82.0,95.0,84.0,0.032,0.577,0.037,,0.07,0.34,-3.42,-4.92,,-1.66,93.2,84.0,82.6,92.6,,0.462,0.692,0.095,,,,0.217,0.348,0.31,0.243,0.381,0.138,79.0,96.0,96.0,0.284,-0.23,80.8,0.224,0.355,0.358,0.308,0.769,0.13,,,,,,
24,2024-06-30,745320,Double,double,False,682641,572020,Luis Matos,James Paxton,1,1a708953-d822-4f9d-b53f-6ad79e4755a1,572020.0,jamespaxton,Paxton,Left,James Paxton,LAD,4.38,4.83,84.1,97.0,73.0,90.0,0.821,6.08,4.7,8.32,1.07,0.85,0.269,0.322,0.14,0.337,0.417,71.0,97.0,96.0,69.0,98.0,85.0,65.0,98.0,92.0,,,,82.0,95.0,84.0,0.032,0.577,0.037,,0.07,0.34,-3.42,-4.92,,-1.66,93.2,84.0,82.6,92.6,,0.462,0.692,0.095,,,,0.217,0.348,0.31,0.243,0.381,0.138,79.0,96.0,96.0,0.284,-0.23,80.8,0.224,0.355,0.358,0.308,0.769,0.13,,,,,,
25,2024-06-30,745320,Double,double,False,681584,572020,David Villar,James Paxton,1,da4ac81f-d6a6-4337-a271-bae6b45a36e6,572020.0,jamespaxton,Paxton,Left,James Paxton,LAD,4.38,4.83,84.1,97.0,73.0,90.0,0.821,6.08,4.7,8.32,1.07,0.85,0.269,0.322,0.14,0.337,0.417,71.0,97.0,96.0,69.0,98.0,85.0,65.0,98.0,92.0,,,,82.0,95.0,84.0,0.032,0.577,0.037,,0.07,0.34,-3.42,-4.92,,-1.66,93.2,84.0,82.6,92.6,,0.462,0.692,0.095,,,,0.217,0.348,0.31,0.243,0.381,0.138,79.0,96.0,96.0,0.284,-0.23,80.8,0.224,0.355,0.358,0.308,0.769,0.13,,,,,,
26,2024-06-30,745320,Strikeout,strikeout,True,605113,572020,Nick Ahmed,James Paxton,0,a2a16307-969a-45cf-8045-9df583abdf06,572020.0,jamespaxton,Paxton,Left,James Paxton,LAD,4.38,4.83,84.1,97.0,73.0,90.0,0.821,6.08,4.7,8.32,1.07,0.85,0.269,0.322,0.14,0.337,0.417,71.0,97.0,96.0,69.0,98.0,85.0,65.0,98.0,92.0,,,,82.0,95.0,84.0,0.032,0.577,0.037,,0.07,0.34,-3.42,-4.92,,-1.66,93.2,84.0,82.6,92.6,,0.462,0.692,0.095,,,,0.217,0.348,0.31,0.243,0.381,0.138,79.0,96.0,96.0,0.284,-0.23,80.8,0.224,0.355,0.358,0.308,0.769,0.13,,,,,,
27,2024-06-30,745320,Flyout,field_out,True,606192,702352,Teoscar Hernández,Spencer Bivens,0,b237cd03-d94f-412d-bc3a-c742c71fdecc,702352.0,spencerbivens,Bivens,Right,Spencer Bivens,SFG,2.65,5.06,17.0,102.0,103.0,101.0,0.752,8.47,2.65,7.41,2.65,1.47,0.234,0.362,0.191,0.383,0.408,106.0,95.0,95.0,72.0,103.0,83.0,89.0,99.0,97.0,136.0,110.0,114.0,78.0,124.0,109.0,0.482,0.077,0.018,0.276,0.147,-4.12,6.66,-2.42,1.65,5.34,94.4,88.5,88.9,94.0,81.2,0.333,0.7,0.176,0.176,0.353,0.385,0.0,0.0,0.25,0.2,0.8,0.25,,,,,,,,,,,,,,,,,,
28,2024-06-30,745320,Groundout,field_out,True,518692,702352,Freddie Freeman,Spencer Bivens,0,a7dacac8-3c8d-4a65-a449-78553fea206d,702352.0,spencerbivens,Bivens,Right,Spencer Bivens,SFG,2.65,5.06,17.0,102.0,103.0,101.0,0.752,8.47,2.65,7.41,2.65,1.47,0.234,0.362,0.191,0.383,0.408,106.0,95.0,95.0,72.0,103.0,83.0,89.0,99.0,97.0,136.0,110.0,114.0,78.0,124.0,109.0,0.482,0.077,0.018,0.276,0.147,-4.12,6.66,-2.42,1.65,5.34,94.4,88.5,88.9,94.0,81.2,0.333,0.7,0.176,0.176,0.353,0.385,0.0,0.0,0.25,0.2,0.8,0.25,,,,,,,,,,,,,,,,,,
29,2024-06-30,745320,Single,single,False,681624,702352,Andy Pages,Spencer Bivens,0,585a1d47-b33d-44a8-8692-1c98eb801d1c,702352.0,spencerbivens,Bivens,Right,Spencer Bivens,SFG,2.65,5.06,17.0,102.0,103.0,101.0,0.752,8.47,2.65,7.41,2.65,1.47,0.234,0.362,0.191,0.383,0.408,106.0,95.0,95.0,72.0,103.0,83.0,89.0,99.0,97.0,136.0,110.0,114.0,78.0,124.0,109.0,0.482,0.077,0.018,0.276,0.147,-4.12,6.66,-2.42,1.65,5.34,94.4,88.5,88.9,94.0,81.2,0.333,0.7,0.176,0.176,0.353,0.385,0.0,0.0,0.25,0.2,0.8,0.25,,,,,,,,,,,,,,,,,,
