,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FC%,FS%,SL%,CU%,wFA/C,wFC/C,wFS/C,wSI/C,wSL/C,wCU/C,vFA,vFC,vFS,vSI,vSL,vCU,SL_ba,SL_slg,SL_whiff,FF_ba,FF_slg,FF_whiff,FC_ba,FC_slg,FC_whiff,FS_ba,FS_slg,FS_whiff,CU_ba,CU_slg,CU_whiff,SI_ba,SI_slg,SI_whiff,Stf+ CH,Loc+ CH,Pit+ CH,CH%,wCH/C,vCH,CH_ba,CH_slg,CH_whiff,ST_ba,ST_slg,ST_whiff
0,2024-09-14,745209,Flyout,field_out,True,543760,669302,Marcus Semien,Logan Gilbert,0,fdd1a276-a5ad-40bf-9a77-56f73cc30171,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,SEA,3.24,3.09,191.2,101.0,120.0,105.0,0.715,9.3,1.6,6.39,1.03,1.19,0.236,0.446,0.138,0.324,0.428,123.0,101.0,107.0,105.0,101.0,97.0,79.0,102.0,89.0,145.0,101.0,115.0,117.0,104.0,103.0,103.0,97.0,103.0,0.01,0.319,0.114,0.129,0.316,0.111,1.62,0.64,1.24,0.69,1.4,0.93,96.5,92.3,84.4,94.8,88.3,83.2,0.219,0.395,0.355,0.201,0.364,0.194,0.239,0.443,0.269,0.094,0.165,0.487,0.176,0.27,0.353,0.25,0.25,0.0,,,,,,,,,,,,
1,2024-09-14,745209,Groundout,field_out,True,669701,669302,Josh Smith,Logan Gilbert,0,d4db2e4e-b39d-4bf8-a151-814b085cd35b,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,SEA,3.24,3.09,191.2,101.0,120.0,105.0,0.715,9.3,1.6,6.39,1.03,1.19,0.236,0.446,0.138,0.324,0.428,123.0,101.0,107.0,105.0,101.0,97.0,79.0,102.0,89.0,145.0,101.0,115.0,117.0,104.0,103.0,103.0,97.0,103.0,0.01,0.319,0.114,0.129,0.316,0.111,1.62,0.64,1.24,0.69,1.4,0.93,96.5,92.3,84.4,94.8,88.3,83.2,0.219,0.395,0.355,0.201,0.364,0.194,0.239,0.443,0.269,0.094,0.165,0.487,0.176,0.27,0.353,0.25,0.25,0.0,,,,,,,,,,,,
2,2024-09-14,745209,Double,double,False,694671,669302,Wyatt Langford,Logan Gilbert,0,a9fda023-246c-4fe0-b008-72860c3ec0bd,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,SEA,3.24,3.09,191.2,101.0,120.0,105.0,0.715,9.3,1.6,6.39,1.03,1.19,0.236,0.446,0.138,0.324,0.428,123.0,101.0,107.0,105.0,101.0,97.0,79.0,102.0,89.0,145.0,101.0,115.0,117.0,104.0,103.0,103.0,97.0,103.0,0.01,0.319,0.114,0.129,0.316,0.111,1.62,0.64,1.24,0.69,1.4,0.93,96.5,92.3,84.4,94.8,88.3,83.2,0.219,0.395,0.355,0.201,0.364,0.194,0.239,0.443,0.269,0.094,0.165,0.487,0.176,0.27,0.353,0.25,0.25,0.0,,,,,,,,,,,,
3,2024-09-14,745209,Flyout,field_out,True,666969,669302,Adolis García,Logan Gilbert,0,eb06adc5-5fdf-40f7-9ac5-402521daac9d,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,SEA,3.24,3.09,191.2,101.0,120.0,105.0,0.715,9.3,1.6,6.39,1.03,1.19,0.236,0.446,0.138,0.324,0.428,123.0,101.0,107.0,105.0,101.0,97.0,79.0,102.0,89.0,145.0,101.0,115.0,117.0,104.0,103.0,103.0,97.0,103.0,0.01,0.319,0.114,0.129,0.316,0.111,1.62,0.64,1.24,0.69,1.4,0.93,96.5,92.3,84.4,94.8,88.3,83.2,0.219,0.395,0.355,0.201,0.364,0.194,0.239,0.443,0.269,0.094,0.165,0.487,0.176,0.27,0.353,0.25,0.25,0.0,,,,,,,,,,,,
4,2024-09-14,745209,Strikeout,strikeout,True,645302,453286,Victor Robles,Max Scherzer,0,65b27132-15ca-48cd-af01-058489d19d29,453286.0,maxscherzer,Scherzer,Right,Max Scherzer,TEX,3.95,3.87,43.1,106.0,84.0,103.0,0.732,8.31,2.08,8.31,1.45,0.7,0.278,0.437,0.175,0.286,0.422,84.0,102.0,103.0,78.0,105.0,100.0,,,,100.0,106.0,105.0,121.0,119.0,105.0,,,,,0.439,0.061,,0.221,0.139,0.06,2.9,,,1.21,-2.12,92.5,86.6,,,85.0,74.7,0.214,0.333,0.438,0.262,0.492,0.222,0.222,0.278,0.143,,,,0.333,0.611,0.4,,,,60.0,110.0,106.0,0.139,-1.95,82.8,0.192,0.462,0.255,,,
5,2024-09-14,745209,Single,single,False,677594,453286,Julio Rodríguez,Max Scherzer,0,fb142865-168d-4de7-91c6-23ba2b01efc9,453286.0,maxscherzer,Scherzer,Right,Max Scherzer,TEX,3.95,3.87,43.1,106.0,84.0,103.0,0.732,8.31,2.08,8.31,1.45,0.7,0.278,0.437,0.175,0.286,0.422,84.0,102.0,103.0,78.0,105.0,100.0,,,,100.0,106.0,105.0,121.0,119.0,105.0,,,,,0.439,0.061,,0.221,0.139,0.06,2.9,,,1.21,-2.12,92.5,86.6,,,85.0,74.7,0.214,0.333,0.438,0.262,0.492,0.222,0.222,0.278,0.143,,,,0.333,0.611,0.4,,,,60.0,110.0,106.0,0.139,-1.95,82.8,0.192,0.462,0.255,,,
6,2024-09-14,745209,Strikeout,strikeout,True,663728,453286,Cal Raleigh,Max Scherzer,0,9a76bbfc-9a4d-47e0-b897-36a2e0c2b16f,453286.0,maxscherzer,Scherzer,Right,Max Scherzer,TEX,3.95,3.87,43.1,106.0,84.0,103.0,0.732,8.31,2.08,8.31,1.45,0.7,0.278,0.437,0.175,0.286,0.422,84.0,102.0,103.0,78.0,105.0,100.0,,,,100.0,106.0,105.0,121.0,119.0,105.0,,,,,0.439,0.061,,0.221,0.139,0.06,2.9,,,1.21,-2.12,92.5,86.6,,,85.0,74.7,0.214,0.333,0.438,0.262,0.492,0.222,0.222,0.278,0.143,,,,0.333,0.611,0.4,,,,60.0,110.0,106.0,0.139,-1.95,82.8,0.192,0.462,0.255,,,
7,2024-09-14,745209,Flyout,field_out,True,668227,453286,Randy Arozarena,Max Scherzer,0,c12797ba-1bcd-4fdf-8385-50e45a4a635e,453286.0,maxscherzer,Scherzer,Right,Max Scherzer,TEX,3.95,3.87,43.1,106.0,84.0,103.0,0.732,8.31,2.08,8.31,1.45,0.7,0.278,0.437,0.175,0.286,0.422,84.0,102.0,103.0,78.0,105.0,100.0,,,,100.0,106.0,105.0,121.0,119.0,105.0,,,,,0.439,0.061,,0.221,0.139,0.06,2.9,,,1.21,-2.12,92.5,86.6,,,85.0,74.7,0.214,0.333,0.438,0.262,0.492,0.222,0.222,0.278,0.143,,,,0.333,0.611,0.4,,,,60.0,110.0,106.0,0.139,-1.95,82.8,0.192,0.462,0.255,,,
8,2024-09-14,745209,Strikeout,strikeout,True,663993,669302,Nathaniel Lowe,Logan Gilbert,0,95afd7d8-43fb-4714-b136-9595cb39dd47,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,SEA,3.24,3.09,191.2,101.0,120.0,105.0,0.715,9.3,1.6,6.39,1.03,1.19,0.236,0.446,0.138,0.324,0.428,123.0,101.0,107.0,105.0,101.0,97.0,79.0,102.0,89.0,145.0,101.0,115.0,117.0,104.0,103.0,103.0,97.0,103.0,0.01,0.319,0.114,0.129,0.316,0.111,1.62,0.64,1.24,0.69,1.4,0.93,96.5,92.3,84.4,94.8,88.3,83.2,0.219,0.395,0.355,0.201,0.364,0.194,0.239,0.443,0.269,0.094,0.165,0.487,0.176,0.27,0.353,0.25,0.25,0.0,,,,,,,,,,,,
9,2024-09-14,745209,Lineout,field_out,True,673962,669302,Josh Jung,Logan Gilbert,0,3e6a8f85-e25b-4872-ac5a-56e7d4fae461,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,SEA,3.24,3.09,191.2,101.0,120.0,105.0,0.715,9.3,1.6,6.39,1.03,1.19,0.236,0.446,0.138,0.324,0.428,123.0,101.0,107.0,105.0,101.0,97.0,79.0,102.0,89.0,145.0,101.0,115.0,117.0,104.0,103.0,103.0,97.0,103.0,0.01,0.319,0.114,0.129,0.316,0.111,1.62,0.64,1.24,0.69,1.4,0.93,96.5,92.3,84.4,94.8,88.3,83.2,0.219,0.395,0.355,0.201,0.364,0.194,0.239,0.443,0.269,0.094,0.165,0.487,0.176,0.27,0.353,0.25,0.25,0.0,,,,,,,,,,,,
