,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vKN (sc),Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FC%,FS%,SL%,KC%,KN%,wFA/C,wFC/C,wFS/C,wSI/C,wSL/C,wKC/C,wKN/C,vFA,vFC,vFS,vSI,vSL,vKC,FF_ba,FF_slg,FF_whiff,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,FS_ba,FS_slg,FS_whiff,CU_ba,CU_slg,CU_whiff,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,CU%,CH%,wCU/C,wCH/C,vCH,vCU,CH_ba,CH_slg,CH_whiff,ST_ba,ST_slg,ST_whiff,FC_ba,FC_slg,FC_whiff
0,2024-08-24,745218,Single,single,False,666149,669923,Tyler Fitzgerald,George Kirby,0,d927b614-c529-4560-b140-ac908a481246,669923.0,georgekirby,Kirby,Right,George Kirby,SEA,3.48,3.57,155.1,106.0,106.0,107.0,0.785,8.75,1.16,8.86,0.98,1.01,0.286,0.353,0.187,0.277,0.442,73.9,103.0,106.0,101.0,105.0,109.0,108.0,111.0,104.0,110.0,115.0,112.0,116.0,97.0,99.0,93.0,108.0,100.0,108.0,0.235,0.336,0.005,0.111,0.232,0.08,0.0,0.42,0.79,-1.5,1.58,0.92,-2.33,-3.49,95.9,92.3,85.9,95.9,87.3,83.4,0.232,0.449,0.296,0.265,0.346,0.109,0.248,0.352,0.267,0.235,0.382,0.277,0.326,0.457,0.305,,,,,,,,,,,,,,,,,,,,,
1,2024-08-24,745218,Strikeout,strikeout,True,664774,669923,LaMonte Wade Jr.,George Kirby,0,e2a65842-cd9e-49fe-9a34-5a086070a0fb,669923.0,georgekirby,Kirby,Right,George Kirby,SEA,3.48,3.57,155.1,106.0,106.0,107.0,0.785,8.75,1.16,8.86,0.98,1.01,0.286,0.353,0.187,0.277,0.442,73.9,103.0,106.0,101.0,105.0,109.0,108.0,111.0,104.0,110.0,115.0,112.0,116.0,97.0,99.0,93.0,108.0,100.0,108.0,0.235,0.336,0.005,0.111,0.232,0.08,0.0,0.42,0.79,-1.5,1.58,0.92,-2.33,-3.49,95.9,92.3,85.9,95.9,87.3,83.4,0.232,0.449,0.296,0.265,0.346,0.109,0.248,0.352,0.267,0.235,0.382,0.277,0.326,0.457,0.305,,,,,,,,,,,,,,,,,,,,,
2,2024-08-24,745218,Hit By Pitch,hit_by_pitch,False,671218,669923,Heliot Ramos,George Kirby,1,59eea69f-55f4-41ee-a7d9-faff9fcb734b,669923.0,georgekirby,Kirby,Right,George Kirby,SEA,3.48,3.57,155.1,106.0,106.0,107.0,0.785,8.75,1.16,8.86,0.98,1.01,0.286,0.353,0.187,0.277,0.442,73.9,103.0,106.0,101.0,105.0,109.0,108.0,111.0,104.0,110.0,115.0,112.0,116.0,97.0,99.0,93.0,108.0,100.0,108.0,0.235,0.336,0.005,0.111,0.232,0.08,0.0,0.42,0.79,-1.5,1.58,0.92,-2.33,-3.49,95.9,92.3,85.9,95.9,87.3,83.4,0.232,0.449,0.296,0.265,0.346,0.109,0.248,0.352,0.267,0.235,0.382,0.277,0.326,0.457,0.305,,,,,,,,,,,,,,,,,,,,,
3,2024-08-24,745218,Walk,walk,False,624424,669923,Michael Conforto,George Kirby,1,be73eab2-e4f3-44fb-97a2-456cbe8468f2,669923.0,georgekirby,Kirby,Right,George Kirby,SEA,3.48,3.57,155.1,106.0,106.0,107.0,0.785,8.75,1.16,8.86,0.98,1.01,0.286,0.353,0.187,0.277,0.442,73.9,103.0,106.0,101.0,105.0,109.0,108.0,111.0,104.0,110.0,115.0,112.0,116.0,97.0,99.0,93.0,108.0,100.0,108.0,0.235,0.336,0.005,0.111,0.232,0.08,0.0,0.42,0.79,-1.5,1.58,0.92,-2.33,-3.49,95.9,92.3,85.9,95.9,87.3,83.4,0.232,0.449,0.296,0.265,0.346,0.109,0.248,0.352,0.267,0.235,0.382,0.277,0.326,0.457,0.305,,,,,,,,,,,,,,,,,,,,,
4,2024-08-24,745218,Sac Fly,sac_fly,True,656305,669923,Matt Chapman,George Kirby,1,5fd9306c-fb50-43b7-86a4-c3d42c126167,669923.0,georgekirby,Kirby,Right,George Kirby,SEA,3.48,3.57,155.1,106.0,106.0,107.0,0.785,8.75,1.16,8.86,0.98,1.01,0.286,0.353,0.187,0.277,0.442,73.9,103.0,106.0,101.0,105.0,109.0,108.0,111.0,104.0,110.0,115.0,112.0,116.0,97.0,99.0,93.0,108.0,100.0,108.0,0.235,0.336,0.005,0.111,0.232,0.08,0.0,0.42,0.79,-1.5,1.58,0.92,-2.33,-3.49,95.9,92.3,85.9,95.9,87.3,83.4,0.232,0.449,0.296,0.265,0.346,0.109,0.248,0.352,0.267,0.235,0.382,0.277,0.326,0.457,0.305,,,,,,,,,,,,,,,,,,,,,
5,2024-08-24,745218,Lineout,field_out,True,573262,669923,Mike Yastrzemski,George Kirby,0,d99c7efe-0e10-4a17-81a4-c06717969bc7,669923.0,georgekirby,Kirby,Right,George Kirby,SEA,3.48,3.57,155.1,106.0,106.0,107.0,0.785,8.75,1.16,8.86,0.98,1.01,0.286,0.353,0.187,0.277,0.442,73.9,103.0,106.0,101.0,105.0,109.0,108.0,111.0,104.0,110.0,115.0,112.0,116.0,97.0,99.0,93.0,108.0,100.0,108.0,0.235,0.336,0.005,0.111,0.232,0.08,0.0,0.42,0.79,-1.5,1.58,0.92,-2.33,-3.49,95.9,92.3,85.9,95.9,87.3,83.4,0.232,0.449,0.296,0.265,0.346,0.109,0.248,0.352,0.267,0.235,0.382,0.277,0.326,0.457,0.305,,,,,,,,,,,,,,,,,,,,,
6,2024-08-24,745218,Lineout,field_out,True,670042,605483,Luke Raley,Blake Snell,0,e61f1338-ce7d-47a8-bc53-736fe1f0e2a7,605483.0,blakesnell,Snell,Left,Blake Snell,SFG,3.76,2.79,79.0,97.0,120.0,103.0,0.648,12.08,4.1,5.92,0.68,0.97,0.281,0.393,0.18,0.236,0.352,,110.0,95.0,98.0,,,,108.0,88.0,93.0,,,,,,,,,,,0.464,,,0.104,,,0.78,,,,-0.02,,,95.8,,,,88.6,,0.214,0.339,0.251,,,,0.185,0.296,0.426,,,,0.079,0.139,0.497,110.0,103.0,111.0,147.0,98.0,109.0,0.273,0.16,2.95,-0.94,85.3,81.1,0.341,0.477,0.421,,,,,,
7,2024-08-24,745218,Walk,walk,False,677594,605483,Julio Rodríguez,Blake Snell,0,7cb1a01e-77b2-46d5-96e1-0cfdf52654fc,605483.0,blakesnell,Snell,Left,Blake Snell,SFG,3.76,2.79,79.0,97.0,120.0,103.0,0.648,12.08,4.1,5.92,0.68,0.97,0.281,0.393,0.18,0.236,0.352,,110.0,95.0,98.0,,,,108.0,88.0,93.0,,,,,,,,,,,0.464,,,0.104,,,0.78,,,,-0.02,,,95.8,,,,88.6,,0.214,0.339,0.251,,,,0.185,0.296,0.426,,,,0.079,0.139,0.497,110.0,103.0,111.0,147.0,98.0,109.0,0.273,0.16,2.95,-0.94,85.3,81.1,0.341,0.477,0.421,,,,,,
8,2024-08-24,745218,Strikeout,strikeout,True,457759,605483,Justin Turner,Blake Snell,0,4d191523-983f-4922-ae36-98a7142dc310,605483.0,blakesnell,Snell,Left,Blake Snell,SFG,3.76,2.79,79.0,97.0,120.0,103.0,0.648,12.08,4.1,5.92,0.68,0.97,0.281,0.393,0.18,0.236,0.352,,110.0,95.0,98.0,,,,108.0,88.0,93.0,,,,,,,,,,,0.464,,,0.104,,,0.78,,,,-0.02,,,95.8,,,,88.6,,0.214,0.339,0.251,,,,0.185,0.296,0.426,,,,0.079,0.139,0.497,110.0,103.0,111.0,147.0,98.0,109.0,0.273,0.16,2.95,-0.94,85.3,81.1,0.341,0.477,0.421,,,,,,
9,2024-08-24,745218,Lineout,field_out,True,668227,605483,Randy Arozarena,Blake Snell,0,c43d019a-b03b-479e-8af6-f45b69e2c3ca,605483.0,blakesnell,Snell,Left,Blake Snell,SFG,3.76,2.79,79.0,97.0,120.0,103.0,0.648,12.08,4.1,5.92,0.68,0.97,0.281,0.393,0.18,0.236,0.352,,110.0,95.0,98.0,,,,108.0,88.0,93.0,,,,,,,,,,,0.464,,,0.104,,,0.78,,,,-0.02,,,95.8,,,,88.6,,0.214,0.339,0.251,,,,0.185,0.296,0.426,,,,0.079,0.139,0.497,110.0,103.0,111.0,147.0,98.0,109.0,0.273,0.16,2.95,-0.94,85.3,81.1,0.341,0.477,0.421,,,,,,
10,2024-08-24,745218,Single,single,False,642731,669923,Thairo Estrada,George Kirby,0,5cfcabe3-1a21-4e83-ac0c-3ecd03b4378c,669923.0,georgekirby,Kirby,Right,George Kirby,SEA,3.48,3.57,155.1,106.0,106.0,107.0,0.785,8.75,1.16,8.86,0.98,1.01,0.286,0.353,0.187,0.277,0.442,73.9,103.0,106.0,101.0,105.0,109.0,108.0,111.0,104.0,110.0,115.0,112.0,116.0,97.0,99.0,93.0,108.0,100.0,108.0,0.235,0.336,0.005,0.111,0.232,0.08,0.0,0.42,0.79,-1.5,1.58,0.92,-2.33,-3.49,95.9,92.3,85.9,95.9,87.3,83.4,0.232,0.449,0.296,0.265,0.346,0.109,0.248,0.352,0.267,0.235,0.382,0.277,0.326,0.457,0.305,,,,,,,,,,,,,,,,,,,,,
11,2024-08-24,745218,Single,single,False,687529,669923,Grant McCray,George Kirby,1,5f8adf90-7ede-42be-859f-bfd414202b3e,669923.0,georgekirby,Kirby,Right,George Kirby,SEA,3.48,3.57,155.1,106.0,106.0,107.0,0.785,8.75,1.16,8.86,0.98,1.01,0.286,0.353,0.187,0.277,0.442,73.9,103.0,106.0,101.0,105.0,109.0,108.0,111.0,104.0,110.0,115.0,112.0,116.0,97.0,99.0,93.0,108.0,100.0,108.0,0.235,0.336,0.005,0.111,0.232,0.08,0.0,0.42,0.79,-1.5,1.58,0.92,-2.33,-3.49,95.9,92.3,85.9,95.9,87.3,83.4,0.232,0.449,0.296,0.265,0.346,0.109,0.248,0.352,0.267,0.235,0.382,0.277,0.326,0.457,0.305,,,,,,,,,,,,,,,,,,,,,
