,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,SL%,CU%,CH%,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFC,vCH,vSI,vSL,vCU,FC_ba,FC_slg,FC_whiff,SL_ba,SL_slg,SL_whiff,SI_ba,SI_slg,SI_whiff,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ KC,Loc+ KC,Pit+ KC,FA%,KC%,wFA/C,wKC/C,vFA,vKC,FF_ba,FF_slg,FF_whiff
10,2024-08-03,745636,Flyout,field_out,True,571771,687765,Enrique Hernández,Mitch Spence,0,5587621c-8533-42c7-9b92-33dccb9ce085,687765.0,mitchspence,Spence,Right,Mitch Spence,OAK,4.54,3.84,121.0,103.0,100.0,101.0,0.79,7.44,2.83,9.22,1.19,1.36,0.18,0.448,0.139,0.3,0.408,72.0,86.0,83.0,109.0,116.0,115.0,38.0,97.0,86.0,124.0,104.0,109.0,99.0,100.0,96.0,0.14,0.395,0.341,0.109,0.015,-0.24,-0.5,0.02,-0.39,-8.95,90.8,88.5,92.0,84.3,80.1,0.265,0.464,0.183,0.265,0.482,0.275,0.29,0.339,0.156,0.185,0.292,0.319,0.625,0.875,0.0,,,,,,,,,,,,,,,
11,2024-08-03,745636,Pop Out,field_out,True,681624,687765,Andy Pages,Mitch Spence,0,ebf58e14-99d7-48c5-a292-801f9a7d90c2,687765.0,mitchspence,Spence,Right,Mitch Spence,OAK,4.54,3.84,121.0,103.0,100.0,101.0,0.79,7.44,2.83,9.22,1.19,1.36,0.18,0.448,0.139,0.3,0.408,72.0,86.0,83.0,109.0,116.0,115.0,38.0,97.0,86.0,124.0,104.0,109.0,99.0,100.0,96.0,0.14,0.395,0.341,0.109,0.015,-0.24,-0.5,0.02,-0.39,-8.95,90.8,88.5,92.0,84.3,80.1,0.265,0.464,0.183,0.265,0.482,0.275,0.29,0.339,0.156,0.185,0.292,0.319,0.625,0.875,0.0,,,,,,,,,,,,,,,
12,2024-08-03,745636,Single,single,False,664913,656427,Seth Brown,Jack Flaherty,0,d10d7b28-e87e-4498-8516-50cc8ca2094b,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,- - -,3.07,3.27,135.0,104.0,96.0,104.0,0.713,11.13,1.73,7.47,1.4,1.06,0.232,0.435,0.159,0.297,0.384,86.0,86.0,83.0,,,,75.0,83.0,69.0,95.0,105.0,105.0,,,,0.023,,0.304,,0.03,,-5.92,0.23,,-0.26,,85.8,90.7,84.7,,,,,0.212,0.462,0.36,0.6,1.2,0.357,0.156,0.177,0.443,0.111,0.333,0.111,95.0,106.0,104.0,104.0,105.0,110.0,0.434,0.208,0.61,2.39,93.5,77.5,0.248,0.396,0.245
13,2024-08-03,745636,Forceout,force_out,True,647351,656427,Abraham Toro,Jack Flaherty,1,f0ff910e-7a9f-4aec-a22b-02ae3a6e0686,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,- - -,3.07,3.27,135.0,104.0,96.0,104.0,0.713,11.13,1.73,7.47,1.4,1.06,0.232,0.435,0.159,0.297,0.384,86.0,86.0,83.0,,,,75.0,83.0,69.0,95.0,105.0,105.0,,,,0.023,,0.304,,0.03,,-5.92,0.23,,-0.26,,85.8,90.7,84.7,,,,,0.212,0.462,0.36,0.6,1.2,0.357,0.156,0.177,0.443,0.111,0.333,0.111,95.0,106.0,104.0,104.0,105.0,110.0,0.434,0.208,0.61,2.39,93.5,77.5,0.248,0.396,0.245
14,2024-08-03,745636,Strikeout,strikeout,True,687231,656427,Darell Hernaiz,Jack Flaherty,0,4ef1d8f0-c387-4e83-8144-9ca6e1552195,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,- - -,3.07,3.27,135.0,104.0,96.0,104.0,0.713,11.13,1.73,7.47,1.4,1.06,0.232,0.435,0.159,0.297,0.384,86.0,86.0,83.0,,,,75.0,83.0,69.0,95.0,105.0,105.0,,,,0.023,,0.304,,0.03,,-5.92,0.23,,-0.26,,85.8,90.7,84.7,,,,,0.212,0.462,0.36,0.6,1.2,0.357,0.156,0.177,0.443,0.111,0.333,0.111,95.0,106.0,104.0,104.0,105.0,110.0,0.434,0.208,0.61,2.39,93.5,77.5,0.248,0.396,0.245
15,2024-08-03,745636,Pop Out,field_out,True,680474,656427,Max Schuemann,Jack Flaherty,0,fc4bc8a9-5b38-482c-a817-9ca43fa1b3a3,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,- - -,3.07,3.27,135.0,104.0,96.0,104.0,0.713,11.13,1.73,7.47,1.4,1.06,0.232,0.435,0.159,0.297,0.384,86.0,86.0,83.0,,,,75.0,83.0,69.0,95.0,105.0,105.0,,,,0.023,,0.304,,0.03,,-5.92,0.23,,-0.26,,85.8,90.7,84.7,,,,,0.212,0.462,0.36,0.6,1.2,0.357,0.156,0.177,0.443,0.111,0.333,0.111,95.0,106.0,104.0,104.0,105.0,110.0,0.434,0.208,0.61,2.39,93.5,77.5,0.248,0.396,0.245
16,2024-08-03,745636,Walk,walk,False,624415,687765,Cavan Biggio,Mitch Spence,0,11b2a858-a39f-4145-b4dd-e7800bc42ea9,687765.0,mitchspence,Spence,Right,Mitch Spence,OAK,4.54,3.84,121.0,103.0,100.0,101.0,0.79,7.44,2.83,9.22,1.19,1.36,0.18,0.448,0.139,0.3,0.408,72.0,86.0,83.0,109.0,116.0,115.0,38.0,97.0,86.0,124.0,104.0,109.0,99.0,100.0,96.0,0.14,0.395,0.341,0.109,0.015,-0.24,-0.5,0.02,-0.39,-8.95,90.8,88.5,92.0,84.3,80.1,0.265,0.464,0.183,0.265,0.482,0.275,0.29,0.339,0.156,0.185,0.292,0.319,0.625,0.875,0.0,,,,,,,,,,,,,,,
17,2024-08-03,745636,Strikeout,strikeout,True,605113,687765,Nick Ahmed,Mitch Spence,0,8b2e33f4-106d-409b-a913-11c44f7a0ebc,687765.0,mitchspence,Spence,Right,Mitch Spence,OAK,4.54,3.84,121.0,103.0,100.0,101.0,0.79,7.44,2.83,9.22,1.19,1.36,0.18,0.448,0.139,0.3,0.408,72.0,86.0,83.0,109.0,116.0,115.0,38.0,97.0,86.0,124.0,104.0,109.0,99.0,100.0,96.0,0.14,0.395,0.341,0.109,0.015,-0.24,-0.5,0.02,-0.39,-8.95,90.8,88.5,92.0,84.3,80.1,0.265,0.464,0.183,0.265,0.482,0.275,0.29,0.339,0.156,0.185,0.292,0.319,0.625,0.875,0.0,,,,,,,,,,,,,,,
18,2024-08-03,745636,Strikeout,strikeout,True,660271,687765,Shohei Ohtani,Mitch Spence,0,1310f557-b1a6-40f4-9889-111b6334f1c6,687765.0,mitchspence,Spence,Right,Mitch Spence,OAK,4.54,3.84,121.0,103.0,100.0,101.0,0.79,7.44,2.83,9.22,1.19,1.36,0.18,0.448,0.139,0.3,0.408,72.0,86.0,83.0,109.0,116.0,115.0,38.0,97.0,86.0,124.0,104.0,109.0,99.0,100.0,96.0,0.14,0.395,0.341,0.109,0.015,-0.24,-0.5,0.02,-0.39,-8.95,90.8,88.5,92.0,84.3,80.1,0.265,0.464,0.183,0.265,0.482,0.275,0.29,0.339,0.156,0.185,0.292,0.319,0.625,0.875,0.0,,,,,,,,,,,,,,,
19,2024-08-03,745636,Double,double,False,606192,687765,Teoscar Hernández,Mitch Spence,1,8dbe0fc8-62af-4fc0-8ced-4bc8c3662dd2,687765.0,mitchspence,Spence,Right,Mitch Spence,OAK,4.54,3.84,121.0,103.0,100.0,101.0,0.79,7.44,2.83,9.22,1.19,1.36,0.18,0.448,0.139,0.3,0.408,72.0,86.0,83.0,109.0,116.0,115.0,38.0,97.0,86.0,124.0,104.0,109.0,99.0,100.0,96.0,0.14,0.395,0.341,0.109,0.015,-0.24,-0.5,0.02,-0.39,-8.95,90.8,88.5,92.0,84.3,80.1,0.265,0.464,0.183,0.265,0.482,0.275,0.29,0.339,0.156,0.185,0.292,0.319,0.625,0.875,0.0,,,,,,,,,,,,,,,
20,2024-08-03,745636,Single,single,False,666158,687765,Gavin Lux,Mitch Spence,1,e23addd6-eab2-4138-be72-751618f5bdd6,687765.0,mitchspence,Spence,Right,Mitch Spence,OAK,4.54,3.84,121.0,103.0,100.0,101.0,0.79,7.44,2.83,9.22,1.19,1.36,0.18,0.448,0.139,0.3,0.408,72.0,86.0,83.0,109.0,116.0,115.0,38.0,97.0,86.0,124.0,104.0,109.0,99.0,100.0,96.0,0.14,0.395,0.341,0.109,0.015,-0.24,-0.5,0.02,-0.39,-8.95,90.8,88.5,92.0,84.3,80.1,0.265,0.464,0.183,0.265,0.482,0.275,0.29,0.339,0.156,0.185,0.292,0.319,0.625,0.875,0.0,,,,,,,,,,,,,,,
21,2024-08-03,745636,Caught Stealing 2B,caught_stealing_2b,True,669257,687765,Will Smith,Mitch Spence,0,4a88f70b-a059-4f4b-aa98-8a94537a90e6,687765.0,mitchspence,Spence,Right,Mitch Spence,OAK,4.54,3.84,121.0,103.0,100.0,101.0,0.79,7.44,2.83,9.22,1.19,1.36,0.18,0.448,0.139,0.3,0.408,72.0,86.0,83.0,109.0,116.0,115.0,38.0,97.0,86.0,124.0,104.0,109.0,99.0,100.0,96.0,0.14,0.395,0.341,0.109,0.015,-0.24,-0.5,0.02,-0.39,-8.95,90.8,88.5,92.0,84.3,80.1,0.265,0.464,0.183,0.265,0.482,0.275,0.29,0.339,0.156,0.185,0.292,0.319,0.625,0.875,0.0,,,,,,,,,,,,,,,
22,2024-08-03,745636,Flyout,field_out,True,671732,656427,Lawrence Butler,Jack Flaherty,0,5f84890a-460b-4d74-9642-f2f058162a24,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,- - -,3.07,3.27,135.0,104.0,96.0,104.0,0.713,11.13,1.73,7.47,1.4,1.06,0.232,0.435,0.159,0.297,0.384,86.0,86.0,83.0,,,,75.0,83.0,69.0,95.0,105.0,105.0,,,,0.023,,0.304,,0.03,,-5.92,0.23,,-0.26,,85.8,90.7,84.7,,,,,0.212,0.462,0.36,0.6,1.2,0.357,0.156,0.177,0.443,0.111,0.333,0.111,95.0,106.0,104.0,104.0,105.0,110.0,0.434,0.208,0.61,2.39,93.5,77.5,0.248,0.396,0.245
23,2024-08-03,745636,Flyout,field_out,True,609280,656427,Miguel Andujar,Jack Flaherty,0,87906ca8-d7a3-483a-b308-f9313954e1b6,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,- - -,3.07,3.27,135.0,104.0,96.0,104.0,0.713,11.13,1.73,7.47,1.4,1.06,0.232,0.435,0.159,0.297,0.384,86.0,86.0,83.0,,,,75.0,83.0,69.0,95.0,105.0,105.0,,,,0.023,,0.304,,0.03,,-5.92,0.23,,-0.26,,85.8,90.7,84.7,,,,,0.212,0.462,0.36,0.6,1.2,0.357,0.156,0.177,0.443,0.111,0.333,0.111,95.0,106.0,104.0,104.0,105.0,110.0,0.434,0.208,0.61,2.39,93.5,77.5,0.248,0.396,0.245
24,2024-08-03,745636,Groundout,field_out,True,668709,656427,JJ Bleday,Jack Flaherty,0,a9a917a2-3ca9-40e6-a040-24aaa0d3fe99,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,- - -,3.07,3.27,135.0,104.0,96.0,104.0,0.713,11.13,1.73,7.47,1.4,1.06,0.232,0.435,0.159,0.297,0.384,86.0,86.0,83.0,,,,75.0,83.0,69.0,95.0,105.0,105.0,,,,0.023,,0.304,,0.03,,-5.92,0.23,,-0.26,,85.8,90.7,84.7,,,,,0.212,0.462,0.36,0.6,1.2,0.357,0.156,0.177,0.443,0.111,0.333,0.111,95.0,106.0,104.0,104.0,105.0,110.0,0.434,0.208,0.61,2.39,93.5,77.5,0.248,0.396,0.245
25,2024-08-03,745636,Strikeout,strikeout,True,669257,687765,Will Smith,Mitch Spence,0,d5da3fac-40ba-4e8d-9ec0-5a3d40ec3067,687765.0,mitchspence,Spence,Right,Mitch Spence,OAK,4.54,3.84,121.0,103.0,100.0,101.0,0.79,7.44,2.83,9.22,1.19,1.36,0.18,0.448,0.139,0.3,0.408,72.0,86.0,83.0,109.0,116.0,115.0,38.0,97.0,86.0,124.0,104.0,109.0,99.0,100.0,96.0,0.14,0.395,0.341,0.109,0.015,-0.24,-0.5,0.02,-0.39,-8.95,90.8,88.5,92.0,84.3,80.1,0.265,0.464,0.183,0.265,0.482,0.275,0.29,0.339,0.156,0.185,0.292,0.319,0.625,0.875,0.0,,,,,,,,,,,,,,,
26,2024-08-03,745636,Strikeout,strikeout,True,518792,687765,Jason Heyward,Mitch Spence,0,b2f49f5b-b6d9-48e3-9692-df0205342c42,687765.0,mitchspence,Spence,Right,Mitch Spence,OAK,4.54,3.84,121.0,103.0,100.0,101.0,0.79,7.44,2.83,9.22,1.19,1.36,0.18,0.448,0.139,0.3,0.408,72.0,86.0,83.0,109.0,116.0,115.0,38.0,97.0,86.0,124.0,104.0,109.0,99.0,100.0,96.0,0.14,0.395,0.341,0.109,0.015,-0.24,-0.5,0.02,-0.39,-8.95,90.8,88.5,92.0,84.3,80.1,0.265,0.464,0.183,0.265,0.482,0.275,0.29,0.339,0.156,0.185,0.292,0.319,0.625,0.875,0.0,,,,,,,,,,,,,,,
27,2024-08-03,745636,Walk,walk,False,571771,687765,Enrique Hernández,Mitch Spence,0,2b3a577e-b7bc-427c-97fd-9180b6246fb7,687765.0,mitchspence,Spence,Right,Mitch Spence,OAK,4.54,3.84,121.0,103.0,100.0,101.0,0.79,7.44,2.83,9.22,1.19,1.36,0.18,0.448,0.139,0.3,0.408,72.0,86.0,83.0,109.0,116.0,115.0,38.0,97.0,86.0,124.0,104.0,109.0,99.0,100.0,96.0,0.14,0.395,0.341,0.109,0.015,-0.24,-0.5,0.02,-0.39,-8.95,90.8,88.5,92.0,84.3,80.1,0.265,0.464,0.183,0.265,0.482,0.275,0.29,0.339,0.156,0.185,0.292,0.319,0.625,0.875,0.0,,,,,,,,,,,,,,,
28,2024-08-03,745636,Strikeout,strikeout,True,681624,687765,Andy Pages,Mitch Spence,0,409112b2-20d7-45ba-802c-1815282e76db,687765.0,mitchspence,Spence,Right,Mitch Spence,OAK,4.54,3.84,121.0,103.0,100.0,101.0,0.79,7.44,2.83,9.22,1.19,1.36,0.18,0.448,0.139,0.3,0.408,72.0,86.0,83.0,109.0,116.0,115.0,38.0,97.0,86.0,124.0,104.0,109.0,99.0,100.0,96.0,0.14,0.395,0.341,0.109,0.015,-0.24,-0.5,0.02,-0.39,-8.95,90.8,88.5,92.0,84.3,80.1,0.265,0.464,0.183,0.265,0.482,0.275,0.29,0.339,0.156,0.185,0.292,0.319,0.625,0.875,0.0,,,,,,,,,,,,,,,
29,2024-08-03,745636,Strikeout,strikeout,True,667670,656427,Brent Rooker,Jack Flaherty,0,d6f05170-1e01-49ce-8b71-22f1e4d64b15,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,- - -,3.07,3.27,135.0,104.0,96.0,104.0,0.713,11.13,1.73,7.47,1.4,1.06,0.232,0.435,0.159,0.297,0.384,86.0,86.0,83.0,,,,75.0,83.0,69.0,95.0,105.0,105.0,,,,0.023,,0.304,,0.03,,-5.92,0.23,,-0.26,,85.8,90.7,84.7,,,,,0.212,0.462,0.36,0.6,1.2,0.357,0.156,0.177,0.443,0.111,0.333,0.111,95.0,106.0,104.0,104.0,105.0,110.0,0.434,0.208,0.61,2.39,93.5,77.5,0.248,0.396,0.245
30,2024-08-03,745636,Flyout,field_out,True,669127,656427,Shea Langeliers,Jack Flaherty,0,e0fe5733-c14b-4ee2-8e7e-e697315d9093,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,- - -,3.07,3.27,135.0,104.0,96.0,104.0,0.713,11.13,1.73,7.47,1.4,1.06,0.232,0.435,0.159,0.297,0.384,86.0,86.0,83.0,,,,75.0,83.0,69.0,95.0,105.0,105.0,,,,0.023,,0.304,,0.03,,-5.92,0.23,,-0.26,,85.8,90.7,84.7,,,,,0.212,0.462,0.36,0.6,1.2,0.357,0.156,0.177,0.443,0.111,0.333,0.111,95.0,106.0,104.0,104.0,105.0,110.0,0.434,0.208,0.61,2.39,93.5,77.5,0.248,0.396,0.245
31,2024-08-03,745636,Single,single,False,664913,656427,Seth Brown,Jack Flaherty,0,12c3459d-8d6e-4637-a6d8-3cc896ab4db1,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,- - -,3.07,3.27,135.0,104.0,96.0,104.0,0.713,11.13,1.73,7.47,1.4,1.06,0.232,0.435,0.159,0.297,0.384,86.0,86.0,83.0,,,,75.0,83.0,69.0,95.0,105.0,105.0,,,,0.023,,0.304,,0.03,,-5.92,0.23,,-0.26,,85.8,90.7,84.7,,,,,0.212,0.462,0.36,0.6,1.2,0.357,0.156,0.177,0.443,0.111,0.333,0.111,95.0,106.0,104.0,104.0,105.0,110.0,0.434,0.208,0.61,2.39,93.5,77.5,0.248,0.396,0.245
32,2024-08-03,745636,Strikeout,strikeout,True,647351,656427,Abraham Toro,Jack Flaherty,0,c82e0314-6807-4591-8a47-1098a5e06949,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,- - -,3.07,3.27,135.0,104.0,96.0,104.0,0.713,11.13,1.73,7.47,1.4,1.06,0.232,0.435,0.159,0.297,0.384,86.0,86.0,83.0,,,,75.0,83.0,69.0,95.0,105.0,105.0,,,,0.023,,0.304,,0.03,,-5.92,0.23,,-0.26,,85.8,90.7,84.7,,,,,0.212,0.462,0.36,0.6,1.2,0.357,0.156,0.177,0.443,0.111,0.333,0.111,95.0,106.0,104.0,104.0,105.0,110.0,0.434,0.208,0.61,2.39,93.5,77.5,0.248,0.396,0.245
33,2024-08-03,745636,Flyout,field_out,True,624415,687765,Cavan Biggio,Mitch Spence,0,41fc2247-361b-40c0-93db-db3d6d746a09,687765.0,mitchspence,Spence,Right,Mitch Spence,OAK,4.54,3.84,121.0,103.0,100.0,101.0,0.79,7.44,2.83,9.22,1.19,1.36,0.18,0.448,0.139,0.3,0.408,72.0,86.0,83.0,109.0,116.0,115.0,38.0,97.0,86.0,124.0,104.0,109.0,99.0,100.0,96.0,0.14,0.395,0.341,0.109,0.015,-0.24,-0.5,0.02,-0.39,-8.95,90.8,88.5,92.0,84.3,80.1,0.265,0.464,0.183,0.265,0.482,0.275,0.29,0.339,0.156,0.185,0.292,0.319,0.625,0.875,0.0,,,,,,,,,,,,,,,
