,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,SI%,FA%,SL%,KC%,wFA/C,wSI/C,wSL/C,wKC/C,vFA,vSI,vSL,vKC,FF_ba,FF_slg,FF_whiff,SI_ba,SI_slg,SI_whiff,CU_ba,CU_slg,CU_whiff,SL_ba,SL_slg,SL_whiff,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,CU%,CH%,wCU/C,wCH/C,vCH,vCU,CH_ba,CH_slg,CH_whiff,FS_ba,FS_slg,FS_whiff
10,2024-07-10,745155,Groundout,field_out,True,669004,669467,MJ Melendez,Andre Pallante,0,64ec9c22-4571-4213-a20e-d83d1d3fe62f,669467.0,andrepallante,Pallante,Right,Andre Pallante,STL,4.21,3.64,51.1,95.0,92.0,96.0,0.83,7.19,3.33,9.12,0.88,2.27,0.256,0.365,0.212,0.231,0.425,86.0,90.0,94.0,87.0,98.0,85.0,120.0,101.0,109.0,93.0,101.0,108.0,0.215,0.502,0.149,0.134,0.91,0.26,-2.57,1.18,94.8,95.1,88.1,79.8,0.272,0.37,0.16,0.225,0.325,0.151,0.103,0.207,0.354,0.44,0.64,0.302,,,,,,,,,,,,,,,,,,
11,2024-07-10,745155,Strikeout,strikeout,True,680977,679525,Brendan Donovan,Alec Marsh,0,66cf8342-aa82-4376-b4f3-3fe2cc594adc,679525.0,alecmarsh,Marsh,Right,Alec Marsh,KCR,4.52,4.96,91.2,100.0,100.0,100.0,0.797,8.25,2.85,8.25,1.28,0.84,0.248,0.391,0.169,0.353,0.438,91.0,100.0,96.0,99.0,98.0,95.0,121.0,98.0,106.0,,,,0.139,0.376,0.221,,0.97,-2.75,0.02,,94.2,93.5,86.4,,0.191,0.327,0.231,0.35,0.617,0.096,0.268,0.482,0.275,0.118,0.118,0.355,93.0,96.0,97.0,98.0,106.0,104.0,0.156,0.108,-1.25,1.03,86.5,82.9,0.189,0.216,0.163,,,
12,2024-07-10,745155,Home Run,home_run,False,571448,679525,Nolan Arenado,Alec Marsh,0,0bf4d621-f7ba-433b-aa53-5aa733a6f7e4,679525.0,alecmarsh,Marsh,Right,Alec Marsh,KCR,4.52,4.96,91.2,100.0,100.0,100.0,0.797,8.25,2.85,8.25,1.28,0.84,0.248,0.391,0.169,0.353,0.438,91.0,100.0,96.0,99.0,98.0,95.0,121.0,98.0,106.0,,,,0.139,0.376,0.221,,0.97,-2.75,0.02,,94.2,93.5,86.4,,0.191,0.327,0.231,0.35,0.617,0.096,0.268,0.482,0.275,0.118,0.118,0.355,93.0,96.0,97.0,98.0,106.0,104.0,0.156,0.108,-1.25,1.03,86.5,82.9,0.189,0.216,0.163,,,
13,2024-07-10,745155,Groundout,field_out,True,663457,679525,Lars Nootbaar,Alec Marsh,0,d3655cda-f328-4ccc-8a2d-6b478cbf75da,679525.0,alecmarsh,Marsh,Right,Alec Marsh,KCR,4.52,4.96,91.2,100.0,100.0,100.0,0.797,8.25,2.85,8.25,1.28,0.84,0.248,0.391,0.169,0.353,0.438,91.0,100.0,96.0,99.0,98.0,95.0,121.0,98.0,106.0,,,,0.139,0.376,0.221,,0.97,-2.75,0.02,,94.2,93.5,86.4,,0.191,0.327,0.231,0.35,0.617,0.096,0.268,0.482,0.275,0.118,0.118,0.355,93.0,96.0,97.0,98.0,106.0,104.0,0.156,0.108,-1.25,1.03,86.5,82.9,0.189,0.216,0.163,,,
14,2024-07-10,745155,Strikeout,strikeout,True,669357,679525,Nolan Gorman,Alec Marsh,0,f63b9ef1-69d9-4122-969d-a77eac06e474,679525.0,alecmarsh,Marsh,Right,Alec Marsh,KCR,4.52,4.96,91.2,100.0,100.0,100.0,0.797,8.25,2.85,8.25,1.28,0.84,0.248,0.391,0.169,0.353,0.438,91.0,100.0,96.0,99.0,98.0,95.0,121.0,98.0,106.0,,,,0.139,0.376,0.221,,0.97,-2.75,0.02,,94.2,93.5,86.4,,0.191,0.327,0.231,0.35,0.617,0.096,0.268,0.482,0.275,0.118,0.118,0.355,93.0,96.0,97.0,98.0,106.0,104.0,0.156,0.108,-1.25,1.03,86.5,82.9,0.189,0.216,0.163,,,
15,2024-07-10,745155,Lineout,field_out,True,679845,669467,Nick Loftin,Andre Pallante,0,5bca08a6-1590-4409-ad6c-461bb9f9ad57,669467.0,andrepallante,Pallante,Right,Andre Pallante,STL,4.21,3.64,51.1,95.0,92.0,96.0,0.83,7.19,3.33,9.12,0.88,2.27,0.256,0.365,0.212,0.231,0.425,86.0,90.0,94.0,87.0,98.0,85.0,120.0,101.0,109.0,93.0,101.0,108.0,0.215,0.502,0.149,0.134,0.91,0.26,-2.57,1.18,94.8,95.1,88.1,79.8,0.272,0.37,0.16,0.225,0.325,0.151,0.103,0.207,0.354,0.44,0.64,0.302,,,,,,,,,,,,,,,,,,
16,2024-07-10,745155,Groundout,field_out,True,641658,669467,Garrett Hampson,Andre Pallante,0,6a2bceaa-61bd-4bc5-8c49-9dc8578b3a70,669467.0,andrepallante,Pallante,Right,Andre Pallante,STL,4.21,3.64,51.1,95.0,92.0,96.0,0.83,7.19,3.33,9.12,0.88,2.27,0.256,0.365,0.212,0.231,0.425,86.0,90.0,94.0,87.0,98.0,85.0,120.0,101.0,109.0,93.0,101.0,108.0,0.215,0.502,0.149,0.134,0.91,0.26,-2.57,1.18,94.8,95.1,88.1,79.8,0.272,0.37,0.16,0.225,0.325,0.151,0.103,0.207,0.354,0.44,0.64,0.302,,,,,,,,,,,,,,,,,,
17,2024-07-10,745155,Groundout,field_out,True,672580,669467,Maikel Garcia,Andre Pallante,0,499a1939-d258-4dbb-913f-647b199ce433,669467.0,andrepallante,Pallante,Right,Andre Pallante,STL,4.21,3.64,51.1,95.0,92.0,96.0,0.83,7.19,3.33,9.12,0.88,2.27,0.256,0.365,0.212,0.231,0.425,86.0,90.0,94.0,87.0,98.0,85.0,120.0,101.0,109.0,93.0,101.0,108.0,0.215,0.502,0.149,0.134,0.91,0.26,-2.57,1.18,94.8,95.1,88.1,79.8,0.272,0.37,0.16,0.225,0.325,0.151,0.103,0.207,0.354,0.44,0.64,0.302,,,,,,,,,,,,,,,,,,
18,2024-07-10,745155,Walk,walk,False,686780,679525,Pedro Pagés,Alec Marsh,0,ea14af3c-4a48-497f-b536-167a81691e80,679525.0,alecmarsh,Marsh,Right,Alec Marsh,KCR,4.52,4.96,91.2,100.0,100.0,100.0,0.797,8.25,2.85,8.25,1.28,0.84,0.248,0.391,0.169,0.353,0.438,91.0,100.0,96.0,99.0,98.0,95.0,121.0,98.0,106.0,,,,0.139,0.376,0.221,,0.97,-2.75,0.02,,94.2,93.5,86.4,,0.191,0.327,0.231,0.35,0.617,0.096,0.268,0.482,0.275,0.118,0.118,0.355,93.0,96.0,97.0,98.0,106.0,104.0,0.156,0.108,-1.25,1.03,86.5,82.9,0.189,0.216,0.163,,,
19,2024-07-10,745155,Flyout,field_out,True,691026,679525,Masyn Winn,Alec Marsh,0,08815172-a74f-4bf2-a0c7-20de62c6fa83,679525.0,alecmarsh,Marsh,Right,Alec Marsh,KCR,4.52,4.96,91.2,100.0,100.0,100.0,0.797,8.25,2.85,8.25,1.28,0.84,0.248,0.391,0.169,0.353,0.438,91.0,100.0,96.0,99.0,98.0,95.0,121.0,98.0,106.0,,,,0.139,0.376,0.221,,0.97,-2.75,0.02,,94.2,93.5,86.4,,0.191,0.327,0.231,0.35,0.617,0.096,0.268,0.482,0.275,0.118,0.118,0.355,93.0,96.0,97.0,98.0,106.0,104.0,0.156,0.108,-1.25,1.03,86.5,82.9,0.189,0.216,0.163,,,
20,2024-07-10,745155,Home Run,home_run,False,676475,679525,Alec Burleson,Alec Marsh,1,cde78d49-aea1-402b-b770-4ec7b2448915,679525.0,alecmarsh,Marsh,Right,Alec Marsh,KCR,4.52,4.96,91.2,100.0,100.0,100.0,0.797,8.25,2.85,8.25,1.28,0.84,0.248,0.391,0.169,0.353,0.438,91.0,100.0,96.0,99.0,98.0,95.0,121.0,98.0,106.0,,,,0.139,0.376,0.221,,0.97,-2.75,0.02,,94.2,93.5,86.4,,0.191,0.327,0.231,0.35,0.617,0.096,0.268,0.482,0.275,0.118,0.118,0.355,93.0,96.0,97.0,98.0,106.0,104.0,0.156,0.108,-1.25,1.03,86.5,82.9,0.189,0.216,0.163,,,
21,2024-07-10,745155,Lineout,field_out,True,575929,679525,Willson Contreras,Alec Marsh,0,9f3660f7-b855-44ac-b057-3f33289c4861,679525.0,alecmarsh,Marsh,Right,Alec Marsh,KCR,4.52,4.96,91.2,100.0,100.0,100.0,0.797,8.25,2.85,8.25,1.28,0.84,0.248,0.391,0.169,0.353,0.438,91.0,100.0,96.0,99.0,98.0,95.0,121.0,98.0,106.0,,,,0.139,0.376,0.221,,0.97,-2.75,0.02,,94.2,93.5,86.4,,0.191,0.327,0.231,0.35,0.617,0.096,0.268,0.482,0.275,0.118,0.118,0.355,93.0,96.0,97.0,98.0,106.0,104.0,0.156,0.108,-1.25,1.03,86.5,82.9,0.189,0.216,0.163,,,
22,2024-07-10,745155,Strikeout,strikeout,True,502671,679525,Paul Goldschmidt,Alec Marsh,0,084287f8-2a7a-4901-ac51-8b01590b6407,679525.0,alecmarsh,Marsh,Right,Alec Marsh,KCR,4.52,4.96,91.2,100.0,100.0,100.0,0.797,8.25,2.85,8.25,1.28,0.84,0.248,0.391,0.169,0.353,0.438,91.0,100.0,96.0,99.0,98.0,95.0,121.0,98.0,106.0,,,,0.139,0.376,0.221,,0.97,-2.75,0.02,,94.2,93.5,86.4,,0.191,0.327,0.231,0.35,0.617,0.096,0.268,0.482,0.275,0.118,0.118,0.355,93.0,96.0,97.0,98.0,106.0,104.0,0.156,0.108,-1.25,1.03,86.5,82.9,0.189,0.216,0.163,,,
23,2024-07-10,745155,Pop Out,field_out,True,677951,669467,Bobby Witt Jr.,Andre Pallante,0,0421bf3f-ed9f-4c99-946e-2104dc1dbdb0,669467.0,andrepallante,Pallante,Right,Andre Pallante,STL,4.21,3.64,51.1,95.0,92.0,96.0,0.83,7.19,3.33,9.12,0.88,2.27,0.256,0.365,0.212,0.231,0.425,86.0,90.0,94.0,87.0,98.0,85.0,120.0,101.0,109.0,93.0,101.0,108.0,0.215,0.502,0.149,0.134,0.91,0.26,-2.57,1.18,94.8,95.1,88.1,79.8,0.272,0.37,0.16,0.225,0.325,0.151,0.103,0.207,0.354,0.44,0.64,0.302,,,,,,,,,,,,,,,,,,
24,2024-07-10,745155,Strikeout,strikeout,True,686469,669467,Vinnie Pasquantino,Andre Pallante,0,6f6ce7d7-ad06-4fb2-8b5f-34dd1e772429,669467.0,andrepallante,Pallante,Right,Andre Pallante,STL,4.21,3.64,51.1,95.0,92.0,96.0,0.83,7.19,3.33,9.12,0.88,2.27,0.256,0.365,0.212,0.231,0.425,86.0,90.0,94.0,87.0,98.0,85.0,120.0,101.0,109.0,93.0,101.0,108.0,0.215,0.502,0.149,0.134,0.91,0.26,-2.57,1.18,94.8,95.1,88.1,79.8,0.272,0.37,0.16,0.225,0.325,0.151,0.103,0.207,0.354,0.44,0.64,0.302,,,,,,,,,,,,,,,,,,
25,2024-07-10,745155,Strikeout,strikeout,True,521692,669467,Salvador Perez,Andre Pallante,0,9ab6e68a-8eff-46a9-9ee1-07319e62feef,669467.0,andrepallante,Pallante,Right,Andre Pallante,STL,4.21,3.64,51.1,95.0,92.0,96.0,0.83,7.19,3.33,9.12,0.88,2.27,0.256,0.365,0.212,0.231,0.425,86.0,90.0,94.0,87.0,98.0,85.0,120.0,101.0,109.0,93.0,101.0,108.0,0.215,0.502,0.149,0.134,0.91,0.26,-2.57,1.18,94.8,95.1,88.1,79.8,0.272,0.37,0.16,0.225,0.325,0.151,0.103,0.207,0.354,0.44,0.64,0.302,,,,,,,,,,,,,,,,,,
26,2024-07-10,745155,Pop Out,field_out,True,680977,679525,Brendan Donovan,Alec Marsh,0,a0843fea-5de4-4393-9c08-a82d31564ef7,679525.0,alecmarsh,Marsh,Right,Alec Marsh,KCR,4.52,4.96,91.2,100.0,100.0,100.0,0.797,8.25,2.85,8.25,1.28,0.84,0.248,0.391,0.169,0.353,0.438,91.0,100.0,96.0,99.0,98.0,95.0,121.0,98.0,106.0,,,,0.139,0.376,0.221,,0.97,-2.75,0.02,,94.2,93.5,86.4,,0.191,0.327,0.231,0.35,0.617,0.096,0.268,0.482,0.275,0.118,0.118,0.355,93.0,96.0,97.0,98.0,106.0,104.0,0.156,0.108,-1.25,1.03,86.5,82.9,0.189,0.216,0.163,,,
27,2024-07-10,745155,Flyout,field_out,True,571448,679525,Nolan Arenado,Alec Marsh,0,f0cb38a3-171c-4233-981b-25d8dbe48a29,679525.0,alecmarsh,Marsh,Right,Alec Marsh,KCR,4.52,4.96,91.2,100.0,100.0,100.0,0.797,8.25,2.85,8.25,1.28,0.84,0.248,0.391,0.169,0.353,0.438,91.0,100.0,96.0,99.0,98.0,95.0,121.0,98.0,106.0,,,,0.139,0.376,0.221,,0.97,-2.75,0.02,,94.2,93.5,86.4,,0.191,0.327,0.231,0.35,0.617,0.096,0.268,0.482,0.275,0.118,0.118,0.355,93.0,96.0,97.0,98.0,106.0,104.0,0.156,0.108,-1.25,1.03,86.5,82.9,0.189,0.216,0.163,,,
28,2024-07-10,745155,Strikeout,strikeout,True,663457,679525,Lars Nootbaar,Alec Marsh,0,bea5ddef-4413-47b1-b779-2b2299680917,679525.0,alecmarsh,Marsh,Right,Alec Marsh,KCR,4.52,4.96,91.2,100.0,100.0,100.0,0.797,8.25,2.85,8.25,1.28,0.84,0.248,0.391,0.169,0.353,0.438,91.0,100.0,96.0,99.0,98.0,95.0,121.0,98.0,106.0,,,,0.139,0.376,0.221,,0.97,-2.75,0.02,,94.2,93.5,86.4,,0.191,0.327,0.231,0.35,0.617,0.096,0.268,0.482,0.275,0.118,0.118,0.355,93.0,96.0,97.0,98.0,106.0,104.0,0.156,0.108,-1.25,1.03,86.5,82.9,0.189,0.216,0.163,,,
29,2024-07-10,745155,Double,double,False,592669,669467,Hunter Renfroe,Andre Pallante,0,b52dc3e6-b0e9-4a57-b679-2820cc500cf6,669467.0,andrepallante,Pallante,Right,Andre Pallante,STL,4.21,3.64,51.1,95.0,92.0,96.0,0.83,7.19,3.33,9.12,0.88,2.27,0.256,0.365,0.212,0.231,0.425,86.0,90.0,94.0,87.0,98.0,85.0,120.0,101.0,109.0,93.0,101.0,108.0,0.215,0.502,0.149,0.134,0.91,0.26,-2.57,1.18,94.8,95.1,88.1,79.8,0.272,0.37,0.16,0.225,0.325,0.151,0.103,0.207,0.354,0.44,0.64,0.302,,,,,,,,,,,,,,,,,,
30,2024-07-10,745155,Single,single,False,666023,669467,Freddy Fermin,Andre Pallante,1,bc1bb915-a94d-41da-9142-156baa2f16b9,669467.0,andrepallante,Pallante,Right,Andre Pallante,STL,4.21,3.64,51.1,95.0,92.0,96.0,0.83,7.19,3.33,9.12,0.88,2.27,0.256,0.365,0.212,0.231,0.425,86.0,90.0,94.0,87.0,98.0,85.0,120.0,101.0,109.0,93.0,101.0,108.0,0.215,0.502,0.149,0.134,0.91,0.26,-2.57,1.18,94.8,95.1,88.1,79.8,0.272,0.37,0.16,0.225,0.325,0.151,0.103,0.207,0.354,0.44,0.64,0.302,,,,,,,,,,,,,,,,,,
31,2024-07-10,745155,Double,double,False,669004,669467,MJ Melendez,Andre Pallante,1,9f99352b-80ac-4da0-978d-dd69f25aeb19,669467.0,andrepallante,Pallante,Right,Andre Pallante,STL,4.21,3.64,51.1,95.0,92.0,96.0,0.83,7.19,3.33,9.12,0.88,2.27,0.256,0.365,0.212,0.231,0.425,86.0,90.0,94.0,87.0,98.0,85.0,120.0,101.0,109.0,93.0,101.0,108.0,0.215,0.502,0.149,0.134,0.91,0.26,-2.57,1.18,94.8,95.1,88.1,79.8,0.272,0.37,0.16,0.225,0.325,0.151,0.103,0.207,0.354,0.44,0.64,0.302,,,,,,,,,,,,,,,,,,
32,2024-07-10,745155,Groundout,field_out,True,679845,669467,Nick Loftin,Andre Pallante,0,21fdb8a1-f423-4e0b-8d25-b4939d2f81e2,669467.0,andrepallante,Pallante,Right,Andre Pallante,STL,4.21,3.64,51.1,95.0,92.0,96.0,0.83,7.19,3.33,9.12,0.88,2.27,0.256,0.365,0.212,0.231,0.425,86.0,90.0,94.0,87.0,98.0,85.0,120.0,101.0,109.0,93.0,101.0,108.0,0.215,0.502,0.149,0.134,0.91,0.26,-2.57,1.18,94.8,95.1,88.1,79.8,0.272,0.37,0.16,0.225,0.325,0.151,0.103,0.207,0.354,0.44,0.64,0.302,,,,,,,,,,,,,,,,,,
33,2024-07-10,745155,Double,double,False,641658,669467,Garrett Hampson,Andre Pallante,1,25a1096a-fc17-4947-91b5-770024121ace,669467.0,andrepallante,Pallante,Right,Andre Pallante,STL,4.21,3.64,51.1,95.0,92.0,96.0,0.83,7.19,3.33,9.12,0.88,2.27,0.256,0.365,0.212,0.231,0.425,86.0,90.0,94.0,87.0,98.0,85.0,120.0,101.0,109.0,93.0,101.0,108.0,0.215,0.502,0.149,0.134,0.91,0.26,-2.57,1.18,94.8,95.1,88.1,79.8,0.272,0.37,0.16,0.225,0.325,0.151,0.103,0.207,0.354,0.44,0.64,0.302,,,,,,,,,,,,,,,,,,
34,2024-07-10,745155,Strikeout,strikeout,True,672580,669467,Maikel Garcia,Andre Pallante,1,4b3c2c43-3a34-47d1-819c-a0df5737b4a4,669467.0,andrepallante,Pallante,Right,Andre Pallante,STL,4.21,3.64,51.1,95.0,92.0,96.0,0.83,7.19,3.33,9.12,0.88,2.27,0.256,0.365,0.212,0.231,0.425,86.0,90.0,94.0,87.0,98.0,85.0,120.0,101.0,109.0,93.0,101.0,108.0,0.215,0.502,0.149,0.134,0.91,0.26,-2.57,1.18,94.8,95.1,88.1,79.8,0.272,0.37,0.16,0.225,0.325,0.151,0.103,0.207,0.354,0.44,0.64,0.302,,,,,,,,,,,,,,,,,,
35,2024-07-10,745155,Strikeout,strikeout,True,677951,669467,Bobby Witt Jr.,Andre Pallante,0,ec4165e0-d303-4911-83f9-51bc06f78046,669467.0,andrepallante,Pallante,Right,Andre Pallante,STL,4.21,3.64,51.1,95.0,92.0,96.0,0.83,7.19,3.33,9.12,0.88,2.27,0.256,0.365,0.212,0.231,0.425,86.0,90.0,94.0,87.0,98.0,85.0,120.0,101.0,109.0,93.0,101.0,108.0,0.215,0.502,0.149,0.134,0.91,0.26,-2.57,1.18,94.8,95.1,88.1,79.8,0.272,0.37,0.16,0.225,0.325,0.151,0.103,0.207,0.354,0.44,0.64,0.302,,,,,,,,,,,,,,,,,,
36,2024-07-10,745155,Groundout,field_out,True,669357,679525,Nolan Gorman,Alec Marsh,0,d0327ef1-fc4b-4d74-97cb-20d13dd85a03,679525.0,alecmarsh,Marsh,Right,Alec Marsh,KCR,4.52,4.96,91.2,100.0,100.0,100.0,0.797,8.25,2.85,8.25,1.28,0.84,0.248,0.391,0.169,0.353,0.438,91.0,100.0,96.0,99.0,98.0,95.0,121.0,98.0,106.0,,,,0.139,0.376,0.221,,0.97,-2.75,0.02,,94.2,93.5,86.4,,0.191,0.327,0.231,0.35,0.617,0.096,0.268,0.482,0.275,0.118,0.118,0.355,93.0,96.0,97.0,98.0,106.0,104.0,0.156,0.108,-1.25,1.03,86.5,82.9,0.189,0.216,0.163,,,
