,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSI,vSL,vCU,CH_ba,CH_slg,CH_whiff,FF_ba,FF_slg,FF_whiff,CU_ba,CU_slg,CU_whiff,SL_ba,SL_slg,SL_whiff,SI_ba,SI_slg,SI_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff
0,2024-07-24,746035,Flyout,field_out,True,683002,665795,Gunnar Henderson,Edward Cabrera,0,57230612-10ba-4791-9c4d-fa08beecc2a6,665795.0,edwardcabrera,"Cabrera, E",Right,Edward Cabrera,MIA,7.04,5.47,38.1,96.0,101.0,98.0,0.712,11.5,5.63,8.92,2.11,1.38,0.168,0.535,0.129,0.366,0.363,90.0,96.0,102.0,102.0,103.0,105.0,103.0,86.0,81.0,110.0,74.0,73.0,123.0,107.0,112.0,0.064,0.237,0.107,0.242,0.349,-4.16,0.75,0.23,-0.54,0.07,95.9,92.5,96.3,88.5,84.3,0.216,0.373,0.352,0.389,0.694,0.157,0.206,0.471,0.409,0.211,0.368,0.368,0.222,0.222,0.077,,,,,,,,,
1,2024-07-24,746035,Groundout,field_out,True,668939,665795,Adley Rutschman,Edward Cabrera,0,04b5b8c1-16f3-4988-8045-077ecddbe952,665795.0,edwardcabrera,"Cabrera, E",Right,Edward Cabrera,MIA,7.04,5.47,38.1,96.0,101.0,98.0,0.712,11.5,5.63,8.92,2.11,1.38,0.168,0.535,0.129,0.366,0.363,90.0,96.0,102.0,102.0,103.0,105.0,103.0,86.0,81.0,110.0,74.0,73.0,123.0,107.0,112.0,0.064,0.237,0.107,0.242,0.349,-4.16,0.75,0.23,-0.54,0.07,95.9,92.5,96.3,88.5,84.3,0.216,0.373,0.352,0.389,0.694,0.157,0.206,0.471,0.409,0.211,0.368,0.368,0.222,0.222,0.077,,,,,,,,,
2,2024-07-24,746035,Flyout,field_out,True,623993,665795,Anthony Santander,Edward Cabrera,0,48ac80ab-73e3-435b-90db-6f7b36d1c136,665795.0,edwardcabrera,"Cabrera, E",Right,Edward Cabrera,MIA,7.04,5.47,38.1,96.0,101.0,98.0,0.712,11.5,5.63,8.92,2.11,1.38,0.168,0.535,0.129,0.366,0.363,90.0,96.0,102.0,102.0,103.0,105.0,103.0,86.0,81.0,110.0,74.0,73.0,123.0,107.0,112.0,0.064,0.237,0.107,0.242,0.349,-4.16,0.75,0.23,-0.54,0.07,95.9,92.5,96.3,88.5,84.3,0.216,0.373,0.352,0.389,0.694,0.157,0.206,0.471,0.409,0.211,0.368,0.368,0.222,0.222,0.077,,,,,,,,,
3,2024-07-24,746035,Groundout,field_out,True,665862,694646,Jazz Chisholm Jr.,Chayce McDermott,0,b21d8279-0800-4bb4-8a87-1871f243c3b7,694646.0,chaycemcdermott,McDermott,Right,Chayce McDermott,BAL,6.75,,4.0,,,,0.767,6.75,4.5,11.25,2.25,2.0,0.462,0.231,0.0,0.846,0.427,,,,,,,,,,,,,,,,,0.415,0.293,0.098,0.195,0.24,,-3.2,2.27,-1.72,94.0,83.5,,85.2,76.5,,,,0.4,0.4,0.19,,,,0.333,1.333,0.333,,,,,,,,,,,,
4,2024-07-24,746035,Groundout,field_out,True,650559,694646,Bryan De La Cruz,Chayce McDermott,0,6ba81ff2-bd85-4fdd-9076-1c8be7994d32,694646.0,chaycemcdermott,McDermott,Right,Chayce McDermott,BAL,6.75,,4.0,,,,0.767,6.75,4.5,11.25,2.25,2.0,0.462,0.231,0.0,0.846,0.427,,,,,,,,,,,,,,,,,0.415,0.293,0.098,0.195,0.24,,-3.2,2.27,-1.72,94.0,83.5,,85.2,76.5,,,,0.4,0.4,0.19,,,,0.333,1.333,0.333,,,,,,,,,,,,
5,2024-07-24,746035,Flyout,field_out,True,669394,694646,Jake Burger,Chayce McDermott,0,a4e6cfa5-0ddb-4f1d-af5a-36a9c5a5e86c,694646.0,chaycemcdermott,McDermott,Right,Chayce McDermott,BAL,6.75,,4.0,,,,0.767,6.75,4.5,11.25,2.25,2.0,0.462,0.231,0.0,0.846,0.427,,,,,,,,,,,,,,,,,0.415,0.293,0.098,0.195,0.24,,-3.2,2.27,-1.72,94.0,83.5,,85.2,76.5,,,,0.4,0.4,0.19,,,,0.333,1.333,0.333,,,,,,,,,,,,
6,2024-07-24,746035,Groundout,field_out,True,656811,665795,Ryan O'Hearn,Edward Cabrera,0,672c89db-b713-4c45-baf4-7f7fde9d4f39,665795.0,edwardcabrera,"Cabrera, E",Right,Edward Cabrera,MIA,7.04,5.47,38.1,96.0,101.0,98.0,0.712,11.5,5.63,8.92,2.11,1.38,0.168,0.535,0.129,0.366,0.363,90.0,96.0,102.0,102.0,103.0,105.0,103.0,86.0,81.0,110.0,74.0,73.0,123.0,107.0,112.0,0.064,0.237,0.107,0.242,0.349,-4.16,0.75,0.23,-0.54,0.07,95.9,92.5,96.3,88.5,84.3,0.216,0.373,0.352,0.389,0.694,0.157,0.206,0.471,0.409,0.211,0.368,0.368,0.222,0.222,0.077,,,,,,,,,
7,2024-07-24,746035,Strikeout,strikeout,True,677008,665795,Heston Kjerstad,Edward Cabrera,0,a79d61a3-719f-48bb-b294-0c183ea5a2ba,665795.0,edwardcabrera,"Cabrera, E",Right,Edward Cabrera,MIA,7.04,5.47,38.1,96.0,101.0,98.0,0.712,11.5,5.63,8.92,2.11,1.38,0.168,0.535,0.129,0.366,0.363,90.0,96.0,102.0,102.0,103.0,105.0,103.0,86.0,81.0,110.0,74.0,73.0,123.0,107.0,112.0,0.064,0.237,0.107,0.242,0.349,-4.16,0.75,0.23,-0.54,0.07,95.9,92.5,96.3,88.5,84.3,0.216,0.373,0.352,0.389,0.694,0.157,0.206,0.471,0.409,0.211,0.368,0.368,0.222,0.222,0.077,,,,,,,,,
8,2024-07-24,746035,Groundout,field_out,True,676059,665795,Jordan Westburg,Edward Cabrera,0,dd7e3507-2673-402b-ac54-dd0b3d944594,665795.0,edwardcabrera,"Cabrera, E",Right,Edward Cabrera,MIA,7.04,5.47,38.1,96.0,101.0,98.0,0.712,11.5,5.63,8.92,2.11,1.38,0.168,0.535,0.129,0.366,0.363,90.0,96.0,102.0,102.0,103.0,105.0,103.0,86.0,81.0,110.0,74.0,73.0,123.0,107.0,112.0,0.064,0.237,0.107,0.242,0.349,-4.16,0.75,0.23,-0.54,0.07,95.9,92.5,96.3,88.5,84.3,0.216,0.373,0.352,0.389,0.694,0.157,0.206,0.471,0.409,0.211,0.368,0.368,0.222,0.222,0.077,,,,,,,,,
9,2024-07-24,746035,Single,single,False,605137,694646,Josh Bell,Chayce McDermott,0,feb0bcaf-bc43-48b1-a1dc-2cd24d95479b,694646.0,chaycemcdermott,McDermott,Right,Chayce McDermott,BAL,6.75,,4.0,,,,0.767,6.75,4.5,11.25,2.25,2.0,0.462,0.231,0.0,0.846,0.427,,,,,,,,,,,,,,,,,0.415,0.293,0.098,0.195,0.24,,-3.2,2.27,-1.72,94.0,83.5,,85.2,76.5,,,,0.4,0.4,0.19,,,,0.333,1.333,0.333,,,,,,,,,,,,
10,2024-07-24,746035,Walk,walk,False,660821,694646,Jesús Sánchez,Chayce McDermott,1,169dcda4-d6cd-4f33-9b4d-239e9fb88611,694646.0,chaycemcdermott,McDermott,Right,Chayce McDermott,BAL,6.75,,4.0,,,,0.767,6.75,4.5,11.25,2.25,2.0,0.462,0.231,0.0,0.846,0.427,,,,,,,,,,,,,,,,,0.415,0.293,0.098,0.195,0.24,,-3.2,2.27,-1.72,94.0,83.5,,85.2,76.5,,,,0.4,0.4,0.19,,,,0.333,1.333,0.333,,,,,,,,,,,,
11,2024-07-24,746035,Grounded Into DP,grounded_into_double_play,True,672640,694646,Otto Lopez,Chayce McDermott,1,4f311deb-1d5d-4990-92a7-a2b266d0ef22,694646.0,chaycemcdermott,McDermott,Right,Chayce McDermott,BAL,6.75,,4.0,,,,0.767,6.75,4.5,11.25,2.25,2.0,0.462,0.231,0.0,0.846,0.427,,,,,,,,,,,,,,,,,0.415,0.293,0.098,0.195,0.24,,-3.2,2.27,-1.72,94.0,83.5,,85.2,76.5,,,,0.4,0.4,0.19,,,,0.333,1.333,0.333,,,,,,,,,,,,
12,2024-07-24,746035,Walk,walk,False,669364,694646,Xavier Edwards,Chayce McDermott,0,1d01a604-4e15-42d7-bf78-d10cc29f9928,694646.0,chaycemcdermott,McDermott,Right,Chayce McDermott,BAL,6.75,,4.0,,,,0.767,6.75,4.5,11.25,2.25,2.0,0.462,0.231,0.0,0.846,0.427,,,,,,,,,,,,,,,,,0.415,0.293,0.098,0.195,0.24,,-3.2,2.27,-1.72,94.0,83.5,,85.2,76.5,,,,0.4,0.4,0.19,,,,0.333,1.333,0.333,,,,,,,,,,,,
13,2024-07-24,746035,Strikeout,strikeout,True,624503,694646,Nick Gordon,Chayce McDermott,0,dafb74d1-8072-4a37-aeaa-329781bd3719,694646.0,chaycemcdermott,McDermott,Right,Chayce McDermott,BAL,6.75,,4.0,,,,0.767,6.75,4.5,11.25,2.25,2.0,0.462,0.231,0.0,0.846,0.427,,,,,,,,,,,,,,,,,0.415,0.293,0.098,0.195,0.24,,-3.2,2.27,-1.72,94.0,83.5,,85.2,76.5,,,,0.4,0.4,0.19,,,,0.333,1.333,0.333,,,,,,,,,,,,
14,2024-07-24,746035,Single,single,False,681297,665795,Colton Cowser,Edward Cabrera,0,05e9b7c7-f005-47b7-ba00-fcd738173786,665795.0,edwardcabrera,"Cabrera, E",Right,Edward Cabrera,MIA,7.04,5.47,38.1,96.0,101.0,98.0,0.712,11.5,5.63,8.92,2.11,1.38,0.168,0.535,0.129,0.366,0.363,90.0,96.0,102.0,102.0,103.0,105.0,103.0,86.0,81.0,110.0,74.0,73.0,123.0,107.0,112.0,0.064,0.237,0.107,0.242,0.349,-4.16,0.75,0.23,-0.54,0.07,95.9,92.5,96.3,88.5,84.3,0.216,0.373,0.352,0.389,0.694,0.157,0.206,0.471,0.409,0.211,0.368,0.368,0.222,0.222,0.077,,,,,,,,,
15,2024-07-24,746035,Lineout,field_out,True,656775,665795,Cedric Mullins,Edward Cabrera,0,bd45a97e-33b4-4f44-ad3f-283bf0f6ae96,665795.0,edwardcabrera,"Cabrera, E",Right,Edward Cabrera,MIA,7.04,5.47,38.1,96.0,101.0,98.0,0.712,11.5,5.63,8.92,2.11,1.38,0.168,0.535,0.129,0.366,0.363,90.0,96.0,102.0,102.0,103.0,105.0,103.0,86.0,81.0,110.0,74.0,73.0,123.0,107.0,112.0,0.064,0.237,0.107,0.242,0.349,-4.16,0.75,0.23,-0.54,0.07,95.9,92.5,96.3,88.5,84.3,0.216,0.373,0.352,0.389,0.694,0.157,0.206,0.471,0.409,0.211,0.368,0.368,0.222,0.222,0.077,,,,,,,,,
16,2024-07-24,746035,Lineout,field_out,True,602104,665795,Ramón Urías,Edward Cabrera,0,4e318afd-4e32-41c7-bc4c-3069b6b1fd8a,665795.0,edwardcabrera,"Cabrera, E",Right,Edward Cabrera,MIA,7.04,5.47,38.1,96.0,101.0,98.0,0.712,11.5,5.63,8.92,2.11,1.38,0.168,0.535,0.129,0.366,0.363,90.0,96.0,102.0,102.0,103.0,105.0,103.0,86.0,81.0,110.0,74.0,73.0,123.0,107.0,112.0,0.064,0.237,0.107,0.242,0.349,-4.16,0.75,0.23,-0.54,0.07,95.9,92.5,96.3,88.5,84.3,0.216,0.373,0.352,0.389,0.694,0.157,0.206,0.471,0.409,0.211,0.368,0.368,0.222,0.222,0.077,,,,,,,,,
17,2024-07-24,746035,Walk,walk,False,683002,665795,Gunnar Henderson,Edward Cabrera,1,c61fd14f-333c-432f-b120-33c6a5271f0a,665795.0,edwardcabrera,"Cabrera, E",Right,Edward Cabrera,MIA,7.04,5.47,38.1,96.0,101.0,98.0,0.712,11.5,5.63,8.92,2.11,1.38,0.168,0.535,0.129,0.366,0.363,90.0,96.0,102.0,102.0,103.0,105.0,103.0,86.0,81.0,110.0,74.0,73.0,123.0,107.0,112.0,0.064,0.237,0.107,0.242,0.349,-4.16,0.75,0.23,-0.54,0.07,95.9,92.5,96.3,88.5,84.3,0.216,0.373,0.352,0.389,0.694,0.157,0.206,0.471,0.409,0.211,0.368,0.368,0.222,0.222,0.077,,,,,,,,,
18,2024-07-24,746035,Strikeout,strikeout,True,668939,665795,Adley Rutschman,Edward Cabrera,0,b666de75-83cb-4804-94a6-2d92245e4387,665795.0,edwardcabrera,"Cabrera, E",Right,Edward Cabrera,MIA,7.04,5.47,38.1,96.0,101.0,98.0,0.712,11.5,5.63,8.92,2.11,1.38,0.168,0.535,0.129,0.366,0.363,90.0,96.0,102.0,102.0,103.0,105.0,103.0,86.0,81.0,110.0,74.0,73.0,123.0,107.0,112.0,0.064,0.237,0.107,0.242,0.349,-4.16,0.75,0.23,-0.54,0.07,95.9,92.5,96.3,88.5,84.3,0.216,0.373,0.352,0.389,0.694,0.157,0.206,0.471,0.409,0.211,0.368,0.368,0.222,0.222,0.077,,,,,,,,,
19,2024-07-24,746035,Strikeout,strikeout,True,645305,694646,Ali Sánchez,Chayce McDermott,0,592144bb-fc22-4c18-943d-7b1f0400aee1,694646.0,chaycemcdermott,McDermott,Right,Chayce McDermott,BAL,6.75,,4.0,,,,0.767,6.75,4.5,11.25,2.25,2.0,0.462,0.231,0.0,0.846,0.427,,,,,,,,,,,,,,,,,0.415,0.293,0.098,0.195,0.24,,-3.2,2.27,-1.72,94.0,83.5,,85.2,76.5,,,,0.4,0.4,0.19,,,,0.333,1.333,0.333,,,,,,,,,,,,
