,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,SL%,CH%,wFC/C,wSI/C,wSL/C,wCH/C,vFC,vCH,vSI,vSL,CH_ba,CH_slg,CH_whiff,ST_ba,ST_slg,ST_whiff,SI_ba,SI_slg,SI_whiff,FC_ba,FC_slg,FC_whiff,SL_ba,SL_slg,SL_whiff,Stf+ FA,Loc+ FA,Pit+ FA,FA%,wFA/C,vFA,FF_ba,FF_slg,FF_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,CU_ba,CU_slg,CU_whiff
10,2024-09-07,746911,Double,double,False,657136,676979,Connor Wong,Garrett Crochet,1,3ebf3a23-48e4-44f3-9c6d-c4e6ee56fe2a,676979.0,garrettcrochet,Crochet,Left,Garrett Crochet,CHW,3.83,2.94,134.0,103.0,102.0,103.0,0.699,12.83,2.15,7.72,1.21,1.28,0.251,0.402,0.173,0.337,0.46,67.0,101.0,102.0,120.0,59.0,59.0,138.0,100.0,104.0,94.0,104.0,103.0,0.006,0.288,0.097,0.059,-0.29,0.48,-2.59,-0.1,91.5,90.9,96.8,84.2,0.171,0.286,0.308,0.22,0.58,0.4,0.25,0.25,0.125,0.272,0.467,0.322,,,,104.0,103.0,103.0,0.55,1.6,97.1,0.201,0.299,0.317,,,,,,,,,
11,2024-09-07,746911,Strikeout,strikeout,True,596115,676979,Trevor Story,Garrett Crochet,0,7ac31151-ba22-4af4-b78f-0adacb99eb86,676979.0,garrettcrochet,Crochet,Left,Garrett Crochet,CHW,3.83,2.94,134.0,103.0,102.0,103.0,0.699,12.83,2.15,7.72,1.21,1.28,0.251,0.402,0.173,0.337,0.46,67.0,101.0,102.0,120.0,59.0,59.0,138.0,100.0,104.0,94.0,104.0,103.0,0.006,0.288,0.097,0.059,-0.29,0.48,-2.59,-0.1,91.5,90.9,96.8,84.2,0.171,0.286,0.308,0.22,0.58,0.4,0.25,0.25,0.125,0.272,0.467,0.322,,,,104.0,103.0,103.0,0.55,1.6,97.1,0.201,0.299,0.317,,,,,,,,,
12,2024-09-07,746911,Strikeout,strikeout,True,643376,676979,Danny Jansen,Garrett Crochet,0,e139a70c-c99e-49c7-9013-829d1e08266b,676979.0,garrettcrochet,Crochet,Left,Garrett Crochet,CHW,3.83,2.94,134.0,103.0,102.0,103.0,0.699,12.83,2.15,7.72,1.21,1.28,0.251,0.402,0.173,0.337,0.46,67.0,101.0,102.0,120.0,59.0,59.0,138.0,100.0,104.0,94.0,104.0,103.0,0.006,0.288,0.097,0.059,-0.29,0.48,-2.59,-0.1,91.5,90.9,96.8,84.2,0.171,0.286,0.308,0.22,0.58,0.4,0.25,0.25,0.125,0.272,0.467,0.322,,,,104.0,103.0,103.0,0.55,1.6,97.1,0.201,0.299,0.317,,,,,,,,,
13,2024-09-07,746911,Groundout,field_out,True,672820,681867,Lenyn Sosa,Cooper Criswell,0,5b13d006-4aac-4bdc-9785-58865bb74518,681867.0,coopercriswell,Criswell,Right,Cooper Criswell,BOS,4.11,4.19,92.0,102.0,101.0,99.0,0.851,6.46,2.64,9.39,0.88,1.57,0.205,0.486,0.154,0.332,0.408,101.0,102.0,100.0,104.0,109.0,101.0,110.0,95.0,99.0,79.0,102.0,93.0,0.296,0.156,0.291,0.258,0.48,1.05,-2.33,0.51,86.3,84.4,89.1,77.1,0.258,0.347,0.173,0.303,0.506,0.196,0.307,0.466,0.068,0.159,0.318,0.284,0.6,1.2,0.091,,,,,,,,,,,,,,,,,,
14,2024-09-07,746911,Flyout,field_out,True,666150,681867,Dominic Fletcher,Cooper Criswell,0,a63e6940-cc2d-42e1-8cb6-6dcc2e34ab24,681867.0,coopercriswell,Criswell,Right,Cooper Criswell,BOS,4.11,4.19,92.0,102.0,101.0,99.0,0.851,6.46,2.64,9.39,0.88,1.57,0.205,0.486,0.154,0.332,0.408,101.0,102.0,100.0,104.0,109.0,101.0,110.0,95.0,99.0,79.0,102.0,93.0,0.296,0.156,0.291,0.258,0.48,1.05,-2.33,0.51,86.3,84.4,89.1,77.1,0.258,0.347,0.173,0.303,0.506,0.196,0.307,0.466,0.068,0.159,0.318,0.284,0.6,1.2,0.091,,,,,,,,,,,,,,,,,,
15,2024-09-07,746911,Field Error,field_error,False,678246,681867,Miguel Vargas,Cooper Criswell,0,90af73e3-58cd-42cf-ad1b-8c0dc9cf07ca,681867.0,coopercriswell,Criswell,Right,Cooper Criswell,BOS,4.11,4.19,92.0,102.0,101.0,99.0,0.851,6.46,2.64,9.39,0.88,1.57,0.205,0.486,0.154,0.332,0.408,101.0,102.0,100.0,104.0,109.0,101.0,110.0,95.0,99.0,79.0,102.0,93.0,0.296,0.156,0.291,0.258,0.48,1.05,-2.33,0.51,86.3,84.4,89.1,77.1,0.258,0.347,0.173,0.303,0.506,0.196,0.307,0.466,0.068,0.159,0.318,0.284,0.6,1.2,0.091,,,,,,,,,,,,,,,,,,
16,2024-09-07,746911,Flyout,field_out,True,642020,681867,Chuckie Robinson,Cooper Criswell,0,4160b477-01b8-48ba-95f4-67047e59cfac,681867.0,coopercriswell,Criswell,Right,Cooper Criswell,BOS,4.11,4.19,92.0,102.0,101.0,99.0,0.851,6.46,2.64,9.39,0.88,1.57,0.205,0.486,0.154,0.332,0.408,101.0,102.0,100.0,104.0,109.0,101.0,110.0,95.0,99.0,79.0,102.0,93.0,0.296,0.156,0.291,0.258,0.48,1.05,-2.33,0.51,86.3,84.4,89.1,77.1,0.258,0.347,0.173,0.303,0.506,0.196,0.307,0.466,0.068,0.159,0.318,0.284,0.6,1.2,0.091,,,,,,,,,,,,,,,,,,
17,2024-09-07,746911,Strikeout,strikeout,True,678882,676979,Ceddanne Rafaela,Garrett Crochet,0,f233472f-8f93-4663-b101-d6e20669b61d,676979.0,garrettcrochet,Crochet,Left,Garrett Crochet,CHW,3.83,2.94,134.0,103.0,102.0,103.0,0.699,12.83,2.15,7.72,1.21,1.28,0.251,0.402,0.173,0.337,0.46,67.0,101.0,102.0,120.0,59.0,59.0,138.0,100.0,104.0,94.0,104.0,103.0,0.006,0.288,0.097,0.059,-0.29,0.48,-2.59,-0.1,91.5,90.9,96.8,84.2,0.171,0.286,0.308,0.22,0.58,0.4,0.25,0.25,0.125,0.272,0.467,0.322,,,,104.0,103.0,103.0,0.55,1.6,97.1,0.201,0.299,0.317,,,,,,,,,
18,2024-09-07,746911,Groundout,field_out,True,680776,676979,Jarren Duran,Garrett Crochet,0,10bdad29-b965-4d75-ab86-8404fdbc790e,676979.0,garrettcrochet,Crochet,Left,Garrett Crochet,CHW,3.83,2.94,134.0,103.0,102.0,103.0,0.699,12.83,2.15,7.72,1.21,1.28,0.251,0.402,0.173,0.337,0.46,67.0,101.0,102.0,120.0,59.0,59.0,138.0,100.0,104.0,94.0,104.0,103.0,0.006,0.288,0.097,0.059,-0.29,0.48,-2.59,-0.1,91.5,90.9,96.8,84.2,0.171,0.286,0.308,0.22,0.58,0.4,0.25,0.25,0.125,0.272,0.467,0.322,,,,104.0,103.0,103.0,0.55,1.6,97.1,0.201,0.299,0.317,,,,,,,,,
19,2024-09-07,746911,Walk,walk,False,646240,676979,Rafael Devers,Garrett Crochet,0,657aed5b-c9c1-4e9b-aaea-489533510326,676979.0,garrettcrochet,Crochet,Left,Garrett Crochet,CHW,3.83,2.94,134.0,103.0,102.0,103.0,0.699,12.83,2.15,7.72,1.21,1.28,0.251,0.402,0.173,0.337,0.46,67.0,101.0,102.0,120.0,59.0,59.0,138.0,100.0,104.0,94.0,104.0,103.0,0.006,0.288,0.097,0.059,-0.29,0.48,-2.59,-0.1,91.5,90.9,96.8,84.2,0.171,0.286,0.308,0.22,0.58,0.4,0.25,0.25,0.125,0.272,0.467,0.322,,,,104.0,103.0,103.0,0.55,1.6,97.1,0.201,0.299,0.317,,,,,,,,,
20,2024-09-07,746911,Forceout,force_out,True,608701,676979,Rob Refsnyder,Garrett Crochet,1,cb81b497-df93-4b71-9a61-42893173f355,676979.0,garrettcrochet,Crochet,Left,Garrett Crochet,CHW,3.83,2.94,134.0,103.0,102.0,103.0,0.699,12.83,2.15,7.72,1.21,1.28,0.251,0.402,0.173,0.337,0.46,67.0,101.0,102.0,120.0,59.0,59.0,138.0,100.0,104.0,94.0,104.0,103.0,0.006,0.288,0.097,0.059,-0.29,0.48,-2.59,-0.1,91.5,90.9,96.8,84.2,0.171,0.286,0.308,0.22,0.58,0.4,0.25,0.25,0.125,0.272,0.467,0.322,,,,104.0,103.0,103.0,0.55,1.6,97.1,0.201,0.299,0.317,,,,,,,,,
21,2024-09-07,746911,Groundout,field_out,True,670032,681867,Nicky Lopez,Cooper Criswell,0,0b841a96-6a37-440d-a70b-950b08ef71bd,681867.0,coopercriswell,Criswell,Right,Cooper Criswell,BOS,4.11,4.19,92.0,102.0,101.0,99.0,0.851,6.46,2.64,9.39,0.88,1.57,0.205,0.486,0.154,0.332,0.408,101.0,102.0,100.0,104.0,109.0,101.0,110.0,95.0,99.0,79.0,102.0,93.0,0.296,0.156,0.291,0.258,0.48,1.05,-2.33,0.51,86.3,84.4,89.1,77.1,0.258,0.347,0.173,0.303,0.506,0.196,0.307,0.466,0.068,0.159,0.318,0.284,0.6,1.2,0.091,,,,,,,,,,,,,,,,,,
22,2024-09-07,746911,Groundout,field_out,True,673357,681867,Luis Robert Jr.,Cooper Criswell,0,fef1eca6-7e58-4e07-8a8f-0c4bfe0e1e26,681867.0,coopercriswell,Criswell,Right,Cooper Criswell,BOS,4.11,4.19,92.0,102.0,101.0,99.0,0.851,6.46,2.64,9.39,0.88,1.57,0.205,0.486,0.154,0.332,0.408,101.0,102.0,100.0,104.0,109.0,101.0,110.0,95.0,99.0,79.0,102.0,93.0,0.296,0.156,0.291,0.258,0.48,1.05,-2.33,0.51,86.3,84.4,89.1,77.1,0.258,0.347,0.173,0.303,0.506,0.196,0.307,0.466,0.068,0.159,0.318,0.284,0.6,1.2,0.091,,,,,,,,,,,,,,,,,,
23,2024-09-07,746911,Walk,walk,False,643217,681867,Andrew Benintendi,Cooper Criswell,0,234abc69-7b96-47f7-b2b8-3b4aa9526e0a,681867.0,coopercriswell,Criswell,Right,Cooper Criswell,BOS,4.11,4.19,92.0,102.0,101.0,99.0,0.851,6.46,2.64,9.39,0.88,1.57,0.205,0.486,0.154,0.332,0.408,101.0,102.0,100.0,104.0,109.0,101.0,110.0,95.0,99.0,79.0,102.0,93.0,0.296,0.156,0.291,0.258,0.48,1.05,-2.33,0.51,86.3,84.4,89.1,77.1,0.258,0.347,0.173,0.303,0.506,0.196,0.307,0.466,0.068,0.159,0.318,0.284,0.6,1.2,0.091,,,,,,,,,,,,,,,,,,
24,2024-09-07,746911,Single,single,False,683734,681867,Andrew Vaughn,Cooper Criswell,1,30e5cd4b-89b1-435c-99f8-52def438b117,681867.0,coopercriswell,Criswell,Right,Cooper Criswell,BOS,4.11,4.19,92.0,102.0,101.0,99.0,0.851,6.46,2.64,9.39,0.88,1.57,0.205,0.486,0.154,0.332,0.408,101.0,102.0,100.0,104.0,109.0,101.0,110.0,95.0,99.0,79.0,102.0,93.0,0.296,0.156,0.291,0.258,0.48,1.05,-2.33,0.51,86.3,84.4,89.1,77.1,0.258,0.347,0.173,0.303,0.506,0.196,0.307,0.466,0.068,0.159,0.318,0.284,0.6,1.2,0.091,,,,,,,,,,,,,,,,,,
25,2024-09-07,746911,Groundout,field_out,True,657757,681867,Gavin Sheets,Cooper Criswell,0,0159772c-20cd-48d2-849f-146a628e9433,681867.0,coopercriswell,Criswell,Right,Cooper Criswell,BOS,4.11,4.19,92.0,102.0,101.0,99.0,0.851,6.46,2.64,9.39,0.88,1.57,0.205,0.486,0.154,0.332,0.408,101.0,102.0,100.0,104.0,109.0,101.0,110.0,95.0,99.0,79.0,102.0,93.0,0.296,0.156,0.291,0.258,0.48,1.05,-2.33,0.51,86.3,84.4,89.1,77.1,0.258,0.347,0.173,0.303,0.506,0.196,0.307,0.466,0.068,0.159,0.318,0.284,0.6,1.2,0.091,,,,,,,,,,,,,,,,,,
26,2024-09-07,746911,Single,single,False,641933,681402,Tyler O'Neill,Gus Varland,0,b4bddcfd-3a20-45f6-8b3a-163f0babb1af,681402.0,gusvarland,Varland,Right,Gus Varland,- - -,2.7,4.4,16.2,105.0,112.0,111.0,0.748,9.72,3.24,9.72,0.54,1.0,0.25,0.438,0.063,0.229,0.462,75.0,77.0,72.0,120.0,133.0,139.0,108.0,106.0,115.0,,,,0.034,,0.393,0.034,,6.32,-1.72,1.27,,88.6,94.9,88.6,,,,,,,,,,,,,0.29,0.419,0.271,116.0,105.0,111.0,0.538,1.0,95.0,0.29,0.355,0.254,,,,,,,,,
27,2024-09-07,746911,Double,double,False,663853,681402,Romy Gonzalez,Gus Varland,1,b47de875-a662-49aa-a98b-dcb9615ff9e4,681402.0,gusvarland,Varland,Right,Gus Varland,- - -,2.7,4.4,16.2,105.0,112.0,111.0,0.748,9.72,3.24,9.72,0.54,1.0,0.25,0.438,0.063,0.229,0.462,75.0,77.0,72.0,120.0,133.0,139.0,108.0,106.0,115.0,,,,0.034,,0.393,0.034,,6.32,-1.72,1.27,,88.6,94.9,88.6,,,,,,,,,,,,,0.29,0.419,0.271,116.0,105.0,111.0,0.538,1.0,95.0,0.29,0.355,0.254,,,,,,,,,
28,2024-09-07,746911,Lineout,field_out,True,657136,681402,Connor Wong,Gus Varland,0,ba4810af-0892-444b-b64b-622695422573,681402.0,gusvarland,Varland,Right,Gus Varland,- - -,2.7,4.4,16.2,105.0,112.0,111.0,0.748,9.72,3.24,9.72,0.54,1.0,0.25,0.438,0.063,0.229,0.462,75.0,77.0,72.0,120.0,133.0,139.0,108.0,106.0,115.0,,,,0.034,,0.393,0.034,,6.32,-1.72,1.27,,88.6,94.9,88.6,,,,,,,,,,,,,0.29,0.419,0.271,116.0,105.0,111.0,0.538,1.0,95.0,0.29,0.355,0.254,,,,,,,,,
29,2024-09-07,746911,Single,single,False,596115,681402,Trevor Story,Gus Varland,1,4e376944-b8e4-429c-9b05-6d8fe50353be,681402.0,gusvarland,Varland,Right,Gus Varland,- - -,2.7,4.4,16.2,105.0,112.0,111.0,0.748,9.72,3.24,9.72,0.54,1.0,0.25,0.438,0.063,0.229,0.462,75.0,77.0,72.0,120.0,133.0,139.0,108.0,106.0,115.0,,,,0.034,,0.393,0.034,,6.32,-1.72,1.27,,88.6,94.9,88.6,,,,,,,,,,,,,0.29,0.419,0.271,116.0,105.0,111.0,0.538,1.0,95.0,0.29,0.355,0.254,,,,,,,,,
30,2024-09-07,746911,Grounded Into DP,grounded_into_double_play,True,643376,681402,Danny Jansen,Gus Varland,1,5d656a8c-417e-4354-a1ef-9d2e332167ad,681402.0,gusvarland,Varland,Right,Gus Varland,- - -,2.7,4.4,16.2,105.0,112.0,111.0,0.748,9.72,3.24,9.72,0.54,1.0,0.25,0.438,0.063,0.229,0.462,75.0,77.0,72.0,120.0,133.0,139.0,108.0,106.0,115.0,,,,0.034,,0.393,0.034,,6.32,-1.72,1.27,,88.6,94.9,88.6,,,,,,,,,,,,,0.29,0.419,0.271,116.0,105.0,111.0,0.538,1.0,95.0,0.29,0.355,0.254,,,,,,,,,
31,2024-09-07,746911,Single,single,False,672820,681867,Lenyn Sosa,Cooper Criswell,0,725973dd-c919-49fc-be66-204aa171bc48,681867.0,coopercriswell,Criswell,Right,Cooper Criswell,BOS,4.11,4.19,92.0,102.0,101.0,99.0,0.851,6.46,2.64,9.39,0.88,1.57,0.205,0.486,0.154,0.332,0.408,101.0,102.0,100.0,104.0,109.0,101.0,110.0,95.0,99.0,79.0,102.0,93.0,0.296,0.156,0.291,0.258,0.48,1.05,-2.33,0.51,86.3,84.4,89.1,77.1,0.258,0.347,0.173,0.303,0.506,0.196,0.307,0.466,0.068,0.159,0.318,0.284,0.6,1.2,0.091,,,,,,,,,,,,,,,,,,
32,2024-09-07,746911,Single,single,False,666150,681867,Dominic Fletcher,Cooper Criswell,1,345b709f-d5bd-41aa-aed7-07bbf87ff650,681867.0,coopercriswell,Criswell,Right,Cooper Criswell,BOS,4.11,4.19,92.0,102.0,101.0,99.0,0.851,6.46,2.64,9.39,0.88,1.57,0.205,0.486,0.154,0.332,0.408,101.0,102.0,100.0,104.0,109.0,101.0,110.0,95.0,99.0,79.0,102.0,93.0,0.296,0.156,0.291,0.258,0.48,1.05,-2.33,0.51,86.3,84.4,89.1,77.1,0.258,0.347,0.173,0.303,0.506,0.196,0.307,0.466,0.068,0.159,0.318,0.284,0.6,1.2,0.091,,,,,,,,,,,,,,,,,,
33,2024-09-07,746911,Grounded Into DP,grounded_into_double_play,True,678246,681867,Miguel Vargas,Cooper Criswell,1,7de32c38-ffdc-4cd5-9a56-b4fbed9ab094,681867.0,coopercriswell,Criswell,Right,Cooper Criswell,BOS,4.11,4.19,92.0,102.0,101.0,99.0,0.851,6.46,2.64,9.39,0.88,1.57,0.205,0.486,0.154,0.332,0.408,101.0,102.0,100.0,104.0,109.0,101.0,110.0,95.0,99.0,79.0,102.0,93.0,0.296,0.156,0.291,0.258,0.48,1.05,-2.33,0.51,86.3,84.4,89.1,77.1,0.258,0.347,0.173,0.303,0.506,0.196,0.307,0.466,0.068,0.159,0.318,0.284,0.6,1.2,0.091,,,,,,,,,,,,,,,,,,
34,2024-09-07,746911,Walk,walk,False,642020,681867,Chuckie Robinson,Cooper Criswell,0,052707dd-a923-49c8-8076-651bb3cc6513,681867.0,coopercriswell,Criswell,Right,Cooper Criswell,BOS,4.11,4.19,92.0,102.0,101.0,99.0,0.851,6.46,2.64,9.39,0.88,1.57,0.205,0.486,0.154,0.332,0.408,101.0,102.0,100.0,104.0,109.0,101.0,110.0,95.0,99.0,79.0,102.0,93.0,0.296,0.156,0.291,0.258,0.48,1.05,-2.33,0.51,86.3,84.4,89.1,77.1,0.258,0.347,0.173,0.303,0.506,0.196,0.307,0.466,0.068,0.159,0.318,0.284,0.6,1.2,0.091,,,,,,,,,,,,,,,,,,
35,2024-09-07,746911,Forceout,force_out,True,670032,681867,Nicky Lopez,Cooper Criswell,1,303d0b92-17b4-4a40-9172-eb66d94fbc1e,681867.0,coopercriswell,Criswell,Right,Cooper Criswell,BOS,4.11,4.19,92.0,102.0,101.0,99.0,0.851,6.46,2.64,9.39,0.88,1.57,0.205,0.486,0.154,0.332,0.408,101.0,102.0,100.0,104.0,109.0,101.0,110.0,95.0,99.0,79.0,102.0,93.0,0.296,0.156,0.291,0.258,0.48,1.05,-2.33,0.51,86.3,84.4,89.1,77.1,0.258,0.347,0.173,0.303,0.506,0.196,0.307,0.466,0.068,0.159,0.318,0.284,0.6,1.2,0.091,,,,,,,,,,,,,,,,,,
