,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,SI%,FA%,SL%,KC%,CH%,wFA/C,wSI/C,wSL/C,wKC/C,wCH/C,vFA,vCH,vSI,vSL,vKC,CH_ba,CH_slg,CH_whiff,FF_ba,FF_slg,FF_whiff,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC
10,2024-04-05,746497,Lineout,field_out,True,682985,676664,Riley Greene,JP Sears,0,eeb9f118-a810-41df-ba74-2e7992fdf40e,676664.0,jpsears,Sears,Left,JP Sears,OAK,4.49,4.67,106.1,99.0,98.0,96.0,0.796,6.77,2.71,8.8,1.35,0.81,0.241,0.413,0.157,0.346,0.454,91.0,95.0,85.0,81.0,100.0,95.0,95.0,99.0,85.0,119.0,101.0,107.0,,,,0.116,0.321,0.382,,0.182,-1.73,0.67,0.08,,0.69,92.2,84.3,90.1,78.9,,0.304,0.354,0.219,0.25,0.556,0.258,0.298,0.447,0.132,0.242,0.636,0.257,,,,,,,,,
11,2024-04-05,746497,Hit By Pitch,hit_by_pitch,False,592192,676664,Mark Canha,JP Sears,0,25456985-da0a-425a-a90d-8d2e83d7e039,676664.0,jpsears,Sears,Left,JP Sears,OAK,4.49,4.67,106.1,99.0,98.0,96.0,0.796,6.77,2.71,8.8,1.35,0.81,0.241,0.413,0.157,0.346,0.454,91.0,95.0,85.0,81.0,100.0,95.0,95.0,99.0,85.0,119.0,101.0,107.0,,,,0.116,0.321,0.382,,0.182,-1.73,0.67,0.08,,0.69,92.2,84.3,90.1,78.9,,0.304,0.354,0.219,0.25,0.556,0.258,0.298,0.447,0.132,0.242,0.636,0.257,,,,,,,,,
12,2024-04-05,746497,Grounded Into DP,grounded_into_double_play,True,570482,676664,Gio Urshela,JP Sears,1,9a1ce19f-6647-431b-bb63-286ad30528a4,676664.0,jpsears,Sears,Left,JP Sears,OAK,4.49,4.67,106.1,99.0,98.0,96.0,0.796,6.77,2.71,8.8,1.35,0.81,0.241,0.413,0.157,0.346,0.454,91.0,95.0,85.0,81.0,100.0,95.0,95.0,99.0,85.0,119.0,101.0,107.0,,,,0.116,0.321,0.382,,0.182,-1.73,0.67,0.08,,0.69,92.2,84.3,90.1,78.9,,0.304,0.354,0.219,0.25,0.556,0.258,0.298,0.447,0.132,0.242,0.636,0.257,,,,,,,,,
13,2024-04-05,746497,Groundout,field_out,True,687231,669373,Darell Hernaiz,Tarik Skubal,0,693b08af-c54e-4607-83a4-b75e708f74a0,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,DET,2.41,2.7,116.0,104.0,104.0,108.0,0.706,10.86,1.63,6.28,0.78,1.37,0.278,0.396,0.17,0.264,0.484,98.0,105.0,117.0,112.0,103.0,103.0,97.0,107.0,106.0,110.0,102.0,105.0,99.0,90.0,100.0,0.21,0.317,0.154,0.047,0.272,1.19,1.96,1.72,2.55,0.42,96.8,86.0,96.7,88.7,78.6,0.217,0.37,0.468,0.195,0.333,0.264,0.17,0.27,0.171,0.16,0.26,0.386,0.143,0.143,0.214,,,,,,
14,2024-04-05,746497,Lineout,field_out,True,669397,669373,Nick Allen,Tarik Skubal,0,39e40a02-fc4d-4b25-af85-23a87654d8c2,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,DET,2.41,2.7,116.0,104.0,104.0,108.0,0.706,10.86,1.63,6.28,0.78,1.37,0.278,0.396,0.17,0.264,0.484,98.0,105.0,117.0,112.0,103.0,103.0,97.0,107.0,106.0,110.0,102.0,105.0,99.0,90.0,100.0,0.21,0.317,0.154,0.047,0.272,1.19,1.96,1.72,2.55,0.42,96.8,86.0,96.7,88.7,78.6,0.217,0.37,0.468,0.195,0.333,0.264,0.17,0.27,0.171,0.16,0.26,0.386,0.143,0.143,0.214,,,,,,
15,2024-04-05,746497,Strikeout,strikeout,True,680869,669373,Zack Gelof,Tarik Skubal,0,1d3199b4-3bdd-4635-8282-0a35b53417c8,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,DET,2.41,2.7,116.0,104.0,104.0,108.0,0.706,10.86,1.63,6.28,0.78,1.37,0.278,0.396,0.17,0.264,0.484,98.0,105.0,117.0,112.0,103.0,103.0,97.0,107.0,106.0,110.0,102.0,105.0,99.0,90.0,100.0,0.21,0.317,0.154,0.047,0.272,1.19,1.96,1.72,2.55,0.42,96.8,86.0,96.7,88.7,78.6,0.217,0.37,0.468,0.195,0.333,0.264,0.17,0.27,0.171,0.16,0.26,0.386,0.143,0.143,0.214,,,,,,
16,2024-04-05,746497,Lineout,field_out,True,668670,676664,Jake Rogers,JP Sears,0,a542cee5-a38b-4a4c-8a21-66579d3748d4,676664.0,jpsears,Sears,Left,JP Sears,OAK,4.49,4.67,106.1,99.0,98.0,96.0,0.796,6.77,2.71,8.8,1.35,0.81,0.241,0.413,0.157,0.346,0.454,91.0,95.0,85.0,81.0,100.0,95.0,95.0,99.0,85.0,119.0,101.0,107.0,,,,0.116,0.321,0.382,,0.182,-1.73,0.67,0.08,,0.69,92.2,84.3,90.1,78.9,,0.304,0.354,0.219,0.25,0.556,0.258,0.298,0.447,0.132,0.242,0.636,0.257,,,,,,,,,
17,2024-04-05,746497,Groundout,field_out,True,595879,676664,Javier Báez,JP Sears,0,d561393f-32ea-482a-947a-b50c6b3991f8,676664.0,jpsears,Sears,Left,JP Sears,OAK,4.49,4.67,106.1,99.0,98.0,96.0,0.796,6.77,2.71,8.8,1.35,0.81,0.241,0.413,0.157,0.346,0.454,91.0,95.0,85.0,81.0,100.0,95.0,95.0,99.0,85.0,119.0,101.0,107.0,,,,0.116,0.321,0.382,,0.182,-1.73,0.67,0.08,,0.69,92.2,84.3,90.1,78.9,,0.304,0.354,0.219,0.25,0.556,0.258,0.298,0.447,0.132,0.242,0.636,0.257,,,,,,,,,
18,2024-04-05,746497,Strikeout,strikeout,True,678009,676664,Parker Meadows,JP Sears,0,b4a0d7ba-bdcd-445c-82a6-756c902db497,676664.0,jpsears,Sears,Left,JP Sears,OAK,4.49,4.67,106.1,99.0,98.0,96.0,0.796,6.77,2.71,8.8,1.35,0.81,0.241,0.413,0.157,0.346,0.454,91.0,95.0,85.0,81.0,100.0,95.0,95.0,99.0,85.0,119.0,101.0,107.0,,,,0.116,0.321,0.382,,0.182,-1.73,0.67,0.08,,0.69,92.2,84.3,90.1,78.9,,0.304,0.354,0.219,0.25,0.556,0.258,0.298,0.447,0.132,0.242,0.636,0.257,,,,,,,,,
19,2024-04-05,746497,Groundout,field_out,True,605204,669373,J.D. Davis,Tarik Skubal,0,a3c5f0d6-b09f-4a51-90be-714d9237cd6e,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,DET,2.41,2.7,116.0,104.0,104.0,108.0,0.706,10.86,1.63,6.28,0.78,1.37,0.278,0.396,0.17,0.264,0.484,98.0,105.0,117.0,112.0,103.0,103.0,97.0,107.0,106.0,110.0,102.0,105.0,99.0,90.0,100.0,0.21,0.317,0.154,0.047,0.272,1.19,1.96,1.72,2.55,0.42,96.8,86.0,96.7,88.7,78.6,0.217,0.37,0.468,0.195,0.333,0.264,0.17,0.27,0.171,0.16,0.26,0.386,0.143,0.143,0.214,,,,,,
20,2024-04-05,746497,Strikeout,strikeout,True,667670,669373,Brent Rooker,Tarik Skubal,0,c7131dce-fe63-4b85-8e27-8f3017e28627,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,DET,2.41,2.7,116.0,104.0,104.0,108.0,0.706,10.86,1.63,6.28,0.78,1.37,0.278,0.396,0.17,0.264,0.484,98.0,105.0,117.0,112.0,103.0,103.0,97.0,107.0,106.0,110.0,102.0,105.0,99.0,90.0,100.0,0.21,0.317,0.154,0.047,0.272,1.19,1.96,1.72,2.55,0.42,96.8,86.0,96.7,88.7,78.6,0.217,0.37,0.468,0.195,0.333,0.264,0.17,0.27,0.171,0.16,0.26,0.386,0.143,0.143,0.214,,,,,,
21,2024-04-05,746497,Strikeout,strikeout,True,669127,669373,Shea Langeliers,Tarik Skubal,0,c5a16123-0c3b-4478-972e-3093993bc003,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,DET,2.41,2.7,116.0,104.0,104.0,108.0,0.706,10.86,1.63,6.28,0.78,1.37,0.278,0.396,0.17,0.264,0.484,98.0,105.0,117.0,112.0,103.0,103.0,97.0,107.0,106.0,110.0,102.0,105.0,99.0,90.0,100.0,0.21,0.317,0.154,0.047,0.272,1.19,1.96,1.72,2.55,0.42,96.8,86.0,96.7,88.7,78.6,0.217,0.37,0.468,0.195,0.333,0.264,0.17,0.27,0.171,0.16,0.26,0.386,0.143,0.143,0.214,,,,,,
22,2024-04-05,746497,Home Run,home_run,False,663837,676664,Matt Vierling,JP Sears,0,09c70c9b-4eb6-4773-a97a-3b0fdc9b8f17,676664.0,jpsears,Sears,Left,JP Sears,OAK,4.49,4.67,106.1,99.0,98.0,96.0,0.796,6.77,2.71,8.8,1.35,0.81,0.241,0.413,0.157,0.346,0.454,91.0,95.0,85.0,81.0,100.0,95.0,95.0,99.0,85.0,119.0,101.0,107.0,,,,0.116,0.321,0.382,,0.182,-1.73,0.67,0.08,,0.69,92.2,84.3,90.1,78.9,,0.304,0.354,0.219,0.25,0.556,0.258,0.298,0.447,0.132,0.242,0.636,0.257,,,,,,,,,
23,2024-04-05,746497,Single,single,False,628451,676664,Andy Ibáñez,JP Sears,1,5449ba64-0612-496f-9fc4-94b45f7bd30a,676664.0,jpsears,Sears,Left,JP Sears,OAK,4.49,4.67,106.1,99.0,98.0,96.0,0.796,6.77,2.71,8.8,1.35,0.81,0.241,0.413,0.157,0.346,0.454,91.0,95.0,85.0,81.0,100.0,95.0,95.0,99.0,85.0,119.0,101.0,107.0,,,,0.116,0.321,0.382,,0.182,-1.73,0.67,0.08,,0.69,92.2,84.3,90.1,78.9,,0.304,0.354,0.219,0.25,0.556,0.258,0.298,0.447,0.132,0.242,0.636,0.257,,,,,,,,,
24,2024-04-05,746497,Double,double,False,679529,676664,Spencer Torkelson,JP Sears,1,2b095344-03bf-40ca-82ec-4ae3de91d0a9,676664.0,jpsears,Sears,Left,JP Sears,OAK,4.49,4.67,106.1,99.0,98.0,96.0,0.796,6.77,2.71,8.8,1.35,0.81,0.241,0.413,0.157,0.346,0.454,91.0,95.0,85.0,81.0,100.0,95.0,95.0,99.0,85.0,119.0,101.0,107.0,,,,0.116,0.321,0.382,,0.182,-1.73,0.67,0.08,,0.69,92.2,84.3,90.1,78.9,,0.304,0.354,0.219,0.25,0.556,0.258,0.298,0.447,0.132,0.242,0.636,0.257,,,,,,,,,
25,2024-04-05,746497,Single,single,False,682985,676664,Riley Greene,JP Sears,1,f217299b-b5af-4429-8e64-50989bf3a92f,676664.0,jpsears,Sears,Left,JP Sears,OAK,4.49,4.67,106.1,99.0,98.0,96.0,0.796,6.77,2.71,8.8,1.35,0.81,0.241,0.413,0.157,0.346,0.454,91.0,95.0,85.0,81.0,100.0,95.0,95.0,99.0,85.0,119.0,101.0,107.0,,,,0.116,0.321,0.382,,0.182,-1.73,0.67,0.08,,0.69,92.2,84.3,90.1,78.9,,0.304,0.354,0.219,0.25,0.556,0.258,0.298,0.447,0.132,0.242,0.636,0.257,,,,,,,,,
26,2024-04-05,746497,Lineout,field_out,True,592192,676664,Mark Canha,JP Sears,0,33a8da9e-a6a8-47ab-8aee-83462cd7d22e,676664.0,jpsears,Sears,Left,JP Sears,OAK,4.49,4.67,106.1,99.0,98.0,96.0,0.796,6.77,2.71,8.8,1.35,0.81,0.241,0.413,0.157,0.346,0.454,91.0,95.0,85.0,81.0,100.0,95.0,95.0,99.0,85.0,119.0,101.0,107.0,,,,0.116,0.321,0.382,,0.182,-1.73,0.67,0.08,,0.69,92.2,84.3,90.1,78.9,,0.304,0.354,0.219,0.25,0.556,0.258,0.298,0.447,0.132,0.242,0.636,0.257,,,,,,,,,
27,2024-04-05,746497,Flyout,field_out,True,570482,676664,Gio Urshela,JP Sears,0,0efd49fd-4a15-4fb1-a3ad-ff61284531ba,676664.0,jpsears,Sears,Left,JP Sears,OAK,4.49,4.67,106.1,99.0,98.0,96.0,0.796,6.77,2.71,8.8,1.35,0.81,0.241,0.413,0.157,0.346,0.454,91.0,95.0,85.0,81.0,100.0,95.0,95.0,99.0,85.0,119.0,101.0,107.0,,,,0.116,0.321,0.382,,0.182,-1.73,0.67,0.08,,0.69,92.2,84.3,90.1,78.9,,0.304,0.354,0.219,0.25,0.556,0.258,0.298,0.447,0.132,0.242,0.636,0.257,,,,,,,,,
28,2024-04-05,746497,Walk,walk,False,668670,676664,Jake Rogers,JP Sears,1,2462ffb5-3196-4741-95bb-976588207abb,676664.0,jpsears,Sears,Left,JP Sears,OAK,4.49,4.67,106.1,99.0,98.0,96.0,0.796,6.77,2.71,8.8,1.35,0.81,0.241,0.413,0.157,0.346,0.454,91.0,95.0,85.0,81.0,100.0,95.0,95.0,99.0,85.0,119.0,101.0,107.0,,,,0.116,0.321,0.382,,0.182,-1.73,0.67,0.08,,0.69,92.2,84.3,90.1,78.9,,0.304,0.354,0.219,0.25,0.556,0.258,0.298,0.447,0.132,0.242,0.636,0.257,,,,,,,,,
29,2024-04-05,746497,Forceout,force_out,True,595879,676664,Javier Báez,JP Sears,1,9ae5dbf3-0894-47ef-9548-09739c011bc7,676664.0,jpsears,Sears,Left,JP Sears,OAK,4.49,4.67,106.1,99.0,98.0,96.0,0.796,6.77,2.71,8.8,1.35,0.81,0.241,0.413,0.157,0.346,0.454,91.0,95.0,85.0,81.0,100.0,95.0,95.0,99.0,85.0,119.0,101.0,107.0,,,,0.116,0.321,0.382,,0.182,-1.73,0.67,0.08,,0.69,92.2,84.3,90.1,78.9,,0.304,0.354,0.219,0.25,0.556,0.258,0.298,0.447,0.132,0.242,0.636,0.257,,,,,,,,,
30,2024-04-05,746497,Walk,walk,False,663527,669373,Tyler Nevin,Tarik Skubal,0,7396b85d-5910-4918-8d7d-eab769a88d2c,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,DET,2.41,2.7,116.0,104.0,104.0,108.0,0.706,10.86,1.63,6.28,0.78,1.37,0.278,0.396,0.17,0.264,0.484,98.0,105.0,117.0,112.0,103.0,103.0,97.0,107.0,106.0,110.0,102.0,105.0,99.0,90.0,100.0,0.21,0.317,0.154,0.047,0.272,1.19,1.96,1.72,2.55,0.42,96.8,86.0,96.7,88.7,78.6,0.217,0.37,0.468,0.195,0.333,0.264,0.17,0.27,0.171,0.16,0.26,0.386,0.143,0.143,0.214,,,,,,
31,2024-04-05,746497,Flyout,field_out,True,647351,669373,Abraham Toro,Tarik Skubal,0,66f9da80-94f4-42ed-9683-74c7f0280b2c,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,DET,2.41,2.7,116.0,104.0,104.0,108.0,0.706,10.86,1.63,6.28,0.78,1.37,0.278,0.396,0.17,0.264,0.484,98.0,105.0,117.0,112.0,103.0,103.0,97.0,107.0,106.0,110.0,102.0,105.0,99.0,90.0,100.0,0.21,0.317,0.154,0.047,0.272,1.19,1.96,1.72,2.55,0.42,96.8,86.0,96.7,88.7,78.6,0.217,0.37,0.468,0.195,0.333,0.264,0.17,0.27,0.171,0.16,0.26,0.386,0.143,0.143,0.214,,,,,,
32,2024-04-05,746497,Forceout,force_out,True,668709,669373,JJ Bleday,Tarik Skubal,1,59dac92d-897d-4c27-9984-f5b85e01756c,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,DET,2.41,2.7,116.0,104.0,104.0,108.0,0.706,10.86,1.63,6.28,0.78,1.37,0.278,0.396,0.17,0.264,0.484,98.0,105.0,117.0,112.0,103.0,103.0,97.0,107.0,106.0,110.0,102.0,105.0,99.0,90.0,100.0,0.21,0.317,0.154,0.047,0.272,1.19,1.96,1.72,2.55,0.42,96.8,86.0,96.7,88.7,78.6,0.217,0.37,0.468,0.195,0.333,0.264,0.17,0.27,0.171,0.16,0.26,0.386,0.143,0.143,0.214,,,,,,
33,2024-04-05,746497,Strikeout,strikeout,True,687231,669373,Darell Hernaiz,Tarik Skubal,0,36de2a92-8bc4-4c65-9b81-43a2f487b3c6,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,DET,2.41,2.7,116.0,104.0,104.0,108.0,0.706,10.86,1.63,6.28,0.78,1.37,0.278,0.396,0.17,0.264,0.484,98.0,105.0,117.0,112.0,103.0,103.0,97.0,107.0,106.0,110.0,102.0,105.0,99.0,90.0,100.0,0.21,0.317,0.154,0.047,0.272,1.19,1.96,1.72,2.55,0.42,96.8,86.0,96.7,88.7,78.6,0.217,0.37,0.468,0.195,0.333,0.264,0.17,0.27,0.171,0.16,0.26,0.386,0.143,0.143,0.214,,,,,,
34,2024-04-05,746497,Bunt Groundout,field_out,True,678009,676664,Parker Meadows,JP Sears,0,69f84a42-4d01-411e-95b1-dfb2293f76fb,676664.0,jpsears,Sears,Left,JP Sears,OAK,4.49,4.67,106.1,99.0,98.0,96.0,0.796,6.77,2.71,8.8,1.35,0.81,0.241,0.413,0.157,0.346,0.454,91.0,95.0,85.0,81.0,100.0,95.0,95.0,99.0,85.0,119.0,101.0,107.0,,,,0.116,0.321,0.382,,0.182,-1.73,0.67,0.08,,0.69,92.2,84.3,90.1,78.9,,0.304,0.354,0.219,0.25,0.556,0.258,0.298,0.447,0.132,0.242,0.636,0.257,,,,,,,,,
35,2024-04-05,746497,Flyout,field_out,True,663837,676664,Matt Vierling,JP Sears,0,b87d7b69-6713-47a3-8d08-1f119ee5c776,676664.0,jpsears,Sears,Left,JP Sears,OAK,4.49,4.67,106.1,99.0,98.0,96.0,0.796,6.77,2.71,8.8,1.35,0.81,0.241,0.413,0.157,0.346,0.454,91.0,95.0,85.0,81.0,100.0,95.0,95.0,99.0,85.0,119.0,101.0,107.0,,,,0.116,0.321,0.382,,0.182,-1.73,0.67,0.08,,0.69,92.2,84.3,90.1,78.9,,0.304,0.354,0.219,0.25,0.556,0.258,0.298,0.447,0.132,0.242,0.636,0.257,,,,,,,,,
36,2024-04-05,746497,Flyout,field_out,True,628451,676664,Andy Ibáñez,JP Sears,0,d6b86ae6-0b57-4a69-9990-9176b8b2c008,676664.0,jpsears,Sears,Left,JP Sears,OAK,4.49,4.67,106.1,99.0,98.0,96.0,0.796,6.77,2.71,8.8,1.35,0.81,0.241,0.413,0.157,0.346,0.454,91.0,95.0,85.0,81.0,100.0,95.0,95.0,99.0,85.0,119.0,101.0,107.0,,,,0.116,0.321,0.382,,0.182,-1.73,0.67,0.08,,0.69,92.2,84.3,90.1,78.9,,0.304,0.354,0.219,0.25,0.556,0.258,0.298,0.447,0.132,0.242,0.636,0.257,,,,,,,,,
