,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vCH,vSI,vSL,CH_ba,CH_slg,CH_whiff,FF_ba,FF_slg,FF_whiff,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FC,Loc+ FC,Pit+ FC,FC%,CU%,wFC/C,wCU/C,vFC,vCU,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
10,2024-06-23,745396,Strikeout,strikeout,True,596142,650633,Gary Sánchez,Michael King,1,21a4d22a-c133-4e04-86b6-32aae6225072,650633.0,michaelking,"King, M",Right,Michael King,SDP,3.41,3.69,111.0,102.0,94.0,101.0,0.749,10.46,3.41,7.7,1.14,0.97,0.235,0.405,0.214,0.269,0.419,89.0,103.0,98.0,83.0,105.0,102.0,87.0,105.0,98.0,114.0,98.0,102.0,0.257,0.254,0.243,0.245,-1.2,1.03,-0.06,1.28,93.5,86.6,92.8,82.8,0.198,0.267,0.355,0.269,0.452,0.201,0.2,0.42,0.188,0.381,0.714,0.237,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-06-23,745396,Single,single,False,663368,650633,Blake Perkins,Michael King,1,45e9222e-11bf-4b1a-aefb-20640c1f3487,650633.0,michaelking,"King, M",Right,Michael King,SDP,3.41,3.69,111.0,102.0,94.0,101.0,0.749,10.46,3.41,7.7,1.14,0.97,0.235,0.405,0.214,0.269,0.419,89.0,103.0,98.0,83.0,105.0,102.0,87.0,105.0,98.0,114.0,98.0,102.0,0.257,0.254,0.243,0.245,-1.2,1.03,-0.06,1.28,93.5,86.6,92.8,82.8,0.198,0.267,0.355,0.269,0.452,0.201,0.2,0.42,0.188,0.381,0.714,0.237,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-06-23,745396,Triple,triple,False,668930,650633,Brice Turang,Michael King,1,72867819-a661-40a1-a457-2debaecefc34,650633.0,michaelking,"King, M",Right,Michael King,SDP,3.41,3.69,111.0,102.0,94.0,101.0,0.749,10.46,3.41,7.7,1.14,0.97,0.235,0.405,0.214,0.269,0.419,89.0,103.0,98.0,83.0,105.0,102.0,87.0,105.0,98.0,114.0,98.0,102.0,0.257,0.254,0.243,0.245,-1.2,1.03,-0.06,1.28,93.5,86.6,92.8,82.8,0.198,0.267,0.355,0.269,0.452,0.201,0.2,0.42,0.188,0.381,0.714,0.237,,,,,,,,,,,,,,,,,,,,,,,,
13,2024-06-23,745396,Single,single,False,672012,650633,Tyler Black,Michael King,1,a3e6efed-6ee7-4abd-bdbc-2ce29967b334,650633.0,michaelking,"King, M",Right,Michael King,SDP,3.41,3.69,111.0,102.0,94.0,101.0,0.749,10.46,3.41,7.7,1.14,0.97,0.235,0.405,0.214,0.269,0.419,89.0,103.0,98.0,83.0,105.0,102.0,87.0,105.0,98.0,114.0,98.0,102.0,0.257,0.254,0.243,0.245,-1.2,1.03,-0.06,1.28,93.5,86.6,92.8,82.8,0.198,0.267,0.355,0.269,0.452,0.201,0.2,0.42,0.188,0.381,0.714,0.237,,,,,,,,,,,,,,,,,,,,,,,,
14,2024-06-23,745396,Strikeout,strikeout,True,592885,650633,Christian Yelich,Michael King,0,ab95ac0f-8c77-4307-b635-807005bd6bdf,650633.0,michaelking,"King, M",Right,Michael King,SDP,3.41,3.69,111.0,102.0,94.0,101.0,0.749,10.46,3.41,7.7,1.14,0.97,0.235,0.405,0.214,0.269,0.419,89.0,103.0,98.0,83.0,105.0,102.0,87.0,105.0,98.0,114.0,98.0,102.0,0.257,0.254,0.243,0.245,-1.2,1.03,-0.06,1.28,93.5,86.6,92.8,82.8,0.198,0.267,0.355,0.269,0.452,0.201,0.2,0.42,0.188,0.381,0.714,0.237,,,,,,,,,,,,,,,,,,,,,,,,
15,2024-06-23,745396,Single,single,False,592518,668964,Manny Machado,Tobias Myers,0,f9c418d4-1811-4d4e-ad1f-39435c227704,668964.0,tobiasmyers,Myers,Right,Tobias Myers,MIL,3.13,3.99,72.0,101.0,91.0,98.0,0.8,7.75,2.5,7.63,1.25,0.95,0.288,0.39,0.127,0.273,0.428,108.0,81.0,87.0,85.0,106.0,102.0,75.0,91.0,71.0,93.0,106.0,104.0,0.007,0.4,0.192,0.12,1.01,13.69,2.07,0.93,92.7,81.2,91.2,85.4,0.091,0.091,0.431,0.207,0.413,0.174,0.0,0.0,0.0,0.18,0.2,0.324,72.0,100.0,102.0,96.0,101.0,91.0,0.229,0.051,-1.06,-3.98,89.4,77.7,0.333,0.509,0.152,0.5,0.7,0.1,,,,,,
16,2024-06-23,745396,Strikeout,strikeout,True,701538,668964,Jackson Merrill,Tobias Myers,0,e41a9fe3-ecaf-424c-acc5-eb90ccc05541,668964.0,tobiasmyers,Myers,Right,Tobias Myers,MIL,3.13,3.99,72.0,101.0,91.0,98.0,0.8,7.75,2.5,7.63,1.25,0.95,0.288,0.39,0.127,0.273,0.428,108.0,81.0,87.0,85.0,106.0,102.0,75.0,91.0,71.0,93.0,106.0,104.0,0.007,0.4,0.192,0.12,1.01,13.69,2.07,0.93,92.7,81.2,91.2,85.4,0.091,0.091,0.431,0.207,0.413,0.174,0.0,0.0,0.0,0.18,0.2,0.324,72.0,100.0,102.0,96.0,101.0,91.0,0.229,0.051,-1.06,-3.98,89.4,77.7,0.333,0.509,0.152,0.5,0.7,0.1,,,,,,
17,2024-06-23,745396,Flyout,field_out,True,456781,668964,Donovan Solano,Tobias Myers,0,52973a16-a2ca-41cc-b1de-7ea487a41d22,668964.0,tobiasmyers,Myers,Right,Tobias Myers,MIL,3.13,3.99,72.0,101.0,91.0,98.0,0.8,7.75,2.5,7.63,1.25,0.95,0.288,0.39,0.127,0.273,0.428,108.0,81.0,87.0,85.0,106.0,102.0,75.0,91.0,71.0,93.0,106.0,104.0,0.007,0.4,0.192,0.12,1.01,13.69,2.07,0.93,92.7,81.2,91.2,85.4,0.091,0.091,0.431,0.207,0.413,0.174,0.0,0.0,0.0,0.18,0.2,0.324,72.0,100.0,102.0,96.0,101.0,91.0,0.229,0.051,-1.06,-3.98,89.4,77.7,0.333,0.509,0.152,0.5,0.7,0.1,,,,,,
18,2024-06-23,745396,Pop Out,field_out,True,444482,668964,David Peralta,Tobias Myers,0,1ffbc1b9-80d9-4a00-87ac-a76f75ceedd7,668964.0,tobiasmyers,Myers,Right,Tobias Myers,MIL,3.13,3.99,72.0,101.0,91.0,98.0,0.8,7.75,2.5,7.63,1.25,0.95,0.288,0.39,0.127,0.273,0.428,108.0,81.0,87.0,85.0,106.0,102.0,75.0,91.0,71.0,93.0,106.0,104.0,0.007,0.4,0.192,0.12,1.01,13.69,2.07,0.93,92.7,81.2,91.2,85.4,0.091,0.091,0.431,0.207,0.413,0.174,0.0,0.0,0.0,0.18,0.2,0.324,72.0,100.0,102.0,96.0,101.0,91.0,0.229,0.051,-1.06,-3.98,89.4,77.7,0.333,0.509,0.152,0.5,0.7,0.1,,,,,,
19,2024-06-23,745396,Groundout,field_out,True,642715,650633,Willy Adames,Michael King,0,86a090fa-42ad-4cef-9ff3-4a7203809868,650633.0,michaelking,"King, M",Right,Michael King,SDP,3.41,3.69,111.0,102.0,94.0,101.0,0.749,10.46,3.41,7.7,1.14,0.97,0.235,0.405,0.214,0.269,0.419,89.0,103.0,98.0,83.0,105.0,102.0,87.0,105.0,98.0,114.0,98.0,102.0,0.257,0.254,0.243,0.245,-1.2,1.03,-0.06,1.28,93.5,86.6,92.8,82.8,0.198,0.267,0.355,0.269,0.452,0.201,0.2,0.42,0.188,0.381,0.714,0.237,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-06-23,745396,Groundout,field_out,True,641343,650633,Jake Bauers,Michael King,0,4e96f725-4f8f-47eb-9b87-09af3f419e05,650633.0,michaelking,"King, M",Right,Michael King,SDP,3.41,3.69,111.0,102.0,94.0,101.0,0.749,10.46,3.41,7.7,1.14,0.97,0.235,0.405,0.214,0.269,0.419,89.0,103.0,98.0,83.0,105.0,102.0,87.0,105.0,98.0,114.0,98.0,102.0,0.257,0.254,0.243,0.245,-1.2,1.03,-0.06,1.28,93.5,86.6,92.8,82.8,0.198,0.267,0.355,0.269,0.452,0.201,0.2,0.42,0.188,0.381,0.714,0.237,,,,,,,,,,,,,,,,,,,,,,,,
21,2024-06-23,745396,Groundout,field_out,True,687401,650633,Joey Ortiz,Michael King,0,90afc9ad-9c17-4582-835d-c623cd015fab,650633.0,michaelking,"King, M",Right,Michael King,SDP,3.41,3.69,111.0,102.0,94.0,101.0,0.749,10.46,3.41,7.7,1.14,0.97,0.235,0.405,0.214,0.269,0.419,89.0,103.0,98.0,83.0,105.0,102.0,87.0,105.0,98.0,114.0,98.0,102.0,0.257,0.254,0.243,0.245,-1.2,1.03,-0.06,1.28,93.5,86.6,92.8,82.8,0.198,0.267,0.355,0.269,0.452,0.201,0.2,0.42,0.188,0.381,0.714,0.237,,,,,,,,,,,,,,,,,,,,,,,,
22,2024-06-23,745396,Flyout,field_out,True,673490,668964,Ha-Seong Kim,Tobias Myers,0,4c9bcb74-cd7f-463f-86bf-c1133f0ce8d2,668964.0,tobiasmyers,Myers,Right,Tobias Myers,MIL,3.13,3.99,72.0,101.0,91.0,98.0,0.8,7.75,2.5,7.63,1.25,0.95,0.288,0.39,0.127,0.273,0.428,108.0,81.0,87.0,85.0,106.0,102.0,75.0,91.0,71.0,93.0,106.0,104.0,0.007,0.4,0.192,0.12,1.01,13.69,2.07,0.93,92.7,81.2,91.2,85.4,0.091,0.091,0.431,0.207,0.413,0.174,0.0,0.0,0.0,0.18,0.2,0.324,72.0,100.0,102.0,96.0,101.0,91.0,0.229,0.051,-1.06,-3.98,89.4,77.7,0.333,0.509,0.152,0.5,0.7,0.1,,,,,,
23,2024-06-23,745396,Flyout,field_out,True,664954,668964,Brett Sullivan,Tobias Myers,0,b08da504-9291-4191-9774-46af85730895,668964.0,tobiasmyers,Myers,Right,Tobias Myers,MIL,3.13,3.99,72.0,101.0,91.0,98.0,0.8,7.75,2.5,7.63,1.25,0.95,0.288,0.39,0.127,0.273,0.428,108.0,81.0,87.0,85.0,106.0,102.0,75.0,91.0,71.0,93.0,106.0,104.0,0.007,0.4,0.192,0.12,1.01,13.69,2.07,0.93,92.7,81.2,91.2,85.4,0.091,0.091,0.431,0.207,0.413,0.174,0.0,0.0,0.0,0.18,0.2,0.324,72.0,100.0,102.0,96.0,101.0,91.0,0.229,0.051,-1.06,-3.98,89.4,77.7,0.333,0.509,0.152,0.5,0.7,0.1,,,,,,
24,2024-06-23,745396,Flyout,field_out,True,650333,668964,Luis Arraez,Tobias Myers,0,9b85a58a-da1c-4eda-aa58-7a7f2cf5b100,668964.0,tobiasmyers,Myers,Right,Tobias Myers,MIL,3.13,3.99,72.0,101.0,91.0,98.0,0.8,7.75,2.5,7.63,1.25,0.95,0.288,0.39,0.127,0.273,0.428,108.0,81.0,87.0,85.0,106.0,102.0,75.0,91.0,71.0,93.0,106.0,104.0,0.007,0.4,0.192,0.12,1.01,13.69,2.07,0.93,92.7,81.2,91.2,85.4,0.091,0.091,0.431,0.207,0.413,0.174,0.0,0.0,0.0,0.18,0.2,0.324,72.0,100.0,102.0,96.0,101.0,91.0,0.229,0.051,-1.06,-3.98,89.4,77.7,0.333,0.509,0.152,0.5,0.7,0.1,,,,,,
25,2024-06-23,745396,Groundout,field_out,True,686217,650633,Sal Frelick,Michael King,0,d124680f-c585-410d-b59d-8dc26fa2b9d3,650633.0,michaelking,"King, M",Right,Michael King,SDP,3.41,3.69,111.0,102.0,94.0,101.0,0.749,10.46,3.41,7.7,1.14,0.97,0.235,0.405,0.214,0.269,0.419,89.0,103.0,98.0,83.0,105.0,102.0,87.0,105.0,98.0,114.0,98.0,102.0,0.257,0.254,0.243,0.245,-1.2,1.03,-0.06,1.28,93.5,86.6,92.8,82.8,0.198,0.267,0.355,0.269,0.452,0.201,0.2,0.42,0.188,0.381,0.714,0.237,,,,,,,,,,,,,,,,,,,,,,,,
26,2024-06-23,745396,Strikeout,strikeout,True,596142,650633,Gary Sánchez,Michael King,0,4940d331-e22c-4f13-af4a-3ceded7ea595,650633.0,michaelking,"King, M",Right,Michael King,SDP,3.41,3.69,111.0,102.0,94.0,101.0,0.749,10.46,3.41,7.7,1.14,0.97,0.235,0.405,0.214,0.269,0.419,89.0,103.0,98.0,83.0,105.0,102.0,87.0,105.0,98.0,114.0,98.0,102.0,0.257,0.254,0.243,0.245,-1.2,1.03,-0.06,1.28,93.5,86.6,92.8,82.8,0.198,0.267,0.355,0.269,0.452,0.201,0.2,0.42,0.188,0.381,0.714,0.237,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-06-23,745396,Double,double,False,663368,650633,Blake Perkins,Michael King,0,7e898d19-7ff4-455a-81f5-405bfdf9a198,650633.0,michaelking,"King, M",Right,Michael King,SDP,3.41,3.69,111.0,102.0,94.0,101.0,0.749,10.46,3.41,7.7,1.14,0.97,0.235,0.405,0.214,0.269,0.419,89.0,103.0,98.0,83.0,105.0,102.0,87.0,105.0,98.0,114.0,98.0,102.0,0.257,0.254,0.243,0.245,-1.2,1.03,-0.06,1.28,93.5,86.6,92.8,82.8,0.198,0.267,0.355,0.269,0.452,0.201,0.2,0.42,0.188,0.381,0.714,0.237,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-06-23,745396,Groundout,field_out,True,668930,650633,Brice Turang,Michael King,0,4604e122-ff10-4b95-b413-bb6954c1f652,650633.0,michaelking,"King, M",Right,Michael King,SDP,3.41,3.69,111.0,102.0,94.0,101.0,0.749,10.46,3.41,7.7,1.14,0.97,0.235,0.405,0.214,0.269,0.419,89.0,103.0,98.0,83.0,105.0,102.0,87.0,105.0,98.0,114.0,98.0,102.0,0.257,0.254,0.243,0.245,-1.2,1.03,-0.06,1.28,93.5,86.6,92.8,82.8,0.198,0.267,0.355,0.269,0.452,0.201,0.2,0.42,0.188,0.381,0.714,0.237,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-06-23,745396,Groundout,field_out,True,595777,668964,Jurickson Profar,Tobias Myers,0,dea8de72-7b13-4c89-ba07-6e47fbacf74b,668964.0,tobiasmyers,Myers,Right,Tobias Myers,MIL,3.13,3.99,72.0,101.0,91.0,98.0,0.8,7.75,2.5,7.63,1.25,0.95,0.288,0.39,0.127,0.273,0.428,108.0,81.0,87.0,85.0,106.0,102.0,75.0,91.0,71.0,93.0,106.0,104.0,0.007,0.4,0.192,0.12,1.01,13.69,2.07,0.93,92.7,81.2,91.2,85.4,0.091,0.091,0.431,0.207,0.413,0.174,0.0,0.0,0.0,0.18,0.2,0.324,72.0,100.0,102.0,96.0,101.0,91.0,0.229,0.051,-1.06,-3.98,89.4,77.7,0.333,0.509,0.152,0.5,0.7,0.1,,,,,,
30,2024-06-23,745396,Field Error,field_error,False,630105,668964,Jake Cronenworth,Tobias Myers,0,c35bb358-b1a9-4295-af13-0ed6e80fc0dd,668964.0,tobiasmyers,Myers,Right,Tobias Myers,MIL,3.13,3.99,72.0,101.0,91.0,98.0,0.8,7.75,2.5,7.63,1.25,0.95,0.288,0.39,0.127,0.273,0.428,108.0,81.0,87.0,85.0,106.0,102.0,75.0,91.0,71.0,93.0,106.0,104.0,0.007,0.4,0.192,0.12,1.01,13.69,2.07,0.93,92.7,81.2,91.2,85.4,0.091,0.091,0.431,0.207,0.413,0.174,0.0,0.0,0.0,0.18,0.2,0.324,72.0,100.0,102.0,96.0,101.0,91.0,0.229,0.051,-1.06,-3.98,89.4,77.7,0.333,0.509,0.152,0.5,0.7,0.1,,,,,,
31,2024-06-23,745396,Lineout,field_out,True,592518,668964,Manny Machado,Tobias Myers,0,5649d9cf-7638-4246-a8e4-0c424e3e7c20,668964.0,tobiasmyers,Myers,Right,Tobias Myers,MIL,3.13,3.99,72.0,101.0,91.0,98.0,0.8,7.75,2.5,7.63,1.25,0.95,0.288,0.39,0.127,0.273,0.428,108.0,81.0,87.0,85.0,106.0,102.0,75.0,91.0,71.0,93.0,106.0,104.0,0.007,0.4,0.192,0.12,1.01,13.69,2.07,0.93,92.7,81.2,91.2,85.4,0.091,0.091,0.431,0.207,0.413,0.174,0.0,0.0,0.0,0.18,0.2,0.324,72.0,100.0,102.0,96.0,101.0,91.0,0.229,0.051,-1.06,-3.98,89.4,77.7,0.333,0.509,0.152,0.5,0.7,0.1,,,,,,
32,2024-06-23,745396,Groundout,field_out,True,701538,668964,Jackson Merrill,Tobias Myers,0,683e90b7-246e-4f81-ba67-91aaa28ca82e,668964.0,tobiasmyers,Myers,Right,Tobias Myers,MIL,3.13,3.99,72.0,101.0,91.0,98.0,0.8,7.75,2.5,7.63,1.25,0.95,0.288,0.39,0.127,0.273,0.428,108.0,81.0,87.0,85.0,106.0,102.0,75.0,91.0,71.0,93.0,106.0,104.0,0.007,0.4,0.192,0.12,1.01,13.69,2.07,0.93,92.7,81.2,91.2,85.4,0.091,0.091,0.431,0.207,0.413,0.174,0.0,0.0,0.0,0.18,0.2,0.324,72.0,100.0,102.0,96.0,101.0,91.0,0.229,0.051,-1.06,-3.98,89.4,77.7,0.333,0.509,0.152,0.5,0.7,0.1,,,,,,
33,2024-06-23,745396,Walk,walk,False,672012,650633,Tyler Black,Michael King,0,c780bdad-d50d-46ce-b017-fce67d9ec445,650633.0,michaelking,"King, M",Right,Michael King,SDP,3.41,3.69,111.0,102.0,94.0,101.0,0.749,10.46,3.41,7.7,1.14,0.97,0.235,0.405,0.214,0.269,0.419,89.0,103.0,98.0,83.0,105.0,102.0,87.0,105.0,98.0,114.0,98.0,102.0,0.257,0.254,0.243,0.245,-1.2,1.03,-0.06,1.28,93.5,86.6,92.8,82.8,0.198,0.267,0.355,0.269,0.452,0.201,0.2,0.42,0.188,0.381,0.714,0.237,,,,,,,,,,,,,,,,,,,,,,,,
34,2024-06-23,745396,Flyout,field_out,True,592885,650633,Christian Yelich,Michael King,0,43ffef4b-d132-4525-881a-2a0f91b36c6a,650633.0,michaelking,"King, M",Right,Michael King,SDP,3.41,3.69,111.0,102.0,94.0,101.0,0.749,10.46,3.41,7.7,1.14,0.97,0.235,0.405,0.214,0.269,0.419,89.0,103.0,98.0,83.0,105.0,102.0,87.0,105.0,98.0,114.0,98.0,102.0,0.257,0.254,0.243,0.245,-1.2,1.03,-0.06,1.28,93.5,86.6,92.8,82.8,0.198,0.267,0.355,0.269,0.452,0.201,0.2,0.42,0.188,0.381,0.714,0.237,,,,,,,,,,,,,,,,,,,,,,,,
