,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCH/C,vFA,vFC,vCH,vSI,vSL,SI_ba,SI_slg,SI_whiff,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,FC_ba,FC_slg,FC_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
32,2024-09-25,745442,Groundout,field_out,True,693304,642547,Nick Gonzales,Freddy Peralta,0,2299d6c4-f406-44ce-b5d9-81b5c922f8ae,642547.0,freddyperalta,"Peralta, F",Right,Freddy Peralta,MIL,3.68,3.88,173.2,98.0,103.0,100.0,0.719,10.36,3.52,7.41,1.35,0.82,0.262,0.376,0.201,0.318,0.373,84.0,92.0,88.0,112.0,99.0,101.0,,,,98.0,99.0,105.0,,,,,0.539,,0.217,0.175,0.05,,,-0.09,0.84,94.3,,87.7,,81.4,,,,0.239,0.424,0.25,0.201,0.381,0.407,,,,104.0,106.0,110.0,0.07,0.36,78.1,0.218,0.291,0.369,0.186,0.349,0.381,,,,,,,,,
33,2024-09-25,745442,Flyout,field_out,True,669707,642547,Jared Triolo,Freddy Peralta,0,3aa2ff0d-94bf-4a88-9538-ea90d90a7f3f,642547.0,freddyperalta,"Peralta, F",Right,Freddy Peralta,MIL,3.68,3.88,173.2,98.0,103.0,100.0,0.719,10.36,3.52,7.41,1.35,0.82,0.262,0.376,0.201,0.318,0.373,84.0,92.0,88.0,112.0,99.0,101.0,,,,98.0,99.0,105.0,,,,,0.539,,0.217,0.175,0.05,,,-0.09,0.84,94.3,,87.7,,81.4,,,,0.239,0.424,0.25,0.201,0.381,0.407,,,,104.0,106.0,110.0,0.07,0.36,78.1,0.218,0.291,0.369,0.186,0.349,0.381,,,,,,,,,
34,2024-09-25,745442,Walk,walk,False,518735,642547,Yasmani Grandal,Freddy Peralta,0,7127b203-7329-49a8-a577-acf699e31019,642547.0,freddyperalta,"Peralta, F",Right,Freddy Peralta,MIL,3.68,3.88,173.2,98.0,103.0,100.0,0.719,10.36,3.52,7.41,1.35,0.82,0.262,0.376,0.201,0.318,0.373,84.0,92.0,88.0,112.0,99.0,101.0,,,,98.0,99.0,105.0,,,,,0.539,,0.217,0.175,0.05,,,-0.09,0.84,94.3,,87.7,,81.4,,,,0.239,0.424,0.25,0.201,0.381,0.407,,,,104.0,106.0,110.0,0.07,0.36,78.1,0.218,0.291,0.369,0.186,0.349,0.381,,,,,,,,,
35,2024-09-25,745442,Walk,walk,False,694377,642547,Nick Yorke,Freddy Peralta,1,34c39610-fe03-4a7e-bddb-5166546cbd7b,642547.0,freddyperalta,"Peralta, F",Right,Freddy Peralta,MIL,3.68,3.88,173.2,98.0,103.0,100.0,0.719,10.36,3.52,7.41,1.35,0.82,0.262,0.376,0.201,0.318,0.373,84.0,92.0,88.0,112.0,99.0,101.0,,,,98.0,99.0,105.0,,,,,0.539,,0.217,0.175,0.05,,,-0.09,0.84,94.3,,87.7,,81.4,,,,0.239,0.424,0.25,0.201,0.381,0.407,,,,104.0,106.0,110.0,0.07,0.36,78.1,0.218,0.291,0.369,0.186,0.349,0.381,,,,,,,,,
36,2024-09-25,745442,Double,double,False,678894,642547,Liover Peguero,Freddy Peralta,1,9167b60a-914a-4170-a28d-57c9a4bf7da1,642547.0,freddyperalta,"Peralta, F",Right,Freddy Peralta,MIL,3.68,3.88,173.2,98.0,103.0,100.0,0.719,10.36,3.52,7.41,1.35,0.82,0.262,0.376,0.201,0.318,0.373,84.0,92.0,88.0,112.0,99.0,101.0,,,,98.0,99.0,105.0,,,,,0.539,,0.217,0.175,0.05,,,-0.09,0.84,94.3,,87.7,,81.4,,,,0.239,0.424,0.25,0.201,0.381,0.407,,,,104.0,106.0,110.0,0.07,0.36,78.1,0.218,0.291,0.369,0.186,0.349,0.381,,,,,,,,,
37,2024-09-25,745442,Groundout,field_out,True,643396,642547,Isiah Kiner-Falefa,Freddy Peralta,0,70c1a2b0-96c2-485b-a672-3372d2428398,642547.0,freddyperalta,"Peralta, F",Right,Freddy Peralta,MIL,3.68,3.88,173.2,98.0,103.0,100.0,0.719,10.36,3.52,7.41,1.35,0.82,0.262,0.376,0.201,0.318,0.373,84.0,92.0,88.0,112.0,99.0,101.0,,,,98.0,99.0,105.0,,,,,0.539,,0.217,0.175,0.05,,,-0.09,0.84,94.3,,87.7,,81.4,,,,0.239,0.424,0.25,0.201,0.381,0.407,,,,104.0,106.0,110.0,0.07,0.36,78.1,0.218,0.291,0.369,0.186,0.349,0.381,,,,,,,,,
38,2024-09-25,745442,Groundout,field_out,True,694192,682847,Jackson Chourio,Luis L. Ortiz,0,9eec5452-3a9d-40dd-a335-40da92c1510c,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,PIT,3.32,4.28,135.2,100.0,104.0,99.0,0.816,7.1,2.79,7.23,1.06,0.94,0.246,0.425,0.166,0.291,0.443,66.0,87.0,88.0,97.0,104.0,97.0,105.0,97.0,95.0,121.0,102.0,109.0,90.0,100.0,94.0,0.258,0.268,0.197,0.268,0.009,1.02,0.71,1.13,-0.41,0.21,95.9,91.0,90.6,94.9,85.8,0.237,0.374,0.129,0.187,0.331,0.208,0.203,0.392,0.307,0.273,0.416,0.168,,,,,,,,,,,,,,,,,,,,,
39,2024-09-25,745442,Flyout,field_out,True,661388,682847,William Contreras,Luis L. Ortiz,0,fba499c8-b1e5-4cb3-8786-fb38776ed128,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,PIT,3.32,4.28,135.2,100.0,104.0,99.0,0.816,7.1,2.79,7.23,1.06,0.94,0.246,0.425,0.166,0.291,0.443,66.0,87.0,88.0,97.0,104.0,97.0,105.0,97.0,95.0,121.0,102.0,109.0,90.0,100.0,94.0,0.258,0.268,0.197,0.268,0.009,1.02,0.71,1.13,-0.41,0.21,95.9,91.0,90.6,94.9,85.8,0.237,0.374,0.129,0.187,0.331,0.208,0.203,0.392,0.307,0.273,0.416,0.168,,,,,,,,,,,,,,,,,,,,,
40,2024-09-25,745442,Lineout,field_out,True,669003,682847,Garrett Mitchell,Luis L. Ortiz,0,0fefbbed-8083-454d-9e7a-37d00cb4cacc,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,PIT,3.32,4.28,135.2,100.0,104.0,99.0,0.816,7.1,2.79,7.23,1.06,0.94,0.246,0.425,0.166,0.291,0.443,66.0,87.0,88.0,97.0,104.0,97.0,105.0,97.0,95.0,121.0,102.0,109.0,90.0,100.0,94.0,0.258,0.268,0.197,0.268,0.009,1.02,0.71,1.13,-0.41,0.21,95.9,91.0,90.6,94.9,85.8,0.237,0.374,0.129,0.187,0.331,0.208,0.203,0.392,0.307,0.273,0.416,0.168,,,,,,,,,,,,,,,,,,,,,
41,2024-09-25,745442,Strikeout,strikeout,True,668804,642547,Bryan Reynolds,Freddy Peralta,0,e8260309-b805-4eac-9569-7e0a156e96cc,642547.0,freddyperalta,"Peralta, F",Right,Freddy Peralta,MIL,3.68,3.88,173.2,98.0,103.0,100.0,0.719,10.36,3.52,7.41,1.35,0.82,0.262,0.376,0.201,0.318,0.373,84.0,92.0,88.0,112.0,99.0,101.0,,,,98.0,99.0,105.0,,,,,0.539,,0.217,0.175,0.05,,,-0.09,0.84,94.3,,87.7,,81.4,,,,0.239,0.424,0.25,0.201,0.381,0.407,,,,104.0,106.0,110.0,0.07,0.36,78.1,0.218,0.291,0.369,0.186,0.349,0.381,,,,,,,,,
42,2024-09-25,745442,Groundout,field_out,True,665833,676879,Oneil Cruz,Aaron Ashby,0,f9ad4489-e0b9-4a90-9c90-4cad340e717f,676879.0,aaronashby,Ashby,Left,Aaron Ashby,MIL,2.86,3.08,28.1,100.0,91.0,102.0,0.75,10.48,3.18,6.35,0.64,2.44,0.263,0.461,0.066,0.342,0.417,84.0,96.0,102.0,0.0,115.0,107.0,58.0,102.0,101.0,121.0,97.0,102.0,,,,0.455,0.014,,0.137,0.201,6.74,,0.12,2.63,-1.16,96.7,,88.8,96.2,83.2,0.24,0.34,0.121,,,,0.111,0.167,0.438,,,,160.0,100.0,106.0,0.193,2.77,82.2,0.217,0.478,0.377,0.071,0.071,0.429,,,,,,,,,
43,2024-09-25,745442,Strikeout,strikeout,True,457705,676879,Andrew McCutchen,Aaron Ashby,0,4d848060-d6eb-404a-93d1-2f165a1e937c,676879.0,aaronashby,Ashby,Left,Aaron Ashby,MIL,2.86,3.08,28.1,100.0,91.0,102.0,0.75,10.48,3.18,6.35,0.64,2.44,0.263,0.461,0.066,0.342,0.417,84.0,96.0,102.0,0.0,115.0,107.0,58.0,102.0,101.0,121.0,97.0,102.0,,,,0.455,0.014,,0.137,0.201,6.74,,0.12,2.63,-1.16,96.7,,88.8,96.2,83.2,0.24,0.34,0.121,,,,0.111,0.167,0.438,,,,160.0,100.0,106.0,0.193,2.77,82.2,0.217,0.478,0.377,0.071,0.071,0.429,,,,,,,,,
44,2024-09-25,745442,Flyout,field_out,True,642715,682847,Willy Adames,Luis L. Ortiz,0,3cd6b8da-17d1-4029-80d7-63ab48d28c62,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,PIT,3.32,4.28,135.2,100.0,104.0,99.0,0.816,7.1,2.79,7.23,1.06,0.94,0.246,0.425,0.166,0.291,0.443,66.0,87.0,88.0,97.0,104.0,97.0,105.0,97.0,95.0,121.0,102.0,109.0,90.0,100.0,94.0,0.258,0.268,0.197,0.268,0.009,1.02,0.71,1.13,-0.41,0.21,95.9,91.0,90.6,94.9,85.8,0.237,0.374,0.129,0.187,0.331,0.208,0.203,0.392,0.307,0.273,0.416,0.168,,,,,,,,,,,,,,,,,,,,,
45,2024-09-25,745442,Pop Out,field_out,True,641343,682847,Jake Bauers,Luis L. Ortiz,0,c4c6110d-2335-491b-84aa-b7a67f0a6377,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,PIT,3.32,4.28,135.2,100.0,104.0,99.0,0.816,7.1,2.79,7.23,1.06,0.94,0.246,0.425,0.166,0.291,0.443,66.0,87.0,88.0,97.0,104.0,97.0,105.0,97.0,95.0,121.0,102.0,109.0,90.0,100.0,94.0,0.258,0.268,0.197,0.268,0.009,1.02,0.71,1.13,-0.41,0.21,95.9,91.0,90.6,94.9,85.8,0.237,0.374,0.129,0.187,0.331,0.208,0.203,0.392,0.307,0.273,0.416,0.168,,,,,,,,,,,,,,,,,,,,,
46,2024-09-25,745442,Single,single,False,656555,682847,Rhys Hoskins,Luis L. Ortiz,0,cded4a24-8aae-4ee1-8705-98016d73850d,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,PIT,3.32,4.28,135.2,100.0,104.0,99.0,0.816,7.1,2.79,7.23,1.06,0.94,0.246,0.425,0.166,0.291,0.443,66.0,87.0,88.0,97.0,104.0,97.0,105.0,97.0,95.0,121.0,102.0,109.0,90.0,100.0,94.0,0.258,0.268,0.197,0.268,0.009,1.02,0.71,1.13,-0.41,0.21,95.9,91.0,90.6,94.9,85.8,0.237,0.374,0.129,0.187,0.331,0.208,0.203,0.392,0.307,0.273,0.416,0.168,,,,,,,,,,,,,,,,,,,,,
47,2024-09-25,745442,Flyout,field_out,True,686217,682847,Sal Frelick,Luis L. Ortiz,0,81be034e-f96b-4b49-b9bb-0146c79bc8af,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,PIT,3.32,4.28,135.2,100.0,104.0,99.0,0.816,7.1,2.79,7.23,1.06,0.94,0.246,0.425,0.166,0.291,0.443,66.0,87.0,88.0,97.0,104.0,97.0,105.0,97.0,95.0,121.0,102.0,109.0,90.0,100.0,94.0,0.258,0.268,0.197,0.268,0.009,1.02,0.71,1.13,-0.41,0.21,95.9,91.0,90.6,94.9,85.8,0.237,0.374,0.129,0.187,0.331,0.208,0.203,0.392,0.307,0.273,0.416,0.168,,,,,,,,,,,,,,,,,,,,,
48,2024-09-25,745442,Strikeout,strikeout,True,693304,676879,Nick Gonzales,Aaron Ashby,0,c935dbe4-e2e9-4a01-b6f7-5ec55cc2eb37,676879.0,aaronashby,Ashby,Left,Aaron Ashby,MIL,2.86,3.08,28.1,100.0,91.0,102.0,0.75,10.48,3.18,6.35,0.64,2.44,0.263,0.461,0.066,0.342,0.417,84.0,96.0,102.0,0.0,115.0,107.0,58.0,102.0,101.0,121.0,97.0,102.0,,,,0.455,0.014,,0.137,0.201,6.74,,0.12,2.63,-1.16,96.7,,88.8,96.2,83.2,0.24,0.34,0.121,,,,0.111,0.167,0.438,,,,160.0,100.0,106.0,0.193,2.77,82.2,0.217,0.478,0.377,0.071,0.071,0.429,,,,,,,,,
49,2024-09-25,745442,Strikeout,strikeout,True,669707,676879,Jared Triolo,Aaron Ashby,0,6adae3f5-92e9-4025-beb1-25e53d6b82fe,676879.0,aaronashby,Ashby,Left,Aaron Ashby,MIL,2.86,3.08,28.1,100.0,91.0,102.0,0.75,10.48,3.18,6.35,0.64,2.44,0.263,0.461,0.066,0.342,0.417,84.0,96.0,102.0,0.0,115.0,107.0,58.0,102.0,101.0,121.0,97.0,102.0,,,,0.455,0.014,,0.137,0.201,6.74,,0.12,2.63,-1.16,96.7,,88.8,96.2,83.2,0.24,0.34,0.121,,,,0.111,0.167,0.438,,,,160.0,100.0,106.0,0.193,2.77,82.2,0.217,0.478,0.377,0.071,0.071,0.429,,,,,,,,,
50,2024-09-25,745442,Groundout,field_out,True,518735,676879,Yasmani Grandal,Aaron Ashby,0,62a6a8cb-8041-4779-b880-4723d8054c6a,676879.0,aaronashby,Ashby,Left,Aaron Ashby,MIL,2.86,3.08,28.1,100.0,91.0,102.0,0.75,10.48,3.18,6.35,0.64,2.44,0.263,0.461,0.066,0.342,0.417,84.0,96.0,102.0,0.0,115.0,107.0,58.0,102.0,101.0,121.0,97.0,102.0,,,,0.455,0.014,,0.137,0.201,6.74,,0.12,2.63,-1.16,96.7,,88.8,96.2,83.2,0.24,0.34,0.121,,,,0.111,0.167,0.438,,,,160.0,100.0,106.0,0.193,2.77,82.2,0.217,0.478,0.377,0.071,0.071,0.429,,,,,,,,,
51,2024-09-25,745442,Groundout,field_out,True,687401,642701,Joey Ortiz,Dennis Santana,0,383dd985-172a-426b-949e-234153673c27,642701.0,dennissantana,"Santana, D",Right,Dennis Santana,- - -,3.89,3.24,71.2,101.0,101.0,99.0,0.746,8.67,2.64,7.16,0.5,0.87,0.238,0.399,0.171,0.285,0.436,79.0,102.0,96.0,99.0,103.0,101.0,96.0,96.0,95.0,110.0,103.0,103.0,103.0,100.0,96.0,0.133,0.263,0.191,0.328,0.084,0.76,1.17,1.13,1.1,-1.81,95.7,90.4,88.5,95.1,87.1,0.279,0.395,0.057,0.196,0.268,0.204,0.217,0.337,0.411,0.2,0.429,0.25,,,,,,,0.219,0.406,0.373,,,,,,,,,,,,
52,2024-09-25,745442,Flyout,field_out,True,668930,642701,Brice Turang,Dennis Santana,0,4d10e2b9-4917-4d4b-bf09-480720d253b6,642701.0,dennissantana,"Santana, D",Right,Dennis Santana,- - -,3.89,3.24,71.2,101.0,101.0,99.0,0.746,8.67,2.64,7.16,0.5,0.87,0.238,0.399,0.171,0.285,0.436,79.0,102.0,96.0,99.0,103.0,101.0,96.0,96.0,95.0,110.0,103.0,103.0,103.0,100.0,96.0,0.133,0.263,0.191,0.328,0.084,0.76,1.17,1.13,1.1,-1.81,95.7,90.4,88.5,95.1,87.1,0.279,0.395,0.057,0.196,0.268,0.204,0.217,0.337,0.411,0.2,0.429,0.25,,,,,,,0.219,0.406,0.373,,,,,,,,,,,,
53,2024-09-25,745442,Groundout,field_out,True,694192,642701,Jackson Chourio,Dennis Santana,0,b28341d7-e004-4923-aee4-1fc79a0cd342,642701.0,dennissantana,"Santana, D",Right,Dennis Santana,- - -,3.89,3.24,71.2,101.0,101.0,99.0,0.746,8.67,2.64,7.16,0.5,0.87,0.238,0.399,0.171,0.285,0.436,79.0,102.0,96.0,99.0,103.0,101.0,96.0,96.0,95.0,110.0,103.0,103.0,103.0,100.0,96.0,0.133,0.263,0.191,0.328,0.084,0.76,1.17,1.13,1.1,-1.81,95.7,90.4,88.5,95.1,87.1,0.279,0.395,0.057,0.196,0.268,0.204,0.217,0.337,0.411,0.2,0.429,0.25,,,,,,,0.219,0.406,0.373,,,,,,,,,,,,
54,2024-09-25,745442,Strikeout,strikeout,True,694377,669084,Nick Yorke,DL Hall,0,763decc2-4ac7-447d-9411-80e881fd2404,669084.0,dlhall,"Hall, DL",Left,DL Hall,MIL,5.02,4.49,43.0,99.0,87.0,96.0,0.794,9.21,4.4,10.05,1.26,1.22,0.189,0.441,0.173,0.307,0.413,93.0,99.0,92.0,72.0,98.0,91.0,,,,105.0,105.0,108.0,,,,,0.453,,0.143,0.205,-2.43,,,0.51,-0.11,93.3,,84.7,,84.7,,,,0.395,0.553,0.124,0.182,0.212,0.451,,,,104.0,99.0,102.0,0.199,0.75,79.7,0.189,0.351,0.347,0.208,0.375,0.212,,,,,,,,,
55,2024-09-25,745442,Groundout,field_out,True,678894,669084,Liover Peguero,DL Hall,0,ae088f12-de73-4d4b-9971-28caa7a81cf5,669084.0,dlhall,"Hall, DL",Left,DL Hall,MIL,5.02,4.49,43.0,99.0,87.0,96.0,0.794,9.21,4.4,10.05,1.26,1.22,0.189,0.441,0.173,0.307,0.413,93.0,99.0,92.0,72.0,98.0,91.0,,,,105.0,105.0,108.0,,,,,0.453,,0.143,0.205,-2.43,,,0.51,-0.11,93.3,,84.7,,84.7,,,,0.395,0.553,0.124,0.182,0.212,0.451,,,,104.0,99.0,102.0,0.199,0.75,79.7,0.189,0.351,0.347,0.208,0.375,0.212,,,,,,,,,
56,2024-09-25,745442,Single,single,False,643396,669084,Isiah Kiner-Falefa,DL Hall,0,2210bcb7-adae-47be-a1b4-61eaf2a234e3,669084.0,dlhall,"Hall, DL",Left,DL Hall,MIL,5.02,4.49,43.0,99.0,87.0,96.0,0.794,9.21,4.4,10.05,1.26,1.22,0.189,0.441,0.173,0.307,0.413,93.0,99.0,92.0,72.0,98.0,91.0,,,,105.0,105.0,108.0,,,,,0.453,,0.143,0.205,-2.43,,,0.51,-0.11,93.3,,84.7,,84.7,,,,0.395,0.553,0.124,0.182,0.212,0.451,,,,104.0,99.0,102.0,0.199,0.75,79.7,0.189,0.351,0.347,0.208,0.375,0.212,,,,,,,,,
57,2024-09-25,745442,Forceout,force_out,True,668804,669084,Bryan Reynolds,DL Hall,1,ce5dc6ac-234f-444a-8351-510186017c3c,669084.0,dlhall,"Hall, DL",Left,DL Hall,MIL,5.02,4.49,43.0,99.0,87.0,96.0,0.794,9.21,4.4,10.05,1.26,1.22,0.189,0.441,0.173,0.307,0.413,93.0,99.0,92.0,72.0,98.0,91.0,,,,105.0,105.0,108.0,,,,,0.453,,0.143,0.205,-2.43,,,0.51,-0.11,93.3,,84.7,,84.7,,,,0.395,0.553,0.124,0.182,0.212,0.451,,,,104.0,99.0,102.0,0.199,0.75,79.7,0.189,0.351,0.347,0.208,0.375,0.212,,,,,,,,,
58,2024-09-25,745442,Groundout,field_out,True,661388,547973,William Contreras,Aroldis Chapman,0,f3472722-b6a2-434e-8a60-a8c9510d2afc,547973.0,aroldischapman,Chapman,Left,Aroldis Chapman,PIT,3.79,2.96,61.2,96.0,134.0,106.0,0.701,14.3,5.69,6.42,0.73,1.19,0.317,0.365,0.143,0.31,0.456,,,,96.0,88.0,90.0,237.0,109.0,126.0,100.0,90.0,107.0,,,,0.27,0.343,,0.267,,0.41,,-0.26,0.3,,97.8,,,99.9,87.0,0.198,0.372,0.32,0.224,0.345,0.271,0.217,0.283,0.309,,,,,,,,,,,,,,,,98.0,101.0,105.0,0.12,1.96,91.6,0.125,0.156,0.471
59,2024-09-25,745442,Strikeout,strikeout,True,663368,547973,Blake Perkins,Aroldis Chapman,0,ecfdc893-ccd3-4de5-a9ca-8f1d677bd66d,547973.0,aroldischapman,Chapman,Left,Aroldis Chapman,PIT,3.79,2.96,61.2,96.0,134.0,106.0,0.701,14.3,5.69,6.42,0.73,1.19,0.317,0.365,0.143,0.31,0.456,,,,96.0,88.0,90.0,237.0,109.0,126.0,100.0,90.0,107.0,,,,0.27,0.343,,0.267,,0.41,,-0.26,0.3,,97.8,,,99.9,87.0,0.198,0.372,0.32,0.224,0.345,0.271,0.217,0.283,0.309,,,,,,,,,,,,,,,,98.0,101.0,105.0,0.12,1.96,91.6,0.125,0.156,0.471
60,2024-09-25,745442,Single,single,True,642715,547973,Willy Adames,Aroldis Chapman,1,9c375932-aad8-431c-88c6-ad37fa3891bf,547973.0,aroldischapman,Chapman,Left,Aroldis Chapman,PIT,3.79,2.96,61.2,96.0,134.0,106.0,0.701,14.3,5.69,6.42,0.73,1.19,0.317,0.365,0.143,0.31,0.456,,,,96.0,88.0,90.0,237.0,109.0,126.0,100.0,90.0,107.0,,,,0.27,0.343,,0.267,,0.41,,-0.26,0.3,,97.8,,,99.9,87.0,0.198,0.372,0.32,0.224,0.345,0.271,0.217,0.283,0.309,,,,,,,,,,,,,,,,98.0,101.0,105.0,0.12,1.96,91.6,0.125,0.156,0.471
