,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CH%,wFA/C,wSL/C,wCH/C,vFA,vCH,vSL,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ SI,Loc+ SI,Pit+ SI,SI%,CU%,wSI/C,wCU/C,vSI,vCU,SI_ba,SI_slg,SI_whiff,ST_ba,ST_slg,ST_whiff,CU_ba,CU_slg,CU_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff,vSC (sc),SC%,wSC/C
10,2024-09-28,745685,Strikeout,strikeout,True,694377,661563,Nick Yorke,Luis Gil,0,b7e5bbdb-1283-4582-8d1a-02b7f9b25bfe,661563.0,luisgil,Gil,Right,Luis Gil,NYY,3.5,3.83,151.2,95.0,110.0,100.0,0.742,10.15,4.57,6.17,1.07,0.76,0.266,0.429,0.168,0.321,0.398,80.0,93.0,93.0,128.0,96.0,102.0,108.0,94.0,105.0,0.488,0.259,0.253,0.06,1.37,0.37,96.6,91.6,87.5,0.205,0.395,0.285,0.171,0.312,0.315,0.179,0.282,0.269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-09-28,745685,Pop Out,field_out,True,669224,694973,Austin Wells,Paul Skenes,0,89ecadbd-bf0b-4cfb-a8d6-2c4faf1435cc,694973.0,paulskenes,Skenes,Right,Paul Skenes,PIT,1.96,2.5,133.0,103.0,102.0,103.0,0.736,11.5,2.17,6.36,0.68,1.66,0.216,0.464,0.193,0.232,0.427,82.0,108.0,107.0,98.0,107.0,103.0,131.0,101.0,113.0,0.392,0.162,0.054,0.64,0.8,2.34,98.8,87.3,85.4,0.23,0.351,0.242,0.286,0.571,0.328,0.088,0.118,0.548,105.0,100.0,104.0,80.0,95.0,86.0,0.284,0.108,3.52,-0.18,94.0,83.0,0.184,0.234,0.293,0.104,0.188,0.226,0.25,0.375,0.337,,,,,,,,,,,,,,,,,,,,,
12,2024-09-28,745685,Groundout,field_out,True,519317,694973,Giancarlo Stanton,Paul Skenes,0,28323ddb-5a95-4823-a1b9-f1b00412938f,694973.0,paulskenes,Skenes,Right,Paul Skenes,PIT,1.96,2.5,133.0,103.0,102.0,103.0,0.736,11.5,2.17,6.36,0.68,1.66,0.216,0.464,0.193,0.232,0.427,82.0,108.0,107.0,98.0,107.0,103.0,131.0,101.0,113.0,0.392,0.162,0.054,0.64,0.8,2.34,98.8,87.3,85.4,0.23,0.351,0.242,0.286,0.571,0.328,0.088,0.118,0.548,105.0,100.0,104.0,80.0,95.0,86.0,0.284,0.108,3.52,-0.18,94.0,83.0,0.184,0.234,0.293,0.104,0.188,0.226,0.25,0.375,0.337,,,,,,,,,,,,,,,,,,,,,
13,2024-09-28,745685,Strikeout,strikeout,True,665862,694973,Jazz Chisholm Jr.,Paul Skenes,0,15353ba4-4aee-4d93-83ef-31033bdd9fb6,694973.0,paulskenes,Skenes,Right,Paul Skenes,PIT,1.96,2.5,133.0,103.0,102.0,103.0,0.736,11.5,2.17,6.36,0.68,1.66,0.216,0.464,0.193,0.232,0.427,82.0,108.0,107.0,98.0,107.0,103.0,131.0,101.0,113.0,0.392,0.162,0.054,0.64,0.8,2.34,98.8,87.3,85.4,0.23,0.351,0.242,0.286,0.571,0.328,0.088,0.118,0.548,105.0,100.0,104.0,80.0,95.0,86.0,0.284,0.108,3.52,-0.18,94.0,83.0,0.184,0.234,0.293,0.104,0.188,0.226,0.25,0.375,0.337,,,,,,,,,,,,,,,,,,,,,
14,2024-09-28,745685,Flyout,field_out,True,695257,661563,Billy Cook,Luis Gil,0,9d18c426-b4e0-431d-8091-9e419b0bfbf3,661563.0,luisgil,Gil,Right,Luis Gil,NYY,3.5,3.83,151.2,95.0,110.0,100.0,0.742,10.15,4.57,6.17,1.07,0.76,0.266,0.429,0.168,0.321,0.398,80.0,93.0,93.0,128.0,96.0,102.0,108.0,94.0,105.0,0.488,0.259,0.253,0.06,1.37,0.37,96.6,91.6,87.5,0.205,0.395,0.285,0.171,0.312,0.315,0.179,0.282,0.269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2024-09-28,745685,Flyout,field_out,True,643396,661563,Isiah Kiner-Falefa,Luis Gil,0,0c69e524-9da4-4ab1-beb7-ed0327729556,661563.0,luisgil,Gil,Right,Luis Gil,NYY,3.5,3.83,151.2,95.0,110.0,100.0,0.742,10.15,4.57,6.17,1.07,0.76,0.266,0.429,0.168,0.321,0.398,80.0,93.0,93.0,128.0,96.0,102.0,108.0,94.0,105.0,0.488,0.259,0.253,0.06,1.37,0.37,96.6,91.6,87.5,0.205,0.395,0.285,0.171,0.312,0.315,0.179,0.282,0.269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2024-09-28,745685,Flyout,field_out,True,668804,661563,Bryan Reynolds,Luis Gil,0,e90d5a60-541f-4a5f-b856-cb11c48859eb,661563.0,luisgil,Gil,Right,Luis Gil,NYY,3.5,3.83,151.2,95.0,110.0,100.0,0.742,10.15,4.57,6.17,1.07,0.76,0.266,0.429,0.168,0.321,0.398,80.0,93.0,93.0,128.0,96.0,102.0,108.0,94.0,105.0,0.488,0.259,0.253,0.06,1.37,0.37,96.6,91.6,87.5,0.205,0.395,0.285,0.171,0.312,0.315,0.179,0.282,0.269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-09-28,745685,Groundout,field_out,True,519203,681347,Anthony Rizzo,Mike Burrows,0,e82f9c9c-56f3-4268-933a-bf1bc2f549be,681347.0,mikeburrows,Burrows,Right,Mike Burrows,PIT,2.7,7.25,3.1,96.0,108.0,97.0,0.879,5.4,8.1,5.4,2.7,1.0,0.111,0.556,0.222,0.556,0.426,143.0,101.0,99.0,94.0,91.0,89.0,98.0,99.0,112.0,0.544,0.088,0.265,1.48,4.6,-0.25,94.5,85.6,87.2,0.167,0.167,0.13,,,,0.0,0.0,0.2,101.0,104.0,114.0,,,,,0.103,,-19.37,,78.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-09-28,745685,Strikeout,strikeout,True,665828,681347,Oswaldo Cabrera,Mike Burrows,0,959b4a64-eefd-43d8-a17f-26f5eae6d258,681347.0,mikeburrows,Burrows,Right,Mike Burrows,PIT,2.7,7.25,3.1,96.0,108.0,97.0,0.879,5.4,8.1,5.4,2.7,1.0,0.111,0.556,0.222,0.556,0.426,143.0,101.0,99.0,94.0,91.0,89.0,98.0,99.0,112.0,0.544,0.088,0.265,1.48,4.6,-0.25,94.5,85.6,87.2,0.167,0.167,0.13,,,,0.0,0.0,0.2,101.0,104.0,114.0,,,,,0.103,,-19.37,,78.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-09-28,745685,Flyout,field_out,True,542932,681347,Jon Berti,Mike Burrows,0,9b19c6f0-9026-4489-b30f-13f53c9b476e,681347.0,mikeburrows,Burrows,Right,Mike Burrows,PIT,2.7,7.25,3.1,96.0,108.0,97.0,0.879,5.4,8.1,5.4,2.7,1.0,0.111,0.556,0.222,0.556,0.426,143.0,101.0,99.0,94.0,91.0,89.0,98.0,99.0,112.0,0.544,0.088,0.265,1.48,4.6,-0.25,94.5,85.6,87.2,0.167,0.167,0.13,,,,0.0,0.0,0.2,101.0,104.0,114.0,,,,,0.103,,-19.37,,78.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-09-28,745685,Strikeout,strikeout,True,665833,661563,Oneil Cruz,Luis Gil,0,b15b4869-4cc5-4c8f-983e-02c43d6ceb8a,661563.0,luisgil,Gil,Right,Luis Gil,NYY,3.5,3.83,151.2,95.0,110.0,100.0,0.742,10.15,4.57,6.17,1.07,0.76,0.266,0.429,0.168,0.321,0.398,80.0,93.0,93.0,128.0,96.0,102.0,108.0,94.0,105.0,0.488,0.259,0.253,0.06,1.37,0.37,96.6,91.6,87.5,0.205,0.395,0.285,0.171,0.312,0.315,0.179,0.282,0.269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2024-09-28,745685,Home Run,home_run,False,693304,661563,Nick Gonzales,Luis Gil,0,c906815a-aa7f-47df-8c3e-6d80edc7dfa3,661563.0,luisgil,Gil,Right,Luis Gil,NYY,3.5,3.83,151.2,95.0,110.0,100.0,0.742,10.15,4.57,6.17,1.07,0.76,0.266,0.429,0.168,0.321,0.398,80.0,93.0,93.0,128.0,96.0,102.0,108.0,94.0,105.0,0.488,0.259,0.253,0.06,1.37,0.37,96.6,91.6,87.5,0.205,0.395,0.285,0.171,0.312,0.315,0.179,0.282,0.269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2024-09-28,745685,Groundout,field_out,True,641943,661563,Joshua Palacios,Luis Gil,0,c746f07e-6f63-4536-853f-b50e3624ef60,661563.0,luisgil,Gil,Right,Luis Gil,NYY,3.5,3.83,151.2,95.0,110.0,100.0,0.742,10.15,4.57,6.17,1.07,0.76,0.266,0.429,0.168,0.321,0.398,80.0,93.0,93.0,128.0,96.0,102.0,108.0,94.0,105.0,0.488,0.259,0.253,0.06,1.37,0.37,96.6,91.6,87.5,0.205,0.395,0.285,0.171,0.312,0.315,0.179,0.282,0.269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2024-09-28,745685,Pop Out,field_out,True,669707,661563,Jared Triolo,Luis Gil,0,697a289e-db15-4027-be1b-4bc75ac2ea8d,661563.0,luisgil,Gil,Right,Luis Gil,NYY,3.5,3.83,151.2,95.0,110.0,100.0,0.742,10.15,4.57,6.17,1.07,0.76,0.266,0.429,0.168,0.321,0.398,80.0,93.0,93.0,128.0,96.0,102.0,108.0,94.0,105.0,0.488,0.259,0.253,0.06,1.37,0.37,96.6,91.6,87.5,0.205,0.395,0.285,0.171,0.312,0.315,0.179,0.282,0.269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2024-09-28,745685,Groundout,field_out,True,691176,681347,Jasson Domínguez,Mike Burrows,0,7f239514-4184-4c23-8137-0afb7ff11d2e,681347.0,mikeburrows,Burrows,Right,Mike Burrows,PIT,2.7,7.25,3.1,96.0,108.0,97.0,0.879,5.4,8.1,5.4,2.7,1.0,0.111,0.556,0.222,0.556,0.426,143.0,101.0,99.0,94.0,91.0,89.0,98.0,99.0,112.0,0.544,0.088,0.265,1.48,4.6,-0.25,94.5,85.6,87.2,0.167,0.167,0.13,,,,0.0,0.0,0.2,101.0,104.0,114.0,,,,,0.103,,-19.37,,78.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2024-09-28,745685,Walk,walk,False,665742,681347,Juan Soto,Mike Burrows,0,5dae9b70-abd2-41d0-a039-51ae925e8314,681347.0,mikeburrows,Burrows,Right,Mike Burrows,PIT,2.7,7.25,3.1,96.0,108.0,97.0,0.879,5.4,8.1,5.4,2.7,1.0,0.111,0.556,0.222,0.556,0.426,143.0,101.0,99.0,94.0,91.0,89.0,98.0,99.0,112.0,0.544,0.088,0.265,1.48,4.6,-0.25,94.5,85.6,87.2,0.167,0.167,0.13,,,,0.0,0.0,0.2,101.0,104.0,114.0,,,,,0.103,,-19.37,,78.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2024-09-28,745685,Strikeout,strikeout,True,592450,681347,Aaron Judge,Mike Burrows,0,2ca391e6-bd10-4e07-9e37-125f4a07852a,681347.0,mikeburrows,Burrows,Right,Mike Burrows,PIT,2.7,7.25,3.1,96.0,108.0,97.0,0.879,5.4,8.1,5.4,2.7,1.0,0.111,0.556,0.222,0.556,0.426,143.0,101.0,99.0,94.0,91.0,89.0,98.0,99.0,112.0,0.544,0.088,0.265,1.48,4.6,-0.25,94.5,85.6,87.2,0.167,0.167,0.13,,,,0.0,0.0,0.2,101.0,104.0,114.0,,,,,0.103,,-19.37,,78.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-09-28,745685,Runner Out,other_out,True,669224,681347,Austin Wells,Mike Burrows,0,e11a3e52-fd27-4662-9fb3-dc142a27a9b3,681347.0,mikeburrows,Burrows,Right,Mike Burrows,PIT,2.7,7.25,3.1,96.0,108.0,97.0,0.879,5.4,8.1,5.4,2.7,1.0,0.111,0.556,0.222,0.556,0.426,143.0,101.0,99.0,94.0,91.0,89.0,98.0,99.0,112.0,0.544,0.088,0.265,1.48,4.6,-0.25,94.5,85.6,87.2,0.167,0.167,0.13,,,,0.0,0.0,0.2,101.0,104.0,114.0,,,,,0.103,,-19.37,,78.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-09-28,745685,Single,single,False,518735,661563,Yasmani Grandal,Luis Gil,0,5b5d342b-f4ba-43ba-99c1-4988181bd69d,661563.0,luisgil,Gil,Right,Luis Gil,NYY,3.5,3.83,151.2,95.0,110.0,100.0,0.742,10.15,4.57,6.17,1.07,0.76,0.266,0.429,0.168,0.321,0.398,80.0,93.0,93.0,128.0,96.0,102.0,108.0,94.0,105.0,0.488,0.259,0.253,0.06,1.37,0.37,96.6,91.6,87.5,0.205,0.395,0.285,0.171,0.312,0.315,0.179,0.282,0.269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-09-28,745685,Lineout,field_out,True,694377,661563,Nick Yorke,Luis Gil,0,9146a80b-6e23-4ed8-b352-ca6658ffa5bf,661563.0,luisgil,Gil,Right,Luis Gil,NYY,3.5,3.83,151.2,95.0,110.0,100.0,0.742,10.15,4.57,6.17,1.07,0.76,0.266,0.429,0.168,0.321,0.398,80.0,93.0,93.0,128.0,96.0,102.0,108.0,94.0,105.0,0.488,0.259,0.253,0.06,1.37,0.37,96.6,91.6,87.5,0.205,0.395,0.285,0.171,0.312,0.315,0.179,0.282,0.269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2024-09-28,745685,Home Run,home_run,False,695257,661563,Billy Cook,Luis Gil,1,90e54454-c967-49a4-af8d-85a002703d63,661563.0,luisgil,Gil,Right,Luis Gil,NYY,3.5,3.83,151.2,95.0,110.0,100.0,0.742,10.15,4.57,6.17,1.07,0.76,0.266,0.429,0.168,0.321,0.398,80.0,93.0,93.0,128.0,96.0,102.0,108.0,94.0,105.0,0.488,0.259,0.253,0.06,1.37,0.37,96.6,91.6,87.5,0.205,0.395,0.285,0.171,0.312,0.315,0.179,0.282,0.269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,2024-09-28,745685,Flyout,field_out,True,643396,661563,Isiah Kiner-Falefa,Luis Gil,0,e1ff095d-9eba-4fdb-be17-c7a96509a825,661563.0,luisgil,Gil,Right,Luis Gil,NYY,3.5,3.83,151.2,95.0,110.0,100.0,0.742,10.15,4.57,6.17,1.07,0.76,0.266,0.429,0.168,0.321,0.398,80.0,93.0,93.0,128.0,96.0,102.0,108.0,94.0,105.0,0.488,0.259,0.253,0.06,1.37,0.37,96.6,91.6,87.5,0.205,0.395,0.285,0.171,0.312,0.315,0.179,0.282,0.269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,2024-09-28,745685,Flyout,field_out,True,668804,661563,Bryan Reynolds,Luis Gil,0,fcb60361-5888-48fb-b548-8382147b8098,661563.0,luisgil,Gil,Right,Luis Gil,NYY,3.5,3.83,151.2,95.0,110.0,100.0,0.742,10.15,4.57,6.17,1.07,0.76,0.266,0.429,0.168,0.321,0.398,80.0,93.0,93.0,128.0,96.0,102.0,108.0,94.0,105.0,0.488,0.259,0.253,0.06,1.37,0.37,96.6,91.6,87.5,0.205,0.395,0.285,0.171,0.312,0.315,0.179,0.282,0.269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,2024-09-28,745685,Flyout,field_out,True,669224,681347,Austin Wells,Mike Burrows,0,4499b25a-b331-4b5f-bc6e-c65ea95e000c,681347.0,mikeburrows,Burrows,Right,Mike Burrows,PIT,2.7,7.25,3.1,96.0,108.0,97.0,0.879,5.4,8.1,5.4,2.7,1.0,0.111,0.556,0.222,0.556,0.426,143.0,101.0,99.0,94.0,91.0,89.0,98.0,99.0,112.0,0.544,0.088,0.265,1.48,4.6,-0.25,94.5,85.6,87.2,0.167,0.167,0.13,,,,0.0,0.0,0.2,101.0,104.0,114.0,,,,,0.103,,-19.37,,78.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,2024-09-28,745685,Pop Out,field_out,True,519317,681347,Giancarlo Stanton,Mike Burrows,0,6d1d8cc9-cbc8-468c-b6f1-f3d22f304728,681347.0,mikeburrows,Burrows,Right,Mike Burrows,PIT,2.7,7.25,3.1,96.0,108.0,97.0,0.879,5.4,8.1,5.4,2.7,1.0,0.111,0.556,0.222,0.556,0.426,143.0,101.0,99.0,94.0,91.0,89.0,98.0,99.0,112.0,0.544,0.088,0.265,1.48,4.6,-0.25,94.5,85.6,87.2,0.167,0.167,0.13,,,,0.0,0.0,0.2,101.0,104.0,114.0,,,,,0.103,,-19.37,,78.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,2024-09-28,745685,Home Run,home_run,False,665862,681347,Jazz Chisholm Jr.,Mike Burrows,0,b7fe5748-fda1-47f9-b7eb-6f3ad5a7af75,681347.0,mikeburrows,Burrows,Right,Mike Burrows,PIT,2.7,7.25,3.1,96.0,108.0,97.0,0.879,5.4,8.1,5.4,2.7,1.0,0.111,0.556,0.222,0.556,0.426,143.0,101.0,99.0,94.0,91.0,89.0,98.0,99.0,112.0,0.544,0.088,0.265,1.48,4.6,-0.25,94.5,85.6,87.2,0.167,0.167,0.13,,,,0.0,0.0,0.2,101.0,104.0,114.0,,,,,0.103,,-19.37,,78.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,2024-09-28,745685,Single,single,False,519203,681347,Anthony Rizzo,Mike Burrows,0,e121a225-21e1-48ad-a845-fe511ce67d97,681347.0,mikeburrows,Burrows,Right,Mike Burrows,PIT,2.7,7.25,3.1,96.0,108.0,97.0,0.879,5.4,8.1,5.4,2.7,1.0,0.111,0.556,0.222,0.556,0.426,143.0,101.0,99.0,94.0,91.0,89.0,98.0,99.0,112.0,0.544,0.088,0.265,1.48,4.6,-0.25,94.5,85.6,87.2,0.167,0.167,0.13,,,,0.0,0.0,0.2,101.0,104.0,114.0,,,,,0.103,,-19.37,,78.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,2024-09-28,745685,Groundout,field_out,True,665828,681347,Oswaldo Cabrera,Mike Burrows,0,36c6b7e6-6410-4f66-bef7-ed947a0c692f,681347.0,mikeburrows,Burrows,Right,Mike Burrows,PIT,2.7,7.25,3.1,96.0,108.0,97.0,0.879,5.4,8.1,5.4,2.7,1.0,0.111,0.556,0.222,0.556,0.426,143.0,101.0,99.0,94.0,91.0,89.0,98.0,99.0,112.0,0.544,0.088,0.265,1.48,4.6,-0.25,94.5,85.6,87.2,0.167,0.167,0.13,,,,0.0,0.0,0.2,101.0,104.0,114.0,,,,,0.103,,-19.37,,78.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
