,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,FA%,SL%,KC%,wFA/C,wSL/C,wKC/C,vFA,vSL,vKC,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ SI,Loc+ SI,Pit+ SI,SI%,CH%,wSI/C,wCH/C,vCH,vSI,ST_ba,ST_slg,ST_whiff,CH_ba,CH_slg,CH_whiff,SI_ba,SI_slg,SI_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff
10,2024-07-30,745309,Single,single,False,680869,592662,Zack Gelof,Robbie Ray,0,2c71ad3e-4730-4403-b656-b30a81e3916c,592662.0,robbieray,Ray,Left,Robbie Ray,SFG,4.7,3.78,30.2,95.0,103.0,95.0,0.667,12.62,4.4,5.87,1.76,0.53,0.344,0.391,0.281,0.219,0.377,96.0,98.0,97.0,100.0,91.0,91.0,133.0,95.0,100.0,0.528,0.322,0.15,0.48,0.19,-2.63,94.1,88.4,83.5,0.167,0.367,0.264,0.148,0.222,0.458,0.316,0.684,0.489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-07-30,745309,Strikeout,strikeout,True,695391,592662,Brett Harris,Robbie Ray,1,e0a27aad-912b-481a-8cd7-64852e9414b9,592662.0,robbieray,Ray,Left,Robbie Ray,SFG,4.7,3.78,30.2,95.0,103.0,95.0,0.667,12.62,4.4,5.87,1.76,0.53,0.344,0.391,0.281,0.219,0.377,96.0,98.0,97.0,100.0,91.0,91.0,133.0,95.0,100.0,0.528,0.322,0.15,0.48,0.19,-2.63,94.1,88.4,83.5,0.167,0.367,0.264,0.148,0.222,0.458,0.316,0.684,0.489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-07-30,745309,Groundout,field_out,True,656305,676664,Matt Chapman,JP Sears,0,e60770f8-7b97-4f14-92ab-379d281c1f6d,676664.0,jpsears,Sears,Left,JP Sears,OAK,4.35,4.35,144.2,100.0,93.0,95.0,0.791,7.03,2.36,8.59,1.31,0.85,0.239,0.423,0.166,0.341,0.444,74.0,102.0,94.0,119.0,99.0,105.0,,,,0.354,0.351,,-0.39,-0.46,,92.0,78.9,,0.213,0.431,0.274,0.273,0.659,0.234,,,,87.0,95.0,84.0,90.0,101.0,88.0,0.109,0.187,1.05,0.0,84.2,90.1,0.246,0.403,0.215,0.306,0.417,0.209,0.295,0.41,0.116,,,,,,,,,
13,2024-07-30,745309,Strikeout,strikeout,True,672275,676664,Patrick Bailey,JP Sears,0,01b1f0ae-e1d5-4d22-bddd-b44099aff903,676664.0,jpsears,Sears,Left,JP Sears,OAK,4.35,4.35,144.2,100.0,93.0,95.0,0.791,7.03,2.36,8.59,1.31,0.85,0.239,0.423,0.166,0.341,0.444,74.0,102.0,94.0,119.0,99.0,105.0,,,,0.354,0.351,,-0.39,-0.46,,92.0,78.9,,0.213,0.431,0.274,0.273,0.659,0.234,,,,87.0,95.0,84.0,90.0,101.0,88.0,0.109,0.187,1.05,0.0,84.2,90.1,0.246,0.403,0.215,0.306,0.417,0.209,0.295,0.41,0.116,,,,,,,,,
14,2024-07-30,745309,Strikeout,strikeout,True,682617,676664,Marco Luciano,JP Sears,0,5516bd54-263a-490c-8886-bfb6568020b9,676664.0,jpsears,Sears,Left,JP Sears,OAK,4.35,4.35,144.2,100.0,93.0,95.0,0.791,7.03,2.36,8.59,1.31,0.85,0.239,0.423,0.166,0.341,0.444,74.0,102.0,94.0,119.0,99.0,105.0,,,,0.354,0.351,,-0.39,-0.46,,92.0,78.9,,0.213,0.431,0.274,0.273,0.659,0.234,,,,87.0,95.0,84.0,90.0,101.0,88.0,0.109,0.187,1.05,0.0,84.2,90.1,0.246,0.403,0.215,0.306,0.417,0.209,0.295,0.41,0.116,,,,,,,,,
15,2024-07-30,745309,Groundout,field_out,True,680474,592662,Max Schuemann,Robbie Ray,0,f8e96da4-2d3f-428f-aae1-028773fab313,592662.0,robbieray,Ray,Left,Robbie Ray,SFG,4.7,3.78,30.2,95.0,103.0,95.0,0.667,12.62,4.4,5.87,1.76,0.53,0.344,0.391,0.281,0.219,0.377,96.0,98.0,97.0,100.0,91.0,91.0,133.0,95.0,100.0,0.528,0.322,0.15,0.48,0.19,-2.63,94.1,88.4,83.5,0.167,0.367,0.264,0.148,0.222,0.458,0.316,0.684,0.489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2024-07-30,745309,Home Run,home_run,False,671732,592662,Lawrence Butler,Robbie Ray,0,6cdd62bb-51ef-401a-aa47-d6e32c3d41b1,592662.0,robbieray,Ray,Left,Robbie Ray,SFG,4.7,3.78,30.2,95.0,103.0,95.0,0.667,12.62,4.4,5.87,1.76,0.53,0.344,0.391,0.281,0.219,0.377,96.0,98.0,97.0,100.0,91.0,91.0,133.0,95.0,100.0,0.528,0.322,0.15,0.48,0.19,-2.63,94.1,88.4,83.5,0.167,0.367,0.264,0.148,0.222,0.458,0.316,0.684,0.489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-07-30,745309,Groundout,field_out,True,609280,592662,Miguel Andujar,Robbie Ray,0,2cbc1113-7cf1-4787-9f79-d83162728554,592662.0,robbieray,Ray,Left,Robbie Ray,SFG,4.7,3.78,30.2,95.0,103.0,95.0,0.667,12.62,4.4,5.87,1.76,0.53,0.344,0.391,0.281,0.219,0.377,96.0,98.0,97.0,100.0,91.0,91.0,133.0,95.0,100.0,0.528,0.322,0.15,0.48,0.19,-2.63,94.1,88.4,83.5,0.167,0.367,0.264,0.148,0.222,0.458,0.316,0.684,0.489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-07-30,745309,Groundout,field_out,True,667670,592662,Brent Rooker,Robbie Ray,0,179a5ebb-c34b-44d3-ac5e-c7ddeb09d2ec,592662.0,robbieray,Ray,Left,Robbie Ray,SFG,4.7,3.78,30.2,95.0,103.0,95.0,0.667,12.62,4.4,5.87,1.76,0.53,0.344,0.391,0.281,0.219,0.377,96.0,98.0,97.0,100.0,91.0,91.0,133.0,95.0,100.0,0.528,0.322,0.15,0.48,0.19,-2.63,94.1,88.4,83.5,0.167,0.367,0.264,0.148,0.222,0.458,0.316,0.684,0.489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-07-30,745309,Strikeout,strikeout,True,573262,676664,Mike Yastrzemski,JP Sears,0,52212b0f-a8c9-4401-8a68-a6bc29408440,676664.0,jpsears,Sears,Left,JP Sears,OAK,4.35,4.35,144.2,100.0,93.0,95.0,0.791,7.03,2.36,8.59,1.31,0.85,0.239,0.423,0.166,0.341,0.444,74.0,102.0,94.0,119.0,99.0,105.0,,,,0.354,0.351,,-0.39,-0.46,,92.0,78.9,,0.213,0.431,0.274,0.273,0.659,0.234,,,,87.0,95.0,84.0,90.0,101.0,88.0,0.109,0.187,1.05,0.0,84.2,90.1,0.246,0.403,0.215,0.306,0.417,0.209,0.295,0.41,0.116,,,,,,,,,
20,2024-07-30,745309,Lineout,field_out,True,681584,676664,David Villar,JP Sears,0,f463ca30-a7f9-4695-92d3-92b6c5922772,676664.0,jpsears,Sears,Left,JP Sears,OAK,4.35,4.35,144.2,100.0,93.0,95.0,0.791,7.03,2.36,8.59,1.31,0.85,0.239,0.423,0.166,0.341,0.444,74.0,102.0,94.0,119.0,99.0,105.0,,,,0.354,0.351,,-0.39,-0.46,,92.0,78.9,,0.213,0.431,0.274,0.273,0.659,0.234,,,,87.0,95.0,84.0,90.0,101.0,88.0,0.109,0.187,1.05,0.0,84.2,90.1,0.246,0.403,0.215,0.306,0.417,0.209,0.295,0.41,0.116,,,,,,,,,
21,2024-07-30,745309,Walk,walk,False,656537,676664,Derek Hill,JP Sears,0,2f562aea-9be3-4cf5-bd44-e93c93237a32,676664.0,jpsears,Sears,Left,JP Sears,OAK,4.35,4.35,144.2,100.0,93.0,95.0,0.791,7.03,2.36,8.59,1.31,0.85,0.239,0.423,0.166,0.341,0.444,74.0,102.0,94.0,119.0,99.0,105.0,,,,0.354,0.351,,-0.39,-0.46,,92.0,78.9,,0.213,0.431,0.274,0.273,0.659,0.234,,,,87.0,95.0,84.0,90.0,101.0,88.0,0.109,0.187,1.05,0.0,84.2,90.1,0.246,0.403,0.215,0.306,0.417,0.209,0.295,0.41,0.116,,,,,,,,,
22,2024-07-30,745309,Groundout,field_out,True,666149,676664,Tyler Fitzgerald,JP Sears,0,50d3550d-ca08-48d2-8a16-75d2ff3b9cca,676664.0,jpsears,Sears,Left,JP Sears,OAK,4.35,4.35,144.2,100.0,93.0,95.0,0.791,7.03,2.36,8.59,1.31,0.85,0.239,0.423,0.166,0.341,0.444,74.0,102.0,94.0,119.0,99.0,105.0,,,,0.354,0.351,,-0.39,-0.46,,92.0,78.9,,0.213,0.431,0.274,0.273,0.659,0.234,,,,87.0,95.0,84.0,90.0,101.0,88.0,0.109,0.187,1.05,0.0,84.2,90.1,0.246,0.403,0.215,0.306,0.417,0.209,0.295,0.41,0.116,,,,,,,,,
23,2024-07-30,745309,Single,single,False,669127,592662,Shea Langeliers,Robbie Ray,0,09d5a33d-7450-48ec-a278-cdab61c212d9,592662.0,robbieray,Ray,Left,Robbie Ray,SFG,4.7,3.78,30.2,95.0,103.0,95.0,0.667,12.62,4.4,5.87,1.76,0.53,0.344,0.391,0.281,0.219,0.377,96.0,98.0,97.0,100.0,91.0,91.0,133.0,95.0,100.0,0.528,0.322,0.15,0.48,0.19,-2.63,94.1,88.4,83.5,0.167,0.367,0.264,0.148,0.222,0.458,0.316,0.684,0.489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2024-07-30,745309,Strikeout,strikeout,True,663662,592662,Daz Cameron,Robbie Ray,0,ebbadf44-8ac5-4dd5-bec6-3a9c735869d2,592662.0,robbieray,Ray,Left,Robbie Ray,SFG,4.7,3.78,30.2,95.0,103.0,95.0,0.667,12.62,4.4,5.87,1.76,0.53,0.344,0.391,0.281,0.219,0.377,96.0,98.0,97.0,100.0,91.0,91.0,133.0,95.0,100.0,0.528,0.322,0.15,0.48,0.19,-2.63,94.1,88.4,83.5,0.167,0.367,0.264,0.148,0.222,0.458,0.316,0.684,0.489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2024-07-30,745309,Walk,walk,False,663527,592662,Tyler Nevin,Robbie Ray,1,7e26e359-5e57-4ab8-bf1f-30b6b76627ac,592662.0,robbieray,Ray,Left,Robbie Ray,SFG,4.7,3.78,30.2,95.0,103.0,95.0,0.667,12.62,4.4,5.87,1.76,0.53,0.344,0.391,0.281,0.219,0.377,96.0,98.0,97.0,100.0,91.0,91.0,133.0,95.0,100.0,0.528,0.322,0.15,0.48,0.19,-2.63,94.1,88.4,83.5,0.167,0.367,0.264,0.148,0.222,0.458,0.316,0.684,0.489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2024-07-30,745309,Walk,walk,False,680869,592662,Zack Gelof,Robbie Ray,1,3a6e8a94-e094-4253-adb0-4b053df9c71a,592662.0,robbieray,Ray,Left,Robbie Ray,SFG,4.7,3.78,30.2,95.0,103.0,95.0,0.667,12.62,4.4,5.87,1.76,0.53,0.344,0.391,0.281,0.219,0.377,96.0,98.0,97.0,100.0,91.0,91.0,133.0,95.0,100.0,0.528,0.322,0.15,0.48,0.19,-2.63,94.1,88.4,83.5,0.167,0.367,0.264,0.148,0.222,0.458,0.316,0.684,0.489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-07-30,745309,Pop Out,field_out,True,695391,592662,Brett Harris,Robbie Ray,0,419cb0b6-8504-4cd2-9ed6-c188ab738ab3,592662.0,robbieray,Ray,Left,Robbie Ray,SFG,4.7,3.78,30.2,95.0,103.0,95.0,0.667,12.62,4.4,5.87,1.76,0.53,0.344,0.391,0.281,0.219,0.377,96.0,98.0,97.0,100.0,91.0,91.0,133.0,95.0,100.0,0.528,0.322,0.15,0.48,0.19,-2.63,94.1,88.4,83.5,0.167,0.367,0.264,0.148,0.222,0.458,0.316,0.684,0.489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-07-30,745309,Flyout,field_out,True,680474,592662,Max Schuemann,Robbie Ray,0,fba97fce-b490-4367-ac19-89187b33ea82,592662.0,robbieray,Ray,Left,Robbie Ray,SFG,4.7,3.78,30.2,95.0,103.0,95.0,0.667,12.62,4.4,5.87,1.76,0.53,0.344,0.391,0.281,0.219,0.377,96.0,98.0,97.0,100.0,91.0,91.0,133.0,95.0,100.0,0.528,0.322,0.15,0.48,0.19,-2.63,94.1,88.4,83.5,0.167,0.367,0.264,0.148,0.222,0.458,0.316,0.684,0.489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-07-30,745309,Strikeout,strikeout,True,669477,676664,Casey Schmitt,JP Sears,0,4b5fd657-5ef4-473a-a9d8-6deef7526b4b,676664.0,jpsears,Sears,Left,JP Sears,OAK,4.35,4.35,144.2,100.0,93.0,95.0,0.791,7.03,2.36,8.59,1.31,0.85,0.239,0.423,0.166,0.341,0.444,74.0,102.0,94.0,119.0,99.0,105.0,,,,0.354,0.351,,-0.39,-0.46,,92.0,78.9,,0.213,0.431,0.274,0.273,0.659,0.234,,,,87.0,95.0,84.0,90.0,101.0,88.0,0.109,0.187,1.05,0.0,84.2,90.1,0.246,0.403,0.215,0.306,0.417,0.209,0.295,0.41,0.116,,,,,,,,,
30,2024-07-30,745309,Groundout,field_out,True,671218,676664,Heliot Ramos,JP Sears,0,a1717e2a-a0c2-47a0-b41b-ceda5e94f37d,676664.0,jpsears,Sears,Left,JP Sears,OAK,4.35,4.35,144.2,100.0,93.0,95.0,0.791,7.03,2.36,8.59,1.31,0.85,0.239,0.423,0.166,0.341,0.444,74.0,102.0,94.0,119.0,99.0,105.0,,,,0.354,0.351,,-0.39,-0.46,,92.0,78.9,,0.213,0.431,0.274,0.273,0.659,0.234,,,,87.0,95.0,84.0,90.0,101.0,88.0,0.109,0.187,1.05,0.0,84.2,90.1,0.246,0.403,0.215,0.306,0.417,0.209,0.295,0.41,0.116,,,,,,,,,
31,2024-07-30,745309,Lineout,field_out,True,656305,676664,Matt Chapman,JP Sears,0,be6c5060-ab8a-4b94-8cbd-f522a7e7b535,676664.0,jpsears,Sears,Left,JP Sears,OAK,4.35,4.35,144.2,100.0,93.0,95.0,0.791,7.03,2.36,8.59,1.31,0.85,0.239,0.423,0.166,0.341,0.444,74.0,102.0,94.0,119.0,99.0,105.0,,,,0.354,0.351,,-0.39,-0.46,,92.0,78.9,,0.213,0.431,0.274,0.273,0.659,0.234,,,,87.0,95.0,84.0,90.0,101.0,88.0,0.109,0.187,1.05,0.0,84.2,90.1,0.246,0.403,0.215,0.306,0.417,0.209,0.295,0.41,0.116,,,,,,,,,
32,2024-07-30,745309,Single,single,False,671732,592662,Lawrence Butler,Robbie Ray,0,a349394c-eec9-401d-a61b-86d9f11ea152,592662.0,robbieray,Ray,Left,Robbie Ray,SFG,4.7,3.78,30.2,95.0,103.0,95.0,0.667,12.62,4.4,5.87,1.76,0.53,0.344,0.391,0.281,0.219,0.377,96.0,98.0,97.0,100.0,91.0,91.0,133.0,95.0,100.0,0.528,0.322,0.15,0.48,0.19,-2.63,94.1,88.4,83.5,0.167,0.367,0.264,0.148,0.222,0.458,0.316,0.684,0.489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,2024-07-30,745309,Flyout,field_out,True,609280,592662,Miguel Andujar,Robbie Ray,0,951d0d4b-099c-4f6d-bc13-89ee8902cc33,592662.0,robbieray,Ray,Left,Robbie Ray,SFG,4.7,3.78,30.2,95.0,103.0,95.0,0.667,12.62,4.4,5.87,1.76,0.53,0.344,0.391,0.281,0.219,0.377,96.0,98.0,97.0,100.0,91.0,91.0,133.0,95.0,100.0,0.528,0.322,0.15,0.48,0.19,-2.63,94.1,88.4,83.5,0.167,0.367,0.264,0.148,0.222,0.458,0.316,0.684,0.489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,2024-07-30,745309,Home Run,home_run,False,667670,592662,Brent Rooker,Robbie Ray,1,45fc46cb-a4eb-4406-aab6-c39b1d372218,592662.0,robbieray,Ray,Left,Robbie Ray,SFG,4.7,3.78,30.2,95.0,103.0,95.0,0.667,12.62,4.4,5.87,1.76,0.53,0.344,0.391,0.281,0.219,0.377,96.0,98.0,97.0,100.0,91.0,91.0,133.0,95.0,100.0,0.528,0.322,0.15,0.48,0.19,-2.63,94.1,88.4,83.5,0.167,0.367,0.264,0.148,0.222,0.458,0.316,0.684,0.489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,2024-07-30,745309,Double,double,False,669127,702352,Shea Langeliers,Spencer Bivens,0,c0ffdc10-4467-4ff0-b0d0-168b154baf08,702352.0,spencerbivens,Bivens,Right,Spencer Bivens,SFG,2.48,4.53,29.0,102.0,104.0,102.0,0.801,6.52,1.86,9.0,1.55,1.59,0.226,0.43,0.161,0.366,0.417,70.0,96.0,83.0,137.0,108.0,113.0,,,,0.085,0.298,,-1.79,0.42,,94.2,81.0,,0.143,0.571,0.267,,,,,,,107.0,100.0,104.0,89.0,100.0,99.0,0.467,0.128,-0.98,2.33,88.7,94.1,0.229,0.4,0.348,0.077,0.077,0.2,0.328,0.552,0.144,77.0,99.0,88.0,0.022,3.55,89.1,,,
36,2024-07-30,745309,Groundout,field_out,True,668709,702352,JJ Bleday,Spencer Bivens,1,74954f67-7de8-41c7-b03f-8380f8218eac,702352.0,spencerbivens,Bivens,Right,Spencer Bivens,SFG,2.48,4.53,29.0,102.0,104.0,102.0,0.801,6.52,1.86,9.0,1.55,1.59,0.226,0.43,0.161,0.366,0.417,70.0,96.0,83.0,137.0,108.0,113.0,,,,0.085,0.298,,-1.79,0.42,,94.2,81.0,,0.143,0.571,0.267,,,,,,,107.0,100.0,104.0,89.0,100.0,99.0,0.467,0.128,-0.98,2.33,88.7,94.1,0.229,0.4,0.348,0.077,0.077,0.2,0.328,0.552,0.144,77.0,99.0,88.0,0.022,3.55,89.1,,,
37,2024-07-30,745309,Groundout,field_out,True,664913,702352,Seth Brown,Spencer Bivens,0,e49a97dc-37aa-4fe6-a3fa-a86e6788f6eb,702352.0,spencerbivens,Bivens,Right,Spencer Bivens,SFG,2.48,4.53,29.0,102.0,104.0,102.0,0.801,6.52,1.86,9.0,1.55,1.59,0.226,0.43,0.161,0.366,0.417,70.0,96.0,83.0,137.0,108.0,113.0,,,,0.085,0.298,,-1.79,0.42,,94.2,81.0,,0.143,0.571,0.267,,,,,,,107.0,100.0,104.0,89.0,100.0,99.0,0.467,0.128,-0.98,2.33,88.7,94.1,0.229,0.4,0.348,0.077,0.077,0.2,0.328,0.552,0.144,77.0,99.0,88.0,0.022,3.55,89.1,,,
38,2024-07-30,745309,Single,single,False,672275,676664,Patrick Bailey,JP Sears,0,d8ab743a-1e46-4321-82d4-2f76d8408c47,676664.0,jpsears,Sears,Left,JP Sears,OAK,4.35,4.35,144.2,100.0,93.0,95.0,0.791,7.03,2.36,8.59,1.31,0.85,0.239,0.423,0.166,0.341,0.444,74.0,102.0,94.0,119.0,99.0,105.0,,,,0.354,0.351,,-0.39,-0.46,,92.0,78.9,,0.213,0.431,0.274,0.273,0.659,0.234,,,,87.0,95.0,84.0,90.0,101.0,88.0,0.109,0.187,1.05,0.0,84.2,90.1,0.246,0.403,0.215,0.306,0.417,0.209,0.295,0.41,0.116,,,,,,,,,
