,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vCH,vSI,vSL,vCU,SI_ba,SI_slg,SI_whiff,CH_ba,CH_slg,CH_whiff,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,FF_ba,FF_slg,FF_whiff,Stf+ SL,Loc+ SL,Pit+ SL,SL_ba,SL_slg,SL_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
10,2024-07-24,745472,Walk,walk,False,666185,527048,Dylan Carlson,Martín Pérez,0,7e749ba0-5863-434c-85a2-499598c205cd,527048.0,martinperez,"Pérez, M",Left,Martín Pérez,PIT,5.2,5.72,83.0,103.0,71.0,95.0,0.839,6.83,3.47,11.39,1.41,1.28,0.193,0.484,0.153,0.335,0.42,77.0,106.0,97.0,70.0,98.0,96.0,52.0,92.0,90.0,75.0,103.0,96.0,65.0,105.0,94.0,0.375,0.058,0.25,0.001,0.104,0.213,-5.96,-0.72,-0.02,-51.11,0.69,-3.18,91.5,88.4,83.4,91.0,82.8,78.3,0.294,0.419,0.095,0.329,0.565,0.287,0.292,0.583,0.196,0.32,0.36,0.296,0.389,0.611,0.032,,,,,,,,,,,,,,,
11,2024-07-24,745472,Single,single,False,663457,527048,Lars Nootbaar,Martín Pérez,1,8e8c81fb-ca96-4264-b3de-ab0dad115f0e,527048.0,martinperez,"Pérez, M",Left,Martín Pérez,PIT,5.2,5.72,83.0,103.0,71.0,95.0,0.839,6.83,3.47,11.39,1.41,1.28,0.193,0.484,0.153,0.335,0.42,77.0,106.0,97.0,70.0,98.0,96.0,52.0,92.0,90.0,75.0,103.0,96.0,65.0,105.0,94.0,0.375,0.058,0.25,0.001,0.104,0.213,-5.96,-0.72,-0.02,-51.11,0.69,-3.18,91.5,88.4,83.4,91.0,82.8,78.3,0.294,0.419,0.095,0.329,0.565,0.287,0.292,0.583,0.196,0.32,0.36,0.296,0.389,0.611,0.032,,,,,,,,,,,,,,,
12,2024-07-24,745472,Caught Stealing Home,caught_stealing_home,True,686780,527048,Pedro Pagés,Martín Pérez,0,70846412-9c0e-4521-b1f1-df450ff970f4,527048.0,martinperez,"Pérez, M",Left,Martín Pérez,PIT,5.2,5.72,83.0,103.0,71.0,95.0,0.839,6.83,3.47,11.39,1.41,1.28,0.193,0.484,0.153,0.335,0.42,77.0,106.0,97.0,70.0,98.0,96.0,52.0,92.0,90.0,75.0,103.0,96.0,65.0,105.0,94.0,0.375,0.058,0.25,0.001,0.104,0.213,-5.96,-0.72,-0.02,-51.11,0.69,-3.18,91.5,88.4,83.4,91.0,82.8,78.3,0.294,0.419,0.095,0.329,0.565,0.287,0.292,0.583,0.196,0.32,0.36,0.296,0.389,0.611,0.032,,,,,,,,,,,,,,,
13,2024-07-24,745472,Hit By Pitch,hit_by_pitch,False,663647,669461,Ke'Bryan Hayes,Matthew Liberatore,0,e164674b-4fee-4b12-9892-92ab383ef3c4,669461.0,matthewliberatore,Liberatore,Left,Matthew Liberatore,STL,4.75,4.19,55.0,100.0,94.0,98.0,0.767,7.2,3.27,8.18,1.15,0.97,0.224,0.348,0.118,0.304,0.457,48.0,88.0,89.0,129.0,97.0,103.0,66.0,96.0,87.0,78.0,103.0,99.0,100.0,110.0,109.0,0.191,0.27,0.112,0.294,0.07,0.063,-0.02,-1.91,-2.8,3.22,-0.25,-0.04,94.3,91.7,87.7,95.1,87.5,77.8,0.354,0.583,0.124,0.125,0.5,0.208,0.476,0.667,0.258,0.143,0.143,0.238,0.222,0.556,0.148,130.0,101.0,107.0,0.151,0.192,0.423,,,,,,,,,
14,2024-07-24,745472,Single,single,False,641943,669461,Joshua Palacios,Matthew Liberatore,1,977137a7-9ac5-4418-b0ee-7b59502642ab,669461.0,matthewliberatore,Liberatore,Left,Matthew Liberatore,STL,4.75,4.19,55.0,100.0,94.0,98.0,0.767,7.2,3.27,8.18,1.15,0.97,0.224,0.348,0.118,0.304,0.457,48.0,88.0,89.0,129.0,97.0,103.0,66.0,96.0,87.0,78.0,103.0,99.0,100.0,110.0,109.0,0.191,0.27,0.112,0.294,0.07,0.063,-0.02,-1.91,-2.8,3.22,-0.25,-0.04,94.3,91.7,87.7,95.1,87.5,77.8,0.354,0.583,0.124,0.125,0.5,0.208,0.476,0.667,0.258,0.143,0.143,0.238,0.222,0.556,0.148,130.0,101.0,107.0,0.151,0.192,0.423,,,,,,,,,
15,2024-07-24,745472,Strikeout,strikeout,True,663698,669461,Joey Bart,Matthew Liberatore,0,242e2356-6009-4dbd-a8c2-fa79f2b49307,669461.0,matthewliberatore,Liberatore,Left,Matthew Liberatore,STL,4.75,4.19,55.0,100.0,94.0,98.0,0.767,7.2,3.27,8.18,1.15,0.97,0.224,0.348,0.118,0.304,0.457,48.0,88.0,89.0,129.0,97.0,103.0,66.0,96.0,87.0,78.0,103.0,99.0,100.0,110.0,109.0,0.191,0.27,0.112,0.294,0.07,0.063,-0.02,-1.91,-2.8,3.22,-0.25,-0.04,94.3,91.7,87.7,95.1,87.5,77.8,0.354,0.583,0.124,0.125,0.5,0.208,0.476,0.667,0.258,0.143,0.143,0.238,0.222,0.556,0.148,130.0,101.0,107.0,0.151,0.192,0.423,,,,,,,,,
16,2024-07-24,745472,Single,single,False,642133,669461,Rowdy Tellez,Matthew Liberatore,1,a72cdd26-d829-457b-adaa-7ce213e2e675,669461.0,matthewliberatore,Liberatore,Left,Matthew Liberatore,STL,4.75,4.19,55.0,100.0,94.0,98.0,0.767,7.2,3.27,8.18,1.15,0.97,0.224,0.348,0.118,0.304,0.457,48.0,88.0,89.0,129.0,97.0,103.0,66.0,96.0,87.0,78.0,103.0,99.0,100.0,110.0,109.0,0.191,0.27,0.112,0.294,0.07,0.063,-0.02,-1.91,-2.8,3.22,-0.25,-0.04,94.3,91.7,87.7,95.1,87.5,77.8,0.354,0.583,0.124,0.125,0.5,0.208,0.476,0.667,0.258,0.143,0.143,0.238,0.222,0.556,0.148,130.0,101.0,107.0,0.151,0.192,0.423,,,,,,,,,
17,2024-07-24,745472,Walk,walk,False,572191,669461,Michael A. Taylor,Matthew Liberatore,1,c0381e33-e252-4db4-925a-a96266fba5c6,669461.0,matthewliberatore,Liberatore,Left,Matthew Liberatore,STL,4.75,4.19,55.0,100.0,94.0,98.0,0.767,7.2,3.27,8.18,1.15,0.97,0.224,0.348,0.118,0.304,0.457,48.0,88.0,89.0,129.0,97.0,103.0,66.0,96.0,87.0,78.0,103.0,99.0,100.0,110.0,109.0,0.191,0.27,0.112,0.294,0.07,0.063,-0.02,-1.91,-2.8,3.22,-0.25,-0.04,94.3,91.7,87.7,95.1,87.5,77.8,0.354,0.583,0.124,0.125,0.5,0.208,0.476,0.667,0.258,0.143,0.143,0.238,0.222,0.556,0.148,130.0,101.0,107.0,0.151,0.192,0.423,,,,,,,,,
18,2024-07-24,745472,Walk,walk,False,457705,669461,Andrew McCutchen,Matthew Liberatore,1,0209b476-0053-4e8b-b55f-273b16337588,669461.0,matthewliberatore,Liberatore,Left,Matthew Liberatore,STL,4.75,4.19,55.0,100.0,94.0,98.0,0.767,7.2,3.27,8.18,1.15,0.97,0.224,0.348,0.118,0.304,0.457,48.0,88.0,89.0,129.0,97.0,103.0,66.0,96.0,87.0,78.0,103.0,99.0,100.0,110.0,109.0,0.191,0.27,0.112,0.294,0.07,0.063,-0.02,-1.91,-2.8,3.22,-0.25,-0.04,94.3,91.7,87.7,95.1,87.5,77.8,0.354,0.583,0.124,0.125,0.5,0.208,0.476,0.667,0.258,0.143,0.143,0.238,0.222,0.556,0.148,130.0,101.0,107.0,0.151,0.192,0.423,,,,,,,,,
19,2024-07-24,745472,Flyout,field_out,True,693304,669461,Nick Gonzales,Matthew Liberatore,0,9a4687ef-68b9-4c8d-b2da-678ba25b5e66,669461.0,matthewliberatore,Liberatore,Left,Matthew Liberatore,STL,4.75,4.19,55.0,100.0,94.0,98.0,0.767,7.2,3.27,8.18,1.15,0.97,0.224,0.348,0.118,0.304,0.457,48.0,88.0,89.0,129.0,97.0,103.0,66.0,96.0,87.0,78.0,103.0,99.0,100.0,110.0,109.0,0.191,0.27,0.112,0.294,0.07,0.063,-0.02,-1.91,-2.8,3.22,-0.25,-0.04,94.3,91.7,87.7,95.1,87.5,77.8,0.354,0.583,0.124,0.125,0.5,0.208,0.476,0.667,0.258,0.143,0.143,0.238,0.222,0.556,0.148,130.0,101.0,107.0,0.151,0.192,0.423,,,,,,,,,
20,2024-07-24,745472,Double,double,False,656582,669461,Connor Joe,Matthew Liberatore,1,ee72416e-3a8f-468c-b23f-5bc2ecd061d5,669461.0,matthewliberatore,Liberatore,Left,Matthew Liberatore,STL,4.75,4.19,55.0,100.0,94.0,98.0,0.767,7.2,3.27,8.18,1.15,0.97,0.224,0.348,0.118,0.304,0.457,48.0,88.0,89.0,129.0,97.0,103.0,66.0,96.0,87.0,78.0,103.0,99.0,100.0,110.0,109.0,0.191,0.27,0.112,0.294,0.07,0.063,-0.02,-1.91,-2.8,3.22,-0.25,-0.04,94.3,91.7,87.7,95.1,87.5,77.8,0.354,0.583,0.124,0.125,0.5,0.208,0.476,0.667,0.258,0.143,0.143,0.238,0.222,0.556,0.148,130.0,101.0,107.0,0.151,0.192,0.423,,,,,,,,,
21,2024-07-24,745472,Groundout,field_out,True,665833,669461,Oneil Cruz,Matthew Liberatore,0,b5f32798-8f63-419e-a0c0-ec9a8ae7944d,669461.0,matthewliberatore,Liberatore,Left,Matthew Liberatore,STL,4.75,4.19,55.0,100.0,94.0,98.0,0.767,7.2,3.27,8.18,1.15,0.97,0.224,0.348,0.118,0.304,0.457,48.0,88.0,89.0,129.0,97.0,103.0,66.0,96.0,87.0,78.0,103.0,99.0,100.0,110.0,109.0,0.191,0.27,0.112,0.294,0.07,0.063,-0.02,-1.91,-2.8,3.22,-0.25,-0.04,94.3,91.7,87.7,95.1,87.5,77.8,0.354,0.583,0.124,0.125,0.5,0.208,0.476,0.667,0.258,0.143,0.143,0.238,0.222,0.556,0.148,130.0,101.0,107.0,0.151,0.192,0.423,,,,,,,,,
22,2024-07-24,745472,Pop Out,field_out,True,686780,527048,Pedro Pagés,Martín Pérez,0,29ed3109-1350-4a53-abe4-dc2d1f584204,527048.0,martinperez,"Pérez, M",Left,Martín Pérez,PIT,5.2,5.72,83.0,103.0,71.0,95.0,0.839,6.83,3.47,11.39,1.41,1.28,0.193,0.484,0.153,0.335,0.42,77.0,106.0,97.0,70.0,98.0,96.0,52.0,92.0,90.0,75.0,103.0,96.0,65.0,105.0,94.0,0.375,0.058,0.25,0.001,0.104,0.213,-5.96,-0.72,-0.02,-51.11,0.69,-3.18,91.5,88.4,83.4,91.0,82.8,78.3,0.294,0.419,0.095,0.329,0.565,0.287,0.292,0.583,0.196,0.32,0.36,0.296,0.389,0.611,0.032,,,,,,,,,,,,,,,
23,2024-07-24,745472,Groundout,field_out,True,691026,527048,Masyn Winn,Martín Pérez,0,783c5cf4-4aa0-4441-90bc-382ede209964,527048.0,martinperez,"Pérez, M",Left,Martín Pérez,PIT,5.2,5.72,83.0,103.0,71.0,95.0,0.839,6.83,3.47,11.39,1.41,1.28,0.193,0.484,0.153,0.335,0.42,77.0,106.0,97.0,70.0,98.0,96.0,52.0,92.0,90.0,75.0,103.0,96.0,65.0,105.0,94.0,0.375,0.058,0.25,0.001,0.104,0.213,-5.96,-0.72,-0.02,-51.11,0.69,-3.18,91.5,88.4,83.4,91.0,82.8,78.3,0.294,0.419,0.095,0.329,0.565,0.287,0.292,0.583,0.196,0.32,0.36,0.296,0.389,0.611,0.032,,,,,,,,,,,,,,,
24,2024-07-24,745472,Lineout,field_out,True,676475,527048,Alec Burleson,Martín Pérez,0,4cf2b535-394a-4b8a-9c66-03091ebc0eb6,527048.0,martinperez,"Pérez, M",Left,Martín Pérez,PIT,5.2,5.72,83.0,103.0,71.0,95.0,0.839,6.83,3.47,11.39,1.41,1.28,0.193,0.484,0.153,0.335,0.42,77.0,106.0,97.0,70.0,98.0,96.0,52.0,92.0,90.0,75.0,103.0,96.0,65.0,105.0,94.0,0.375,0.058,0.25,0.001,0.104,0.213,-5.96,-0.72,-0.02,-51.11,0.69,-3.18,91.5,88.4,83.4,91.0,82.8,78.3,0.294,0.419,0.095,0.329,0.565,0.287,0.292,0.583,0.196,0.32,0.36,0.296,0.389,0.611,0.032,,,,,,,,,,,,,,,
25,2024-07-24,745472,Flyout,field_out,True,663647,669461,Ke'Bryan Hayes,Matthew Liberatore,0,5030dfc8-fc9e-42e1-b0ba-0843fe2602cd,669461.0,matthewliberatore,Liberatore,Left,Matthew Liberatore,STL,4.75,4.19,55.0,100.0,94.0,98.0,0.767,7.2,3.27,8.18,1.15,0.97,0.224,0.348,0.118,0.304,0.457,48.0,88.0,89.0,129.0,97.0,103.0,66.0,96.0,87.0,78.0,103.0,99.0,100.0,110.0,109.0,0.191,0.27,0.112,0.294,0.07,0.063,-0.02,-1.91,-2.8,3.22,-0.25,-0.04,94.3,91.7,87.7,95.1,87.5,77.8,0.354,0.583,0.124,0.125,0.5,0.208,0.476,0.667,0.258,0.143,0.143,0.238,0.222,0.556,0.148,130.0,101.0,107.0,0.151,0.192,0.423,,,,,,,,,
26,2024-07-24,745472,Groundout,field_out,True,641943,669461,Joshua Palacios,Matthew Liberatore,0,8887ea31-e57b-402c-ade7-0c3a6c62117a,669461.0,matthewliberatore,Liberatore,Left,Matthew Liberatore,STL,4.75,4.19,55.0,100.0,94.0,98.0,0.767,7.2,3.27,8.18,1.15,0.97,0.224,0.348,0.118,0.304,0.457,48.0,88.0,89.0,129.0,97.0,103.0,66.0,96.0,87.0,78.0,103.0,99.0,100.0,110.0,109.0,0.191,0.27,0.112,0.294,0.07,0.063,-0.02,-1.91,-2.8,3.22,-0.25,-0.04,94.3,91.7,87.7,95.1,87.5,77.8,0.354,0.583,0.124,0.125,0.5,0.208,0.476,0.667,0.258,0.143,0.143,0.238,0.222,0.556,0.148,130.0,101.0,107.0,0.151,0.192,0.423,,,,,,,,,
27,2024-07-24,745472,Strikeout,strikeout,True,663698,669461,Joey Bart,Matthew Liberatore,0,a6479e4a-9b5b-4de9-95c5-4e3c8d90a484,669461.0,matthewliberatore,Liberatore,Left,Matthew Liberatore,STL,4.75,4.19,55.0,100.0,94.0,98.0,0.767,7.2,3.27,8.18,1.15,0.97,0.224,0.348,0.118,0.304,0.457,48.0,88.0,89.0,129.0,97.0,103.0,66.0,96.0,87.0,78.0,103.0,99.0,100.0,110.0,109.0,0.191,0.27,0.112,0.294,0.07,0.063,-0.02,-1.91,-2.8,3.22,-0.25,-0.04,94.3,91.7,87.7,95.1,87.5,77.8,0.354,0.583,0.124,0.125,0.5,0.208,0.476,0.667,0.258,0.143,0.143,0.238,0.222,0.556,0.148,130.0,101.0,107.0,0.151,0.192,0.423,,,,,,,,,
28,2024-07-24,745472,Strikeout,strikeout,True,575929,527048,Willson Contreras,Martín Pérez,0,c8cc1dcf-e69a-452e-9689-571cb10c8955,527048.0,martinperez,"Pérez, M",Left,Martín Pérez,PIT,5.2,5.72,83.0,103.0,71.0,95.0,0.839,6.83,3.47,11.39,1.41,1.28,0.193,0.484,0.153,0.335,0.42,77.0,106.0,97.0,70.0,98.0,96.0,52.0,92.0,90.0,75.0,103.0,96.0,65.0,105.0,94.0,0.375,0.058,0.25,0.001,0.104,0.213,-5.96,-0.72,-0.02,-51.11,0.69,-3.18,91.5,88.4,83.4,91.0,82.8,78.3,0.294,0.419,0.095,0.329,0.565,0.287,0.292,0.583,0.196,0.32,0.36,0.296,0.389,0.611,0.032,,,,,,,,,,,,,,,
29,2024-07-24,745472,Walk,walk,False,571448,527048,Nolan Arenado,Martín Pérez,0,191bbd3e-2938-4445-938c-9d9901808434,527048.0,martinperez,"Pérez, M",Left,Martín Pérez,PIT,5.2,5.72,83.0,103.0,71.0,95.0,0.839,6.83,3.47,11.39,1.41,1.28,0.193,0.484,0.153,0.335,0.42,77.0,106.0,97.0,70.0,98.0,96.0,52.0,92.0,90.0,75.0,103.0,96.0,65.0,105.0,94.0,0.375,0.058,0.25,0.001,0.104,0.213,-5.96,-0.72,-0.02,-51.11,0.69,-3.18,91.5,88.4,83.4,91.0,82.8,78.3,0.294,0.419,0.095,0.329,0.565,0.287,0.292,0.583,0.196,0.32,0.36,0.296,0.389,0.611,0.032,,,,,,,,,,,,,,,
30,2024-07-24,745472,Forceout,force_out,True,502671,527048,Paul Goldschmidt,Martín Pérez,1,5b72380b-482a-4423-bcca-ffc7365f3342,527048.0,martinperez,"Pérez, M",Left,Martín Pérez,PIT,5.2,5.72,83.0,103.0,71.0,95.0,0.839,6.83,3.47,11.39,1.41,1.28,0.193,0.484,0.153,0.335,0.42,77.0,106.0,97.0,70.0,98.0,96.0,52.0,92.0,90.0,75.0,103.0,96.0,65.0,105.0,94.0,0.375,0.058,0.25,0.001,0.104,0.213,-5.96,-0.72,-0.02,-51.11,0.69,-3.18,91.5,88.4,83.4,91.0,82.8,78.3,0.294,0.419,0.095,0.329,0.565,0.287,0.292,0.583,0.196,0.32,0.36,0.296,0.389,0.611,0.032,,,,,,,,,,,,,,,
31,2024-07-24,745472,Groundout,field_out,True,680977,527048,Brendan Donovan,Martín Pérez,0,454cb5b6-0fda-48c9-8209-cb302fd8acd6,527048.0,martinperez,"Pérez, M",Left,Martín Pérez,PIT,5.2,5.72,83.0,103.0,71.0,95.0,0.839,6.83,3.47,11.39,1.41,1.28,0.193,0.484,0.153,0.335,0.42,77.0,106.0,97.0,70.0,98.0,96.0,52.0,92.0,90.0,75.0,103.0,96.0,65.0,105.0,94.0,0.375,0.058,0.25,0.001,0.104,0.213,-5.96,-0.72,-0.02,-51.11,0.69,-3.18,91.5,88.4,83.4,91.0,82.8,78.3,0.294,0.419,0.095,0.329,0.565,0.287,0.292,0.583,0.196,0.32,0.36,0.296,0.389,0.611,0.032,,,,,,,,,,,,,,,
