,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSI,vSL,vCU,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,SI_ba,SI_slg,SI_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
10,2024-04-21,746652,Strikeout,strikeout,True,668832,676440,Kyle McCann,Tanner Bibee,0,819dd06b-cbda-45b7-8adc-484658e03b30,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,CLE,3.58,3.51,110.2,104.0,102.0,106.0,0.761,10.25,2.44,7.56,1.06,0.84,0.29,0.392,0.14,0.28,0.448,85.0,102.0,111.0,119.0,111.0,113.0,94.0,103.0,99.0,116.0,104.0,112.0,0.001,0.44,0.27,0.118,0.171,-1.35,-3.42,1.69,-0.54,1.17,94.6,82.4,92.5,86.2,81.5,0.305,0.524,0.214,0.128,0.223,0.355,0.212,0.353,0.276,0.186,0.4,0.241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-04-21,746652,Strikeout,strikeout,True,681807,548389,David Fry,Ross Stripling,0,a4c9be75-47b9-4912-8587-cd6b84ce2e55,548389.0,rossstripling,Stripling,Right,Ross Stripling,OAK,5.82,4.39,55.2,104.0,89.0,99.0,0.834,5.66,1.94,12.45,0.97,1.06,0.358,0.338,0.176,0.294,0.429,83.0,113.0,105.0,,,,62.0,100.0,89.0,120.0,107.0,112.0,0.166,0.316,0.278,,0.19,0.39,-1.39,-0.77,,-2.9,91.6,82.6,90.3,85.3,,0.246,0.415,0.192,0.301,0.452,0.173,0.365,0.577,0.232,1.0,1.333,0.333,93.0,102.0,90.0,96.0,90.0,101.0,0.05,-2.92,74.7,0.386,0.455,0.092,,,,,,,,,,,,,,,,,,
12,2024-04-21,746652,Home Run,home_run,False,686823,548389,Will Brennan,Ross Stripling,0,f504f680-3506-4820-b5c8-4d036535fef3,548389.0,rossstripling,Stripling,Right,Ross Stripling,OAK,5.82,4.39,55.2,104.0,89.0,99.0,0.834,5.66,1.94,12.45,0.97,1.06,0.358,0.338,0.176,0.294,0.429,83.0,113.0,105.0,,,,62.0,100.0,89.0,120.0,107.0,112.0,0.166,0.316,0.278,,0.19,0.39,-1.39,-0.77,,-2.9,91.6,82.6,90.3,85.3,,0.246,0.415,0.192,0.301,0.452,0.173,0.365,0.577,0.232,1.0,1.333,0.333,93.0,102.0,90.0,96.0,90.0,101.0,0.05,-2.92,74.7,0.386,0.455,0.092,,,,,,,,,,,,,,,,,,
13,2024-04-21,746652,Strikeout,strikeout,True,657656,548389,Ramón Laureano,Ross Stripling,0,1fce1d1e-51b3-4538-b971-52434ae48b83,548389.0,rossstripling,Stripling,Right,Ross Stripling,OAK,5.82,4.39,55.2,104.0,89.0,99.0,0.834,5.66,1.94,12.45,0.97,1.06,0.358,0.338,0.176,0.294,0.429,83.0,113.0,105.0,,,,62.0,100.0,89.0,120.0,107.0,112.0,0.166,0.316,0.278,,0.19,0.39,-1.39,-0.77,,-2.9,91.6,82.6,90.3,85.3,,0.246,0.415,0.192,0.301,0.452,0.173,0.365,0.577,0.232,1.0,1.333,0.333,93.0,102.0,90.0,96.0,90.0,101.0,0.05,-2.92,74.7,0.386,0.455,0.092,,,,,,,,,,,,,,,,,,
14,2024-04-21,746652,Flyout,field_out,True,666310,548389,Bo Naylor,Ross Stripling,0,773a6f0e-d2e4-4129-b8ce-e8761fad3fbc,548389.0,rossstripling,Stripling,Right,Ross Stripling,OAK,5.82,4.39,55.2,104.0,89.0,99.0,0.834,5.66,1.94,12.45,0.97,1.06,0.358,0.338,0.176,0.294,0.429,83.0,113.0,105.0,,,,62.0,100.0,89.0,120.0,107.0,112.0,0.166,0.316,0.278,,0.19,0.39,-1.39,-0.77,,-2.9,91.6,82.6,90.3,85.3,,0.246,0.415,0.192,0.301,0.452,0.173,0.365,0.577,0.232,1.0,1.333,0.333,93.0,102.0,90.0,96.0,90.0,101.0,0.05,-2.92,74.7,0.386,0.455,0.092,,,,,,,,,,,,,,,,,,
15,2024-04-21,746652,Strikeout,strikeout,True,669397,676440,Nick Allen,Tanner Bibee,0,aace0e02-afdd-493e-8698-aeea1cffd6c6,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,CLE,3.58,3.51,110.2,104.0,102.0,106.0,0.761,10.25,2.44,7.56,1.06,0.84,0.29,0.392,0.14,0.28,0.448,85.0,102.0,111.0,119.0,111.0,113.0,94.0,103.0,99.0,116.0,104.0,112.0,0.001,0.44,0.27,0.118,0.171,-1.35,-3.42,1.69,-0.54,1.17,94.6,82.4,92.5,86.2,81.5,0.305,0.524,0.214,0.128,0.223,0.355,0.212,0.353,0.276,0.186,0.4,0.241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2024-04-21,746652,Flyout,field_out,True,647351,676440,Abraham Toro,Tanner Bibee,0,d498c9b3-b978-44dc-ba27-c1a7ac682466,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,CLE,3.58,3.51,110.2,104.0,102.0,106.0,0.761,10.25,2.44,7.56,1.06,0.84,0.29,0.392,0.14,0.28,0.448,85.0,102.0,111.0,119.0,111.0,113.0,94.0,103.0,99.0,116.0,104.0,112.0,0.001,0.44,0.27,0.118,0.171,-1.35,-3.42,1.69,-0.54,1.17,94.6,82.4,92.5,86.2,81.5,0.305,0.524,0.214,0.128,0.223,0.355,0.212,0.353,0.276,0.186,0.4,0.241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-04-21,746652,Single,single,False,668709,676440,JJ Bleday,Tanner Bibee,0,3b03a574-09f5-49bf-99bd-c5d4cf86abba,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,CLE,3.58,3.51,110.2,104.0,102.0,106.0,0.761,10.25,2.44,7.56,1.06,0.84,0.29,0.392,0.14,0.28,0.448,85.0,102.0,111.0,119.0,111.0,113.0,94.0,103.0,99.0,116.0,104.0,112.0,0.001,0.44,0.27,0.118,0.171,-1.35,-3.42,1.69,-0.54,1.17,94.6,82.4,92.5,86.2,81.5,0.305,0.524,0.214,0.128,0.223,0.355,0.212,0.353,0.276,0.186,0.4,0.241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-04-21,746652,Pop Out,field_out,True,664913,676440,Seth Brown,Tanner Bibee,0,2340e891-8c17-4698-907e-1fb392f866d7,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,CLE,3.58,3.51,110.2,104.0,102.0,106.0,0.761,10.25,2.44,7.56,1.06,0.84,0.29,0.392,0.14,0.28,0.448,85.0,102.0,111.0,119.0,111.0,113.0,94.0,103.0,99.0,116.0,104.0,112.0,0.001,0.44,0.27,0.118,0.171,-1.35,-3.42,1.69,-0.54,1.17,94.6,82.4,92.5,86.2,81.5,0.305,0.524,0.214,0.128,0.223,0.355,0.212,0.353,0.276,0.186,0.4,0.241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-04-21,746652,Groundout,field_out,True,672356,548389,Gabriel Arias,Ross Stripling,0,ad5d0b2c-c039-4e8a-9bde-e7b1a386870a,548389.0,rossstripling,Stripling,Right,Ross Stripling,OAK,5.82,4.39,55.2,104.0,89.0,99.0,0.834,5.66,1.94,12.45,0.97,1.06,0.358,0.338,0.176,0.294,0.429,83.0,113.0,105.0,,,,62.0,100.0,89.0,120.0,107.0,112.0,0.166,0.316,0.278,,0.19,0.39,-1.39,-0.77,,-2.9,91.6,82.6,90.3,85.3,,0.246,0.415,0.192,0.301,0.452,0.173,0.365,0.577,0.232,1.0,1.333,0.333,93.0,102.0,90.0,96.0,90.0,101.0,0.05,-2.92,74.7,0.386,0.455,0.092,,,,,,,,,,,,,,,,,,
20,2024-04-21,746652,Double,double,False,677587,548389,Brayan Rocchio,Ross Stripling,0,22be0ff6-5176-4efa-9dc1-fb76ac23cb3f,548389.0,rossstripling,Stripling,Right,Ross Stripling,OAK,5.82,4.39,55.2,104.0,89.0,99.0,0.834,5.66,1.94,12.45,0.97,1.06,0.358,0.338,0.176,0.294,0.429,83.0,113.0,105.0,,,,62.0,100.0,89.0,120.0,107.0,112.0,0.166,0.316,0.278,,0.19,0.39,-1.39,-0.77,,-2.9,91.6,82.6,90.3,85.3,,0.246,0.415,0.192,0.301,0.452,0.173,0.365,0.577,0.232,1.0,1.333,0.333,93.0,102.0,90.0,96.0,90.0,101.0,0.05,-2.92,74.7,0.386,0.455,0.092,,,,,,,,,,,,,,,,,,
21,2024-04-21,746652,Lineout,field_out,True,680757,548389,Steven Kwan,Ross Stripling,0,e36e2373-fe9f-4bde-afb4-616e2b6a3e78,548389.0,rossstripling,Stripling,Right,Ross Stripling,OAK,5.82,4.39,55.2,104.0,89.0,99.0,0.834,5.66,1.94,12.45,0.97,1.06,0.358,0.338,0.176,0.294,0.429,83.0,113.0,105.0,,,,62.0,100.0,89.0,120.0,107.0,112.0,0.166,0.316,0.278,,0.19,0.39,-1.39,-0.77,,-2.9,91.6,82.6,90.3,85.3,,0.246,0.415,0.192,0.301,0.452,0.173,0.365,0.577,0.232,1.0,1.333,0.333,93.0,102.0,90.0,96.0,90.0,101.0,0.05,-2.92,74.7,0.386,0.455,0.092,,,,,,,,,,,,,,,,,,
22,2024-04-21,746652,Single,single,False,665926,548389,Andrés Giménez,Ross Stripling,1,5f163e1f-3c59-447c-9334-2d5c334cbc6d,548389.0,rossstripling,Stripling,Right,Ross Stripling,OAK,5.82,4.39,55.2,104.0,89.0,99.0,0.834,5.66,1.94,12.45,0.97,1.06,0.358,0.338,0.176,0.294,0.429,83.0,113.0,105.0,,,,62.0,100.0,89.0,120.0,107.0,112.0,0.166,0.316,0.278,,0.19,0.39,-1.39,-0.77,,-2.9,91.6,82.6,90.3,85.3,,0.246,0.415,0.192,0.301,0.452,0.173,0.365,0.577,0.232,1.0,1.333,0.333,93.0,102.0,90.0,96.0,90.0,101.0,0.05,-2.92,74.7,0.386,0.455,0.092,,,,,,,,,,,,,,,,,,
23,2024-04-21,746652,Pop Out,field_out,True,647304,548389,Josh Naylor,Ross Stripling,0,1fbb58a8-48b9-4b5e-8984-0c4f8a8d9ebc,548389.0,rossstripling,Stripling,Right,Ross Stripling,OAK,5.82,4.39,55.2,104.0,89.0,99.0,0.834,5.66,1.94,12.45,0.97,1.06,0.358,0.338,0.176,0.294,0.429,83.0,113.0,105.0,,,,62.0,100.0,89.0,120.0,107.0,112.0,0.166,0.316,0.278,,0.19,0.39,-1.39,-0.77,,-2.9,91.6,82.6,90.3,85.3,,0.246,0.415,0.192,0.301,0.452,0.173,0.365,0.577,0.232,1.0,1.333,0.333,93.0,102.0,90.0,96.0,90.0,101.0,0.05,-2.92,74.7,0.386,0.455,0.092,,,,,,,,,,,,,,,,,,
24,2024-04-21,746652,Home Run,home_run,False,667670,676440,Brent Rooker,Tanner Bibee,0,9faf35ae-4824-427a-9819-4ea40afdc078,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,CLE,3.58,3.51,110.2,104.0,102.0,106.0,0.761,10.25,2.44,7.56,1.06,0.84,0.29,0.392,0.14,0.28,0.448,85.0,102.0,111.0,119.0,111.0,113.0,94.0,103.0,99.0,116.0,104.0,112.0,0.001,0.44,0.27,0.118,0.171,-1.35,-3.42,1.69,-0.54,1.17,94.6,82.4,92.5,86.2,81.5,0.305,0.524,0.214,0.128,0.223,0.355,0.212,0.353,0.276,0.186,0.4,0.241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2024-04-21,746652,Strikeout,strikeout,True,676116,676440,Ryan Noda,Tanner Bibee,0,0984769a-1b36-4da1-afd7-4f3a3ba062ac,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,CLE,3.58,3.51,110.2,104.0,102.0,106.0,0.761,10.25,2.44,7.56,1.06,0.84,0.29,0.392,0.14,0.28,0.448,85.0,102.0,111.0,119.0,111.0,113.0,94.0,103.0,99.0,116.0,104.0,112.0,0.001,0.44,0.27,0.118,0.171,-1.35,-3.42,1.69,-0.54,1.17,94.6,82.4,92.5,86.2,81.5,0.305,0.524,0.214,0.128,0.223,0.355,0.212,0.353,0.276,0.186,0.4,0.241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2024-04-21,746652,Strikeout,strikeout,True,680869,676440,Zack Gelof,Tanner Bibee,0,9f10476b-f684-45ea-95bc-2cd171eac2ee,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,CLE,3.58,3.51,110.2,104.0,102.0,106.0,0.761,10.25,2.44,7.56,1.06,0.84,0.29,0.392,0.14,0.28,0.448,85.0,102.0,111.0,119.0,111.0,113.0,94.0,103.0,99.0,116.0,104.0,112.0,0.001,0.44,0.27,0.118,0.171,-1.35,-3.42,1.69,-0.54,1.17,94.6,82.4,92.5,86.2,81.5,0.305,0.524,0.214,0.128,0.223,0.355,0.212,0.353,0.276,0.186,0.4,0.241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-04-21,746652,Flyout,field_out,True,671732,676440,Lawrence Butler,Tanner Bibee,0,6292356c-8cdd-48c3-b42d-948f306dccee,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,CLE,3.58,3.51,110.2,104.0,102.0,106.0,0.761,10.25,2.44,7.56,1.06,0.84,0.29,0.392,0.14,0.28,0.448,85.0,102.0,111.0,119.0,111.0,113.0,94.0,103.0,99.0,116.0,104.0,112.0,0.001,0.44,0.27,0.118,0.171,-1.35,-3.42,1.69,-0.54,1.17,94.6,82.4,92.5,86.2,81.5,0.305,0.524,0.214,0.128,0.223,0.355,0.212,0.353,0.276,0.186,0.4,0.241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-04-21,746652,Groundout,field_out,True,681807,548389,David Fry,Ross Stripling,0,71410933-ed3b-4393-bc06-a1816bd5ecd3,548389.0,rossstripling,Stripling,Right,Ross Stripling,OAK,5.82,4.39,55.2,104.0,89.0,99.0,0.834,5.66,1.94,12.45,0.97,1.06,0.358,0.338,0.176,0.294,0.429,83.0,113.0,105.0,,,,62.0,100.0,89.0,120.0,107.0,112.0,0.166,0.316,0.278,,0.19,0.39,-1.39,-0.77,,-2.9,91.6,82.6,90.3,85.3,,0.246,0.415,0.192,0.301,0.452,0.173,0.365,0.577,0.232,1.0,1.333,0.333,93.0,102.0,90.0,96.0,90.0,101.0,0.05,-2.92,74.7,0.386,0.455,0.092,,,,,,,,,,,,,,,,,,
29,2024-04-21,746652,Double,double,False,686823,548389,Will Brennan,Ross Stripling,0,d0352d7a-c352-4371-bfd7-a24a920aba30,548389.0,rossstripling,Stripling,Right,Ross Stripling,OAK,5.82,4.39,55.2,104.0,89.0,99.0,0.834,5.66,1.94,12.45,0.97,1.06,0.358,0.338,0.176,0.294,0.429,83.0,113.0,105.0,,,,62.0,100.0,89.0,120.0,107.0,112.0,0.166,0.316,0.278,,0.19,0.39,-1.39,-0.77,,-2.9,91.6,82.6,90.3,85.3,,0.246,0.415,0.192,0.301,0.452,0.173,0.365,0.577,0.232,1.0,1.333,0.333,93.0,102.0,90.0,96.0,90.0,101.0,0.05,-2.92,74.7,0.386,0.455,0.092,,,,,,,,,,,,,,,,,,
30,2024-04-21,746652,Walk,walk,False,657656,548389,Ramón Laureano,Ross Stripling,0,6046815f-042b-4235-9ef1-efa92cbc25a1,548389.0,rossstripling,Stripling,Right,Ross Stripling,OAK,5.82,4.39,55.2,104.0,89.0,99.0,0.834,5.66,1.94,12.45,0.97,1.06,0.358,0.338,0.176,0.294,0.429,83.0,113.0,105.0,,,,62.0,100.0,89.0,120.0,107.0,112.0,0.166,0.316,0.278,,0.19,0.39,-1.39,-0.77,,-2.9,91.6,82.6,90.3,85.3,,0.246,0.415,0.192,0.301,0.452,0.173,0.365,0.577,0.232,1.0,1.333,0.333,93.0,102.0,90.0,96.0,90.0,101.0,0.05,-2.92,74.7,0.386,0.455,0.092,,,,,,,,,,,,,,,,,,
31,2024-04-21,746652,Strikeout,strikeout,True,666310,548389,Bo Naylor,Ross Stripling,0,42551aee-0912-4f02-9eb6-a9ac0bd26961,548389.0,rossstripling,Stripling,Right,Ross Stripling,OAK,5.82,4.39,55.2,104.0,89.0,99.0,0.834,5.66,1.94,12.45,0.97,1.06,0.358,0.338,0.176,0.294,0.429,83.0,113.0,105.0,,,,62.0,100.0,89.0,120.0,107.0,112.0,0.166,0.316,0.278,,0.19,0.39,-1.39,-0.77,,-2.9,91.6,82.6,90.3,85.3,,0.246,0.415,0.192,0.301,0.452,0.173,0.365,0.577,0.232,1.0,1.333,0.333,93.0,102.0,90.0,96.0,90.0,101.0,0.05,-2.92,74.7,0.386,0.455,0.092,,,,,,,,,,,,,,,,,,
32,2024-04-21,746652,Single,single,False,672356,548389,Gabriel Arias,Ross Stripling,1,7e661301-6137-4b90-899c-8255f1e92217,548389.0,rossstripling,Stripling,Right,Ross Stripling,OAK,5.82,4.39,55.2,104.0,89.0,99.0,0.834,5.66,1.94,12.45,0.97,1.06,0.358,0.338,0.176,0.294,0.429,83.0,113.0,105.0,,,,62.0,100.0,89.0,120.0,107.0,112.0,0.166,0.316,0.278,,0.19,0.39,-1.39,-0.77,,-2.9,91.6,82.6,90.3,85.3,,0.246,0.415,0.192,0.301,0.452,0.173,0.365,0.577,0.232,1.0,1.333,0.333,93.0,102.0,90.0,96.0,90.0,101.0,0.05,-2.92,74.7,0.386,0.455,0.092,,,,,,,,,,,,,,,,,,
33,2024-04-21,746652,Flyout,field_out,True,677587,548389,Brayan Rocchio,Ross Stripling,0,994b16bb-38ea-46c4-9ff3-07b3203faa1f,548389.0,rossstripling,Stripling,Right,Ross Stripling,OAK,5.82,4.39,55.2,104.0,89.0,99.0,0.834,5.66,1.94,12.45,0.97,1.06,0.358,0.338,0.176,0.294,0.429,83.0,113.0,105.0,,,,62.0,100.0,89.0,120.0,107.0,112.0,0.166,0.316,0.278,,0.19,0.39,-1.39,-0.77,,-2.9,91.6,82.6,90.3,85.3,,0.246,0.415,0.192,0.301,0.452,0.173,0.365,0.577,0.232,1.0,1.333,0.333,93.0,102.0,90.0,96.0,90.0,101.0,0.05,-2.92,74.7,0.386,0.455,0.092,,,,,,,,,,,,,,,,,,
