,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCH/C,vFA,vFC,vCH,vSI,vSL,SI_ba,SI_slg,SI_whiff,CH_ba,CH_slg,CH_whiff,ST_ba,ST_slg,ST_whiff,FC_ba,FC_slg,FC_whiff,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,CU_ba,CU_slg,CU_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
10,2024-08-25,746754,Groundout,field_out,True,672820,689225,Lenyn Sosa,Beau Brieske,0,bfdfde01-4cae-4c61-9ae6-e5062292b179,689225.0,beaubrieske,Brieske,Right,Beau Brieske,DET,4.44,3.57,50.2,103.0,108.0,103.0,0.779,9.59,3.38,8.7,0.53,0.98,0.191,0.348,0.156,0.333,0.409,101.0,108.0,112.0,115.0,101.0,100.0,86.0,106.0,98.0,124.0,96.0,102.0,,,,0.17,0.369,,0.197,0.264,0.67,,1.62,-1.81,0.06,95.9,,88.4,95.5,86.1,0.262,0.333,0.149,0.242,0.403,0.324,,,,,,,0.254,0.317,0.204,0.269,0.615,0.258,,,,,,,,,,,,,,,,,,
11,2024-08-25,746754,Strikeout,strikeout,True,679529,686563,Spencer Torkelson,Jonathan Cannon,0,4024d24b-e6a9-4d45-95d4-984b58a0fb54,686563.0,jonathancannon,Cannon,Right,Jonathan Cannon,CHW,4.57,4.72,90.2,101.0,92.0,99.0,0.808,6.25,2.78,9.73,1.29,1.03,0.224,0.38,0.153,0.292,0.394,93.0,106.0,107.0,74.0,102.0,95.0,86.0,100.0,93.0,117.0,100.0,107.0,79.0,103.0,95.0,0.3,0.099,0.204,0.22,0.177,-3.29,0.52,-0.33,-0.8,-0.28,94.5,90.1,85.7,93.3,81.9,0.315,0.5,0.117,0.247,0.435,0.279,0.243,0.414,0.288,0.246,0.431,0.196,0.357,0.571,0.254,,,,,,,,,,,,,,,,,,,,,
12,2024-08-25,746754,Walk,walk,False,656716,686563,Zach McKinstry,Jonathan Cannon,0,57bff199-dde7-4356-ad00-d4390f83d2f9,686563.0,jonathancannon,Cannon,Right,Jonathan Cannon,CHW,4.57,4.72,90.2,101.0,92.0,99.0,0.808,6.25,2.78,9.73,1.29,1.03,0.224,0.38,0.153,0.292,0.394,93.0,106.0,107.0,74.0,102.0,95.0,86.0,100.0,93.0,117.0,100.0,107.0,79.0,103.0,95.0,0.3,0.099,0.204,0.22,0.177,-3.29,0.52,-0.33,-0.8,-0.28,94.5,90.1,85.7,93.3,81.9,0.315,0.5,0.117,0.247,0.435,0.279,0.243,0.414,0.288,0.246,0.431,0.196,0.357,0.571,0.254,,,,,,,,,,,,,,,,,,,,,
13,2024-08-25,746754,Groundout,field_out,True,700242,686563,Trey Sweeney,Jonathan Cannon,1,d1499866-6b29-4f48-a99f-f38fe3b3b29f,686563.0,jonathancannon,Cannon,Right,Jonathan Cannon,CHW,4.57,4.72,90.2,101.0,92.0,99.0,0.808,6.25,2.78,9.73,1.29,1.03,0.224,0.38,0.153,0.292,0.394,93.0,106.0,107.0,74.0,102.0,95.0,86.0,100.0,93.0,117.0,100.0,107.0,79.0,103.0,95.0,0.3,0.099,0.204,0.22,0.177,-3.29,0.52,-0.33,-0.8,-0.28,94.5,90.1,85.7,93.3,81.9,0.315,0.5,0.117,0.247,0.435,0.279,0.243,0.414,0.288,0.246,0.431,0.196,0.357,0.571,0.254,,,,,,,,,,,,,,,,,,,,,
14,2024-08-25,746754,Strikeout,strikeout,True,693307,686563,Dillon Dingler,Jonathan Cannon,0,d5f3d308-82d5-44d7-a246-1ca7502830f7,686563.0,jonathancannon,Cannon,Right,Jonathan Cannon,CHW,4.57,4.72,90.2,101.0,92.0,99.0,0.808,6.25,2.78,9.73,1.29,1.03,0.224,0.38,0.153,0.292,0.394,93.0,106.0,107.0,74.0,102.0,95.0,86.0,100.0,93.0,117.0,100.0,107.0,79.0,103.0,95.0,0.3,0.099,0.204,0.22,0.177,-3.29,0.52,-0.33,-0.8,-0.28,94.5,90.1,85.7,93.3,81.9,0.315,0.5,0.117,0.247,0.435,0.279,0.243,0.414,0.288,0.246,0.431,0.196,0.357,0.571,0.254,,,,,,,,,,,,,,,,,,,,,
15,2024-08-25,746754,Strikeout,strikeout,True,666150,676614,Dominic Fletcher,Bryan Sammons,0,2f693a0e-d144-4b4b-8427-136a7dce22a6,676614.0,bryansammons,Sammons,Left,Bryan Sammons,DET,3.62,4.53,27.1,97.0,88.0,93.0,0.783,5.93,2.96,5.27,1.98,0.33,0.263,0.408,0.184,0.276,0.42,68.0,91.0,90.0,80.0,100.0,91.0,,,,106.0,91.0,90.0,95.0,100.0,95.0,,0.393,0.254,0.193,0.083,6.06,-0.83,,-0.62,-6.14,91.5,86.8,81.3,,80.1,,,,0.5,1.167,0.313,0.2,0.4,0.394,0.294,0.647,0.114,0.059,0.137,0.207,,,,85.0,95.0,99.0,0.078,-5.7,75.9,0.4,1.0,0.333,,,,,,,,,
16,2024-08-25,746754,Flyout,field_out,True,678246,676614,Miguel Vargas,Bryan Sammons,0,3c0f1f58-7278-40d7-8710-26c2ebabdabe,676614.0,bryansammons,Sammons,Left,Bryan Sammons,DET,3.62,4.53,27.1,97.0,88.0,93.0,0.783,5.93,2.96,5.27,1.98,0.33,0.263,0.408,0.184,0.276,0.42,68.0,91.0,90.0,80.0,100.0,91.0,,,,106.0,91.0,90.0,95.0,100.0,95.0,,0.393,0.254,0.193,0.083,6.06,-0.83,,-0.62,-6.14,91.5,86.8,81.3,,80.1,,,,0.5,1.167,0.313,0.2,0.4,0.394,0.294,0.647,0.114,0.059,0.137,0.207,,,,85.0,95.0,99.0,0.078,-5.7,75.9,0.4,1.0,0.333,,,,,,,,,
17,2024-08-25,746754,Single,single,False,642020,676614,Chuckie Robinson,Bryan Sammons,0,9e903d73-7e6d-4a63-9776-7472ff88580a,676614.0,bryansammons,Sammons,Left,Bryan Sammons,DET,3.62,4.53,27.1,97.0,88.0,93.0,0.783,5.93,2.96,5.27,1.98,0.33,0.263,0.408,0.184,0.276,0.42,68.0,91.0,90.0,80.0,100.0,91.0,,,,106.0,91.0,90.0,95.0,100.0,95.0,,0.393,0.254,0.193,0.083,6.06,-0.83,,-0.62,-6.14,91.5,86.8,81.3,,80.1,,,,0.5,1.167,0.313,0.2,0.4,0.394,0.294,0.647,0.114,0.059,0.137,0.207,,,,85.0,95.0,99.0,0.078,-5.7,75.9,0.4,1.0,0.333,,,,,,,,,
18,2024-08-25,746754,Flyout,field_out,True,670032,676614,Nicky Lopez,Bryan Sammons,0,bc3955d7-9c78-46b9-a682-ba4c2e2cacc0,676614.0,bryansammons,Sammons,Left,Bryan Sammons,DET,3.62,4.53,27.1,97.0,88.0,93.0,0.783,5.93,2.96,5.27,1.98,0.33,0.263,0.408,0.184,0.276,0.42,68.0,91.0,90.0,80.0,100.0,91.0,,,,106.0,91.0,90.0,95.0,100.0,95.0,,0.393,0.254,0.193,0.083,6.06,-0.83,,-0.62,-6.14,91.5,86.8,81.3,,80.1,,,,0.5,1.167,0.313,0.2,0.4,0.394,0.294,0.647,0.114,0.059,0.137,0.207,,,,85.0,95.0,99.0,0.078,-5.7,75.9,0.4,1.0,0.333,,,,,,,,,
19,2024-08-25,746754,Groundout,field_out,True,678009,686563,Parker Meadows,Jonathan Cannon,0,777713f1-2799-4c82-97aa-103580008f3b,686563.0,jonathancannon,Cannon,Right,Jonathan Cannon,CHW,4.57,4.72,90.2,101.0,92.0,99.0,0.808,6.25,2.78,9.73,1.29,1.03,0.224,0.38,0.153,0.292,0.394,93.0,106.0,107.0,74.0,102.0,95.0,86.0,100.0,93.0,117.0,100.0,107.0,79.0,103.0,95.0,0.3,0.099,0.204,0.22,0.177,-3.29,0.52,-0.33,-0.8,-0.28,94.5,90.1,85.7,93.3,81.9,0.315,0.5,0.117,0.247,0.435,0.279,0.243,0.414,0.288,0.246,0.431,0.196,0.357,0.571,0.254,,,,,,,,,,,,,,,,,,,,,
20,2024-08-25,746754,Lineout,field_out,True,682985,686563,Riley Greene,Jonathan Cannon,0,6597b60f-0d52-40bc-9301-b6b79fb993f6,686563.0,jonathancannon,Cannon,Right,Jonathan Cannon,CHW,4.57,4.72,90.2,101.0,92.0,99.0,0.808,6.25,2.78,9.73,1.29,1.03,0.224,0.38,0.153,0.292,0.394,93.0,106.0,107.0,74.0,102.0,95.0,86.0,100.0,93.0,117.0,100.0,107.0,79.0,103.0,95.0,0.3,0.099,0.204,0.22,0.177,-3.29,0.52,-0.33,-0.8,-0.28,94.5,90.1,85.7,93.3,81.9,0.315,0.5,0.117,0.247,0.435,0.279,0.243,0.414,0.288,0.246,0.431,0.196,0.357,0.571,0.254,,,,,,,,,,,,,,,,,,,,,
21,2024-08-25,746754,Double,double,False,681481,686563,Kerry Carpenter,Jonathan Cannon,1,5a481b38-23fb-4a76-9a4f-dce31a761414,686563.0,jonathancannon,Cannon,Right,Jonathan Cannon,CHW,4.57,4.72,90.2,101.0,92.0,99.0,0.808,6.25,2.78,9.73,1.29,1.03,0.224,0.38,0.153,0.292,0.394,93.0,106.0,107.0,74.0,102.0,95.0,86.0,100.0,93.0,117.0,100.0,107.0,79.0,103.0,95.0,0.3,0.099,0.204,0.22,0.177,-3.29,0.52,-0.33,-0.8,-0.28,94.5,90.1,85.7,93.3,81.9,0.315,0.5,0.117,0.247,0.435,0.279,0.243,0.414,0.288,0.246,0.431,0.196,0.357,0.571,0.254,,,,,,,,,,,,,,,,,,,,,
22,2024-08-25,746754,Single,single,False,690993,686563,Colt Keith,Jonathan Cannon,1,99091072-56f4-4650-9719-60ce645367f4,686563.0,jonathancannon,Cannon,Right,Jonathan Cannon,CHW,4.57,4.72,90.2,101.0,92.0,99.0,0.808,6.25,2.78,9.73,1.29,1.03,0.224,0.38,0.153,0.292,0.394,93.0,106.0,107.0,74.0,102.0,95.0,86.0,100.0,93.0,117.0,100.0,107.0,79.0,103.0,95.0,0.3,0.099,0.204,0.22,0.177,-3.29,0.52,-0.33,-0.8,-0.28,94.5,90.1,85.7,93.3,81.9,0.315,0.5,0.117,0.247,0.435,0.279,0.243,0.414,0.288,0.246,0.431,0.196,0.357,0.571,0.254,,,,,,,,,,,,,,,,,,,,,
23,2024-08-25,746754,Single,single,False,690291,686563,Jace Jung,Jonathan Cannon,1,7ba780b1-ee4a-4d3d-bab8-3fcdd9169710,686563.0,jonathancannon,Cannon,Right,Jonathan Cannon,CHW,4.57,4.72,90.2,101.0,92.0,99.0,0.808,6.25,2.78,9.73,1.29,1.03,0.224,0.38,0.153,0.292,0.394,93.0,106.0,107.0,74.0,102.0,95.0,86.0,100.0,93.0,117.0,100.0,107.0,79.0,103.0,95.0,0.3,0.099,0.204,0.22,0.177,-3.29,0.52,-0.33,-0.8,-0.28,94.5,90.1,85.7,93.3,81.9,0.315,0.5,0.117,0.247,0.435,0.279,0.243,0.414,0.288,0.246,0.431,0.196,0.357,0.571,0.254,,,,,,,,,,,,,,,,,,,,,
24,2024-08-25,746754,Strikeout,strikeout,True,679529,686563,Spencer Torkelson,Jonathan Cannon,0,c85f6d66-6574-47c5-ac9c-b43350f20471,686563.0,jonathancannon,Cannon,Right,Jonathan Cannon,CHW,4.57,4.72,90.2,101.0,92.0,99.0,0.808,6.25,2.78,9.73,1.29,1.03,0.224,0.38,0.153,0.292,0.394,93.0,106.0,107.0,74.0,102.0,95.0,86.0,100.0,93.0,117.0,100.0,107.0,79.0,103.0,95.0,0.3,0.099,0.204,0.22,0.177,-3.29,0.52,-0.33,-0.8,-0.28,94.5,90.1,85.7,93.3,81.9,0.315,0.5,0.117,0.247,0.435,0.279,0.243,0.414,0.288,0.246,0.431,0.196,0.357,0.571,0.254,,,,,,,,,,,,,,,,,,,,,
25,2024-08-25,746754,Strikeout,strikeout,True,667452,676614,Corey Julks,Bryan Sammons,0,42fcde3f-efb4-455f-9862-5e73b331f02d,676614.0,bryansammons,Sammons,Left,Bryan Sammons,DET,3.62,4.53,27.1,97.0,88.0,93.0,0.783,5.93,2.96,5.27,1.98,0.33,0.263,0.408,0.184,0.276,0.42,68.0,91.0,90.0,80.0,100.0,91.0,,,,106.0,91.0,90.0,95.0,100.0,95.0,,0.393,0.254,0.193,0.083,6.06,-0.83,,-0.62,-6.14,91.5,86.8,81.3,,80.1,,,,0.5,1.167,0.313,0.2,0.4,0.394,0.294,0.647,0.114,0.059,0.137,0.207,,,,85.0,95.0,99.0,0.078,-5.7,75.9,0.4,1.0,0.333,,,,,,,,,
26,2024-08-25,746754,Flyout,field_out,True,643217,676614,Andrew Benintendi,Bryan Sammons,0,a1192cc4-576e-4a5c-a19f-393c88f19dbe,676614.0,bryansammons,Sammons,Left,Bryan Sammons,DET,3.62,4.53,27.1,97.0,88.0,93.0,0.783,5.93,2.96,5.27,1.98,0.33,0.263,0.408,0.184,0.276,0.42,68.0,91.0,90.0,80.0,100.0,91.0,,,,106.0,91.0,90.0,95.0,100.0,95.0,,0.393,0.254,0.193,0.083,6.06,-0.83,,-0.62,-6.14,91.5,86.8,81.3,,80.1,,,,0.5,1.167,0.313,0.2,0.4,0.394,0.294,0.647,0.114,0.059,0.137,0.207,,,,85.0,95.0,99.0,0.078,-5.7,75.9,0.4,1.0,0.333,,,,,,,,,
27,2024-08-25,746754,Home Run,home_run,False,683734,676614,Andrew Vaughn,Bryan Sammons,0,2f383674-7143-4e69-9eae-5e88a9db57b8,676614.0,bryansammons,Sammons,Left,Bryan Sammons,DET,3.62,4.53,27.1,97.0,88.0,93.0,0.783,5.93,2.96,5.27,1.98,0.33,0.263,0.408,0.184,0.276,0.42,68.0,91.0,90.0,80.0,100.0,91.0,,,,106.0,91.0,90.0,95.0,100.0,95.0,,0.393,0.254,0.193,0.083,6.06,-0.83,,-0.62,-6.14,91.5,86.8,81.3,,80.1,,,,0.5,1.167,0.313,0.2,0.4,0.394,0.294,0.647,0.114,0.059,0.137,0.207,,,,85.0,95.0,99.0,0.078,-5.7,75.9,0.4,1.0,0.333,,,,,,,,,
28,2024-08-25,746754,Groundout,field_out,True,657757,676614,Gavin Sheets,Bryan Sammons,0,a97a9f1f-394f-48ef-bf24-04353eee7e30,676614.0,bryansammons,Sammons,Left,Bryan Sammons,DET,3.62,4.53,27.1,97.0,88.0,93.0,0.783,5.93,2.96,5.27,1.98,0.33,0.263,0.408,0.184,0.276,0.42,68.0,91.0,90.0,80.0,100.0,91.0,,,,106.0,91.0,90.0,95.0,100.0,95.0,,0.393,0.254,0.193,0.083,6.06,-0.83,,-0.62,-6.14,91.5,86.8,81.3,,80.1,,,,0.5,1.167,0.313,0.2,0.4,0.394,0.294,0.647,0.114,0.059,0.137,0.207,,,,85.0,95.0,99.0,0.078,-5.7,75.9,0.4,1.0,0.333,,,,,,,,,
29,2024-08-25,746754,Single,single,False,656716,686563,Zach McKinstry,Jonathan Cannon,0,b9484587-b3f6-47f4-9d9c-e0384e1a3dba,686563.0,jonathancannon,Cannon,Right,Jonathan Cannon,CHW,4.57,4.72,90.2,101.0,92.0,99.0,0.808,6.25,2.78,9.73,1.29,1.03,0.224,0.38,0.153,0.292,0.394,93.0,106.0,107.0,74.0,102.0,95.0,86.0,100.0,93.0,117.0,100.0,107.0,79.0,103.0,95.0,0.3,0.099,0.204,0.22,0.177,-3.29,0.52,-0.33,-0.8,-0.28,94.5,90.1,85.7,93.3,81.9,0.315,0.5,0.117,0.247,0.435,0.279,0.243,0.414,0.288,0.246,0.431,0.196,0.357,0.571,0.254,,,,,,,,,,,,,,,,,,,,,
30,2024-08-25,746754,Flyout,field_out,True,700242,686563,Trey Sweeney,Jonathan Cannon,0,dfbfe980-0df2-481f-93e3-f60f719f8dd0,686563.0,jonathancannon,Cannon,Right,Jonathan Cannon,CHW,4.57,4.72,90.2,101.0,92.0,99.0,0.808,6.25,2.78,9.73,1.29,1.03,0.224,0.38,0.153,0.292,0.394,93.0,106.0,107.0,74.0,102.0,95.0,86.0,100.0,93.0,117.0,100.0,107.0,79.0,103.0,95.0,0.3,0.099,0.204,0.22,0.177,-3.29,0.52,-0.33,-0.8,-0.28,94.5,90.1,85.7,93.3,81.9,0.315,0.5,0.117,0.247,0.435,0.279,0.243,0.414,0.288,0.246,0.431,0.196,0.357,0.571,0.254,,,,,,,,,,,,,,,,,,,,,
31,2024-08-25,746754,Strikeout,strikeout,True,693307,686563,Dillon Dingler,Jonathan Cannon,1,7e6e497b-7681-465a-8691-b35e92e5736a,686563.0,jonathancannon,Cannon,Right,Jonathan Cannon,CHW,4.57,4.72,90.2,101.0,92.0,99.0,0.808,6.25,2.78,9.73,1.29,1.03,0.224,0.38,0.153,0.292,0.394,93.0,106.0,107.0,74.0,102.0,95.0,86.0,100.0,93.0,117.0,100.0,107.0,79.0,103.0,95.0,0.3,0.099,0.204,0.22,0.177,-3.29,0.52,-0.33,-0.8,-0.28,94.5,90.1,85.7,93.3,81.9,0.315,0.5,0.117,0.247,0.435,0.279,0.243,0.414,0.288,0.246,0.431,0.196,0.357,0.571,0.254,,,,,,,,,,,,,,,,,,,,,
32,2024-08-25,746754,Triple,triple,False,678009,686563,Parker Meadows,Jonathan Cannon,1,83b99677-c90e-4d68-83f0-0417cf72da3e,686563.0,jonathancannon,Cannon,Right,Jonathan Cannon,CHW,4.57,4.72,90.2,101.0,92.0,99.0,0.808,6.25,2.78,9.73,1.29,1.03,0.224,0.38,0.153,0.292,0.394,93.0,106.0,107.0,74.0,102.0,95.0,86.0,100.0,93.0,117.0,100.0,107.0,79.0,103.0,95.0,0.3,0.099,0.204,0.22,0.177,-3.29,0.52,-0.33,-0.8,-0.28,94.5,90.1,85.7,93.3,81.9,0.315,0.5,0.117,0.247,0.435,0.279,0.243,0.414,0.288,0.246,0.431,0.196,0.357,0.571,0.254,,,,,,,,,,,,,,,,,,,,,
33,2024-08-25,746754,Lineout,field_out,True,682985,686563,Riley Greene,Jonathan Cannon,0,f20c6da1-eb5b-4dae-968a-b3911e314824,686563.0,jonathancannon,Cannon,Right,Jonathan Cannon,CHW,4.57,4.72,90.2,101.0,92.0,99.0,0.808,6.25,2.78,9.73,1.29,1.03,0.224,0.38,0.153,0.292,0.394,93.0,106.0,107.0,74.0,102.0,95.0,86.0,100.0,93.0,117.0,100.0,107.0,79.0,103.0,95.0,0.3,0.099,0.204,0.22,0.177,-3.29,0.52,-0.33,-0.8,-0.28,94.5,90.1,85.7,93.3,81.9,0.315,0.5,0.117,0.247,0.435,0.279,0.243,0.414,0.288,0.246,0.431,0.196,0.357,0.571,0.254,,,,,,,,,,,,,,,,,,,,,
