,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCH/C,vFA,vFC,vCH,vSI,vSL,FF_ba,FF_slg,FF_whiff,FC_ba,FC_slg,FC_whiff,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FS,Loc+ FS,Pit+ FS,FS%,CU%,wFS/C,wCU/C,vFS,vCU,FS_ba,FS_slg,FS_whiff,CU_ba,CU_slg,CU_whiff
0,2024-06-30,745154,Strikeout,strikeout,True,663697,458681,Jonathan India,Lance Lynn,0,d2d151c5-74e6-4675-a25e-1087c8707762,458681.0,lancelynn,Lynn,Right,Lance Lynn,STL,4.39,4.92,96.1,99.0,84.0,95.0,0.785,8.6,3.46,9.06,1.31,1.03,0.229,0.396,0.147,0.311,0.401,61.0,91.0,83.0,87.0,101.0,97.0,65.0,94.0,84.0,96.0,106.0,116.0,90.0,99.0,93.0,0.163,0.468,0.238,0.081,0.05,0.69,-1.16,-1.19,-2.24,-3.31,92.4,88.2,85.0,91.2,80.7,0.206,0.394,0.312,0.311,0.433,0.27,0.292,0.523,0.106,0.25,0.25,0.0,0.375,0.375,0.2,,,,,,,,,,,,,,,,,,
1,2024-06-30,745154,Flyout,field_out,True,682829,458681,Elly De La Cruz,Lance Lynn,0,b66f2007-60fe-48a5-b858-e580106b1792,458681.0,lancelynn,Lynn,Right,Lance Lynn,STL,4.39,4.92,96.1,99.0,84.0,95.0,0.785,8.6,3.46,9.06,1.31,1.03,0.229,0.396,0.147,0.311,0.401,61.0,91.0,83.0,87.0,101.0,97.0,65.0,94.0,84.0,96.0,106.0,116.0,90.0,99.0,93.0,0.163,0.468,0.238,0.081,0.05,0.69,-1.16,-1.19,-2.24,-3.31,92.4,88.2,85.0,91.2,80.7,0.206,0.394,0.312,0.311,0.433,0.27,0.292,0.523,0.106,0.25,0.25,0.0,0.375,0.375,0.2,,,,,,,,,,,,,,,,,,
2,2024-06-30,745154,Walk,walk,False,600869,458681,Jeimer Candelario,Lance Lynn,0,cb8bbd6b-3a0d-49f9-8f8b-4cebfbe0bf47,458681.0,lancelynn,Lynn,Right,Lance Lynn,STL,4.39,4.92,96.1,99.0,84.0,95.0,0.785,8.6,3.46,9.06,1.31,1.03,0.229,0.396,0.147,0.311,0.401,61.0,91.0,83.0,87.0,101.0,97.0,65.0,94.0,84.0,96.0,106.0,116.0,90.0,99.0,93.0,0.163,0.468,0.238,0.081,0.05,0.69,-1.16,-1.19,-2.24,-3.31,92.4,88.2,85.0,91.2,80.7,0.206,0.394,0.312,0.311,0.433,0.27,0.292,0.523,0.106,0.25,0.25,0.0,0.375,0.375,0.2,,,,,,,,,,,,,,,,,,
3,2024-06-30,745154,Lineout,field_out,True,668715,458681,Spencer Steer,Lance Lynn,0,d4ecfd7f-6d38-4124-a499-c748e04d4439,458681.0,lancelynn,Lynn,Right,Lance Lynn,STL,4.39,4.92,96.1,99.0,84.0,95.0,0.785,8.6,3.46,9.06,1.31,1.03,0.229,0.396,0.147,0.311,0.401,61.0,91.0,83.0,87.0,101.0,97.0,65.0,94.0,84.0,96.0,106.0,116.0,90.0,99.0,93.0,0.163,0.468,0.238,0.081,0.05,0.69,-1.16,-1.19,-2.24,-3.31,92.4,88.2,85.0,91.2,80.7,0.206,0.394,0.312,0.311,0.433,0.27,0.292,0.523,0.106,0.25,0.25,0.0,0.375,0.375,0.2,,,,,,,,,,,,,,,,,,
4,2024-06-30,745154,Flyout,field_out,True,691026,668881,Masyn Winn,Hunter Greene,0,377f473b-72b6-4183-b43c-a398b0523ea1,668881.0,huntergreene,"Greene, H",Right,Hunter Greene,CIN,3.34,3.1,110.1,98.0,124.0,103.0,0.742,10.28,3.67,6.36,0.82,0.72,0.272,0.412,0.184,0.272,0.421,,,,124.0,100.0,103.0,,,,127.0,95.0,103.0,,,,,0.556,,0.34,,1.2,,,0.09,,97.7,,,,86.6,0.196,0.293,0.256,,,,,,,0.191,0.359,0.389,,,,117.0,97.0,101.0,118.0,91.0,104.0,0.083,0.021,-0.91,-1.96,86.8,80.6,0.267,0.433,0.309,0.25,1.0,0.125
5,2024-06-30,745154,Hit By Pitch,hit_by_pitch,False,676475,668881,Alec Burleson,Hunter Greene,0,54fc806a-74e7-4ea0-9b4e-8faef2aa759a,668881.0,huntergreene,"Greene, H",Right,Hunter Greene,CIN,3.34,3.1,110.1,98.0,124.0,103.0,0.742,10.28,3.67,6.36,0.82,0.72,0.272,0.412,0.184,0.272,0.421,,,,124.0,100.0,103.0,,,,127.0,95.0,103.0,,,,,0.556,,0.34,,1.2,,,0.09,,97.7,,,,86.6,0.196,0.293,0.256,,,,,,,0.191,0.359,0.389,,,,117.0,97.0,101.0,118.0,91.0,104.0,0.083,0.021,-0.91,-1.96,86.8,80.6,0.267,0.433,0.309,0.25,1.0,0.125
6,2024-06-30,745154,Forceout,force_out,True,575929,668881,Willson Contreras,Hunter Greene,1,70cab48e-2957-4cb5-9dba-f083a30f095c,668881.0,huntergreene,"Greene, H",Right,Hunter Greene,CIN,3.34,3.1,110.1,98.0,124.0,103.0,0.742,10.28,3.67,6.36,0.82,0.72,0.272,0.412,0.184,0.272,0.421,,,,124.0,100.0,103.0,,,,127.0,95.0,103.0,,,,,0.556,,0.34,,1.2,,,0.09,,97.7,,,,86.6,0.196,0.293,0.256,,,,,,,0.191,0.359,0.389,,,,117.0,97.0,101.0,118.0,91.0,104.0,0.083,0.021,-0.91,-1.96,86.8,80.6,0.267,0.433,0.309,0.25,1.0,0.125
7,2024-06-30,745154,Forceout,force_out,True,502671,668881,Paul Goldschmidt,Hunter Greene,1,1a6723c7-6a89-485b-9576-d29d556d6629,668881.0,huntergreene,"Greene, H",Right,Hunter Greene,CIN,3.34,3.1,110.1,98.0,124.0,103.0,0.742,10.28,3.67,6.36,0.82,0.72,0.272,0.412,0.184,0.272,0.421,,,,124.0,100.0,103.0,,,,127.0,95.0,103.0,,,,,0.556,,0.34,,1.2,,,0.09,,97.7,,,,86.6,0.196,0.293,0.256,,,,,,,0.191,0.359,0.389,,,,117.0,97.0,101.0,118.0,91.0,104.0,0.083,0.021,-0.91,-1.96,86.8,80.6,0.267,0.433,0.309,0.25,1.0,0.125
8,2024-06-30,745154,Strikeout,strikeout,True,641584,458681,Jake Fraley,Lance Lynn,0,e1d3f870-6c4b-4348-9f18-4f7017e870b0,458681.0,lancelynn,Lynn,Right,Lance Lynn,STL,4.39,4.92,96.1,99.0,84.0,95.0,0.785,8.6,3.46,9.06,1.31,1.03,0.229,0.396,0.147,0.311,0.401,61.0,91.0,83.0,87.0,101.0,97.0,65.0,94.0,84.0,96.0,106.0,116.0,90.0,99.0,93.0,0.163,0.468,0.238,0.081,0.05,0.69,-1.16,-1.19,-2.24,-3.31,92.4,88.2,85.0,91.2,80.7,0.206,0.394,0.312,0.311,0.433,0.27,0.292,0.523,0.106,0.25,0.25,0.0,0.375,0.375,0.2,,,,,,,,,,,,,,,,,,
9,2024-06-30,745154,Strikeout,strikeout,True,682622,458681,Noelvi Marte,Lance Lynn,0,55468c89-4fe8-497b-90fa-8aa564da1905,458681.0,lancelynn,Lynn,Right,Lance Lynn,STL,4.39,4.92,96.1,99.0,84.0,95.0,0.785,8.6,3.46,9.06,1.31,1.03,0.229,0.396,0.147,0.311,0.401,61.0,91.0,83.0,87.0,101.0,97.0,65.0,94.0,84.0,96.0,106.0,116.0,90.0,99.0,93.0,0.163,0.468,0.238,0.081,0.05,0.69,-1.16,-1.19,-2.24,-3.31,92.4,88.2,85.0,91.2,80.7,0.206,0.394,0.312,0.311,0.433,0.27,0.292,0.523,0.106,0.25,0.25,0.0,0.375,0.375,0.2,,,,,,,,,,,,,,,,,,
