,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,SI%,FA%,CU%,CH%,wFA/C,wSI/C,wCU/C,wCH/C,vFA,vCH,vSI,vCU,SI_ba,SI_slg,SI_whiff,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,FF_ba,FF_slg,FF_whiff,Stf+ SL,Loc+ SL,Pit+ SL,SL%,wSL/C,vSL,SL_ba,SL_slg,SL_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff,ST_ba,ST_slg,ST_whiff
10,2024-09-18,746172,Field Error,field_error,False,678246,686799,Miguel Vargas,Jack Kochanowicz,1,080b68a1-02e2-47fe-9638-1a8dee5e4f18,686799.0,jackkochanowicz,Kochanowicz,Right,Jack Kochanowicz,LAA,4.56,5.53,51.1,101.0,100.0,102.0,0.865,3.51,1.58,10.34,1.23,2.06,0.202,0.371,0.157,0.354,0.519,71.0,101.0,98.0,112.0,94.0,106.0,91.0,102.0,96.0,99.0,103.0,101.0,0.71,0.053,0.203,0.034,0.45,0.06,-1.79,-3.24,96.3,88.4,95.8,85.1,0.318,0.473,0.117,0.258,0.452,0.239,0.333,0.444,0.071,0.111,0.444,0.412,,,,,,,,,,,,,,,,,,,,,
11,2024-09-18,746172,Strikeout,strikeout,True,642020,686799,Chuckie Robinson,Jack Kochanowicz,0,461938b0-9036-4050-abb7-1cb8bc334a74,686799.0,jackkochanowicz,Kochanowicz,Right,Jack Kochanowicz,LAA,4.56,5.53,51.1,101.0,100.0,102.0,0.865,3.51,1.58,10.34,1.23,2.06,0.202,0.371,0.157,0.354,0.519,71.0,101.0,98.0,112.0,94.0,106.0,91.0,102.0,96.0,99.0,103.0,101.0,0.71,0.053,0.203,0.034,0.45,0.06,-1.79,-3.24,96.3,88.4,95.8,85.1,0.318,0.473,0.117,0.258,0.452,0.239,0.333,0.444,0.071,0.111,0.444,0.412,,,,,,,,,,,,,,,,,,,,,
12,2024-09-18,746172,Strikeout,strikeout,True,592273,694363,Brandon Drury,Jared Shuster,0,70c2d188-2d04-4792-92f2-16e243b80bb1,694363.0,jaredshuster,Shuster,Left,Jared Shuster,CHW,4.35,4.88,70.1,100.0,75.0,93.0,0.788,6.65,3.71,9.34,1.15,0.8,0.282,0.401,0.145,0.26,0.413,71.0,99.0,94.0,,,,71.0,98.0,86.0,68.0,105.0,92.0,0.046,0.38,,0.288,-0.54,-0.66,,-0.79,92.5,84.1,91.9,,0.313,0.5,0.088,,,,0.253,0.387,0.296,0.277,0.491,0.162,86.0,105.0,102.0,0.286,0.54,86.0,0.25,0.319,0.274,,,,,,,,,,,,
13,2024-09-18,746172,Pop Out,field_out,True,676572,694363,Eric Wagaman,Jared Shuster,0,b5ffdebc-368a-4caa-b2ed-1d5aa62ecffe,694363.0,jaredshuster,Shuster,Left,Jared Shuster,CHW,4.35,4.88,70.1,100.0,75.0,93.0,0.788,6.65,3.71,9.34,1.15,0.8,0.282,0.401,0.145,0.26,0.413,71.0,99.0,94.0,,,,71.0,98.0,86.0,68.0,105.0,92.0,0.046,0.38,,0.288,-0.54,-0.66,,-0.79,92.5,84.1,91.9,,0.313,0.5,0.088,,,,0.253,0.387,0.296,0.277,0.491,0.162,86.0,105.0,102.0,0.286,0.54,86.0,0.25,0.319,0.274,,,,,,,,,,,,
14,2024-09-18,746172,Groundout,field_out,True,642136,694363,Matt Thaiss,Jared Shuster,0,946a9e6a-1e84-4d25-87e7-fee3d20a305c,694363.0,jaredshuster,Shuster,Left,Jared Shuster,CHW,4.35,4.88,70.1,100.0,75.0,93.0,0.788,6.65,3.71,9.34,1.15,0.8,0.282,0.401,0.145,0.26,0.413,71.0,99.0,94.0,,,,71.0,98.0,86.0,68.0,105.0,92.0,0.046,0.38,,0.288,-0.54,-0.66,,-0.79,92.5,84.1,91.9,,0.313,0.5,0.088,,,,0.253,0.387,0.296,0.277,0.491,0.162,86.0,105.0,102.0,0.286,0.54,86.0,0.25,0.319,0.274,,,,,,,,,,,,
15,2024-09-18,746172,Groundout,field_out,True,670032,686799,Nicky Lopez,Jack Kochanowicz,0,afec8c98-ad3d-4786-94ab-1ffe7fbfdf96,686799.0,jackkochanowicz,Kochanowicz,Right,Jack Kochanowicz,LAA,4.56,5.53,51.1,101.0,100.0,102.0,0.865,3.51,1.58,10.34,1.23,2.06,0.202,0.371,0.157,0.354,0.519,71.0,101.0,98.0,112.0,94.0,106.0,91.0,102.0,96.0,99.0,103.0,101.0,0.71,0.053,0.203,0.034,0.45,0.06,-1.79,-3.24,96.3,88.4,95.8,85.1,0.318,0.473,0.117,0.258,0.452,0.239,0.333,0.444,0.071,0.111,0.444,0.412,,,,,,,,,,,,,,,,,,,,,
16,2024-09-18,746172,Flyout,field_out,True,676113,686799,Zach DeLoach,Jack Kochanowicz,0,45066035-52ae-454d-b16e-9ed0e88e489e,686799.0,jackkochanowicz,Kochanowicz,Right,Jack Kochanowicz,LAA,4.56,5.53,51.1,101.0,100.0,102.0,0.865,3.51,1.58,10.34,1.23,2.06,0.202,0.371,0.157,0.354,0.519,71.0,101.0,98.0,112.0,94.0,106.0,91.0,102.0,96.0,99.0,103.0,101.0,0.71,0.053,0.203,0.034,0.45,0.06,-1.79,-3.24,96.3,88.4,95.8,85.1,0.318,0.473,0.117,0.258,0.452,0.239,0.333,0.444,0.071,0.111,0.444,0.412,,,,,,,,,,,,,,,,,,,,,
17,2024-09-18,746172,Flyout,field_out,True,643217,686799,Andrew Benintendi,Jack Kochanowicz,0,5c028563-2f0d-47fe-8f42-6e8c80a055ea,686799.0,jackkochanowicz,Kochanowicz,Right,Jack Kochanowicz,LAA,4.56,5.53,51.1,101.0,100.0,102.0,0.865,3.51,1.58,10.34,1.23,2.06,0.202,0.371,0.157,0.354,0.519,71.0,101.0,98.0,112.0,94.0,106.0,91.0,102.0,96.0,99.0,103.0,101.0,0.71,0.053,0.203,0.034,0.45,0.06,-1.79,-3.24,96.3,88.4,95.8,85.1,0.318,0.473,0.117,0.258,0.452,0.239,0.333,0.444,0.071,0.111,0.444,0.412,,,,,,,,,,,,,,,,,,,,,
18,2024-09-18,746172,Bunt Groundout,field_out,True,677941,694363,Jordyn Adams,Jared Shuster,0,58f2b5be-af47-4265-b003-af76e04cf0af,694363.0,jaredshuster,Shuster,Left,Jared Shuster,CHW,4.35,4.88,70.1,100.0,75.0,93.0,0.788,6.65,3.71,9.34,1.15,0.8,0.282,0.401,0.145,0.26,0.413,71.0,99.0,94.0,,,,71.0,98.0,86.0,68.0,105.0,92.0,0.046,0.38,,0.288,-0.54,-0.66,,-0.79,92.5,84.1,91.9,,0.313,0.5,0.088,,,,0.253,0.387,0.296,0.277,0.491,0.162,86.0,105.0,102.0,0.286,0.54,86.0,0.25,0.319,0.274,,,,,,,,,,,,
19,2024-09-18,746172,Flyout,field_out,True,683021,694363,Michael Stefanic,Jared Shuster,0,d91079ed-24b9-47b2-ab89-506473f0e30d,694363.0,jaredshuster,Shuster,Left,Jared Shuster,CHW,4.35,4.88,70.1,100.0,75.0,93.0,0.788,6.65,3.71,9.34,1.15,0.8,0.282,0.401,0.145,0.26,0.413,71.0,99.0,94.0,,,,71.0,98.0,86.0,68.0,105.0,92.0,0.046,0.38,,0.288,-0.54,-0.66,,-0.79,92.5,84.1,91.9,,0.313,0.5,0.088,,,,0.253,0.387,0.296,0.277,0.491,0.162,86.0,105.0,102.0,0.286,0.54,86.0,0.25,0.319,0.274,,,,,,,,,,,,
20,2024-09-18,746172,Single,single,False,672569,694363,Gustavo Campero,Jared Shuster,0,0c1aa077-2f85-43c5-b839-f848ed3cc1bd,694363.0,jaredshuster,Shuster,Left,Jared Shuster,CHW,4.35,4.88,70.1,100.0,75.0,93.0,0.788,6.65,3.71,9.34,1.15,0.8,0.282,0.401,0.145,0.26,0.413,71.0,99.0,94.0,,,,71.0,98.0,86.0,68.0,105.0,92.0,0.046,0.38,,0.288,-0.54,-0.66,,-0.79,92.5,84.1,91.9,,0.313,0.5,0.088,,,,0.253,0.387,0.296,0.277,0.491,0.162,86.0,105.0,102.0,0.286,0.54,86.0,0.25,0.319,0.274,,,,,,,,,,,,
21,2024-09-18,746172,Lineout,field_out,True,621493,694363,Taylor Ward,Jared Shuster,0,d9e6780d-df6a-4785-b73a-50b147513088,694363.0,jaredshuster,Shuster,Left,Jared Shuster,CHW,4.35,4.88,70.1,100.0,75.0,93.0,0.788,6.65,3.71,9.34,1.15,0.8,0.282,0.401,0.145,0.26,0.413,71.0,99.0,94.0,,,,71.0,98.0,86.0,68.0,105.0,92.0,0.046,0.38,,0.288,-0.54,-0.66,,-0.79,92.5,84.1,91.9,,0.313,0.5,0.088,,,,0.253,0.387,0.296,0.277,0.491,0.162,86.0,105.0,102.0,0.286,0.54,86.0,0.25,0.319,0.274,,,,,,,,,,,,
22,2024-09-18,746172,Home Run,home_run,False,683734,686799,Andrew Vaughn,Jack Kochanowicz,0,dc04ca20-ec1a-4073-882b-821ae195517b,686799.0,jackkochanowicz,Kochanowicz,Right,Jack Kochanowicz,LAA,4.56,5.53,51.1,101.0,100.0,102.0,0.865,3.51,1.58,10.34,1.23,2.06,0.202,0.371,0.157,0.354,0.519,71.0,101.0,98.0,112.0,94.0,106.0,91.0,102.0,96.0,99.0,103.0,101.0,0.71,0.053,0.203,0.034,0.45,0.06,-1.79,-3.24,96.3,88.4,95.8,85.1,0.318,0.473,0.117,0.258,0.452,0.239,0.333,0.444,0.071,0.111,0.444,0.412,,,,,,,,,,,,,,,,,,,,,
23,2024-09-18,746172,Pop Out,field_out,True,657757,686799,Gavin Sheets,Jack Kochanowicz,0,08bcab1c-f354-4387-8595-086dc4184952,686799.0,jackkochanowicz,Kochanowicz,Right,Jack Kochanowicz,LAA,4.56,5.53,51.1,101.0,100.0,102.0,0.865,3.51,1.58,10.34,1.23,2.06,0.202,0.371,0.157,0.354,0.519,71.0,101.0,98.0,112.0,94.0,106.0,91.0,102.0,96.0,99.0,103.0,101.0,0.71,0.053,0.203,0.034,0.45,0.06,-1.79,-3.24,96.3,88.4,95.8,85.1,0.318,0.473,0.117,0.258,0.452,0.239,0.333,0.444,0.071,0.111,0.444,0.412,,,,,,,,,,,,,,,,,,,,,
24,2024-09-18,746172,Groundout,field_out,True,672820,686799,Lenyn Sosa,Jack Kochanowicz,0,cc4aa589-fd7a-4509-9355-2906e1bb761e,686799.0,jackkochanowicz,Kochanowicz,Right,Jack Kochanowicz,LAA,4.56,5.53,51.1,101.0,100.0,102.0,0.865,3.51,1.58,10.34,1.23,2.06,0.202,0.371,0.157,0.354,0.519,71.0,101.0,98.0,112.0,94.0,106.0,91.0,102.0,96.0,99.0,103.0,101.0,0.71,0.053,0.203,0.034,0.45,0.06,-1.79,-3.24,96.3,88.4,95.8,85.1,0.318,0.473,0.117,0.258,0.452,0.239,0.333,0.444,0.071,0.111,0.444,0.412,,,,,,,,,,,,,,,,,,,,,
25,2024-09-18,746172,Pop Out,field_out,True,666150,686799,Dominic Fletcher,Jack Kochanowicz,0,bf9d3c18-b9b0-4a21-a98d-41b1cc836256,686799.0,jackkochanowicz,Kochanowicz,Right,Jack Kochanowicz,LAA,4.56,5.53,51.1,101.0,100.0,102.0,0.865,3.51,1.58,10.34,1.23,2.06,0.202,0.371,0.157,0.354,0.519,71.0,101.0,98.0,112.0,94.0,106.0,91.0,102.0,96.0,99.0,103.0,101.0,0.71,0.053,0.203,0.034,0.45,0.06,-1.79,-3.24,96.3,88.4,95.8,85.1,0.318,0.473,0.117,0.258,0.452,0.239,0.333,0.444,0.071,0.111,0.444,0.412,,,,,,,,,,,,,,,,,,,,,
26,2024-09-18,746172,Strikeout,strikeout,True,605346,681402,Jack López,Gus Varland,0,23e09a21-cbd6-4874-a6f6-602ca10696a3,681402.0,gusvarland,Varland,Right,Gus Varland,- - -,3.57,3.73,22.2,105.0,116.0,111.0,0.764,9.93,2.78,11.12,0.79,1.13,0.25,0.441,0.088,0.235,0.474,70.0,83.0,76.0,,,,122.0,106.0,113.0,108.0,106.0,98.0,0.03,0.531,,0.05,1.13,7.0,,-1.12,95.3,89.7,95.2,,0.0,0.0,0.0,,,,0.2,0.2,0.2,0.282,0.333,0.23,113.0,106.0,113.0,0.39,-3.01,88.6,0.348,0.522,0.265,,,,,,,,,,,,
27,2024-09-18,746172,Strikeout,strikeout,True,694384,681402,Nolan Schanuel,Gus Varland,0,65596459-5ae4-4ca5-a2fa-c3a088c525a9,681402.0,gusvarland,Varland,Right,Gus Varland,- - -,3.57,3.73,22.2,105.0,116.0,111.0,0.764,9.93,2.78,11.12,0.79,1.13,0.25,0.441,0.088,0.235,0.474,70.0,83.0,76.0,,,,122.0,106.0,113.0,108.0,106.0,98.0,0.03,0.531,,0.05,1.13,7.0,,-1.12,95.3,89.7,95.2,,0.0,0.0,0.0,,,,0.2,0.2,0.2,0.282,0.333,0.23,113.0,106.0,113.0,0.39,-3.01,88.6,0.348,0.522,0.265,,,,,,,,,,,,
28,2024-09-18,746172,Groundout,field_out,True,592273,681402,Brandon Drury,Gus Varland,0,093ec449-9308-48a8-aadc-258fbbe4ecbf,681402.0,gusvarland,Varland,Right,Gus Varland,- - -,3.57,3.73,22.2,105.0,116.0,111.0,0.764,9.93,2.78,11.12,0.79,1.13,0.25,0.441,0.088,0.235,0.474,70.0,83.0,76.0,,,,122.0,106.0,113.0,108.0,106.0,98.0,0.03,0.531,,0.05,1.13,7.0,,-1.12,95.3,89.7,95.2,,0.0,0.0,0.0,,,,0.2,0.2,0.2,0.282,0.333,0.23,113.0,106.0,113.0,0.39,-3.01,88.6,0.348,0.522,0.265,,,,,,,,,,,,
29,2024-09-18,746172,Strikeout,strikeout,True,678246,686799,Miguel Vargas,Jack Kochanowicz,0,9fd0bc65-4b9b-4f69-b367-48bdb2c764d8,686799.0,jackkochanowicz,Kochanowicz,Right,Jack Kochanowicz,LAA,4.56,5.53,51.1,101.0,100.0,102.0,0.865,3.51,1.58,10.34,1.23,2.06,0.202,0.371,0.157,0.354,0.519,71.0,101.0,98.0,112.0,94.0,106.0,91.0,102.0,96.0,99.0,103.0,101.0,0.71,0.053,0.203,0.034,0.45,0.06,-1.79,-3.24,96.3,88.4,95.8,85.1,0.318,0.473,0.117,0.258,0.452,0.239,0.333,0.444,0.071,0.111,0.444,0.412,,,,,,,,,,,,,,,,,,,,,
30,2024-09-18,746172,Pop Out,field_out,True,642020,686799,Chuckie Robinson,Jack Kochanowicz,0,3df2e18b-d7b1-44a4-b057-dd0072f74d10,686799.0,jackkochanowicz,Kochanowicz,Right,Jack Kochanowicz,LAA,4.56,5.53,51.1,101.0,100.0,102.0,0.865,3.51,1.58,10.34,1.23,2.06,0.202,0.371,0.157,0.354,0.519,71.0,101.0,98.0,112.0,94.0,106.0,91.0,102.0,96.0,99.0,103.0,101.0,0.71,0.053,0.203,0.034,0.45,0.06,-1.79,-3.24,96.3,88.4,95.8,85.1,0.318,0.473,0.117,0.258,0.452,0.239,0.333,0.444,0.071,0.111,0.444,0.412,,,,,,,,,,,,,,,,,,,,,
31,2024-09-18,746172,Strikeout,strikeout,True,670032,686799,Nicky Lopez,Jack Kochanowicz,0,7d8b756f-73f5-49ab-b5aa-ee517faf1735,686799.0,jackkochanowicz,Kochanowicz,Right,Jack Kochanowicz,LAA,4.56,5.53,51.1,101.0,100.0,102.0,0.865,3.51,1.58,10.34,1.23,2.06,0.202,0.371,0.157,0.354,0.519,71.0,101.0,98.0,112.0,94.0,106.0,91.0,102.0,96.0,99.0,103.0,101.0,0.71,0.053,0.203,0.034,0.45,0.06,-1.79,-3.24,96.3,88.4,95.8,85.1,0.318,0.473,0.117,0.258,0.452,0.239,0.333,0.444,0.071,0.111,0.444,0.412,,,,,,,,,,,,,,,,,,,,,
32,2024-09-18,746172,Strikeout,strikeout,True,676572,681402,Eric Wagaman,Gus Varland,0,04e84ba1-2d96-4b99-bbd5-0ce6eb5c9aee,681402.0,gusvarland,Varland,Right,Gus Varland,- - -,3.57,3.73,22.2,105.0,116.0,111.0,0.764,9.93,2.78,11.12,0.79,1.13,0.25,0.441,0.088,0.235,0.474,70.0,83.0,76.0,,,,122.0,106.0,113.0,108.0,106.0,98.0,0.03,0.531,,0.05,1.13,7.0,,-1.12,95.3,89.7,95.2,,0.0,0.0,0.0,,,,0.2,0.2,0.2,0.282,0.333,0.23,113.0,106.0,113.0,0.39,-3.01,88.6,0.348,0.522,0.265,,,,,,,,,,,,
33,2024-09-18,746172,Walk,walk,False,642136,681402,Matt Thaiss,Gus Varland,0,2bb3dc8c-e4ae-4069-b799-ba066987d48f,681402.0,gusvarland,Varland,Right,Gus Varland,- - -,3.57,3.73,22.2,105.0,116.0,111.0,0.764,9.93,2.78,11.12,0.79,1.13,0.25,0.441,0.088,0.235,0.474,70.0,83.0,76.0,,,,122.0,106.0,113.0,108.0,106.0,98.0,0.03,0.531,,0.05,1.13,7.0,,-1.12,95.3,89.7,95.2,,0.0,0.0,0.0,,,,0.2,0.2,0.2,0.282,0.333,0.23,113.0,106.0,113.0,0.39,-3.01,88.6,0.348,0.522,0.265,,,,,,,,,,,,
34,2024-09-18,746172,Strikeout,strikeout,True,677941,681402,Jordyn Adams,Gus Varland,0,a185cabf-023b-42f3-bb71-c93e52df6474,681402.0,gusvarland,Varland,Right,Gus Varland,- - -,3.57,3.73,22.2,105.0,116.0,111.0,0.764,9.93,2.78,11.12,0.79,1.13,0.25,0.441,0.088,0.235,0.474,70.0,83.0,76.0,,,,122.0,106.0,113.0,108.0,106.0,98.0,0.03,0.531,,0.05,1.13,7.0,,-1.12,95.3,89.7,95.2,,0.0,0.0,0.0,,,,0.2,0.2,0.2,0.282,0.333,0.23,113.0,106.0,113.0,0.39,-3.01,88.6,0.348,0.522,0.265,,,,,,,,,,,,
35,2024-09-18,746172,Groundout,field_out,True,683021,681402,Michael Stefanic,Gus Varland,0,cfde19f6-9f48-447f-b381-37f2c15e6fe2,681402.0,gusvarland,Varland,Right,Gus Varland,- - -,3.57,3.73,22.2,105.0,116.0,111.0,0.764,9.93,2.78,11.12,0.79,1.13,0.25,0.441,0.088,0.235,0.474,70.0,83.0,76.0,,,,122.0,106.0,113.0,108.0,106.0,98.0,0.03,0.531,,0.05,1.13,7.0,,-1.12,95.3,89.7,95.2,,0.0,0.0,0.0,,,,0.2,0.2,0.2,0.282,0.333,0.23,113.0,106.0,113.0,0.39,-3.01,88.6,0.348,0.522,0.265,,,,,,,,,,,,
36,2024-09-18,746172,Single,single,False,676113,686799,Zach DeLoach,Jack Kochanowicz,0,9519eb45-b981-4b09-9268-b5ca02f68a81,686799.0,jackkochanowicz,Kochanowicz,Right,Jack Kochanowicz,LAA,4.56,5.53,51.1,101.0,100.0,102.0,0.865,3.51,1.58,10.34,1.23,2.06,0.202,0.371,0.157,0.354,0.519,71.0,101.0,98.0,112.0,94.0,106.0,91.0,102.0,96.0,99.0,103.0,101.0,0.71,0.053,0.203,0.034,0.45,0.06,-1.79,-3.24,96.3,88.4,95.8,85.1,0.318,0.473,0.117,0.258,0.452,0.239,0.333,0.444,0.071,0.111,0.444,0.412,,,,,,,,,,,,,,,,,,,,,
