,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,wFA/C,wSL/C,wCU/C,vFA,vSL,vCU,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FC%,FS%,wFC/C,wFS/C,wSI/C,vFC,vFS,vSI,SI_ba,SI_slg,SI_whiff,FS_ba,FS_slg,FS_whiff,FC_ba,FC_slg,FC_whiff,Stf+ CH,Loc+ CH,Pit+ CH,CH%,wCH/C,vCH,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff
0,2024-04-01,745675,Single,single,False,680776,671212,Jarren Duran,Joe Boyle,0,388aa80a-7c4d-41bd-8ee4-ce2392b9c22a,671212.0,joeboyle,Boyle,Right,Joe Boyle,OAK,7.16,4.79,27.2,88.0,110.0,92.0,0.757,9.43,7.48,8.13,0.98,0.87,0.263,0.25,0.171,0.263,0.38,110.0,75.0,87.0,95.0,84.0,84.0,128.0,106.0,117.0,0.575,0.36,0.065,-0.8,0.13,0.58,96.6,86.7,80.4,0.268,0.411,0.216,0.25,0.75,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2024-04-01,745675,Strikeout,strikeout,True,646240,671212,Rafael Devers,Joe Boyle,1,169856f6-1365-4569-835f-35377c221110,671212.0,joeboyle,Boyle,Right,Joe Boyle,OAK,7.16,4.79,27.2,88.0,110.0,92.0,0.757,9.43,7.48,8.13,0.98,0.87,0.263,0.25,0.171,0.263,0.38,110.0,75.0,87.0,95.0,84.0,84.0,128.0,106.0,117.0,0.575,0.36,0.065,-0.8,0.13,0.58,96.6,86.7,80.4,0.268,0.411,0.216,0.25,0.75,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2024-04-01,745675,Strikeout,strikeout,True,596115,671212,Trevor Story,Joe Boyle,0,bf698d48-a7bb-4323-b0c4-6f40b1244888,671212.0,joeboyle,Boyle,Right,Joe Boyle,OAK,7.16,4.79,27.2,88.0,110.0,92.0,0.757,9.43,7.48,8.13,0.98,0.87,0.263,0.25,0.171,0.263,0.38,110.0,75.0,87.0,95.0,84.0,84.0,128.0,106.0,117.0,0.575,0.36,0.065,-0.8,0.13,0.58,96.6,86.7,80.4,0.268,0.411,0.216,0.25,0.75,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2024-04-01,745675,Single,single,False,671213,671212,Triston Casas,Joe Boyle,1,a8a1ffa6-b9f1-4270-9c79-7867c918ef3a,671212.0,joeboyle,Boyle,Right,Joe Boyle,OAK,7.16,4.79,27.2,88.0,110.0,92.0,0.757,9.43,7.48,8.13,0.98,0.87,0.263,0.25,0.171,0.263,0.38,110.0,75.0,87.0,95.0,84.0,84.0,128.0,106.0,117.0,0.575,0.36,0.065,-0.8,0.13,0.58,96.6,86.7,80.4,0.268,0.411,0.216,0.25,0.75,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2024-04-01,745675,Groundout,field_out,True,641933,671212,Tyler O'Neill,Joe Boyle,0,48827f0a-ba93-4792-a63a-842fbcfca2bb,671212.0,joeboyle,Boyle,Right,Joe Boyle,OAK,7.16,4.79,27.2,88.0,110.0,92.0,0.757,9.43,7.48,8.13,0.98,0.87,0.263,0.25,0.171,0.263,0.38,110.0,75.0,87.0,95.0,84.0,84.0,128.0,106.0,117.0,0.575,0.36,0.065,-0.8,0.13,0.58,96.6,86.7,80.4,0.268,0.411,0.216,0.25,0.75,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2024-04-01,745675,Groundout,field_out,True,676116,656557,Ryan Noda,Tanner Houck,0,c74f98aa-66aa-42e4-85bc-9d61d2f3d33e,656557.0,tannerhouck,Houck,Right,Tanner Houck,BOS,2.54,3.72,117.0,103.0,109.0,107.0,0.786,8.62,2.0,7.31,0.38,2.29,0.185,0.445,0.106,0.312,0.442,,,,,,,115.0,102.0,113.0,,0.423,,,1.85,,,83.1,,,,,0.191,0.275,0.294,96.0,103.0,97.0,95.0,93.0,93.0,116.0,105.0,111.0,0.299,0.022,0.255,-0.99,1.83,0.49,87.1,88.4,93.4,0.275,0.344,0.129,0.188,0.234,0.233,0.2,0.4,0.235,,,,,,,,,,,,
6,2024-04-01,745675,Groundout,field_out,True,668709,656557,JJ Bleday,Tanner Houck,0,996c2b26-6ba0-497d-9606-f2a56e5214d3,656557.0,tannerhouck,Houck,Right,Tanner Houck,BOS,2.54,3.72,117.0,103.0,109.0,107.0,0.786,8.62,2.0,7.31,0.38,2.29,0.185,0.445,0.106,0.312,0.442,,,,,,,115.0,102.0,113.0,,0.423,,,1.85,,,83.1,,,,,0.191,0.275,0.294,96.0,103.0,97.0,95.0,93.0,93.0,116.0,105.0,111.0,0.299,0.022,0.255,-0.99,1.83,0.49,87.1,88.4,93.4,0.275,0.344,0.129,0.188,0.234,0.233,0.2,0.4,0.235,,,,,,,,,,,,
7,2024-04-01,745675,Single,single,False,680869,656557,Zack Gelof,Tanner Houck,0,4eaa6e6b-1d09-482e-b05e-9654b71f6e39,656557.0,tannerhouck,Houck,Right,Tanner Houck,BOS,2.54,3.72,117.0,103.0,109.0,107.0,0.786,8.62,2.0,7.31,0.38,2.29,0.185,0.445,0.106,0.312,0.442,,,,,,,115.0,102.0,113.0,,0.423,,,1.85,,,83.1,,,,,0.191,0.275,0.294,96.0,103.0,97.0,95.0,93.0,93.0,116.0,105.0,111.0,0.299,0.022,0.255,-0.99,1.83,0.49,87.1,88.4,93.4,0.275,0.344,0.129,0.188,0.234,0.233,0.2,0.4,0.235,,,,,,,,,,,,
8,2024-04-01,745675,Strikeout,strikeout,True,664913,656557,Seth Brown,Tanner Houck,0,d2dde666-678d-4d09-8f57-da47475f47c8,656557.0,tannerhouck,Houck,Right,Tanner Houck,BOS,2.54,3.72,117.0,103.0,109.0,107.0,0.786,8.62,2.0,7.31,0.38,2.29,0.185,0.445,0.106,0.312,0.442,,,,,,,115.0,102.0,113.0,,0.423,,,1.85,,,83.1,,,,,0.191,0.275,0.294,96.0,103.0,97.0,95.0,93.0,93.0,116.0,105.0,111.0,0.299,0.022,0.255,-0.99,1.83,0.49,87.1,88.4,93.4,0.275,0.344,0.129,0.188,0.234,0.233,0.2,0.4,0.235,,,,,,,,,,,,
9,2024-04-01,745675,Walk,walk,False,807799,671212,Masataka Yoshida,Joe Boyle,0,93e5fa26-967d-4124-a21f-39bd127baec6,671212.0,joeboyle,Boyle,Right,Joe Boyle,OAK,7.16,4.79,27.2,88.0,110.0,92.0,0.757,9.43,7.48,8.13,0.98,0.87,0.263,0.25,0.171,0.263,0.38,110.0,75.0,87.0,95.0,84.0,84.0,128.0,106.0,117.0,0.575,0.36,0.065,-0.8,0.13,0.58,96.6,86.7,80.4,0.268,0.411,0.216,0.25,0.75,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
