,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,FS%,SL%,CU%,CH%,wFA/C,wFC/C,wFS/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vFS,vCH,vSI,vSL,vCU,FF_ba,FF_slg,FF_whiff,SI_ba,SI_slg,SI_whiff,CU_ba,CU_slg,CU_whiff,SL_ba,SL_slg,SL_whiff,SV_ba,SV_slg,SV_whiff,FC_ba,FC_slg,FC_whiff,CH_ba,CH_slg,CH_whiff,FS_ba,FS_slg,FS_whiff
0,2024-07-21,746287,Single,single,False,502054,607625,Tommy Pham,Seth Lugo,0,9d86ea6c-a202-4958-a1e2-885f2f5c89fd,607625.0,sethlugo,"Lugo, S",Right,Seth Lugo,KCR,2.48,3.93,127.0,100.0,98.0,99.0,0.784,8.22,2.13,7.65,0.78,1.18,0.186,0.407,0.144,0.324,0.434,93.0,98.0,96.0,124.0,103.0,111.0,76.0,103.0,95.0,71.0,102.0,92.0,127.0,99.0,106.0,105.0,95.0,94.0,0.191,0.248,0.069,0.026,0.141,0.268,0.057,1.98,0.21,0.95,0.6,-0.63,1.06,0.16,92.4,91.0,85.6,87.5,92.3,85.3,79.3,0.183,0.275,0.159,0.278,0.426,0.124,0.175,0.275,0.366,0.278,0.556,0.172,0.269,0.365,0.326,0.375,0.375,0.186,0.2,0.25,0.321,0.091,0.364,0.273
1,2024-07-21,746287,Strikeout,strikeout,True,657757,607625,Gavin Sheets,Seth Lugo,0,ffc952df-5c9d-42ba-903c-c81d3dd24d00,607625.0,sethlugo,"Lugo, S",Right,Seth Lugo,KCR,2.48,3.93,127.0,100.0,98.0,99.0,0.784,8.22,2.13,7.65,0.78,1.18,0.186,0.407,0.144,0.324,0.434,93.0,98.0,96.0,124.0,103.0,111.0,76.0,103.0,95.0,71.0,102.0,92.0,127.0,99.0,106.0,105.0,95.0,94.0,0.191,0.248,0.069,0.026,0.141,0.268,0.057,1.98,0.21,0.95,0.6,-0.63,1.06,0.16,92.4,91.0,85.6,87.5,92.3,85.3,79.3,0.183,0.275,0.159,0.278,0.426,0.124,0.175,0.275,0.366,0.278,0.556,0.172,0.269,0.365,0.326,0.375,0.375,0.186,0.2,0.25,0.321,0.091,0.364,0.273
2,2024-07-21,746287,Strikeout Double Play,strikeout_double_play,True,673357,607625,Luis Robert Jr.,Seth Lugo,1,a08848c0-b363-4b6d-9082-26d3f5d2a0d0,607625.0,sethlugo,"Lugo, S",Right,Seth Lugo,KCR,2.48,3.93,127.0,100.0,98.0,99.0,0.784,8.22,2.13,7.65,0.78,1.18,0.186,0.407,0.144,0.324,0.434,93.0,98.0,96.0,124.0,103.0,111.0,76.0,103.0,95.0,71.0,102.0,92.0,127.0,99.0,106.0,105.0,95.0,94.0,0.191,0.248,0.069,0.026,0.141,0.268,0.057,1.98,0.21,0.95,0.6,-0.63,1.06,0.16,92.4,91.0,85.6,87.5,92.3,85.3,79.3,0.183,0.275,0.159,0.278,0.426,0.124,0.175,0.275,0.366,0.278,0.556,0.172,0.269,0.365,0.326,0.375,0.375,0.186,0.2,0.25,0.321,0.091,0.364,0.273
3,2024-07-21,746287,Hit By Pitch,hit_by_pitch,False,624428,689672,Adam Frazier,Drew Thorpe,0,e6c1bda0-a187-4def-a4f4-6a95050db0d2,689672.0,drewthorpe,Thorpe,Right,Drew Thorpe,CHW,3.58,3.56,32.2,98.0,82.0,94.0,0.783,5.23,4.13,5.23,1.1,0.91,0.286,0.378,0.276,0.204,0.375,93.0,105.0,104.0,,,,66.0,96.0,85.0,,,,97.0,97.0,101.0,77.0,91.0,87.0,,0.344,0.132,,0.17,,0.354,0.39,-1.24,,,0.62,,1.56,91.0,85.6,,81.5,,81.0,,0.184,0.368,0.076,,,,,,,0.0,0.0,0.167,,,,0.214,0.571,0.074,0.156,0.333,0.379,,,
4,2024-07-21,746287,Single,single,False,677951,689672,Bobby Witt Jr.,Drew Thorpe,1,5fdcc3f8-66ac-4b64-b894-91c2daae1709,689672.0,drewthorpe,Thorpe,Right,Drew Thorpe,CHW,3.58,3.56,32.2,98.0,82.0,94.0,0.783,5.23,4.13,5.23,1.1,0.91,0.286,0.378,0.276,0.204,0.375,93.0,105.0,104.0,,,,66.0,96.0,85.0,,,,97.0,97.0,101.0,77.0,91.0,87.0,,0.344,0.132,,0.17,,0.354,0.39,-1.24,,,0.62,,1.56,91.0,85.6,,81.5,,81.0,,0.184,0.368,0.076,,,,,,,0.0,0.0,0.167,,,,0.214,0.571,0.074,0.156,0.333,0.379,,,
5,2024-07-21,746287,Forceout,force_out,True,686469,689672,Vinnie Pasquantino,Drew Thorpe,1,8665f2ee-7b6a-4ee1-b0c9-b564b2e92852,689672.0,drewthorpe,Thorpe,Right,Drew Thorpe,CHW,3.58,3.56,32.2,98.0,82.0,94.0,0.783,5.23,4.13,5.23,1.1,0.91,0.286,0.378,0.276,0.204,0.375,93.0,105.0,104.0,,,,66.0,96.0,85.0,,,,97.0,97.0,101.0,77.0,91.0,87.0,,0.344,0.132,,0.17,,0.354,0.39,-1.24,,,0.62,,1.56,91.0,85.6,,81.5,,81.0,,0.184,0.368,0.076,,,,,,,0.0,0.0,0.167,,,,0.214,0.571,0.074,0.156,0.333,0.379,,,
6,2024-07-21,746287,Grounded Into DP,grounded_into_double_play,True,521692,689672,Salvador Perez,Drew Thorpe,1,28e4cb14-10ae-44aa-b472-7960f65c86f1,689672.0,drewthorpe,Thorpe,Right,Drew Thorpe,CHW,3.58,3.56,32.2,98.0,82.0,94.0,0.783,5.23,4.13,5.23,1.1,0.91,0.286,0.378,0.276,0.204,0.375,93.0,105.0,104.0,,,,66.0,96.0,85.0,,,,97.0,97.0,101.0,77.0,91.0,87.0,,0.344,0.132,,0.17,,0.354,0.39,-1.24,,,0.62,,1.56,91.0,85.6,,81.5,,81.0,,0.184,0.368,0.076,,,,,,,0.0,0.0,0.167,,,,0.214,0.571,0.074,0.156,0.333,0.379,,,
7,2024-07-21,746287,Flyout,field_out,True,683734,607625,Andrew Vaughn,Seth Lugo,0,e62548bf-4229-4906-97d0-b2756c0169f8,607625.0,sethlugo,"Lugo, S",Right,Seth Lugo,KCR,2.48,3.93,127.0,100.0,98.0,99.0,0.784,8.22,2.13,7.65,0.78,1.18,0.186,0.407,0.144,0.324,0.434,93.0,98.0,96.0,124.0,103.0,111.0,76.0,103.0,95.0,71.0,102.0,92.0,127.0,99.0,106.0,105.0,95.0,94.0,0.191,0.248,0.069,0.026,0.141,0.268,0.057,1.98,0.21,0.95,0.6,-0.63,1.06,0.16,92.4,91.0,85.6,87.5,92.3,85.3,79.3,0.183,0.275,0.159,0.278,0.426,0.124,0.175,0.275,0.366,0.278,0.556,0.172,0.269,0.365,0.326,0.375,0.375,0.186,0.2,0.25,0.321,0.091,0.364,0.273
8,2024-07-21,746287,Groundout,field_out,True,650391,607625,Eloy Jiménez,Seth Lugo,0,2d700bb6-cea4-4a76-bf41-0f847b1421fe,607625.0,sethlugo,"Lugo, S",Right,Seth Lugo,KCR,2.48,3.93,127.0,100.0,98.0,99.0,0.784,8.22,2.13,7.65,0.78,1.18,0.186,0.407,0.144,0.324,0.434,93.0,98.0,96.0,124.0,103.0,111.0,76.0,103.0,95.0,71.0,102.0,92.0,127.0,99.0,106.0,105.0,95.0,94.0,0.191,0.248,0.069,0.026,0.141,0.268,0.057,1.98,0.21,0.95,0.6,-0.63,1.06,0.16,92.4,91.0,85.6,87.5,92.3,85.3,79.3,0.183,0.275,0.159,0.278,0.426,0.124,0.175,0.275,0.366,0.278,0.556,0.172,0.269,0.365,0.326,0.375,0.375,0.186,0.2,0.25,0.321,0.091,0.364,0.273
9,2024-07-21,746287,Strikeout,strikeout,True,681460,607625,Brooks Baldwin,Seth Lugo,0,cc1f4c69-d799-4ecc-9314-79d5d4879a61,607625.0,sethlugo,"Lugo, S",Right,Seth Lugo,KCR,2.48,3.93,127.0,100.0,98.0,99.0,0.784,8.22,2.13,7.65,0.78,1.18,0.186,0.407,0.144,0.324,0.434,93.0,98.0,96.0,124.0,103.0,111.0,76.0,103.0,95.0,71.0,102.0,92.0,127.0,99.0,106.0,105.0,95.0,94.0,0.191,0.248,0.069,0.026,0.141,0.268,0.057,1.98,0.21,0.95,0.6,-0.63,1.06,0.16,92.4,91.0,85.6,87.5,92.3,85.3,79.3,0.183,0.275,0.159,0.278,0.426,0.124,0.175,0.275,0.366,0.278,0.556,0.172,0.269,0.365,0.326,0.375,0.375,0.186,0.2,0.25,0.321,0.091,0.364,0.273
