,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,SL%,CH%,wFA/C,wFC/C,wSL/C,wCH/C,vFA,vFC,vCH,vSL,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,FC_ba,FC_slg,FC_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff,SI_ba,SI_slg,SI_whiff,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI
0,2024-06-21,745483,Groundout,field_out,True,650490,669387,Yandy Díaz,Carmen Mlodzinski,0,029d5caa-b8e9-49f2-b107-e4563c6fc771,669387.0,carmenmlodzinski,Mlodzinski,Right,Carmen Mlodzinski,PIT,3.26,3.19,30.1,97.0,95.0,98.0,0.769,8.01,3.26,7.42,0.3,1.03,0.284,0.432,0.148,0.295,0.418,114.0,81.0,85.0,92.0,98.0,95.0,107.0,99.0,110.0,87.0,97.0,94.0,0.399,0.236,0.359,0.006,0.76,1.73,0.62,-28.1,95.9,92.2,88.6,86.7,0.189,0.324,0.26,0.313,0.375,0.4,0.238,0.286,0.193,,,,,,,,,,,,,,,,,,,,,
1,2024-06-21,745483,Pop Out,field_out,True,664040,669387,Brandon Lowe,Carmen Mlodzinski,0,8b1158f0-f61c-48f8-8f61-0768fa84d2bd,669387.0,carmenmlodzinski,Mlodzinski,Right,Carmen Mlodzinski,PIT,3.26,3.19,30.1,97.0,95.0,98.0,0.769,8.01,3.26,7.42,0.3,1.03,0.284,0.432,0.148,0.295,0.418,114.0,81.0,85.0,92.0,98.0,95.0,107.0,99.0,110.0,87.0,97.0,94.0,0.399,0.236,0.359,0.006,0.76,1.73,0.62,-28.1,95.9,92.2,88.6,86.7,0.189,0.324,0.26,0.313,0.375,0.4,0.238,0.286,0.193,,,,,,,,,,,,,,,,,,,,,
2,2024-06-21,745483,Single,single,False,670623,669387,Isaac Paredes,Carmen Mlodzinski,0,62d69a98-0b33-4d7b-b186-4345eb28385b,669387.0,carmenmlodzinski,Mlodzinski,Right,Carmen Mlodzinski,PIT,3.26,3.19,30.1,97.0,95.0,98.0,0.769,8.01,3.26,7.42,0.3,1.03,0.284,0.432,0.148,0.295,0.418,114.0,81.0,85.0,92.0,98.0,95.0,107.0,99.0,110.0,87.0,97.0,94.0,0.399,0.236,0.359,0.006,0.76,1.73,0.62,-28.1,95.9,92.2,88.6,86.7,0.189,0.324,0.26,0.313,0.375,0.4,0.238,0.286,0.193,,,,,,,,,,,,,,,,,,,,,
3,2024-06-21,745483,Single,single,False,666139,669387,Josh Lowe,Carmen Mlodzinski,1,ad2429e8-cd81-4dc6-ad71-1d8d06f13e38,669387.0,carmenmlodzinski,Mlodzinski,Right,Carmen Mlodzinski,PIT,3.26,3.19,30.1,97.0,95.0,98.0,0.769,8.01,3.26,7.42,0.3,1.03,0.284,0.432,0.148,0.295,0.418,114.0,81.0,85.0,92.0,98.0,95.0,107.0,99.0,110.0,87.0,97.0,94.0,0.399,0.236,0.359,0.006,0.76,1.73,0.62,-28.1,95.9,92.2,88.6,86.7,0.189,0.324,0.26,0.313,0.375,0.4,0.238,0.286,0.193,,,,,,,,,,,,,,,,,,,,,
4,2024-06-21,745483,Groundout,field_out,True,668227,669387,Randy Arozarena,Carmen Mlodzinski,0,dd6073e8-dba3-460f-99d6-541623c9b9b9,669387.0,carmenmlodzinski,Mlodzinski,Right,Carmen Mlodzinski,PIT,3.26,3.19,30.1,97.0,95.0,98.0,0.769,8.01,3.26,7.42,0.3,1.03,0.284,0.432,0.148,0.295,0.418,114.0,81.0,85.0,92.0,98.0,95.0,107.0,99.0,110.0,87.0,97.0,94.0,0.399,0.236,0.359,0.006,0.76,1.73,0.62,-28.1,95.9,92.2,88.6,86.7,0.189,0.324,0.26,0.313,0.375,0.4,0.238,0.286,0.193,,,,,,,,,,,,,,,,,,,,,
5,2024-06-21,745483,Single,single,False,457705,686752,Andrew McCutchen,Ryan Pepiot,0,1e795514-d434-4cce-adfc-1060f25c1bfc,686752.0,ryanpepiot,Pepiot,Right,Ryan Pepiot,TBR,3.92,3.82,87.1,98.0,117.0,104.0,0.737,9.69,3.19,6.49,1.13,0.82,0.26,0.417,0.175,0.323,0.415,122.0,105.0,116.0,114.0,97.0,101.0,120.0,95.0,106.0,99.0,97.0,93.0,0.512,0.024,0.214,0.219,1.55,-0.22,1.01,-1.34,94.9,91.9,86.1,89.0,0.149,0.264,0.313,0.239,0.394,0.286,0.333,0.333,0.063,137.0,79.0,87.0,0.03,-0.01,80.4,0.253,0.471,0.287,0.167,0.167,0.5,,,,,,,,,
6,2024-06-21,745483,Strikeout,strikeout,True,668804,686752,Bryan Reynolds,Ryan Pepiot,0,a5a29490-6f37-44b1-b7a4-2ee6fc57ed40,686752.0,ryanpepiot,Pepiot,Right,Ryan Pepiot,TBR,3.92,3.82,87.1,98.0,117.0,104.0,0.737,9.69,3.19,6.49,1.13,0.82,0.26,0.417,0.175,0.323,0.415,122.0,105.0,116.0,114.0,97.0,101.0,120.0,95.0,106.0,99.0,97.0,93.0,0.512,0.024,0.214,0.219,1.55,-0.22,1.01,-1.34,94.9,91.9,86.1,89.0,0.149,0.264,0.313,0.239,0.394,0.286,0.333,0.333,0.063,137.0,79.0,87.0,0.03,-0.01,80.4,0.253,0.471,0.287,0.167,0.167,0.5,,,,,,,,,
7,2024-06-21,745483,Flyout,field_out,True,665833,686752,Oneil Cruz,Ryan Pepiot,0,0ccc6a17-ad07-4e10-b865-7c134d0f3df4,686752.0,ryanpepiot,Pepiot,Right,Ryan Pepiot,TBR,3.92,3.82,87.1,98.0,117.0,104.0,0.737,9.69,3.19,6.49,1.13,0.82,0.26,0.417,0.175,0.323,0.415,122.0,105.0,116.0,114.0,97.0,101.0,120.0,95.0,106.0,99.0,97.0,93.0,0.512,0.024,0.214,0.219,1.55,-0.22,1.01,-1.34,94.9,91.9,86.1,89.0,0.149,0.264,0.313,0.239,0.394,0.286,0.333,0.333,0.063,137.0,79.0,87.0,0.03,-0.01,80.4,0.253,0.471,0.287,0.167,0.167,0.5,,,,,,,,,
8,2024-06-21,745483,Lineout,field_out,True,642133,686752,Rowdy Tellez,Ryan Pepiot,0,4c2e54e6-f4f7-4043-9f98-88c79224bdd9,686752.0,ryanpepiot,Pepiot,Right,Ryan Pepiot,TBR,3.92,3.82,87.1,98.0,117.0,104.0,0.737,9.69,3.19,6.49,1.13,0.82,0.26,0.417,0.175,0.323,0.415,122.0,105.0,116.0,114.0,97.0,101.0,120.0,95.0,106.0,99.0,97.0,93.0,0.512,0.024,0.214,0.219,1.55,-0.22,1.01,-1.34,94.9,91.9,86.1,89.0,0.149,0.264,0.313,0.239,0.394,0.286,0.333,0.333,0.063,137.0,79.0,87.0,0.03,-0.01,80.4,0.253,0.471,0.287,0.167,0.167,0.5,,,,,,,,,
9,2024-06-21,745483,Groundout,field_out,True,680700,669387,Richie Palacios,Carmen Mlodzinski,0,6c8367da-e53f-41cc-ace2-d68ef848065e,669387.0,carmenmlodzinski,Mlodzinski,Right,Carmen Mlodzinski,PIT,3.26,3.19,30.1,97.0,95.0,98.0,0.769,8.01,3.26,7.42,0.3,1.03,0.284,0.432,0.148,0.295,0.418,114.0,81.0,85.0,92.0,98.0,95.0,107.0,99.0,110.0,87.0,97.0,94.0,0.399,0.236,0.359,0.006,0.76,1.73,0.62,-28.1,95.9,92.2,88.6,86.7,0.189,0.324,0.26,0.313,0.375,0.4,0.238,0.286,0.193,,,,,,,,,,,,,,,,,,,,,
