,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,KC%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wKC/C,wCH/C,vFA,vFC,vCH,vSI,vSL,vCU,vKC,ST_ba,ST_slg,ST_whiff,SI_ba,SI_slg,SI_whiff,FF_ba,FF_slg,FF_whiff,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
10,2024-08-29,745135,Strikeout,strikeout,True,701538,543243,Jackson Merrill,Sonny Gray,0,84504595-47f5-4f91-8bb3-517bd00b2a9c,543243.0,sonnygray,"Gray, S",Right,Sonny Gray,STL,3.96,3.92,147.2,103.0,110.0,105.0,0.732,10.91,2.19,7.74,1.28,1.27,0.193,0.433,0.15,0.356,0.433,70.0,91.0,86.0,119.0,96.0,97.0,106.0,96.0,101.0,95.0,115.0,112.0,152.0,116.0,127.0,91.0,98.0,96.0,0.164,0.238,0.183,0.198,0.148,0.0,0.068,0.26,0.26,1.13,0.75,0.63,-2.43,-1.98,92.4,87.8,88.3,92.9,84.8,80.0,75.4,0.152,0.222,0.424,0.205,0.411,0.201,0.317,0.564,0.187,0.289,0.506,0.284,0.213,0.459,0.321,0.36,0.68,0.321,,,,,,,,,,,,
11,2024-08-29,745135,Strikeout,strikeout,True,502671,650633,Paul Goldschmidt,Michael King,0,0ce4f015-9f53-4157-a00a-649c16904122,650633.0,michaelking,"King, M",Right,Michael King,SDP,3.05,3.49,150.2,102.0,94.0,100.0,0.734,10.57,3.4,7.47,0.96,1.07,0.224,0.422,0.206,0.275,0.416,87.0,103.0,97.0,,,,84.0,103.0,101.0,88.0,105.0,98.0,113.0,97.0,102.0,,,,0.27,0.247,,0.233,,,0.25,-0.65,,0.88,-0.03,,,1.72,93.6,,86.7,92.9,82.8,,,0.213,0.326,0.346,0.203,0.391,0.201,0.261,0.403,0.253,,,,,,,0.202,0.275,0.358,0.286,0.536,0.255,,,,,,,,,
12,2024-08-29,745135,Groundout,field_out,True,663457,650633,Lars Nootbaar,Michael King,0,57e23e35-cfb2-49e5-9761-baad9557b87c,650633.0,michaelking,"King, M",Right,Michael King,SDP,3.05,3.49,150.2,102.0,94.0,100.0,0.734,10.57,3.4,7.47,0.96,1.07,0.224,0.422,0.206,0.275,0.416,87.0,103.0,97.0,,,,84.0,103.0,101.0,88.0,105.0,98.0,113.0,97.0,102.0,,,,0.27,0.247,,0.233,,,0.25,-0.65,,0.88,-0.03,,,1.72,93.6,,86.7,92.9,82.8,,,0.213,0.326,0.346,0.203,0.391,0.201,0.261,0.403,0.253,,,,,,,0.202,0.275,0.358,0.286,0.536,0.255,,,,,,,,,
13,2024-08-29,745135,Single,single,False,671056,650633,Iván Herrera,Michael King,0,f9ee7338-7f66-4350-beff-65c0d5abf0b3,650633.0,michaelking,"King, M",Right,Michael King,SDP,3.05,3.49,150.2,102.0,94.0,100.0,0.734,10.57,3.4,7.47,0.96,1.07,0.224,0.422,0.206,0.275,0.416,87.0,103.0,97.0,,,,84.0,103.0,101.0,88.0,105.0,98.0,113.0,97.0,102.0,,,,0.27,0.247,,0.233,,,0.25,-0.65,,0.88,-0.03,,,1.72,93.6,,86.7,92.9,82.8,,,0.213,0.326,0.346,0.203,0.391,0.201,0.261,0.403,0.253,,,,,,,0.202,0.275,0.358,0.286,0.536,0.255,,,,,,,,,
14,2024-08-29,745135,Double,double,False,687363,650633,Victor Scott II,Michael King,1,86bfb05c-704b-4b49-b9fa-d038713515e8,650633.0,michaelking,"King, M",Right,Michael King,SDP,3.05,3.49,150.2,102.0,94.0,100.0,0.734,10.57,3.4,7.47,0.96,1.07,0.224,0.422,0.206,0.275,0.416,87.0,103.0,97.0,,,,84.0,103.0,101.0,88.0,105.0,98.0,113.0,97.0,102.0,,,,0.27,0.247,,0.233,,,0.25,-0.65,,0.88,-0.03,,,1.72,93.6,,86.7,92.9,82.8,,,0.213,0.326,0.346,0.203,0.391,0.201,0.261,0.403,0.253,,,,,,,0.202,0.275,0.358,0.286,0.536,0.255,,,,,,,,,
15,2024-08-29,745135,Groundout,field_out,True,691026,650633,Masyn Winn,Michael King,0,8b1a5832-2088-4cdb-8c4f-216a8e1f3630,650633.0,michaelking,"King, M",Right,Michael King,SDP,3.05,3.49,150.2,102.0,94.0,100.0,0.734,10.57,3.4,7.47,0.96,1.07,0.224,0.422,0.206,0.275,0.416,87.0,103.0,97.0,,,,84.0,103.0,101.0,88.0,105.0,98.0,113.0,97.0,102.0,,,,0.27,0.247,,0.233,,,0.25,-0.65,,0.88,-0.03,,,1.72,93.6,,86.7,92.9,82.8,,,0.213,0.326,0.346,0.203,0.391,0.201,0.261,0.403,0.253,,,,,,,0.202,0.275,0.358,0.286,0.536,0.255,,,,,,,,,
16,2024-08-29,745135,Groundout,field_out,True,444482,543243,David Peralta,Sonny Gray,0,13a4a793-9738-47db-8d49-c46feb2b6110,543243.0,sonnygray,"Gray, S",Right,Sonny Gray,STL,3.96,3.92,147.2,103.0,110.0,105.0,0.732,10.91,2.19,7.74,1.28,1.27,0.193,0.433,0.15,0.356,0.433,70.0,91.0,86.0,119.0,96.0,97.0,106.0,96.0,101.0,95.0,115.0,112.0,152.0,116.0,127.0,91.0,98.0,96.0,0.164,0.238,0.183,0.198,0.148,0.0,0.068,0.26,0.26,1.13,0.75,0.63,-2.43,-1.98,92.4,87.8,88.3,92.9,84.8,80.0,75.4,0.152,0.222,0.424,0.205,0.411,0.201,0.317,0.564,0.187,0.289,0.506,0.284,0.213,0.459,0.321,0.36,0.68,0.321,,,,,,,,,,,,
17,2024-08-29,745135,Double,double,False,543309,543243,Kyle Higashioka,Sonny Gray,0,8ce21ee3-68f4-49d6-b0f5-070caa5f0376,543243.0,sonnygray,"Gray, S",Right,Sonny Gray,STL,3.96,3.92,147.2,103.0,110.0,105.0,0.732,10.91,2.19,7.74,1.28,1.27,0.193,0.433,0.15,0.356,0.433,70.0,91.0,86.0,119.0,96.0,97.0,106.0,96.0,101.0,95.0,115.0,112.0,152.0,116.0,127.0,91.0,98.0,96.0,0.164,0.238,0.183,0.198,0.148,0.0,0.068,0.26,0.26,1.13,0.75,0.63,-2.43,-1.98,92.4,87.8,88.3,92.9,84.8,80.0,75.4,0.152,0.222,0.424,0.205,0.411,0.201,0.317,0.564,0.187,0.289,0.506,0.284,0.213,0.459,0.321,0.36,0.68,0.321,,,,,,,,,,,,
18,2024-08-29,745135,Strikeout,strikeout,True,642180,543243,Tyler Wade,Sonny Gray,0,056a58c8-8f79-4605-bd83-4e5b20e8a347,543243.0,sonnygray,"Gray, S",Right,Sonny Gray,STL,3.96,3.92,147.2,103.0,110.0,105.0,0.732,10.91,2.19,7.74,1.28,1.27,0.193,0.433,0.15,0.356,0.433,70.0,91.0,86.0,119.0,96.0,97.0,106.0,96.0,101.0,95.0,115.0,112.0,152.0,116.0,127.0,91.0,98.0,96.0,0.164,0.238,0.183,0.198,0.148,0.0,0.068,0.26,0.26,1.13,0.75,0.63,-2.43,-1.98,92.4,87.8,88.3,92.9,84.8,80.0,75.4,0.152,0.222,0.424,0.205,0.411,0.201,0.317,0.564,0.187,0.289,0.506,0.284,0.213,0.459,0.321,0.36,0.68,0.321,,,,,,,,,,,,
19,2024-08-29,745135,Flyout,field_out,True,650333,543243,Luis Arraez,Sonny Gray,0,fece57dc-f93f-44de-a676-44fe6c4bdcc6,543243.0,sonnygray,"Gray, S",Right,Sonny Gray,STL,3.96,3.92,147.2,103.0,110.0,105.0,0.732,10.91,2.19,7.74,1.28,1.27,0.193,0.433,0.15,0.356,0.433,70.0,91.0,86.0,119.0,96.0,97.0,106.0,96.0,101.0,95.0,115.0,112.0,152.0,116.0,127.0,91.0,98.0,96.0,0.164,0.238,0.183,0.198,0.148,0.0,0.068,0.26,0.26,1.13,0.75,0.63,-2.43,-1.98,92.4,87.8,88.3,92.9,84.8,80.0,75.4,0.152,0.222,0.424,0.205,0.411,0.201,0.317,0.564,0.187,0.289,0.506,0.284,0.213,0.459,0.321,0.36,0.68,0.321,,,,,,,,,,,,
20,2024-08-29,745135,Walk,walk,False,676475,650633,Alec Burleson,Michael King,0,98fe6382-cb4b-4314-9a7d-daa1f8ac1cdb,650633.0,michaelking,"King, M",Right,Michael King,SDP,3.05,3.49,150.2,102.0,94.0,100.0,0.734,10.57,3.4,7.47,0.96,1.07,0.224,0.422,0.206,0.275,0.416,87.0,103.0,97.0,,,,84.0,103.0,101.0,88.0,105.0,98.0,113.0,97.0,102.0,,,,0.27,0.247,,0.233,,,0.25,-0.65,,0.88,-0.03,,,1.72,93.6,,86.7,92.9,82.8,,,0.213,0.326,0.346,0.203,0.391,0.201,0.261,0.403,0.253,,,,,,,0.202,0.275,0.358,0.286,0.536,0.255,,,,,,,,,
21,2024-08-29,745135,Fielders Choice,fielders_choice,False,571448,650633,Nolan Arenado,Michael King,1,63cf3cb6-a0ab-427a-98b7-3d29dd028f08,650633.0,michaelking,"King, M",Right,Michael King,SDP,3.05,3.49,150.2,102.0,94.0,100.0,0.734,10.57,3.4,7.47,0.96,1.07,0.224,0.422,0.206,0.275,0.416,87.0,103.0,97.0,,,,84.0,103.0,101.0,88.0,105.0,98.0,113.0,97.0,102.0,,,,0.27,0.247,,0.233,,,0.25,-0.65,,0.88,-0.03,,,1.72,93.6,,86.7,92.9,82.8,,,0.213,0.326,0.346,0.203,0.391,0.201,0.261,0.403,0.253,,,,,,,0.202,0.275,0.358,0.286,0.536,0.255,,,,,,,,,
22,2024-08-29,745135,Groundout,field_out,True,663609,650633,Luken Baker,Michael King,1,843f6ddc-f190-4253-8204-551c6bc45e6f,650633.0,michaelking,"King, M",Right,Michael King,SDP,3.05,3.49,150.2,102.0,94.0,100.0,0.734,10.57,3.4,7.47,0.96,1.07,0.224,0.422,0.206,0.275,0.416,87.0,103.0,97.0,,,,84.0,103.0,101.0,88.0,105.0,98.0,113.0,97.0,102.0,,,,0.27,0.247,,0.233,,,0.25,-0.65,,0.88,-0.03,,,1.72,93.6,,86.7,92.9,82.8,,,0.213,0.326,0.346,0.203,0.391,0.201,0.261,0.403,0.253,,,,,,,0.202,0.275,0.358,0.286,0.536,0.255,,,,,,,,,
23,2024-08-29,745135,Groundout,field_out,True,680977,650633,Brendan Donovan,Michael King,0,8a5d264a-a27c-41bd-a656-b23e173b901d,650633.0,michaelking,"King, M",Right,Michael King,SDP,3.05,3.49,150.2,102.0,94.0,100.0,0.734,10.57,3.4,7.47,0.96,1.07,0.224,0.422,0.206,0.275,0.416,87.0,103.0,97.0,,,,84.0,103.0,101.0,88.0,105.0,98.0,113.0,97.0,102.0,,,,0.27,0.247,,0.233,,,0.25,-0.65,,0.88,-0.03,,,1.72,93.6,,86.7,92.9,82.8,,,0.213,0.326,0.346,0.203,0.391,0.201,0.261,0.403,0.253,,,,,,,0.202,0.275,0.358,0.286,0.536,0.255,,,,,,,,,
24,2024-08-29,745135,Double,double,False,502671,650633,Paul Goldschmidt,Michael King,1,89280fff-e08c-4f34-ac24-15ab8bbb012e,650633.0,michaelking,"King, M",Right,Michael King,SDP,3.05,3.49,150.2,102.0,94.0,100.0,0.734,10.57,3.4,7.47,0.96,1.07,0.224,0.422,0.206,0.275,0.416,87.0,103.0,97.0,,,,84.0,103.0,101.0,88.0,105.0,98.0,113.0,97.0,102.0,,,,0.27,0.247,,0.233,,,0.25,-0.65,,0.88,-0.03,,,1.72,93.6,,86.7,92.9,82.8,,,0.213,0.326,0.346,0.203,0.391,0.201,0.261,0.403,0.253,,,,,,,0.202,0.275,0.358,0.286,0.536,0.255,,,,,,,,,
25,2024-08-29,745135,Pop Out,field_out,True,663457,650633,Lars Nootbaar,Michael King,0,3a8752ff-6745-4194-a9a1-d7d07f238207,650633.0,michaelking,"King, M",Right,Michael King,SDP,3.05,3.49,150.2,102.0,94.0,100.0,0.734,10.57,3.4,7.47,0.96,1.07,0.224,0.422,0.206,0.275,0.416,87.0,103.0,97.0,,,,84.0,103.0,101.0,88.0,105.0,98.0,113.0,97.0,102.0,,,,0.27,0.247,,0.233,,,0.25,-0.65,,0.88,-0.03,,,1.72,93.6,,86.7,92.9,82.8,,,0.213,0.326,0.346,0.203,0.391,0.201,0.261,0.403,0.253,,,,,,,0.202,0.275,0.358,0.286,0.536,0.255,,,,,,,,,
26,2024-08-29,745135,Flyout,field_out,True,595777,543243,Jurickson Profar,Sonny Gray,0,3c168040-fcea-4ca2-a014-0a924dd96c95,543243.0,sonnygray,"Gray, S",Right,Sonny Gray,STL,3.96,3.92,147.2,103.0,110.0,105.0,0.732,10.91,2.19,7.74,1.28,1.27,0.193,0.433,0.15,0.356,0.433,70.0,91.0,86.0,119.0,96.0,97.0,106.0,96.0,101.0,95.0,115.0,112.0,152.0,116.0,127.0,91.0,98.0,96.0,0.164,0.238,0.183,0.198,0.148,0.0,0.068,0.26,0.26,1.13,0.75,0.63,-2.43,-1.98,92.4,87.8,88.3,92.9,84.8,80.0,75.4,0.152,0.222,0.424,0.205,0.411,0.201,0.317,0.564,0.187,0.289,0.506,0.284,0.213,0.459,0.321,0.36,0.68,0.321,,,,,,,,,,,,
27,2024-08-29,745135,Double,double,False,630105,543243,Jake Cronenworth,Sonny Gray,0,fc0e7ec1-1d1c-4ff3-9438-85ee03d005f4,543243.0,sonnygray,"Gray, S",Right,Sonny Gray,STL,3.96,3.92,147.2,103.0,110.0,105.0,0.732,10.91,2.19,7.74,1.28,1.27,0.193,0.433,0.15,0.356,0.433,70.0,91.0,86.0,119.0,96.0,97.0,106.0,96.0,101.0,95.0,115.0,112.0,152.0,116.0,127.0,91.0,98.0,96.0,0.164,0.238,0.183,0.198,0.148,0.0,0.068,0.26,0.26,1.13,0.75,0.63,-2.43,-1.98,92.4,87.8,88.3,92.9,84.8,80.0,75.4,0.152,0.222,0.424,0.205,0.411,0.201,0.317,0.564,0.187,0.289,0.506,0.284,0.213,0.459,0.321,0.36,0.68,0.321,,,,,,,,,,,,
28,2024-08-29,745135,Groundout,field_out,True,592518,543243,Manny Machado,Sonny Gray,1,c40412c7-d572-490c-bb54-1573960e7503,543243.0,sonnygray,"Gray, S",Right,Sonny Gray,STL,3.96,3.92,147.2,103.0,110.0,105.0,0.732,10.91,2.19,7.74,1.28,1.27,0.193,0.433,0.15,0.356,0.433,70.0,91.0,86.0,119.0,96.0,97.0,106.0,96.0,101.0,95.0,115.0,112.0,152.0,116.0,127.0,91.0,98.0,96.0,0.164,0.238,0.183,0.198,0.148,0.0,0.068,0.26,0.26,1.13,0.75,0.63,-2.43,-1.98,92.4,87.8,88.3,92.9,84.8,80.0,75.4,0.152,0.222,0.424,0.205,0.411,0.201,0.317,0.564,0.187,0.289,0.506,0.284,0.213,0.459,0.321,0.36,0.68,0.321,,,,,,,,,,,,
29,2024-08-29,745135,Strikeout,strikeout,True,456781,543243,Donovan Solano,Sonny Gray,0,f60d5227-8c54-46ed-b7d5-2a9d15ff8338,543243.0,sonnygray,"Gray, S",Right,Sonny Gray,STL,3.96,3.92,147.2,103.0,110.0,105.0,0.732,10.91,2.19,7.74,1.28,1.27,0.193,0.433,0.15,0.356,0.433,70.0,91.0,86.0,119.0,96.0,97.0,106.0,96.0,101.0,95.0,115.0,112.0,152.0,116.0,127.0,91.0,98.0,96.0,0.164,0.238,0.183,0.198,0.148,0.0,0.068,0.26,0.26,1.13,0.75,0.63,-2.43,-1.98,92.4,87.8,88.3,92.9,84.8,80.0,75.4,0.152,0.222,0.424,0.205,0.411,0.201,0.317,0.564,0.187,0.289,0.506,0.284,0.213,0.459,0.321,0.36,0.68,0.321,,,,,,,,,,,,
30,2024-08-29,745135,Groundout,field_out,True,671056,650633,Iván Herrera,Michael King,0,f70461b2-219c-4f86-abec-c6aae46b78e2,650633.0,michaelking,"King, M",Right,Michael King,SDP,3.05,3.49,150.2,102.0,94.0,100.0,0.734,10.57,3.4,7.47,0.96,1.07,0.224,0.422,0.206,0.275,0.416,87.0,103.0,97.0,,,,84.0,103.0,101.0,88.0,105.0,98.0,113.0,97.0,102.0,,,,0.27,0.247,,0.233,,,0.25,-0.65,,0.88,-0.03,,,1.72,93.6,,86.7,92.9,82.8,,,0.213,0.326,0.346,0.203,0.391,0.201,0.261,0.403,0.253,,,,,,,0.202,0.275,0.358,0.286,0.536,0.255,,,,,,,,,
31,2024-08-29,745135,Bunt Groundout,field_out,True,687363,650633,Victor Scott II,Michael King,0,c2379ae8-d42e-4982-ba01-516348dc5d2c,650633.0,michaelking,"King, M",Right,Michael King,SDP,3.05,3.49,150.2,102.0,94.0,100.0,0.734,10.57,3.4,7.47,0.96,1.07,0.224,0.422,0.206,0.275,0.416,87.0,103.0,97.0,,,,84.0,103.0,101.0,88.0,105.0,98.0,113.0,97.0,102.0,,,,0.27,0.247,,0.233,,,0.25,-0.65,,0.88,-0.03,,,1.72,93.6,,86.7,92.9,82.8,,,0.213,0.326,0.346,0.203,0.391,0.201,0.261,0.403,0.253,,,,,,,0.202,0.275,0.358,0.286,0.536,0.255,,,,,,,,,
32,2024-08-29,745135,Single,single,False,691026,650633,Masyn Winn,Michael King,0,4ecbdec8-9ff2-4c9b-abec-e3ad2faf2185,650633.0,michaelking,"King, M",Right,Michael King,SDP,3.05,3.49,150.2,102.0,94.0,100.0,0.734,10.57,3.4,7.47,0.96,1.07,0.224,0.422,0.206,0.275,0.416,87.0,103.0,97.0,,,,84.0,103.0,101.0,88.0,105.0,98.0,113.0,97.0,102.0,,,,0.27,0.247,,0.233,,,0.25,-0.65,,0.88,-0.03,,,1.72,93.6,,86.7,92.9,82.8,,,0.213,0.326,0.346,0.203,0.391,0.201,0.261,0.403,0.253,,,,,,,0.202,0.275,0.358,0.286,0.536,0.255,,,,,,,,,
