,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCH/C,vFA,vFC,vCH,vSI,vSL,FC_ba,FC_slg,FC_whiff,SI_ba,SI_slg,SI_whiff,ST_ba,ST_slg,ST_whiff,CH_ba,CH_slg,CH_whiff,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
0,2024-09-19,745120,Double,double,False,643396,607200,Isiah Kiner-Falefa,Erick Fedde,0,2769b0de-6007-4176-b9a3-a9bd9dee8ba9,607200.0,erickfedde,Fedde,Right,Erick Fedde,- - -,3.38,3.95,170.1,104.0,90.0,99.0,0.81,7.61,2.69,7.82,1.06,1.06,0.267,0.369,0.181,0.297,0.401,86.0,108.0,105.0,17.0,112.0,76.0,76.0,105.0,93.0,126.0,101.0,107.0,78.0,104.0,97.0,0.311,0.003,0.319,0.201,0.166,-6.19,0.4,0.4,1.22,-0.28,92.9,89.9,87.7,93.0,83.5,0.258,0.474,0.233,0.253,0.364,0.196,0.172,0.321,0.246,0.218,0.327,0.155,0.5,0.5,0.0,,,,,,,,,,,,
1,2024-09-19,745120,Groundout,field_out,True,668804,607200,Bryan Reynolds,Erick Fedde,0,f2a6740c-85cf-483a-ad31-53a62f7aae7f,607200.0,erickfedde,Fedde,Right,Erick Fedde,- - -,3.38,3.95,170.1,104.0,90.0,99.0,0.81,7.61,2.69,7.82,1.06,1.06,0.267,0.369,0.181,0.297,0.401,86.0,108.0,105.0,17.0,112.0,76.0,76.0,105.0,93.0,126.0,101.0,107.0,78.0,104.0,97.0,0.311,0.003,0.319,0.201,0.166,-6.19,0.4,0.4,1.22,-0.28,92.9,89.9,87.7,93.0,83.5,0.258,0.474,0.233,0.253,0.364,0.196,0.172,0.321,0.246,0.218,0.327,0.155,0.5,0.5,0.0,,,,,,,,,,,,
2,2024-09-19,745120,Groundout,field_out,True,665833,607200,Oneil Cruz,Erick Fedde,0,dd09fd62-62fb-4b51-8638-15b8a924fef6,607200.0,erickfedde,Fedde,Right,Erick Fedde,- - -,3.38,3.95,170.1,104.0,90.0,99.0,0.81,7.61,2.69,7.82,1.06,1.06,0.267,0.369,0.181,0.297,0.401,86.0,108.0,105.0,17.0,112.0,76.0,76.0,105.0,93.0,126.0,101.0,107.0,78.0,104.0,97.0,0.311,0.003,0.319,0.201,0.166,-6.19,0.4,0.4,1.22,-0.28,92.9,89.9,87.7,93.0,83.5,0.258,0.474,0.233,0.253,0.364,0.196,0.172,0.321,0.246,0.218,0.327,0.155,0.5,0.5,0.0,,,,,,,,,,,,
3,2024-09-19,745120,Pop Out,field_out,True,642133,607200,Rowdy Tellez,Erick Fedde,0,eab47e38-62ab-4309-9f20-5941908ff35e,607200.0,erickfedde,Fedde,Right,Erick Fedde,- - -,3.38,3.95,170.1,104.0,90.0,99.0,0.81,7.61,2.69,7.82,1.06,1.06,0.267,0.369,0.181,0.297,0.401,86.0,108.0,105.0,17.0,112.0,76.0,76.0,105.0,93.0,126.0,101.0,107.0,78.0,104.0,97.0,0.311,0.003,0.319,0.201,0.166,-6.19,0.4,0.4,1.22,-0.28,92.9,89.9,87.7,93.0,83.5,0.258,0.474,0.233,0.253,0.364,0.196,0.172,0.321,0.246,0.218,0.327,0.155,0.5,0.5,0.0,,,,,,,,,,,,
4,2024-09-19,745120,Lineout,field_out,True,691026,682847,Masyn Winn,Luis L. Ortiz,0,7739875d-c4d1-4cdc-92d1-62693b8bf7a9,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,PIT,3.43,4.32,128.2,100.0,104.0,99.0,0.815,7.13,2.87,7.34,1.05,0.93,0.241,0.426,0.167,0.294,0.444,66.0,88.0,88.0,96.0,103.0,97.0,105.0,96.0,95.0,121.0,101.0,109.0,90.0,101.0,95.0,0.259,0.266,0.193,0.273,0.01,0.85,0.68,1.22,-0.53,0.22,95.9,91.0,90.6,94.9,85.8,0.274,0.425,0.161,0.237,0.359,0.131,,,,,,,0.191,0.344,0.208,0.21,0.406,0.312,,,,,,,,,
5,2024-09-19,745120,Groundout,field_out,True,676475,682847,Alec Burleson,Luis L. Ortiz,0,e4962679-c4aa-4ac2-992a-c1aba09228f5,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,PIT,3.43,4.32,128.2,100.0,104.0,99.0,0.815,7.13,2.87,7.34,1.05,0.93,0.241,0.426,0.167,0.294,0.444,66.0,88.0,88.0,96.0,103.0,97.0,105.0,96.0,95.0,121.0,101.0,109.0,90.0,101.0,95.0,0.259,0.266,0.193,0.273,0.01,0.85,0.68,1.22,-0.53,0.22,95.9,91.0,90.6,94.9,85.8,0.274,0.425,0.161,0.237,0.359,0.131,,,,,,,0.191,0.344,0.208,0.21,0.406,0.312,,,,,,,,,
6,2024-09-19,745120,Groundout,field_out,True,502671,682847,Paul Goldschmidt,Luis L. Ortiz,0,06fed2ad-ccd6-412e-9893-3d9ce14494bb,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,PIT,3.43,4.32,128.2,100.0,104.0,99.0,0.815,7.13,2.87,7.34,1.05,0.93,0.241,0.426,0.167,0.294,0.444,66.0,88.0,88.0,96.0,103.0,97.0,105.0,96.0,95.0,121.0,101.0,109.0,90.0,101.0,95.0,0.259,0.266,0.193,0.273,0.01,0.85,0.68,1.22,-0.53,0.22,95.9,91.0,90.6,94.9,85.8,0.274,0.425,0.161,0.237,0.359,0.131,,,,,,,0.191,0.344,0.208,0.21,0.406,0.312,,,,,,,,,
7,2024-09-19,745120,Pop Out,field_out,True,693304,607200,Nick Gonzales,Erick Fedde,0,68893564-03aa-437f-9e88-1660e7c76b53,607200.0,erickfedde,Fedde,Right,Erick Fedde,- - -,3.38,3.95,170.1,104.0,90.0,99.0,0.81,7.61,2.69,7.82,1.06,1.06,0.267,0.369,0.181,0.297,0.401,86.0,108.0,105.0,17.0,112.0,76.0,76.0,105.0,93.0,126.0,101.0,107.0,78.0,104.0,97.0,0.311,0.003,0.319,0.201,0.166,-6.19,0.4,0.4,1.22,-0.28,92.9,89.9,87.7,93.0,83.5,0.258,0.474,0.233,0.253,0.364,0.196,0.172,0.321,0.246,0.218,0.327,0.155,0.5,0.5,0.0,,,,,,,,,,,,
8,2024-09-19,745120,Groundout,field_out,True,650559,607200,Bryan De La Cruz,Erick Fedde,0,98ccf5aa-ea00-41fb-b873-a9edb6ad528d,607200.0,erickfedde,Fedde,Right,Erick Fedde,- - -,3.38,3.95,170.1,104.0,90.0,99.0,0.81,7.61,2.69,7.82,1.06,1.06,0.267,0.369,0.181,0.297,0.401,86.0,108.0,105.0,17.0,112.0,76.0,76.0,105.0,93.0,126.0,101.0,107.0,78.0,104.0,97.0,0.311,0.003,0.319,0.201,0.166,-6.19,0.4,0.4,1.22,-0.28,92.9,89.9,87.7,93.0,83.5,0.258,0.474,0.233,0.253,0.364,0.196,0.172,0.321,0.246,0.218,0.327,0.155,0.5,0.5,0.0,,,,,,,,,,,,
9,2024-09-19,745120,Strikeout,strikeout,True,694377,607200,Nick Yorke,Erick Fedde,0,1ed9ed2c-ecd1-4653-94f0-d9316cfac6af,607200.0,erickfedde,Fedde,Right,Erick Fedde,- - -,3.38,3.95,170.1,104.0,90.0,99.0,0.81,7.61,2.69,7.82,1.06,1.06,0.267,0.369,0.181,0.297,0.401,86.0,108.0,105.0,17.0,112.0,76.0,76.0,105.0,93.0,126.0,101.0,107.0,78.0,104.0,97.0,0.311,0.003,0.319,0.201,0.166,-6.19,0.4,0.4,1.22,-0.28,92.9,89.9,87.7,93.0,83.5,0.258,0.474,0.233,0.253,0.364,0.196,0.172,0.321,0.246,0.218,0.327,0.155,0.5,0.5,0.0,,,,,,,,,,,,
10,2024-09-19,745120,Groundout,field_out,True,571448,682847,Nolan Arenado,Luis L. Ortiz,0,e970f836-d9fd-4304-856d-d4bbadde0681,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,PIT,3.43,4.32,128.2,100.0,104.0,99.0,0.815,7.13,2.87,7.34,1.05,0.93,0.241,0.426,0.167,0.294,0.444,66.0,88.0,88.0,96.0,103.0,97.0,105.0,96.0,95.0,121.0,101.0,109.0,90.0,101.0,95.0,0.259,0.266,0.193,0.273,0.01,0.85,0.68,1.22,-0.53,0.22,95.9,91.0,90.6,94.9,85.8,0.274,0.425,0.161,0.237,0.359,0.131,,,,,,,0.191,0.344,0.208,0.21,0.406,0.312,,,,,,,,,
11,2024-09-19,745120,Single,single,False,680977,682847,Brendan Donovan,Luis L. Ortiz,0,7f587b6c-5972-4c77-be5a-6d225aeebc2a,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,PIT,3.43,4.32,128.2,100.0,104.0,99.0,0.815,7.13,2.87,7.34,1.05,0.93,0.241,0.426,0.167,0.294,0.444,66.0,88.0,88.0,96.0,103.0,97.0,105.0,96.0,95.0,121.0,101.0,109.0,90.0,101.0,95.0,0.259,0.266,0.193,0.273,0.01,0.85,0.68,1.22,-0.53,0.22,95.9,91.0,90.6,94.9,85.8,0.274,0.425,0.161,0.237,0.359,0.131,,,,,,,0.191,0.344,0.208,0.21,0.406,0.312,,,,,,,,,
12,2024-09-19,745120,Walk,walk,False,663457,682847,Lars Nootbaar,Luis L. Ortiz,1,58c7dbfd-4565-4399-92e9-6618479c321d,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,PIT,3.43,4.32,128.2,100.0,104.0,99.0,0.815,7.13,2.87,7.34,1.05,0.93,0.241,0.426,0.167,0.294,0.444,66.0,88.0,88.0,96.0,103.0,97.0,105.0,96.0,95.0,121.0,101.0,109.0,90.0,101.0,95.0,0.259,0.266,0.193,0.273,0.01,0.85,0.68,1.22,-0.53,0.22,95.9,91.0,90.6,94.9,85.8,0.274,0.425,0.161,0.237,0.359,0.131,,,,,,,0.191,0.344,0.208,0.21,0.406,0.312,,,,,,,,,
13,2024-09-19,745120,Strikeout,strikeout,True,691023,682847,Jordan Walker,Luis L. Ortiz,0,e0abe3d3-960e-4835-8481-55ac281a461e,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,PIT,3.43,4.32,128.2,100.0,104.0,99.0,0.815,7.13,2.87,7.34,1.05,0.93,0.241,0.426,0.167,0.294,0.444,66.0,88.0,88.0,96.0,103.0,97.0,105.0,96.0,95.0,121.0,101.0,109.0,90.0,101.0,95.0,0.259,0.266,0.193,0.273,0.01,0.85,0.68,1.22,-0.53,0.22,95.9,91.0,90.6,94.9,85.8,0.274,0.425,0.161,0.237,0.359,0.131,,,,,,,0.191,0.344,0.208,0.21,0.406,0.312,,,,,,,,,
