,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSL,vCU,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,wFC/C,wSI/C,vFC,vSI,SI_ba,SI_slg,SI_whiff,FC_ba,FC_slg,FC_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
0,2024-06-24,745974,Groundout,field_out,True,543760,642547,Marcus Semien,Freddy Peralta,0,7292f560-9d03-477c-b5e2-90d761f7d369,642547.0,freddyperalta,"Peralta, F",Right,Freddy Peralta,MIL,4.11,3.74,103.0,99.0,107.0,102.0,0.71,11.36,3.15,7.6,1.22,0.92,0.248,0.38,0.233,0.31,0.387,76.0,94.0,88.0,103.0,102.0,111.0,121.0,99.0,103.0,99.0,104.0,110.0,0.536,0.248,0.046,0.17,0.0,0.53,-1.65,1.06,94.5,88.0,81.1,77.3,0.238,0.411,0.277,0.194,0.337,0.393,0.22,0.254,0.386,0.308,0.538,0.233,,,,,,,,,,,,,,,,,,,,,,,,
1,2024-06-24,745974,Groundout,field_out,True,608369,642547,Corey Seager,Freddy Peralta,0,04cdf66f-b280-4427-963d-ea3e860edef9,642547.0,freddyperalta,"Peralta, F",Right,Freddy Peralta,MIL,4.11,3.74,103.0,99.0,107.0,102.0,0.71,11.36,3.15,7.6,1.22,0.92,0.248,0.38,0.233,0.31,0.387,76.0,94.0,88.0,103.0,102.0,111.0,121.0,99.0,103.0,99.0,104.0,110.0,0.536,0.248,0.046,0.17,0.0,0.53,-1.65,1.06,94.5,88.0,81.1,77.3,0.238,0.411,0.277,0.194,0.337,0.393,0.22,0.254,0.386,0.308,0.538,0.233,,,,,,,,,,,,,,,,,,,,,,,,
2,2024-06-24,745974,Walk,walk,False,669701,642547,Josh Smith,Freddy Peralta,0,480ca54d-94d0-4eb6-8c16-13cfd91958ea,642547.0,freddyperalta,"Peralta, F",Right,Freddy Peralta,MIL,4.11,3.74,103.0,99.0,107.0,102.0,0.71,11.36,3.15,7.6,1.22,0.92,0.248,0.38,0.233,0.31,0.387,76.0,94.0,88.0,103.0,102.0,111.0,121.0,99.0,103.0,99.0,104.0,110.0,0.536,0.248,0.046,0.17,0.0,0.53,-1.65,1.06,94.5,88.0,81.1,77.3,0.238,0.411,0.277,0.194,0.337,0.393,0.22,0.254,0.386,0.308,0.538,0.233,,,,,,,,,,,,,,,,,,,,,,,,
3,2024-06-24,745974,Forceout,force_out,True,666969,642547,Adolis García,Freddy Peralta,1,0294350c-beee-4d45-92fe-a46f488b83a8,642547.0,freddyperalta,"Peralta, F",Right,Freddy Peralta,MIL,4.11,3.74,103.0,99.0,107.0,102.0,0.71,11.36,3.15,7.6,1.22,0.92,0.248,0.38,0.233,0.31,0.387,76.0,94.0,88.0,103.0,102.0,111.0,121.0,99.0,103.0,99.0,104.0,110.0,0.536,0.248,0.046,0.17,0.0,0.53,-1.65,1.06,94.5,88.0,81.1,77.3,0.238,0.411,0.277,0.194,0.337,0.393,0.22,0.254,0.386,0.308,0.538,0.233,,,,,,,,,,,,,,,,,,,,,,,,
4,2024-06-24,745974,Walk,walk,False,668930,547179,Brice Turang,Michael Lorenzen,0,76b60b6d-edde-4102-bd99-254ea6d533c6,547179.0,michaellorenzen,Lorenzen,Right,Michael Lorenzen,TEX,3.52,4.83,92.0,97.0,95.0,95.0,0.803,6.36,4.3,6.65,1.27,1.11,0.228,0.375,0.193,0.336,0.412,94.0,100.0,99.0,102.0,90.0,94.0,89.0,95.0,90.0,125.0,99.0,108.0,0.27,0.145,0.072,0.197,0.95,-1.69,0.92,1.61,94.0,84.7,84.5,81.8,0.154,0.295,0.202,0.077,0.308,0.172,0.145,0.217,0.347,0.111,0.111,0.367,83.0,102.0,95.0,94.0,94.0,93.0,0.205,0.111,1.38,-0.46,90.2,93.8,0.302,0.465,0.055,0.175,0.425,0.241,,,,,,
5,2024-06-24,745974,Grounded Into DP,grounded_into_double_play,True,661388,547179,William Contreras,Michael Lorenzen,1,111d64b7-b372-40fe-8823-da5888f104eb,547179.0,michaellorenzen,Lorenzen,Right,Michael Lorenzen,TEX,3.52,4.83,92.0,97.0,95.0,95.0,0.803,6.36,4.3,6.65,1.27,1.11,0.228,0.375,0.193,0.336,0.412,94.0,100.0,99.0,102.0,90.0,94.0,89.0,95.0,90.0,125.0,99.0,108.0,0.27,0.145,0.072,0.197,0.95,-1.69,0.92,1.61,94.0,84.7,84.5,81.8,0.154,0.295,0.202,0.077,0.308,0.172,0.145,0.217,0.347,0.111,0.111,0.367,83.0,102.0,95.0,94.0,94.0,93.0,0.205,0.111,1.38,-0.46,90.2,93.8,0.302,0.465,0.055,0.175,0.425,0.241,,,,,,
6,2024-06-24,745974,Strikeout,strikeout,True,592885,547179,Christian Yelich,Michael Lorenzen,0,2c33eac8-e56e-4348-aefe-f8c11e77ae0d,547179.0,michaellorenzen,Lorenzen,Right,Michael Lorenzen,TEX,3.52,4.83,92.0,97.0,95.0,95.0,0.803,6.36,4.3,6.65,1.27,1.11,0.228,0.375,0.193,0.336,0.412,94.0,100.0,99.0,102.0,90.0,94.0,89.0,95.0,90.0,125.0,99.0,108.0,0.27,0.145,0.072,0.197,0.95,-1.69,0.92,1.61,94.0,84.7,84.5,81.8,0.154,0.295,0.202,0.077,0.308,0.172,0.145,0.217,0.347,0.111,0.111,0.367,83.0,102.0,95.0,94.0,94.0,93.0,0.205,0.111,1.38,-0.46,90.2,93.8,0.302,0.465,0.055,0.175,0.425,0.241,,,,,,
7,2024-06-24,745974,Groundout,field_out,True,663993,642547,Nathaniel Lowe,Freddy Peralta,0,b8abf3f2-a766-4426-a59a-e3526c125aaf,642547.0,freddyperalta,"Peralta, F",Right,Freddy Peralta,MIL,4.11,3.74,103.0,99.0,107.0,102.0,0.71,11.36,3.15,7.6,1.22,0.92,0.248,0.38,0.233,0.31,0.387,76.0,94.0,88.0,103.0,102.0,111.0,121.0,99.0,103.0,99.0,104.0,110.0,0.536,0.248,0.046,0.17,0.0,0.53,-1.65,1.06,94.5,88.0,81.1,77.3,0.238,0.411,0.277,0.194,0.337,0.393,0.22,0.254,0.386,0.308,0.538,0.233,,,,,,,,,,,,,,,,,,,,,,,,
8,2024-06-24,745974,Strikeout,strikeout,True,694671,642547,Wyatt Langford,Freddy Peralta,0,5029e1ed-18d1-4036-9530-994a5f364eab,642547.0,freddyperalta,"Peralta, F",Right,Freddy Peralta,MIL,4.11,3.74,103.0,99.0,107.0,102.0,0.71,11.36,3.15,7.6,1.22,0.92,0.248,0.38,0.233,0.31,0.387,76.0,94.0,88.0,103.0,102.0,111.0,121.0,99.0,103.0,99.0,104.0,110.0,0.536,0.248,0.046,0.17,0.0,0.53,-1.65,1.06,94.5,88.0,81.1,77.3,0.238,0.411,0.277,0.194,0.337,0.393,0.22,0.254,0.386,0.308,0.538,0.233,,,,,,,,,,,,,,,,,,,,,,,,
9,2024-06-24,745974,Groundout,field_out,True,641680,642547,Jonah Heim,Freddy Peralta,0,225752cb-04d6-4825-ac68-075af039fd0b,642547.0,freddyperalta,"Peralta, F",Right,Freddy Peralta,MIL,4.11,3.74,103.0,99.0,107.0,102.0,0.71,11.36,3.15,7.6,1.22,0.92,0.248,0.38,0.233,0.31,0.387,76.0,94.0,88.0,103.0,102.0,111.0,121.0,99.0,103.0,99.0,104.0,110.0,0.536,0.248,0.046,0.17,0.0,0.53,-1.65,1.06,94.5,88.0,81.1,77.3,0.238,0.411,0.277,0.194,0.337,0.393,0.22,0.254,0.386,0.308,0.538,0.233,,,,,,,,,,,,,,,,,,,,,,,,
