,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCH/C,vFA,vFC,vCH,vSI,vSL,SI_ba,SI_slg,SI_whiff,CH_ba,CH_slg,CH_whiff,ST_ba,ST_slg,ST_whiff,FC_ba,FC_slg,FC_whiff,FF_ba,FF_slg,FF_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
10,2024-07-30,746763,Lineout,field_out,True,624428,686563,Adam Frazier,Jonathan Cannon,0,86225442-3293-43b2-abb6-c41cfa9f368b,686563.0,jonathancannon,Cannon,Right,Jonathan Cannon,CHW,4.57,4.72,90.2,101.0,92.0,99.0,0.808,6.25,2.78,9.73,1.29,1.03,0.224,0.38,0.153,0.292,0.394,93.0,106.0,107.0,74.0,102.0,95.0,86.0,100.0,93.0,117.0,100.0,107.0,79.0,103.0,95.0,0.3,0.099,0.204,0.22,0.177,-3.29,0.52,-0.33,-0.8,-0.28,94.5,90.1,85.7,93.3,81.9,0.315,0.5,0.117,0.247,0.435,0.279,0.243,0.414,0.288,0.246,0.431,0.196,0.357,0.571,0.254,,,,,,,,,,,,,,,,,,,,,
11,2024-07-30,746763,Groundout,field_out,True,657757,608379,Gavin Sheets,Michael Wacha,0,27605268-1560-4786-8904-2b3786a8e466,608379.0,michaelwacha,Wacha,Right,Michael Wacha,KCR,3.5,4.32,139.0,101.0,91.0,99.0,0.794,7.77,2.46,8.42,0.97,1.02,0.248,0.453,0.204,0.277,0.427,112.0,109.0,113.0,83.0,101.0,97.0,78.0,101.0,87.0,98.0,90.0,90.0,79.0,99.0,94.0,0.15,0.235,0.11,0.102,0.318,0.37,-0.94,0.38,-1.98,1.86,93.6,88.8,81.3,93.6,84.2,0.243,0.301,0.087,0.184,0.337,0.334,,,,0.328,0.443,0.114,0.284,0.468,0.16,73.0,89.0,92.0,0.084,-1.39,75.1,0.355,0.548,0.403,0.304,0.652,0.175,,,,,,,,,
12,2024-07-30,746763,Groundout,field_out,True,681460,608379,Brooks Baldwin,Michael Wacha,0,e7ae2173-ecfd-4440-a915-a51270dbe0df,608379.0,michaelwacha,Wacha,Right,Michael Wacha,KCR,3.5,4.32,139.0,101.0,91.0,99.0,0.794,7.77,2.46,8.42,0.97,1.02,0.248,0.453,0.204,0.277,0.427,112.0,109.0,113.0,83.0,101.0,97.0,78.0,101.0,87.0,98.0,90.0,90.0,79.0,99.0,94.0,0.15,0.235,0.11,0.102,0.318,0.37,-0.94,0.38,-1.98,1.86,93.6,88.8,81.3,93.6,84.2,0.243,0.301,0.087,0.184,0.337,0.334,,,,0.328,0.443,0.114,0.284,0.468,0.16,73.0,89.0,92.0,0.084,-1.39,75.1,0.355,0.548,0.403,0.304,0.652,0.175,,,,,,,,,
13,2024-07-30,746763,Lineout,field_out,True,669222,608379,Nick Senzel,Michael Wacha,0,926b9ce5-c28d-42d4-9456-a4feb01fa290,608379.0,michaelwacha,Wacha,Right,Michael Wacha,KCR,3.5,4.32,139.0,101.0,91.0,99.0,0.794,7.77,2.46,8.42,0.97,1.02,0.248,0.453,0.204,0.277,0.427,112.0,109.0,113.0,83.0,101.0,97.0,78.0,101.0,87.0,98.0,90.0,90.0,79.0,99.0,94.0,0.15,0.235,0.11,0.102,0.318,0.37,-0.94,0.38,-1.98,1.86,93.6,88.8,81.3,93.6,84.2,0.243,0.301,0.087,0.184,0.337,0.334,,,,0.328,0.443,0.114,0.284,0.468,0.16,73.0,89.0,92.0,0.084,-1.39,75.1,0.355,0.548,0.403,0.304,0.652,0.175,,,,,,,,,
14,2024-07-30,746763,Lineout,field_out,True,672580,686563,Maikel Garcia,Jonathan Cannon,0,6b96687a-88df-49e6-b890-58e3c2e85de3,686563.0,jonathancannon,Cannon,Right,Jonathan Cannon,CHW,4.57,4.72,90.2,101.0,92.0,99.0,0.808,6.25,2.78,9.73,1.29,1.03,0.224,0.38,0.153,0.292,0.394,93.0,106.0,107.0,74.0,102.0,95.0,86.0,100.0,93.0,117.0,100.0,107.0,79.0,103.0,95.0,0.3,0.099,0.204,0.22,0.177,-3.29,0.52,-0.33,-0.8,-0.28,94.5,90.1,85.7,93.3,81.9,0.315,0.5,0.117,0.247,0.435,0.279,0.243,0.414,0.288,0.246,0.431,0.196,0.357,0.571,0.254,,,,,,,,,,,,,,,,,,,,,
15,2024-07-30,746763,Pop Out,field_out,True,664728,686563,Kyle Isbel,Jonathan Cannon,0,81d57ba8-81c9-40a7-a34b-dbe413eb80a4,686563.0,jonathancannon,Cannon,Right,Jonathan Cannon,CHW,4.57,4.72,90.2,101.0,92.0,99.0,0.808,6.25,2.78,9.73,1.29,1.03,0.224,0.38,0.153,0.292,0.394,93.0,106.0,107.0,74.0,102.0,95.0,86.0,100.0,93.0,117.0,100.0,107.0,79.0,103.0,95.0,0.3,0.099,0.204,0.22,0.177,-3.29,0.52,-0.33,-0.8,-0.28,94.5,90.1,85.7,93.3,81.9,0.315,0.5,0.117,0.247,0.435,0.279,0.243,0.414,0.288,0.246,0.431,0.196,0.357,0.571,0.254,,,,,,,,,,,,,,,,,,,,,
16,2024-07-30,746763,Home Run,home_run,False,686681,686563,Michael Massey,Jonathan Cannon,0,d8d97423-7757-4da7-ba3f-1e8881b7bb35,686563.0,jonathancannon,Cannon,Right,Jonathan Cannon,CHW,4.57,4.72,90.2,101.0,92.0,99.0,0.808,6.25,2.78,9.73,1.29,1.03,0.224,0.38,0.153,0.292,0.394,93.0,106.0,107.0,74.0,102.0,95.0,86.0,100.0,93.0,117.0,100.0,107.0,79.0,103.0,95.0,0.3,0.099,0.204,0.22,0.177,-3.29,0.52,-0.33,-0.8,-0.28,94.5,90.1,85.7,93.3,81.9,0.315,0.5,0.117,0.247,0.435,0.279,0.243,0.414,0.288,0.246,0.431,0.196,0.357,0.571,0.254,,,,,,,,,,,,,,,,,,,,,
17,2024-07-30,746763,Walk,walk,False,677951,686563,Bobby Witt Jr.,Jonathan Cannon,0,dcd8a36e-4d33-4f9c-a613-0a8070c388d3,686563.0,jonathancannon,Cannon,Right,Jonathan Cannon,CHW,4.57,4.72,90.2,101.0,92.0,99.0,0.808,6.25,2.78,9.73,1.29,1.03,0.224,0.38,0.153,0.292,0.394,93.0,106.0,107.0,74.0,102.0,95.0,86.0,100.0,93.0,117.0,100.0,107.0,79.0,103.0,95.0,0.3,0.099,0.204,0.22,0.177,-3.29,0.52,-0.33,-0.8,-0.28,94.5,90.1,85.7,93.3,81.9,0.315,0.5,0.117,0.247,0.435,0.279,0.243,0.414,0.288,0.246,0.431,0.196,0.357,0.571,0.254,,,,,,,,,,,,,,,,,,,,,
18,2024-07-30,746763,Groundout,field_out,True,686469,686563,Vinnie Pasquantino,Jonathan Cannon,0,37500e77-0e00-4be0-a2b6-77fc593ec8e2,686563.0,jonathancannon,Cannon,Right,Jonathan Cannon,CHW,4.57,4.72,90.2,101.0,92.0,99.0,0.808,6.25,2.78,9.73,1.29,1.03,0.224,0.38,0.153,0.292,0.394,93.0,106.0,107.0,74.0,102.0,95.0,86.0,100.0,93.0,117.0,100.0,107.0,79.0,103.0,95.0,0.3,0.099,0.204,0.22,0.177,-3.29,0.52,-0.33,-0.8,-0.28,94.5,90.1,85.7,93.3,81.9,0.315,0.5,0.117,0.247,0.435,0.279,0.243,0.414,0.288,0.246,0.431,0.196,0.357,0.571,0.254,,,,,,,,,,,,,,,,,,,,,
19,2024-07-30,746763,Pop Out,field_out,True,666150,608379,Dominic Fletcher,Michael Wacha,0,c3d3529c-c2e1-42ef-ad9d-961dd413f5f2,608379.0,michaelwacha,Wacha,Right,Michael Wacha,KCR,3.5,4.32,139.0,101.0,91.0,99.0,0.794,7.77,2.46,8.42,0.97,1.02,0.248,0.453,0.204,0.277,0.427,112.0,109.0,113.0,83.0,101.0,97.0,78.0,101.0,87.0,98.0,90.0,90.0,79.0,99.0,94.0,0.15,0.235,0.11,0.102,0.318,0.37,-0.94,0.38,-1.98,1.86,93.6,88.8,81.3,93.6,84.2,0.243,0.301,0.087,0.184,0.337,0.334,,,,0.328,0.443,0.114,0.284,0.468,0.16,73.0,89.0,92.0,0.084,-1.39,75.1,0.355,0.548,0.403,0.304,0.652,0.175,,,,,,,,,
20,2024-07-30,746763,Groundout,field_out,True,686676,608379,Korey Lee,Michael Wacha,0,8bf74774-0199-48ed-9f82-0a7ff1e477a1,608379.0,michaelwacha,Wacha,Right,Michael Wacha,KCR,3.5,4.32,139.0,101.0,91.0,99.0,0.794,7.77,2.46,8.42,0.97,1.02,0.248,0.453,0.204,0.277,0.427,112.0,109.0,113.0,83.0,101.0,97.0,78.0,101.0,87.0,98.0,90.0,90.0,79.0,99.0,94.0,0.15,0.235,0.11,0.102,0.318,0.37,-0.94,0.38,-1.98,1.86,93.6,88.8,81.3,93.6,84.2,0.243,0.301,0.087,0.184,0.337,0.334,,,,0.328,0.443,0.114,0.284,0.468,0.16,73.0,89.0,92.0,0.084,-1.39,75.1,0.355,0.548,0.403,0.304,0.652,0.175,,,,,,,,,
21,2024-07-30,746763,Walk,walk,False,670032,608379,Nicky Lopez,Michael Wacha,0,d1c8f252-a30f-4cbb-ac38-0cd4ebe80758,608379.0,michaelwacha,Wacha,Right,Michael Wacha,KCR,3.5,4.32,139.0,101.0,91.0,99.0,0.794,7.77,2.46,8.42,0.97,1.02,0.248,0.453,0.204,0.277,0.427,112.0,109.0,113.0,83.0,101.0,97.0,78.0,101.0,87.0,98.0,90.0,90.0,79.0,99.0,94.0,0.15,0.235,0.11,0.102,0.318,0.37,-0.94,0.38,-1.98,1.86,93.6,88.8,81.3,93.6,84.2,0.243,0.301,0.087,0.184,0.337,0.334,,,,0.328,0.443,0.114,0.284,0.468,0.16,73.0,89.0,92.0,0.084,-1.39,75.1,0.355,0.548,0.403,0.304,0.652,0.175,,,,,,,,,
22,2024-07-30,746763,Groundout,field_out,True,678246,608379,Miguel Vargas,Michael Wacha,0,ab997517-e525-43b3-8c4e-621848183f8b,608379.0,michaelwacha,Wacha,Right,Michael Wacha,KCR,3.5,4.32,139.0,101.0,91.0,99.0,0.794,7.77,2.46,8.42,0.97,1.02,0.248,0.453,0.204,0.277,0.427,112.0,109.0,113.0,83.0,101.0,97.0,78.0,101.0,87.0,98.0,90.0,90.0,79.0,99.0,94.0,0.15,0.235,0.11,0.102,0.318,0.37,-0.94,0.38,-1.98,1.86,93.6,88.8,81.3,93.6,84.2,0.243,0.301,0.087,0.184,0.337,0.334,,,,0.328,0.443,0.114,0.284,0.468,0.16,73.0,89.0,92.0,0.084,-1.39,75.1,0.355,0.548,0.403,0.304,0.652,0.175,,,,,,,,,
23,2024-07-30,746763,Strikeout,strikeout,True,521692,686563,Salvador Perez,Jonathan Cannon,0,5140d5ac-40f0-4a0f-9a47-d5420a6f0a89,686563.0,jonathancannon,Cannon,Right,Jonathan Cannon,CHW,4.57,4.72,90.2,101.0,92.0,99.0,0.808,6.25,2.78,9.73,1.29,1.03,0.224,0.38,0.153,0.292,0.394,93.0,106.0,107.0,74.0,102.0,95.0,86.0,100.0,93.0,117.0,100.0,107.0,79.0,103.0,95.0,0.3,0.099,0.204,0.22,0.177,-3.29,0.52,-0.33,-0.8,-0.28,94.5,90.1,85.7,93.3,81.9,0.315,0.5,0.117,0.247,0.435,0.279,0.243,0.414,0.288,0.246,0.431,0.196,0.357,0.571,0.254,,,,,,,,,,,,,,,,,,,,,
24,2024-07-30,746763,Groundout,field_out,True,669004,686563,MJ Melendez,Jonathan Cannon,0,a7c35fa2-f93c-4016-a2d3-adcd4893f1e6,686563.0,jonathancannon,Cannon,Right,Jonathan Cannon,CHW,4.57,4.72,90.2,101.0,92.0,99.0,0.808,6.25,2.78,9.73,1.29,1.03,0.224,0.38,0.153,0.292,0.394,93.0,106.0,107.0,74.0,102.0,95.0,86.0,100.0,93.0,117.0,100.0,107.0,79.0,103.0,95.0,0.3,0.099,0.204,0.22,0.177,-3.29,0.52,-0.33,-0.8,-0.28,94.5,90.1,85.7,93.3,81.9,0.315,0.5,0.117,0.247,0.435,0.279,0.243,0.414,0.288,0.246,0.431,0.196,0.357,0.571,0.254,,,,,,,,,,,,,,,,,,,,,
25,2024-07-30,746763,Walk,walk,False,592669,686563,Hunter Renfroe,Jonathan Cannon,0,1cbfd1b3-8e6a-4b64-8fb5-cf9c472f1a25,686563.0,jonathancannon,Cannon,Right,Jonathan Cannon,CHW,4.57,4.72,90.2,101.0,92.0,99.0,0.808,6.25,2.78,9.73,1.29,1.03,0.224,0.38,0.153,0.292,0.394,93.0,106.0,107.0,74.0,102.0,95.0,86.0,100.0,93.0,117.0,100.0,107.0,79.0,103.0,95.0,0.3,0.099,0.204,0.22,0.177,-3.29,0.52,-0.33,-0.8,-0.28,94.5,90.1,85.7,93.3,81.9,0.315,0.5,0.117,0.247,0.435,0.279,0.243,0.414,0.288,0.246,0.431,0.196,0.357,0.571,0.254,,,,,,,,,,,,,,,,,,,,,
26,2024-07-30,746763,Lineout,field_out,True,624428,686563,Adam Frazier,Jonathan Cannon,0,583a590d-602c-445f-93c2-0e1df86aa8ed,686563.0,jonathancannon,Cannon,Right,Jonathan Cannon,CHW,4.57,4.72,90.2,101.0,92.0,99.0,0.808,6.25,2.78,9.73,1.29,1.03,0.224,0.38,0.153,0.292,0.394,93.0,106.0,107.0,74.0,102.0,95.0,86.0,100.0,93.0,117.0,100.0,107.0,79.0,103.0,95.0,0.3,0.099,0.204,0.22,0.177,-3.29,0.52,-0.33,-0.8,-0.28,94.5,90.1,85.7,93.3,81.9,0.315,0.5,0.117,0.247,0.435,0.279,0.243,0.414,0.288,0.246,0.431,0.196,0.357,0.571,0.254,,,,,,,,,,,,,,,,,,,,,
27,2024-07-30,746763,Lineout,field_out,True,673357,608379,Luis Robert Jr.,Michael Wacha,0,027908aa-14a2-4fa9-b605-7b4771a71aa9,608379.0,michaelwacha,Wacha,Right,Michael Wacha,KCR,3.5,4.32,139.0,101.0,91.0,99.0,0.794,7.77,2.46,8.42,0.97,1.02,0.248,0.453,0.204,0.277,0.427,112.0,109.0,113.0,83.0,101.0,97.0,78.0,101.0,87.0,98.0,90.0,90.0,79.0,99.0,94.0,0.15,0.235,0.11,0.102,0.318,0.37,-0.94,0.38,-1.98,1.86,93.6,88.8,81.3,93.6,84.2,0.243,0.301,0.087,0.184,0.337,0.334,,,,0.328,0.443,0.114,0.284,0.468,0.16,73.0,89.0,92.0,0.084,-1.39,75.1,0.355,0.548,0.403,0.304,0.652,0.175,,,,,,,,,
28,2024-07-30,746763,Home Run,home_run,False,683734,608379,Andrew Vaughn,Michael Wacha,0,aef03320-cc09-49e1-8dbf-27f199390400,608379.0,michaelwacha,Wacha,Right,Michael Wacha,KCR,3.5,4.32,139.0,101.0,91.0,99.0,0.794,7.77,2.46,8.42,0.97,1.02,0.248,0.453,0.204,0.277,0.427,112.0,109.0,113.0,83.0,101.0,97.0,78.0,101.0,87.0,98.0,90.0,90.0,79.0,99.0,94.0,0.15,0.235,0.11,0.102,0.318,0.37,-0.94,0.38,-1.98,1.86,93.6,88.8,81.3,93.6,84.2,0.243,0.301,0.087,0.184,0.337,0.334,,,,0.328,0.443,0.114,0.284,0.468,0.16,73.0,89.0,92.0,0.084,-1.39,75.1,0.355,0.548,0.403,0.304,0.652,0.175,,,,,,,,,
29,2024-07-30,746763,Groundout,field_out,True,657757,608379,Gavin Sheets,Michael Wacha,0,4771e2cf-052d-4ece-b60d-d7005366b2bc,608379.0,michaelwacha,Wacha,Right,Michael Wacha,KCR,3.5,4.32,139.0,101.0,91.0,99.0,0.794,7.77,2.46,8.42,0.97,1.02,0.248,0.453,0.204,0.277,0.427,112.0,109.0,113.0,83.0,101.0,97.0,78.0,101.0,87.0,98.0,90.0,90.0,79.0,99.0,94.0,0.15,0.235,0.11,0.102,0.318,0.37,-0.94,0.38,-1.98,1.86,93.6,88.8,81.3,93.6,84.2,0.243,0.301,0.087,0.184,0.337,0.334,,,,0.328,0.443,0.114,0.284,0.468,0.16,73.0,89.0,92.0,0.084,-1.39,75.1,0.355,0.548,0.403,0.304,0.652,0.175,,,,,,,,,
30,2024-07-30,746763,Strikeout,strikeout,True,681460,608379,Brooks Baldwin,Michael Wacha,0,8f2149a3-9dc8-436d-9196-f00a0d6c969d,608379.0,michaelwacha,Wacha,Right,Michael Wacha,KCR,3.5,4.32,139.0,101.0,91.0,99.0,0.794,7.77,2.46,8.42,0.97,1.02,0.248,0.453,0.204,0.277,0.427,112.0,109.0,113.0,83.0,101.0,97.0,78.0,101.0,87.0,98.0,90.0,90.0,79.0,99.0,94.0,0.15,0.235,0.11,0.102,0.318,0.37,-0.94,0.38,-1.98,1.86,93.6,88.8,81.3,93.6,84.2,0.243,0.301,0.087,0.184,0.337,0.334,,,,0.328,0.443,0.114,0.284,0.468,0.16,73.0,89.0,92.0,0.084,-1.39,75.1,0.355,0.548,0.403,0.304,0.652,0.175,,,,,,,,,
31,2024-07-30,746763,Lineout,field_out,True,672580,686563,Maikel Garcia,Jonathan Cannon,0,a857b4f9-b697-43e0-9996-678c44dcc879,686563.0,jonathancannon,Cannon,Right,Jonathan Cannon,CHW,4.57,4.72,90.2,101.0,92.0,99.0,0.808,6.25,2.78,9.73,1.29,1.03,0.224,0.38,0.153,0.292,0.394,93.0,106.0,107.0,74.0,102.0,95.0,86.0,100.0,93.0,117.0,100.0,107.0,79.0,103.0,95.0,0.3,0.099,0.204,0.22,0.177,-3.29,0.52,-0.33,-0.8,-0.28,94.5,90.1,85.7,93.3,81.9,0.315,0.5,0.117,0.247,0.435,0.279,0.243,0.414,0.288,0.246,0.431,0.196,0.357,0.571,0.254,,,,,,,,,,,,,,,,,,,,,
