,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSL,vCU,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff,SI%,wSI/C,vSI,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,SI_ba,SI_slg,SI_whiff,ST_ba,ST_slg,ST_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff
10,2024-08-17,745952,Forceout,force_out,True,665926,642547,Andrés Giménez,Freddy Peralta,1,2e7e38d6-3c1f-42a4-a617-30c20a1235ad,642547.0,freddyperalta,"Peralta, F",Right,Freddy Peralta,MIL,3.7,3.78,148.1,98.0,103.0,100.0,0.722,10.44,3.4,7.28,1.33,0.84,0.263,0.384,0.218,0.305,0.38,80.0,93.0,88.0,102.0,99.0,106.0,113.0,98.0,101.0,98.0,101.0,107.0,0.541,0.228,0.055,0.175,0.14,0.15,-0.49,1.4,94.3,87.6,81.3,77.6,0.236,0.419,0.25,0.194,0.363,0.409,0.198,0.26,0.379,0.25,0.375,0.313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-08-17,745952,Strikeout,strikeout,True,671289,642547,Tyler Freeman,Freddy Peralta,1,1134d87d-4543-447b-ac05-236eda83d529,642547.0,freddyperalta,"Peralta, F",Right,Freddy Peralta,MIL,3.7,3.78,148.1,98.0,103.0,100.0,0.722,10.44,3.4,7.28,1.33,0.84,0.263,0.384,0.218,0.305,0.38,80.0,93.0,88.0,102.0,99.0,106.0,113.0,98.0,101.0,98.0,101.0,107.0,0.541,0.228,0.055,0.175,0.14,0.15,-0.49,1.4,94.3,87.6,81.3,77.6,0.236,0.419,0.25,0.194,0.363,0.409,0.198,0.26,0.379,0.25,0.375,0.313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-08-17,745952,Strikeout,strikeout,True,641343,676440,Jake Bauers,Tanner Bibee,0,aaff9065-939f-49ac-bf3d-6fb5e9524614,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,CLE,3.65,3.7,143.0,104.0,100.0,106.0,0.764,9.82,2.2,7.99,1.2,0.78,0.281,0.417,0.148,0.299,0.453,84.0,102.0,110.0,120.0,111.0,113.0,93.0,103.0,99.0,114.0,104.0,112.0,0.443,0.261,0.11,0.185,-0.86,1.5,-0.6,0.44,94.6,82.4,86.1,81.4,0.29,0.496,0.201,0.162,0.269,0.365,0.241,0.402,0.274,0.187,0.427,0.237,0.0,-3.49,92.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2024-08-17,745952,Strikeout,strikeout,True,686217,676440,Sal Frelick,Tanner Bibee,0,53cb8bad-e373-4653-a988-fdff5e8c3aef,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,CLE,3.65,3.7,143.0,104.0,100.0,106.0,0.764,9.82,2.2,7.99,1.2,0.78,0.281,0.417,0.148,0.299,0.453,84.0,102.0,110.0,120.0,111.0,113.0,93.0,103.0,99.0,114.0,104.0,112.0,0.443,0.261,0.11,0.185,-0.86,1.5,-0.6,0.44,94.6,82.4,86.1,81.4,0.29,0.496,0.201,0.162,0.269,0.365,0.241,0.402,0.274,0.187,0.427,0.237,0.0,-3.49,92.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2024-08-17,745952,Groundout,field_out,True,669003,676440,Garrett Mitchell,Tanner Bibee,0,a5a520f7-47fa-485f-a2c4-351b2fc1fc89,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,CLE,3.65,3.7,143.0,104.0,100.0,106.0,0.764,9.82,2.2,7.99,1.2,0.78,0.281,0.417,0.148,0.299,0.453,84.0,102.0,110.0,120.0,111.0,113.0,93.0,103.0,99.0,114.0,104.0,112.0,0.443,0.261,0.11,0.185,-0.86,1.5,-0.6,0.44,94.6,82.4,86.1,81.4,0.29,0.496,0.201,0.162,0.269,0.365,0.241,0.402,0.274,0.187,0.427,0.237,0.0,-3.49,92.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2024-08-17,745952,Single,single,False,666310,642547,Bo Naylor,Freddy Peralta,0,96fa0b22-13a8-4dbb-968a-7b1f5886d0c4,642547.0,freddyperalta,"Peralta, F",Right,Freddy Peralta,MIL,3.7,3.78,148.1,98.0,103.0,100.0,0.722,10.44,3.4,7.28,1.33,0.84,0.263,0.384,0.218,0.305,0.38,80.0,93.0,88.0,102.0,99.0,106.0,113.0,98.0,101.0,98.0,101.0,107.0,0.541,0.228,0.055,0.175,0.14,0.15,-0.49,1.4,94.3,87.6,81.3,77.6,0.236,0.419,0.25,0.194,0.363,0.409,0.198,0.26,0.379,0.25,0.375,0.313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2024-08-17,745952,Flyout,field_out,True,677587,642547,Brayan Rocchio,Freddy Peralta,1,96c1d0de-5684-4ef0-a5de-75c0ae93dfe4,642547.0,freddyperalta,"Peralta, F",Right,Freddy Peralta,MIL,3.7,3.78,148.1,98.0,103.0,100.0,0.722,10.44,3.4,7.28,1.33,0.84,0.263,0.384,0.218,0.305,0.38,80.0,93.0,88.0,102.0,99.0,106.0,113.0,98.0,101.0,98.0,101.0,107.0,0.541,0.228,0.055,0.175,0.14,0.15,-0.49,1.4,94.3,87.6,81.3,77.6,0.236,0.419,0.25,0.194,0.363,0.409,0.198,0.26,0.379,0.25,0.375,0.313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-08-17,745952,Lineout,field_out,True,680757,642547,Steven Kwan,Freddy Peralta,0,479d419a-6d50-449f-af15-8c64947a99dc,642547.0,freddyperalta,"Peralta, F",Right,Freddy Peralta,MIL,3.7,3.78,148.1,98.0,103.0,100.0,0.722,10.44,3.4,7.28,1.33,0.84,0.263,0.384,0.218,0.305,0.38,80.0,93.0,88.0,102.0,99.0,106.0,113.0,98.0,101.0,98.0,101.0,107.0,0.541,0.228,0.055,0.175,0.14,0.15,-0.49,1.4,94.3,87.6,81.3,77.6,0.236,0.419,0.25,0.194,0.363,0.409,0.198,0.26,0.379,0.25,0.375,0.313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-08-17,745952,Flyout,field_out,True,687401,676440,Joey Ortiz,Tanner Bibee,0,9a4c545b-2f5d-46b9-8991-573de877f97a,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,CLE,3.65,3.7,143.0,104.0,100.0,106.0,0.764,9.82,2.2,7.99,1.2,0.78,0.281,0.417,0.148,0.299,0.453,84.0,102.0,110.0,120.0,111.0,113.0,93.0,103.0,99.0,114.0,104.0,112.0,0.443,0.261,0.11,0.185,-0.86,1.5,-0.6,0.44,94.6,82.4,86.1,81.4,0.29,0.496,0.201,0.162,0.269,0.365,0.241,0.402,0.274,0.187,0.427,0.237,0.0,-3.49,92.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-08-17,745952,Groundout,field_out,True,668930,676440,Brice Turang,Tanner Bibee,0,658fabf2-86d4-43d5-bc9f-64f12ca134b0,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,CLE,3.65,3.7,143.0,104.0,100.0,106.0,0.764,9.82,2.2,7.99,1.2,0.78,0.281,0.417,0.148,0.299,0.453,84.0,102.0,110.0,120.0,111.0,113.0,93.0,103.0,99.0,114.0,104.0,112.0,0.443,0.261,0.11,0.185,-0.86,1.5,-0.6,0.44,94.6,82.4,86.1,81.4,0.29,0.496,0.201,0.162,0.269,0.365,0.241,0.402,0.274,0.187,0.427,0.237,0.0,-3.49,92.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-08-17,745952,Groundout,field_out,True,694192,676440,Jackson Chourio,Tanner Bibee,0,dff45609-df56-4f94-8604-a84dc8362e20,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,CLE,3.65,3.7,143.0,104.0,100.0,106.0,0.764,9.82,2.2,7.99,1.2,0.78,0.281,0.417,0.148,0.299,0.453,84.0,102.0,110.0,120.0,111.0,113.0,93.0,103.0,99.0,114.0,104.0,112.0,0.443,0.261,0.11,0.185,-0.86,1.5,-0.6,0.44,94.6,82.4,86.1,81.4,0.29,0.496,0.201,0.162,0.269,0.365,0.241,0.402,0.274,0.187,0.427,0.237,0.0,-3.49,92.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2024-08-17,745952,Strikeout,strikeout,True,686823,642547,Will Brennan,Freddy Peralta,0,2f2abcad-62ff-477f-9b17-6d5a27b9769f,642547.0,freddyperalta,"Peralta, F",Right,Freddy Peralta,MIL,3.7,3.78,148.1,98.0,103.0,100.0,0.722,10.44,3.4,7.28,1.33,0.84,0.263,0.384,0.218,0.305,0.38,80.0,93.0,88.0,102.0,99.0,106.0,113.0,98.0,101.0,98.0,101.0,107.0,0.541,0.228,0.055,0.175,0.14,0.15,-0.49,1.4,94.3,87.6,81.3,77.6,0.236,0.419,0.25,0.194,0.363,0.409,0.198,0.26,0.379,0.25,0.375,0.313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2024-08-17,745952,Groundout,field_out,True,608070,642547,José Ramírez,Freddy Peralta,0,9fa94895-68c9-40a8-a487-b955c1392bb9,642547.0,freddyperalta,"Peralta, F",Right,Freddy Peralta,MIL,3.7,3.78,148.1,98.0,103.0,100.0,0.722,10.44,3.4,7.28,1.33,0.84,0.263,0.384,0.218,0.305,0.38,80.0,93.0,88.0,102.0,99.0,106.0,113.0,98.0,101.0,98.0,101.0,107.0,0.541,0.228,0.055,0.175,0.14,0.15,-0.49,1.4,94.3,87.6,81.3,77.6,0.236,0.419,0.25,0.194,0.363,0.409,0.198,0.26,0.379,0.25,0.375,0.313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2024-08-17,745952,Home Run,home_run,False,647304,642547,Josh Naylor,Freddy Peralta,0,8e3acce4-3447-4f13-9a52-e08eb46cb896,642547.0,freddyperalta,"Peralta, F",Right,Freddy Peralta,MIL,3.7,3.78,148.1,98.0,103.0,100.0,0.722,10.44,3.4,7.28,1.33,0.84,0.263,0.384,0.218,0.305,0.38,80.0,93.0,88.0,102.0,99.0,106.0,113.0,98.0,101.0,98.0,101.0,107.0,0.541,0.228,0.055,0.175,0.14,0.15,-0.49,1.4,94.3,87.6,81.3,77.6,0.236,0.419,0.25,0.194,0.363,0.409,0.198,0.26,0.379,0.25,0.375,0.313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2024-08-17,745952,Single,single,False,657041,642547,Lane Thomas,Freddy Peralta,0,32c07a79-239b-4e4a-bc98-034b2f4bf0ca,642547.0,freddyperalta,"Peralta, F",Right,Freddy Peralta,MIL,3.7,3.78,148.1,98.0,103.0,100.0,0.722,10.44,3.4,7.28,1.33,0.84,0.263,0.384,0.218,0.305,0.38,80.0,93.0,88.0,102.0,99.0,106.0,113.0,98.0,101.0,98.0,101.0,107.0,0.541,0.228,0.055,0.175,0.14,0.15,-0.49,1.4,94.3,87.6,81.3,77.6,0.236,0.419,0.25,0.194,0.363,0.409,0.198,0.26,0.379,0.25,0.375,0.313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2024-08-17,745952,Flyout,field_out,True,665926,642547,Andrés Giménez,Freddy Peralta,0,811b0221-b7b8-48c9-b2cc-ac6fb433adfe,642547.0,freddyperalta,"Peralta, F",Right,Freddy Peralta,MIL,3.7,3.78,148.1,98.0,103.0,100.0,0.722,10.44,3.4,7.28,1.33,0.84,0.263,0.384,0.218,0.305,0.38,80.0,93.0,88.0,102.0,99.0,106.0,113.0,98.0,101.0,98.0,101.0,107.0,0.541,0.228,0.055,0.175,0.14,0.15,-0.49,1.4,94.3,87.6,81.3,77.6,0.236,0.419,0.25,0.194,0.363,0.409,0.198,0.26,0.379,0.25,0.375,0.313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2024-08-17,745952,Strikeout,strikeout,True,596142,676440,Gary Sánchez,Tanner Bibee,0,df8788de-1b4f-48cd-b607-23dd0ae0b4b7,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,CLE,3.65,3.7,143.0,104.0,100.0,106.0,0.764,9.82,2.2,7.99,1.2,0.78,0.281,0.417,0.148,0.299,0.453,84.0,102.0,110.0,120.0,111.0,113.0,93.0,103.0,99.0,114.0,104.0,112.0,0.443,0.261,0.11,0.185,-0.86,1.5,-0.6,0.44,94.6,82.4,86.1,81.4,0.29,0.496,0.201,0.162,0.269,0.365,0.241,0.402,0.274,0.187,0.427,0.237,0.0,-3.49,92.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-08-17,745952,Home Run,home_run,False,661388,676440,William Contreras,Tanner Bibee,0,855d9e74-9977-4634-96e9-2f9c283eb904,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,CLE,3.65,3.7,143.0,104.0,100.0,106.0,0.764,9.82,2.2,7.99,1.2,0.78,0.281,0.417,0.148,0.299,0.453,84.0,102.0,110.0,120.0,111.0,113.0,93.0,103.0,99.0,114.0,104.0,112.0,0.443,0.261,0.11,0.185,-0.86,1.5,-0.6,0.44,94.6,82.4,86.1,81.4,0.29,0.496,0.201,0.162,0.269,0.365,0.241,0.402,0.274,0.187,0.427,0.237,0.0,-3.49,92.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-08-17,745952,Strikeout,strikeout,True,642715,676440,Willy Adames,Tanner Bibee,0,77c547a1-cd2d-4d10-941a-be748aee11d4,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,CLE,3.65,3.7,143.0,104.0,100.0,106.0,0.764,9.82,2.2,7.99,1.2,0.78,0.281,0.417,0.148,0.299,0.453,84.0,102.0,110.0,120.0,111.0,113.0,93.0,103.0,99.0,114.0,104.0,112.0,0.443,0.261,0.11,0.185,-0.86,1.5,-0.6,0.44,94.6,82.4,86.1,81.4,0.29,0.496,0.201,0.162,0.269,0.365,0.241,0.402,0.274,0.187,0.427,0.237,0.0,-3.49,92.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-08-17,745952,Strikeout,strikeout,True,641343,676440,Jake Bauers,Tanner Bibee,0,62c9515a-3dfb-434c-9540-5dd3a164eff3,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,CLE,3.65,3.7,143.0,104.0,100.0,106.0,0.764,9.82,2.2,7.99,1.2,0.78,0.281,0.417,0.148,0.299,0.453,84.0,102.0,110.0,120.0,111.0,113.0,93.0,103.0,99.0,114.0,104.0,112.0,0.443,0.261,0.11,0.185,-0.86,1.5,-0.6,0.44,94.6,82.4,86.1,81.4,0.29,0.496,0.201,0.162,0.269,0.365,0.241,0.402,0.274,0.187,0.427,0.237,0.0,-3.49,92.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2024-08-17,745952,Single,single,False,671289,642547,Tyler Freeman,Freddy Peralta,0,c4aec408-83a0-4d45-a269-e1f3a8e56788,642547.0,freddyperalta,"Peralta, F",Right,Freddy Peralta,MIL,3.7,3.78,148.1,98.0,103.0,100.0,0.722,10.44,3.4,7.28,1.33,0.84,0.263,0.384,0.218,0.305,0.38,80.0,93.0,88.0,102.0,99.0,106.0,113.0,98.0,101.0,98.0,101.0,107.0,0.541,0.228,0.055,0.175,0.14,0.15,-0.49,1.4,94.3,87.6,81.3,77.6,0.236,0.419,0.25,0.194,0.363,0.409,0.198,0.26,0.379,0.25,0.375,0.313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,2024-08-17,745952,Flyout,field_out,True,666310,642547,Bo Naylor,Freddy Peralta,0,82880fb5-6ad2-4677-90f4-548be21cbb09,642547.0,freddyperalta,"Peralta, F",Right,Freddy Peralta,MIL,3.7,3.78,148.1,98.0,103.0,100.0,0.722,10.44,3.4,7.28,1.33,0.84,0.263,0.384,0.218,0.305,0.38,80.0,93.0,88.0,102.0,99.0,106.0,113.0,98.0,101.0,98.0,101.0,107.0,0.541,0.228,0.055,0.175,0.14,0.15,-0.49,1.4,94.3,87.6,81.3,77.6,0.236,0.419,0.25,0.194,0.363,0.409,0.198,0.26,0.379,0.25,0.375,0.313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,2024-08-17,745952,Double Play,double_play,True,677587,642547,Brayan Rocchio,Freddy Peralta,1,28e2e567-7c83-4c90-934b-4df62af81530,642547.0,freddyperalta,"Peralta, F",Right,Freddy Peralta,MIL,3.7,3.78,148.1,98.0,103.0,100.0,0.722,10.44,3.4,7.28,1.33,0.84,0.263,0.384,0.218,0.305,0.38,80.0,93.0,88.0,102.0,99.0,106.0,113.0,98.0,101.0,98.0,101.0,107.0,0.541,0.228,0.055,0.175,0.14,0.15,-0.49,1.4,94.3,87.6,81.3,77.6,0.236,0.419,0.25,0.194,0.363,0.409,0.198,0.26,0.379,0.25,0.375,0.313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,2024-08-17,745952,Pop Out,field_out,True,686217,676440,Sal Frelick,Tanner Bibee,0,8a979337-ee2b-4e60-bb6b-1d704a991c43,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,CLE,3.65,3.7,143.0,104.0,100.0,106.0,0.764,9.82,2.2,7.99,1.2,0.78,0.281,0.417,0.148,0.299,0.453,84.0,102.0,110.0,120.0,111.0,113.0,93.0,103.0,99.0,114.0,104.0,112.0,0.443,0.261,0.11,0.185,-0.86,1.5,-0.6,0.44,94.6,82.4,86.1,81.4,0.29,0.496,0.201,0.162,0.269,0.365,0.241,0.402,0.274,0.187,0.427,0.237,0.0,-3.49,92.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,2024-08-17,745952,Single,single,False,669003,676440,Garrett Mitchell,Tanner Bibee,0,3e88090d-f2dd-4c85-a871-41a983c44c48,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,CLE,3.65,3.7,143.0,104.0,100.0,106.0,0.764,9.82,2.2,7.99,1.2,0.78,0.281,0.417,0.148,0.299,0.453,84.0,102.0,110.0,120.0,111.0,113.0,93.0,103.0,99.0,114.0,104.0,112.0,0.443,0.261,0.11,0.185,-0.86,1.5,-0.6,0.44,94.6,82.4,86.1,81.4,0.29,0.496,0.201,0.162,0.269,0.365,0.241,0.402,0.274,0.187,0.427,0.237,0.0,-3.49,92.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
