,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FC%,FS%,CU%,CH%,wFC/C,wFS/C,wSI/C,wCU/C,wCH/C,vFC,vFS,vCH,vSI,vCU,FS_ba,FS_slg,FS_whiff,SI_ba,SI_slg,SI_whiff,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,wFA/C,wSL/C,vFA,vSL,FF_ba,FF_slg,FF_whiff,SV_ba,SV_slg,SV_whiff,SL_ba,SL_slg,SL_whiff
10,2024-07-19,746531,Triple,triple,False,642731,615698,Thairo Estrada,Cal Quantrill,1,90b74f25-f729-425f-b536-bf23e7f432db,615698.0,calquantrill,Quantrill,Right,Cal Quantrill,COL,4.15,4.48,108.1,97.0,93.0,95.0,0.8,6.9,3.41,8.64,1.16,1.47,0.223,0.427,0.134,0.357,0.414,88.0,97.0,103.0,96.0,101.0,104.0,79.0,97.0,90.0,80.0,99.0,95.0,115.0,95.0,98.0,0.397,0.134,0.336,0.107,0.025,-1.43,1.52,-1.66,0.34,1.78,87.7,86.1,84.9,93.8,79.9,0.178,0.253,0.253,0.322,0.573,0.2,0.347,0.571,0.173,0.242,0.424,0.267,0.222,0.222,0.167,,,,,,,,,,,,,,,,,,,,,
11,2024-07-19,746531,Groundout,field_out,True,689172,615698,Brett Wisely,Cal Quantrill,0,ef99cfcd-cff6-4375-b468-f0d991e148ec,615698.0,calquantrill,Quantrill,Right,Cal Quantrill,COL,4.15,4.48,108.1,97.0,93.0,95.0,0.8,6.9,3.41,8.64,1.16,1.47,0.223,0.427,0.134,0.357,0.414,88.0,97.0,103.0,96.0,101.0,104.0,79.0,97.0,90.0,80.0,99.0,95.0,115.0,95.0,98.0,0.397,0.134,0.336,0.107,0.025,-1.43,1.52,-1.66,0.34,1.78,87.7,86.1,84.9,93.8,79.9,0.178,0.253,0.253,0.322,0.573,0.2,0.347,0.571,0.173,0.242,0.424,0.267,0.222,0.222,0.167,,,,,,,,,,,,,,,,,,,,,
12,2024-07-19,746531,Groundout,field_out,True,553869,690986,Elias Díaz,Kyle Harrison,0,f1d86b55-e13d-4bdb-982f-9397bb3b99a2,690986.0,kyleharrison,Harrison,Left,Kyle Harrison,SFG,3.86,4.83,91.0,98.0,90.0,92.0,0.808,7.81,3.07,9.0,0.99,1.05,0.272,0.346,0.154,0.353,0.435,73.0,94.0,89.0,89.0,94.0,95.0,,,,,,,,,,,,,0.186,0.2,,,,-0.51,-2.37,,,85.4,,81.3,,,,,,,,,,,,,0.306,0.471,0.224,96.0,100.0,92.0,93.0,107.0,97.0,0.61,0.004,0.69,-11.76,92.7,88.2,0.237,0.377,0.212,0.295,0.477,0.302,0.333,0.667,0.5
13,2024-07-19,746531,Pop Out,field_out,True,686668,690986,Brenton Doyle,Kyle Harrison,0,a9a641ab-6ea2-4a0e-b6c4-c9aea29332f7,690986.0,kyleharrison,Harrison,Left,Kyle Harrison,SFG,3.86,4.83,91.0,98.0,90.0,92.0,0.808,7.81,3.07,9.0,0.99,1.05,0.272,0.346,0.154,0.353,0.435,73.0,94.0,89.0,89.0,94.0,95.0,,,,,,,,,,,,,0.186,0.2,,,,-0.51,-2.37,,,85.4,,81.3,,,,,,,,,,,,,0.306,0.471,0.224,96.0,100.0,92.0,93.0,107.0,97.0,0.61,0.004,0.69,-11.76,92.7,88.2,0.237,0.377,0.212,0.295,0.477,0.302,0.333,0.667,0.5
14,2024-07-19,746531,Strikeout,strikeout,True,663898,690986,Brendan Rodgers,Kyle Harrison,0,edb47902-247f-48e2-9bc6-8e81fad1aad9,690986.0,kyleharrison,Harrison,Left,Kyle Harrison,SFG,3.86,4.83,91.0,98.0,90.0,92.0,0.808,7.81,3.07,9.0,0.99,1.05,0.272,0.346,0.154,0.353,0.435,73.0,94.0,89.0,89.0,94.0,95.0,,,,,,,,,,,,,0.186,0.2,,,,-0.51,-2.37,,,85.4,,81.3,,,,,,,,,,,,,0.306,0.471,0.224,96.0,100.0,92.0,93.0,107.0,97.0,0.61,0.004,0.69,-11.76,92.7,88.2,0.237,0.377,0.212,0.295,0.477,0.302,0.333,0.667,0.5
15,2024-07-19,746531,Single,single,False,624585,615698,Jorge Soler,Cal Quantrill,0,873c12ac-6077-4608-80fc-25ad01d11ba2,615698.0,calquantrill,Quantrill,Right,Cal Quantrill,COL,4.15,4.48,108.1,97.0,93.0,95.0,0.8,6.9,3.41,8.64,1.16,1.47,0.223,0.427,0.134,0.357,0.414,88.0,97.0,103.0,96.0,101.0,104.0,79.0,97.0,90.0,80.0,99.0,95.0,115.0,95.0,98.0,0.397,0.134,0.336,0.107,0.025,-1.43,1.52,-1.66,0.34,1.78,87.7,86.1,84.9,93.8,79.9,0.178,0.253,0.253,0.322,0.573,0.2,0.347,0.571,0.173,0.242,0.424,0.267,0.222,0.222,0.167,,,,,,,,,,,,,,,,,,,,,
16,2024-07-19,746531,Double,double,False,664774,615698,LaMonte Wade Jr.,Cal Quantrill,1,1ce9d90d-e75a-4e14-a4d8-846f6ac04b6c,615698.0,calquantrill,Quantrill,Right,Cal Quantrill,COL,4.15,4.48,108.1,97.0,93.0,95.0,0.8,6.9,3.41,8.64,1.16,1.47,0.223,0.427,0.134,0.357,0.414,88.0,97.0,103.0,96.0,101.0,104.0,79.0,97.0,90.0,80.0,99.0,95.0,115.0,95.0,98.0,0.397,0.134,0.336,0.107,0.025,-1.43,1.52,-1.66,0.34,1.78,87.7,86.1,84.9,93.8,79.9,0.178,0.253,0.253,0.322,0.573,0.2,0.347,0.571,0.173,0.242,0.424,0.267,0.222,0.222,0.167,,,,,,,,,,,,,,,,,,,,,
17,2024-07-19,746531,Groundout,field_out,True,671218,615698,Heliot Ramos,Cal Quantrill,0,63d39ebf-a828-476c-90a7-382e15d1b9bd,615698.0,calquantrill,Quantrill,Right,Cal Quantrill,COL,4.15,4.48,108.1,97.0,93.0,95.0,0.8,6.9,3.41,8.64,1.16,1.47,0.223,0.427,0.134,0.357,0.414,88.0,97.0,103.0,96.0,101.0,104.0,79.0,97.0,90.0,80.0,99.0,95.0,115.0,95.0,98.0,0.397,0.134,0.336,0.107,0.025,-1.43,1.52,-1.66,0.34,1.78,87.7,86.1,84.9,93.8,79.9,0.178,0.253,0.253,0.322,0.573,0.2,0.347,0.571,0.173,0.242,0.424,0.267,0.222,0.222,0.167,,,,,,,,,,,,,,,,,,,,,
18,2024-07-19,746531,Groundout,field_out,True,672275,615698,Patrick Bailey,Cal Quantrill,1,cfbb334c-d8f1-4de4-bf16-704693e3b3dc,615698.0,calquantrill,Quantrill,Right,Cal Quantrill,COL,4.15,4.48,108.1,97.0,93.0,95.0,0.8,6.9,3.41,8.64,1.16,1.47,0.223,0.427,0.134,0.357,0.414,88.0,97.0,103.0,96.0,101.0,104.0,79.0,97.0,90.0,80.0,99.0,95.0,115.0,95.0,98.0,0.397,0.134,0.336,0.107,0.025,-1.43,1.52,-1.66,0.34,1.78,87.7,86.1,84.9,93.8,79.9,0.178,0.253,0.253,0.322,0.573,0.2,0.347,0.571,0.173,0.242,0.424,0.267,0.222,0.222,0.167,,,,,,,,,,,,,,,,,,,,,
19,2024-07-19,746531,Pop Out,field_out,True,624424,615698,Michael Conforto,Cal Quantrill,0,8f3cc143-7659-4d83-92c1-73bb532b69a0,615698.0,calquantrill,Quantrill,Right,Cal Quantrill,COL,4.15,4.48,108.1,97.0,93.0,95.0,0.8,6.9,3.41,8.64,1.16,1.47,0.223,0.427,0.134,0.357,0.414,88.0,97.0,103.0,96.0,101.0,104.0,79.0,97.0,90.0,80.0,99.0,95.0,115.0,95.0,98.0,0.397,0.134,0.336,0.107,0.025,-1.43,1.52,-1.66,0.34,1.78,87.7,86.1,84.9,93.8,79.9,0.178,0.253,0.253,0.322,0.573,0.2,0.347,0.571,0.173,0.242,0.424,0.267,0.222,0.222,0.167,,,,,,,,,,,,,,,,,,,,,
20,2024-07-19,746531,Walk,walk,False,669911,690986,Michael Toglia,Kyle Harrison,0,1ada3a34-70da-4fcd-97ce-a975a4364bc8,690986.0,kyleharrison,Harrison,Left,Kyle Harrison,SFG,3.86,4.83,91.0,98.0,90.0,92.0,0.808,7.81,3.07,9.0,0.99,1.05,0.272,0.346,0.154,0.353,0.435,73.0,94.0,89.0,89.0,94.0,95.0,,,,,,,,,,,,,0.186,0.2,,,,-0.51,-2.37,,,85.4,,81.3,,,,,,,,,,,,,0.306,0.471,0.224,96.0,100.0,92.0,93.0,107.0,97.0,0.61,0.004,0.69,-11.76,92.7,88.2,0.237,0.377,0.212,0.295,0.477,0.302,0.333,0.667,0.5
21,2024-07-19,746531,Flyout,field_out,True,656248,690986,Sean Bouchard,Kyle Harrison,0,7bc1ba42-aa06-47a5-b406-dbe7d7565dd8,690986.0,kyleharrison,Harrison,Left,Kyle Harrison,SFG,3.86,4.83,91.0,98.0,90.0,92.0,0.808,7.81,3.07,9.0,0.99,1.05,0.272,0.346,0.154,0.353,0.435,73.0,94.0,89.0,89.0,94.0,95.0,,,,,,,,,,,,,0.186,0.2,,,,-0.51,-2.37,,,85.4,,81.3,,,,,,,,,,,,,0.306,0.471,0.224,96.0,100.0,92.0,93.0,107.0,97.0,0.61,0.004,0.69,-11.76,92.7,88.2,0.237,0.377,0.212,0.295,0.477,0.302,0.333,0.667,0.5
22,2024-07-19,746531,Lineout,field_out,True,696100,690986,Hunter Goodman,Kyle Harrison,0,9023ba64-7eb5-4326-8492-93ce3d459b2a,690986.0,kyleharrison,Harrison,Left,Kyle Harrison,SFG,3.86,4.83,91.0,98.0,90.0,92.0,0.808,7.81,3.07,9.0,0.99,1.05,0.272,0.346,0.154,0.353,0.435,73.0,94.0,89.0,89.0,94.0,95.0,,,,,,,,,,,,,0.186,0.2,,,,-0.51,-2.37,,,85.4,,81.3,,,,,,,,,,,,,0.306,0.471,0.224,96.0,100.0,92.0,93.0,107.0,97.0,0.61,0.004,0.69,-11.76,92.7,88.2,0.237,0.377,0.212,0.295,0.477,0.302,0.333,0.667,0.5
23,2024-07-19,746531,Flyout,field_out,True,453568,690986,Charlie Blackmon,Kyle Harrison,0,8427d0fe-13e3-496d-9f6d-33f7a7480e66,690986.0,kyleharrison,Harrison,Left,Kyle Harrison,SFG,3.86,4.83,91.0,98.0,90.0,92.0,0.808,7.81,3.07,9.0,0.99,1.05,0.272,0.346,0.154,0.353,0.435,73.0,94.0,89.0,89.0,94.0,95.0,,,,,,,,,,,,,0.186,0.2,,,,-0.51,-2.37,,,85.4,,81.3,,,,,,,,,,,,,0.306,0.471,0.224,96.0,100.0,92.0,93.0,107.0,97.0,0.61,0.004,0.69,-11.76,92.7,88.2,0.237,0.377,0.212,0.295,0.477,0.302,0.333,0.667,0.5
24,2024-07-19,746531,Walk,walk,False,656305,615698,Matt Chapman,Cal Quantrill,0,160e1ea8-0ee7-48cd-8573-9a66cd7acc15,615698.0,calquantrill,Quantrill,Right,Cal Quantrill,COL,4.15,4.48,108.1,97.0,93.0,95.0,0.8,6.9,3.41,8.64,1.16,1.47,0.223,0.427,0.134,0.357,0.414,88.0,97.0,103.0,96.0,101.0,104.0,79.0,97.0,90.0,80.0,99.0,95.0,115.0,95.0,98.0,0.397,0.134,0.336,0.107,0.025,-1.43,1.52,-1.66,0.34,1.78,87.7,86.1,84.9,93.8,79.9,0.178,0.253,0.253,0.322,0.573,0.2,0.347,0.571,0.173,0.242,0.424,0.267,0.222,0.222,0.167,,,,,,,,,,,,,,,,,,,,,
25,2024-07-19,746531,Flyout,field_out,True,573262,615698,Mike Yastrzemski,Cal Quantrill,0,a7024b04-0b83-40eb-a873-219960bcd67b,615698.0,calquantrill,Quantrill,Right,Cal Quantrill,COL,4.15,4.48,108.1,97.0,93.0,95.0,0.8,6.9,3.41,8.64,1.16,1.47,0.223,0.427,0.134,0.357,0.414,88.0,97.0,103.0,96.0,101.0,104.0,79.0,97.0,90.0,80.0,99.0,95.0,115.0,95.0,98.0,0.397,0.134,0.336,0.107,0.025,-1.43,1.52,-1.66,0.34,1.78,87.7,86.1,84.9,93.8,79.9,0.178,0.253,0.253,0.322,0.573,0.2,0.347,0.571,0.173,0.242,0.424,0.267,0.222,0.222,0.167,,,,,,,,,,,,,,,,,,,,,
26,2024-07-19,746531,Hit By Pitch,hit_by_pitch,False,642731,615698,Thairo Estrada,Cal Quantrill,1,c7a174d9-6755-439a-b46c-6b8fd65b9750,615698.0,calquantrill,Quantrill,Right,Cal Quantrill,COL,4.15,4.48,108.1,97.0,93.0,95.0,0.8,6.9,3.41,8.64,1.16,1.47,0.223,0.427,0.134,0.357,0.414,88.0,97.0,103.0,96.0,101.0,104.0,79.0,97.0,90.0,80.0,99.0,95.0,115.0,95.0,98.0,0.397,0.134,0.336,0.107,0.025,-1.43,1.52,-1.66,0.34,1.78,87.7,86.1,84.9,93.8,79.9,0.178,0.253,0.253,0.322,0.573,0.2,0.347,0.571,0.173,0.242,0.424,0.267,0.222,0.222,0.167,,,,,,,,,,,,,,,,,,,,,
27,2024-07-19,746531,Groundout,field_out,True,689172,615698,Brett Wisely,Cal Quantrill,1,c1a5b35c-3e87-4071-8b47-184234074c3e,615698.0,calquantrill,Quantrill,Right,Cal Quantrill,COL,4.15,4.48,108.1,97.0,93.0,95.0,0.8,6.9,3.41,8.64,1.16,1.47,0.223,0.427,0.134,0.357,0.414,88.0,97.0,103.0,96.0,101.0,104.0,79.0,97.0,90.0,80.0,99.0,95.0,115.0,95.0,98.0,0.397,0.134,0.336,0.107,0.025,-1.43,1.52,-1.66,0.34,1.78,87.7,86.1,84.9,93.8,79.9,0.178,0.253,0.253,0.322,0.573,0.2,0.347,0.571,0.173,0.242,0.424,0.267,0.222,0.222,0.167,,,,,,,,,,,,,,,,,,,,,
28,2024-07-19,746531,Strikeout,strikeout,True,624585,615698,Jorge Soler,Cal Quantrill,0,9af613af-376d-4f2f-ac2d-297adb72d239,615698.0,calquantrill,Quantrill,Right,Cal Quantrill,COL,4.15,4.48,108.1,97.0,93.0,95.0,0.8,6.9,3.41,8.64,1.16,1.47,0.223,0.427,0.134,0.357,0.414,88.0,97.0,103.0,96.0,101.0,104.0,79.0,97.0,90.0,80.0,99.0,95.0,115.0,95.0,98.0,0.397,0.134,0.336,0.107,0.025,-1.43,1.52,-1.66,0.34,1.78,87.7,86.1,84.9,93.8,79.9,0.178,0.253,0.253,0.322,0.573,0.2,0.347,0.571,0.173,0.242,0.424,0.267,0.222,0.222,0.167,,,,,,,,,,,,,,,,,,,,,
29,2024-07-19,746531,Strikeout,strikeout,True,678662,690986,Ezequiel Tovar,Kyle Harrison,0,cad6e20c-a5d5-42cb-b46e-a9541c8c268b,690986.0,kyleharrison,Harrison,Left,Kyle Harrison,SFG,3.86,4.83,91.0,98.0,90.0,92.0,0.808,7.81,3.07,9.0,0.99,1.05,0.272,0.346,0.154,0.353,0.435,73.0,94.0,89.0,89.0,94.0,95.0,,,,,,,,,,,,,0.186,0.2,,,,-0.51,-2.37,,,85.4,,81.3,,,,,,,,,,,,,0.306,0.471,0.224,96.0,100.0,92.0,93.0,107.0,97.0,0.61,0.004,0.69,-11.76,92.7,88.2,0.237,0.377,0.212,0.295,0.477,0.302,0.333,0.667,0.5
30,2024-07-19,746531,Strikeout,strikeout,True,641857,690986,Ryan McMahon,Kyle Harrison,0,b804da1d-a37f-4849-b872-f69f1e544be1,690986.0,kyleharrison,Harrison,Left,Kyle Harrison,SFG,3.86,4.83,91.0,98.0,90.0,92.0,0.808,7.81,3.07,9.0,0.99,1.05,0.272,0.346,0.154,0.353,0.435,73.0,94.0,89.0,89.0,94.0,95.0,,,,,,,,,,,,,0.186,0.2,,,,-0.51,-2.37,,,85.4,,81.3,,,,,,,,,,,,,0.306,0.471,0.224,96.0,100.0,92.0,93.0,107.0,97.0,0.61,0.004,0.69,-11.76,92.7,88.2,0.237,0.377,0.212,0.295,0.477,0.302,0.333,0.667,0.5
31,2024-07-19,746531,Walk,walk,False,553869,690986,Elias Díaz,Kyle Harrison,0,941d4b44-89f4-44a3-b0de-5723cca4f228,690986.0,kyleharrison,Harrison,Left,Kyle Harrison,SFG,3.86,4.83,91.0,98.0,90.0,92.0,0.808,7.81,3.07,9.0,0.99,1.05,0.272,0.346,0.154,0.353,0.435,73.0,94.0,89.0,89.0,94.0,95.0,,,,,,,,,,,,,0.186,0.2,,,,-0.51,-2.37,,,85.4,,81.3,,,,,,,,,,,,,0.306,0.471,0.224,96.0,100.0,92.0,93.0,107.0,97.0,0.61,0.004,0.69,-11.76,92.7,88.2,0.237,0.377,0.212,0.295,0.477,0.302,0.333,0.667,0.5
32,2024-07-19,746531,Single,single,False,686668,690986,Brenton Doyle,Kyle Harrison,1,9829fdee-87f4-47fc-8849-f62ea7707b11,690986.0,kyleharrison,Harrison,Left,Kyle Harrison,SFG,3.86,4.83,91.0,98.0,90.0,92.0,0.808,7.81,3.07,9.0,0.99,1.05,0.272,0.346,0.154,0.353,0.435,73.0,94.0,89.0,89.0,94.0,95.0,,,,,,,,,,,,,0.186,0.2,,,,-0.51,-2.37,,,85.4,,81.3,,,,,,,,,,,,,0.306,0.471,0.224,96.0,100.0,92.0,93.0,107.0,97.0,0.61,0.004,0.69,-11.76,92.7,88.2,0.237,0.377,0.212,0.295,0.477,0.302,0.333,0.667,0.5
33,2024-07-19,746531,Strikeout,strikeout,True,663898,690986,Brendan Rodgers,Kyle Harrison,0,d69f938f-d7c7-4839-9b9a-f3d0a01dd268,690986.0,kyleharrison,Harrison,Left,Kyle Harrison,SFG,3.86,4.83,91.0,98.0,90.0,92.0,0.808,7.81,3.07,9.0,0.99,1.05,0.272,0.346,0.154,0.353,0.435,73.0,94.0,89.0,89.0,94.0,95.0,,,,,,,,,,,,,0.186,0.2,,,,-0.51,-2.37,,,85.4,,81.3,,,,,,,,,,,,,0.306,0.471,0.224,96.0,100.0,92.0,93.0,107.0,97.0,0.61,0.004,0.69,-11.76,92.7,88.2,0.237,0.377,0.212,0.295,0.477,0.302,0.333,0.667,0.5
