,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSI,vSL,vCU,FF_ba,FF_slg,FF_whiff,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff
0,2024-06-23,746457,Groundout,field_out,True,502054,681857,Tommy Pham,Reese Olson,0,1cb3dfb6-8e0e-4d4d-9fdb-a5ba729b4a92,681857.0,reeseolson,Olson,Right,Reese Olson,DET,3.3,3.46,101.0,97.0,91.0,98.0,0.734,8.2,2.58,8.02,0.53,1.67,0.207,0.469,0.129,0.313,0.369,102.0,97.0,104.0,92.0,92.0,91.0,71.0,94.0,87.0,76.0,104.0,97.0,112.0,97.0,103.0,0.2,0.239,0.278,0.059,0.225,-0.34,1.57,1.72,-2.03,0.11,94.1,86.4,94.2,84.8,79.1,0.287,0.415,0.101,0.271,0.375,0.086,0.153,0.212,0.429,0.221,0.349,0.436,0.263,0.526,0.282,,,,,,,,,
1,2024-06-23,746457,Strikeout,strikeout,True,643217,681857,Andrew Benintendi,Reese Olson,0,01c9b5f1-dadc-4d2e-bb2f-85dff1683f46,681857.0,reeseolson,Olson,Right,Reese Olson,DET,3.3,3.46,101.0,97.0,91.0,98.0,0.734,8.2,2.58,8.02,0.53,1.67,0.207,0.469,0.129,0.313,0.369,102.0,97.0,104.0,92.0,92.0,91.0,71.0,94.0,87.0,76.0,104.0,97.0,112.0,97.0,103.0,0.2,0.239,0.278,0.059,0.225,-0.34,1.57,1.72,-2.03,0.11,94.1,86.4,94.2,84.8,79.1,0.287,0.415,0.101,0.271,0.375,0.086,0.153,0.212,0.429,0.221,0.349,0.436,0.263,0.526,0.282,,,,,,,,,
2,2024-06-23,746457,Strikeout,strikeout,True,650391,681857,Eloy Jiménez,Reese Olson,0,560ec019-05f6-4e6f-870f-f16970dcacf4,681857.0,reeseolson,Olson,Right,Reese Olson,DET,3.3,3.46,101.0,97.0,91.0,98.0,0.734,8.2,2.58,8.02,0.53,1.67,0.207,0.469,0.129,0.313,0.369,102.0,97.0,104.0,92.0,92.0,91.0,71.0,94.0,87.0,76.0,104.0,97.0,112.0,97.0,103.0,0.2,0.239,0.278,0.059,0.225,-0.34,1.57,1.72,-2.03,0.11,94.1,86.4,94.2,84.8,79.1,0.287,0.415,0.101,0.271,0.375,0.086,0.153,0.212,0.429,0.221,0.349,0.436,0.263,0.526,0.282,,,,,,,,,
3,2024-06-23,746457,Triple,triple,False,663837,686563,Matt Vierling,Jonathan Cannon,0,c478575f-3a9d-4f7f-8bd0-8f47d37a224a,686563.0,jonathancannon,Cannon,Right,Jonathan Cannon,CHW,4.41,3.88,51.0,102.0,96.0,99.0,0.803,6.88,2.29,9.53,1.24,1.26,0.218,0.412,0.133,0.297,0.389,101.0,114.0,116.0,,,,79.0,99.0,91.0,86.0,102.0,94.0,121.0,98.0,106.0,0.345,0.084,0.237,,0.142,-3.2,0.63,0.89,,-4.35,94.7,85.8,93.2,82.0,,0.444,0.778,0.281,0.26,0.425,0.143,0.2,0.225,0.274,0.325,0.625,0.284,,,,83.0,104.0,96.0,0.192,-0.13,89.9,0.244,0.463,0.221
4,2024-06-23,746457,Home Run,home_run,False,690993,686563,Colt Keith,Jonathan Cannon,1,3470ca1a-9032-4d89-84d3-e0153eff02d4,686563.0,jonathancannon,Cannon,Right,Jonathan Cannon,CHW,4.41,3.88,51.0,102.0,96.0,99.0,0.803,6.88,2.29,9.53,1.24,1.26,0.218,0.412,0.133,0.297,0.389,101.0,114.0,116.0,,,,79.0,99.0,91.0,86.0,102.0,94.0,121.0,98.0,106.0,0.345,0.084,0.237,,0.142,-3.2,0.63,0.89,,-4.35,94.7,85.8,93.2,82.0,,0.444,0.778,0.281,0.26,0.425,0.143,0.2,0.225,0.274,0.325,0.625,0.284,,,,83.0,104.0,96.0,0.192,-0.13,89.9,0.244,0.463,0.221
5,2024-06-23,746457,Groundout,field_out,True,682985,686563,Riley Greene,Jonathan Cannon,0,85423d24-7390-47fd-a8bd-560fc61ddc2a,686563.0,jonathancannon,Cannon,Right,Jonathan Cannon,CHW,4.41,3.88,51.0,102.0,96.0,99.0,0.803,6.88,2.29,9.53,1.24,1.26,0.218,0.412,0.133,0.297,0.389,101.0,114.0,116.0,,,,79.0,99.0,91.0,86.0,102.0,94.0,121.0,98.0,106.0,0.345,0.084,0.237,,0.142,-3.2,0.63,0.89,,-4.35,94.7,85.8,93.2,82.0,,0.444,0.778,0.281,0.26,0.425,0.143,0.2,0.225,0.274,0.325,0.625,0.284,,,,83.0,104.0,96.0,0.192,-0.13,89.9,0.244,0.463,0.221
6,2024-06-23,746457,Field Error,field_error,False,592192,686563,Mark Canha,Jonathan Cannon,0,b2d9d91f-768d-4ed1-a7f9-b0dd299df927,686563.0,jonathancannon,Cannon,Right,Jonathan Cannon,CHW,4.41,3.88,51.0,102.0,96.0,99.0,0.803,6.88,2.29,9.53,1.24,1.26,0.218,0.412,0.133,0.297,0.389,101.0,114.0,116.0,,,,79.0,99.0,91.0,86.0,102.0,94.0,121.0,98.0,106.0,0.345,0.084,0.237,,0.142,-3.2,0.63,0.89,,-4.35,94.7,85.8,93.2,82.0,,0.444,0.778,0.281,0.26,0.425,0.143,0.2,0.225,0.274,0.325,0.625,0.284,,,,83.0,104.0,96.0,0.192,-0.13,89.9,0.244,0.463,0.221
7,2024-06-23,746457,Double,double,False,672761,686563,Wenceel Pérez,Jonathan Cannon,1,3217528c-9ab3-44c1-a629-b581796c3e1d,686563.0,jonathancannon,Cannon,Right,Jonathan Cannon,CHW,4.41,3.88,51.0,102.0,96.0,99.0,0.803,6.88,2.29,9.53,1.24,1.26,0.218,0.412,0.133,0.297,0.389,101.0,114.0,116.0,,,,79.0,99.0,91.0,86.0,102.0,94.0,121.0,98.0,106.0,0.345,0.084,0.237,,0.142,-3.2,0.63,0.89,,-4.35,94.7,85.8,93.2,82.0,,0.444,0.778,0.281,0.26,0.425,0.143,0.2,0.225,0.274,0.325,0.625,0.284,,,,83.0,104.0,96.0,0.192,-0.13,89.9,0.244,0.463,0.221
8,2024-06-23,746457,Groundout,field_out,True,570482,686563,Gio Urshela,Jonathan Cannon,1,a5d9751c-2c2b-4007-a6fe-d15777ada37a,686563.0,jonathancannon,Cannon,Right,Jonathan Cannon,CHW,4.41,3.88,51.0,102.0,96.0,99.0,0.803,6.88,2.29,9.53,1.24,1.26,0.218,0.412,0.133,0.297,0.389,101.0,114.0,116.0,,,,79.0,99.0,91.0,86.0,102.0,94.0,121.0,98.0,106.0,0.345,0.084,0.237,,0.142,-3.2,0.63,0.89,,-4.35,94.7,85.8,93.2,82.0,,0.444,0.778,0.281,0.26,0.425,0.143,0.2,0.225,0.274,0.325,0.625,0.284,,,,83.0,104.0,96.0,0.192,-0.13,89.9,0.244,0.463,0.221
9,2024-06-23,746457,Home Run,home_run,False,668731,686563,Akil Baddoo,Jonathan Cannon,1,501f9578-0031-4a6c-bb1d-7df027118cd2,686563.0,jonathancannon,Cannon,Right,Jonathan Cannon,CHW,4.41,3.88,51.0,102.0,96.0,99.0,0.803,6.88,2.29,9.53,1.24,1.26,0.218,0.412,0.133,0.297,0.389,101.0,114.0,116.0,,,,79.0,99.0,91.0,86.0,102.0,94.0,121.0,98.0,106.0,0.345,0.084,0.237,,0.142,-3.2,0.63,0.89,,-4.35,94.7,85.8,93.2,82.0,,0.444,0.778,0.281,0.26,0.425,0.143,0.2,0.225,0.274,0.325,0.625,0.284,,,,83.0,104.0,96.0,0.192,-0.13,89.9,0.244,0.463,0.221
10,2024-06-23,746457,Strikeout,strikeout,True,656716,686563,Zach McKinstry,Jonathan Cannon,0,df61e404-0b3a-41fe-844c-67b90c1f7de1,686563.0,jonathancannon,Cannon,Right,Jonathan Cannon,CHW,4.41,3.88,51.0,102.0,96.0,99.0,0.803,6.88,2.29,9.53,1.24,1.26,0.218,0.412,0.133,0.297,0.389,101.0,114.0,116.0,,,,79.0,99.0,91.0,86.0,102.0,94.0,121.0,98.0,106.0,0.345,0.084,0.237,,0.142,-3.2,0.63,0.89,,-4.35,94.7,85.8,93.2,82.0,,0.444,0.778,0.281,0.26,0.425,0.143,0.2,0.225,0.274,0.325,0.625,0.284,,,,83.0,104.0,96.0,0.192,-0.13,89.9,0.244,0.463,0.221
11,2024-06-23,746457,Single,single,False,657757,681857,Gavin Sheets,Reese Olson,0,310f51d3-7506-4d92-ad17-91ebd45095e3,681857.0,reeseolson,Olson,Right,Reese Olson,DET,3.3,3.46,101.0,97.0,91.0,98.0,0.734,8.2,2.58,8.02,0.53,1.67,0.207,0.469,0.129,0.313,0.369,102.0,97.0,104.0,92.0,92.0,91.0,71.0,94.0,87.0,76.0,104.0,97.0,112.0,97.0,103.0,0.2,0.239,0.278,0.059,0.225,-0.34,1.57,1.72,-2.03,0.11,94.1,86.4,94.2,84.8,79.1,0.287,0.415,0.101,0.271,0.375,0.086,0.153,0.212,0.429,0.221,0.349,0.436,0.263,0.526,0.282,,,,,,,,,
12,2024-06-23,746457,Lineout,field_out,True,683734,681857,Andrew Vaughn,Reese Olson,0,c57581f2-9ac4-426c-9881-ee24565ef792,681857.0,reeseolson,Olson,Right,Reese Olson,DET,3.3,3.46,101.0,97.0,91.0,98.0,0.734,8.2,2.58,8.02,0.53,1.67,0.207,0.469,0.129,0.313,0.369,102.0,97.0,104.0,92.0,92.0,91.0,71.0,94.0,87.0,76.0,104.0,97.0,112.0,97.0,103.0,0.2,0.239,0.278,0.059,0.225,-0.34,1.57,1.72,-2.03,0.11,94.1,86.4,94.2,84.8,79.1,0.287,0.415,0.101,0.271,0.375,0.086,0.153,0.212,0.429,0.221,0.349,0.436,0.263,0.526,0.282,,,,,,,,,
13,2024-06-23,746457,Forceout,force_out,True,657557,681857,Paul DeJong,Reese Olson,1,bb874cf2-82b7-4e9f-b169-1bba77966aad,681857.0,reeseolson,Olson,Right,Reese Olson,DET,3.3,3.46,101.0,97.0,91.0,98.0,0.734,8.2,2.58,8.02,0.53,1.67,0.207,0.469,0.129,0.313,0.369,102.0,97.0,104.0,92.0,92.0,91.0,71.0,94.0,87.0,76.0,104.0,97.0,112.0,97.0,103.0,0.2,0.239,0.278,0.059,0.225,-0.34,1.57,1.72,-2.03,0.11,94.1,86.4,94.2,84.8,79.1,0.287,0.415,0.101,0.271,0.375,0.086,0.153,0.212,0.429,0.221,0.349,0.436,0.263,0.526,0.282,,,,,,,,,
14,2024-06-23,746457,Lineout,field_out,True,670032,681857,Nicky Lopez,Reese Olson,0,929852fe-4c1f-4cea-8b48-d220e26c1b55,681857.0,reeseolson,Olson,Right,Reese Olson,DET,3.3,3.46,101.0,97.0,91.0,98.0,0.734,8.2,2.58,8.02,0.53,1.67,0.207,0.469,0.129,0.313,0.369,102.0,97.0,104.0,92.0,92.0,91.0,71.0,94.0,87.0,76.0,104.0,97.0,112.0,97.0,103.0,0.2,0.239,0.278,0.059,0.225,-0.34,1.57,1.72,-2.03,0.11,94.1,86.4,94.2,84.8,79.1,0.287,0.415,0.101,0.271,0.375,0.086,0.153,0.212,0.429,0.221,0.349,0.436,0.263,0.526,0.282,,,,,,,,,
15,2024-06-23,746457,Single,single,False,668670,686563,Jake Rogers,Jonathan Cannon,0,db684d4b-2ddd-4cb2-9522-5af9aa11539e,686563.0,jonathancannon,Cannon,Right,Jonathan Cannon,CHW,4.41,3.88,51.0,102.0,96.0,99.0,0.803,6.88,2.29,9.53,1.24,1.26,0.218,0.412,0.133,0.297,0.389,101.0,114.0,116.0,,,,79.0,99.0,91.0,86.0,102.0,94.0,121.0,98.0,106.0,0.345,0.084,0.237,,0.142,-3.2,0.63,0.89,,-4.35,94.7,85.8,93.2,82.0,,0.444,0.778,0.281,0.26,0.425,0.143,0.2,0.225,0.274,0.325,0.625,0.284,,,,83.0,104.0,96.0,0.192,-0.13,89.9,0.244,0.463,0.221
16,2024-06-23,746457,Single,single,False,663837,686563,Matt Vierling,Jonathan Cannon,1,36cf1c1f-437c-43e3-a284-68920cd1ece5,686563.0,jonathancannon,Cannon,Right,Jonathan Cannon,CHW,4.41,3.88,51.0,102.0,96.0,99.0,0.803,6.88,2.29,9.53,1.24,1.26,0.218,0.412,0.133,0.297,0.389,101.0,114.0,116.0,,,,79.0,99.0,91.0,86.0,102.0,94.0,121.0,98.0,106.0,0.345,0.084,0.237,,0.142,-3.2,0.63,0.89,,-4.35,94.7,85.8,93.2,82.0,,0.444,0.778,0.281,0.26,0.425,0.143,0.2,0.225,0.274,0.325,0.625,0.284,,,,83.0,104.0,96.0,0.192,-0.13,89.9,0.244,0.463,0.221
17,2024-06-23,746457,Single,single,False,690993,686563,Colt Keith,Jonathan Cannon,1,787fd004-0af1-4b84-bf4d-3e2bd0e6243b,686563.0,jonathancannon,Cannon,Right,Jonathan Cannon,CHW,4.41,3.88,51.0,102.0,96.0,99.0,0.803,6.88,2.29,9.53,1.24,1.26,0.218,0.412,0.133,0.297,0.389,101.0,114.0,116.0,,,,79.0,99.0,91.0,86.0,102.0,94.0,121.0,98.0,106.0,0.345,0.084,0.237,,0.142,-3.2,0.63,0.89,,-4.35,94.7,85.8,93.2,82.0,,0.444,0.778,0.281,0.26,0.425,0.143,0.2,0.225,0.274,0.325,0.625,0.284,,,,83.0,104.0,96.0,0.192,-0.13,89.9,0.244,0.463,0.221
18,2024-06-23,746457,Home Run,home_run,False,682985,694363,Riley Greene,Jared Shuster,1,7a3c8046-967a-4047-8737-9c66221ee4b8,694363.0,jaredshuster,Shuster,Left,Jared Shuster,CHW,3.38,4.92,40.0,98.0,76.0,90.0,0.788,5.63,4.05,8.55,0.9,0.8,0.279,0.419,0.14,0.248,0.401,75.0,97.0,93.0,,,,69.0,96.0,82.0,67.0,100.0,88.0,90.0,102.0,100.0,0.046,0.407,0.257,,0.29,1.28,-8.79,-0.59,,0.46,92.1,83.4,91.6,85.5,,0.227,0.318,0.174,0.556,0.889,0.176,0.27,0.405,0.268,0.205,0.359,0.292,,,,,,,,,,,,
