,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FS,Loc+ FS,Pit+ FS,FA%,FS%,SL%,CU%,wFA/C,wFS/C,wSL/C,wCU/C,vFA,vFS,vSL,vCU,FF_ba,FF_slg,FF_whiff,CU_ba,CU_slg,CU_whiff,FS_ba,FS_slg,FS_whiff,SL_ba,SL_slg,SL_whiff,Stf+ CH,Loc+ CH,Pit+ CH,CH%,wCH/C,vCH,CH_ba,CH_slg,CH_whiff,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,wFC/C,wSI/C,vFC,vSI,SI_ba,SI_slg,SI_whiff,FC_ba,FC_slg,FC_whiff
10,2024-06-06,744844,Single,single,False,660688,625643,Keibert Ruiz,Reynaldo López,0,6c422f9c-4cde-41fc-b9f2-1c45706df7c5,625643.0,reynaldolopez,"López, R",Right,Reynaldo López,ATL,1.88,4.24,95.2,102.0,95.0,101.0,0.767,8.94,3.2,7.34,0.56,0.97,0.276,0.366,0.152,0.307,0.436,81.0,100.0,104.0,91.0,102.0,98.0,111.0,101.0,105.0,,,,0.57,,0.281,0.11,1.2,,1.06,2.51,95.4,,84.7,77.0,0.263,0.366,0.175,0.132,0.184,0.343,,,,0.182,0.255,0.413,76.0,109.0,103.0,0.039,-4.55,86.0,0.333,0.833,0.333,,,,,,,,,,,,,,,,,,
11,2024-06-06,744844,Strikeout,strikeout,True,608841,625643,Joey Meneses,Reynaldo López,0,8b33819f-38cd-4bd6-b087-05ded2741e30,625643.0,reynaldolopez,"López, R",Right,Reynaldo López,ATL,1.88,4.24,95.2,102.0,95.0,101.0,0.767,8.94,3.2,7.34,0.56,0.97,0.276,0.366,0.152,0.307,0.436,81.0,100.0,104.0,91.0,102.0,98.0,111.0,101.0,105.0,,,,0.57,,0.281,0.11,1.2,,1.06,2.51,95.4,,84.7,77.0,0.263,0.366,0.175,0.132,0.184,0.343,,,,0.182,0.255,0.413,76.0,109.0,103.0,0.039,-4.55,86.0,0.333,0.833,0.333,,,,,,,,,,,,,,,,,,
12,2024-06-06,744844,Strikeout,strikeout,True,608336,625643,Joey Gallo,Reynaldo López,0,a21cdf40-6ce7-46f9-8e84-e7be846165e3,625643.0,reynaldolopez,"López, R",Right,Reynaldo López,ATL,1.88,4.24,95.2,102.0,95.0,101.0,0.767,8.94,3.2,7.34,0.56,0.97,0.276,0.366,0.152,0.307,0.436,81.0,100.0,104.0,91.0,102.0,98.0,111.0,101.0,105.0,,,,0.57,,0.281,0.11,1.2,,1.06,2.51,95.4,,84.7,77.0,0.263,0.366,0.175,0.132,0.184,0.343,,,,0.182,0.255,0.413,76.0,109.0,103.0,0.039,-4.55,86.0,0.333,0.833,0.333,,,,,,,,,,,,,,,,,,
13,2024-06-06,744844,Flyout,field_out,True,671739,680730,Michael Harris II,Mitchell Parker,0,60138a69-b618-40bb-a2a1-9321251cdc69,680730.0,mitchellparker,Parker,Left,Mitchell Parker,WSN,3.9,4.1,92.1,100.0,88.0,98.0,0.807,7.41,2.05,8.19,1.17,1.01,0.228,0.466,0.154,0.336,0.461,98.0,98.0,98.0,79.0,102.0,97.0,106.0,106.0,110.0,88.0,96.0,95.0,0.49,0.173,0.09,0.246,0.85,-0.37,-1.59,1.0,92.6,85.8,84.6,80.5,0.241,0.382,0.12,0.25,0.369,0.264,0.203,0.359,0.361,0.243,0.514,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2024-06-06,744844,Groundout,field_out,True,606115,680730,Orlando Arcia,Mitchell Parker,0,573891e8-3854-44f3-a73b-ae4905caef2e,680730.0,mitchellparker,Parker,Left,Mitchell Parker,WSN,3.9,4.1,92.1,100.0,88.0,98.0,0.807,7.41,2.05,8.19,1.17,1.01,0.228,0.466,0.154,0.336,0.461,98.0,98.0,98.0,79.0,102.0,97.0,106.0,106.0,110.0,88.0,96.0,95.0,0.49,0.173,0.09,0.246,0.85,-0.37,-1.59,1.0,92.6,85.8,84.6,80.5,0.241,0.382,0.12,0.25,0.369,0.264,0.203,0.359,0.361,0.243,0.514,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2024-06-06,744844,Lineout,field_out,True,605119,680730,Brian Anderson,Mitchell Parker,0,f5e830d2-f687-4c51-8b04-ffcfc35198a9,680730.0,mitchellparker,Parker,Left,Mitchell Parker,WSN,3.9,4.1,92.1,100.0,88.0,98.0,0.807,7.41,2.05,8.19,1.17,1.01,0.228,0.466,0.154,0.336,0.461,98.0,98.0,98.0,79.0,102.0,97.0,106.0,106.0,110.0,88.0,96.0,95.0,0.49,0.173,0.09,0.246,0.85,-0.37,-1.59,1.0,92.6,85.8,84.6,80.5,0.241,0.382,0.12,0.25,0.369,0.264,0.203,0.359,0.361,0.243,0.514,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2024-06-06,744844,Flyout,field_out,True,669222,625643,Nick Senzel,Reynaldo López,0,d3dfa622-9fb3-4538-a12b-7e64fac83aa4,625643.0,reynaldolopez,"López, R",Right,Reynaldo López,ATL,1.88,4.24,95.2,102.0,95.0,101.0,0.767,8.94,3.2,7.34,0.56,0.97,0.276,0.366,0.152,0.307,0.436,81.0,100.0,104.0,91.0,102.0,98.0,111.0,101.0,105.0,,,,0.57,,0.281,0.11,1.2,,1.06,2.51,95.4,,84.7,77.0,0.263,0.366,0.175,0.132,0.184,0.343,,,,0.182,0.255,0.413,76.0,109.0,103.0,0.039,-4.55,86.0,0.333,0.833,0.333,,,,,,,,,,,,,,,,,,
17,2024-06-06,744844,Pop Out,field_out,True,696285,625643,Jacob Young,Reynaldo López,0,d4ce582d-b687-4b81-aa6d-7ba690786737,625643.0,reynaldolopez,"López, R",Right,Reynaldo López,ATL,1.88,4.24,95.2,102.0,95.0,101.0,0.767,8.94,3.2,7.34,0.56,0.97,0.276,0.366,0.152,0.307,0.436,81.0,100.0,104.0,91.0,102.0,98.0,111.0,101.0,105.0,,,,0.57,,0.281,0.11,1.2,,1.06,2.51,95.4,,84.7,77.0,0.263,0.366,0.175,0.132,0.184,0.343,,,,0.182,0.255,0.413,76.0,109.0,103.0,0.039,-4.55,86.0,0.333,0.833,0.333,,,,,,,,,,,,,,,,,,
18,2024-06-06,744844,Strikeout,strikeout,True,682928,625643,CJ Abrams,Reynaldo López,0,554cb287-03c3-4de2-bc76-a6d88ce95780,625643.0,reynaldolopez,"López, R",Right,Reynaldo López,ATL,1.88,4.24,95.2,102.0,95.0,101.0,0.767,8.94,3.2,7.34,0.56,0.97,0.276,0.366,0.152,0.307,0.436,81.0,100.0,104.0,91.0,102.0,98.0,111.0,101.0,105.0,,,,0.57,,0.281,0.11,1.2,,1.06,2.51,95.4,,84.7,77.0,0.263,0.366,0.175,0.132,0.184,0.343,,,,0.182,0.255,0.413,76.0,109.0,103.0,0.039,-4.55,86.0,0.333,0.833,0.333,,,,,,,,,,,,,,,,,,
19,2024-06-06,744844,Flyout,field_out,True,645277,680730,Ozzie Albies,Mitchell Parker,0,cd925e56-0564-4de0-9937-282e47c64404,680730.0,mitchellparker,Parker,Left,Mitchell Parker,WSN,3.9,4.1,92.1,100.0,88.0,98.0,0.807,7.41,2.05,8.19,1.17,1.01,0.228,0.466,0.154,0.336,0.461,98.0,98.0,98.0,79.0,102.0,97.0,106.0,106.0,110.0,88.0,96.0,95.0,0.49,0.173,0.09,0.246,0.85,-0.37,-1.59,1.0,92.6,85.8,84.6,80.5,0.241,0.382,0.12,0.25,0.369,0.264,0.203,0.359,0.361,0.243,0.514,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-06-06,744844,Pop Out,field_out,True,663586,680730,Austin Riley,Mitchell Parker,0,1821fdfd-7bff-4798-8ea2-4e562afa1491,680730.0,mitchellparker,Parker,Left,Mitchell Parker,WSN,3.9,4.1,92.1,100.0,88.0,98.0,0.807,7.41,2.05,8.19,1.17,1.01,0.228,0.466,0.154,0.336,0.461,98.0,98.0,98.0,79.0,102.0,97.0,106.0,106.0,110.0,88.0,96.0,95.0,0.49,0.173,0.09,0.246,0.85,-0.37,-1.59,1.0,92.6,85.8,84.6,80.5,0.241,0.382,0.12,0.25,0.369,0.264,0.203,0.359,0.361,0.243,0.514,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2024-06-06,744844,Groundout,field_out,True,542303,680730,Marcell Ozuna,Mitchell Parker,0,a0ae123a-1ec1-4356-bee7-02fa857fb58c,680730.0,mitchellparker,Parker,Left,Mitchell Parker,WSN,3.9,4.1,92.1,100.0,88.0,98.0,0.807,7.41,2.05,8.19,1.17,1.01,0.228,0.466,0.154,0.336,0.461,98.0,98.0,98.0,79.0,102.0,97.0,106.0,106.0,110.0,88.0,96.0,95.0,0.49,0.173,0.09,0.246,0.85,-0.37,-1.59,1.0,92.6,85.8,84.6,80.5,0.241,0.382,0.12,0.25,0.369,0.264,0.203,0.359,0.361,0.243,0.514,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2024-06-06,744844,Strikeout,strikeout,True,657041,625643,Lane Thomas,Reynaldo López,0,aed128c7-e647-4fc9-8d1a-a5a89e0f732d,625643.0,reynaldolopez,"López, R",Right,Reynaldo López,ATL,1.88,4.24,95.2,102.0,95.0,101.0,0.767,8.94,3.2,7.34,0.56,0.97,0.276,0.366,0.152,0.307,0.436,81.0,100.0,104.0,91.0,102.0,98.0,111.0,101.0,105.0,,,,0.57,,0.281,0.11,1.2,,1.06,2.51,95.4,,84.7,77.0,0.263,0.366,0.175,0.132,0.184,0.343,,,,0.182,0.255,0.413,76.0,109.0,103.0,0.039,-4.55,86.0,0.333,0.833,0.333,,,,,,,,,,,,,,,,,,
23,2024-06-06,744844,Single,single,False,608385,625643,Jesse Winker,Reynaldo López,0,9017d022-2673-4d1a-81cf-e6fac2bd3719,625643.0,reynaldolopez,"López, R",Right,Reynaldo López,ATL,1.88,4.24,95.2,102.0,95.0,101.0,0.767,8.94,3.2,7.34,0.56,0.97,0.276,0.366,0.152,0.307,0.436,81.0,100.0,104.0,91.0,102.0,98.0,111.0,101.0,105.0,,,,0.57,,0.281,0.11,1.2,,1.06,2.51,95.4,,84.7,77.0,0.263,0.366,0.175,0.132,0.184,0.343,,,,0.182,0.255,0.413,76.0,109.0,103.0,0.039,-4.55,86.0,0.333,0.833,0.333,,,,,,,,,,,,,,,,,,
24,2024-06-06,744844,Flyout,field_out,True,671277,625643,Luis García Jr.,Reynaldo López,0,aad80253-5d95-42b9-abf4-990935337158,625643.0,reynaldolopez,"López, R",Right,Reynaldo López,ATL,1.88,4.24,95.2,102.0,95.0,101.0,0.767,8.94,3.2,7.34,0.56,0.97,0.276,0.366,0.152,0.307,0.436,81.0,100.0,104.0,91.0,102.0,98.0,111.0,101.0,105.0,,,,0.57,,0.281,0.11,1.2,,1.06,2.51,95.4,,84.7,77.0,0.263,0.366,0.175,0.132,0.184,0.343,,,,0.182,0.255,0.413,76.0,109.0,103.0,0.039,-4.55,86.0,0.333,0.833,0.333,,,,,,,,,,,,,,,,,,
25,2024-06-06,744844,Flyout,field_out,True,660688,625643,Keibert Ruiz,Reynaldo López,0,a7b03749-7b8f-40a6-a51b-0ece67038ee0,625643.0,reynaldolopez,"López, R",Right,Reynaldo López,ATL,1.88,4.24,95.2,102.0,95.0,101.0,0.767,8.94,3.2,7.34,0.56,0.97,0.276,0.366,0.152,0.307,0.436,81.0,100.0,104.0,91.0,102.0,98.0,111.0,101.0,105.0,,,,0.57,,0.281,0.11,1.2,,1.06,2.51,95.4,,84.7,77.0,0.263,0.366,0.175,0.132,0.184,0.343,,,,0.182,0.255,0.413,76.0,109.0,103.0,0.039,-4.55,86.0,0.333,0.833,0.333,,,,,,,,,,,,,,,,,,
26,2024-06-06,744844,Flyout,field_out,True,621566,680730,Matt Olson,Mitchell Parker,0,d4ee6317-6785-4016-ac2a-f3e5893083da,680730.0,mitchellparker,Parker,Left,Mitchell Parker,WSN,3.9,4.1,92.1,100.0,88.0,98.0,0.807,7.41,2.05,8.19,1.17,1.01,0.228,0.466,0.154,0.336,0.461,98.0,98.0,98.0,79.0,102.0,97.0,106.0,106.0,110.0,88.0,96.0,95.0,0.49,0.173,0.09,0.246,0.85,-0.37,-1.59,1.0,92.6,85.8,84.6,80.5,0.241,0.382,0.12,0.25,0.369,0.264,0.203,0.359,0.361,0.243,0.514,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-06-06,744844,Hit By Pitch,hit_by_pitch,False,594807,680730,Adam Duvall,Mitchell Parker,0,ef955882-623b-4b6d-889b-1951331c6260,680730.0,mitchellparker,Parker,Left,Mitchell Parker,WSN,3.9,4.1,92.1,100.0,88.0,98.0,0.807,7.41,2.05,8.19,1.17,1.01,0.228,0.466,0.154,0.336,0.461,98.0,98.0,98.0,79.0,102.0,97.0,106.0,106.0,110.0,88.0,96.0,95.0,0.49,0.173,0.09,0.246,0.85,-0.37,-1.59,1.0,92.6,85.8,84.6,80.5,0.241,0.382,0.12,0.25,0.369,0.264,0.203,0.359,0.361,0.243,0.514,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-06-06,744844,Flyout,field_out,True,669221,680730,Sean Murphy,Mitchell Parker,0,c23de528-14f8-4ab4-b575-fdd701aa096a,680730.0,mitchellparker,Parker,Left,Mitchell Parker,WSN,3.9,4.1,92.1,100.0,88.0,98.0,0.807,7.41,2.05,8.19,1.17,1.01,0.228,0.466,0.154,0.336,0.461,98.0,98.0,98.0,79.0,102.0,97.0,106.0,106.0,110.0,88.0,96.0,95.0,0.49,0.173,0.09,0.246,0.85,-0.37,-1.59,1.0,92.6,85.8,84.6,80.5,0.241,0.382,0.12,0.25,0.369,0.264,0.203,0.359,0.361,0.243,0.514,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-06-06,744844,Groundout,field_out,True,671739,680730,Michael Harris II,Mitchell Parker,0,9c192b34-813f-4015-8f9a-7274853c5967,680730.0,mitchellparker,Parker,Left,Mitchell Parker,WSN,3.9,4.1,92.1,100.0,88.0,98.0,0.807,7.41,2.05,8.19,1.17,1.01,0.228,0.466,0.154,0.336,0.461,98.0,98.0,98.0,79.0,102.0,97.0,106.0,106.0,110.0,88.0,96.0,95.0,0.49,0.173,0.09,0.246,0.85,-0.37,-1.59,1.0,92.6,85.8,84.6,80.5,0.241,0.382,0.12,0.25,0.369,0.264,0.203,0.359,0.361,0.243,0.514,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2024-06-06,744844,Pop Out,field_out,True,608841,625643,Joey Meneses,Reynaldo López,0,4ea3f116-b9c9-40a8-bf58-85decc11b763,625643.0,reynaldolopez,"López, R",Right,Reynaldo López,ATL,1.88,4.24,95.2,102.0,95.0,101.0,0.767,8.94,3.2,7.34,0.56,0.97,0.276,0.366,0.152,0.307,0.436,81.0,100.0,104.0,91.0,102.0,98.0,111.0,101.0,105.0,,,,0.57,,0.281,0.11,1.2,,1.06,2.51,95.4,,84.7,77.0,0.263,0.366,0.175,0.132,0.184,0.343,,,,0.182,0.255,0.413,76.0,109.0,103.0,0.039,-4.55,86.0,0.333,0.833,0.333,,,,,,,,,,,,,,,,,,
31,2024-06-06,744844,Walk,walk,False,608336,625643,Joey Gallo,Reynaldo López,0,897901bb-a036-44cc-ae83-ddcbd928a881,625643.0,reynaldolopez,"López, R",Right,Reynaldo López,ATL,1.88,4.24,95.2,102.0,95.0,101.0,0.767,8.94,3.2,7.34,0.56,0.97,0.276,0.366,0.152,0.307,0.436,81.0,100.0,104.0,91.0,102.0,98.0,111.0,101.0,105.0,,,,0.57,,0.281,0.11,1.2,,1.06,2.51,95.4,,84.7,77.0,0.263,0.366,0.175,0.132,0.184,0.343,,,,0.182,0.255,0.413,76.0,109.0,103.0,0.039,-4.55,86.0,0.333,0.833,0.333,,,,,,,,,,,,,,,,,,
32,2024-06-06,744844,Strikeout,strikeout,True,669222,625643,Nick Senzel,Reynaldo López,0,21af7a1a-66a8-43c9-abba-d220826c9189,625643.0,reynaldolopez,"López, R",Right,Reynaldo López,ATL,1.88,4.24,95.2,102.0,95.0,101.0,0.767,8.94,3.2,7.34,0.56,0.97,0.276,0.366,0.152,0.307,0.436,81.0,100.0,104.0,91.0,102.0,98.0,111.0,101.0,105.0,,,,0.57,,0.281,0.11,1.2,,1.06,2.51,95.4,,84.7,77.0,0.263,0.366,0.175,0.132,0.184,0.343,,,,0.182,0.255,0.413,76.0,109.0,103.0,0.039,-4.55,86.0,0.333,0.833,0.333,,,,,,,,,,,,,,,,,,
33,2024-06-06,744844,Strikeout,strikeout,True,696285,625643,Jacob Young,Reynaldo López,0,bc7291f9-a101-4bfa-933e-d0cebe5dd1e4,625643.0,reynaldolopez,"López, R",Right,Reynaldo López,ATL,1.88,4.24,95.2,102.0,95.0,101.0,0.767,8.94,3.2,7.34,0.56,0.97,0.276,0.366,0.152,0.307,0.436,81.0,100.0,104.0,91.0,102.0,98.0,111.0,101.0,105.0,,,,0.57,,0.281,0.11,1.2,,1.06,2.51,95.4,,84.7,77.0,0.263,0.366,0.175,0.132,0.184,0.343,,,,0.182,0.255,0.413,76.0,109.0,103.0,0.039,-4.55,86.0,0.333,0.833,0.333,,,,,,,,,,,,,,,,,,
34,2024-06-06,744844,Double,double,False,606115,680730,Orlando Arcia,Mitchell Parker,0,663ced06-ea65-4cec-97f5-b5914f456236,680730.0,mitchellparker,Parker,Left,Mitchell Parker,WSN,3.9,4.1,92.1,100.0,88.0,98.0,0.807,7.41,2.05,8.19,1.17,1.01,0.228,0.466,0.154,0.336,0.461,98.0,98.0,98.0,79.0,102.0,97.0,106.0,106.0,110.0,88.0,96.0,95.0,0.49,0.173,0.09,0.246,0.85,-0.37,-1.59,1.0,92.6,85.8,84.6,80.5,0.241,0.382,0.12,0.25,0.369,0.264,0.203,0.359,0.361,0.243,0.514,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,2024-06-06,744844,Lineout,field_out,True,605119,680730,Brian Anderson,Mitchell Parker,0,3cf4b3fb-9713-4e44-9067-6612419353e7,680730.0,mitchellparker,Parker,Left,Mitchell Parker,WSN,3.9,4.1,92.1,100.0,88.0,98.0,0.807,7.41,2.05,8.19,1.17,1.01,0.228,0.466,0.154,0.336,0.461,98.0,98.0,98.0,79.0,102.0,97.0,106.0,106.0,110.0,88.0,96.0,95.0,0.49,0.173,0.09,0.246,0.85,-0.37,-1.59,1.0,92.6,85.8,84.6,80.5,0.241,0.382,0.12,0.25,0.369,0.264,0.203,0.359,0.361,0.243,0.514,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,2024-06-06,744844,Lineout,field_out,True,645277,680730,Ozzie Albies,Mitchell Parker,1,dc6693cb-3032-4f88-bb5b-506652d01c0a,680730.0,mitchellparker,Parker,Left,Mitchell Parker,WSN,3.9,4.1,92.1,100.0,88.0,98.0,0.807,7.41,2.05,8.19,1.17,1.01,0.228,0.466,0.154,0.336,0.461,98.0,98.0,98.0,79.0,102.0,97.0,106.0,106.0,110.0,88.0,96.0,95.0,0.49,0.173,0.09,0.246,0.85,-0.37,-1.59,1.0,92.6,85.8,84.6,80.5,0.241,0.382,0.12,0.25,0.369,0.264,0.203,0.359,0.361,0.243,0.514,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,
