,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FC%,FS%,SL%,CU%,wFA/C,wFC/C,wFS/C,wSI/C,wSL/C,wCU/C,vFA,vFC,vFS,vSI,vSL,vCU,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,FC_ba,FC_slg,FC_whiff,FS_ba,FS_slg,FS_whiff,CU_ba,CU_slg,CU_whiff,SI_ba,SI_slg,SI_whiff,Stf+ CH,Loc+ CH,Pit+ CH,CH%,wCH/C,vCH,CH_ba,CH_slg,CH_whiff,ST_ba,ST_slg,ST_whiff
10,2024-09-30,747139,Groundout,field_out,True,624585,656731,Jorge Soler,Tylor Megill,0,93b49a1d-8aef-45f6-aa77-2abaf94e44c7,656731.0,tylormegill,Megill,Right,Tylor Megill,NYM,4.04,4.22,78.0,97.0,108.0,100.0,0.734,10.5,3.69,8.08,0.92,1.04,0.263,0.368,0.187,0.349,0.42,91.0,77.0,82.0,112.0,99.0,101.0,108.0,104.0,110.0,103.0,103.0,106.0,101.0,96.0,93.0,105.0,93.0,107.0,0.098,0.467,0.136,0.073,0.132,0.078,0.29,-1.19,-1.25,3.24,-0.85,-0.37,95.7,90.1,84.7,94.6,85.1,78.0,0.228,0.35,0.292,0.217,0.283,0.277,0.341,0.591,0.276,0.143,0.393,0.438,0.2,0.333,0.333,0.206,0.206,0.184,130.0,94.0,112.0,0.015,-4.39,87.2,0.5,0.5,0.111,0.25,1.0,0.2
11,2024-09-30,747139,Single,single,False,657656,656731,Ramón Laureano,Tylor Megill,0,be5dbc3b-86ab-4d54-8cf4-80005a305a62,656731.0,tylormegill,Megill,Right,Tylor Megill,NYM,4.04,4.22,78.0,97.0,108.0,100.0,0.734,10.5,3.69,8.08,0.92,1.04,0.263,0.368,0.187,0.349,0.42,91.0,77.0,82.0,112.0,99.0,101.0,108.0,104.0,110.0,103.0,103.0,106.0,101.0,96.0,93.0,105.0,93.0,107.0,0.098,0.467,0.136,0.073,0.132,0.078,0.29,-1.19,-1.25,3.24,-0.85,-0.37,95.7,90.1,84.7,94.6,85.1,78.0,0.228,0.35,0.292,0.217,0.283,0.277,0.341,0.591,0.276,0.143,0.393,0.438,0.2,0.333,0.333,0.206,0.206,0.184,130.0,94.0,112.0,0.015,-4.39,87.2,0.5,0.5,0.111,0.25,1.0,0.2
12,2024-09-30,747139,Single,single,False,518595,656731,Travis d'Arnaud,Tylor Megill,1,4647956d-c63a-4166-8050-61c0204a23fa,656731.0,tylormegill,Megill,Right,Tylor Megill,NYM,4.04,4.22,78.0,97.0,108.0,100.0,0.734,10.5,3.69,8.08,0.92,1.04,0.263,0.368,0.187,0.349,0.42,91.0,77.0,82.0,112.0,99.0,101.0,108.0,104.0,110.0,103.0,103.0,106.0,101.0,96.0,93.0,105.0,93.0,107.0,0.098,0.467,0.136,0.073,0.132,0.078,0.29,-1.19,-1.25,3.24,-0.85,-0.37,95.7,90.1,84.7,94.6,85.1,78.0,0.228,0.35,0.292,0.217,0.283,0.277,0.341,0.591,0.276,0.143,0.393,0.438,0.2,0.333,0.333,0.206,0.206,0.184,130.0,94.0,112.0,0.015,-4.39,87.2,0.5,0.5,0.111,0.25,1.0,0.2
13,2024-09-30,747139,Strikeout,strikeout,True,570482,656731,Gio Urshela,Tylor Megill,0,a640d9b6-1d63-41a8-b737-6269a0f57357,656731.0,tylormegill,Megill,Right,Tylor Megill,NYM,4.04,4.22,78.0,97.0,108.0,100.0,0.734,10.5,3.69,8.08,0.92,1.04,0.263,0.368,0.187,0.349,0.42,91.0,77.0,82.0,112.0,99.0,101.0,108.0,104.0,110.0,103.0,103.0,106.0,101.0,96.0,93.0,105.0,93.0,107.0,0.098,0.467,0.136,0.073,0.132,0.078,0.29,-1.19,-1.25,3.24,-0.85,-0.37,95.7,90.1,84.7,94.6,85.1,78.0,0.228,0.35,0.292,0.217,0.283,0.277,0.341,0.591,0.276,0.143,0.393,0.438,0.2,0.333,0.333,0.206,0.206,0.184,130.0,94.0,112.0,0.015,-4.39,87.2,0.5,0.5,0.111,0.25,1.0,0.2
14,2024-09-30,747139,Strikeout,strikeout,True,606115,656731,Orlando Arcia,Tylor Megill,0,fc2215be-bba1-484e-8067-ebe20d0446e9,656731.0,tylormegill,Megill,Right,Tylor Megill,NYM,4.04,4.22,78.0,97.0,108.0,100.0,0.734,10.5,3.69,8.08,0.92,1.04,0.263,0.368,0.187,0.349,0.42,91.0,77.0,82.0,112.0,99.0,101.0,108.0,104.0,110.0,103.0,103.0,106.0,101.0,96.0,93.0,105.0,93.0,107.0,0.098,0.467,0.136,0.073,0.132,0.078,0.29,-1.19,-1.25,3.24,-0.85,-0.37,95.7,90.1,84.7,94.6,85.1,78.0,0.228,0.35,0.292,0.217,0.283,0.277,0.341,0.591,0.276,0.143,0.393,0.438,0.2,0.333,0.333,0.206,0.206,0.184,130.0,94.0,112.0,0.015,-4.39,87.2,0.5,0.5,0.111,0.25,1.0,0.2
15,2024-09-30,747139,Single,single,False,621438,680885,Tyrone Taylor,Spencer Schwellenbach,0,40ad633a-9d15-4cde-86ce-ba2a702285a9,680885.0,spencerschwellenbach,Schwellenbach,Right,Spencer Schwellenbach,ATL,3.35,3.36,123.2,107.0,101.0,108.0,0.744,9.24,1.67,7.71,1.02,1.15,0.247,0.413,0.183,0.297,0.462,101.0,104.0,108.0,110.0,108.0,108.0,93.0,102.0,101.0,110.0,113.0,119.0,94.0,104.0,100.0,84.0,107.0,109.0,0.068,0.291,0.168,0.128,0.199,0.146,0.27,0.53,1.96,-0.12,0.61,0.29,96.1,92.9,84.5,95.1,87.3,80.6,0.24,0.448,0.205,0.225,0.333,0.279,0.27,0.5,0.199,0.147,0.235,0.463,0.236,0.436,0.409,0.231,0.385,0.078,,,,,,,,,,,,
16,2024-09-30,747139,Groundout,field_out,True,682626,680885,Francisco Alvarez,Spencer Schwellenbach,1,29d9f246-263c-4b22-8410-d06317e98111,680885.0,spencerschwellenbach,Schwellenbach,Right,Spencer Schwellenbach,ATL,3.35,3.36,123.2,107.0,101.0,108.0,0.744,9.24,1.67,7.71,1.02,1.15,0.247,0.413,0.183,0.297,0.462,101.0,104.0,108.0,110.0,108.0,108.0,93.0,102.0,101.0,110.0,113.0,119.0,94.0,104.0,100.0,84.0,107.0,109.0,0.068,0.291,0.168,0.128,0.199,0.146,0.27,0.53,1.96,-0.12,0.61,0.29,96.1,92.9,84.5,95.1,87.3,80.6,0.24,0.448,0.205,0.225,0.333,0.279,0.27,0.5,0.199,0.147,0.235,0.463,0.236,0.436,0.409,0.231,0.385,0.078,,,,,,,,,,,,
17,2024-09-30,747139,Groundout,field_out,True,664056,680885,Harrison Bader,Spencer Schwellenbach,0,aedd6988-23b4-4768-b911-81e83b9739cf,680885.0,spencerschwellenbach,Schwellenbach,Right,Spencer Schwellenbach,ATL,3.35,3.36,123.2,107.0,101.0,108.0,0.744,9.24,1.67,7.71,1.02,1.15,0.247,0.413,0.183,0.297,0.462,101.0,104.0,108.0,110.0,108.0,108.0,93.0,102.0,101.0,110.0,113.0,119.0,94.0,104.0,100.0,84.0,107.0,109.0,0.068,0.291,0.168,0.128,0.199,0.146,0.27,0.53,1.96,-0.12,0.61,0.29,96.1,92.9,84.5,95.1,87.3,80.6,0.24,0.448,0.205,0.225,0.333,0.279,0.27,0.5,0.199,0.147,0.235,0.463,0.236,0.436,0.409,0.231,0.385,0.078,,,,,,,,,,,,
18,2024-09-30,747139,Groundout,field_out,True,596019,680885,Francisco Lindor,Spencer Schwellenbach,0,3cedd8fa-f5c6-4512-9b01-3963e5e5a1e7,680885.0,spencerschwellenbach,Schwellenbach,Right,Spencer Schwellenbach,ATL,3.35,3.36,123.2,107.0,101.0,108.0,0.744,9.24,1.67,7.71,1.02,1.15,0.247,0.413,0.183,0.297,0.462,101.0,104.0,108.0,110.0,108.0,108.0,93.0,102.0,101.0,110.0,113.0,119.0,94.0,104.0,100.0,84.0,107.0,109.0,0.068,0.291,0.168,0.128,0.199,0.146,0.27,0.53,1.96,-0.12,0.61,0.29,96.1,92.9,84.5,95.1,87.3,80.6,0.24,0.448,0.205,0.225,0.333,0.279,0.27,0.5,0.199,0.147,0.235,0.463,0.236,0.436,0.409,0.231,0.385,0.078,,,,,,,,,,,,
19,2024-09-30,747139,Single,single,False,671739,656731,Michael Harris II,Tylor Megill,0,500b884c-94b4-48cc-a162-d88de68abfae,656731.0,tylormegill,Megill,Right,Tylor Megill,NYM,4.04,4.22,78.0,97.0,108.0,100.0,0.734,10.5,3.69,8.08,0.92,1.04,0.263,0.368,0.187,0.349,0.42,91.0,77.0,82.0,112.0,99.0,101.0,108.0,104.0,110.0,103.0,103.0,106.0,101.0,96.0,93.0,105.0,93.0,107.0,0.098,0.467,0.136,0.073,0.132,0.078,0.29,-1.19,-1.25,3.24,-0.85,-0.37,95.7,90.1,84.7,94.6,85.1,78.0,0.228,0.35,0.292,0.217,0.283,0.277,0.341,0.591,0.276,0.143,0.393,0.438,0.2,0.333,0.333,0.206,0.206,0.184,130.0,94.0,112.0,0.015,-4.39,87.2,0.5,0.5,0.111,0.25,1.0,0.2
20,2024-09-30,747139,Home Run,home_run,False,645277,656731,Ozzie Albies,Tylor Megill,1,acc0aeb1-175d-4dfb-95a1-b07cf73e8ab8,656731.0,tylormegill,Megill,Right,Tylor Megill,NYM,4.04,4.22,78.0,97.0,108.0,100.0,0.734,10.5,3.69,8.08,0.92,1.04,0.263,0.368,0.187,0.349,0.42,91.0,77.0,82.0,112.0,99.0,101.0,108.0,104.0,110.0,103.0,103.0,106.0,101.0,96.0,93.0,105.0,93.0,107.0,0.098,0.467,0.136,0.073,0.132,0.078,0.29,-1.19,-1.25,3.24,-0.85,-0.37,95.7,90.1,84.7,94.6,85.1,78.0,0.228,0.35,0.292,0.217,0.283,0.277,0.341,0.591,0.276,0.143,0.393,0.438,0.2,0.333,0.333,0.206,0.206,0.184,130.0,94.0,112.0,0.015,-4.39,87.2,0.5,0.5,0.111,0.25,1.0,0.2
21,2024-09-30,747139,Lineout,field_out,True,542303,656731,Marcell Ozuna,Tylor Megill,0,618cf6eb-e183-425f-a99a-1caa69add2d9,656731.0,tylormegill,Megill,Right,Tylor Megill,NYM,4.04,4.22,78.0,97.0,108.0,100.0,0.734,10.5,3.69,8.08,0.92,1.04,0.263,0.368,0.187,0.349,0.42,91.0,77.0,82.0,112.0,99.0,101.0,108.0,104.0,110.0,103.0,103.0,106.0,101.0,96.0,93.0,105.0,93.0,107.0,0.098,0.467,0.136,0.073,0.132,0.078,0.29,-1.19,-1.25,3.24,-0.85,-0.37,95.7,90.1,84.7,94.6,85.1,78.0,0.228,0.35,0.292,0.217,0.283,0.277,0.341,0.591,0.276,0.143,0.393,0.438,0.2,0.333,0.333,0.206,0.206,0.184,130.0,94.0,112.0,0.015,-4.39,87.2,0.5,0.5,0.111,0.25,1.0,0.2
22,2024-09-30,747139,Single,single,False,621566,656731,Matt Olson,Tylor Megill,0,02cefcee-4bdf-4b76-9782-7f1e792213a2,656731.0,tylormegill,Megill,Right,Tylor Megill,NYM,4.04,4.22,78.0,97.0,108.0,100.0,0.734,10.5,3.69,8.08,0.92,1.04,0.263,0.368,0.187,0.349,0.42,91.0,77.0,82.0,112.0,99.0,101.0,108.0,104.0,110.0,103.0,103.0,106.0,101.0,96.0,93.0,105.0,93.0,107.0,0.098,0.467,0.136,0.073,0.132,0.078,0.29,-1.19,-1.25,3.24,-0.85,-0.37,95.7,90.1,84.7,94.6,85.1,78.0,0.228,0.35,0.292,0.217,0.283,0.277,0.341,0.591,0.276,0.143,0.393,0.438,0.2,0.333,0.333,0.206,0.206,0.184,130.0,94.0,112.0,0.015,-4.39,87.2,0.5,0.5,0.111,0.25,1.0,0.2
23,2024-09-30,747139,Flyout,field_out,True,624585,656731,Jorge Soler,Tylor Megill,0,262f21a8-e25a-44a2-90de-e6d11345ebcc,656731.0,tylormegill,Megill,Right,Tylor Megill,NYM,4.04,4.22,78.0,97.0,108.0,100.0,0.734,10.5,3.69,8.08,0.92,1.04,0.263,0.368,0.187,0.349,0.42,91.0,77.0,82.0,112.0,99.0,101.0,108.0,104.0,110.0,103.0,103.0,106.0,101.0,96.0,93.0,105.0,93.0,107.0,0.098,0.467,0.136,0.073,0.132,0.078,0.29,-1.19,-1.25,3.24,-0.85,-0.37,95.7,90.1,84.7,94.6,85.1,78.0,0.228,0.35,0.292,0.217,0.283,0.277,0.341,0.591,0.276,0.143,0.393,0.438,0.2,0.333,0.333,0.206,0.206,0.184,130.0,94.0,112.0,0.015,-4.39,87.2,0.5,0.5,0.111,0.25,1.0,0.2
24,2024-09-30,747139,Single,single,False,657656,656731,Ramón Laureano,Tylor Megill,1,92104379-7ef8-4f9b-86bc-8dac06bea8f3,656731.0,tylormegill,Megill,Right,Tylor Megill,NYM,4.04,4.22,78.0,97.0,108.0,100.0,0.734,10.5,3.69,8.08,0.92,1.04,0.263,0.368,0.187,0.349,0.42,91.0,77.0,82.0,112.0,99.0,101.0,108.0,104.0,110.0,103.0,103.0,106.0,101.0,96.0,93.0,105.0,93.0,107.0,0.098,0.467,0.136,0.073,0.132,0.078,0.29,-1.19,-1.25,3.24,-0.85,-0.37,95.7,90.1,84.7,94.6,85.1,78.0,0.228,0.35,0.292,0.217,0.283,0.277,0.341,0.591,0.276,0.143,0.393,0.438,0.2,0.333,0.333,0.206,0.206,0.184,130.0,94.0,112.0,0.015,-4.39,87.2,0.5,0.5,0.111,0.25,1.0,0.2
25,2024-09-30,747139,Strikeout,strikeout,True,518595,656731,Travis d'Arnaud,Tylor Megill,1,f71af92f-0d50-4dbf-b02a-69ace6e2ab79,656731.0,tylormegill,Megill,Right,Tylor Megill,NYM,4.04,4.22,78.0,97.0,108.0,100.0,0.734,10.5,3.69,8.08,0.92,1.04,0.263,0.368,0.187,0.349,0.42,91.0,77.0,82.0,112.0,99.0,101.0,108.0,104.0,110.0,103.0,103.0,106.0,101.0,96.0,93.0,105.0,93.0,107.0,0.098,0.467,0.136,0.073,0.132,0.078,0.29,-1.19,-1.25,3.24,-0.85,-0.37,95.7,90.1,84.7,94.6,85.1,78.0,0.228,0.35,0.292,0.217,0.283,0.277,0.341,0.591,0.276,0.143,0.393,0.438,0.2,0.333,0.333,0.206,0.206,0.184,130.0,94.0,112.0,0.015,-4.39,87.2,0.5,0.5,0.111,0.25,1.0,0.2
26,2024-09-30,747139,Groundout,field_out,True,578428,680885,Jose Iglesias,Spencer Schwellenbach,0,9488c676-5950-4ff6-8ca8-ee94eec2e90c,680885.0,spencerschwellenbach,Schwellenbach,Right,Spencer Schwellenbach,ATL,3.35,3.36,123.2,107.0,101.0,108.0,0.744,9.24,1.67,7.71,1.02,1.15,0.247,0.413,0.183,0.297,0.462,101.0,104.0,108.0,110.0,108.0,108.0,93.0,102.0,101.0,110.0,113.0,119.0,94.0,104.0,100.0,84.0,107.0,109.0,0.068,0.291,0.168,0.128,0.199,0.146,0.27,0.53,1.96,-0.12,0.61,0.29,96.1,92.9,84.5,95.1,87.3,80.6,0.24,0.448,0.205,0.225,0.333,0.279,0.27,0.5,0.199,0.147,0.235,0.463,0.236,0.436,0.409,0.231,0.385,0.078,,,,,,,,,,,,
27,2024-09-30,747139,Groundout,field_out,True,668901,680885,Mark Vientos,Spencer Schwellenbach,0,baa06642-8b25-4754-9e1f-1bd5b5769f2a,680885.0,spencerschwellenbach,Schwellenbach,Right,Spencer Schwellenbach,ATL,3.35,3.36,123.2,107.0,101.0,108.0,0.744,9.24,1.67,7.71,1.02,1.15,0.247,0.413,0.183,0.297,0.462,101.0,104.0,108.0,110.0,108.0,108.0,93.0,102.0,101.0,110.0,113.0,119.0,94.0,104.0,100.0,84.0,107.0,109.0,0.068,0.291,0.168,0.128,0.199,0.146,0.27,0.53,1.96,-0.12,0.61,0.29,96.1,92.9,84.5,95.1,87.3,80.6,0.24,0.448,0.205,0.225,0.333,0.279,0.27,0.5,0.199,0.147,0.235,0.463,0.236,0.436,0.409,0.231,0.385,0.078,,,,,,,,,,,,
28,2024-09-30,747139,Strikeout,strikeout,True,607043,680885,Brandon Nimmo,Spencer Schwellenbach,0,dbf77a0e-1406-463d-ae86-ce51774899f5,680885.0,spencerschwellenbach,Schwellenbach,Right,Spencer Schwellenbach,ATL,3.35,3.36,123.2,107.0,101.0,108.0,0.744,9.24,1.67,7.71,1.02,1.15,0.247,0.413,0.183,0.297,0.462,101.0,104.0,108.0,110.0,108.0,108.0,93.0,102.0,101.0,110.0,113.0,119.0,94.0,104.0,100.0,84.0,107.0,109.0,0.068,0.291,0.168,0.128,0.199,0.146,0.27,0.53,1.96,-0.12,0.61,0.29,96.1,92.9,84.5,95.1,87.3,80.6,0.24,0.448,0.205,0.225,0.333,0.279,0.27,0.5,0.199,0.147,0.235,0.463,0.236,0.436,0.409,0.231,0.385,0.078,,,,,,,,,,,,
