,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FS,Loc+ FS,Pit+ FS,FA%,FS%,SL%,CU%,wFA/C,wFS/C,wSL/C,wCU/C,vFA,vFS,vSL,vCU,FF_ba,FF_slg,FF_whiff,FS_ba,FS_slg,FS_whiff,CU_ba,CU_slg,CU_whiff,SL_ba,SL_slg,SL_whiff,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ SI,Loc+ SI,Pit+ SI,SI%,CH%,wSI/C,wCH/C,vCH,vSI,ST_ba,ST_slg,ST_whiff,SI_ba,SI_slg,SI_whiff,CH_ba,CH_slg,CH_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff
17,2024-09-12,744805,Single,single,False,686611,670766,Dylan Crews,Darren McCaughan,1,d94500d7-aa12-45a2-aa60-2dfc6867ba76,670766.0,darrenmccaughan,McCaughan,Right,Darren McCaughan,- - -,7.06,6.14,29.1,95.0,87.0,92.0,0.892,4.6,3.68,12.58,1.84,0.67,0.218,0.464,0.127,0.291,0.443,,,,47.0,92.0,79.0,117.0,97.0,105.0,,,,0.183,,0.403,,-1.6,,-3.29,,89.3,,81.8,,0.296,0.481,0.174,,,,,,,,,,64.0,93.0,79.0,79.0,95.0,87.0,0.314,0.1,-2.2,-1.28,81.1,88.9,0.326,0.696,0.128,0.371,0.486,0.054,0.357,0.429,0.222,,,,,,,,,
18,2024-09-12,744805,Flyout,field_out,True,695578,670766,James Wood,Darren McCaughan,1,e9f707bf-ba3b-49cc-adf9-08fa1d05ab3a,670766.0,darrenmccaughan,McCaughan,Right,Darren McCaughan,- - -,7.06,6.14,29.1,95.0,87.0,92.0,0.892,4.6,3.68,12.58,1.84,0.67,0.218,0.464,0.127,0.291,0.443,,,,47.0,92.0,79.0,117.0,97.0,105.0,,,,0.183,,0.403,,-1.6,,-3.29,,89.3,,81.8,,0.296,0.481,0.174,,,,,,,,,,64.0,93.0,79.0,79.0,95.0,87.0,0.314,0.1,-2.2,-1.28,81.1,88.9,0.326,0.696,0.128,0.371,0.486,0.054,0.357,0.429,0.222,,,,,,,,,
19,2024-09-12,744805,Hit By Pitch,hit_by_pitch,False,663743,680730,Nick Fortes,Mitchell Parker,0,de217e3e-6d07-45b3-ba74-a92a2806bdb2,680730.0,mitchellparker,Parker,Left,Mitchell Parker,WSN,4.24,4.3,142.1,100.0,88.0,98.0,0.799,8.03,2.47,8.98,1.07,0.9,0.252,0.439,0.133,0.32,0.446,99.0,96.0,96.0,79.0,102.0,97.0,107.0,107.0,110.0,90.0,96.0,96.0,0.486,0.189,0.105,0.22,0.08,-0.09,-0.73,0.53,92.5,85.6,84.5,80.4,0.276,0.437,0.119,0.212,0.354,0.378,0.25,0.365,0.26,0.238,0.429,0.359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-09-12,744805,Fielders Choice,fielders_choice,False,691594,680730,Javier Sanoja,Mitchell Parker,1,c684b261-51bd-4407-bef6-42764484c09b,680730.0,mitchellparker,Parker,Left,Mitchell Parker,WSN,4.24,4.3,142.1,100.0,88.0,98.0,0.799,8.03,2.47,8.98,1.07,0.9,0.252,0.439,0.133,0.32,0.446,99.0,96.0,96.0,79.0,102.0,97.0,107.0,107.0,110.0,90.0,96.0,96.0,0.486,0.189,0.105,0.22,0.08,-0.09,-0.73,0.53,92.5,85.6,84.5,80.4,0.276,0.437,0.119,0.212,0.354,0.378,0.25,0.365,0.26,0.238,0.429,0.359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2024-09-12,744805,Groundout,field_out,True,681393,680730,Connor Norby,Mitchell Parker,1,699ef2de-81e6-449a-8c91-72ecf2136a0b,680730.0,mitchellparker,Parker,Left,Mitchell Parker,WSN,4.24,4.3,142.1,100.0,88.0,98.0,0.799,8.03,2.47,8.98,1.07,0.9,0.252,0.439,0.133,0.32,0.446,99.0,96.0,96.0,79.0,102.0,97.0,107.0,107.0,110.0,90.0,96.0,96.0,0.486,0.189,0.105,0.22,0.08,-0.09,-0.73,0.53,92.5,85.6,84.5,80.4,0.276,0.437,0.119,0.212,0.354,0.378,0.25,0.365,0.26,0.238,0.429,0.359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2024-09-12,744805,Sac Fly,sac_fly,True,681146,680730,Jonah Bride,Mitchell Parker,1,d21c43b6-da10-42d2-9c3b-c348970f4e79,680730.0,mitchellparker,Parker,Left,Mitchell Parker,WSN,4.24,4.3,142.1,100.0,88.0,98.0,0.799,8.03,2.47,8.98,1.07,0.9,0.252,0.439,0.133,0.32,0.446,99.0,96.0,96.0,79.0,102.0,97.0,107.0,107.0,110.0,90.0,96.0,96.0,0.486,0.189,0.105,0.22,0.08,-0.09,-0.73,0.53,92.5,85.6,84.5,80.4,0.276,0.437,0.119,0.212,0.354,0.378,0.25,0.365,0.26,0.238,0.429,0.359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2024-09-12,744805,Single,single,False,669394,680730,Jake Burger,Mitchell Parker,0,4828fa8f-3302-46ab-9e7c-27ce7aa14a13,680730.0,mitchellparker,Parker,Left,Mitchell Parker,WSN,4.24,4.3,142.1,100.0,88.0,98.0,0.799,8.03,2.47,8.98,1.07,0.9,0.252,0.439,0.133,0.32,0.446,99.0,96.0,96.0,79.0,102.0,97.0,107.0,107.0,110.0,90.0,96.0,96.0,0.486,0.189,0.105,0.22,0.08,-0.09,-0.73,0.53,92.5,85.6,84.5,80.4,0.276,0.437,0.119,0.212,0.354,0.378,0.25,0.365,0.26,0.238,0.429,0.359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2024-09-12,744805,Groundout,field_out,True,672640,680730,Otto Lopez,Mitchell Parker,0,90f3f847-3fa4-4eb6-85a4-115f3fec5bee,680730.0,mitchellparker,Parker,Left,Mitchell Parker,WSN,4.24,4.3,142.1,100.0,88.0,98.0,0.799,8.03,2.47,8.98,1.07,0.9,0.252,0.439,0.133,0.32,0.446,99.0,96.0,96.0,79.0,102.0,97.0,107.0,107.0,110.0,90.0,96.0,96.0,0.486,0.189,0.105,0.22,0.08,-0.09,-0.73,0.53,92.5,85.6,84.5,80.4,0.276,0.437,0.119,0.212,0.354,0.378,0.25,0.365,0.26,0.238,0.429,0.359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2024-09-12,744805,Strikeout,strikeout,True,665953,670766,Andrés Chaparro,Darren McCaughan,0,df1d07d4-6309-4d8d-b50a-d490ec0f760b,670766.0,darrenmccaughan,McCaughan,Right,Darren McCaughan,- - -,7.06,6.14,29.1,95.0,87.0,92.0,0.892,4.6,3.68,12.58,1.84,0.67,0.218,0.464,0.127,0.291,0.443,,,,47.0,92.0,79.0,117.0,97.0,105.0,,,,0.183,,0.403,,-1.6,,-3.29,,89.3,,81.8,,0.296,0.481,0.174,,,,,,,,,,64.0,93.0,79.0,79.0,95.0,87.0,0.314,0.1,-2.2,-1.28,81.1,88.9,0.326,0.696,0.128,0.371,0.486,0.054,0.357,0.429,0.222,,,,,,,,,
26,2024-09-12,744805,Groundout,field_out,True,677588,670766,José Tena,Darren McCaughan,0,b6f61988-846d-410f-8b4c-6992433d7618,670766.0,darrenmccaughan,McCaughan,Right,Darren McCaughan,- - -,7.06,6.14,29.1,95.0,87.0,92.0,0.892,4.6,3.68,12.58,1.84,0.67,0.218,0.464,0.127,0.291,0.443,,,,47.0,92.0,79.0,117.0,97.0,105.0,,,,0.183,,0.403,,-1.6,,-3.29,,89.3,,81.8,,0.296,0.481,0.174,,,,,,,,,,64.0,93.0,79.0,79.0,95.0,87.0,0.314,0.1,-2.2,-1.28,81.1,88.9,0.326,0.696,0.128,0.371,0.486,0.054,0.357,0.429,0.222,,,,,,,,,
27,2024-09-12,744805,Double,double,False,660688,670766,Keibert Ruiz,Darren McCaughan,0,e5357c4d-abce-40eb-b018-379992c41d62,670766.0,darrenmccaughan,McCaughan,Right,Darren McCaughan,- - -,7.06,6.14,29.1,95.0,87.0,92.0,0.892,4.6,3.68,12.58,1.84,0.67,0.218,0.464,0.127,0.291,0.443,,,,47.0,92.0,79.0,117.0,97.0,105.0,,,,0.183,,0.403,,-1.6,,-3.29,,89.3,,81.8,,0.296,0.481,0.174,,,,,,,,,,64.0,93.0,79.0,79.0,95.0,87.0,0.314,0.1,-2.2,-1.28,81.1,88.9,0.326,0.696,0.128,0.371,0.486,0.054,0.357,0.429,0.222,,,,,,,,,
28,2024-09-12,744805,Lineout,field_out,True,671277,670766,Luis García Jr.,Darren McCaughan,0,37ff9b54-e0a6-48a4-984d-69a315686bf8,670766.0,darrenmccaughan,McCaughan,Right,Darren McCaughan,- - -,7.06,6.14,29.1,95.0,87.0,92.0,0.892,4.6,3.68,12.58,1.84,0.67,0.218,0.464,0.127,0.291,0.443,,,,47.0,92.0,79.0,117.0,97.0,105.0,,,,0.183,,0.403,,-1.6,,-3.29,,89.3,,81.8,,0.296,0.481,0.174,,,,,,,,,,64.0,93.0,79.0,79.0,95.0,87.0,0.314,0.1,-2.2,-1.28,81.1,88.9,0.326,0.696,0.128,0.371,0.486,0.054,0.357,0.429,0.222,,,,,,,,,
29,2024-09-12,744805,Groundout,field_out,True,665506,680730,Cristian Pache,Mitchell Parker,0,53625729-9794-4d34-b182-0a6ee180bdc8,680730.0,mitchellparker,Parker,Left,Mitchell Parker,WSN,4.24,4.3,142.1,100.0,88.0,98.0,0.799,8.03,2.47,8.98,1.07,0.9,0.252,0.439,0.133,0.32,0.446,99.0,96.0,96.0,79.0,102.0,97.0,107.0,107.0,110.0,90.0,96.0,96.0,0.486,0.189,0.105,0.22,0.08,-0.09,-0.73,0.53,92.5,85.6,84.5,80.4,0.276,0.437,0.119,0.212,0.354,0.378,0.25,0.365,0.26,0.238,0.429,0.359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2024-09-12,744805,Strikeout,strikeout,True,669065,680730,Kyle Stowers,Mitchell Parker,0,cc2ad08c-2cf8-4cb7-99d2-3376e7b6f2db,680730.0,mitchellparker,Parker,Left,Mitchell Parker,WSN,4.24,4.3,142.1,100.0,88.0,98.0,0.799,8.03,2.47,8.98,1.07,0.9,0.252,0.439,0.133,0.32,0.446,99.0,96.0,96.0,79.0,102.0,97.0,107.0,107.0,110.0,90.0,96.0,96.0,0.486,0.189,0.105,0.22,0.08,-0.09,-0.73,0.53,92.5,85.6,84.5,80.4,0.276,0.437,0.119,0.212,0.354,0.378,0.25,0.365,0.26,0.238,0.429,0.359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,2024-09-12,744805,Groundout,field_out,True,682073,680730,David Hensley,Mitchell Parker,0,1f42377c-f598-4d30-829f-82c10e436d07,680730.0,mitchellparker,Parker,Left,Mitchell Parker,WSN,4.24,4.3,142.1,100.0,88.0,98.0,0.799,8.03,2.47,8.98,1.07,0.9,0.252,0.439,0.133,0.32,0.446,99.0,96.0,96.0,79.0,102.0,97.0,107.0,107.0,110.0,90.0,96.0,96.0,0.486,0.189,0.105,0.22,0.08,-0.09,-0.73,0.53,92.5,85.6,84.5,80.4,0.276,0.437,0.119,0.212,0.354,0.378,0.25,0.365,0.26,0.238,0.429,0.359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,2024-09-12,744805,Pop Out,field_out,True,608336,670766,Joey Gallo,Darren McCaughan,0,5665b8c8-9ec9-412d-a99a-050c7cc94029,670766.0,darrenmccaughan,McCaughan,Right,Darren McCaughan,- - -,7.06,6.14,29.1,95.0,87.0,92.0,0.892,4.6,3.68,12.58,1.84,0.67,0.218,0.464,0.127,0.291,0.443,,,,47.0,92.0,79.0,117.0,97.0,105.0,,,,0.183,,0.403,,-1.6,,-3.29,,89.3,,81.8,,0.296,0.481,0.174,,,,,,,,,,64.0,93.0,79.0,79.0,95.0,87.0,0.314,0.1,-2.2,-1.28,81.1,88.9,0.326,0.696,0.128,0.371,0.486,0.054,0.357,0.429,0.222,,,,,,,,,
33,2024-09-12,744805,Single,single,False,696285,670766,Jacob Young,Darren McCaughan,0,6ab3b025-a1a4-47bb-adfe-233e069d1302,670766.0,darrenmccaughan,McCaughan,Right,Darren McCaughan,- - -,7.06,6.14,29.1,95.0,87.0,92.0,0.892,4.6,3.68,12.58,1.84,0.67,0.218,0.464,0.127,0.291,0.443,,,,47.0,92.0,79.0,117.0,97.0,105.0,,,,0.183,,0.403,,-1.6,,-3.29,,89.3,,81.8,,0.296,0.481,0.174,,,,,,,,,,64.0,93.0,79.0,79.0,95.0,87.0,0.314,0.1,-2.2,-1.28,81.1,88.9,0.326,0.696,0.128,0.371,0.486,0.054,0.357,0.429,0.222,,,,,,,,,
34,2024-09-12,744805,Flyout,field_out,True,682928,670766,CJ Abrams,Darren McCaughan,0,b902d869-4b39-4224-9110-f607abe127b0,670766.0,darrenmccaughan,McCaughan,Right,Darren McCaughan,- - -,7.06,6.14,29.1,95.0,87.0,92.0,0.892,4.6,3.68,12.58,1.84,0.67,0.218,0.464,0.127,0.291,0.443,,,,47.0,92.0,79.0,117.0,97.0,105.0,,,,0.183,,0.403,,-1.6,,-3.29,,89.3,,81.8,,0.296,0.481,0.174,,,,,,,,,,64.0,93.0,79.0,79.0,95.0,87.0,0.314,0.1,-2.2,-1.28,81.1,88.9,0.326,0.696,0.128,0.371,0.486,0.054,0.357,0.429,0.222,,,,,,,,,
35,2024-09-12,744805,Groundout,field_out,True,686611,670766,Dylan Crews,Darren McCaughan,1,6cae9e68-bf40-4c5c-8d39-97eb661c0154,670766.0,darrenmccaughan,McCaughan,Right,Darren McCaughan,- - -,7.06,6.14,29.1,95.0,87.0,92.0,0.892,4.6,3.68,12.58,1.84,0.67,0.218,0.464,0.127,0.291,0.443,,,,47.0,92.0,79.0,117.0,97.0,105.0,,,,0.183,,0.403,,-1.6,,-3.29,,89.3,,81.8,,0.296,0.481,0.174,,,,,,,,,,64.0,93.0,79.0,79.0,95.0,87.0,0.314,0.1,-2.2,-1.28,81.1,88.9,0.326,0.696,0.128,0.371,0.486,0.054,0.357,0.429,0.222,,,,,,,,,
