,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vCH,vSI,vSL,vCU,SI_ba,SI_slg,SI_whiff,FC_ba,FC_slg,FC_whiff,FF_ba,FF_slg,FF_whiff,CU_ba,CU_slg,CU_whiff,ST_ba,ST_slg,ST_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,KC%,wKC/C,vKC,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS
10,2024-09-19,746823,Flyout,field_out,True,670623,571578,Isaac Paredes,Patrick Corbin,0,90ee8575-dbe0-407b-954f-0dc2712b7de6,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,WSN,5.58,5.57,169.1,101.0,76.0,94.0,0.787,7.23,2.82,10.74,1.28,1.5,0.213,0.39,0.138,0.337,0.397,88.0,96.0,96.0,71.0,100.0,96.0,54.0,97.0,84.0,71.0,103.0,92.0,87.0,97.0,97.0,76.0,107.0,98.0,0.342,0.077,0.19,0.339,0.016,0.034,-1.42,-0.36,-1.78,0.27,-2.27,-5.53,91.3,85.6,81.0,91.5,80.0,70.1,0.337,0.556,0.09,0.299,0.44,0.228,0.311,0.578,0.133,0.5,1.25,0.526,,,,0.409,0.773,0.279,0.22,0.346,0.356,0.001,4.69,63.2,,,,,,,,,
11,2024-09-19,746823,Lineout,field_out,True,621550,571578,Patrick Wisdom,Patrick Corbin,0,769cc2f8-f8e4-4825-bb9e-76d71833892f,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,WSN,5.58,5.57,169.1,101.0,76.0,94.0,0.787,7.23,2.82,10.74,1.28,1.5,0.213,0.39,0.138,0.337,0.397,88.0,96.0,96.0,71.0,100.0,96.0,54.0,97.0,84.0,71.0,103.0,92.0,87.0,97.0,97.0,76.0,107.0,98.0,0.342,0.077,0.19,0.339,0.016,0.034,-1.42,-0.36,-1.78,0.27,-2.27,-5.53,91.3,85.6,81.0,91.5,80.0,70.1,0.337,0.556,0.09,0.299,0.44,0.228,0.311,0.578,0.133,0.5,1.25,0.526,,,,0.409,0.773,0.279,0.22,0.346,0.356,0.001,4.69,63.2,,,,,,,,,
12,2024-09-19,746823,Flyout,field_out,True,660766,665871,Juan Yepez,Javier Assad,0,752f8a68-4785-4f66-b4ad-10f975a44bd2,665871.0,javierassad,Assad,Right,Javier Assad,CHC,3.34,4.69,142.2,99.0,86.0,94.0,0.844,7.63,3.79,8.52,1.07,1.1,0.267,0.363,0.148,0.293,0.422,71.0,92.0,89.0,99.0,102.0,98.0,68.0,102.0,92.0,76.0,101.0,92.0,115.0,94.0,100.0,96.0,97.0,92.0,0.353,0.162,0.217,0.106,0.115,0.046,-1.0,-0.44,0.84,-1.52,-0.07,-1.53,91.5,87.9,83.8,91.5,80.1,76.8,0.226,0.341,0.107,0.308,0.548,0.147,0.329,0.486,0.199,0.169,0.31,0.31,0.171,0.366,0.333,0.296,0.296,0.125,0.364,0.636,0.368,,,,,,,,,,,,
13,2024-09-19,746823,Single,single,False,671117,665871,Darren Baker,Javier Assad,0,087018c5-75ba-4d25-b1d2-8871f6c4e98c,665871.0,javierassad,Assad,Right,Javier Assad,CHC,3.34,4.69,142.2,99.0,86.0,94.0,0.844,7.63,3.79,8.52,1.07,1.1,0.267,0.363,0.148,0.293,0.422,71.0,92.0,89.0,99.0,102.0,98.0,68.0,102.0,92.0,76.0,101.0,92.0,115.0,94.0,100.0,96.0,97.0,92.0,0.353,0.162,0.217,0.106,0.115,0.046,-1.0,-0.44,0.84,-1.52,-0.07,-1.53,91.5,87.9,83.8,91.5,80.1,76.8,0.226,0.341,0.107,0.308,0.548,0.147,0.329,0.486,0.199,0.169,0.31,0.31,0.171,0.366,0.333,0.296,0.296,0.125,0.364,0.636,0.368,,,,,,,,,,,,
14,2024-09-19,746823,Forceout,force_out,True,696285,665871,Jacob Young,Javier Assad,1,dffed89b-9d6c-419c-981f-e7acc65bfd1e,665871.0,javierassad,Assad,Right,Javier Assad,CHC,3.34,4.69,142.2,99.0,86.0,94.0,0.844,7.63,3.79,8.52,1.07,1.1,0.267,0.363,0.148,0.293,0.422,71.0,92.0,89.0,99.0,102.0,98.0,68.0,102.0,92.0,76.0,101.0,92.0,115.0,94.0,100.0,96.0,97.0,92.0,0.353,0.162,0.217,0.106,0.115,0.046,-1.0,-0.44,0.84,-1.52,-0.07,-1.53,91.5,87.9,83.8,91.5,80.1,76.8,0.226,0.341,0.107,0.308,0.548,0.147,0.329,0.486,0.199,0.169,0.31,0.31,0.171,0.366,0.333,0.296,0.296,0.125,0.364,0.636,0.368,,,,,,,,,,,,
15,2024-09-19,746823,Caught Stealing 2B,caught_stealing_2b,True,682928,665871,CJ Abrams,Javier Assad,0,1baf02f6-e106-4815-8faa-b14af9ebacdb,665871.0,javierassad,Assad,Right,Javier Assad,CHC,3.34,4.69,142.2,99.0,86.0,94.0,0.844,7.63,3.79,8.52,1.07,1.1,0.267,0.363,0.148,0.293,0.422,71.0,92.0,89.0,99.0,102.0,98.0,68.0,102.0,92.0,76.0,101.0,92.0,115.0,94.0,100.0,96.0,97.0,92.0,0.353,0.162,0.217,0.106,0.115,0.046,-1.0,-0.44,0.84,-1.52,-0.07,-1.53,91.5,87.9,83.8,91.5,80.1,76.8,0.226,0.341,0.107,0.308,0.548,0.147,0.329,0.486,0.199,0.169,0.31,0.31,0.171,0.366,0.333,0.296,0.296,0.125,0.364,0.636,0.368,,,,,,,,,,,,
16,2024-09-19,746823,Flyout,field_out,True,663538,571578,Nico Hoerner,Patrick Corbin,0,c5b3693f-612c-480e-87fa-37f2216ee73b,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,WSN,5.58,5.57,169.1,101.0,76.0,94.0,0.787,7.23,2.82,10.74,1.28,1.5,0.213,0.39,0.138,0.337,0.397,88.0,96.0,96.0,71.0,100.0,96.0,54.0,97.0,84.0,71.0,103.0,92.0,87.0,97.0,97.0,76.0,107.0,98.0,0.342,0.077,0.19,0.339,0.016,0.034,-1.42,-0.36,-1.78,0.27,-2.27,-5.53,91.3,85.6,81.0,91.5,80.0,70.1,0.337,0.556,0.09,0.299,0.44,0.228,0.311,0.578,0.133,0.5,1.25,0.526,,,,0.409,0.773,0.279,0.22,0.346,0.356,0.001,4.69,63.2,,,,,,,,,
17,2024-09-19,746823,Strikeout,strikeout,True,691718,571578,Pete Crow-Armstrong,Patrick Corbin,0,90232db4-3e9c-49fe-85e6-b681a155b080,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,WSN,5.58,5.57,169.1,101.0,76.0,94.0,0.787,7.23,2.82,10.74,1.28,1.5,0.213,0.39,0.138,0.337,0.397,88.0,96.0,96.0,71.0,100.0,96.0,54.0,97.0,84.0,71.0,103.0,92.0,87.0,97.0,97.0,76.0,107.0,98.0,0.342,0.077,0.19,0.339,0.016,0.034,-1.42,-0.36,-1.78,0.27,-2.27,-5.53,91.3,85.6,81.0,91.5,80.0,70.1,0.337,0.556,0.09,0.299,0.44,0.228,0.311,0.578,0.133,0.5,1.25,0.526,,,,0.409,0.773,0.279,0.22,0.346,0.356,0.001,4.69,63.2,,,,,,,,,
18,2024-09-19,746823,Lineout,field_out,True,665804,571578,Miguel Amaya,Patrick Corbin,0,a635a7db-4dca-4849-940f-b93c4a3df8a8,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,WSN,5.58,5.57,169.1,101.0,76.0,94.0,0.787,7.23,2.82,10.74,1.28,1.5,0.213,0.39,0.138,0.337,0.397,88.0,96.0,96.0,71.0,100.0,96.0,54.0,97.0,84.0,71.0,103.0,92.0,87.0,97.0,97.0,76.0,107.0,98.0,0.342,0.077,0.19,0.339,0.016,0.034,-1.42,-0.36,-1.78,0.27,-2.27,-5.53,91.3,85.6,81.0,91.5,80.0,70.1,0.337,0.556,0.09,0.299,0.44,0.228,0.311,0.578,0.133,0.5,1.25,0.526,,,,0.409,0.773,0.279,0.22,0.346,0.356,0.001,4.69,63.2,,,,,,,,,
19,2024-09-19,746823,Double,double,False,682928,665871,CJ Abrams,Javier Assad,0,328ba9bf-5973-43b7-8e6a-a0f0ac29f8c0,665871.0,javierassad,Assad,Right,Javier Assad,CHC,3.34,4.69,142.2,99.0,86.0,94.0,0.844,7.63,3.79,8.52,1.07,1.1,0.267,0.363,0.148,0.293,0.422,71.0,92.0,89.0,99.0,102.0,98.0,68.0,102.0,92.0,76.0,101.0,92.0,115.0,94.0,100.0,96.0,97.0,92.0,0.353,0.162,0.217,0.106,0.115,0.046,-1.0,-0.44,0.84,-1.52,-0.07,-1.53,91.5,87.9,83.8,91.5,80.1,76.8,0.226,0.341,0.107,0.308,0.548,0.147,0.329,0.486,0.199,0.169,0.31,0.31,0.171,0.366,0.333,0.296,0.296,0.125,0.364,0.636,0.368,,,,,,,,,,,,
20,2024-09-19,746823,Flyout,field_out,True,686611,665871,Dylan Crews,Javier Assad,1,5d11059f-0bf3-4901-a771-1b15c4f62261,665871.0,javierassad,Assad,Right,Javier Assad,CHC,3.34,4.69,142.2,99.0,86.0,94.0,0.844,7.63,3.79,8.52,1.07,1.1,0.267,0.363,0.148,0.293,0.422,71.0,92.0,89.0,99.0,102.0,98.0,68.0,102.0,92.0,76.0,101.0,92.0,115.0,94.0,100.0,96.0,97.0,92.0,0.353,0.162,0.217,0.106,0.115,0.046,-1.0,-0.44,0.84,-1.52,-0.07,-1.53,91.5,87.9,83.8,91.5,80.1,76.8,0.226,0.341,0.107,0.308,0.548,0.147,0.329,0.486,0.199,0.169,0.31,0.31,0.171,0.366,0.333,0.296,0.296,0.125,0.364,0.636,0.368,,,,,,,,,,,,
21,2024-09-19,746823,Double,double,False,695578,665871,James Wood,Javier Assad,1,64f0580f-2960-4f69-99a0-49becf95e191,665871.0,javierassad,Assad,Right,Javier Assad,CHC,3.34,4.69,142.2,99.0,86.0,94.0,0.844,7.63,3.79,8.52,1.07,1.1,0.267,0.363,0.148,0.293,0.422,71.0,92.0,89.0,99.0,102.0,98.0,68.0,102.0,92.0,76.0,101.0,92.0,115.0,94.0,100.0,96.0,97.0,92.0,0.353,0.162,0.217,0.106,0.115,0.046,-1.0,-0.44,0.84,-1.52,-0.07,-1.53,91.5,87.9,83.8,91.5,80.1,76.8,0.226,0.341,0.107,0.308,0.548,0.147,0.329,0.486,0.199,0.169,0.31,0.31,0.171,0.366,0.333,0.296,0.296,0.125,0.364,0.636,0.368,,,,,,,,,,,,
22,2024-09-19,746823,Groundout,field_out,True,665953,665871,Andrés Chaparro,Javier Assad,1,34c02ef5-3f6c-4de7-a569-6e41447b291b,665871.0,javierassad,Assad,Right,Javier Assad,CHC,3.34,4.69,142.2,99.0,86.0,94.0,0.844,7.63,3.79,8.52,1.07,1.1,0.267,0.363,0.148,0.293,0.422,71.0,92.0,89.0,99.0,102.0,98.0,68.0,102.0,92.0,76.0,101.0,92.0,115.0,94.0,100.0,96.0,97.0,92.0,0.353,0.162,0.217,0.106,0.115,0.046,-1.0,-0.44,0.84,-1.52,-0.07,-1.53,91.5,87.9,83.8,91.5,80.1,76.8,0.226,0.341,0.107,0.308,0.548,0.147,0.329,0.486,0.199,0.169,0.31,0.31,0.171,0.366,0.333,0.296,0.296,0.125,0.364,0.636,0.368,,,,,,,,,,,,
23,2024-09-19,746823,Single,single,False,677588,665871,José Tena,Javier Assad,1,f4280a63-54a6-485c-8191-eaa8ca3119f7,665871.0,javierassad,Assad,Right,Javier Assad,CHC,3.34,4.69,142.2,99.0,86.0,94.0,0.844,7.63,3.79,8.52,1.07,1.1,0.267,0.363,0.148,0.293,0.422,71.0,92.0,89.0,99.0,102.0,98.0,68.0,102.0,92.0,76.0,101.0,92.0,115.0,94.0,100.0,96.0,97.0,92.0,0.353,0.162,0.217,0.106,0.115,0.046,-1.0,-0.44,0.84,-1.52,-0.07,-1.53,91.5,87.9,83.8,91.5,80.1,76.8,0.226,0.341,0.107,0.308,0.548,0.147,0.329,0.486,0.199,0.169,0.31,0.31,0.171,0.366,0.333,0.296,0.296,0.125,0.364,0.636,0.368,,,,,,,,,,,,
24,2024-09-19,746823,Groundout,field_out,True,660688,665871,Keibert Ruiz,Javier Assad,1,eb228674-33f7-4dc0-b69c-bb919d543474,665871.0,javierassad,Assad,Right,Javier Assad,CHC,3.34,4.69,142.2,99.0,86.0,94.0,0.844,7.63,3.79,8.52,1.07,1.1,0.267,0.363,0.148,0.293,0.422,71.0,92.0,89.0,99.0,102.0,98.0,68.0,102.0,92.0,76.0,101.0,92.0,115.0,94.0,100.0,96.0,97.0,92.0,0.353,0.162,0.217,0.106,0.115,0.046,-1.0,-0.44,0.84,-1.52,-0.07,-1.53,91.5,87.9,83.8,91.5,80.1,76.8,0.226,0.341,0.107,0.308,0.548,0.147,0.329,0.486,0.199,0.169,0.31,0.31,0.171,0.366,0.333,0.296,0.296,0.125,0.364,0.636,0.368,,,,,,,,,,,,
25,2024-09-19,746823,Single,single,False,664023,571578,Ian Happ,Patrick Corbin,0,2ecefd8c-54f3-4ca8-8c00-325412128204,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,WSN,5.58,5.57,169.1,101.0,76.0,94.0,0.787,7.23,2.82,10.74,1.28,1.5,0.213,0.39,0.138,0.337,0.397,88.0,96.0,96.0,71.0,100.0,96.0,54.0,97.0,84.0,71.0,103.0,92.0,87.0,97.0,97.0,76.0,107.0,98.0,0.342,0.077,0.19,0.339,0.016,0.034,-1.42,-0.36,-1.78,0.27,-2.27,-5.53,91.3,85.6,81.0,91.5,80.0,70.1,0.337,0.556,0.09,0.299,0.44,0.228,0.311,0.578,0.133,0.5,1.25,0.526,,,,0.409,0.773,0.279,0.22,0.346,0.356,0.001,4.69,63.2,,,,,,,,,
26,2024-09-19,746823,Forceout,force_out,True,621020,571578,Dansby Swanson,Patrick Corbin,1,3bcd5da4-0934-4c71-9097-2ba6c44d2516,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,WSN,5.58,5.57,169.1,101.0,76.0,94.0,0.787,7.23,2.82,10.74,1.28,1.5,0.213,0.39,0.138,0.337,0.397,88.0,96.0,96.0,71.0,100.0,96.0,54.0,97.0,84.0,71.0,103.0,92.0,87.0,97.0,97.0,76.0,107.0,98.0,0.342,0.077,0.19,0.339,0.016,0.034,-1.42,-0.36,-1.78,0.27,-2.27,-5.53,91.3,85.6,81.0,91.5,80.0,70.1,0.337,0.556,0.09,0.299,0.44,0.228,0.311,0.578,0.133,0.5,1.25,0.526,,,,0.409,0.773,0.279,0.22,0.346,0.356,0.001,4.69,63.2,,,,,,,,,
27,2024-09-19,746823,Home Run,home_run,False,673548,571578,Seiya Suzuki,Patrick Corbin,1,a905cf7f-7941-45ac-9bbb-18c2f9bb9d3e,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,WSN,5.58,5.57,169.1,101.0,76.0,94.0,0.787,7.23,2.82,10.74,1.28,1.5,0.213,0.39,0.138,0.337,0.397,88.0,96.0,96.0,71.0,100.0,96.0,54.0,97.0,84.0,71.0,103.0,92.0,87.0,97.0,97.0,76.0,107.0,98.0,0.342,0.077,0.19,0.339,0.016,0.034,-1.42,-0.36,-1.78,0.27,-2.27,-5.53,91.3,85.6,81.0,91.5,80.0,70.1,0.337,0.556,0.09,0.299,0.44,0.228,0.311,0.578,0.133,0.5,1.25,0.526,,,,0.409,0.773,0.279,0.22,0.346,0.356,0.001,4.69,63.2,,,,,,,,,
28,2024-09-19,746823,Pop Out,field_out,True,641355,571578,Cody Bellinger,Patrick Corbin,0,4dfbd54c-70ce-4184-ab29-0777e3670a33,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,WSN,5.58,5.57,169.1,101.0,76.0,94.0,0.787,7.23,2.82,10.74,1.28,1.5,0.213,0.39,0.138,0.337,0.397,88.0,96.0,96.0,71.0,100.0,96.0,54.0,97.0,84.0,71.0,103.0,92.0,87.0,97.0,97.0,76.0,107.0,98.0,0.342,0.077,0.19,0.339,0.016,0.034,-1.42,-0.36,-1.78,0.27,-2.27,-5.53,91.3,85.6,81.0,91.5,80.0,70.1,0.337,0.556,0.09,0.299,0.44,0.228,0.311,0.578,0.133,0.5,1.25,0.526,,,,0.409,0.773,0.279,0.22,0.346,0.356,0.001,4.69,63.2,,,,,,,,,
29,2024-09-19,746823,Strikeout,strikeout,True,670623,571578,Isaac Paredes,Patrick Corbin,0,5efbc2e6-a602-4fdd-9e0d-9dfda469c493,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,WSN,5.58,5.57,169.1,101.0,76.0,94.0,0.787,7.23,2.82,10.74,1.28,1.5,0.213,0.39,0.138,0.337,0.397,88.0,96.0,96.0,71.0,100.0,96.0,54.0,97.0,84.0,71.0,103.0,92.0,87.0,97.0,97.0,76.0,107.0,98.0,0.342,0.077,0.19,0.339,0.016,0.034,-1.42,-0.36,-1.78,0.27,-2.27,-5.53,91.3,85.6,81.0,91.5,80.0,70.1,0.337,0.556,0.09,0.299,0.44,0.228,0.311,0.578,0.133,0.5,1.25,0.526,,,,0.409,0.773,0.279,0.22,0.346,0.356,0.001,4.69,63.2,,,,,,,,,
