,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSI,vSL,vCU,SL_ba,SL_slg,SL_whiff,SI_ba,SI_slg,SI_whiff,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff
0,2024-04-15,746002,Strikeout,strikeout,True,593428,605452,Xander Bogaerts,Joe Ross,0,494682d9-69cb-479a-81e0-a9043f440058,605452.0,joeross,Ross,Right,Joe Ross,MIL,4.5,4.42,42.0,100.0,90.0,97.0,0.724,7.5,3.43,9.0,0.86,1.06,0.235,0.394,0.212,0.311,0.428,84.0,106.0,96.0,110.0,105.0,101.0,80.0,107.0,95.0,84.0,95.0,90.0,101.0,101.0,104.0,0.335,0.171,0.38,0.027,0.087,-2.54,0.25,-0.43,1.84,0.99,94.6,90.3,94.5,86.4,83.2,0.246,0.386,0.414,0.255,0.333,0.189,0.286,0.514,0.288,0.278,0.333,0.133,0.0,0.0,0.333,,,,,,,,,
1,2024-04-15,746002,Groundout,field_out,True,665487,605452,Fernando Tatis Jr.,Joe Ross,0,ccfe2e71-80a1-4734-8b6e-3bd4bc28d4db,605452.0,joeross,Ross,Right,Joe Ross,MIL,4.5,4.42,42.0,100.0,90.0,97.0,0.724,7.5,3.43,9.0,0.86,1.06,0.235,0.394,0.212,0.311,0.428,84.0,106.0,96.0,110.0,105.0,101.0,80.0,107.0,95.0,84.0,95.0,90.0,101.0,101.0,104.0,0.335,0.171,0.38,0.027,0.087,-2.54,0.25,-0.43,1.84,0.99,94.6,90.3,94.5,86.4,83.2,0.246,0.386,0.414,0.255,0.333,0.189,0.286,0.514,0.288,0.278,0.333,0.133,0.0,0.0,0.333,,,,,,,,,
2,2024-04-15,746002,Flyout,field_out,True,630105,605452,Jake Cronenworth,Joe Ross,0,ee7b5270-6fd8-4158-86d2-720d677826e7,605452.0,joeross,Ross,Right,Joe Ross,MIL,4.5,4.42,42.0,100.0,90.0,97.0,0.724,7.5,3.43,9.0,0.86,1.06,0.235,0.394,0.212,0.311,0.428,84.0,106.0,96.0,110.0,105.0,101.0,80.0,107.0,95.0,84.0,95.0,90.0,101.0,101.0,104.0,0.335,0.171,0.38,0.027,0.087,-2.54,0.25,-0.43,1.84,0.99,94.6,90.3,94.5,86.4,83.2,0.246,0.386,0.414,0.255,0.333,0.189,0.286,0.514,0.288,0.278,0.333,0.133,0.0,0.0,0.333,,,,,,,,,
3,2024-04-15,746002,Single,single,False,694192,605397,Jackson Chourio,Joe Musgrove,0,3f6fe8b2-0ac5-4b07-8127-e1cd53e4530d,605397.0,joemusgrove,Musgrove,Right,Joe Musgrove,SDP,5.66,5.95,49.1,101.0,116.0,102.0,0.733,8.03,2.74,10.58,1.82,1.17,0.176,0.453,0.101,0.338,0.425,129.0,97.0,107.0,142.0,106.0,111.0,90.0,98.0,93.0,59.0,110.0,96.0,148.0,91.0,101.0,0.051,0.242,0.221,0.211,0.086,-3.58,1.06,0.31,-0.49,-3.04,92.4,86.8,92.1,81.6,81.2,0.211,0.579,0.333,0.364,0.364,0.136,0.349,0.698,0.208,0.35,0.65,0.389,0.237,0.421,0.342,96.0,104.0,100.0,0.189,-0.26,89.9,0.405,0.541,0.247
4,2024-04-15,746002,Walk,walk,False,661388,605397,William Contreras,Joe Musgrove,1,cd1b7b1f-3c50-403c-be97-c7c44e79e39e,605397.0,joemusgrove,Musgrove,Right,Joe Musgrove,SDP,5.66,5.95,49.1,101.0,116.0,102.0,0.733,8.03,2.74,10.58,1.82,1.17,0.176,0.453,0.101,0.338,0.425,129.0,97.0,107.0,142.0,106.0,111.0,90.0,98.0,93.0,59.0,110.0,96.0,148.0,91.0,101.0,0.051,0.242,0.221,0.211,0.086,-3.58,1.06,0.31,-0.49,-3.04,92.4,86.8,92.1,81.6,81.2,0.211,0.579,0.333,0.364,0.364,0.136,0.349,0.698,0.208,0.35,0.65,0.389,0.237,0.421,0.342,96.0,104.0,100.0,0.189,-0.26,89.9,0.405,0.541,0.247
5,2024-04-15,746002,Strikeout,strikeout,True,686217,605397,Sal Frelick,Joe Musgrove,0,2b10acc3-a060-44d7-ac71-6b3b1935f2bb,605397.0,joemusgrove,Musgrove,Right,Joe Musgrove,SDP,5.66,5.95,49.1,101.0,116.0,102.0,0.733,8.03,2.74,10.58,1.82,1.17,0.176,0.453,0.101,0.338,0.425,129.0,97.0,107.0,142.0,106.0,111.0,90.0,98.0,93.0,59.0,110.0,96.0,148.0,91.0,101.0,0.051,0.242,0.221,0.211,0.086,-3.58,1.06,0.31,-0.49,-3.04,92.4,86.8,92.1,81.6,81.2,0.211,0.579,0.333,0.364,0.364,0.136,0.349,0.698,0.208,0.35,0.65,0.389,0.237,0.421,0.342,96.0,104.0,100.0,0.189,-0.26,89.9,0.405,0.541,0.247
6,2024-04-15,746002,Single,single,False,642715,605397,Willy Adames,Joe Musgrove,1,29995843-247c-4ce6-bda0-eed67442c84f,605397.0,joemusgrove,Musgrove,Right,Joe Musgrove,SDP,5.66,5.95,49.1,101.0,116.0,102.0,0.733,8.03,2.74,10.58,1.82,1.17,0.176,0.453,0.101,0.338,0.425,129.0,97.0,107.0,142.0,106.0,111.0,90.0,98.0,93.0,59.0,110.0,96.0,148.0,91.0,101.0,0.051,0.242,0.221,0.211,0.086,-3.58,1.06,0.31,-0.49,-3.04,92.4,86.8,92.1,81.6,81.2,0.211,0.579,0.333,0.364,0.364,0.136,0.349,0.698,0.208,0.35,0.65,0.389,0.237,0.421,0.342,96.0,104.0,100.0,0.189,-0.26,89.9,0.405,0.541,0.247
7,2024-04-15,746002,Single,single,False,656555,605397,Rhys Hoskins,Joe Musgrove,1,c70175be-4b07-4bc9-9106-4c3710a1f57a,605397.0,joemusgrove,Musgrove,Right,Joe Musgrove,SDP,5.66,5.95,49.1,101.0,116.0,102.0,0.733,8.03,2.74,10.58,1.82,1.17,0.176,0.453,0.101,0.338,0.425,129.0,97.0,107.0,142.0,106.0,111.0,90.0,98.0,93.0,59.0,110.0,96.0,148.0,91.0,101.0,0.051,0.242,0.221,0.211,0.086,-3.58,1.06,0.31,-0.49,-3.04,92.4,86.8,92.1,81.6,81.2,0.211,0.579,0.333,0.364,0.364,0.136,0.349,0.698,0.208,0.35,0.65,0.389,0.237,0.421,0.342,96.0,104.0,100.0,0.189,-0.26,89.9,0.405,0.541,0.247
8,2024-04-15,746002,Grounded Into DP,grounded_into_double_play,True,668930,605397,Brice Turang,Joe Musgrove,1,796eb395-8b7b-446c-bb99-01fa54078aaf,605397.0,joemusgrove,Musgrove,Right,Joe Musgrove,SDP,5.66,5.95,49.1,101.0,116.0,102.0,0.733,8.03,2.74,10.58,1.82,1.17,0.176,0.453,0.101,0.338,0.425,129.0,97.0,107.0,142.0,106.0,111.0,90.0,98.0,93.0,59.0,110.0,96.0,148.0,91.0,101.0,0.051,0.242,0.221,0.211,0.086,-3.58,1.06,0.31,-0.49,-3.04,92.4,86.8,92.1,81.6,81.2,0.211,0.579,0.333,0.364,0.364,0.136,0.349,0.698,0.208,0.35,0.65,0.389,0.237,0.421,0.342,96.0,104.0,100.0,0.189,-0.26,89.9,0.405,0.541,0.247
9,2024-04-15,746002,Strikeout,strikeout,True,592518,605452,Manny Machado,Joe Ross,0,bae79fee-b59f-432e-9327-8cb8de4b73f6,605452.0,joeross,Ross,Right,Joe Ross,MIL,4.5,4.42,42.0,100.0,90.0,97.0,0.724,7.5,3.43,9.0,0.86,1.06,0.235,0.394,0.212,0.311,0.428,84.0,106.0,96.0,110.0,105.0,101.0,80.0,107.0,95.0,84.0,95.0,90.0,101.0,101.0,104.0,0.335,0.171,0.38,0.027,0.087,-2.54,0.25,-0.43,1.84,0.99,94.6,90.3,94.5,86.4,83.2,0.246,0.386,0.414,0.255,0.333,0.189,0.286,0.514,0.288,0.278,0.333,0.133,0.0,0.0,0.333,,,,,,,,,
