,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSL,vCU,FF_ba,FF_slg,FF_whiff,CU_ba,CU_slg,CU_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,ST_ba,ST_slg,ST_whiff,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,SI_slg,SI_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
11,2024-08-06,744817,Lineout,field_out,True,671277,806185,Luis García Jr.,Hayden Birdsong,0,7a804a45-7b78-43b3-b35b-73e47956771f,806185.0,haydenbirdsong,Birdsong,Right,Hayden Birdsong,SFG,5.14,4.65,49.0,92.0,111.0,96.0,0.713,11.02,5.51,7.35,1.65,0.87,0.238,0.385,0.098,0.385,0.373,156.0,91.0,114.0,115.0,106.0,107.0,84.0,88.0,84.0,124.0,85.0,94.0,0.423,0.189,0.211,0.177,-1.14,-0.1,2.01,-1.4,95.8,88.2,86.7,80.7,0.243,0.568,0.186,0.104,0.125,0.357,0.25,0.542,0.417,0.333,0.455,0.382,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-08-06,744817,Forceout,force_out,True,660688,806185,Keibert Ruiz,Hayden Birdsong,1,25c51843-e831-40c1-90bc-fa1f1cdb1b64,806185.0,haydenbirdsong,Birdsong,Right,Hayden Birdsong,SFG,5.14,4.65,49.0,92.0,111.0,96.0,0.713,11.02,5.51,7.35,1.65,0.87,0.238,0.385,0.098,0.385,0.373,156.0,91.0,114.0,115.0,106.0,107.0,84.0,88.0,84.0,124.0,85.0,94.0,0.423,0.189,0.211,0.177,-1.14,-0.1,2.01,-1.4,95.8,88.2,86.7,80.7,0.243,0.568,0.186,0.104,0.125,0.357,0.25,0.542,0.417,0.333,0.455,0.382,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2024-08-06,744817,Groundout,field_out,True,666149,669022,Tyler Fitzgerald,MacKenzie Gore,0,dc32fd1c-185c-418a-b038-fca182c030ca,669022.0,mackenziegore,Gore,Left,MacKenzie Gore,WSN,4.45,4.47,137.2,98.0,112.0,101.0,0.756,9.54,3.6,10.33,0.85,1.09,0.265,0.367,0.153,0.292,0.437,95.0,89.0,93.0,105.0,103.0,103.0,126.0,99.0,103.0,91.0,91.0,92.0,0.551,0.167,0.19,0.091,-0.15,-1.02,0.19,-2.17,96.1,85.9,90.8,82.9,0.298,0.441,0.229,0.246,0.325,0.308,0.263,0.411,0.327,0.333,0.59,0.509,0.444,0.667,0.263,,,,,,,,,,,,,,,,,,,,,,,,
14,2024-08-06,744817,Field Error,field_error,False,671218,669022,Heliot Ramos,MacKenzie Gore,0,74c599bf-dbe3-404a-878d-86d0aa679bfd,669022.0,mackenziegore,Gore,Left,MacKenzie Gore,WSN,4.45,4.47,137.2,98.0,112.0,101.0,0.756,9.54,3.6,10.33,0.85,1.09,0.265,0.367,0.153,0.292,0.437,95.0,89.0,93.0,105.0,103.0,103.0,126.0,99.0,103.0,91.0,91.0,92.0,0.551,0.167,0.19,0.091,-0.15,-1.02,0.19,-2.17,96.1,85.9,90.8,82.9,0.298,0.441,0.229,0.246,0.325,0.308,0.263,0.411,0.327,0.333,0.59,0.509,0.444,0.667,0.263,,,,,,,,,,,,,,,,,,,,,,,,
15,2024-08-06,744817,Strikeout,strikeout,True,664774,669022,LaMonte Wade Jr.,MacKenzie Gore,0,b81cff61-c656-4386-bdc5-3f76efa25aaa,669022.0,mackenziegore,Gore,Left,MacKenzie Gore,WSN,4.45,4.47,137.2,98.0,112.0,101.0,0.756,9.54,3.6,10.33,0.85,1.09,0.265,0.367,0.153,0.292,0.437,95.0,89.0,93.0,105.0,103.0,103.0,126.0,99.0,103.0,91.0,91.0,92.0,0.551,0.167,0.19,0.091,-0.15,-1.02,0.19,-2.17,96.1,85.9,90.8,82.9,0.298,0.441,0.229,0.246,0.325,0.308,0.263,0.411,0.327,0.333,0.59,0.509,0.444,0.667,0.263,,,,,,,,,,,,,,,,,,,,,,,,
16,2024-08-06,744817,Strikeout,strikeout,True,656305,669022,Matt Chapman,MacKenzie Gore,1,9be1667c-a87d-460a-912f-477a7c4c2042,669022.0,mackenziegore,Gore,Left,MacKenzie Gore,WSN,4.45,4.47,137.2,98.0,112.0,101.0,0.756,9.54,3.6,10.33,0.85,1.09,0.265,0.367,0.153,0.292,0.437,95.0,89.0,93.0,105.0,103.0,103.0,126.0,99.0,103.0,91.0,91.0,92.0,0.551,0.167,0.19,0.091,-0.15,-1.02,0.19,-2.17,96.1,85.9,90.8,82.9,0.298,0.441,0.229,0.246,0.325,0.308,0.263,0.411,0.327,0.333,0.59,0.509,0.444,0.667,0.263,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-08-06,744817,Triple,triple,False,695578,806185,James Wood,Hayden Birdsong,0,952136b7-1752-4787-9708-e91d411e86c3,806185.0,haydenbirdsong,Birdsong,Right,Hayden Birdsong,SFG,5.14,4.65,49.0,92.0,111.0,96.0,0.713,11.02,5.51,7.35,1.65,0.87,0.238,0.385,0.098,0.385,0.373,156.0,91.0,114.0,115.0,106.0,107.0,84.0,88.0,84.0,124.0,85.0,94.0,0.423,0.189,0.211,0.177,-1.14,-0.1,2.01,-1.4,95.8,88.2,86.7,80.7,0.243,0.568,0.186,0.104,0.125,0.357,0.25,0.542,0.417,0.333,0.455,0.382,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-08-06,744817,Groundout,field_out,True,663905,806185,Travis Blankenhorn,Hayden Birdsong,1,6b8dde8e-977f-4b3f-8cc4-4674cf628296,806185.0,haydenbirdsong,Birdsong,Right,Hayden Birdsong,SFG,5.14,4.65,49.0,92.0,111.0,96.0,0.713,11.02,5.51,7.35,1.65,0.87,0.238,0.385,0.098,0.385,0.373,156.0,91.0,114.0,115.0,106.0,107.0,84.0,88.0,84.0,124.0,85.0,94.0,0.423,0.189,0.211,0.177,-1.14,-0.1,2.01,-1.4,95.8,88.2,86.7,80.7,0.243,0.568,0.186,0.104,0.125,0.357,0.25,0.542,0.417,0.333,0.455,0.382,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-08-06,744817,Walk,walk,False,669743,806185,Alex Call,Hayden Birdsong,0,960d4eb8-1de8-4bfe-888f-a6e340509ed9,806185.0,haydenbirdsong,Birdsong,Right,Hayden Birdsong,SFG,5.14,4.65,49.0,92.0,111.0,96.0,0.713,11.02,5.51,7.35,1.65,0.87,0.238,0.385,0.098,0.385,0.373,156.0,91.0,114.0,115.0,106.0,107.0,84.0,88.0,84.0,124.0,85.0,94.0,0.423,0.189,0.211,0.177,-1.14,-0.1,2.01,-1.4,95.8,88.2,86.7,80.7,0.243,0.568,0.186,0.104,0.125,0.357,0.25,0.542,0.417,0.333,0.455,0.382,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-08-06,744817,Walk,walk,False,545121,806185,Ildemaro Vargas,Hayden Birdsong,1,6aeb059c-ff3b-4bc8-9fbf-72bc68bdd043,806185.0,haydenbirdsong,Birdsong,Right,Hayden Birdsong,SFG,5.14,4.65,49.0,92.0,111.0,96.0,0.713,11.02,5.51,7.35,1.65,0.87,0.238,0.385,0.098,0.385,0.373,156.0,91.0,114.0,115.0,106.0,107.0,84.0,88.0,84.0,124.0,85.0,94.0,0.423,0.189,0.211,0.177,-1.14,-0.1,2.01,-1.4,95.8,88.2,86.7,80.7,0.243,0.568,0.186,0.104,0.125,0.357,0.25,0.542,0.417,0.333,0.455,0.382,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2024-08-06,744817,Single,single,False,696285,806185,Jacob Young,Hayden Birdsong,1,ade57cee-7a56-49af-ad66-0ee9144554ff,806185.0,haydenbirdsong,Birdsong,Right,Hayden Birdsong,SFG,5.14,4.65,49.0,92.0,111.0,96.0,0.713,11.02,5.51,7.35,1.65,0.87,0.238,0.385,0.098,0.385,0.373,156.0,91.0,114.0,115.0,106.0,107.0,84.0,88.0,84.0,124.0,85.0,94.0,0.423,0.189,0.211,0.177,-1.14,-0.1,2.01,-1.4,95.8,88.2,86.7,80.7,0.243,0.568,0.186,0.104,0.125,0.357,0.25,0.542,0.417,0.333,0.455,0.382,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2024-08-06,744817,Home Run,home_run,False,682928,806185,CJ Abrams,Hayden Birdsong,1,affe1ffb-398c-40ab-bac1-fd66d048228f,806185.0,haydenbirdsong,Birdsong,Right,Hayden Birdsong,SFG,5.14,4.65,49.0,92.0,111.0,96.0,0.713,11.02,5.51,7.35,1.65,0.87,0.238,0.385,0.098,0.385,0.373,156.0,91.0,114.0,115.0,106.0,107.0,84.0,88.0,84.0,124.0,85.0,94.0,0.423,0.189,0.211,0.177,-1.14,-0.1,2.01,-1.4,95.8,88.2,86.7,80.7,0.243,0.568,0.186,0.104,0.125,0.357,0.25,0.542,0.417,0.333,0.455,0.382,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2024-08-06,744817,Groundout,field_out,True,660766,806185,Juan Yepez,Hayden Birdsong,0,6684c50b-9269-4898-9689-24e649f7fc10,806185.0,haydenbirdsong,Birdsong,Right,Hayden Birdsong,SFG,5.14,4.65,49.0,92.0,111.0,96.0,0.713,11.02,5.51,7.35,1.65,0.87,0.238,0.385,0.098,0.385,0.373,156.0,91.0,114.0,115.0,106.0,107.0,84.0,88.0,84.0,124.0,85.0,94.0,0.423,0.189,0.211,0.177,-1.14,-0.1,2.01,-1.4,95.8,88.2,86.7,80.7,0.243,0.568,0.186,0.104,0.125,0.357,0.25,0.542,0.417,0.333,0.455,0.382,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2024-08-06,744817,Strikeout,strikeout,True,671277,806185,Luis García Jr.,Hayden Birdsong,0,00285f61-113e-454b-b8bc-483fcaeeed6e,806185.0,haydenbirdsong,Birdsong,Right,Hayden Birdsong,SFG,5.14,4.65,49.0,92.0,111.0,96.0,0.713,11.02,5.51,7.35,1.65,0.87,0.238,0.385,0.098,0.385,0.373,156.0,91.0,114.0,115.0,106.0,107.0,84.0,88.0,84.0,124.0,85.0,94.0,0.423,0.189,0.211,0.177,-1.14,-0.1,2.01,-1.4,95.8,88.2,86.7,80.7,0.243,0.568,0.186,0.104,0.125,0.357,0.25,0.542,0.417,0.333,0.455,0.382,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2024-08-06,744817,Strikeout,strikeout,True,592192,669022,Mark Canha,MacKenzie Gore,0,6396592e-8e73-45a8-9e69-b18f66b7683e,669022.0,mackenziegore,Gore,Left,MacKenzie Gore,WSN,4.45,4.47,137.2,98.0,112.0,101.0,0.756,9.54,3.6,10.33,0.85,1.09,0.265,0.367,0.153,0.292,0.437,95.0,89.0,93.0,105.0,103.0,103.0,126.0,99.0,103.0,91.0,91.0,92.0,0.551,0.167,0.19,0.091,-0.15,-1.02,0.19,-2.17,96.1,85.9,90.8,82.9,0.298,0.441,0.229,0.246,0.325,0.308,0.263,0.411,0.327,0.333,0.59,0.509,0.444,0.667,0.263,,,,,,,,,,,,,,,,,,,,,,,,
26,2024-08-06,744817,Walk,walk,False,624424,669022,Michael Conforto,MacKenzie Gore,0,f2935966-ea34-49d8-8a11-39296082f488,669022.0,mackenziegore,Gore,Left,MacKenzie Gore,WSN,4.45,4.47,137.2,98.0,112.0,101.0,0.756,9.54,3.6,10.33,0.85,1.09,0.265,0.367,0.153,0.292,0.437,95.0,89.0,93.0,105.0,103.0,103.0,126.0,99.0,103.0,91.0,91.0,92.0,0.551,0.167,0.19,0.091,-0.15,-1.02,0.19,-2.17,96.1,85.9,90.8,82.9,0.298,0.441,0.229,0.246,0.325,0.308,0.263,0.411,0.327,0.333,0.59,0.509,0.444,0.667,0.263,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-08-06,744817,Double,double,False,666464,669022,Jerar Encarnacion,MacKenzie Gore,1,892cc719-d9be-4908-9681-c8336fb9193c,669022.0,mackenziegore,Gore,Left,MacKenzie Gore,WSN,4.45,4.47,137.2,98.0,112.0,101.0,0.756,9.54,3.6,10.33,0.85,1.09,0.265,0.367,0.153,0.292,0.437,95.0,89.0,93.0,105.0,103.0,103.0,126.0,99.0,103.0,91.0,91.0,92.0,0.551,0.167,0.19,0.091,-0.15,-1.02,0.19,-2.17,96.1,85.9,90.8,82.9,0.298,0.441,0.229,0.246,0.325,0.308,0.263,0.411,0.327,0.333,0.59,0.509,0.444,0.667,0.263,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-08-06,744817,Lineout,field_out,True,672275,669022,Patrick Bailey,MacKenzie Gore,0,21e048e0-f23f-4416-a5c5-61f969de467c,669022.0,mackenziegore,Gore,Left,MacKenzie Gore,WSN,4.45,4.47,137.2,98.0,112.0,101.0,0.756,9.54,3.6,10.33,0.85,1.09,0.265,0.367,0.153,0.292,0.437,95.0,89.0,93.0,105.0,103.0,103.0,126.0,99.0,103.0,91.0,91.0,92.0,0.551,0.167,0.19,0.091,-0.15,-1.02,0.19,-2.17,96.1,85.9,90.8,82.9,0.298,0.441,0.229,0.246,0.325,0.308,0.263,0.411,0.327,0.333,0.59,0.509,0.444,0.667,0.263,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-08-06,744817,Flyout,field_out,True,669477,669022,Casey Schmitt,MacKenzie Gore,0,937aba3c-3388-4851-b873-c36d07fcd7bc,669022.0,mackenziegore,Gore,Left,MacKenzie Gore,WSN,4.45,4.47,137.2,98.0,112.0,101.0,0.756,9.54,3.6,10.33,0.85,1.09,0.265,0.367,0.153,0.292,0.437,95.0,89.0,93.0,105.0,103.0,103.0,126.0,99.0,103.0,91.0,91.0,92.0,0.551,0.167,0.19,0.091,-0.15,-1.02,0.19,-2.17,96.1,85.9,90.8,82.9,0.298,0.441,0.229,0.246,0.325,0.308,0.263,0.411,0.327,0.333,0.59,0.509,0.444,0.667,0.263,,,,,,,,,,,,,,,,,,,,,,,,
30,2024-08-06,744817,Home Run,home_run,False,660688,806185,Keibert Ruiz,Hayden Birdsong,0,df77552d-79a7-42ba-9bd5-ba6209976c83,806185.0,haydenbirdsong,Birdsong,Right,Hayden Birdsong,SFG,5.14,4.65,49.0,92.0,111.0,96.0,0.713,11.02,5.51,7.35,1.65,0.87,0.238,0.385,0.098,0.385,0.373,156.0,91.0,114.0,115.0,106.0,107.0,84.0,88.0,84.0,124.0,85.0,94.0,0.423,0.189,0.211,0.177,-1.14,-0.1,2.01,-1.4,95.8,88.2,86.7,80.7,0.243,0.568,0.186,0.104,0.125,0.357,0.25,0.542,0.417,0.333,0.455,0.382,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,2024-08-06,744817,Walk,walk,False,695578,806185,James Wood,Hayden Birdsong,0,b0b5640e-74c6-4604-a2a0-a241f37c8ac3,806185.0,haydenbirdsong,Birdsong,Right,Hayden Birdsong,SFG,5.14,4.65,49.0,92.0,111.0,96.0,0.713,11.02,5.51,7.35,1.65,0.87,0.238,0.385,0.098,0.385,0.373,156.0,91.0,114.0,115.0,106.0,107.0,84.0,88.0,84.0,124.0,85.0,94.0,0.423,0.189,0.211,0.177,-1.14,-0.1,2.01,-1.4,95.8,88.2,86.7,80.7,0.243,0.568,0.186,0.104,0.125,0.357,0.25,0.542,0.417,0.333,0.455,0.382,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,2024-08-06,744817,Strikeout,strikeout,True,663905,678495,Travis Blankenhorn,Randy Rodríguez,1,7ec3a838-b892-4390-ae6e-7fcd07d4f1f1,678495.0,randyrodriguez,"Rodríguez, R",Right,Randy Rodríguez,SFG,3.93,3.13,50.1,97.0,117.0,101.0,0.717,9.3,2.86,7.87,0.72,0.97,0.245,0.36,0.201,0.237,0.418,73.0,86.0,89.0,,,,129.0,98.0,103.0,113.0,98.0,104.0,0.47,0.403,,0.059,-0.25,1.64,,-0.38,97.7,89.7,84.7,,0.238,0.44,0.246,,,,0.188,0.3,0.376,0.333,0.333,0.333,,,,97.0,88.0,85.0,0.069,-1.44,96.5,0.417,0.417,0.077,,,,,,,,,,,,,,,
33,2024-08-06,744817,Double,double,False,669743,678495,Alex Call,Randy Rodríguez,1,f3595d56-89ac-4420-bff3-77db15678229,678495.0,randyrodriguez,"Rodríguez, R",Right,Randy Rodríguez,SFG,3.93,3.13,50.1,97.0,117.0,101.0,0.717,9.3,2.86,7.87,0.72,0.97,0.245,0.36,0.201,0.237,0.418,73.0,86.0,89.0,,,,129.0,98.0,103.0,113.0,98.0,104.0,0.47,0.403,,0.059,-0.25,1.64,,-0.38,97.7,89.7,84.7,,0.238,0.44,0.246,,,,0.188,0.3,0.376,0.333,0.333,0.333,,,,97.0,88.0,85.0,0.069,-1.44,96.5,0.417,0.417,0.077,,,,,,,,,,,,,,,
34,2024-08-06,744817,Single,single,False,545121,678495,Ildemaro Vargas,Randy Rodríguez,1,d02194b1-0b1d-4a60-9f31-af7780243d4c,678495.0,randyrodriguez,"Rodríguez, R",Right,Randy Rodríguez,SFG,3.93,3.13,50.1,97.0,117.0,101.0,0.717,9.3,2.86,7.87,0.72,0.97,0.245,0.36,0.201,0.237,0.418,73.0,86.0,89.0,,,,129.0,98.0,103.0,113.0,98.0,104.0,0.47,0.403,,0.059,-0.25,1.64,,-0.38,97.7,89.7,84.7,,0.238,0.44,0.246,,,,0.188,0.3,0.376,0.333,0.333,0.333,,,,97.0,88.0,85.0,0.069,-1.44,96.5,0.417,0.417,0.077,,,,,,,,,,,,,,,
35,2024-08-06,744817,Fielders Choice Out,fielders_choice_out,True,696285,678495,Jacob Young,Randy Rodríguez,1,3e098082-952b-4eae-8c45-415664ce87a3,678495.0,randyrodriguez,"Rodríguez, R",Right,Randy Rodríguez,SFG,3.93,3.13,50.1,97.0,117.0,101.0,0.717,9.3,2.86,7.87,0.72,0.97,0.245,0.36,0.201,0.237,0.418,73.0,86.0,89.0,,,,129.0,98.0,103.0,113.0,98.0,104.0,0.47,0.403,,0.059,-0.25,1.64,,-0.38,97.7,89.7,84.7,,0.238,0.44,0.246,,,,0.188,0.3,0.376,0.333,0.333,0.333,,,,97.0,88.0,85.0,0.069,-1.44,96.5,0.417,0.417,0.077,,,,,,,,,,,,,,,
