,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSL,vCU,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,wFC/C,wSI/C,vFC,vSI,FC_ba,FC_slg,FC_whiff,ST_ba,ST_slg,ST_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,SI_ba,SI_slg,SI_whiff
10,2024-08-04,745879,Field Error,field_error,False,596146,623167,Max Kepler,Chris Flexen,1,9f7ab25d-d2ae-4e6a-9f99-964e44e1f251,623167.0,chrisflexen,Flexen,Right,Chris Flexen,CHW,5.29,4.75,134.1,97.0,52.0,91.0,0.803,6.3,3.68,9.92,1.27,0.79,0.255,0.401,0.164,0.315,0.374,126.0,98.0,104.0,82.0,99.0,100.0,-4.0,92.0,81.0,149.0,102.0,102.0,0.373,0.087,0.119,0.149,-0.85,-1.74,0.16,-1.46,91.3,81.3,80.1,72.1,0.266,0.488,0.117,0.319,0.447,0.253,0.259,0.42,0.362,0.26,0.42,0.309,87.0,119.0,94.0,45.0,102.0,92.0,0.002,0.271,-0.4,2.93,87.4,91.3,0.303,0.497,0.21,,,,,,,,,,,,,,,
11,2024-08-04,745879,Single,single,False,669304,623167,Jose Miranda,Chris Flexen,1,a52a7022-deb6-4269-b5d3-cfb0d5c8a00e,623167.0,chrisflexen,Flexen,Right,Chris Flexen,CHW,5.29,4.75,134.1,97.0,52.0,91.0,0.803,6.3,3.68,9.92,1.27,0.79,0.255,0.401,0.164,0.315,0.374,126.0,98.0,104.0,82.0,99.0,100.0,-4.0,92.0,81.0,149.0,102.0,102.0,0.373,0.087,0.119,0.149,-0.85,-1.74,0.16,-1.46,91.3,81.3,80.1,72.1,0.266,0.488,0.117,0.319,0.447,0.253,0.259,0.42,0.362,0.26,0.42,0.309,87.0,119.0,94.0,45.0,102.0,92.0,0.002,0.271,-0.4,2.93,87.4,91.3,0.303,0.497,0.21,,,,,,,,,,,,,,,
12,2024-08-04,745879,Strikeout,strikeout,True,670242,623167,Matt Wallner,Chris Flexen,0,87c41684-e87e-4a50-98bc-8a65a86670b1,623167.0,chrisflexen,Flexen,Right,Chris Flexen,CHW,5.29,4.75,134.1,97.0,52.0,91.0,0.803,6.3,3.68,9.92,1.27,0.79,0.255,0.401,0.164,0.315,0.374,126.0,98.0,104.0,82.0,99.0,100.0,-4.0,92.0,81.0,149.0,102.0,102.0,0.373,0.087,0.119,0.149,-0.85,-1.74,0.16,-1.46,91.3,81.3,80.1,72.1,0.266,0.488,0.117,0.319,0.447,0.253,0.259,0.42,0.362,0.26,0.42,0.309,87.0,119.0,94.0,45.0,102.0,92.0,0.002,0.271,-0.4,2.93,87.4,91.3,0.303,0.497,0.21,,,,,,,,,,,,,,,
13,2024-08-04,745879,Flyout,field_out,True,669222,680573,Nick Senzel,Simeon Woods Richardson,0,3c026a33-d234-40e2-8b26-51f52fa2851e,680573.0,simeonwoodsrichardson,Woods Richardson,Right,Simeon Woods Richardson,MIN,3.85,4.06,117.0,104.0,88.0,100.0,0.807,7.85,2.92,7.69,1.08,0.83,0.282,0.413,0.148,0.285,0.436,103.0,106.0,112.0,102.0,102.0,102.0,73.0,101.0,89.0,94.0,108.0,106.0,0.406,0.314,0.081,0.199,0.81,1.13,1.69,-2.11,93.2,82.9,86.5,75.9,0.256,0.36,0.213,0.191,0.299,0.252,0.256,0.513,0.196,0.194,0.355,0.224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2024-08-04,745879,Groundout,field_out,True,670032,680573,Nicky Lopez,Simeon Woods Richardson,0,61e1526e-b8c4-45fa-b56e-746dfc7ced2c,680573.0,simeonwoodsrichardson,Woods Richardson,Right,Simeon Woods Richardson,MIN,3.85,4.06,117.0,104.0,88.0,100.0,0.807,7.85,2.92,7.69,1.08,0.83,0.282,0.413,0.148,0.285,0.436,103.0,106.0,112.0,102.0,102.0,102.0,73.0,101.0,89.0,94.0,108.0,106.0,0.406,0.314,0.081,0.199,0.81,1.13,1.69,-2.11,93.2,82.9,86.5,75.9,0.256,0.36,0.213,0.191,0.299,0.252,0.256,0.513,0.196,0.194,0.355,0.224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2024-08-04,745879,Strikeout,strikeout,True,686676,680573,Korey Lee,Simeon Woods Richardson,0,6d7fefb4-5b7c-4867-a7c9-401a195ed5ee,680573.0,simeonwoodsrichardson,Woods Richardson,Right,Simeon Woods Richardson,MIN,3.85,4.06,117.0,104.0,88.0,100.0,0.807,7.85,2.92,7.69,1.08,0.83,0.282,0.413,0.148,0.285,0.436,103.0,106.0,112.0,102.0,102.0,102.0,73.0,101.0,89.0,94.0,108.0,106.0,0.406,0.314,0.081,0.199,0.81,1.13,1.69,-2.11,93.2,82.9,86.5,75.9,0.256,0.36,0.213,0.191,0.299,0.252,0.256,0.513,0.196,0.194,0.355,0.224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2024-08-04,745879,Walk,walk,False,668885,623167,Austin Martin,Chris Flexen,0,f5fdfb95-a537-4b9b-9aff-dfab581dc779,623167.0,chrisflexen,Flexen,Right,Chris Flexen,CHW,5.29,4.75,134.1,97.0,52.0,91.0,0.803,6.3,3.68,9.92,1.27,0.79,0.255,0.401,0.164,0.315,0.374,126.0,98.0,104.0,82.0,99.0,100.0,-4.0,92.0,81.0,149.0,102.0,102.0,0.373,0.087,0.119,0.149,-0.85,-1.74,0.16,-1.46,91.3,81.3,80.1,72.1,0.266,0.488,0.117,0.319,0.447,0.253,0.259,0.42,0.362,0.26,0.42,0.309,87.0,119.0,94.0,45.0,102.0,92.0,0.002,0.271,-0.4,2.93,87.4,91.3,0.303,0.497,0.21,,,,,,,,,,,,,,,
17,2024-08-04,745879,Flyout,field_out,True,543877,623167,Christian Vázquez,Chris Flexen,0,0031134c-067f-44bf-afc6-1660ac16591a,623167.0,chrisflexen,Flexen,Right,Chris Flexen,CHW,5.29,4.75,134.1,97.0,52.0,91.0,0.803,6.3,3.68,9.92,1.27,0.79,0.255,0.401,0.164,0.315,0.374,126.0,98.0,104.0,82.0,99.0,100.0,-4.0,92.0,81.0,149.0,102.0,102.0,0.373,0.087,0.119,0.149,-0.85,-1.74,0.16,-1.46,91.3,81.3,80.1,72.1,0.266,0.488,0.117,0.319,0.447,0.253,0.259,0.42,0.362,0.26,0.42,0.309,87.0,119.0,94.0,45.0,102.0,92.0,0.002,0.271,-0.4,2.93,87.4,91.3,0.303,0.497,0.21,,,,,,,,,,,,,,,
18,2024-08-04,745879,Double,double,False,650489,623167,Willi Castro,Chris Flexen,1,627cb3c9-6731-4cf5-9ef7-648c7343edf2,623167.0,chrisflexen,Flexen,Right,Chris Flexen,CHW,5.29,4.75,134.1,97.0,52.0,91.0,0.803,6.3,3.68,9.92,1.27,0.79,0.255,0.401,0.164,0.315,0.374,126.0,98.0,104.0,82.0,99.0,100.0,-4.0,92.0,81.0,149.0,102.0,102.0,0.373,0.087,0.119,0.149,-0.85,-1.74,0.16,-1.46,91.3,81.3,80.1,72.1,0.266,0.488,0.117,0.319,0.447,0.253,0.259,0.42,0.362,0.26,0.42,0.309,87.0,119.0,94.0,45.0,102.0,92.0,0.002,0.271,-0.4,2.93,87.4,91.3,0.303,0.497,0.21,,,,,,,,,,,,,,,
19,2024-08-04,745879,Single,single,False,663616,623167,Trevor Larnach,Chris Flexen,1,a202eb29-a6c2-4385-9615-3adf87758bd6,623167.0,chrisflexen,Flexen,Right,Chris Flexen,CHW,5.29,4.75,134.1,97.0,52.0,91.0,0.803,6.3,3.68,9.92,1.27,0.79,0.255,0.401,0.164,0.315,0.374,126.0,98.0,104.0,82.0,99.0,100.0,-4.0,92.0,81.0,149.0,102.0,102.0,0.373,0.087,0.119,0.149,-0.85,-1.74,0.16,-1.46,91.3,81.3,80.1,72.1,0.266,0.488,0.117,0.319,0.447,0.253,0.259,0.42,0.362,0.26,0.42,0.309,87.0,119.0,94.0,45.0,102.0,92.0,0.002,0.271,-0.4,2.93,87.4,91.3,0.303,0.497,0.21,,,,,,,,,,,,,,,
20,2024-08-04,745879,Double,double,False,621439,623167,Byron Buxton,Chris Flexen,1,484ed762-6d6c-499f-913f-a7de9084855d,623167.0,chrisflexen,Flexen,Right,Chris Flexen,CHW,5.29,4.75,134.1,97.0,52.0,91.0,0.803,6.3,3.68,9.92,1.27,0.79,0.255,0.401,0.164,0.315,0.374,126.0,98.0,104.0,82.0,99.0,100.0,-4.0,92.0,81.0,149.0,102.0,102.0,0.373,0.087,0.119,0.149,-0.85,-1.74,0.16,-1.46,91.3,81.3,80.1,72.1,0.266,0.488,0.117,0.319,0.447,0.253,0.259,0.42,0.362,0.26,0.42,0.309,87.0,119.0,94.0,45.0,102.0,92.0,0.002,0.271,-0.4,2.93,87.4,91.3,0.303,0.497,0.21,,,,,,,,,,,,,,,
21,2024-08-04,745879,Home Run,home_run,False,668904,623167,Royce Lewis,Chris Flexen,1,3e0daae2-b8ad-4b2f-b94c-dbdf51743dde,623167.0,chrisflexen,Flexen,Right,Chris Flexen,CHW,5.29,4.75,134.1,97.0,52.0,91.0,0.803,6.3,3.68,9.92,1.27,0.79,0.255,0.401,0.164,0.315,0.374,126.0,98.0,104.0,82.0,99.0,100.0,-4.0,92.0,81.0,149.0,102.0,102.0,0.373,0.087,0.119,0.149,-0.85,-1.74,0.16,-1.46,91.3,81.3,80.1,72.1,0.266,0.488,0.117,0.319,0.447,0.253,0.259,0.42,0.362,0.26,0.42,0.309,87.0,119.0,94.0,45.0,102.0,92.0,0.002,0.271,-0.4,2.93,87.4,91.3,0.303,0.497,0.21,,,,,,,,,,,,,,,
22,2024-08-04,745879,Strikeout,strikeout,True,596146,623167,Max Kepler,Chris Flexen,0,6431575b-92b9-4bb6-9461-ca771a557c0f,623167.0,chrisflexen,Flexen,Right,Chris Flexen,CHW,5.29,4.75,134.1,97.0,52.0,91.0,0.803,6.3,3.68,9.92,1.27,0.79,0.255,0.401,0.164,0.315,0.374,126.0,98.0,104.0,82.0,99.0,100.0,-4.0,92.0,81.0,149.0,102.0,102.0,0.373,0.087,0.119,0.149,-0.85,-1.74,0.16,-1.46,91.3,81.3,80.1,72.1,0.266,0.488,0.117,0.319,0.447,0.253,0.259,0.42,0.362,0.26,0.42,0.309,87.0,119.0,94.0,45.0,102.0,92.0,0.002,0.271,-0.4,2.93,87.4,91.3,0.303,0.497,0.21,,,,,,,,,,,,,,,
23,2024-08-04,745879,Single,single,False,669304,623167,Jose Miranda,Chris Flexen,0,6f909921-c6df-4180-b0cf-445f1f31e400,623167.0,chrisflexen,Flexen,Right,Chris Flexen,CHW,5.29,4.75,134.1,97.0,52.0,91.0,0.803,6.3,3.68,9.92,1.27,0.79,0.255,0.401,0.164,0.315,0.374,126.0,98.0,104.0,82.0,99.0,100.0,-4.0,92.0,81.0,149.0,102.0,102.0,0.373,0.087,0.119,0.149,-0.85,-1.74,0.16,-1.46,91.3,81.3,80.1,72.1,0.266,0.488,0.117,0.319,0.447,0.253,0.259,0.42,0.362,0.26,0.42,0.309,87.0,119.0,94.0,45.0,102.0,92.0,0.002,0.271,-0.4,2.93,87.4,91.3,0.303,0.497,0.21,,,,,,,,,,,,,,,
24,2024-08-04,745879,Triple,triple,False,670242,671111,Matt Wallner,Sammy Peralta,1,fa81b374-7131-440f-8bac-85c7b9fc93e6,671111.0,sammyperalta,Peralta,Left,Sammy Peralta,CHW,5.4,8.27,15.0,94.0,81.0,88.0,0.818,6.6,4.2,12.6,1.2,1.5,0.148,0.519,0.13,0.407,0.429,63.0,86.0,68.0,,,,79.0,95.0,88.0,103.0,100.0,100.0,0.465,0.309,,0.227,1.17,-4.21,,-2.43,88.7,81.5,78.6,,0.265,0.353,0.102,,,,0.357,0.357,0.2,,,,,,,,,,,,,,,,,,,0.438,1.0,0.3,,,,,,,,,,,,
25,2024-08-04,745879,Groundout,field_out,True,668885,671111,Austin Martin,Sammy Peralta,0,80270325-eb01-4642-b76d-b0b931394a97,671111.0,sammyperalta,Peralta,Left,Sammy Peralta,CHW,5.4,8.27,15.0,94.0,81.0,88.0,0.818,6.6,4.2,12.6,1.2,1.5,0.148,0.519,0.13,0.407,0.429,63.0,86.0,68.0,,,,79.0,95.0,88.0,103.0,100.0,100.0,0.465,0.309,,0.227,1.17,-4.21,,-2.43,88.7,81.5,78.6,,0.265,0.353,0.102,,,,0.357,0.357,0.2,,,,,,,,,,,,,,,,,,,0.438,1.0,0.3,,,,,,,,,,,,
26,2024-08-04,745879,Strikeout,strikeout,True,678246,680573,Miguel Vargas,Simeon Woods Richardson,0,f8964b6f-28fc-4c95-bc33-cc0b0f1ba433,680573.0,simeonwoodsrichardson,Woods Richardson,Right,Simeon Woods Richardson,MIN,3.85,4.06,117.0,104.0,88.0,100.0,0.807,7.85,2.92,7.69,1.08,0.83,0.282,0.413,0.148,0.285,0.436,103.0,106.0,112.0,102.0,102.0,102.0,73.0,101.0,89.0,94.0,108.0,106.0,0.406,0.314,0.081,0.199,0.81,1.13,1.69,-2.11,93.2,82.9,86.5,75.9,0.256,0.36,0.213,0.191,0.299,0.252,0.256,0.513,0.196,0.194,0.355,0.224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-08-04,745879,Single,single,False,681460,680573,Brooks Baldwin,Simeon Woods Richardson,0,da4f9eb0-df7f-4b1a-abef-2cf86f1e1e34,680573.0,simeonwoodsrichardson,Woods Richardson,Right,Simeon Woods Richardson,MIN,3.85,4.06,117.0,104.0,88.0,100.0,0.807,7.85,2.92,7.69,1.08,0.83,0.282,0.413,0.148,0.285,0.436,103.0,106.0,112.0,102.0,102.0,102.0,73.0,101.0,89.0,94.0,108.0,106.0,0.406,0.314,0.081,0.199,0.81,1.13,1.69,-2.11,93.2,82.9,86.5,75.9,0.256,0.36,0.213,0.191,0.299,0.252,0.256,0.513,0.196,0.194,0.355,0.224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-08-04,745879,Strikeout,strikeout,True,673357,680573,Luis Robert Jr.,Simeon Woods Richardson,0,83612181-6c4f-4a64-a0ff-e4ae2d337fcf,680573.0,simeonwoodsrichardson,Woods Richardson,Right,Simeon Woods Richardson,MIN,3.85,4.06,117.0,104.0,88.0,100.0,0.807,7.85,2.92,7.69,1.08,0.83,0.282,0.413,0.148,0.285,0.436,103.0,106.0,112.0,102.0,102.0,102.0,73.0,101.0,89.0,94.0,108.0,106.0,0.406,0.314,0.081,0.199,0.81,1.13,1.69,-2.11,93.2,82.9,86.5,75.9,0.256,0.36,0.213,0.191,0.299,0.252,0.256,0.513,0.196,0.194,0.355,0.224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-08-04,745879,Double,double,False,683734,680573,Andrew Vaughn,Simeon Woods Richardson,1,1f8c538e-2a00-4b45-9c13-496475dac3b3,680573.0,simeonwoodsrichardson,Woods Richardson,Right,Simeon Woods Richardson,MIN,3.85,4.06,117.0,104.0,88.0,100.0,0.807,7.85,2.92,7.69,1.08,0.83,0.282,0.413,0.148,0.285,0.436,103.0,106.0,112.0,102.0,102.0,102.0,73.0,101.0,89.0,94.0,108.0,106.0,0.406,0.314,0.081,0.199,0.81,1.13,1.69,-2.11,93.2,82.9,86.5,75.9,0.256,0.36,0.213,0.191,0.299,0.252,0.256,0.513,0.196,0.194,0.355,0.224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2024-08-04,745879,Single,single,False,672820,680573,Lenyn Sosa,Simeon Woods Richardson,1,4cd59a13-4ff5-4345-918f-794cb2f0175e,680573.0,simeonwoodsrichardson,Woods Richardson,Right,Simeon Woods Richardson,MIN,3.85,4.06,117.0,104.0,88.0,100.0,0.807,7.85,2.92,7.69,1.08,0.83,0.282,0.413,0.148,0.285,0.436,103.0,106.0,112.0,102.0,102.0,102.0,73.0,101.0,89.0,94.0,108.0,106.0,0.406,0.314,0.081,0.199,0.81,1.13,1.69,-2.11,93.2,82.9,86.5,75.9,0.256,0.36,0.213,0.191,0.299,0.252,0.256,0.513,0.196,0.194,0.355,0.224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,2024-08-04,745879,Flyout,field_out,True,643217,680573,Andrew Benintendi,Simeon Woods Richardson,0,d1fa4b9a-9293-450c-a67c-8ee80a8efec6,680573.0,simeonwoodsrichardson,Woods Richardson,Right,Simeon Woods Richardson,MIN,3.85,4.06,117.0,104.0,88.0,100.0,0.807,7.85,2.92,7.69,1.08,0.83,0.282,0.413,0.148,0.285,0.436,103.0,106.0,112.0,102.0,102.0,102.0,73.0,101.0,89.0,94.0,108.0,106.0,0.406,0.314,0.081,0.199,0.81,1.13,1.69,-2.11,93.2,82.9,86.5,75.9,0.256,0.36,0.213,0.191,0.299,0.252,0.256,0.513,0.196,0.194,0.355,0.224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,2024-08-04,745879,Groundout,field_out,True,543877,671111,Christian Vázquez,Sammy Peralta,0,326a23e9-046e-43d6-bfca-78c0b6a1edc6,671111.0,sammyperalta,Peralta,Left,Sammy Peralta,CHW,5.4,8.27,15.0,94.0,81.0,88.0,0.818,6.6,4.2,12.6,1.2,1.5,0.148,0.519,0.13,0.407,0.429,63.0,86.0,68.0,,,,79.0,95.0,88.0,103.0,100.0,100.0,0.465,0.309,,0.227,1.17,-4.21,,-2.43,88.7,81.5,78.6,,0.265,0.353,0.102,,,,0.357,0.357,0.2,,,,,,,,,,,,,,,,,,,0.438,1.0,0.3,,,,,,,,,,,,
33,2024-08-04,745879,Strikeout,strikeout,True,650489,671111,Willi Castro,Sammy Peralta,0,1e088439-d5c2-49c7-859e-a9e6f5043fb1,671111.0,sammyperalta,Peralta,Left,Sammy Peralta,CHW,5.4,8.27,15.0,94.0,81.0,88.0,0.818,6.6,4.2,12.6,1.2,1.5,0.148,0.519,0.13,0.407,0.429,63.0,86.0,68.0,,,,79.0,95.0,88.0,103.0,100.0,100.0,0.465,0.309,,0.227,1.17,-4.21,,-2.43,88.7,81.5,78.6,,0.265,0.353,0.102,,,,0.357,0.357,0.2,,,,,,,,,,,,,,,,,,,0.438,1.0,0.3,,,,,,,,,,,,
