,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCH/C,vFA,vFC,vCH,vSI,vSL,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,FF_ba,FF_slg,FF_whiff,FC_ba,FC_slg,FC_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,CU_ba,CU_slg,CU_whiff
0,2024-07-12,745800,Groundout,field_out,True,453568,640455,Charlie Blackmon,Sean Manaea,0,cb3e1043-9286-4a94-a2e5-d4cbb974952e,640455.0,seanmanaea,Manaea,Left,Sean Manaea,NYM,3.73,4.36,101.1,96.0,86.0,96.0,0.779,8.62,3.64,7.55,0.89,0.86,0.262,0.383,0.138,0.348,0.435,92.0,99.0,96.0,78.0,102.0,99.0,82.0,100.0,97.0,89.0,87.0,92.0,83.0,88.0,85.0,0.397,0.1,0.119,0.255,0.128,0.32,0.62,1.2,0.11,-1.41,92.5,88.4,85.6,92.5,80.2,0.229,0.344,0.19,0.143,0.429,0.328,0.316,0.456,0.258,0.227,0.295,0.213,0.242,0.273,0.178,,,,,,,,,
1,2024-07-12,745800,Strikeout,strikeout,True,678662,640455,Ezequiel Tovar,Sean Manaea,0,fe085e6d-1f0d-4b49-8f99-2dbe8f610cf6,640455.0,seanmanaea,Manaea,Left,Sean Manaea,NYM,3.73,4.36,101.1,96.0,86.0,96.0,0.779,8.62,3.64,7.55,0.89,0.86,0.262,0.383,0.138,0.348,0.435,92.0,99.0,96.0,78.0,102.0,99.0,82.0,100.0,97.0,89.0,87.0,92.0,83.0,88.0,85.0,0.397,0.1,0.119,0.255,0.128,0.32,0.62,1.2,0.11,-1.41,92.5,88.4,85.6,92.5,80.2,0.229,0.344,0.19,0.143,0.429,0.328,0.316,0.456,0.258,0.227,0.295,0.213,0.242,0.273,0.178,,,,,,,,,
2,2024-07-12,745800,Groundout,field_out,True,641857,640455,Ryan McMahon,Sean Manaea,0,d225ccd4-93fc-4918-9b9a-0c1c05af1d9f,640455.0,seanmanaea,Manaea,Left,Sean Manaea,NYM,3.73,4.36,101.1,96.0,86.0,96.0,0.779,8.62,3.64,7.55,0.89,0.86,0.262,0.383,0.138,0.348,0.435,92.0,99.0,96.0,78.0,102.0,99.0,82.0,100.0,97.0,89.0,87.0,92.0,83.0,88.0,85.0,0.397,0.1,0.119,0.255,0.128,0.32,0.62,1.2,0.11,-1.41,92.5,88.4,85.6,92.5,80.2,0.229,0.344,0.19,0.143,0.429,0.328,0.316,0.456,0.258,0.227,0.295,0.213,0.242,0.273,0.178,,,,,,,,,
3,2024-07-12,745800,Strikeout,strikeout,True,596019,685299,Francisco Lindor,Tanner Gordon,0,e6de18ea-b385-4d4a-982f-e442baa6b2a4,685299.0,tannergordon,Gordon,Right,Tanner Gordon,COL,10.61,8.6,9.1,101.0,86.0,96.0,0.83,6.75,1.93,15.43,5.79,0.79,0.194,0.528,0.056,0.389,0.459,82.0,106.0,103.0,84.0,98.0,96.0,89.0,87.0,74.0,92.0,103.0,95.0,,,,0.069,0.396,,0.277,0.258,-5.23,,3.84,-5.16,-6.94,92.4,,84.0,92.7,85.2,,,,0.286,0.786,0.259,0.417,1.0,0.185,0.467,0.867,0.171,,,,,,,,,,,,
4,2024-07-12,745800,Flyout,field_out,True,607043,685299,Brandon Nimmo,Tanner Gordon,0,a1edccd4-462a-4619-b512-da5d84cc8bea,685299.0,tannergordon,Gordon,Right,Tanner Gordon,COL,10.61,8.6,9.1,101.0,86.0,96.0,0.83,6.75,1.93,15.43,5.79,0.79,0.194,0.528,0.056,0.389,0.459,82.0,106.0,103.0,84.0,98.0,96.0,89.0,87.0,74.0,92.0,103.0,95.0,,,,0.069,0.396,,0.277,0.258,-5.23,,3.84,-5.16,-6.94,92.4,,84.0,92.7,85.2,,,,0.286,0.786,0.259,0.417,1.0,0.185,0.467,0.867,0.171,,,,,,,,,,,,
5,2024-07-12,745800,Hit By Pitch,hit_by_pitch,False,502110,685299,J.D. Martinez,Tanner Gordon,0,0f824b3b-efb0-4c5f-af27-18065a881f0a,685299.0,tannergordon,Gordon,Right,Tanner Gordon,COL,10.61,8.6,9.1,101.0,86.0,96.0,0.83,6.75,1.93,15.43,5.79,0.79,0.194,0.528,0.056,0.389,0.459,82.0,106.0,103.0,84.0,98.0,96.0,89.0,87.0,74.0,92.0,103.0,95.0,,,,0.069,0.396,,0.277,0.258,-5.23,,3.84,-5.16,-6.94,92.4,,84.0,92.7,85.2,,,,0.286,0.786,0.259,0.417,1.0,0.185,0.467,0.867,0.171,,,,,,,,,,,,
6,2024-07-12,745800,Strikeout,strikeout,True,624413,685299,Pete Alonso,Tanner Gordon,0,a89e7d0e-e46e-45ba-88d4-54bdc1d62724,685299.0,tannergordon,Gordon,Right,Tanner Gordon,COL,10.61,8.6,9.1,101.0,86.0,96.0,0.83,6.75,1.93,15.43,5.79,0.79,0.194,0.528,0.056,0.389,0.459,82.0,106.0,103.0,84.0,98.0,96.0,89.0,87.0,74.0,92.0,103.0,95.0,,,,0.069,0.396,,0.277,0.258,-5.23,,3.84,-5.16,-6.94,92.4,,84.0,92.7,85.2,,,,0.286,0.786,0.259,0.417,1.0,0.185,0.467,0.867,0.171,,,,,,,,,,,,
7,2024-07-12,745800,Groundout,field_out,True,553869,640455,Elias Díaz,Sean Manaea,0,f900cad6-081a-49f6-8666-de7f373c6dcf,640455.0,seanmanaea,Manaea,Left,Sean Manaea,NYM,3.73,4.36,101.1,96.0,86.0,96.0,0.779,8.62,3.64,7.55,0.89,0.86,0.262,0.383,0.138,0.348,0.435,92.0,99.0,96.0,78.0,102.0,99.0,82.0,100.0,97.0,89.0,87.0,92.0,83.0,88.0,85.0,0.397,0.1,0.119,0.255,0.128,0.32,0.62,1.2,0.11,-1.41,92.5,88.4,85.6,92.5,80.2,0.229,0.344,0.19,0.143,0.429,0.328,0.316,0.456,0.258,0.227,0.295,0.213,0.242,0.273,0.178,,,,,,,,,
8,2024-07-12,745800,Flyout,field_out,True,686668,640455,Brenton Doyle,Sean Manaea,0,d1c5be6e-f33c-447d-9cd7-af55833b4c1a,640455.0,seanmanaea,Manaea,Left,Sean Manaea,NYM,3.73,4.36,101.1,96.0,86.0,96.0,0.779,8.62,3.64,7.55,0.89,0.86,0.262,0.383,0.138,0.348,0.435,92.0,99.0,96.0,78.0,102.0,99.0,82.0,100.0,97.0,89.0,87.0,92.0,83.0,88.0,85.0,0.397,0.1,0.119,0.255,0.128,0.32,0.62,1.2,0.11,-1.41,92.5,88.4,85.6,92.5,80.2,0.229,0.344,0.19,0.143,0.429,0.328,0.316,0.456,0.258,0.227,0.295,0.213,0.242,0.273,0.178,,,,,,,,,
9,2024-07-12,745800,Walk,walk,False,663898,640455,Brendan Rodgers,Sean Manaea,0,0542fbf0-9bc7-455f-919e-bc6a2867046c,640455.0,seanmanaea,Manaea,Left,Sean Manaea,NYM,3.73,4.36,101.1,96.0,86.0,96.0,0.779,8.62,3.64,7.55,0.89,0.86,0.262,0.383,0.138,0.348,0.435,92.0,99.0,96.0,78.0,102.0,99.0,82.0,100.0,97.0,89.0,87.0,92.0,83.0,88.0,85.0,0.397,0.1,0.119,0.255,0.128,0.32,0.62,1.2,0.11,-1.41,92.5,88.4,85.6,92.5,80.2,0.229,0.344,0.19,0.143,0.429,0.328,0.316,0.456,0.258,0.227,0.295,0.213,0.242,0.273,0.178,,,,,,,,,
10,2024-07-12,745800,Home Run,home_run,False,669911,640455,Michael Toglia,Sean Manaea,1,262743b2-ae94-4afb-8edd-106c941608cf,640455.0,seanmanaea,Manaea,Left,Sean Manaea,NYM,3.73,4.36,101.1,96.0,86.0,96.0,0.779,8.62,3.64,7.55,0.89,0.86,0.262,0.383,0.138,0.348,0.435,92.0,99.0,96.0,78.0,102.0,99.0,82.0,100.0,97.0,89.0,87.0,92.0,83.0,88.0,85.0,0.397,0.1,0.119,0.255,0.128,0.32,0.62,1.2,0.11,-1.41,92.5,88.4,85.6,92.5,80.2,0.229,0.344,0.19,0.143,0.429,0.328,0.316,0.456,0.258,0.227,0.295,0.213,0.242,0.273,0.178,,,,,,,,,
11,2024-07-12,745800,Strikeout,strikeout,True,696100,640455,Hunter Goodman,Sean Manaea,0,ae2fc26a-c5e1-4507-a245-d0cf2b4f69eb,640455.0,seanmanaea,Manaea,Left,Sean Manaea,NYM,3.73,4.36,101.1,96.0,86.0,96.0,0.779,8.62,3.64,7.55,0.89,0.86,0.262,0.383,0.138,0.348,0.435,92.0,99.0,96.0,78.0,102.0,99.0,82.0,100.0,97.0,89.0,87.0,92.0,83.0,88.0,85.0,0.397,0.1,0.119,0.255,0.128,0.32,0.62,1.2,0.11,-1.41,92.5,88.4,85.6,92.5,80.2,0.229,0.344,0.19,0.143,0.429,0.328,0.316,0.456,0.258,0.227,0.295,0.213,0.242,0.273,0.178,,,,,,,,,
12,2024-07-12,745800,Flyout,field_out,True,682626,685299,Francisco Alvarez,Tanner Gordon,0,5ca58344-b85c-4181-81e2-9d6cd4aa2ae1,685299.0,tannergordon,Gordon,Right,Tanner Gordon,COL,10.61,8.6,9.1,101.0,86.0,96.0,0.83,6.75,1.93,15.43,5.79,0.79,0.194,0.528,0.056,0.389,0.459,82.0,106.0,103.0,84.0,98.0,96.0,89.0,87.0,74.0,92.0,103.0,95.0,,,,0.069,0.396,,0.277,0.258,-5.23,,3.84,-5.16,-6.94,92.4,,84.0,92.7,85.2,,,,0.286,0.786,0.259,0.417,1.0,0.185,0.467,0.867,0.171,,,,,,,,,,,,
