,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,FA%,SL%,KC%,CH%,wFA/C,wSL/C,wKC/C,wCH/C,vFA,vCH,vSL,vKC,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,CU%,wFC/C,wSI/C,wCU/C,vFC,vSI,vCU,SI_ba,SI_slg,SI_whiff,FC_ba,FC_slg,FC_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
10,2024-07-23,744828,Lineout,field_out,True,695578,681190,James Wood,Randy Vásquez,0,c3d75b3f-a935-4eb2-9166-2e009aeb2d5f,681190.0,randyvasquez,"Vásquez, R",Right,Randy Vásquez,SDP,4.17,5.87,69.0,102.0,106.0,100.0,0.839,5.74,1.96,11.35,1.43,1.01,0.199,0.398,0.186,0.335,0.436,97.0,100.0,99.0,91.0,103.0,99.0,137.0,100.0,108.0,,,,0.313,0.105,,0.125,-0.58,-0.47,,-3.96,94.3,88.5,82.4,,0.316,0.5,0.215,0.395,0.711,0.114,0.258,0.452,0.241,0.204,0.367,0.233,125.0,103.0,106.0,102.0,102.0,97.0,104.0,100.0,94.0,0.144,0.114,0.198,1.62,-2.6,0.33,90.2,94.2,82.3,0.407,0.593,0.11,0.276,0.379,0.181,,,,,,,,,
11,2024-07-23,744828,Single,single,False,660688,681190,Keibert Ruiz,Randy Vásquez,0,e82984b6-cdf3-476b-bc30-0219e16530e2,681190.0,randyvasquez,"Vásquez, R",Right,Randy Vásquez,SDP,4.17,5.87,69.0,102.0,106.0,100.0,0.839,5.74,1.96,11.35,1.43,1.01,0.199,0.398,0.186,0.335,0.436,97.0,100.0,99.0,91.0,103.0,99.0,137.0,100.0,108.0,,,,0.313,0.105,,0.125,-0.58,-0.47,,-3.96,94.3,88.5,82.4,,0.316,0.5,0.215,0.395,0.711,0.114,0.258,0.452,0.241,0.204,0.367,0.233,125.0,103.0,106.0,102.0,102.0,97.0,104.0,100.0,94.0,0.144,0.114,0.198,1.62,-2.6,0.33,90.2,94.2,82.3,0.407,0.593,0.11,0.276,0.379,0.181,,,,,,,,,
12,2024-07-23,744828,Grounded Into DP,grounded_into_double_play,True,671277,681190,Luis García Jr.,Randy Vásquez,1,db507ce2-eaac-46be-aa18-162a48386ec9,681190.0,randyvasquez,"Vásquez, R",Right,Randy Vásquez,SDP,4.17,5.87,69.0,102.0,106.0,100.0,0.839,5.74,1.96,11.35,1.43,1.01,0.199,0.398,0.186,0.335,0.436,97.0,100.0,99.0,91.0,103.0,99.0,137.0,100.0,108.0,,,,0.313,0.105,,0.125,-0.58,-0.47,,-3.96,94.3,88.5,82.4,,0.316,0.5,0.215,0.395,0.711,0.114,0.258,0.452,0.241,0.204,0.367,0.233,125.0,103.0,106.0,102.0,102.0,97.0,104.0,100.0,94.0,0.144,0.114,0.198,1.62,-2.6,0.33,90.2,94.2,82.3,0.407,0.593,0.11,0.276,0.379,0.181,,,,,,,,,
13,2024-07-23,744828,Single,single,False,701538,687792,Jackson Merrill,DJ Herz,0,a2715b4d-f4bf-4f06-b388-697fcdbe914d,687792.0,djherz,Herz,Left,DJ Herz,WSN,4.95,3.34,36.1,98.0,93.0,97.0,0.734,11.15,2.72,9.91,1.98,0.75,0.26,0.433,0.135,0.385,0.43,107.0,98.0,97.0,92.0,100.0,99.0,93.0,97.0,100.0,99.0,65.0,77.0,0.542,0.156,0.051,0.251,0.0,-3.43,0.88,-0.65,93.4,83.1,86.3,81.0,0.289,0.408,0.321,0.233,0.488,0.268,0.28,0.68,0.222,0.25,0.25,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2024-07-23,744828,Grounded Into DP,grounded_into_double_play,True,543309,687792,Kyle Higashioka,DJ Herz,1,d1a2bc4a-1295-4e85-a777-d77f5a2e7ec9,687792.0,djherz,Herz,Left,DJ Herz,WSN,4.95,3.34,36.1,98.0,93.0,97.0,0.734,11.15,2.72,9.91,1.98,0.75,0.26,0.433,0.135,0.385,0.43,107.0,98.0,97.0,92.0,100.0,99.0,93.0,97.0,100.0,99.0,65.0,77.0,0.542,0.156,0.051,0.251,0.0,-3.43,0.88,-0.65,93.4,83.1,86.3,81.0,0.289,0.408,0.321,0.233,0.488,0.268,0.28,0.68,0.222,0.25,0.25,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2024-07-23,744828,Walk,walk,False,669369,687792,Bryce Johnson,DJ Herz,0,a1c5b7aa-4920-401b-961b-bd776d229c26,687792.0,djherz,Herz,Left,DJ Herz,WSN,4.95,3.34,36.1,98.0,93.0,97.0,0.734,11.15,2.72,9.91,1.98,0.75,0.26,0.433,0.135,0.385,0.43,107.0,98.0,97.0,92.0,100.0,99.0,93.0,97.0,100.0,99.0,65.0,77.0,0.542,0.156,0.051,0.251,0.0,-3.43,0.88,-0.65,93.4,83.1,86.3,81.0,0.289,0.408,0.321,0.233,0.488,0.268,0.28,0.68,0.222,0.25,0.25,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2024-07-23,744828,Flyout,field_out,True,650333,687792,Luis Arraez,DJ Herz,0,4a9fc966-a830-4b83-8847-5b680e99d9a5,687792.0,djherz,Herz,Left,DJ Herz,WSN,4.95,3.34,36.1,98.0,93.0,97.0,0.734,11.15,2.72,9.91,1.98,0.75,0.26,0.433,0.135,0.385,0.43,107.0,98.0,97.0,92.0,100.0,99.0,93.0,97.0,100.0,99.0,65.0,77.0,0.542,0.156,0.051,0.251,0.0,-3.43,0.88,-0.65,93.4,83.1,86.3,81.0,0.289,0.408,0.321,0.233,0.488,0.268,0.28,0.68,0.222,0.25,0.25,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-07-23,744828,Double,double,False,702358,681190,Trey Lipscomb,Randy Vásquez,0,794a16a0-5ced-4cc1-a190-e564e05b1a35,681190.0,randyvasquez,"Vásquez, R",Right,Randy Vásquez,SDP,4.17,5.87,69.0,102.0,106.0,100.0,0.839,5.74,1.96,11.35,1.43,1.01,0.199,0.398,0.186,0.335,0.436,97.0,100.0,99.0,91.0,103.0,99.0,137.0,100.0,108.0,,,,0.313,0.105,,0.125,-0.58,-0.47,,-3.96,94.3,88.5,82.4,,0.316,0.5,0.215,0.395,0.711,0.114,0.258,0.452,0.241,0.204,0.367,0.233,125.0,103.0,106.0,102.0,102.0,97.0,104.0,100.0,94.0,0.144,0.114,0.198,1.62,-2.6,0.33,90.2,94.2,82.3,0.407,0.593,0.11,0.276,0.379,0.181,,,,,,,,,
18,2024-07-23,744828,Sac Bunt,sac_bunt,True,696285,681190,Jacob Young,Randy Vásquez,1,f9e4fcae-e959-4c81-80ee-69e315abf35f,681190.0,randyvasquez,"Vásquez, R",Right,Randy Vásquez,SDP,4.17,5.87,69.0,102.0,106.0,100.0,0.839,5.74,1.96,11.35,1.43,1.01,0.199,0.398,0.186,0.335,0.436,97.0,100.0,99.0,91.0,103.0,99.0,137.0,100.0,108.0,,,,0.313,0.105,,0.125,-0.58,-0.47,,-3.96,94.3,88.5,82.4,,0.316,0.5,0.215,0.395,0.711,0.114,0.258,0.452,0.241,0.204,0.367,0.233,125.0,103.0,106.0,102.0,102.0,97.0,104.0,100.0,94.0,0.144,0.114,0.198,1.62,-2.6,0.33,90.2,94.2,82.3,0.407,0.593,0.11,0.276,0.379,0.181,,,,,,,,,
19,2024-07-23,744828,Pop Out,field_out,True,682928,681190,CJ Abrams,Randy Vásquez,0,4e40eec3-8616-4bab-ad03-ad8821224c37,681190.0,randyvasquez,"Vásquez, R",Right,Randy Vásquez,SDP,4.17,5.87,69.0,102.0,106.0,100.0,0.839,5.74,1.96,11.35,1.43,1.01,0.199,0.398,0.186,0.335,0.436,97.0,100.0,99.0,91.0,103.0,99.0,137.0,100.0,108.0,,,,0.313,0.105,,0.125,-0.58,-0.47,,-3.96,94.3,88.5,82.4,,0.316,0.5,0.215,0.395,0.711,0.114,0.258,0.452,0.241,0.204,0.367,0.233,125.0,103.0,106.0,102.0,102.0,97.0,104.0,100.0,94.0,0.144,0.114,0.198,1.62,-2.6,0.33,90.2,94.2,82.3,0.407,0.593,0.11,0.276,0.379,0.181,,,,,,,,,
20,2024-07-23,744828,Pop Out,field_out,True,657041,681190,Lane Thomas,Randy Vásquez,0,4cc558ff-51da-4a64-bb5b-61efeaf0bdfa,681190.0,randyvasquez,"Vásquez, R",Right,Randy Vásquez,SDP,4.17,5.87,69.0,102.0,106.0,100.0,0.839,5.74,1.96,11.35,1.43,1.01,0.199,0.398,0.186,0.335,0.436,97.0,100.0,99.0,91.0,103.0,99.0,137.0,100.0,108.0,,,,0.313,0.105,,0.125,-0.58,-0.47,,-3.96,94.3,88.5,82.4,,0.316,0.5,0.215,0.395,0.711,0.114,0.258,0.452,0.241,0.204,0.367,0.233,125.0,103.0,106.0,102.0,102.0,97.0,104.0,100.0,94.0,0.144,0.114,0.198,1.62,-2.6,0.33,90.2,94.2,82.3,0.407,0.593,0.11,0.276,0.379,0.181,,,,,,,,,
21,2024-07-23,744828,Groundout,field_out,True,595777,687792,Jurickson Profar,DJ Herz,0,680a454d-25ec-4370-997f-9020fbc854d3,687792.0,djherz,Herz,Left,DJ Herz,WSN,4.95,3.34,36.1,98.0,93.0,97.0,0.734,11.15,2.72,9.91,1.98,0.75,0.26,0.433,0.135,0.385,0.43,107.0,98.0,97.0,92.0,100.0,99.0,93.0,97.0,100.0,99.0,65.0,77.0,0.542,0.156,0.051,0.251,0.0,-3.43,0.88,-0.65,93.4,83.1,86.3,81.0,0.289,0.408,0.321,0.233,0.488,0.268,0.28,0.68,0.222,0.25,0.25,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2024-07-23,744828,Single,single,False,593428,687792,Xander Bogaerts,DJ Herz,0,62243737-1880-4ac3-b618-f0e518be89db,687792.0,djherz,Herz,Left,DJ Herz,WSN,4.95,3.34,36.1,98.0,93.0,97.0,0.734,11.15,2.72,9.91,1.98,0.75,0.26,0.433,0.135,0.385,0.43,107.0,98.0,97.0,92.0,100.0,99.0,93.0,97.0,100.0,99.0,65.0,77.0,0.542,0.156,0.051,0.251,0.0,-3.43,0.88,-0.65,93.4,83.1,86.3,81.0,0.289,0.408,0.321,0.233,0.488,0.268,0.28,0.68,0.222,0.25,0.25,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2024-07-23,744828,Walk,walk,False,592518,687792,Manny Machado,DJ Herz,1,edbd2906-ae52-4709-b0a7-2bc4d6f5f7fc,687792.0,djherz,Herz,Left,DJ Herz,WSN,4.95,3.34,36.1,98.0,93.0,97.0,0.734,11.15,2.72,9.91,1.98,0.75,0.26,0.433,0.135,0.385,0.43,107.0,98.0,97.0,92.0,100.0,99.0,93.0,97.0,100.0,99.0,65.0,77.0,0.542,0.156,0.051,0.251,0.0,-3.43,0.88,-0.65,93.4,83.1,86.3,81.0,0.289,0.408,0.321,0.233,0.488,0.268,0.28,0.68,0.222,0.25,0.25,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2024-07-23,744828,Flyout,field_out,True,630105,687792,Jake Cronenworth,DJ Herz,0,da94fb25-8f02-4e02-85e5-a045f9568358,687792.0,djherz,Herz,Left,DJ Herz,WSN,4.95,3.34,36.1,98.0,93.0,97.0,0.734,11.15,2.72,9.91,1.98,0.75,0.26,0.433,0.135,0.385,0.43,107.0,98.0,97.0,92.0,100.0,99.0,93.0,97.0,100.0,99.0,65.0,77.0,0.542,0.156,0.051,0.251,0.0,-3.43,0.88,-0.65,93.4,83.1,86.3,81.0,0.289,0.408,0.321,0.233,0.488,0.268,0.28,0.68,0.222,0.25,0.25,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2024-07-23,744828,Single,single,False,673490,687792,Ha-Seong Kim,DJ Herz,1,f517fc66-ce38-40f8-b93e-6dd5fb8d514c,687792.0,djherz,Herz,Left,DJ Herz,WSN,4.95,3.34,36.1,98.0,93.0,97.0,0.734,11.15,2.72,9.91,1.98,0.75,0.26,0.433,0.135,0.385,0.43,107.0,98.0,97.0,92.0,100.0,99.0,93.0,97.0,100.0,99.0,65.0,77.0,0.542,0.156,0.051,0.251,0.0,-3.43,0.88,-0.65,93.4,83.1,86.3,81.0,0.289,0.408,0.321,0.233,0.488,0.268,0.28,0.68,0.222,0.25,0.25,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2024-07-23,744828,Strikeout,strikeout,True,701538,687792,Jackson Merrill,DJ Herz,0,50dbffcb-2641-4149-b8af-0e39ac87b380,687792.0,djherz,Herz,Left,DJ Herz,WSN,4.95,3.34,36.1,98.0,93.0,97.0,0.734,11.15,2.72,9.91,1.98,0.75,0.26,0.433,0.135,0.385,0.43,107.0,98.0,97.0,92.0,100.0,99.0,93.0,97.0,100.0,99.0,65.0,77.0,0.542,0.156,0.051,0.251,0.0,-3.43,0.88,-0.65,93.4,83.1,86.3,81.0,0.289,0.408,0.321,0.233,0.488,0.268,0.28,0.68,0.222,0.25,0.25,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-07-23,744828,Flyout,field_out,True,608385,681190,Jesse Winker,Randy Vásquez,0,42fa61ae-38b4-4a50-ad81-df5789ac7eb3,681190.0,randyvasquez,"Vásquez, R",Right,Randy Vásquez,SDP,4.17,5.87,69.0,102.0,106.0,100.0,0.839,5.74,1.96,11.35,1.43,1.01,0.199,0.398,0.186,0.335,0.436,97.0,100.0,99.0,91.0,103.0,99.0,137.0,100.0,108.0,,,,0.313,0.105,,0.125,-0.58,-0.47,,-3.96,94.3,88.5,82.4,,0.316,0.5,0.215,0.395,0.711,0.114,0.258,0.452,0.241,0.204,0.367,0.233,125.0,103.0,106.0,102.0,102.0,97.0,104.0,100.0,94.0,0.144,0.114,0.198,1.62,-2.6,0.33,90.2,94.2,82.3,0.407,0.593,0.11,0.276,0.379,0.181,,,,,,,,,
28,2024-07-23,744828,Flyout,field_out,True,660766,681190,Juan Yepez,Randy Vásquez,0,d3ba4ba6-f3c2-4f53-8721-adcb8822b05d,681190.0,randyvasquez,"Vásquez, R",Right,Randy Vásquez,SDP,4.17,5.87,69.0,102.0,106.0,100.0,0.839,5.74,1.96,11.35,1.43,1.01,0.199,0.398,0.186,0.335,0.436,97.0,100.0,99.0,91.0,103.0,99.0,137.0,100.0,108.0,,,,0.313,0.105,,0.125,-0.58,-0.47,,-3.96,94.3,88.5,82.4,,0.316,0.5,0.215,0.395,0.711,0.114,0.258,0.452,0.241,0.204,0.367,0.233,125.0,103.0,106.0,102.0,102.0,97.0,104.0,100.0,94.0,0.144,0.114,0.198,1.62,-2.6,0.33,90.2,94.2,82.3,0.407,0.593,0.11,0.276,0.379,0.181,,,,,,,,,
29,2024-07-23,744828,Flyout,field_out,True,695578,681190,James Wood,Randy Vásquez,0,085d730d-8c12-41e3-9163-0151faddbdbf,681190.0,randyvasquez,"Vásquez, R",Right,Randy Vásquez,SDP,4.17,5.87,69.0,102.0,106.0,100.0,0.839,5.74,1.96,11.35,1.43,1.01,0.199,0.398,0.186,0.335,0.436,97.0,100.0,99.0,91.0,103.0,99.0,137.0,100.0,108.0,,,,0.313,0.105,,0.125,-0.58,-0.47,,-3.96,94.3,88.5,82.4,,0.316,0.5,0.215,0.395,0.711,0.114,0.258,0.452,0.241,0.204,0.367,0.233,125.0,103.0,106.0,102.0,102.0,97.0,104.0,100.0,94.0,0.144,0.114,0.198,1.62,-2.6,0.33,90.2,94.2,82.3,0.407,0.593,0.11,0.276,0.379,0.181,,,,,,,,,
30,2024-07-23,744828,Flyout,field_out,True,543309,687792,Kyle Higashioka,DJ Herz,0,9eaede75-d7b4-4eca-9d9b-3f3b7bf78130,687792.0,djherz,Herz,Left,DJ Herz,WSN,4.95,3.34,36.1,98.0,93.0,97.0,0.734,11.15,2.72,9.91,1.98,0.75,0.26,0.433,0.135,0.385,0.43,107.0,98.0,97.0,92.0,100.0,99.0,93.0,97.0,100.0,99.0,65.0,77.0,0.542,0.156,0.051,0.251,0.0,-3.43,0.88,-0.65,93.4,83.1,86.3,81.0,0.289,0.408,0.321,0.233,0.488,0.268,0.28,0.68,0.222,0.25,0.25,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,2024-07-23,744828,Strikeout,strikeout,True,669369,687792,Bryce Johnson,DJ Herz,0,6121dc7f-e9ec-4b60-adb8-0d232f43ec2d,687792.0,djherz,Herz,Left,DJ Herz,WSN,4.95,3.34,36.1,98.0,93.0,97.0,0.734,11.15,2.72,9.91,1.98,0.75,0.26,0.433,0.135,0.385,0.43,107.0,98.0,97.0,92.0,100.0,99.0,93.0,97.0,100.0,99.0,65.0,77.0,0.542,0.156,0.051,0.251,0.0,-3.43,0.88,-0.65,93.4,83.1,86.3,81.0,0.289,0.408,0.321,0.233,0.488,0.268,0.28,0.68,0.222,0.25,0.25,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,2024-07-23,744828,Home Run,home_run,False,650333,687792,Luis Arraez,DJ Herz,0,02eed543-41c3-4b68-9253-e1f6c34eb7ac,687792.0,djherz,Herz,Left,DJ Herz,WSN,4.95,3.34,36.1,98.0,93.0,97.0,0.734,11.15,2.72,9.91,1.98,0.75,0.26,0.433,0.135,0.385,0.43,107.0,98.0,97.0,92.0,100.0,99.0,93.0,97.0,100.0,99.0,65.0,77.0,0.542,0.156,0.051,0.251,0.0,-3.43,0.88,-0.65,93.4,83.1,86.3,81.0,0.289,0.408,0.321,0.233,0.488,0.268,0.28,0.68,0.222,0.25,0.25,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,2024-07-23,744828,Home Run,home_run,False,595777,687792,Jurickson Profar,DJ Herz,0,0f13b74e-2106-42e2-b43c-b0c93db1ccd1,687792.0,djherz,Herz,Left,DJ Herz,WSN,4.95,3.34,36.1,98.0,93.0,97.0,0.734,11.15,2.72,9.91,1.98,0.75,0.26,0.433,0.135,0.385,0.43,107.0,98.0,97.0,92.0,100.0,99.0,93.0,97.0,100.0,99.0,65.0,77.0,0.542,0.156,0.051,0.251,0.0,-3.43,0.88,-0.65,93.4,83.1,86.3,81.0,0.289,0.408,0.321,0.233,0.488,0.268,0.28,0.68,0.222,0.25,0.25,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
