,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,CU%,CH%,wFA/C,wFC/C,wSI/C,wCU/C,wCH/C,vFA,vFC,vCH,vSI,vCU,CU_ba,CU_slg,CU_whiff,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,SI_ba,SI_slg,SI_whiff,FC_ba,FC_slg,FC_whiff,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FS,Loc+ FS,Pit+ FS,FS%,SL%,wFS/C,wSL/C,vFS,vSL,FS_ba,FS_slg,FS_whiff,SL_ba,SL_slg,SL_whiff,EP%,wEP/C,vEP,ST_ba,ST_slg,ST_whiff
0,2024-08-08,747081,Groundout,field_out,True,668930,450203,Brice Turang,Charlie Morton,0,f683e9a0-cd61-44d9-b419-eebd596e08bb,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,ATL,4.26,4.59,137.1,98.0,95.0,97.0,0.757,9.17,3.41,8.39,1.38,1.41,0.227,0.425,0.147,0.324,0.413,87.0,95.0,93.0,122.0,99.0,108.0,70.0,100.0,89.0,78.0,98.0,89.0,74.0,93.0,88.0,0.097,0.282,0.08,0.425,0.116,-1.49,-1.21,-0.05,0.67,-0.49,94.0,88.5,84.9,93.4,81.5,0.203,0.32,0.338,0.279,0.529,0.181,0.241,0.5,0.336,0.353,0.471,0.074,0.333,0.667,0.145,,,,,,,,,,,,,,,,,,,,,,,,
1,2024-08-08,747081,Strikeout,strikeout,True,694192,450203,Jackson Chourio,Charlie Morton,0,ff2321df-4a7d-4d78-ade7-43180cfd1983,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,ATL,4.26,4.59,137.1,98.0,95.0,97.0,0.757,9.17,3.41,8.39,1.38,1.41,0.227,0.425,0.147,0.324,0.413,87.0,95.0,93.0,122.0,99.0,108.0,70.0,100.0,89.0,78.0,98.0,89.0,74.0,93.0,88.0,0.097,0.282,0.08,0.425,0.116,-1.49,-1.21,-0.05,0.67,-0.49,94.0,88.5,84.9,93.4,81.5,0.203,0.32,0.338,0.279,0.529,0.181,0.241,0.5,0.336,0.353,0.471,0.074,0.333,0.667,0.145,,,,,,,,,,,,,,,,,,,,,,,,
2,2024-08-08,747081,Single,single,False,669003,450203,Garrett Mitchell,Charlie Morton,0,ee24a6f1-b723-4c95-8de7-9eaded7c4694,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,ATL,4.26,4.59,137.1,98.0,95.0,97.0,0.757,9.17,3.41,8.39,1.38,1.41,0.227,0.425,0.147,0.324,0.413,87.0,95.0,93.0,122.0,99.0,108.0,70.0,100.0,89.0,78.0,98.0,89.0,74.0,93.0,88.0,0.097,0.282,0.08,0.425,0.116,-1.49,-1.21,-0.05,0.67,-0.49,94.0,88.5,84.9,93.4,81.5,0.203,0.32,0.338,0.279,0.529,0.181,0.241,0.5,0.336,0.353,0.471,0.074,0.333,0.667,0.145,,,,,,,,,,,,,,,,,,,,,,,,
3,2024-08-08,747081,Home Run,home_run,False,661388,450203,William Contreras,Charlie Morton,1,80c740d7-3d4f-4b87-b081-1fcdbd99aef7,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,ATL,4.26,4.59,137.1,98.0,95.0,97.0,0.757,9.17,3.41,8.39,1.38,1.41,0.227,0.425,0.147,0.324,0.413,87.0,95.0,93.0,122.0,99.0,108.0,70.0,100.0,89.0,78.0,98.0,89.0,74.0,93.0,88.0,0.097,0.282,0.08,0.425,0.116,-1.49,-1.21,-0.05,0.67,-0.49,94.0,88.5,84.9,93.4,81.5,0.203,0.32,0.338,0.279,0.529,0.181,0.241,0.5,0.336,0.353,0.471,0.074,0.333,0.667,0.145,,,,,,,,,,,,,,,,,,,,,,,,
4,2024-08-08,747081,Double,double,False,642715,450203,Willy Adames,Charlie Morton,0,e69d764a-fe4c-44ac-99e4-be0b7d9ab418,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,ATL,4.26,4.59,137.1,98.0,95.0,97.0,0.757,9.17,3.41,8.39,1.38,1.41,0.227,0.425,0.147,0.324,0.413,87.0,95.0,93.0,122.0,99.0,108.0,70.0,100.0,89.0,78.0,98.0,89.0,74.0,93.0,88.0,0.097,0.282,0.08,0.425,0.116,-1.49,-1.21,-0.05,0.67,-0.49,94.0,88.5,84.9,93.4,81.5,0.203,0.32,0.338,0.279,0.529,0.181,0.241,0.5,0.336,0.353,0.471,0.074,0.333,0.667,0.145,,,,,,,,,,,,,,,,,,,,,,,,
5,2024-08-08,747081,Single,single,False,686217,450203,Sal Frelick,Charlie Morton,1,8b6c7815-74f4-4de5-ac44-d9d524e88b1a,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,ATL,4.26,4.59,137.1,98.0,95.0,97.0,0.757,9.17,3.41,8.39,1.38,1.41,0.227,0.425,0.147,0.324,0.413,87.0,95.0,93.0,122.0,99.0,108.0,70.0,100.0,89.0,78.0,98.0,89.0,74.0,93.0,88.0,0.097,0.282,0.08,0.425,0.116,-1.49,-1.21,-0.05,0.67,-0.49,94.0,88.5,84.9,93.4,81.5,0.203,0.32,0.338,0.279,0.529,0.181,0.241,0.5,0.336,0.353,0.471,0.074,0.333,0.667,0.145,,,,,,,,,,,,,,,,,,,,,,,,
6,2024-08-08,747081,Strikeout,strikeout,True,641343,450203,Jake Bauers,Charlie Morton,0,0c472791-82e2-431f-a9bd-b829ec06b153,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,ATL,4.26,4.59,137.1,98.0,95.0,97.0,0.757,9.17,3.41,8.39,1.38,1.41,0.227,0.425,0.147,0.324,0.413,87.0,95.0,93.0,122.0,99.0,108.0,70.0,100.0,89.0,78.0,98.0,89.0,74.0,93.0,88.0,0.097,0.282,0.08,0.425,0.116,-1.49,-1.21,-0.05,0.67,-0.49,94.0,88.5,84.9,93.4,81.5,0.203,0.32,0.338,0.279,0.529,0.181,0.241,0.5,0.336,0.353,0.471,0.074,0.333,0.667,0.145,,,,,,,,,,,,,,,,,,,,,,,,
7,2024-08-08,747081,Strikeout,strikeout,True,672284,593423,Jarred Kelenic,Frankie Montas,0,f5a776bd-33d1-4efb-9926-bc9c30982453,593423.0,frankiemontas,Montas,Right,Frankie Montas,- - -,4.64,4.53,120.1,101.0,99.0,99.0,0.786,7.93,3.81,8.6,1.2,1.14,0.225,0.39,0.154,0.297,0.426,,,,,,,84.0,105.0,99.0,84.0,100.0,98.0,107.0,96.0,94.0,0.176,0.355,0.18,,,0.12,-1.28,1.23,,,95.5,90.4,,94.6,,,,,0.209,0.356,0.223,,,,0.247,0.36,0.109,0.338,0.606,0.223,119.0,101.0,103.0,121.0,98.0,106.0,0.191,0.099,-0.61,-1.51,85.9,85.0,0.241,0.337,0.407,0.29,0.548,0.279,,,,,,
8,2024-08-08,747081,Strikeout,strikeout,True,663586,593423,Austin Riley,Frankie Montas,0,6700369a-ec1d-425e-841d-38bf41d21ce3,593423.0,frankiemontas,Montas,Right,Frankie Montas,- - -,4.64,4.53,120.1,101.0,99.0,99.0,0.786,7.93,3.81,8.6,1.2,1.14,0.225,0.39,0.154,0.297,0.426,,,,,,,84.0,105.0,99.0,84.0,100.0,98.0,107.0,96.0,94.0,0.176,0.355,0.18,,,0.12,-1.28,1.23,,,95.5,90.4,,94.6,,,,,0.209,0.356,0.223,,,,0.247,0.36,0.109,0.338,0.606,0.223,119.0,101.0,103.0,121.0,98.0,106.0,0.191,0.099,-0.61,-1.51,85.9,85.0,0.241,0.337,0.407,0.29,0.548,0.279,,,,,,
9,2024-08-08,747081,Field Error,field_error,False,542303,593423,Marcell Ozuna,Frankie Montas,0,29d7e068-ea3c-4df5-b32c-262fc5596582,593423.0,frankiemontas,Montas,Right,Frankie Montas,- - -,4.64,4.53,120.1,101.0,99.0,99.0,0.786,7.93,3.81,8.6,1.2,1.14,0.225,0.39,0.154,0.297,0.426,,,,,,,84.0,105.0,99.0,84.0,100.0,98.0,107.0,96.0,94.0,0.176,0.355,0.18,,,0.12,-1.28,1.23,,,95.5,90.4,,94.6,,,,,0.209,0.356,0.223,,,,0.247,0.36,0.109,0.338,0.606,0.223,119.0,101.0,103.0,121.0,98.0,106.0,0.191,0.099,-0.61,-1.51,85.9,85.0,0.241,0.337,0.407,0.29,0.548,0.279,,,,,,
