,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCH/C,vFA,vFC,vCH,vSI,vSL,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,FC_ba,FC_slg,FC_whiff,CH_ba,CH_slg,CH_whiff,SI_ba,SI_slg,SI_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,CU_ba,CU_slg,CU_whiff,ST_ba,ST_slg,ST_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
10,2024-08-17,745626,Groundout,field_out,True,669127,806185,Shea Langeliers,Hayden Birdsong,0,8150703e-d6d6-49f6-a8a8-6edbe1a3ee8e,806185.0,haydenbirdsong,Birdsong,Right,Hayden Birdsong,SFG,5.14,4.65,49.0,92.0,111.0,96.0,0.713,11.02,5.51,7.35,1.65,0.87,0.238,0.385,0.098,0.385,0.373,156.0,91.0,114.0,84.0,88.0,84.0,,,,124.0,85.0,94.0,,,,,0.423,,0.189,0.177,-1.14,,,-0.1,-1.4,95.8,,88.2,,86.7,0.243,0.568,0.186,0.25,0.542,0.417,,,,0.333,0.455,0.382,,,,115.0,106.0,107.0,0.211,2.01,80.7,0.104,0.125,0.357,,,,,,,,,,,,
11,2024-08-17,745626,Single,single,False,664913,806185,Seth Brown,Hayden Birdsong,0,b741f402-80ab-425d-849b-eb2fa5bc2525,806185.0,haydenbirdsong,Birdsong,Right,Hayden Birdsong,SFG,5.14,4.65,49.0,92.0,111.0,96.0,0.713,11.02,5.51,7.35,1.65,0.87,0.238,0.385,0.098,0.385,0.373,156.0,91.0,114.0,84.0,88.0,84.0,,,,124.0,85.0,94.0,,,,,0.423,,0.189,0.177,-1.14,,,-0.1,-1.4,95.8,,88.2,,86.7,0.243,0.568,0.186,0.25,0.542,0.417,,,,0.333,0.455,0.382,,,,115.0,106.0,107.0,0.211,2.01,80.7,0.104,0.125,0.357,,,,,,,,,,,,
12,2024-08-17,745626,Strikeout,strikeout,True,680869,806185,Zack Gelof,Hayden Birdsong,0,0e67186d-3947-4c2c-a8b0-afe906f44bab,806185.0,haydenbirdsong,Birdsong,Right,Hayden Birdsong,SFG,5.14,4.65,49.0,92.0,111.0,96.0,0.713,11.02,5.51,7.35,1.65,0.87,0.238,0.385,0.098,0.385,0.373,156.0,91.0,114.0,84.0,88.0,84.0,,,,124.0,85.0,94.0,,,,,0.423,,0.189,0.177,-1.14,,,-0.1,-1.4,95.8,,88.2,,86.7,0.243,0.568,0.186,0.25,0.542,0.417,,,,0.333,0.455,0.382,,,,115.0,106.0,107.0,0.211,2.01,80.7,0.104,0.125,0.357,,,,,,,,,,,,
13,2024-08-17,745626,Strikeout,strikeout,True,672275,674370,Patrick Bailey,Osvaldo Bido,0,b925a8a3-1966-4c49-a62b-ce0d0407713f,674370.0,osvaldobido,Bido,Right,Osvaldo Bido,OAK,3.21,2.6,56.0,96.0,102.0,95.0,0.761,9.0,3.86,5.79,0.32,0.61,0.234,0.397,0.255,0.241,0.42,77.0,102.0,103.0,101.0,91.0,88.0,103.0,86.0,84.0,131.0,104.0,111.0,94.0,97.0,93.0,0.098,0.396,0.138,0.222,0.146,0.13,3.95,-0.8,1.87,1.5,94.7,86.9,88.8,94.8,85.7,0.206,0.27,0.272,0.196,0.321,0.271,0.069,0.103,0.21,0.138,0.172,0.373,0.316,0.474,0.15,,,,,,,,,,,,,,,,,,,,,
14,2024-08-17,745626,Flyout,field_out,True,689172,674370,Brett Wisely,Osvaldo Bido,0,efa28ccc-d1f5-426d-90b2-f021edd42ce8,674370.0,osvaldobido,Bido,Right,Osvaldo Bido,OAK,3.21,2.6,56.0,96.0,102.0,95.0,0.761,9.0,3.86,5.79,0.32,0.61,0.234,0.397,0.255,0.241,0.42,77.0,102.0,103.0,101.0,91.0,88.0,103.0,86.0,84.0,131.0,104.0,111.0,94.0,97.0,93.0,0.098,0.396,0.138,0.222,0.146,0.13,3.95,-0.8,1.87,1.5,94.7,86.9,88.8,94.8,85.7,0.206,0.27,0.272,0.196,0.321,0.271,0.069,0.103,0.21,0.138,0.172,0.373,0.316,0.474,0.15,,,,,,,,,,,,,,,,,,,,,
15,2024-08-17,745626,Groundout,field_out,True,687529,674370,Grant McCray,Osvaldo Bido,0,2f2c4b40-2dc3-4784-9dda-bacbae7d2f19,674370.0,osvaldobido,Bido,Right,Osvaldo Bido,OAK,3.21,2.6,56.0,96.0,102.0,95.0,0.761,9.0,3.86,5.79,0.32,0.61,0.234,0.397,0.255,0.241,0.42,77.0,102.0,103.0,101.0,91.0,88.0,103.0,86.0,84.0,131.0,104.0,111.0,94.0,97.0,93.0,0.098,0.396,0.138,0.222,0.146,0.13,3.95,-0.8,1.87,1.5,94.7,86.9,88.8,94.8,85.7,0.206,0.27,0.272,0.196,0.321,0.271,0.069,0.103,0.21,0.138,0.172,0.373,0.316,0.474,0.15,,,,,,,,,,,,,,,,,,,,,
16,2024-08-17,745626,Walk,walk,False,687231,806185,Darell Hernaiz,Hayden Birdsong,0,f1175cd3-d393-45e4-b1c9-eb9fe439aeb7,806185.0,haydenbirdsong,Birdsong,Right,Hayden Birdsong,SFG,5.14,4.65,49.0,92.0,111.0,96.0,0.713,11.02,5.51,7.35,1.65,0.87,0.238,0.385,0.098,0.385,0.373,156.0,91.0,114.0,84.0,88.0,84.0,,,,124.0,85.0,94.0,,,,,0.423,,0.189,0.177,-1.14,,,-0.1,-1.4,95.8,,88.2,,86.7,0.243,0.568,0.186,0.25,0.542,0.417,,,,0.333,0.455,0.382,,,,115.0,106.0,107.0,0.211,2.01,80.7,0.104,0.125,0.357,,,,,,,,,,,,
17,2024-08-17,745626,Flyout,field_out,True,680474,806185,Max Schuemann,Hayden Birdsong,0,9129e2e4-1837-4406-9326-27e06826b323,806185.0,haydenbirdsong,Birdsong,Right,Hayden Birdsong,SFG,5.14,4.65,49.0,92.0,111.0,96.0,0.713,11.02,5.51,7.35,1.65,0.87,0.238,0.385,0.098,0.385,0.373,156.0,91.0,114.0,84.0,88.0,84.0,,,,124.0,85.0,94.0,,,,,0.423,,0.189,0.177,-1.14,,,-0.1,-1.4,95.8,,88.2,,86.7,0.243,0.568,0.186,0.25,0.542,0.417,,,,0.333,0.455,0.382,,,,115.0,106.0,107.0,0.211,2.01,80.7,0.104,0.125,0.357,,,,,,,,,,,,
18,2024-08-17,745626,Grounded Into DP,grounded_into_double_play,True,671732,806185,Lawrence Butler,Hayden Birdsong,1,cb70b858-1e8b-4cae-85ba-14055a9e6fab,806185.0,haydenbirdsong,Birdsong,Right,Hayden Birdsong,SFG,5.14,4.65,49.0,92.0,111.0,96.0,0.713,11.02,5.51,7.35,1.65,0.87,0.238,0.385,0.098,0.385,0.373,156.0,91.0,114.0,84.0,88.0,84.0,,,,124.0,85.0,94.0,,,,,0.423,,0.189,0.177,-1.14,,,-0.1,-1.4,95.8,,88.2,,86.7,0.243,0.568,0.186,0.25,0.542,0.417,,,,0.333,0.455,0.382,,,,115.0,106.0,107.0,0.211,2.01,80.7,0.104,0.125,0.357,,,,,,,,,,,,
19,2024-08-17,745626,Flyout,field_out,True,666149,674370,Tyler Fitzgerald,Osvaldo Bido,0,31f07cab-71cc-42fb-a8fa-d21aaea6f81f,674370.0,osvaldobido,Bido,Right,Osvaldo Bido,OAK,3.21,2.6,56.0,96.0,102.0,95.0,0.761,9.0,3.86,5.79,0.32,0.61,0.234,0.397,0.255,0.241,0.42,77.0,102.0,103.0,101.0,91.0,88.0,103.0,86.0,84.0,131.0,104.0,111.0,94.0,97.0,93.0,0.098,0.396,0.138,0.222,0.146,0.13,3.95,-0.8,1.87,1.5,94.7,86.9,88.8,94.8,85.7,0.206,0.27,0.272,0.196,0.321,0.271,0.069,0.103,0.21,0.138,0.172,0.373,0.316,0.474,0.15,,,,,,,,,,,,,,,,,,,,,
20,2024-08-17,745626,Groundout,field_out,True,664774,674370,LaMonte Wade Jr.,Osvaldo Bido,0,b5e34b1c-c19f-486a-bf39-942631eb603d,674370.0,osvaldobido,Bido,Right,Osvaldo Bido,OAK,3.21,2.6,56.0,96.0,102.0,95.0,0.761,9.0,3.86,5.79,0.32,0.61,0.234,0.397,0.255,0.241,0.42,77.0,102.0,103.0,101.0,91.0,88.0,103.0,86.0,84.0,131.0,104.0,111.0,94.0,97.0,93.0,0.098,0.396,0.138,0.222,0.146,0.13,3.95,-0.8,1.87,1.5,94.7,86.9,88.8,94.8,85.7,0.206,0.27,0.272,0.196,0.321,0.271,0.069,0.103,0.21,0.138,0.172,0.373,0.316,0.474,0.15,,,,,,,,,,,,,,,,,,,,,
21,2024-08-17,745626,Strikeout,strikeout,True,671218,674370,Heliot Ramos,Osvaldo Bido,0,7e47b8e3-1d5c-47f6-8455-c3f69987dff0,674370.0,osvaldobido,Bido,Right,Osvaldo Bido,OAK,3.21,2.6,56.0,96.0,102.0,95.0,0.761,9.0,3.86,5.79,0.32,0.61,0.234,0.397,0.255,0.241,0.42,77.0,102.0,103.0,101.0,91.0,88.0,103.0,86.0,84.0,131.0,104.0,111.0,94.0,97.0,93.0,0.098,0.396,0.138,0.222,0.146,0.13,3.95,-0.8,1.87,1.5,94.7,86.9,88.8,94.8,85.7,0.206,0.27,0.272,0.196,0.321,0.271,0.069,0.103,0.21,0.138,0.172,0.373,0.316,0.474,0.15,,,,,,,,,,,,,,,,,,,,,
22,2024-08-17,745626,Strikeout,strikeout,True,667670,806185,Brent Rooker,Hayden Birdsong,0,e9b82b26-dec5-466c-bd40-f473271561d8,806185.0,haydenbirdsong,Birdsong,Right,Hayden Birdsong,SFG,5.14,4.65,49.0,92.0,111.0,96.0,0.713,11.02,5.51,7.35,1.65,0.87,0.238,0.385,0.098,0.385,0.373,156.0,91.0,114.0,84.0,88.0,84.0,,,,124.0,85.0,94.0,,,,,0.423,,0.189,0.177,-1.14,,,-0.1,-1.4,95.8,,88.2,,86.7,0.243,0.568,0.186,0.25,0.542,0.417,,,,0.333,0.455,0.382,,,,115.0,106.0,107.0,0.211,2.01,80.7,0.104,0.125,0.357,,,,,,,,,,,,
23,2024-08-17,745626,Walk,walk,False,668709,806185,JJ Bleday,Hayden Birdsong,0,02726be4-d6f4-4834-8500-80b964ea6790,806185.0,haydenbirdsong,Birdsong,Right,Hayden Birdsong,SFG,5.14,4.65,49.0,92.0,111.0,96.0,0.713,11.02,5.51,7.35,1.65,0.87,0.238,0.385,0.098,0.385,0.373,156.0,91.0,114.0,84.0,88.0,84.0,,,,124.0,85.0,94.0,,,,,0.423,,0.189,0.177,-1.14,,,-0.1,-1.4,95.8,,88.2,,86.7,0.243,0.568,0.186,0.25,0.542,0.417,,,,0.333,0.455,0.382,,,,115.0,106.0,107.0,0.211,2.01,80.7,0.104,0.125,0.357,,,,,,,,,,,,
24,2024-08-17,745626,Flyout,field_out,True,609280,806185,Miguel Andujar,Hayden Birdsong,0,9fd3f9c4-5c90-4c96-9144-35ee97db9567,806185.0,haydenbirdsong,Birdsong,Right,Hayden Birdsong,SFG,5.14,4.65,49.0,92.0,111.0,96.0,0.713,11.02,5.51,7.35,1.65,0.87,0.238,0.385,0.098,0.385,0.373,156.0,91.0,114.0,84.0,88.0,84.0,,,,124.0,85.0,94.0,,,,,0.423,,0.189,0.177,-1.14,,,-0.1,-1.4,95.8,,88.2,,86.7,0.243,0.568,0.186,0.25,0.542,0.417,,,,0.333,0.455,0.382,,,,115.0,106.0,107.0,0.211,2.01,80.7,0.104,0.125,0.357,,,,,,,,,,,,
25,2024-08-17,745626,Strikeout,strikeout,True,669127,806185,Shea Langeliers,Hayden Birdsong,0,aff4a500-6b83-4e3a-bb3d-ce1953963f07,806185.0,haydenbirdsong,Birdsong,Right,Hayden Birdsong,SFG,5.14,4.65,49.0,92.0,111.0,96.0,0.713,11.02,5.51,7.35,1.65,0.87,0.238,0.385,0.098,0.385,0.373,156.0,91.0,114.0,84.0,88.0,84.0,,,,124.0,85.0,94.0,,,,,0.423,,0.189,0.177,-1.14,,,-0.1,-1.4,95.8,,88.2,,86.7,0.243,0.568,0.186,0.25,0.542,0.417,,,,0.333,0.455,0.382,,,,115.0,106.0,107.0,0.211,2.01,80.7,0.104,0.125,0.357,,,,,,,,,,,,
26,2024-08-17,745626,Flyout,field_out,True,624424,674370,Michael Conforto,Osvaldo Bido,0,726e526c-ce90-4fe2-ab60-e56ecdcf3e1f,674370.0,osvaldobido,Bido,Right,Osvaldo Bido,OAK,3.21,2.6,56.0,96.0,102.0,95.0,0.761,9.0,3.86,5.79,0.32,0.61,0.234,0.397,0.255,0.241,0.42,77.0,102.0,103.0,101.0,91.0,88.0,103.0,86.0,84.0,131.0,104.0,111.0,94.0,97.0,93.0,0.098,0.396,0.138,0.222,0.146,0.13,3.95,-0.8,1.87,1.5,94.7,86.9,88.8,94.8,85.7,0.206,0.27,0.272,0.196,0.321,0.271,0.069,0.103,0.21,0.138,0.172,0.373,0.316,0.474,0.15,,,,,,,,,,,,,,,,,,,,,
27,2024-08-17,745626,Groundout,field_out,True,656305,674370,Matt Chapman,Osvaldo Bido,0,1b9d1ede-ae06-4d99-8ef3-f2194957a065,674370.0,osvaldobido,Bido,Right,Osvaldo Bido,OAK,3.21,2.6,56.0,96.0,102.0,95.0,0.761,9.0,3.86,5.79,0.32,0.61,0.234,0.397,0.255,0.241,0.42,77.0,102.0,103.0,101.0,91.0,88.0,103.0,86.0,84.0,131.0,104.0,111.0,94.0,97.0,93.0,0.098,0.396,0.138,0.222,0.146,0.13,3.95,-0.8,1.87,1.5,94.7,86.9,88.8,94.8,85.7,0.206,0.27,0.272,0.196,0.321,0.271,0.069,0.103,0.21,0.138,0.172,0.373,0.316,0.474,0.15,,,,,,,,,,,,,,,,,,,,,
28,2024-08-17,745626,Walk,walk,False,573262,674370,Mike Yastrzemski,Osvaldo Bido,0,ded24e30-04c2-465a-81a4-58019d03166c,674370.0,osvaldobido,Bido,Right,Osvaldo Bido,OAK,3.21,2.6,56.0,96.0,102.0,95.0,0.761,9.0,3.86,5.79,0.32,0.61,0.234,0.397,0.255,0.241,0.42,77.0,102.0,103.0,101.0,91.0,88.0,103.0,86.0,84.0,131.0,104.0,111.0,94.0,97.0,93.0,0.098,0.396,0.138,0.222,0.146,0.13,3.95,-0.8,1.87,1.5,94.7,86.9,88.8,94.8,85.7,0.206,0.27,0.272,0.196,0.321,0.271,0.069,0.103,0.21,0.138,0.172,0.373,0.316,0.474,0.15,,,,,,,,,,,,,,,,,,,,,
29,2024-08-17,745626,Flyout,field_out,True,672275,674370,Patrick Bailey,Osvaldo Bido,0,3eb66671-1096-4384-b00a-0ce66ee73235,674370.0,osvaldobido,Bido,Right,Osvaldo Bido,OAK,3.21,2.6,56.0,96.0,102.0,95.0,0.761,9.0,3.86,5.79,0.32,0.61,0.234,0.397,0.255,0.241,0.42,77.0,102.0,103.0,101.0,91.0,88.0,103.0,86.0,84.0,131.0,104.0,111.0,94.0,97.0,93.0,0.098,0.396,0.138,0.222,0.146,0.13,3.95,-0.8,1.87,1.5,94.7,86.9,88.8,94.8,85.7,0.206,0.27,0.272,0.196,0.321,0.271,0.069,0.103,0.21,0.138,0.172,0.373,0.316,0.474,0.15,,,,,,,,,,,,,,,,,,,,,
30,2024-08-17,745626,Single,single,False,664913,806185,Seth Brown,Hayden Birdsong,0,453f93da-471d-463b-98ba-14b3fafcef63,806185.0,haydenbirdsong,Birdsong,Right,Hayden Birdsong,SFG,5.14,4.65,49.0,92.0,111.0,96.0,0.713,11.02,5.51,7.35,1.65,0.87,0.238,0.385,0.098,0.385,0.373,156.0,91.0,114.0,84.0,88.0,84.0,,,,124.0,85.0,94.0,,,,,0.423,,0.189,0.177,-1.14,,,-0.1,-1.4,95.8,,88.2,,86.7,0.243,0.568,0.186,0.25,0.542,0.417,,,,0.333,0.455,0.382,,,,115.0,106.0,107.0,0.211,2.01,80.7,0.104,0.125,0.357,,,,,,,,,,,,
31,2024-08-17,745626,Single,single,False,680869,806185,Zack Gelof,Hayden Birdsong,1,6c503df8-6c22-4d20-b50e-30aca2ce75b4,806185.0,haydenbirdsong,Birdsong,Right,Hayden Birdsong,SFG,5.14,4.65,49.0,92.0,111.0,96.0,0.713,11.02,5.51,7.35,1.65,0.87,0.238,0.385,0.098,0.385,0.373,156.0,91.0,114.0,84.0,88.0,84.0,,,,124.0,85.0,94.0,,,,,0.423,,0.189,0.177,-1.14,,,-0.1,-1.4,95.8,,88.2,,86.7,0.243,0.568,0.186,0.25,0.542,0.417,,,,0.333,0.455,0.382,,,,115.0,106.0,107.0,0.211,2.01,80.7,0.104,0.125,0.357,,,,,,,,,,,,
32,2024-08-17,745626,Forceout,force_out,True,687231,806185,Darell Hernaiz,Hayden Birdsong,1,342589a2-eb00-41a0-84c8-08d5ca36269e,806185.0,haydenbirdsong,Birdsong,Right,Hayden Birdsong,SFG,5.14,4.65,49.0,92.0,111.0,96.0,0.713,11.02,5.51,7.35,1.65,0.87,0.238,0.385,0.098,0.385,0.373,156.0,91.0,114.0,84.0,88.0,84.0,,,,124.0,85.0,94.0,,,,,0.423,,0.189,0.177,-1.14,,,-0.1,-1.4,95.8,,88.2,,86.7,0.243,0.568,0.186,0.25,0.542,0.417,,,,0.333,0.455,0.382,,,,115.0,106.0,107.0,0.211,2.01,80.7,0.104,0.125,0.357,,,,,,,,,,,,
33,2024-08-17,745626,Walk,walk,False,680474,806185,Max Schuemann,Hayden Birdsong,1,37ed9b10-7273-47ae-b999-ce51ac83acd5,806185.0,haydenbirdsong,Birdsong,Right,Hayden Birdsong,SFG,5.14,4.65,49.0,92.0,111.0,96.0,0.713,11.02,5.51,7.35,1.65,0.87,0.238,0.385,0.098,0.385,0.373,156.0,91.0,114.0,84.0,88.0,84.0,,,,124.0,85.0,94.0,,,,,0.423,,0.189,0.177,-1.14,,,-0.1,-1.4,95.8,,88.2,,86.7,0.243,0.568,0.186,0.25,0.542,0.417,,,,0.333,0.455,0.382,,,,115.0,106.0,107.0,0.211,2.01,80.7,0.104,0.125,0.357,,,,,,,,,,,,
