,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vCH,vSI,vSL,vCU,FF_ba,FF_slg,FF_whiff,CU_ba,CU_slg,CU_whiff,ST_ba,ST_slg,ST_whiff,CH_ba,CH_slg,CH_whiff,FC_ba,FC_slg,FC_whiff,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
10,2024-09-03,746991,Strikeout,strikeout,True,656775,680897,Cedric Mullins,Nick Nastrini,0,0191b682-813f-4dcc-b05e-3e531702a320,680897.0,nicknastrini,Nastrini,Right,Nick Nastrini,CHW,7.07,6.48,35.2,84.0,100.0,86.0,0.736,6.56,9.08,8.07,1.77,0.58,0.216,0.477,0.234,0.288,0.361,85.0,74.0,75.0,93.0,85.0,89.0,101.0,78.0,77.0,,,,105.0,97.0,101.0,,,,,0.454,,0.362,0.086,0.098,-1.35,,,0.1,-1.7,-4.57,93.7,,85.8,,84.5,79.2,0.189,0.415,0.204,0.364,0.455,0.333,,,,0.4,0.6,0.32,,,,,,,0.222,0.444,0.346,,,,,,
11,2024-09-03,746991,Flyout,field_out,True,702616,680897,Jackson Holliday,Nick Nastrini,0,840cce21-a3b8-40fe-b2c4-cd66a1057b55,680897.0,nicknastrini,Nastrini,Right,Nick Nastrini,CHW,7.07,6.48,35.2,84.0,100.0,86.0,0.736,6.56,9.08,8.07,1.77,0.58,0.216,0.477,0.234,0.288,0.361,85.0,74.0,75.0,93.0,85.0,89.0,101.0,78.0,77.0,,,,105.0,97.0,101.0,,,,,0.454,,0.362,0.086,0.098,-1.35,,,0.1,-1.7,-4.57,93.7,,85.8,,84.5,79.2,0.189,0.415,0.204,0.364,0.455,0.333,,,,0.4,0.6,0.32,,,,,,,0.222,0.444,0.346,,,,,,
12,2024-09-03,746991,Strikeout,strikeout,True,657757,700249,Gavin Sheets,Cade Povich,0,e566b2c6-d8fa-4b02-8c59-40734bc5d030,700249.0,cadepovich,Povich,Left,Cade Povich,BAL,5.91,4.37,64.0,98.0,86.0,96.0,0.791,7.31,3.94,10.41,1.55,0.85,0.214,0.448,0.19,0.281,0.448,60.0,98.0,93.0,93.0,101.0,104.0,79.0,96.0,92.0,78.0,97.0,89.0,113.0,99.0,102.0,97.0,94.0,94.0,0.08,0.393,0.092,0.125,0.207,0.104,0.3,-3.12,0.34,-1.7,-3.33,-1.61,92.3,88.3,86.1,91.3,82.7,76.1,0.244,0.384,0.158,0.392,0.608,0.293,0.279,0.488,0.27,0.237,0.5,0.238,0.333,0.81,0.288,0.238,0.286,0.065,,,,,,,,,
13,2024-09-03,746991,Field Error,field_error,False,686676,700249,Korey Lee,Cade Povich,0,93cb83cf-fe13-45ad-a469-2e8a74871dd8,700249.0,cadepovich,Povich,Left,Cade Povich,BAL,5.91,4.37,64.0,98.0,86.0,96.0,0.791,7.31,3.94,10.41,1.55,0.85,0.214,0.448,0.19,0.281,0.448,60.0,98.0,93.0,93.0,101.0,104.0,79.0,96.0,92.0,78.0,97.0,89.0,113.0,99.0,102.0,97.0,94.0,94.0,0.08,0.393,0.092,0.125,0.207,0.104,0.3,-3.12,0.34,-1.7,-3.33,-1.61,92.3,88.3,86.1,91.3,82.7,76.1,0.244,0.384,0.158,0.392,0.608,0.293,0.279,0.488,0.27,0.237,0.5,0.238,0.333,0.81,0.288,0.238,0.286,0.065,,,,,,,,,
14,2024-09-03,746991,Strikeout,strikeout,True,672820,700249,Lenyn Sosa,Cade Povich,1,fbdd3382-b9a7-490f-922d-48c6e1be95e8,700249.0,cadepovich,Povich,Left,Cade Povich,BAL,5.91,4.37,64.0,98.0,86.0,96.0,0.791,7.31,3.94,10.41,1.55,0.85,0.214,0.448,0.19,0.281,0.448,60.0,98.0,93.0,93.0,101.0,104.0,79.0,96.0,92.0,78.0,97.0,89.0,113.0,99.0,102.0,97.0,94.0,94.0,0.08,0.393,0.092,0.125,0.207,0.104,0.3,-3.12,0.34,-1.7,-3.33,-1.61,92.3,88.3,86.1,91.3,82.7,76.1,0.244,0.384,0.158,0.392,0.608,0.293,0.279,0.488,0.27,0.237,0.5,0.238,0.333,0.81,0.288,0.238,0.286,0.065,,,,,,,,,
15,2024-09-03,746991,Strikeout,strikeout,True,656896,680897,Emmanuel Rivera,Nick Nastrini,0,a87efc34-f794-431e-b78e-b3fe638ff4a8,680897.0,nicknastrini,Nastrini,Right,Nick Nastrini,CHW,7.07,6.48,35.2,84.0,100.0,86.0,0.736,6.56,9.08,8.07,1.77,0.58,0.216,0.477,0.234,0.288,0.361,85.0,74.0,75.0,93.0,85.0,89.0,101.0,78.0,77.0,,,,105.0,97.0,101.0,,,,,0.454,,0.362,0.086,0.098,-1.35,,,0.1,-1.7,-4.57,93.7,,85.8,,84.5,79.2,0.189,0.415,0.204,0.364,0.455,0.333,,,,0.4,0.6,0.32,,,,,,,0.222,0.444,0.346,,,,,,
16,2024-09-03,746991,Walk,walk,False,683002,680897,Gunnar Henderson,Nick Nastrini,0,ccc62cd1-2f85-4719-b801-ba29d96ae80d,680897.0,nicknastrini,Nastrini,Right,Nick Nastrini,CHW,7.07,6.48,35.2,84.0,100.0,86.0,0.736,6.56,9.08,8.07,1.77,0.58,0.216,0.477,0.234,0.288,0.361,85.0,74.0,75.0,93.0,85.0,89.0,101.0,78.0,77.0,,,,105.0,97.0,101.0,,,,,0.454,,0.362,0.086,0.098,-1.35,,,0.1,-1.7,-4.57,93.7,,85.8,,84.5,79.2,0.189,0.415,0.204,0.364,0.455,0.333,,,,0.4,0.6,0.32,,,,,,,0.222,0.444,0.346,,,,,,
17,2024-09-03,746991,Pop Out,field_out,True,668939,680897,Adley Rutschman,Nick Nastrini,0,1891f5ae-d522-4dbb-9787-408517a6c856,680897.0,nicknastrini,Nastrini,Right,Nick Nastrini,CHW,7.07,6.48,35.2,84.0,100.0,86.0,0.736,6.56,9.08,8.07,1.77,0.58,0.216,0.477,0.234,0.288,0.361,85.0,74.0,75.0,93.0,85.0,89.0,101.0,78.0,77.0,,,,105.0,97.0,101.0,,,,,0.454,,0.362,0.086,0.098,-1.35,,,0.1,-1.7,-4.57,93.7,,85.8,,84.5,79.2,0.189,0.415,0.204,0.364,0.455,0.333,,,,0.4,0.6,0.32,,,,,,,0.222,0.444,0.346,,,,,,
18,2024-09-03,746991,Walk,walk,False,656811,680897,Ryan O'Hearn,Nick Nastrini,1,8dd81429-75ee-452e-b57d-b868e1caa083,680897.0,nicknastrini,Nastrini,Right,Nick Nastrini,CHW,7.07,6.48,35.2,84.0,100.0,86.0,0.736,6.56,9.08,8.07,1.77,0.58,0.216,0.477,0.234,0.288,0.361,85.0,74.0,75.0,93.0,85.0,89.0,101.0,78.0,77.0,,,,105.0,97.0,101.0,,,,,0.454,,0.362,0.086,0.098,-1.35,,,0.1,-1.7,-4.57,93.7,,85.8,,84.5,79.2,0.189,0.415,0.204,0.364,0.455,0.333,,,,0.4,0.6,0.32,,,,,,,0.222,0.444,0.346,,,,,,
19,2024-09-03,746991,Walk,walk,False,623993,680897,Anthony Santander,Nick Nastrini,1,a12162ff-a27b-4a41-8fbe-61c6dd161fb5,680897.0,nicknastrini,Nastrini,Right,Nick Nastrini,CHW,7.07,6.48,35.2,84.0,100.0,86.0,0.736,6.56,9.08,8.07,1.77,0.58,0.216,0.477,0.234,0.288,0.361,85.0,74.0,75.0,93.0,85.0,89.0,101.0,78.0,77.0,,,,105.0,97.0,101.0,,,,,0.454,,0.362,0.086,0.098,-1.35,,,0.1,-1.7,-4.57,93.7,,85.8,,84.5,79.2,0.189,0.415,0.204,0.364,0.455,0.333,,,,0.4,0.6,0.32,,,,,,,0.222,0.444,0.346,,,,,,
20,2024-09-03,746991,Walk,walk,False,681297,680897,Colton Cowser,Nick Nastrini,1,41e0fbab-f21d-44d4-883f-f9ae270c8014,680897.0,nicknastrini,Nastrini,Right,Nick Nastrini,CHW,7.07,6.48,35.2,84.0,100.0,86.0,0.736,6.56,9.08,8.07,1.77,0.58,0.216,0.477,0.234,0.288,0.361,85.0,74.0,75.0,93.0,85.0,89.0,101.0,78.0,77.0,,,,105.0,97.0,101.0,,,,,0.454,,0.362,0.086,0.098,-1.35,,,0.1,-1.7,-4.57,93.7,,85.8,,84.5,79.2,0.189,0.415,0.204,0.364,0.455,0.333,,,,0.4,0.6,0.32,,,,,,,0.222,0.444,0.346,,,,,,
21,2024-09-03,746991,Field Error,field_error,False,650391,680897,Eloy Jiménez,Nick Nastrini,1,586cfc74-a2d1-488c-be41-6df807e33dba,680897.0,nicknastrini,Nastrini,Right,Nick Nastrini,CHW,7.07,6.48,35.2,84.0,100.0,86.0,0.736,6.56,9.08,8.07,1.77,0.58,0.216,0.477,0.234,0.288,0.361,85.0,74.0,75.0,93.0,85.0,89.0,101.0,78.0,77.0,,,,105.0,97.0,101.0,,,,,0.454,,0.362,0.086,0.098,-1.35,,,0.1,-1.7,-4.57,93.7,,85.8,,84.5,79.2,0.189,0.415,0.204,0.364,0.455,0.333,,,,0.4,0.6,0.32,,,,,,,0.222,0.444,0.346,,,,,,
22,2024-09-03,746991,Walk,walk,False,656775,680897,Cedric Mullins,Nick Nastrini,0,180b1bb9-738a-478f-a276-15abfa4eef29,680897.0,nicknastrini,Nastrini,Right,Nick Nastrini,CHW,7.07,6.48,35.2,84.0,100.0,86.0,0.736,6.56,9.08,8.07,1.77,0.58,0.216,0.477,0.234,0.288,0.361,85.0,74.0,75.0,93.0,85.0,89.0,101.0,78.0,77.0,,,,105.0,97.0,101.0,,,,,0.454,,0.362,0.086,0.098,-1.35,,,0.1,-1.7,-4.57,93.7,,85.8,,84.5,79.2,0.189,0.415,0.204,0.364,0.455,0.333,,,,0.4,0.6,0.32,,,,,,,0.222,0.444,0.346,,,,,,
23,2024-09-03,746991,Flyout,field_out,True,702616,694363,Jackson Holliday,Jared Shuster,0,5d6592fa-e42a-4bdd-9b72-f10ef6bb6676,694363.0,jaredshuster,Shuster,Left,Jared Shuster,CHW,4.66,5.27,65.2,100.0,76.0,93.0,0.785,6.72,3.97,9.73,1.23,0.85,0.28,0.411,0.14,0.276,0.411,72.0,98.0,93.0,,,,72.0,98.0,86.0,69.0,106.0,92.0,86.0,103.0,101.0,,,,0.046,0.377,,0.289,,0.289,-0.5,,-1.05,0.25,,-1.22,92.5,,84.0,91.8,86.0,,0.274,0.491,0.161,,,,,,,0.271,0.414,0.298,,,,0.333,0.533,0.094,0.265,0.338,0.28,,,,,,
24,2024-09-03,746991,Bunt Pop Out,field_out,True,681460,700249,Brooks Baldwin,Cade Povich,0,4b592208-25db-47b6-8708-4277d229edd1,700249.0,cadepovich,Povich,Left,Cade Povich,BAL,5.91,4.37,64.0,98.0,86.0,96.0,0.791,7.31,3.94,10.41,1.55,0.85,0.214,0.448,0.19,0.281,0.448,60.0,98.0,93.0,93.0,101.0,104.0,79.0,96.0,92.0,78.0,97.0,89.0,113.0,99.0,102.0,97.0,94.0,94.0,0.08,0.393,0.092,0.125,0.207,0.104,0.3,-3.12,0.34,-1.7,-3.33,-1.61,92.3,88.3,86.1,91.3,82.7,76.1,0.244,0.384,0.158,0.392,0.608,0.293,0.279,0.488,0.27,0.237,0.5,0.238,0.333,0.81,0.288,0.238,0.286,0.065,,,,,,,,,
25,2024-09-03,746991,Strikeout,strikeout,True,676070,700249,Jacob Amaya,Cade Povich,0,2419009f-f8e6-4e80-8278-7e3f798f4eb9,700249.0,cadepovich,Povich,Left,Cade Povich,BAL,5.91,4.37,64.0,98.0,86.0,96.0,0.791,7.31,3.94,10.41,1.55,0.85,0.214,0.448,0.19,0.281,0.448,60.0,98.0,93.0,93.0,101.0,104.0,79.0,96.0,92.0,78.0,97.0,89.0,113.0,99.0,102.0,97.0,94.0,94.0,0.08,0.393,0.092,0.125,0.207,0.104,0.3,-3.12,0.34,-1.7,-3.33,-1.61,92.3,88.3,86.1,91.3,82.7,76.1,0.244,0.384,0.158,0.392,0.608,0.293,0.279,0.488,0.27,0.237,0.5,0.238,0.333,0.81,0.288,0.238,0.286,0.065,,,,,,,,,
26,2024-09-03,746991,Flyout,field_out,True,667452,700249,Corey Julks,Cade Povich,0,394efd14-1966-485d-b2fb-91931392d676,700249.0,cadepovich,Povich,Left,Cade Povich,BAL,5.91,4.37,64.0,98.0,86.0,96.0,0.791,7.31,3.94,10.41,1.55,0.85,0.214,0.448,0.19,0.281,0.448,60.0,98.0,93.0,93.0,101.0,104.0,79.0,96.0,92.0,78.0,97.0,89.0,113.0,99.0,102.0,97.0,94.0,94.0,0.08,0.393,0.092,0.125,0.207,0.104,0.3,-3.12,0.34,-1.7,-3.33,-1.61,92.3,88.3,86.1,91.3,82.7,76.1,0.244,0.384,0.158,0.392,0.608,0.293,0.279,0.488,0.27,0.237,0.5,0.238,0.333,0.81,0.288,0.238,0.286,0.065,,,,,,,,,
27,2024-09-03,746991,Groundout,field_out,True,656896,694363,Emmanuel Rivera,Jared Shuster,0,4ecd8b4e-9dc3-4b36-9629-228b544528db,694363.0,jaredshuster,Shuster,Left,Jared Shuster,CHW,4.66,5.27,65.2,100.0,76.0,93.0,0.785,6.72,3.97,9.73,1.23,0.85,0.28,0.411,0.14,0.276,0.411,72.0,98.0,93.0,,,,72.0,98.0,86.0,69.0,106.0,92.0,86.0,103.0,101.0,,,,0.046,0.377,,0.289,,0.289,-0.5,,-1.05,0.25,,-1.22,92.5,,84.0,91.8,86.0,,0.274,0.491,0.161,,,,,,,0.271,0.414,0.298,,,,0.333,0.533,0.094,0.265,0.338,0.28,,,,,,
28,2024-09-03,746991,Strikeout,strikeout,True,683002,694363,Gunnar Henderson,Jared Shuster,0,91b4ac5e-496c-4f98-b260-5009a87437ba,694363.0,jaredshuster,Shuster,Left,Jared Shuster,CHW,4.66,5.27,65.2,100.0,76.0,93.0,0.785,6.72,3.97,9.73,1.23,0.85,0.28,0.411,0.14,0.276,0.411,72.0,98.0,93.0,,,,72.0,98.0,86.0,69.0,106.0,92.0,86.0,103.0,101.0,,,,0.046,0.377,,0.289,,0.289,-0.5,,-1.05,0.25,,-1.22,92.5,,84.0,91.8,86.0,,0.274,0.491,0.161,,,,,,,0.271,0.414,0.298,,,,0.333,0.533,0.094,0.265,0.338,0.28,,,,,,
29,2024-09-03,746991,Strikeout,strikeout,True,668939,694363,Adley Rutschman,Jared Shuster,0,4c091978-e87d-4077-a1ef-0a7bc41e924d,694363.0,jaredshuster,Shuster,Left,Jared Shuster,CHW,4.66,5.27,65.2,100.0,76.0,93.0,0.785,6.72,3.97,9.73,1.23,0.85,0.28,0.411,0.14,0.276,0.411,72.0,98.0,93.0,,,,72.0,98.0,86.0,69.0,106.0,92.0,86.0,103.0,101.0,,,,0.046,0.377,,0.289,,0.289,-0.5,,-1.05,0.25,,-1.22,92.5,,84.0,91.8,86.0,,0.274,0.491,0.161,,,,,,,0.271,0.414,0.298,,,,0.333,0.533,0.094,0.265,0.338,0.28,,,,,,
30,2024-09-03,746991,Strikeout,strikeout,True,673357,700249,Luis Robert Jr.,Cade Povich,0,2774de78-3dfd-4aef-8af4-57a86bea77c3,700249.0,cadepovich,Povich,Left,Cade Povich,BAL,5.91,4.37,64.0,98.0,86.0,96.0,0.791,7.31,3.94,10.41,1.55,0.85,0.214,0.448,0.19,0.281,0.448,60.0,98.0,93.0,93.0,101.0,104.0,79.0,96.0,92.0,78.0,97.0,89.0,113.0,99.0,102.0,97.0,94.0,94.0,0.08,0.393,0.092,0.125,0.207,0.104,0.3,-3.12,0.34,-1.7,-3.33,-1.61,92.3,88.3,86.1,91.3,82.7,76.1,0.244,0.384,0.158,0.392,0.608,0.293,0.279,0.488,0.27,0.237,0.5,0.238,0.333,0.81,0.288,0.238,0.286,0.065,,,,,,,,,
31,2024-09-03,746991,Groundout,field_out,True,643217,700249,Andrew Benintendi,Cade Povich,0,b87316bd-bc81-48a9-b1ad-7a8863538200,700249.0,cadepovich,Povich,Left,Cade Povich,BAL,5.91,4.37,64.0,98.0,86.0,96.0,0.791,7.31,3.94,10.41,1.55,0.85,0.214,0.448,0.19,0.281,0.448,60.0,98.0,93.0,93.0,101.0,104.0,79.0,96.0,92.0,78.0,97.0,89.0,113.0,99.0,102.0,97.0,94.0,94.0,0.08,0.393,0.092,0.125,0.207,0.104,0.3,-3.12,0.34,-1.7,-3.33,-1.61,92.3,88.3,86.1,91.3,82.7,76.1,0.244,0.384,0.158,0.392,0.608,0.293,0.279,0.488,0.27,0.237,0.5,0.238,0.333,0.81,0.288,0.238,0.286,0.065,,,,,,,,,
32,2024-09-03,746991,Single,single,False,683734,700249,Andrew Vaughn,Cade Povich,0,5f2d4b0a-cf5f-454b-af48-d769de49dbff,700249.0,cadepovich,Povich,Left,Cade Povich,BAL,5.91,4.37,64.0,98.0,86.0,96.0,0.791,7.31,3.94,10.41,1.55,0.85,0.214,0.448,0.19,0.281,0.448,60.0,98.0,93.0,93.0,101.0,104.0,79.0,96.0,92.0,78.0,97.0,89.0,113.0,99.0,102.0,97.0,94.0,94.0,0.08,0.393,0.092,0.125,0.207,0.104,0.3,-3.12,0.34,-1.7,-3.33,-1.61,92.3,88.3,86.1,91.3,82.7,76.1,0.244,0.384,0.158,0.392,0.608,0.293,0.279,0.488,0.27,0.237,0.5,0.238,0.333,0.81,0.288,0.238,0.286,0.065,,,,,,,,,
33,2024-09-03,746991,Groundout,field_out,True,657757,700249,Gavin Sheets,Cade Povich,0,3f4b33a5-7854-427f-82da-be6adb6389a6,700249.0,cadepovich,Povich,Left,Cade Povich,BAL,5.91,4.37,64.0,98.0,86.0,96.0,0.791,7.31,3.94,10.41,1.55,0.85,0.214,0.448,0.19,0.281,0.448,60.0,98.0,93.0,93.0,101.0,104.0,79.0,96.0,92.0,78.0,97.0,89.0,113.0,99.0,102.0,97.0,94.0,94.0,0.08,0.393,0.092,0.125,0.207,0.104,0.3,-3.12,0.34,-1.7,-3.33,-1.61,92.3,88.3,86.1,91.3,82.7,76.1,0.244,0.384,0.158,0.392,0.608,0.293,0.279,0.488,0.27,0.237,0.5,0.238,0.333,0.81,0.288,0.238,0.286,0.065,,,,,,,,,
