,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vCH,vSI,vSL,vCU,SI_ba,SI_slg,SI_whiff,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS
10,2024-04-02,746898,Strikeout,strikeout,True,553869,665871,Elias Díaz,Javier Assad,0,ef64b200-e5be-43a2-be67-b84f2beddb53,665871.0,javierassad,Assad,Right,Javier Assad,CHC,3.27,4.73,85.1,100.0,87.0,95.0,0.851,8.33,3.69,8.44,1.27,1.08,0.284,0.36,0.144,0.288,0.428,79.0,90.0,86.0,98.0,106.0,101.0,72.0,106.0,97.0,78.0,99.0,91.0,121.0,99.0,106.0,98.0,97.0,94.0,0.37,0.185,0.202,0.096,0.11,0.037,-0.69,-1.88,1.32,-3.1,0.3,-1.03,91.9,87.9,84.3,91.7,80.2,76.7,0.213,0.309,0.097,0.333,0.737,0.174,0.163,0.245,0.31,0.326,0.478,0.238,0.261,0.609,0.318,0.25,0.25,0.091,,,,,,,,,,,,
11,2024-04-02,746898,Flyout,field_out,True,678662,665871,Ezequiel Tovar,Javier Assad,1,f392007e-752c-42a5-9a09-47e971dbf6de,665871.0,javierassad,Assad,Right,Javier Assad,CHC,3.27,4.73,85.1,100.0,87.0,95.0,0.851,8.33,3.69,8.44,1.27,1.08,0.284,0.36,0.144,0.288,0.428,79.0,90.0,86.0,98.0,106.0,101.0,72.0,106.0,97.0,78.0,99.0,91.0,121.0,99.0,106.0,98.0,97.0,94.0,0.37,0.185,0.202,0.096,0.11,0.037,-0.69,-1.88,1.32,-3.1,0.3,-1.03,91.9,87.9,84.3,91.7,80.2,76.7,0.213,0.309,0.097,0.333,0.737,0.174,0.163,0.245,0.31,0.326,0.478,0.238,0.261,0.609,0.318,0.25,0.25,0.091,,,,,,,,,,,,
12,2024-04-02,746898,Groundout,field_out,True,669911,665871,Michael Toglia,Javier Assad,0,33c7bce8-f768-4f8c-ba41-812fc59331e2,665871.0,javierassad,Assad,Right,Javier Assad,CHC,3.27,4.73,85.1,100.0,87.0,95.0,0.851,8.33,3.69,8.44,1.27,1.08,0.284,0.36,0.144,0.288,0.428,79.0,90.0,86.0,98.0,106.0,101.0,72.0,106.0,97.0,78.0,99.0,91.0,121.0,99.0,106.0,98.0,97.0,94.0,0.37,0.185,0.202,0.096,0.11,0.037,-0.69,-1.88,1.32,-3.1,0.3,-1.03,91.9,87.9,84.3,91.7,80.2,76.7,0.213,0.309,0.097,0.333,0.737,0.174,0.163,0.245,0.31,0.326,0.478,0.238,0.261,0.609,0.318,0.25,0.25,0.091,,,,,,,,,,,,
13,2024-04-02,746898,Groundout,field_out,True,664023,607536,Ian Happ,Kyle Freeland,0,b2c1183d-7c9d-4bdc-8450-01a4ce563d2f,607536.0,kylefreeland,Freeland,Left,Kyle Freeland,COL,6.0,4.76,42.0,100.0,82.0,96.0,0.821,6.43,2.79,11.79,1.07,1.31,0.219,0.425,0.116,0.288,0.432,61.0,98.0,86.0,,,,66.0,98.0,91.0,84.0,105.0,97.0,60.0,98.0,99.0,,,,0.247,0.255,,0.196,,0.098,0.24,,-2.67,-1.66,,-2.67,92.0,,87.1,91.8,87.0,,0.404,0.617,0.077,,,,0.231,0.282,0.478,0.234,0.362,0.074,0.367,0.633,0.191,0.455,0.545,0.16,129.0,98.0,102.0,0.205,-0.57,83.6,,,,,,
14,2024-04-02,746898,Triple,triple,False,643265,607536,Garrett Cooper,Kyle Freeland,0,c87ccbef-19bf-4c02-b6a9-c7ec879f74da,607536.0,kylefreeland,Freeland,Left,Kyle Freeland,COL,6.0,4.76,42.0,100.0,82.0,96.0,0.821,6.43,2.79,11.79,1.07,1.31,0.219,0.425,0.116,0.288,0.432,61.0,98.0,86.0,,,,66.0,98.0,91.0,84.0,105.0,97.0,60.0,98.0,99.0,,,,0.247,0.255,,0.196,,0.098,0.24,,-2.67,-1.66,,-2.67,92.0,,87.1,91.8,87.0,,0.404,0.617,0.077,,,,0.231,0.282,0.478,0.234,0.362,0.074,0.367,0.633,0.191,0.455,0.545,0.16,129.0,98.0,102.0,0.205,-0.57,83.6,,,,,,
15,2024-04-02,746898,Single,single,False,663611,607536,Nick Madrigal,Kyle Freeland,1,7b1ae746-31b8-444f-8fef-0787fa9a7d17,607536.0,kylefreeland,Freeland,Left,Kyle Freeland,COL,6.0,4.76,42.0,100.0,82.0,96.0,0.821,6.43,2.79,11.79,1.07,1.31,0.219,0.425,0.116,0.288,0.432,61.0,98.0,86.0,,,,66.0,98.0,91.0,84.0,105.0,97.0,60.0,98.0,99.0,,,,0.247,0.255,,0.196,,0.098,0.24,,-2.67,-1.66,,-2.67,92.0,,87.1,91.8,87.0,,0.404,0.617,0.077,,,,0.231,0.282,0.478,0.234,0.362,0.074,0.367,0.633,0.191,0.455,0.545,0.16,129.0,98.0,102.0,0.205,-0.57,83.6,,,,,,
16,2024-04-02,746898,Groundout,field_out,True,665804,607536,Miguel Amaya,Kyle Freeland,1,65d2dbd5-a26d-4dec-b8c9-8239461fe057,607536.0,kylefreeland,Freeland,Left,Kyle Freeland,COL,6.0,4.76,42.0,100.0,82.0,96.0,0.821,6.43,2.79,11.79,1.07,1.31,0.219,0.425,0.116,0.288,0.432,61.0,98.0,86.0,,,,66.0,98.0,91.0,84.0,105.0,97.0,60.0,98.0,99.0,,,,0.247,0.255,,0.196,,0.098,0.24,,-2.67,-1.66,,-2.67,92.0,,87.1,91.8,87.0,,0.404,0.617,0.077,,,,0.231,0.282,0.478,0.234,0.362,0.074,0.367,0.633,0.191,0.455,0.545,0.16,129.0,98.0,102.0,0.205,-0.57,83.6,,,,,,
17,2024-04-02,746898,Walk,walk,False,663538,607536,Nico Hoerner,Kyle Freeland,0,77827804-49b7-4c67-afb3-980d3493c9c2,607536.0,kylefreeland,Freeland,Left,Kyle Freeland,COL,6.0,4.76,42.0,100.0,82.0,96.0,0.821,6.43,2.79,11.79,1.07,1.31,0.219,0.425,0.116,0.288,0.432,61.0,98.0,86.0,,,,66.0,98.0,91.0,84.0,105.0,97.0,60.0,98.0,99.0,,,,0.247,0.255,,0.196,,0.098,0.24,,-2.67,-1.66,,-2.67,92.0,,87.1,91.8,87.0,,0.404,0.617,0.077,,,,0.231,0.282,0.478,0.234,0.362,0.074,0.367,0.633,0.191,0.455,0.545,0.16,129.0,98.0,102.0,0.205,-0.57,83.6,,,,,,
18,2024-04-02,746898,Walk,walk,False,673548,607536,Seiya Suzuki,Kyle Freeland,1,e3c11f7e-4d2d-437a-9639-bb040b690668,607536.0,kylefreeland,Freeland,Left,Kyle Freeland,COL,6.0,4.76,42.0,100.0,82.0,96.0,0.821,6.43,2.79,11.79,1.07,1.31,0.219,0.425,0.116,0.288,0.432,61.0,98.0,86.0,,,,66.0,98.0,91.0,84.0,105.0,97.0,60.0,98.0,99.0,,,,0.247,0.255,,0.196,,0.098,0.24,,-2.67,-1.66,,-2.67,92.0,,87.1,91.8,87.0,,0.404,0.617,0.077,,,,0.231,0.282,0.478,0.234,0.362,0.074,0.367,0.633,0.191,0.455,0.545,0.16,129.0,98.0,102.0,0.205,-0.57,83.6,,,,,,
19,2024-04-02,746898,Groundout,field_out,True,641355,607536,Cody Bellinger,Kyle Freeland,0,07cec01e-cb7e-434e-8ce5-662564441057,607536.0,kylefreeland,Freeland,Left,Kyle Freeland,COL,6.0,4.76,42.0,100.0,82.0,96.0,0.821,6.43,2.79,11.79,1.07,1.31,0.219,0.425,0.116,0.288,0.432,61.0,98.0,86.0,,,,66.0,98.0,91.0,84.0,105.0,97.0,60.0,98.0,99.0,,,,0.247,0.255,,0.196,,0.098,0.24,,-2.67,-1.66,,-2.67,92.0,,87.1,91.8,87.0,,0.404,0.617,0.077,,,,0.231,0.282,0.478,0.234,0.362,0.074,0.367,0.633,0.191,0.455,0.545,0.16,129.0,98.0,102.0,0.205,-0.57,83.6,,,,,,
20,2024-04-02,746898,Lineout,field_out,True,686668,665871,Brenton Doyle,Javier Assad,0,506293f2-3c40-4600-a96e-32183d723aee,665871.0,javierassad,Assad,Right,Javier Assad,CHC,3.27,4.73,85.1,100.0,87.0,95.0,0.851,8.33,3.69,8.44,1.27,1.08,0.284,0.36,0.144,0.288,0.428,79.0,90.0,86.0,98.0,106.0,101.0,72.0,106.0,97.0,78.0,99.0,91.0,121.0,99.0,106.0,98.0,97.0,94.0,0.37,0.185,0.202,0.096,0.11,0.037,-0.69,-1.88,1.32,-3.1,0.3,-1.03,91.9,87.9,84.3,91.7,80.2,76.7,0.213,0.309,0.097,0.333,0.737,0.174,0.163,0.245,0.31,0.326,0.478,0.238,0.261,0.609,0.318,0.25,0.25,0.091,,,,,,,,,,,,
21,2024-04-02,746898,Flyout,field_out,True,453568,665871,Charlie Blackmon,Javier Assad,0,a2f29795-953a-4bdf-b9c8-d5a89d18fef0,665871.0,javierassad,Assad,Right,Javier Assad,CHC,3.27,4.73,85.1,100.0,87.0,95.0,0.851,8.33,3.69,8.44,1.27,1.08,0.284,0.36,0.144,0.288,0.428,79.0,90.0,86.0,98.0,106.0,101.0,72.0,106.0,97.0,78.0,99.0,91.0,121.0,99.0,106.0,98.0,97.0,94.0,0.37,0.185,0.202,0.096,0.11,0.037,-0.69,-1.88,1.32,-3.1,0.3,-1.03,91.9,87.9,84.3,91.7,80.2,76.7,0.213,0.309,0.097,0.333,0.737,0.174,0.163,0.245,0.31,0.326,0.478,0.238,0.261,0.609,0.318,0.25,0.25,0.091,,,,,,,,,,,,
22,2024-04-02,746898,Groundout,field_out,True,663898,665871,Brendan Rodgers,Javier Assad,0,a0fb5b85-cfe0-4da8-bdba-a1dc9771d366,665871.0,javierassad,Assad,Right,Javier Assad,CHC,3.27,4.73,85.1,100.0,87.0,95.0,0.851,8.33,3.69,8.44,1.27,1.08,0.284,0.36,0.144,0.288,0.428,79.0,90.0,86.0,98.0,106.0,101.0,72.0,106.0,97.0,78.0,99.0,91.0,121.0,99.0,106.0,98.0,97.0,94.0,0.37,0.185,0.202,0.096,0.11,0.037,-0.69,-1.88,1.32,-3.1,0.3,-1.03,91.9,87.9,84.3,91.7,80.2,76.7,0.213,0.309,0.097,0.333,0.737,0.174,0.163,0.245,0.31,0.326,0.478,0.238,0.261,0.609,0.318,0.25,0.25,0.091,,,,,,,,,,,,
23,2024-04-02,746898,Home Run,home_run,False,666624,607536,Christopher Morel,Kyle Freeland,0,386a37c6-e628-4819-b082-ab1a65433055,607536.0,kylefreeland,Freeland,Left,Kyle Freeland,COL,6.0,4.76,42.0,100.0,82.0,96.0,0.821,6.43,2.79,11.79,1.07,1.31,0.219,0.425,0.116,0.288,0.432,61.0,98.0,86.0,,,,66.0,98.0,91.0,84.0,105.0,97.0,60.0,98.0,99.0,,,,0.247,0.255,,0.196,,0.098,0.24,,-2.67,-1.66,,-2.67,92.0,,87.1,91.8,87.0,,0.404,0.617,0.077,,,,0.231,0.282,0.478,0.234,0.362,0.074,0.367,0.633,0.191,0.455,0.545,0.16,129.0,98.0,102.0,0.205,-0.57,83.6,,,,,,
24,2024-04-02,746898,Single,single,False,621020,607536,Dansby Swanson,Kyle Freeland,0,58e43a42-0ebe-4e83-9a32-62c4fd2c4d8a,607536.0,kylefreeland,Freeland,Left,Kyle Freeland,COL,6.0,4.76,42.0,100.0,82.0,96.0,0.821,6.43,2.79,11.79,1.07,1.31,0.219,0.425,0.116,0.288,0.432,61.0,98.0,86.0,,,,66.0,98.0,91.0,84.0,105.0,97.0,60.0,98.0,99.0,,,,0.247,0.255,,0.196,,0.098,0.24,,-2.67,-1.66,,-2.67,92.0,,87.1,91.8,87.0,,0.404,0.617,0.077,,,,0.231,0.282,0.478,0.234,0.362,0.074,0.367,0.633,0.191,0.455,0.545,0.16,129.0,98.0,102.0,0.205,-0.57,83.6,,,,,,
25,2024-04-02,746898,Single,single,False,664023,607536,Ian Happ,Kyle Freeland,1,427ec92a-c751-4ca5-9fd8-036a5eced3f0,607536.0,kylefreeland,Freeland,Left,Kyle Freeland,COL,6.0,4.76,42.0,100.0,82.0,96.0,0.821,6.43,2.79,11.79,1.07,1.31,0.219,0.425,0.116,0.288,0.432,61.0,98.0,86.0,,,,66.0,98.0,91.0,84.0,105.0,97.0,60.0,98.0,99.0,,,,0.247,0.255,,0.196,,0.098,0.24,,-2.67,-1.66,,-2.67,92.0,,87.1,91.8,87.0,,0.404,0.617,0.077,,,,0.231,0.282,0.478,0.234,0.362,0.074,0.367,0.633,0.191,0.455,0.545,0.16,129.0,98.0,102.0,0.205,-0.57,83.6,,,,,,
26,2024-04-02,746898,Strikeout,strikeout,True,643265,607536,Garrett Cooper,Kyle Freeland,0,d1338961-aae3-450b-9958-c3ff44760212,607536.0,kylefreeland,Freeland,Left,Kyle Freeland,COL,6.0,4.76,42.0,100.0,82.0,96.0,0.821,6.43,2.79,11.79,1.07,1.31,0.219,0.425,0.116,0.288,0.432,61.0,98.0,86.0,,,,66.0,98.0,91.0,84.0,105.0,97.0,60.0,98.0,99.0,,,,0.247,0.255,,0.196,,0.098,0.24,,-2.67,-1.66,,-2.67,92.0,,87.1,91.8,87.0,,0.404,0.617,0.077,,,,0.231,0.282,0.478,0.234,0.362,0.074,0.367,0.633,0.191,0.455,0.545,0.16,129.0,98.0,102.0,0.205,-0.57,83.6,,,,,,
27,2024-04-02,746898,Double,double,False,663611,607536,Nick Madrigal,Kyle Freeland,1,706d035a-fe84-4edc-9b59-d259c69a5466,607536.0,kylefreeland,Freeland,Left,Kyle Freeland,COL,6.0,4.76,42.0,100.0,82.0,96.0,0.821,6.43,2.79,11.79,1.07,1.31,0.219,0.425,0.116,0.288,0.432,61.0,98.0,86.0,,,,66.0,98.0,91.0,84.0,105.0,97.0,60.0,98.0,99.0,,,,0.247,0.255,,0.196,,0.098,0.24,,-2.67,-1.66,,-2.67,92.0,,87.1,91.8,87.0,,0.404,0.617,0.077,,,,0.231,0.282,0.478,0.234,0.362,0.074,0.367,0.633,0.191,0.455,0.545,0.16,129.0,98.0,102.0,0.205,-0.57,83.6,,,,,,
28,2024-04-02,746898,Groundout,field_out,True,665804,607536,Miguel Amaya,Kyle Freeland,0,a35972dc-8319-4b5d-bd7a-95809cdc6c7f,607536.0,kylefreeland,Freeland,Left,Kyle Freeland,COL,6.0,4.76,42.0,100.0,82.0,96.0,0.821,6.43,2.79,11.79,1.07,1.31,0.219,0.425,0.116,0.288,0.432,61.0,98.0,86.0,,,,66.0,98.0,91.0,84.0,105.0,97.0,60.0,98.0,99.0,,,,0.247,0.255,,0.196,,0.098,0.24,,-2.67,-1.66,,-2.67,92.0,,87.1,91.8,87.0,,0.404,0.617,0.077,,,,0.231,0.282,0.478,0.234,0.362,0.074,0.367,0.633,0.191,0.455,0.545,0.16,129.0,98.0,102.0,0.205,-0.57,83.6,,,,,,
29,2024-04-02,746898,Hit By Pitch,hit_by_pitch,False,663538,607536,Nico Hoerner,Kyle Freeland,0,c45ec05d-4b55-4d0d-9f3d-0abdd6e07227,607536.0,kylefreeland,Freeland,Left,Kyle Freeland,COL,6.0,4.76,42.0,100.0,82.0,96.0,0.821,6.43,2.79,11.79,1.07,1.31,0.219,0.425,0.116,0.288,0.432,61.0,98.0,86.0,,,,66.0,98.0,91.0,84.0,105.0,97.0,60.0,98.0,99.0,,,,0.247,0.255,,0.196,,0.098,0.24,,-2.67,-1.66,,-2.67,92.0,,87.1,91.8,87.0,,0.404,0.617,0.077,,,,0.231,0.282,0.478,0.234,0.362,0.074,0.367,0.633,0.191,0.455,0.545,0.16,129.0,98.0,102.0,0.205,-0.57,83.6,,,,,,
30,2024-04-02,746898,Flyout,field_out,True,673548,607536,Seiya Suzuki,Kyle Freeland,0,30b07932-9604-473e-bc6d-a9dead2fb7fd,607536.0,kylefreeland,Freeland,Left,Kyle Freeland,COL,6.0,4.76,42.0,100.0,82.0,96.0,0.821,6.43,2.79,11.79,1.07,1.31,0.219,0.425,0.116,0.288,0.432,61.0,98.0,86.0,,,,66.0,98.0,91.0,84.0,105.0,97.0,60.0,98.0,99.0,,,,0.247,0.255,,0.196,,0.098,0.24,,-2.67,-1.66,,-2.67,92.0,,87.1,91.8,87.0,,0.404,0.617,0.077,,,,0.231,0.282,0.478,0.234,0.362,0.074,0.367,0.633,0.191,0.455,0.545,0.16,129.0,98.0,102.0,0.205,-0.57,83.6,,,,,,
31,2024-04-02,746898,Strikeout,strikeout,True,666134,665871,Nolan Jones,Javier Assad,0,768bf68c-40d3-4a68-b85e-7e0e8ee615b4,665871.0,javierassad,Assad,Right,Javier Assad,CHC,3.27,4.73,85.1,100.0,87.0,95.0,0.851,8.33,3.69,8.44,1.27,1.08,0.284,0.36,0.144,0.288,0.428,79.0,90.0,86.0,98.0,106.0,101.0,72.0,106.0,97.0,78.0,99.0,91.0,121.0,99.0,106.0,98.0,97.0,94.0,0.37,0.185,0.202,0.096,0.11,0.037,-0.69,-1.88,1.32,-3.1,0.3,-1.03,91.9,87.9,84.3,91.7,80.2,76.7,0.213,0.309,0.097,0.333,0.737,0.174,0.163,0.245,0.31,0.326,0.478,0.238,0.261,0.609,0.318,0.25,0.25,0.091,,,,,,,,,,,,
32,2024-04-02,746898,Lineout,field_out,True,592178,665871,Kris Bryant,Javier Assad,0,394d5c9b-ee94-4316-98dc-16ab6ff04092,665871.0,javierassad,Assad,Right,Javier Assad,CHC,3.27,4.73,85.1,100.0,87.0,95.0,0.851,8.33,3.69,8.44,1.27,1.08,0.284,0.36,0.144,0.288,0.428,79.0,90.0,86.0,98.0,106.0,101.0,72.0,106.0,97.0,78.0,99.0,91.0,121.0,99.0,106.0,98.0,97.0,94.0,0.37,0.185,0.202,0.096,0.11,0.037,-0.69,-1.88,1.32,-3.1,0.3,-1.03,91.9,87.9,84.3,91.7,80.2,76.7,0.213,0.309,0.097,0.333,0.737,0.174,0.163,0.245,0.31,0.326,0.478,0.238,0.261,0.609,0.318,0.25,0.25,0.091,,,,,,,,,,,,
