,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FS%,SL%,CU%,wFA/C,wFS/C,wSI/C,wSL/C,wCU/C,vFA,vFS,vSI,vSL,vCU,FS_ba,FS_slg,FS_whiff,FF_ba,FF_slg,FF_whiff,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff,Stf+ CH,Loc+ CH,Pit+ CH,CH%,wCH/C,vCH,CH_ba,CH_slg,CH_whiff
0,2024-04-07,746251,Strikeout,strikeout,True,680776,681217,Jarren Duran,Chase Silseth,0,9180a543-d107-437f-acc9-9ea5b9a56130,681217.0,chasesilseth,Silseth,Right,Chase Silseth,LAA,6.75,6.1,8.0,96.0,103.0,98.0,0.676,13.5,4.5,9.0,3.38,0.5,0.143,0.429,0.143,0.429,0.407,68.0,92.0,86.0,92.0,94.0,91.0,102.0,102.0,92.0,110.0,80.0,90.0,122.0,123.0,131.0,0.09,0.425,0.192,0.263,0.03,1.14,-2.15,-16.85,0.86,0.51,93.7,85.7,93.7,80.0,78.4,0.2,0.467,0.3,0.167,0.417,0.313,1.0,2.0,0.25,0.0,0.0,0.444,,,,,,,,,,,,,,,,,,
1,2024-04-07,746251,Walk,walk,False,646240,681217,Rafael Devers,Chase Silseth,0,5fbb0717-22ab-4a46-bff6-2cd21d58faea,681217.0,chasesilseth,Silseth,Right,Chase Silseth,LAA,6.75,6.1,8.0,96.0,103.0,98.0,0.676,13.5,4.5,9.0,3.38,0.5,0.143,0.429,0.143,0.429,0.407,68.0,92.0,86.0,92.0,94.0,91.0,102.0,102.0,92.0,110.0,80.0,90.0,122.0,123.0,131.0,0.09,0.425,0.192,0.263,0.03,1.14,-2.15,-16.85,0.86,0.51,93.7,85.7,93.7,80.0,78.4,0.2,0.467,0.3,0.167,0.417,0.313,1.0,2.0,0.25,0.0,0.0,0.444,,,,,,,,,,,,,,,,,,
2,2024-04-07,746251,Strikeout,strikeout,True,641933,681217,Tyler O'Neill,Chase Silseth,0,792e091c-2717-44c5-88e7-54e2cc23d19b,681217.0,chasesilseth,Silseth,Right,Chase Silseth,LAA,6.75,6.1,8.0,96.0,103.0,98.0,0.676,13.5,4.5,9.0,3.38,0.5,0.143,0.429,0.143,0.429,0.407,68.0,92.0,86.0,92.0,94.0,91.0,102.0,102.0,92.0,110.0,80.0,90.0,122.0,123.0,131.0,0.09,0.425,0.192,0.263,0.03,1.14,-2.15,-16.85,0.86,0.51,93.7,85.7,93.7,80.0,78.4,0.2,0.467,0.3,0.167,0.417,0.313,1.0,2.0,0.25,0.0,0.0,0.444,,,,,,,,,,,,,,,,,,
3,2024-04-07,746251,Groundout,field_out,True,671213,681217,Triston Casas,Chase Silseth,0,1e534cd1-10da-4974-aab8-bfb612e02177,681217.0,chasesilseth,Silseth,Right,Chase Silseth,LAA,6.75,6.1,8.0,96.0,103.0,98.0,0.676,13.5,4.5,9.0,3.38,0.5,0.143,0.429,0.143,0.429,0.407,68.0,92.0,86.0,92.0,94.0,91.0,102.0,102.0,92.0,110.0,80.0,90.0,122.0,123.0,131.0,0.09,0.425,0.192,0.263,0.03,1.14,-2.15,-16.85,0.86,0.51,93.7,85.7,93.7,80.0,78.4,0.2,0.467,0.3,0.167,0.417,0.313,1.0,2.0,0.25,0.0,0.0,0.444,,,,,,,,,,,,,,,,,,
4,2024-04-07,746251,Flyout,field_out,True,543685,656557,Anthony Rendon,Tanner Houck,0,9ac784b0-dfec-46fe-b408-a7a7d6d621f0,656557.0,tannerhouck,Houck,Right,Tanner Houck,BOS,2.54,3.72,117.0,103.0,109.0,107.0,0.786,8.62,2.0,7.31,0.38,2.29,0.185,0.445,0.106,0.312,0.442,,,,,,,96.0,103.0,97.0,115.0,102.0,113.0,116.0,105.0,111.0,0.299,,0.255,0.423,,,1.83,0.49,1.85,,,88.4,93.4,83.1,,0.188,0.234,0.233,,,,0.275,0.344,0.129,0.191,0.275,0.294,95.0,93.0,93.0,0.022,-0.99,87.1,0.2,0.4,0.235,,,,,,,,,
5,2024-04-07,746251,Strikeout,strikeout,True,694384,656557,Nolan Schanuel,Tanner Houck,0,90bf3116-129c-4c23-9434-e6cc3094d70c,656557.0,tannerhouck,Houck,Right,Tanner Houck,BOS,2.54,3.72,117.0,103.0,109.0,107.0,0.786,8.62,2.0,7.31,0.38,2.29,0.185,0.445,0.106,0.312,0.442,,,,,,,96.0,103.0,97.0,115.0,102.0,113.0,116.0,105.0,111.0,0.299,,0.255,0.423,,,1.83,0.49,1.85,,,88.4,93.4,83.1,,0.188,0.234,0.233,,,,0.275,0.344,0.129,0.191,0.275,0.294,95.0,93.0,93.0,0.022,-0.99,87.1,0.2,0.4,0.235,,,,,,,,,
6,2024-04-07,746251,Hit By Pitch,hit_by_pitch,False,545361,656557,Mike Trout,Tanner Houck,0,3f47c1a1-6dcc-4afe-aca5-09b89cc53d78,656557.0,tannerhouck,Houck,Right,Tanner Houck,BOS,2.54,3.72,117.0,103.0,109.0,107.0,0.786,8.62,2.0,7.31,0.38,2.29,0.185,0.445,0.106,0.312,0.442,,,,,,,96.0,103.0,97.0,115.0,102.0,113.0,116.0,105.0,111.0,0.299,,0.255,0.423,,,1.83,0.49,1.85,,,88.4,93.4,83.1,,0.188,0.234,0.233,,,,0.275,0.344,0.129,0.191,0.275,0.294,95.0,93.0,93.0,0.022,-0.99,87.1,0.2,0.4,0.235,,,,,,,,,
7,2024-04-07,746251,Single,single,False,621493,656557,Taylor Ward,Tanner Houck,1,1d9acaf0-4e8e-47f0-b48f-ba376177b280,656557.0,tannerhouck,Houck,Right,Tanner Houck,BOS,2.54,3.72,117.0,103.0,109.0,107.0,0.786,8.62,2.0,7.31,0.38,2.29,0.185,0.445,0.106,0.312,0.442,,,,,,,96.0,103.0,97.0,115.0,102.0,113.0,116.0,105.0,111.0,0.299,,0.255,0.423,,,1.83,0.49,1.85,,,88.4,93.4,83.1,,0.188,0.234,0.233,,,,0.275,0.344,0.129,0.191,0.275,0.294,95.0,93.0,93.0,0.022,-0.99,87.1,0.2,0.4,0.235,,,,,,,,,
8,2024-04-07,746251,Flyout,field_out,True,592273,656557,Brandon Drury,Tanner Houck,0,42f66a7d-bd8b-4f04-b1f0-ebea917537ee,656557.0,tannerhouck,Houck,Right,Tanner Houck,BOS,2.54,3.72,117.0,103.0,109.0,107.0,0.786,8.62,2.0,7.31,0.38,2.29,0.185,0.445,0.106,0.312,0.442,,,,,,,96.0,103.0,97.0,115.0,102.0,113.0,116.0,105.0,111.0,0.299,,0.255,0.423,,,1.83,0.49,1.85,,,88.4,93.4,83.1,,0.188,0.234,0.233,,,,0.275,0.344,0.129,0.191,0.275,0.294,95.0,93.0,93.0,0.022,-0.99,87.1,0.2,0.4,0.235,,,,,,,,,
9,2024-04-07,746251,Lineout,field_out,True,807799,681217,Masataka Yoshida,Chase Silseth,0,a7bf997a-911c-4c7b-bf45-d74f301319cb,681217.0,chasesilseth,Silseth,Right,Chase Silseth,LAA,6.75,6.1,8.0,96.0,103.0,98.0,0.676,13.5,4.5,9.0,3.38,0.5,0.143,0.429,0.143,0.429,0.407,68.0,92.0,86.0,92.0,94.0,91.0,102.0,102.0,92.0,110.0,80.0,90.0,122.0,123.0,131.0,0.09,0.425,0.192,0.263,0.03,1.14,-2.15,-16.85,0.86,0.51,93.7,85.7,93.7,80.0,78.4,0.2,0.467,0.3,0.167,0.417,0.313,1.0,2.0,0.25,0.0,0.0,0.444,,,,,,,,,,,,,,,,,,
