,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCH/C,vFA,vFC,vCH,vSI,vSL,CH_ba,CH_slg,CH_whiff,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,FF_ba,FF_slg,FF_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,CU_ba,CU_slg,CU_whiff,FC_ba,FC_slg,FC_whiff,SV_ba,SV_slg,SV_whiff
11,2024-06-01,745332,Strikeout,strikeout,True,656305,547001,Matt Chapman,Cody Poteet,0,ebed0346-7fb4-4e86-852a-d8c317297ecb,547001.0,codypoteet,Poteet,Right,Cody Poteet,NYY,2.14,5.02,21.0,103.0,93.0,100.0,0.858,5.57,3.0,6.43,0.86,1.42,0.213,0.459,0.082,0.197,0.379,108.0,103.0,105.0,77.0,96.0,92.0,79.0,105.0,95.0,133.0,94.0,102.0,,,,0.242,0.291,,0.165,0.205,0.74,,3.05,0.66,2.39,93.3,,86.9,92.6,80.7,0.2,0.2,0.206,0.16,0.36,0.05,0.25,0.25,0.19,0.143,0.143,0.176,104.0,106.0,101.0,0.098,-2.58,78.1,0.375,0.75,0.167,,,,,,
12,2024-06-01,745332,Groundout,field_out,True,573262,547001,Mike Yastrzemski,Cody Poteet,0,8e10f15f-ae5a-41a2-9af1-8eb0ef8be643,547001.0,codypoteet,Poteet,Right,Cody Poteet,NYY,2.14,5.02,21.0,103.0,93.0,100.0,0.858,5.57,3.0,6.43,0.86,1.42,0.213,0.459,0.082,0.197,0.379,108.0,103.0,105.0,77.0,96.0,92.0,79.0,105.0,95.0,133.0,94.0,102.0,,,,0.242,0.291,,0.165,0.205,0.74,,3.05,0.66,2.39,93.3,,86.9,92.6,80.7,0.2,0.2,0.206,0.16,0.36,0.05,0.25,0.25,0.19,0.143,0.143,0.176,104.0,106.0,101.0,0.098,-2.58,78.1,0.375,0.75,0.167,,,,,,
13,2024-06-01,745332,Strikeout,strikeout,True,671218,547001,Heliot Ramos,Cody Poteet,0,ff1c8f74-4d1c-4385-a3ff-3e2b56c3474e,547001.0,codypoteet,Poteet,Right,Cody Poteet,NYY,2.14,5.02,21.0,103.0,93.0,100.0,0.858,5.57,3.0,6.43,0.86,1.42,0.213,0.459,0.082,0.197,0.379,108.0,103.0,105.0,77.0,96.0,92.0,79.0,105.0,95.0,133.0,94.0,102.0,,,,0.242,0.291,,0.165,0.205,0.74,,3.05,0.66,2.39,93.3,,86.9,92.6,80.7,0.2,0.2,0.206,0.16,0.36,0.05,0.25,0.25,0.19,0.143,0.143,0.176,104.0,106.0,101.0,0.098,-2.58,78.1,0.375,0.75,0.167,,,,,,
14,2024-06-01,745332,Single,single,False,518934,657277,DJ LeMahieu,Logan Webb,0,2ce84d52-dbd2-4844-a9b8-4e5f86461253,657277.0,loganwebb,Webb,Right,Logan Webb,SFG,3.47,4.24,124.1,104.0,112.0,107.0,0.826,7.75,2.03,9.12,0.43,2.59,0.236,0.389,0.153,0.311,0.402,132.0,105.0,115.0,56.0,109.0,91.0,98.0,103.0,101.0,119.0,102.0,112.0,59.0,115.0,105.0,0.388,0.048,0.011,0.223,0.329,1.24,5.55,1.02,0.18,0.28,92.3,90.3,87.4,92.2,83.5,0.283,0.405,0.197,0.276,0.346,0.15,0.247,0.323,0.227,0.1,0.15,0.39,,,,,,,,,,,,,,,
15,2024-06-01,745332,Double,double,False,683011,657277,Anthony Volpe,Logan Webb,1,05c0182a-7f06-4d8c-a3c0-5291aad86891,657277.0,loganwebb,Webb,Right,Logan Webb,SFG,3.47,4.24,124.1,104.0,112.0,107.0,0.826,7.75,2.03,9.12,0.43,2.59,0.236,0.389,0.153,0.311,0.402,132.0,105.0,115.0,56.0,109.0,91.0,98.0,103.0,101.0,119.0,102.0,112.0,59.0,115.0,105.0,0.388,0.048,0.011,0.223,0.329,1.24,5.55,1.02,0.18,0.28,92.3,90.3,87.4,92.2,83.5,0.283,0.405,0.197,0.276,0.346,0.15,0.247,0.323,0.227,0.1,0.15,0.39,,,,,,,,,,,,,,,
16,2024-06-01,745332,Sac Fly,sac_fly,True,665742,657277,Juan Soto,Logan Webb,1,5cecf974-ac6a-48e3-8e82-649545f30d45,657277.0,loganwebb,Webb,Right,Logan Webb,SFG,3.47,4.24,124.1,104.0,112.0,107.0,0.826,7.75,2.03,9.12,0.43,2.59,0.236,0.389,0.153,0.311,0.402,132.0,105.0,115.0,56.0,109.0,91.0,98.0,103.0,101.0,119.0,102.0,112.0,59.0,115.0,105.0,0.388,0.048,0.011,0.223,0.329,1.24,5.55,1.02,0.18,0.28,92.3,90.3,87.4,92.2,83.5,0.283,0.405,0.197,0.276,0.346,0.15,0.247,0.323,0.227,0.1,0.15,0.39,,,,,,,,,,,,,,,
17,2024-06-01,745332,Intent Walk,intent_walk,False,592450,657277,Aaron Judge,Logan Webb,0,07453326-0186-1013-000c-f08cd117d70a,657277.0,loganwebb,Webb,Right,Logan Webb,SFG,3.47,4.24,124.1,104.0,112.0,107.0,0.826,7.75,2.03,9.12,0.43,2.59,0.236,0.389,0.153,0.311,0.402,132.0,105.0,115.0,56.0,109.0,91.0,98.0,103.0,101.0,119.0,102.0,112.0,59.0,115.0,105.0,0.388,0.048,0.011,0.223,0.329,1.24,5.55,1.02,0.18,0.28,92.3,90.3,87.4,92.2,83.5,0.283,0.405,0.197,0.276,0.346,0.15,0.247,0.323,0.227,0.1,0.15,0.39,,,,,,,,,,,,,,,
18,2024-06-01,745332,Single,single,False,657077,657277,Alex Verdugo,Logan Webb,1,3e88dc25-1e83-4b0d-ac83-f01fce20f3cc,657277.0,loganwebb,Webb,Right,Logan Webb,SFG,3.47,4.24,124.1,104.0,112.0,107.0,0.826,7.75,2.03,9.12,0.43,2.59,0.236,0.389,0.153,0.311,0.402,132.0,105.0,115.0,56.0,109.0,91.0,98.0,103.0,101.0,119.0,102.0,112.0,59.0,115.0,105.0,0.388,0.048,0.011,0.223,0.329,1.24,5.55,1.02,0.18,0.28,92.3,90.3,87.4,92.2,83.5,0.283,0.405,0.197,0.276,0.346,0.15,0.247,0.323,0.227,0.1,0.15,0.39,,,,,,,,,,,,,,,
19,2024-06-01,745332,Grounded Into DP,grounded_into_double_play,True,519317,657277,Giancarlo Stanton,Logan Webb,1,f11fed55-2348-465d-9167-cf4c73657f7f,657277.0,loganwebb,Webb,Right,Logan Webb,SFG,3.47,4.24,124.1,104.0,112.0,107.0,0.826,7.75,2.03,9.12,0.43,2.59,0.236,0.389,0.153,0.311,0.402,132.0,105.0,115.0,56.0,109.0,91.0,98.0,103.0,101.0,119.0,102.0,112.0,59.0,115.0,105.0,0.388,0.048,0.011,0.223,0.329,1.24,5.55,1.02,0.18,0.28,92.3,90.3,87.4,92.2,83.5,0.283,0.405,0.197,0.276,0.346,0.15,0.247,0.323,0.227,0.1,0.15,0.39,,,,,,,,,,,,,,,
20,2024-06-01,745332,Walk,walk,False,670092,547001,Trenton Brooks,Cody Poteet,0,fb5bb99f-7d6d-42e3-b690-47092e7823c0,547001.0,codypoteet,Poteet,Right,Cody Poteet,NYY,2.14,5.02,21.0,103.0,93.0,100.0,0.858,5.57,3.0,6.43,0.86,1.42,0.213,0.459,0.082,0.197,0.379,108.0,103.0,105.0,77.0,96.0,92.0,79.0,105.0,95.0,133.0,94.0,102.0,,,,0.242,0.291,,0.165,0.205,0.74,,3.05,0.66,2.39,93.3,,86.9,92.6,80.7,0.2,0.2,0.206,0.16,0.36,0.05,0.25,0.25,0.19,0.143,0.143,0.176,104.0,106.0,101.0,0.098,-2.58,78.1,0.375,0.75,0.167,,,,,,
21,2024-06-01,745332,Home Run,home_run,False,669477,547001,Casey Schmitt,Cody Poteet,1,6ef5a221-c702-4574-9aa8-c92dd8bf6950,547001.0,codypoteet,Poteet,Right,Cody Poteet,NYY,2.14,5.02,21.0,103.0,93.0,100.0,0.858,5.57,3.0,6.43,0.86,1.42,0.213,0.459,0.082,0.197,0.379,108.0,103.0,105.0,77.0,96.0,92.0,79.0,105.0,95.0,133.0,94.0,102.0,,,,0.242,0.291,,0.165,0.205,0.74,,3.05,0.66,2.39,93.3,,86.9,92.6,80.7,0.2,0.2,0.206,0.16,0.36,0.05,0.25,0.25,0.19,0.143,0.143,0.176,104.0,106.0,101.0,0.098,-2.58,78.1,0.375,0.75,0.167,,,,,,
22,2024-06-01,745332,Flyout,field_out,True,689172,547001,Brett Wisely,Cody Poteet,0,a49a97d9-f8a0-4e2d-b411-c1e6ef32ce61,547001.0,codypoteet,Poteet,Right,Cody Poteet,NYY,2.14,5.02,21.0,103.0,93.0,100.0,0.858,5.57,3.0,6.43,0.86,1.42,0.213,0.459,0.082,0.197,0.379,108.0,103.0,105.0,77.0,96.0,92.0,79.0,105.0,95.0,133.0,94.0,102.0,,,,0.242,0.291,,0.165,0.205,0.74,,3.05,0.66,2.39,93.3,,86.9,92.6,80.7,0.2,0.2,0.206,0.16,0.36,0.05,0.25,0.25,0.19,0.143,0.143,0.176,104.0,106.0,101.0,0.098,-2.58,78.1,0.375,0.75,0.167,,,,,,
23,2024-06-01,745332,Lineout,field_out,True,682641,547001,Luis Matos,Cody Poteet,0,b3872068-cf0a-43eb-9278-7e14836efdfa,547001.0,codypoteet,Poteet,Right,Cody Poteet,NYY,2.14,5.02,21.0,103.0,93.0,100.0,0.858,5.57,3.0,6.43,0.86,1.42,0.213,0.459,0.082,0.197,0.379,108.0,103.0,105.0,77.0,96.0,92.0,79.0,105.0,95.0,133.0,94.0,102.0,,,,0.242,0.291,,0.165,0.205,0.74,,3.05,0.66,2.39,93.3,,86.9,92.6,80.7,0.2,0.2,0.206,0.16,0.36,0.05,0.25,0.25,0.19,0.143,0.143,0.176,104.0,106.0,101.0,0.098,-2.58,78.1,0.375,0.75,0.167,,,,,,
24,2024-06-01,745332,Strikeout,strikeout,True,527038,547001,Wilmer Flores,Cody Poteet,0,ab7cc711-c5f8-47c9-b5f1-a61e2c352904,547001.0,codypoteet,Poteet,Right,Cody Poteet,NYY,2.14,5.02,21.0,103.0,93.0,100.0,0.858,5.57,3.0,6.43,0.86,1.42,0.213,0.459,0.082,0.197,0.379,108.0,103.0,105.0,77.0,96.0,92.0,79.0,105.0,95.0,133.0,94.0,102.0,,,,0.242,0.291,,0.165,0.205,0.74,,3.05,0.66,2.39,93.3,,86.9,92.6,80.7,0.2,0.2,0.206,0.16,0.36,0.05,0.25,0.25,0.19,0.143,0.143,0.176,104.0,106.0,101.0,0.098,-2.58,78.1,0.375,0.75,0.167,,,,,,
25,2024-06-01,745332,Flyout,field_out,True,519203,657277,Anthony Rizzo,Logan Webb,0,8f44425e-3551-499c-98be-1f108940d7f1,657277.0,loganwebb,Webb,Right,Logan Webb,SFG,3.47,4.24,124.1,104.0,112.0,107.0,0.826,7.75,2.03,9.12,0.43,2.59,0.236,0.389,0.153,0.311,0.402,132.0,105.0,115.0,56.0,109.0,91.0,98.0,103.0,101.0,119.0,102.0,112.0,59.0,115.0,105.0,0.388,0.048,0.011,0.223,0.329,1.24,5.55,1.02,0.18,0.28,92.3,90.3,87.4,92.2,83.5,0.283,0.405,0.197,0.276,0.346,0.15,0.247,0.323,0.227,0.1,0.15,0.39,,,,,,,,,,,,,,,
26,2024-06-01,745332,Strikeout,strikeout,True,650402,657277,Gleyber Torres,Logan Webb,0,88d0767a-b731-4945-9198-74260471cea1,657277.0,loganwebb,Webb,Right,Logan Webb,SFG,3.47,4.24,124.1,104.0,112.0,107.0,0.826,7.75,2.03,9.12,0.43,2.59,0.236,0.389,0.153,0.311,0.402,132.0,105.0,115.0,56.0,109.0,91.0,98.0,103.0,101.0,119.0,102.0,112.0,59.0,115.0,105.0,0.388,0.048,0.011,0.223,0.329,1.24,5.55,1.02,0.18,0.28,92.3,90.3,87.4,92.2,83.5,0.283,0.405,0.197,0.276,0.346,0.15,0.247,0.323,0.227,0.1,0.15,0.39,,,,,,,,,,,,,,,
27,2024-06-01,745332,Groundout,field_out,True,669224,657277,Austin Wells,Logan Webb,0,778d106b-3f00-4b0e-875c-f163b3155fee,657277.0,loganwebb,Webb,Right,Logan Webb,SFG,3.47,4.24,124.1,104.0,112.0,107.0,0.826,7.75,2.03,9.12,0.43,2.59,0.236,0.389,0.153,0.311,0.402,132.0,105.0,115.0,56.0,109.0,91.0,98.0,103.0,101.0,119.0,102.0,112.0,59.0,115.0,105.0,0.388,0.048,0.011,0.223,0.329,1.24,5.55,1.02,0.18,0.28,92.3,90.3,87.4,92.2,83.5,0.283,0.405,0.197,0.276,0.346,0.15,0.247,0.323,0.227,0.1,0.15,0.39,,,,,,,,,,,,,,,
28,2024-06-01,745332,Groundout,field_out,True,672275,547001,Patrick Bailey,Cody Poteet,0,529f22bc-42b2-4fe8-b3c5-c79b1c20da90,547001.0,codypoteet,Poteet,Right,Cody Poteet,NYY,2.14,5.02,21.0,103.0,93.0,100.0,0.858,5.57,3.0,6.43,0.86,1.42,0.213,0.459,0.082,0.197,0.379,108.0,103.0,105.0,77.0,96.0,92.0,79.0,105.0,95.0,133.0,94.0,102.0,,,,0.242,0.291,,0.165,0.205,0.74,,3.05,0.66,2.39,93.3,,86.9,92.6,80.7,0.2,0.2,0.206,0.16,0.36,0.05,0.25,0.25,0.19,0.143,0.143,0.176,104.0,106.0,101.0,0.098,-2.58,78.1,0.375,0.75,0.167,,,,,,
29,2024-06-01,745332,Strikeout,strikeout,True,656305,547001,Matt Chapman,Cody Poteet,0,950d7251-5367-44b6-8136-25a3a7a0d821,547001.0,codypoteet,Poteet,Right,Cody Poteet,NYY,2.14,5.02,21.0,103.0,93.0,100.0,0.858,5.57,3.0,6.43,0.86,1.42,0.213,0.459,0.082,0.197,0.379,108.0,103.0,105.0,77.0,96.0,92.0,79.0,105.0,95.0,133.0,94.0,102.0,,,,0.242,0.291,,0.165,0.205,0.74,,3.05,0.66,2.39,93.3,,86.9,92.6,80.7,0.2,0.2,0.206,0.16,0.36,0.05,0.25,0.25,0.19,0.143,0.143,0.176,104.0,106.0,101.0,0.098,-2.58,78.1,0.375,0.75,0.167,,,,,,
30,2024-06-01,745332,Flyout,field_out,True,573262,547001,Mike Yastrzemski,Cody Poteet,0,6429295a-8baa-4d2f-aef1-a1d8fb7f1729,547001.0,codypoteet,Poteet,Right,Cody Poteet,NYY,2.14,5.02,21.0,103.0,93.0,100.0,0.858,5.57,3.0,6.43,0.86,1.42,0.213,0.459,0.082,0.197,0.379,108.0,103.0,105.0,77.0,96.0,92.0,79.0,105.0,95.0,133.0,94.0,102.0,,,,0.242,0.291,,0.165,0.205,0.74,,3.05,0.66,2.39,93.3,,86.9,92.6,80.7,0.2,0.2,0.206,0.16,0.36,0.05,0.25,0.25,0.19,0.143,0.143,0.176,104.0,106.0,101.0,0.098,-2.58,78.1,0.375,0.75,0.167,,,,,,
31,2024-06-01,745332,Groundout,field_out,True,518934,657277,DJ LeMahieu,Logan Webb,0,30fdd1dc-4cde-4245-95ba-27bea3945736,657277.0,loganwebb,Webb,Right,Logan Webb,SFG,3.47,4.24,124.1,104.0,112.0,107.0,0.826,7.75,2.03,9.12,0.43,2.59,0.236,0.389,0.153,0.311,0.402,132.0,105.0,115.0,56.0,109.0,91.0,98.0,103.0,101.0,119.0,102.0,112.0,59.0,115.0,105.0,0.388,0.048,0.011,0.223,0.329,1.24,5.55,1.02,0.18,0.28,92.3,90.3,87.4,92.2,83.5,0.283,0.405,0.197,0.276,0.346,0.15,0.247,0.323,0.227,0.1,0.15,0.39,,,,,,,,,,,,,,,
32,2024-06-01,745332,Groundout,field_out,True,683011,657277,Anthony Volpe,Logan Webb,0,90039b02-3aee-4b45-a0f2-13fe03dc5ac2,657277.0,loganwebb,Webb,Right,Logan Webb,SFG,3.47,4.24,124.1,104.0,112.0,107.0,0.826,7.75,2.03,9.12,0.43,2.59,0.236,0.389,0.153,0.311,0.402,132.0,105.0,115.0,56.0,109.0,91.0,98.0,103.0,101.0,119.0,102.0,112.0,59.0,115.0,105.0,0.388,0.048,0.011,0.223,0.329,1.24,5.55,1.02,0.18,0.28,92.3,90.3,87.4,92.2,83.5,0.283,0.405,0.197,0.276,0.346,0.15,0.247,0.323,0.227,0.1,0.15,0.39,,,,,,,,,,,,,,,
33,2024-06-01,745332,Triple,triple,False,665742,657277,Juan Soto,Logan Webb,0,5c335bd3-2f98-4b8a-a051-006a73f67ad7,657277.0,loganwebb,Webb,Right,Logan Webb,SFG,3.47,4.24,124.1,104.0,112.0,107.0,0.826,7.75,2.03,9.12,0.43,2.59,0.236,0.389,0.153,0.311,0.402,132.0,105.0,115.0,56.0,109.0,91.0,98.0,103.0,101.0,119.0,102.0,112.0,59.0,115.0,105.0,0.388,0.048,0.011,0.223,0.329,1.24,5.55,1.02,0.18,0.28,92.3,90.3,87.4,92.2,83.5,0.283,0.405,0.197,0.276,0.346,0.15,0.247,0.323,0.227,0.1,0.15,0.39,,,,,,,,,,,,,,,
34,2024-06-01,745332,Strikeout,strikeout,True,592450,657277,Aaron Judge,Logan Webb,0,da6b4ad4-a9d8-4ae2-b43f-eb1f3aa5c072,657277.0,loganwebb,Webb,Right,Logan Webb,SFG,3.47,4.24,124.1,104.0,112.0,107.0,0.826,7.75,2.03,9.12,0.43,2.59,0.236,0.389,0.153,0.311,0.402,132.0,105.0,115.0,56.0,109.0,91.0,98.0,103.0,101.0,119.0,102.0,112.0,59.0,115.0,105.0,0.388,0.048,0.011,0.223,0.329,1.24,5.55,1.02,0.18,0.28,92.3,90.3,87.4,92.2,83.5,0.283,0.405,0.197,0.276,0.346,0.15,0.247,0.323,0.227,0.1,0.15,0.39,,,,,,,,,,,,,,,
35,2024-06-01,745332,Single,single,False,671218,547001,Heliot Ramos,Cody Poteet,1,7c1da823-ff55-4490-9d26-a7a1dd149a62,547001.0,codypoteet,Poteet,Right,Cody Poteet,NYY,2.14,5.02,21.0,103.0,93.0,100.0,0.858,5.57,3.0,6.43,0.86,1.42,0.213,0.459,0.082,0.197,0.379,108.0,103.0,105.0,77.0,96.0,92.0,79.0,105.0,95.0,133.0,94.0,102.0,,,,0.242,0.291,,0.165,0.205,0.74,,3.05,0.66,2.39,93.3,,86.9,92.6,80.7,0.2,0.2,0.206,0.16,0.36,0.05,0.25,0.25,0.19,0.143,0.143,0.176,104.0,106.0,101.0,0.098,-2.58,78.1,0.375,0.75,0.167,,,,,,
