,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,KC%,CH%,wFA/C,wFC/C,wSI/C,wKC/C,wCH/C,vFA,vFC,vCH,vSI,vKC,FF_ba,FF_slg,FF_whiff,CU_ba,CU_slg,CU_whiff,SI_ba,SI_slg,SI_whiff,CH_ba,CH_slg,CH_whiff,FC_ba,FC_slg,FC_whiff,Stf+ SL,Loc+ SL,Pit+ SL,SL%,wSL/C,vSL,SL_ba,SL_slg,SL_whiff,ST_ba,ST_slg,ST_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU
0,2024-07-30,746926,Single,single,False,645302,572020,Victor Robles,James Paxton,0,e7b6577c-befa-45ad-b0df-15fe1563faef,572020.0,jamespaxton,Paxton,Left,James Paxton,- - -,4.4,4.75,100.1,98.0,74.0,91.0,0.812,6.55,4.49,8.52,1.08,0.88,0.272,0.329,0.144,0.355,0.424,72.0,95.0,95.0,70.0,98.0,86.0,65.0,107.0,97.0,83.0,98.0,97.0,82.0,95.0,83.0,0.05,0.551,0.031,0.303,0.066,-0.18,-3.33,-0.97,0.59,-2.1,93.2,84.0,82.6,92.8,80.8,0.264,0.431,0.144,0.2,0.3,0.357,0.308,0.423,0.091,0.25,0.375,0.326,0.308,0.769,0.13,,,,,,,,,,,,,,,,,,
1,2024-07-30,746926,Strikeout,strikeout,True,668227,572020,Randy Arozarena,James Paxton,0,02acdb04-1dca-482a-bee3-ee2c2e1ead5d,572020.0,jamespaxton,Paxton,Left,James Paxton,- - -,4.4,4.75,100.1,98.0,74.0,91.0,0.812,6.55,4.49,8.52,1.08,0.88,0.272,0.329,0.144,0.355,0.424,72.0,95.0,95.0,70.0,98.0,86.0,65.0,107.0,97.0,83.0,98.0,97.0,82.0,95.0,83.0,0.05,0.551,0.031,0.303,0.066,-0.18,-3.33,-0.97,0.59,-2.1,93.2,84.0,82.6,92.8,80.8,0.264,0.431,0.144,0.2,0.3,0.357,0.308,0.423,0.091,0.25,0.375,0.326,0.308,0.769,0.13,,,,,,,,,,,,,,,,,,
2,2024-07-30,746926,Flyout,field_out,True,663728,572020,Cal Raleigh,James Paxton,0,6a0a020d-3dae-4263-888d-dbf0dce8dbe9,572020.0,jamespaxton,Paxton,Left,James Paxton,- - -,4.4,4.75,100.1,98.0,74.0,91.0,0.812,6.55,4.49,8.52,1.08,0.88,0.272,0.329,0.144,0.355,0.424,72.0,95.0,95.0,70.0,98.0,86.0,65.0,107.0,97.0,83.0,98.0,97.0,82.0,95.0,83.0,0.05,0.551,0.031,0.303,0.066,-0.18,-3.33,-0.97,0.59,-2.1,93.2,84.0,82.6,92.8,80.8,0.264,0.431,0.144,0.2,0.3,0.357,0.308,0.423,0.091,0.25,0.375,0.326,0.308,0.769,0.13,,,,,,,,,,,,,,,,,,
3,2024-07-30,746926,Single,single,True,457759,572020,Justin Turner,James Paxton,1,5dc37baf-09d7-479f-a294-57b82246d53b,572020.0,jamespaxton,Paxton,Left,James Paxton,- - -,4.4,4.75,100.1,98.0,74.0,91.0,0.812,6.55,4.49,8.52,1.08,0.88,0.272,0.329,0.144,0.355,0.424,72.0,95.0,95.0,70.0,98.0,86.0,65.0,107.0,97.0,83.0,98.0,97.0,82.0,95.0,83.0,0.05,0.551,0.031,0.303,0.066,-0.18,-3.33,-0.97,0.59,-2.1,93.2,84.0,82.6,92.8,80.8,0.264,0.431,0.144,0.2,0.3,0.357,0.308,0.423,0.091,0.25,0.375,0.326,0.308,0.769,0.13,,,,,,,,,,,,,,,,,,
4,2024-07-30,746926,Strikeout,strikeout,True,680776,622491,Jarren Duran,Luis Castillo,0,0b880f89-1ef7-46da-9403-1cff617121d5,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,SEA,3.65,3.92,165.1,105.0,102.0,103.0,0.767,9.09,2.45,8.11,1.25,0.97,0.253,0.418,0.162,0.318,0.406,89.0,105.0,97.0,121.0,105.0,103.0,100.0,102.0,98.0,,,,,,,0.176,0.453,,,0.146,1.0,,-0.33,,-1.55,95.6,,88.1,95.6,,0.204,0.365,0.278,,,,0.294,0.455,0.103,0.292,0.531,0.252,,,,74.0,107.0,109.0,0.225,0.65,85.7,0.206,0.366,0.353,,,,,,,,,
5,2024-07-30,746926,Flyout,field_out,True,677800,622491,Wilyer Abreu,Luis Castillo,0,e090e678-731d-49f8-9cb3-570078bf96a9,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,SEA,3.65,3.92,165.1,105.0,102.0,103.0,0.767,9.09,2.45,8.11,1.25,0.97,0.253,0.418,0.162,0.318,0.406,89.0,105.0,97.0,121.0,105.0,103.0,100.0,102.0,98.0,,,,,,,0.176,0.453,,,0.146,1.0,,-0.33,,-1.55,95.6,,88.1,95.6,,0.204,0.365,0.278,,,,0.294,0.455,0.103,0.292,0.531,0.252,,,,74.0,107.0,109.0,0.225,0.65,85.7,0.206,0.366,0.353,,,,,,,,,
6,2024-07-30,746926,Single,single,False,807799,622491,Masataka Yoshida,Luis Castillo,0,078c99f5-7f6a-446a-bafd-1bdaccec7586,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,SEA,3.65,3.92,165.1,105.0,102.0,103.0,0.767,9.09,2.45,8.11,1.25,0.97,0.253,0.418,0.162,0.318,0.406,89.0,105.0,97.0,121.0,105.0,103.0,100.0,102.0,98.0,,,,,,,0.176,0.453,,,0.146,1.0,,-0.33,,-1.55,95.6,,88.1,95.6,,0.204,0.365,0.278,,,,0.294,0.455,0.103,0.292,0.531,0.252,,,,74.0,107.0,109.0,0.225,0.65,85.7,0.206,0.366,0.353,,,,,,,,,
7,2024-07-30,746926,Double,double,False,646240,622491,Rafael Devers,Luis Castillo,1,bdb33898-982b-4753-86ac-f6eb618f772d,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,SEA,3.65,3.92,165.1,105.0,102.0,103.0,0.767,9.09,2.45,8.11,1.25,0.97,0.253,0.418,0.162,0.318,0.406,89.0,105.0,97.0,121.0,105.0,103.0,100.0,102.0,98.0,,,,,,,0.176,0.453,,,0.146,1.0,,-0.33,,-1.55,95.6,,88.1,95.6,,0.204,0.365,0.278,,,,0.294,0.455,0.103,0.292,0.531,0.252,,,,74.0,107.0,109.0,0.225,0.65,85.7,0.206,0.366,0.353,,,,,,,,,
8,2024-07-30,746926,Flyout,field_out,True,641933,622491,Tyler O'Neill,Luis Castillo,0,e1c93a13-b66c-4e75-8e8b-b78d1f08bd0e,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,SEA,3.65,3.92,165.1,105.0,102.0,103.0,0.767,9.09,2.45,8.11,1.25,0.97,0.253,0.418,0.162,0.318,0.406,89.0,105.0,97.0,121.0,105.0,103.0,100.0,102.0,98.0,,,,,,,0.176,0.453,,,0.146,1.0,,-0.33,,-1.55,95.6,,88.1,95.6,,0.204,0.365,0.278,,,,0.294,0.455,0.103,0.292,0.531,0.252,,,,74.0,107.0,109.0,0.225,0.65,85.7,0.206,0.366,0.353,,,,,,,,,
9,2024-07-30,746926,Strikeout,strikeout,True,593871,572020,Jorge Polanco,James Paxton,0,230d1f18-5a45-49ca-aeef-50da77c52676,572020.0,jamespaxton,Paxton,Left,James Paxton,- - -,4.4,4.75,100.1,98.0,74.0,91.0,0.812,6.55,4.49,8.52,1.08,0.88,0.272,0.329,0.144,0.355,0.424,72.0,95.0,95.0,70.0,98.0,86.0,65.0,107.0,97.0,83.0,98.0,97.0,82.0,95.0,83.0,0.05,0.551,0.031,0.303,0.066,-0.18,-3.33,-0.97,0.59,-2.1,93.2,84.0,82.6,92.8,80.8,0.264,0.431,0.144,0.2,0.3,0.357,0.308,0.423,0.091,0.25,0.375,0.326,0.308,0.769,0.13,,,,,,,,,,,,,,,,,,
