,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,KC%,CH%,wFA/C,wFC/C,wSI/C,wKC/C,wCH/C,vFA,vFC,vCH,vSI,vKC,FF_ba,FF_slg,FF_whiff,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,SI_ba,SI_slg,SI_whiff,FC_ba,FC_slg,FC_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ SL,Loc+ SL,Pit+ SL,SL%,CU%,wSL/C,wCU/C,vSL,vCU,SL_ba,SL_slg,SL_whiff
0,2024-07-06,746129,Strikeout,strikeout,True,694192,572020,Jackson Chourio,James Paxton,0,f7b2dcb4-789d-4677-bc77-14d4e8d08a15,572020.0,jamespaxton,Paxton,Left,James Paxton,LAD,4.38,4.83,84.1,97.0,73.0,90.0,0.821,6.08,4.7,8.32,1.07,0.85,0.269,0.322,0.14,0.337,0.417,71.0,97.0,96.0,69.0,98.0,85.0,65.0,98.0,92.0,79.0,96.0,96.0,82.0,95.0,84.0,0.032,0.577,0.037,0.284,0.07,0.34,-3.42,-4.92,-0.23,-1.66,93.2,84.0,82.6,92.6,80.8,0.243,0.381,0.138,0.224,0.355,0.358,0.217,0.348,0.31,0.462,0.692,0.095,0.308,0.769,0.13,,,,,,,,,,,,,,,
1,2024-07-06,746129,Walk,walk,False,661388,572020,William Contreras,James Paxton,0,722f5097-265e-408a-889a-a50c1d917359,572020.0,jamespaxton,Paxton,Left,James Paxton,LAD,4.38,4.83,84.1,97.0,73.0,90.0,0.821,6.08,4.7,8.32,1.07,0.85,0.269,0.322,0.14,0.337,0.417,71.0,97.0,96.0,69.0,98.0,85.0,65.0,98.0,92.0,79.0,96.0,96.0,82.0,95.0,84.0,0.032,0.577,0.037,0.284,0.07,0.34,-3.42,-4.92,-0.23,-1.66,93.2,84.0,82.6,92.6,80.8,0.243,0.381,0.138,0.224,0.355,0.358,0.217,0.348,0.31,0.462,0.692,0.095,0.308,0.769,0.13,,,,,,,,,,,,,,,
2,2024-07-06,746129,Groundout,field_out,True,592885,572020,Christian Yelich,James Paxton,1,5f0d0b2e-3898-4446-a847-dc968a793d82,572020.0,jamespaxton,Paxton,Left,James Paxton,LAD,4.38,4.83,84.1,97.0,73.0,90.0,0.821,6.08,4.7,8.32,1.07,0.85,0.269,0.322,0.14,0.337,0.417,71.0,97.0,96.0,69.0,98.0,85.0,65.0,98.0,92.0,79.0,96.0,96.0,82.0,95.0,84.0,0.032,0.577,0.037,0.284,0.07,0.34,-3.42,-4.92,-0.23,-1.66,93.2,84.0,82.6,92.6,80.8,0.243,0.381,0.138,0.224,0.355,0.358,0.217,0.348,0.31,0.462,0.692,0.095,0.308,0.769,0.13,,,,,,,,,,,,,,,
3,2024-07-06,746129,Single,single,False,642715,572020,Willy Adames,James Paxton,1,beb020af-959c-4da8-87c4-06fa24fd1938,572020.0,jamespaxton,Paxton,Left,James Paxton,LAD,4.38,4.83,84.1,97.0,73.0,90.0,0.821,6.08,4.7,8.32,1.07,0.85,0.269,0.322,0.14,0.337,0.417,71.0,97.0,96.0,69.0,98.0,85.0,65.0,98.0,92.0,79.0,96.0,96.0,82.0,95.0,84.0,0.032,0.577,0.037,0.284,0.07,0.34,-3.42,-4.92,-0.23,-1.66,93.2,84.0,82.6,92.6,80.8,0.243,0.381,0.138,0.224,0.355,0.358,0.217,0.348,0.31,0.462,0.692,0.095,0.308,0.769,0.13,,,,,,,,,,,,,,,
4,2024-07-06,746129,Groundout,field_out,True,686217,572020,Sal Frelick,James Paxton,0,ccaca7b6-1ee7-47bd-a280-3730b35eb2e8,572020.0,jamespaxton,Paxton,Left,James Paxton,LAD,4.38,4.83,84.1,97.0,73.0,90.0,0.821,6.08,4.7,8.32,1.07,0.85,0.269,0.322,0.14,0.337,0.417,71.0,97.0,96.0,69.0,98.0,85.0,65.0,98.0,92.0,79.0,96.0,96.0,82.0,95.0,84.0,0.032,0.577,0.037,0.284,0.07,0.34,-3.42,-4.92,-0.23,-1.66,93.2,84.0,82.6,92.6,80.8,0.243,0.381,0.138,0.224,0.355,0.358,0.217,0.348,0.31,0.462,0.692,0.095,0.308,0.769,0.13,,,,,,,,,,,,,,,
5,2024-07-06,746129,Walk,walk,False,660271,642547,Shohei Ohtani,Freddy Peralta,0,532e1833-61f5-4c02-85e2-62798eb9ce92,642547.0,freddyperalta,"Peralta, F",Right,Freddy Peralta,MIL,4.11,3.74,103.0,99.0,107.0,102.0,0.71,11.36,3.15,7.6,1.22,0.92,0.248,0.38,0.233,0.31,0.387,76.0,94.0,88.0,121.0,99.0,103.0,,,,,,,,,,,0.536,,,0.17,0.0,,,,1.06,94.5,,88.0,,,0.238,0.411,0.277,0.308,0.538,0.233,0.22,0.254,0.386,,,,,,,103.0,102.0,111.0,99.0,104.0,110.0,0.248,0.046,0.53,-1.65,81.1,77.3,0.194,0.337,0.393
6,2024-07-06,746129,Home Run,home_run,False,669257,642547,Will Smith,Freddy Peralta,1,4b8e85eb-04b2-4916-a9cb-5ede805dc63a,642547.0,freddyperalta,"Peralta, F",Right,Freddy Peralta,MIL,4.11,3.74,103.0,99.0,107.0,102.0,0.71,11.36,3.15,7.6,1.22,0.92,0.248,0.38,0.233,0.31,0.387,76.0,94.0,88.0,121.0,99.0,103.0,,,,,,,,,,,0.536,,,0.17,0.0,,,,1.06,94.5,,88.0,,,0.238,0.411,0.277,0.308,0.538,0.233,0.22,0.254,0.386,,,,,,,103.0,102.0,111.0,99.0,104.0,110.0,0.248,0.046,0.53,-1.65,81.1,77.3,0.194,0.337,0.393
7,2024-07-06,746129,Single,single,False,518692,642547,Freddie Freeman,Freddy Peralta,0,2e72dfcb-0f97-4bb5-9efe-7328db8cfdbf,642547.0,freddyperalta,"Peralta, F",Right,Freddy Peralta,MIL,4.11,3.74,103.0,99.0,107.0,102.0,0.71,11.36,3.15,7.6,1.22,0.92,0.248,0.38,0.233,0.31,0.387,76.0,94.0,88.0,121.0,99.0,103.0,,,,,,,,,,,0.536,,,0.17,0.0,,,,1.06,94.5,,88.0,,,0.238,0.411,0.277,0.308,0.538,0.233,0.22,0.254,0.386,,,,,,,103.0,102.0,111.0,99.0,104.0,110.0,0.248,0.046,0.53,-1.65,81.1,77.3,0.194,0.337,0.393
8,2024-07-06,746129,Single,single,False,606192,642547,Teoscar Hernández,Freddy Peralta,1,e0c7dd25-67be-46a7-a22a-bb9d38a1a0b7,642547.0,freddyperalta,"Peralta, F",Right,Freddy Peralta,MIL,4.11,3.74,103.0,99.0,107.0,102.0,0.71,11.36,3.15,7.6,1.22,0.92,0.248,0.38,0.233,0.31,0.387,76.0,94.0,88.0,121.0,99.0,103.0,,,,,,,,,,,0.536,,,0.17,0.0,,,,1.06,94.5,,88.0,,,0.238,0.411,0.277,0.308,0.538,0.233,0.22,0.254,0.386,,,,,,,103.0,102.0,111.0,99.0,104.0,110.0,0.248,0.046,0.53,-1.65,81.1,77.3,0.194,0.337,0.393
9,2024-07-06,746129,Forceout,force_out,True,681624,642547,Andy Pages,Freddy Peralta,1,c34d1e2d-85e4-40cd-963e-0284242379c3,642547.0,freddyperalta,"Peralta, F",Right,Freddy Peralta,MIL,4.11,3.74,103.0,99.0,107.0,102.0,0.71,11.36,3.15,7.6,1.22,0.92,0.248,0.38,0.233,0.31,0.387,76.0,94.0,88.0,121.0,99.0,103.0,,,,,,,,,,,0.536,,,0.17,0.0,,,,1.06,94.5,,88.0,,,0.238,0.411,0.277,0.308,0.538,0.233,0.22,0.254,0.386,,,,,,,103.0,102.0,111.0,99.0,104.0,110.0,0.248,0.046,0.53,-1.65,81.1,77.3,0.194,0.337,0.393
10,2024-07-06,746129,Strikeout,strikeout,True,681546,642547,James Outman,Freddy Peralta,0,e11cd2d8-254a-47f7-811f-f27d422fbf4a,642547.0,freddyperalta,"Peralta, F",Right,Freddy Peralta,MIL,4.11,3.74,103.0,99.0,107.0,102.0,0.71,11.36,3.15,7.6,1.22,0.92,0.248,0.38,0.233,0.31,0.387,76.0,94.0,88.0,121.0,99.0,103.0,,,,,,,,,,,0.536,,,0.17,0.0,,,,1.06,94.5,,88.0,,,0.238,0.411,0.277,0.308,0.538,0.233,0.22,0.254,0.386,,,,,,,103.0,102.0,111.0,99.0,104.0,110.0,0.248,0.046,0.53,-1.65,81.1,77.3,0.194,0.337,0.393
11,2024-07-06,746129,Groundout,field_out,True,500743,642547,Miguel Rojas,Freddy Peralta,0,27013d2d-cb0f-4c08-9006-69cb5233d894,642547.0,freddyperalta,"Peralta, F",Right,Freddy Peralta,MIL,4.11,3.74,103.0,99.0,107.0,102.0,0.71,11.36,3.15,7.6,1.22,0.92,0.248,0.38,0.233,0.31,0.387,76.0,94.0,88.0,121.0,99.0,103.0,,,,,,,,,,,0.536,,,0.17,0.0,,,,1.06,94.5,,88.0,,,0.238,0.411,0.277,0.308,0.538,0.233,0.22,0.254,0.386,,,,,,,103.0,102.0,111.0,99.0,104.0,110.0,0.248,0.046,0.53,-1.65,81.1,77.3,0.194,0.337,0.393
12,2024-07-06,746129,Flyout,field_out,True,656555,572020,Rhys Hoskins,James Paxton,0,5954db39-49d0-4d71-b2ce-4f588e2507b4,572020.0,jamespaxton,Paxton,Left,James Paxton,LAD,4.38,4.83,84.1,97.0,73.0,90.0,0.821,6.08,4.7,8.32,1.07,0.85,0.269,0.322,0.14,0.337,0.417,71.0,97.0,96.0,69.0,98.0,85.0,65.0,98.0,92.0,79.0,96.0,96.0,82.0,95.0,84.0,0.032,0.577,0.037,0.284,0.07,0.34,-3.42,-4.92,-0.23,-1.66,93.2,84.0,82.6,92.6,80.8,0.243,0.381,0.138,0.224,0.355,0.358,0.217,0.348,0.31,0.462,0.692,0.095,0.308,0.769,0.13,,,,,,,,,,,,,,,
