,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vCH,vSI,vSL,vCU,SI_ba,SI_slg,SI_whiff,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,SV_ba,SV_slg,SV_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
10,2024-07-10,745069,Double,double,False,663757,621107,Trent Grisham,Zach Eflin,1,1c4a4207-b60c-4d22-bfd9-4473205455de,621107.0,zacheflin,Eflin,Right,Zach Eflin,TBR,4.14,3.39,104.1,108.0,94.0,104.0,0.816,7.16,1.12,9.4,1.12,1.16,0.215,0.44,0.153,0.31,0.463,84.0,107.0,111.0,111.0,116.0,112.0,63.0,105.0,96.0,91.0,109.0,104.0,121.0,107.0,112.0,86.0,103.0,97.0,0.31,0.095,0.265,0.101,0.197,0.032,-1.29,0.53,0.08,2.39,-1.41,-2.78,92.6,87.8,85.0,91.7,80.0,79.2,0.269,0.403,0.134,0.253,0.424,0.167,0.297,0.451,0.293,0.25,0.425,0.278,0.167,0.361,0.25,0.278,0.5,0.13,,,,,,,,,,,,,,,,,,
11,2024-07-10,745069,Flyout,field_out,True,624431,621107,Jose Trevino,Zach Eflin,0,09314f1c-5ae8-4f0e-afc6-6fcb9819980b,621107.0,zacheflin,Eflin,Right,Zach Eflin,TBR,4.14,3.39,104.1,108.0,94.0,104.0,0.816,7.16,1.12,9.4,1.12,1.16,0.215,0.44,0.153,0.31,0.463,84.0,107.0,111.0,111.0,116.0,112.0,63.0,105.0,96.0,91.0,109.0,104.0,121.0,107.0,112.0,86.0,103.0,97.0,0.31,0.095,0.265,0.101,0.197,0.032,-1.29,0.53,0.08,2.39,-1.41,-2.78,92.6,87.8,85.0,91.7,80.0,79.2,0.269,0.403,0.134,0.253,0.424,0.167,0.297,0.451,0.293,0.25,0.425,0.278,0.167,0.361,0.25,0.278,0.5,0.13,,,,,,,,,,,,,,,,,,
12,2024-07-10,745069,Hit By Pitch,hit_by_pitch,False,518934,621107,DJ LeMahieu,Zach Eflin,0,a7ed5627-f061-4eb1-bb2e-d69a33cf235f,621107.0,zacheflin,Eflin,Right,Zach Eflin,TBR,4.14,3.39,104.1,108.0,94.0,104.0,0.816,7.16,1.12,9.4,1.12,1.16,0.215,0.44,0.153,0.31,0.463,84.0,107.0,111.0,111.0,116.0,112.0,63.0,105.0,96.0,91.0,109.0,104.0,121.0,107.0,112.0,86.0,103.0,97.0,0.31,0.095,0.265,0.101,0.197,0.032,-1.29,0.53,0.08,2.39,-1.41,-2.78,92.6,87.8,85.0,91.7,80.0,79.2,0.269,0.403,0.134,0.253,0.424,0.167,0.297,0.451,0.293,0.25,0.425,0.278,0.167,0.361,0.25,0.278,0.5,0.13,,,,,,,,,,,,,,,,,,
13,2024-07-10,745069,Flyout,field_out,True,657077,621107,Alex Verdugo,Zach Eflin,0,851ab13e-67c0-4a91-a23b-5b596695332b,621107.0,zacheflin,Eflin,Right,Zach Eflin,TBR,4.14,3.39,104.1,108.0,94.0,104.0,0.816,7.16,1.12,9.4,1.12,1.16,0.215,0.44,0.153,0.31,0.463,84.0,107.0,111.0,111.0,116.0,112.0,63.0,105.0,96.0,91.0,109.0,104.0,121.0,107.0,112.0,86.0,103.0,97.0,0.31,0.095,0.265,0.101,0.197,0.032,-1.29,0.53,0.08,2.39,-1.41,-2.78,92.6,87.8,85.0,91.7,80.0,79.2,0.269,0.403,0.134,0.253,0.424,0.167,0.297,0.451,0.293,0.25,0.425,0.278,0.167,0.361,0.25,0.278,0.5,0.13,,,,,,,,,,,,,,,,,,
14,2024-07-10,745069,Single,single,False,668227,573186,Randy Arozarena,Marcus Stroman,0,20e83063-4293-4416-947f-c3db79789460,573186.0,marcusstroman,Stroman,Right,Marcus Stroman,NYY,3.51,4.45,105.0,95.0,93.0,93.0,0.806,6.69,4.03,7.89,1.29,1.44,0.226,0.395,0.166,0.318,0.345,,,,92.0,80.0,90.0,49.0,95.0,83.0,94.0,92.0,88.0,91.0,100.0,99.0,107.0,98.0,97.0,0.363,0.034,0.192,0.177,0.128,,-4.6,0.65,-0.02,-0.84,-0.91,,89.9,88.0,,89.9,85.5,81.8,0.285,0.469,0.14,0.222,0.472,0.192,0.0,0.0,0.429,0.5,0.7,0.333,0.204,0.296,0.292,,,,82.0,99.0,94.0,0.105,1.17,83.1,0.108,0.216,0.271,0.27,0.514,0.306,,,,,,
15,2024-07-10,745069,Hit By Pitch,hit_by_pitch,False,680700,573186,Richie Palacios,Marcus Stroman,1,0fb3c3b3-f412-4a34-9712-a0e740368e28,573186.0,marcusstroman,Stroman,Right,Marcus Stroman,NYY,3.51,4.45,105.0,95.0,93.0,93.0,0.806,6.69,4.03,7.89,1.29,1.44,0.226,0.395,0.166,0.318,0.345,,,,92.0,80.0,90.0,49.0,95.0,83.0,94.0,92.0,88.0,91.0,100.0,99.0,107.0,98.0,97.0,0.363,0.034,0.192,0.177,0.128,,-4.6,0.65,-0.02,-0.84,-0.91,,89.9,88.0,,89.9,85.5,81.8,0.285,0.469,0.14,0.222,0.472,0.192,0.0,0.0,0.429,0.5,0.7,0.333,0.204,0.296,0.292,,,,82.0,99.0,94.0,0.105,1.17,83.1,0.108,0.216,0.271,0.27,0.514,0.306,,,,,,
16,2024-07-10,745069,Lineout,field_out,True,642350,573186,Jose Siri,Marcus Stroman,0,52331cd2-d784-492a-9627-cb4e6f3f7761,573186.0,marcusstroman,Stroman,Right,Marcus Stroman,NYY,3.51,4.45,105.0,95.0,93.0,93.0,0.806,6.69,4.03,7.89,1.29,1.44,0.226,0.395,0.166,0.318,0.345,,,,92.0,80.0,90.0,49.0,95.0,83.0,94.0,92.0,88.0,91.0,100.0,99.0,107.0,98.0,97.0,0.363,0.034,0.192,0.177,0.128,,-4.6,0.65,-0.02,-0.84,-0.91,,89.9,88.0,,89.9,85.5,81.8,0.285,0.469,0.14,0.222,0.472,0.192,0.0,0.0,0.429,0.5,0.7,0.333,0.204,0.296,0.292,,,,82.0,99.0,94.0,0.105,1.17,83.1,0.108,0.216,0.271,0.27,0.514,0.306,,,,,,
17,2024-07-10,745069,Groundout,field_out,True,666163,573186,Ben Rortvedt,Marcus Stroman,1,72ec7c1a-2a7b-4333-95d6-ee597f9ad328,573186.0,marcusstroman,Stroman,Right,Marcus Stroman,NYY,3.51,4.45,105.0,95.0,93.0,93.0,0.806,6.69,4.03,7.89,1.29,1.44,0.226,0.395,0.166,0.318,0.345,,,,92.0,80.0,90.0,49.0,95.0,83.0,94.0,92.0,88.0,91.0,100.0,99.0,107.0,98.0,97.0,0.363,0.034,0.192,0.177,0.128,,-4.6,0.65,-0.02,-0.84,-0.91,,89.9,88.0,,89.9,85.5,81.8,0.285,0.469,0.14,0.222,0.472,0.192,0.0,0.0,0.429,0.5,0.7,0.333,0.204,0.296,0.292,,,,82.0,99.0,94.0,0.105,1.17,83.1,0.108,0.216,0.271,0.27,0.514,0.306,,,,,,
18,2024-07-10,745069,Groundout,field_out,True,665742,621107,Juan Soto,Zach Eflin,0,978da859-ad6d-4e33-a122-1c5c7241c31b,621107.0,zacheflin,Eflin,Right,Zach Eflin,TBR,4.14,3.39,104.1,108.0,94.0,104.0,0.816,7.16,1.12,9.4,1.12,1.16,0.215,0.44,0.153,0.31,0.463,84.0,107.0,111.0,111.0,116.0,112.0,63.0,105.0,96.0,91.0,109.0,104.0,121.0,107.0,112.0,86.0,103.0,97.0,0.31,0.095,0.265,0.101,0.197,0.032,-1.29,0.53,0.08,2.39,-1.41,-2.78,92.6,87.8,85.0,91.7,80.0,79.2,0.269,0.403,0.134,0.253,0.424,0.167,0.297,0.451,0.293,0.25,0.425,0.278,0.167,0.361,0.25,0.278,0.5,0.13,,,,,,,,,,,,,,,,,,
19,2024-07-10,745069,Groundout,field_out,True,592450,621107,Aaron Judge,Zach Eflin,0,aaef0743-fc87-4c3b-803c-1acbbd01bbda,621107.0,zacheflin,Eflin,Right,Zach Eflin,TBR,4.14,3.39,104.1,108.0,94.0,104.0,0.816,7.16,1.12,9.4,1.12,1.16,0.215,0.44,0.153,0.31,0.463,84.0,107.0,111.0,111.0,116.0,112.0,63.0,105.0,96.0,91.0,109.0,104.0,121.0,107.0,112.0,86.0,103.0,97.0,0.31,0.095,0.265,0.101,0.197,0.032,-1.29,0.53,0.08,2.39,-1.41,-2.78,92.6,87.8,85.0,91.7,80.0,79.2,0.269,0.403,0.134,0.253,0.424,0.167,0.297,0.451,0.293,0.25,0.425,0.278,0.167,0.361,0.25,0.278,0.5,0.13,,,,,,,,,,,,,,,,,,
20,2024-07-10,745069,Strikeout,strikeout,True,700250,621107,Ben Rice,Zach Eflin,0,58afab6b-f30c-4bda-a597-cecf7c58fc15,621107.0,zacheflin,Eflin,Right,Zach Eflin,TBR,4.14,3.39,104.1,108.0,94.0,104.0,0.816,7.16,1.12,9.4,1.12,1.16,0.215,0.44,0.153,0.31,0.463,84.0,107.0,111.0,111.0,116.0,112.0,63.0,105.0,96.0,91.0,109.0,104.0,121.0,107.0,112.0,86.0,103.0,97.0,0.31,0.095,0.265,0.101,0.197,0.032,-1.29,0.53,0.08,2.39,-1.41,-2.78,92.6,87.8,85.0,91.7,80.0,79.2,0.269,0.403,0.134,0.253,0.424,0.167,0.297,0.451,0.293,0.25,0.425,0.278,0.167,0.361,0.25,0.278,0.5,0.13,,,,,,,,,,,,,,,,,,
21,2024-07-10,745069,Single,single,False,670764,573186,Taylor Walls,Marcus Stroman,0,fb3084f2-8a7d-4996-8056-647017afd80b,573186.0,marcusstroman,Stroman,Right,Marcus Stroman,NYY,3.51,4.45,105.0,95.0,93.0,93.0,0.806,6.69,4.03,7.89,1.29,1.44,0.226,0.395,0.166,0.318,0.345,,,,92.0,80.0,90.0,49.0,95.0,83.0,94.0,92.0,88.0,91.0,100.0,99.0,107.0,98.0,97.0,0.363,0.034,0.192,0.177,0.128,,-4.6,0.65,-0.02,-0.84,-0.91,,89.9,88.0,,89.9,85.5,81.8,0.285,0.469,0.14,0.222,0.472,0.192,0.0,0.0,0.429,0.5,0.7,0.333,0.204,0.296,0.292,,,,82.0,99.0,94.0,0.105,1.17,83.1,0.108,0.216,0.271,0.27,0.514,0.306,,,,,,
22,2024-07-10,745069,Single,single,True,650490,573186,Yandy Díaz,Marcus Stroman,1,b5f990cb-afa7-4f0a-93fd-b2d33a201980,573186.0,marcusstroman,Stroman,Right,Marcus Stroman,NYY,3.51,4.45,105.0,95.0,93.0,93.0,0.806,6.69,4.03,7.89,1.29,1.44,0.226,0.395,0.166,0.318,0.345,,,,92.0,80.0,90.0,49.0,95.0,83.0,94.0,92.0,88.0,91.0,100.0,99.0,107.0,98.0,97.0,0.363,0.034,0.192,0.177,0.128,,-4.6,0.65,-0.02,-0.84,-0.91,,89.9,88.0,,89.9,85.5,81.8,0.285,0.469,0.14,0.222,0.472,0.192,0.0,0.0,0.429,0.5,0.7,0.333,0.204,0.296,0.292,,,,82.0,99.0,94.0,0.105,1.17,83.1,0.108,0.216,0.271,0.27,0.514,0.306,,,,,,
23,2024-07-10,745069,Strikeout,strikeout,True,664040,573186,Brandon Lowe,Marcus Stroman,0,f5bb8688-8209-4125-be73-088a52fdfe3a,573186.0,marcusstroman,Stroman,Right,Marcus Stroman,NYY,3.51,4.45,105.0,95.0,93.0,93.0,0.806,6.69,4.03,7.89,1.29,1.44,0.226,0.395,0.166,0.318,0.345,,,,92.0,80.0,90.0,49.0,95.0,83.0,94.0,92.0,88.0,91.0,100.0,99.0,107.0,98.0,97.0,0.363,0.034,0.192,0.177,0.128,,-4.6,0.65,-0.02,-0.84,-0.91,,89.9,88.0,,89.9,85.5,81.8,0.285,0.469,0.14,0.222,0.472,0.192,0.0,0.0,0.429,0.5,0.7,0.333,0.204,0.296,0.292,,,,82.0,99.0,94.0,0.105,1.17,83.1,0.108,0.216,0.271,0.27,0.514,0.306,,,,,,
24,2024-07-10,745069,Walk,walk,False,670623,573186,Isaac Paredes,Marcus Stroman,1,82b4519f-c9ae-4c32-bb7a-f8ea72533842,573186.0,marcusstroman,Stroman,Right,Marcus Stroman,NYY,3.51,4.45,105.0,95.0,93.0,93.0,0.806,6.69,4.03,7.89,1.29,1.44,0.226,0.395,0.166,0.318,0.345,,,,92.0,80.0,90.0,49.0,95.0,83.0,94.0,92.0,88.0,91.0,100.0,99.0,107.0,98.0,97.0,0.363,0.034,0.192,0.177,0.128,,-4.6,0.65,-0.02,-0.84,-0.91,,89.9,88.0,,89.9,85.5,81.8,0.285,0.469,0.14,0.222,0.472,0.192,0.0,0.0,0.429,0.5,0.7,0.333,0.204,0.296,0.292,,,,82.0,99.0,94.0,0.105,1.17,83.1,0.108,0.216,0.271,0.27,0.514,0.306,,,,,,
25,2024-07-10,745069,Flyout,field_out,True,666139,573186,Josh Lowe,Marcus Stroman,0,a3c51163-6d87-4ee4-b686-90b58640cacb,573186.0,marcusstroman,Stroman,Right,Marcus Stroman,NYY,3.51,4.45,105.0,95.0,93.0,93.0,0.806,6.69,4.03,7.89,1.29,1.44,0.226,0.395,0.166,0.318,0.345,,,,92.0,80.0,90.0,49.0,95.0,83.0,94.0,92.0,88.0,91.0,100.0,99.0,107.0,98.0,97.0,0.363,0.034,0.192,0.177,0.128,,-4.6,0.65,-0.02,-0.84,-0.91,,89.9,88.0,,89.9,85.5,81.8,0.285,0.469,0.14,0.222,0.472,0.192,0.0,0.0,0.429,0.5,0.7,0.333,0.204,0.296,0.292,,,,82.0,99.0,94.0,0.105,1.17,83.1,0.108,0.216,0.271,0.27,0.514,0.306,,,,,,
26,2024-07-10,745069,Walk,walk,False,650402,621107,Gleyber Torres,Zach Eflin,0,8b0d26c0-0256-4746-845a-2f3fb3124ec8,621107.0,zacheflin,Eflin,Right,Zach Eflin,TBR,4.14,3.39,104.1,108.0,94.0,104.0,0.816,7.16,1.12,9.4,1.12,1.16,0.215,0.44,0.153,0.31,0.463,84.0,107.0,111.0,111.0,116.0,112.0,63.0,105.0,96.0,91.0,109.0,104.0,121.0,107.0,112.0,86.0,103.0,97.0,0.31,0.095,0.265,0.101,0.197,0.032,-1.29,0.53,0.08,2.39,-1.41,-2.78,92.6,87.8,85.0,91.7,80.0,79.2,0.269,0.403,0.134,0.253,0.424,0.167,0.297,0.451,0.293,0.25,0.425,0.278,0.167,0.361,0.25,0.278,0.5,0.13,,,,,,,,,,,,,,,,,,
27,2024-07-10,745069,Groundout,field_out,True,683011,621107,Anthony Volpe,Zach Eflin,1,35b7c40b-29a7-419d-ab4f-edd6e2eb25d2,621107.0,zacheflin,Eflin,Right,Zach Eflin,TBR,4.14,3.39,104.1,108.0,94.0,104.0,0.816,7.16,1.12,9.4,1.12,1.16,0.215,0.44,0.153,0.31,0.463,84.0,107.0,111.0,111.0,116.0,112.0,63.0,105.0,96.0,91.0,109.0,104.0,121.0,107.0,112.0,86.0,103.0,97.0,0.31,0.095,0.265,0.101,0.197,0.032,-1.29,0.53,0.08,2.39,-1.41,-2.78,92.6,87.8,85.0,91.7,80.0,79.2,0.269,0.403,0.134,0.253,0.424,0.167,0.297,0.451,0.293,0.25,0.425,0.278,0.167,0.361,0.25,0.278,0.5,0.13,,,,,,,,,,,,,,,,,,
28,2024-07-10,745069,Sac Fly,sac_fly,True,663757,621107,Trent Grisham,Zach Eflin,1,97f02783-0942-43d8-81ab-0ceb46fb13a9,621107.0,zacheflin,Eflin,Right,Zach Eflin,TBR,4.14,3.39,104.1,108.0,94.0,104.0,0.816,7.16,1.12,9.4,1.12,1.16,0.215,0.44,0.153,0.31,0.463,84.0,107.0,111.0,111.0,116.0,112.0,63.0,105.0,96.0,91.0,109.0,104.0,121.0,107.0,112.0,86.0,103.0,97.0,0.31,0.095,0.265,0.101,0.197,0.032,-1.29,0.53,0.08,2.39,-1.41,-2.78,92.6,87.8,85.0,91.7,80.0,79.2,0.269,0.403,0.134,0.253,0.424,0.167,0.297,0.451,0.293,0.25,0.425,0.278,0.167,0.361,0.25,0.278,0.5,0.13,,,,,,,,,,,,,,,,,,
29,2024-07-10,745069,Flyout,field_out,True,624431,621107,Jose Trevino,Zach Eflin,0,7d34f620-d65b-4d6f-b2fe-4fe210bc9e15,621107.0,zacheflin,Eflin,Right,Zach Eflin,TBR,4.14,3.39,104.1,108.0,94.0,104.0,0.816,7.16,1.12,9.4,1.12,1.16,0.215,0.44,0.153,0.31,0.463,84.0,107.0,111.0,111.0,116.0,112.0,63.0,105.0,96.0,91.0,109.0,104.0,121.0,107.0,112.0,86.0,103.0,97.0,0.31,0.095,0.265,0.101,0.197,0.032,-1.29,0.53,0.08,2.39,-1.41,-2.78,92.6,87.8,85.0,91.7,80.0,79.2,0.269,0.403,0.134,0.253,0.424,0.167,0.297,0.451,0.293,0.25,0.425,0.278,0.167,0.361,0.25,0.278,0.5,0.13,,,,,,,,,,,,,,,,,,
