,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,SI%,FA%,SL%,KC%,CH%,wFA/C,wSI/C,wSL/C,wKC/C,wCH/C,vFA,vCH,vSI,vSL,vKC,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,SI_ba,SI_slg,SI_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,FC%,FS%,CU%,wFC/C,wFS/C,wCU/C,vFC,vFS,vCU,FC_ba,FC_slg,FC_whiff,FS_ba,FS_slg,FS_whiff,ST_ba,ST_slg,ST_whiff
10,2024-08-21,746110,Flyout,field_out,True,668942,656427,Josh Rojas,Jack Flaherty,0,90f5c1c4-cff5-4b11-af96-f2bdb170b06a,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,- - -,3.07,3.27,135.0,104.0,96.0,104.0,0.713,11.13,1.73,7.47,1.4,1.06,0.232,0.435,0.159,0.297,0.384,86.0,86.0,83.0,95.0,106.0,104.0,75.0,83.0,69.0,95.0,105.0,105.0,104.0,105.0,110.0,0.023,0.434,0.304,0.208,0.03,0.61,-5.92,0.23,2.39,-0.26,93.5,85.8,90.7,84.7,77.5,0.248,0.396,0.245,0.212,0.462,0.36,0.156,0.177,0.443,0.111,0.333,0.111,0.6,1.2,0.357,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-08-21,746110,Strikeout,strikeout,True,606192,669302,Teoscar Hernández,Logan Gilbert,0,fed0ee78-9b20-4aeb-ae0a-c722cfbf657e,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,SEA,3.09,3.13,171.2,101.0,119.0,104.0,0.718,9.02,1.63,6.5,0.94,1.18,0.235,0.442,0.145,0.319,0.429,,,,100.0,101.0,96.0,79.0,101.0,86.0,147.0,102.0,116.0,,,,0.008,0.319,0.317,,,1.51,-0.91,1.74,,,96.4,,94.7,88.3,,0.207,0.383,0.206,0.214,0.354,0.348,0.185,0.277,0.331,,,,,,,116.0,100.0,106.0,118.0,103.0,102.0,106.0,95.0,100.0,0.119,0.131,0.105,0.86,0.97,0.87,92.2,84.2,83.1,0.237,0.412,0.27,0.105,0.184,0.479,,,
12,2024-08-21,746110,Flyout,field_out,True,666158,669302,Gavin Lux,Logan Gilbert,0,4f68b1b0-7111-48c5-a712-ee7a541032b4,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,SEA,3.09,3.13,171.2,101.0,119.0,104.0,0.718,9.02,1.63,6.5,0.94,1.18,0.235,0.442,0.145,0.319,0.429,,,,100.0,101.0,96.0,79.0,101.0,86.0,147.0,102.0,116.0,,,,0.008,0.319,0.317,,,1.51,-0.91,1.74,,,96.4,,94.7,88.3,,0.207,0.383,0.206,0.214,0.354,0.348,0.185,0.277,0.331,,,,,,,116.0,100.0,106.0,118.0,103.0,102.0,106.0,95.0,100.0,0.119,0.131,0.105,0.86,0.97,0.87,92.2,84.2,83.1,0.237,0.412,0.27,0.105,0.184,0.479,,,
13,2024-08-21,746110,Strikeout,strikeout,True,669257,669302,Will Smith,Logan Gilbert,0,aa54f6b9-1b88-4157-84f6-72571baf5761,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,SEA,3.09,3.13,171.2,101.0,119.0,104.0,0.718,9.02,1.63,6.5,0.94,1.18,0.235,0.442,0.145,0.319,0.429,,,,100.0,101.0,96.0,79.0,101.0,86.0,147.0,102.0,116.0,,,,0.008,0.319,0.317,,,1.51,-0.91,1.74,,,96.4,,94.7,88.3,,0.207,0.383,0.206,0.214,0.354,0.348,0.185,0.277,0.331,,,,,,,116.0,100.0,106.0,118.0,103.0,102.0,106.0,95.0,100.0,0.119,0.131,0.105,0.86,0.97,0.87,92.2,84.2,83.1,0.237,0.412,0.27,0.105,0.184,0.479,,,
14,2024-08-21,746110,Single,single,False,660844,656427,Leo Rivas,Jack Flaherty,0,070aa7bf-d889-4420-a7d5-58b435fdd6df,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,- - -,3.07,3.27,135.0,104.0,96.0,104.0,0.713,11.13,1.73,7.47,1.4,1.06,0.232,0.435,0.159,0.297,0.384,86.0,86.0,83.0,95.0,106.0,104.0,75.0,83.0,69.0,95.0,105.0,105.0,104.0,105.0,110.0,0.023,0.434,0.304,0.208,0.03,0.61,-5.92,0.23,2.39,-0.26,93.5,85.8,90.7,84.7,77.5,0.248,0.396,0.245,0.212,0.462,0.36,0.156,0.177,0.443,0.111,0.333,0.111,0.6,1.2,0.357,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2024-08-21,746110,Single,single,False,670042,656427,Luke Raley,Jack Flaherty,1,eaf898f1-91bd-4525-8a9e-4c624dad59b2,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,- - -,3.07,3.27,135.0,104.0,96.0,104.0,0.713,11.13,1.73,7.47,1.4,1.06,0.232,0.435,0.159,0.297,0.384,86.0,86.0,83.0,95.0,106.0,104.0,75.0,83.0,69.0,95.0,105.0,105.0,104.0,105.0,110.0,0.023,0.434,0.304,0.208,0.03,0.61,-5.92,0.23,2.39,-0.26,93.5,85.8,90.7,84.7,77.5,0.248,0.396,0.245,0.212,0.462,0.36,0.156,0.177,0.443,0.111,0.333,0.111,0.6,1.2,0.357,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2024-08-21,746110,Flyout,field_out,True,677594,656427,Julio Rodríguez,Jack Flaherty,0,cf4ebbe2-8612-42fa-84b3-e60ee6cb7c02,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,- - -,3.07,3.27,135.0,104.0,96.0,104.0,0.713,11.13,1.73,7.47,1.4,1.06,0.232,0.435,0.159,0.297,0.384,86.0,86.0,83.0,95.0,106.0,104.0,75.0,83.0,69.0,95.0,105.0,105.0,104.0,105.0,110.0,0.023,0.434,0.304,0.208,0.03,0.61,-5.92,0.23,2.39,-0.26,93.5,85.8,90.7,84.7,77.5,0.248,0.396,0.245,0.212,0.462,0.36,0.156,0.177,0.443,0.111,0.333,0.111,0.6,1.2,0.357,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-08-21,746110,Groundout,field_out,True,663728,656427,Cal Raleigh,Jack Flaherty,1,07833588-5a20-434f-b2c2-76070eedf297,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,- - -,3.07,3.27,135.0,104.0,96.0,104.0,0.713,11.13,1.73,7.47,1.4,1.06,0.232,0.435,0.159,0.297,0.384,86.0,86.0,83.0,95.0,106.0,104.0,75.0,83.0,69.0,95.0,105.0,105.0,104.0,105.0,110.0,0.023,0.434,0.304,0.208,0.03,0.61,-5.92,0.23,2.39,-0.26,93.5,85.8,90.7,84.7,77.5,0.248,0.396,0.245,0.212,0.462,0.36,0.156,0.177,0.443,0.111,0.333,0.111,0.6,1.2,0.357,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-08-21,746110,Flyout,field_out,True,668227,656427,Randy Arozarena,Jack Flaherty,0,f34feaaa-398a-40d0-b088-afc966ecaa2a,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,- - -,3.07,3.27,135.0,104.0,96.0,104.0,0.713,11.13,1.73,7.47,1.4,1.06,0.232,0.435,0.159,0.297,0.384,86.0,86.0,83.0,95.0,106.0,104.0,75.0,83.0,69.0,95.0,105.0,105.0,104.0,105.0,110.0,0.023,0.434,0.304,0.208,0.03,0.61,-5.92,0.23,2.39,-0.26,93.5,85.8,90.7,84.7,77.5,0.248,0.396,0.245,0.212,0.462,0.36,0.156,0.177,0.443,0.111,0.333,0.111,0.6,1.2,0.357,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-08-21,746110,Strikeout,strikeout,True,571970,669302,Max Muncy,Logan Gilbert,0,402d7d32-e963-4a7b-bf6c-c1c9ac01641e,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,SEA,3.09,3.13,171.2,101.0,119.0,104.0,0.718,9.02,1.63,6.5,0.94,1.18,0.235,0.442,0.145,0.319,0.429,,,,100.0,101.0,96.0,79.0,101.0,86.0,147.0,102.0,116.0,,,,0.008,0.319,0.317,,,1.51,-0.91,1.74,,,96.4,,94.7,88.3,,0.207,0.383,0.206,0.214,0.354,0.348,0.185,0.277,0.331,,,,,,,116.0,100.0,106.0,118.0,103.0,102.0,106.0,95.0,100.0,0.119,0.131,0.105,0.86,0.97,0.87,92.2,84.2,83.1,0.237,0.412,0.27,0.105,0.184,0.479,,,
20,2024-08-21,746110,Flyout,field_out,True,669242,669302,Tommy Edman,Logan Gilbert,0,5ca79945-94d4-4a90-976e-02ca204e677d,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,SEA,3.09,3.13,171.2,101.0,119.0,104.0,0.718,9.02,1.63,6.5,0.94,1.18,0.235,0.442,0.145,0.319,0.429,,,,100.0,101.0,96.0,79.0,101.0,86.0,147.0,102.0,116.0,,,,0.008,0.319,0.317,,,1.51,-0.91,1.74,,,96.4,,94.7,88.3,,0.207,0.383,0.206,0.214,0.354,0.348,0.185,0.277,0.331,,,,,,,116.0,100.0,106.0,118.0,103.0,102.0,106.0,95.0,100.0,0.119,0.131,0.105,0.86,0.97,0.87,92.2,84.2,83.1,0.237,0.412,0.27,0.105,0.184,0.479,,,
21,2024-08-21,746110,Field Error,field_error,False,595281,669302,Kevin Kiermaier,Logan Gilbert,0,ab0ace75-ea5f-49e4-84cf-b3b952e9ed97,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,SEA,3.09,3.13,171.2,101.0,119.0,104.0,0.718,9.02,1.63,6.5,0.94,1.18,0.235,0.442,0.145,0.319,0.429,,,,100.0,101.0,96.0,79.0,101.0,86.0,147.0,102.0,116.0,,,,0.008,0.319,0.317,,,1.51,-0.91,1.74,,,96.4,,94.7,88.3,,0.207,0.383,0.206,0.214,0.354,0.348,0.185,0.277,0.331,,,,,,,116.0,100.0,106.0,118.0,103.0,102.0,106.0,95.0,100.0,0.119,0.131,0.105,0.86,0.97,0.87,92.2,84.2,83.1,0.237,0.412,0.27,0.105,0.184,0.479,,,
22,2024-08-21,746110,Walk,walk,False,660271,669302,Shohei Ohtani,Logan Gilbert,1,e324b748-0109-430f-93d1-9cce95cecefa,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,SEA,3.09,3.13,171.2,101.0,119.0,104.0,0.718,9.02,1.63,6.5,0.94,1.18,0.235,0.442,0.145,0.319,0.429,,,,100.0,101.0,96.0,79.0,101.0,86.0,147.0,102.0,116.0,,,,0.008,0.319,0.317,,,1.51,-0.91,1.74,,,96.4,,94.7,88.3,,0.207,0.383,0.206,0.214,0.354,0.348,0.185,0.277,0.331,,,,,,,116.0,100.0,106.0,118.0,103.0,102.0,106.0,95.0,100.0,0.119,0.131,0.105,0.86,0.97,0.87,92.2,84.2,83.1,0.237,0.412,0.27,0.105,0.184,0.479,,,
23,2024-08-21,746110,Double,double,False,605141,669302,Mookie Betts,Logan Gilbert,1,33683abd-9e18-459e-8a7b-ab431ff7340b,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,SEA,3.09,3.13,171.2,101.0,119.0,104.0,0.718,9.02,1.63,6.5,0.94,1.18,0.235,0.442,0.145,0.319,0.429,,,,100.0,101.0,96.0,79.0,101.0,86.0,147.0,102.0,116.0,,,,0.008,0.319,0.317,,,1.51,-0.91,1.74,,,96.4,,94.7,88.3,,0.207,0.383,0.206,0.214,0.354,0.348,0.185,0.277,0.331,,,,,,,116.0,100.0,106.0,118.0,103.0,102.0,106.0,95.0,100.0,0.119,0.131,0.105,0.86,0.97,0.87,92.2,84.2,83.1,0.237,0.412,0.27,0.105,0.184,0.479,,,
24,2024-08-21,746110,Flyout,field_out,True,518692,669302,Freddie Freeman,Logan Gilbert,0,1091fd9a-9584-4890-a609-1c5846e7bd83,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,SEA,3.09,3.13,171.2,101.0,119.0,104.0,0.718,9.02,1.63,6.5,0.94,1.18,0.235,0.442,0.145,0.319,0.429,,,,100.0,101.0,96.0,79.0,101.0,86.0,147.0,102.0,116.0,,,,0.008,0.319,0.317,,,1.51,-0.91,1.74,,,96.4,,94.7,88.3,,0.207,0.383,0.206,0.214,0.354,0.348,0.185,0.277,0.331,,,,,,,116.0,100.0,106.0,118.0,103.0,102.0,106.0,95.0,100.0,0.119,0.131,0.105,0.86,0.97,0.87,92.2,84.2,83.1,0.237,0.412,0.27,0.105,0.184,0.479,,,
25,2024-08-21,746110,Lineout,field_out,True,593871,656427,Jorge Polanco,Jack Flaherty,0,ee22122e-86b3-4973-a62d-e36983856b5b,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,- - -,3.07,3.27,135.0,104.0,96.0,104.0,0.713,11.13,1.73,7.47,1.4,1.06,0.232,0.435,0.159,0.297,0.384,86.0,86.0,83.0,95.0,106.0,104.0,75.0,83.0,69.0,95.0,105.0,105.0,104.0,105.0,110.0,0.023,0.434,0.304,0.208,0.03,0.61,-5.92,0.23,2.39,-0.26,93.5,85.8,90.7,84.7,77.5,0.248,0.396,0.245,0.212,0.462,0.36,0.156,0.177,0.443,0.111,0.333,0.111,0.6,1.2,0.357,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2024-08-21,746110,Lineout,field_out,True,457759,656427,Justin Turner,Jack Flaherty,0,84fc3519-6fc2-4cc7-a486-1d6b877f291b,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,- - -,3.07,3.27,135.0,104.0,96.0,104.0,0.713,11.13,1.73,7.47,1.4,1.06,0.232,0.435,0.159,0.297,0.384,86.0,86.0,83.0,95.0,106.0,104.0,75.0,83.0,69.0,95.0,105.0,105.0,104.0,105.0,110.0,0.023,0.434,0.304,0.208,0.03,0.61,-5.92,0.23,2.39,-0.26,93.5,85.8,90.7,84.7,77.5,0.248,0.396,0.245,0.212,0.462,0.36,0.156,0.177,0.443,0.111,0.333,0.111,0.6,1.2,0.357,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-08-21,746110,Flyout,field_out,True,686527,656427,Dominic Canzone,Jack Flaherty,0,7a1dcfdb-28b9-46b9-8095-385650d55fbf,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,- - -,3.07,3.27,135.0,104.0,96.0,104.0,0.713,11.13,1.73,7.47,1.4,1.06,0.232,0.435,0.159,0.297,0.384,86.0,86.0,83.0,95.0,106.0,104.0,75.0,83.0,69.0,95.0,105.0,105.0,104.0,105.0,110.0,0.023,0.434,0.304,0.208,0.03,0.61,-5.92,0.23,2.39,-0.26,93.5,85.8,90.7,84.7,77.5,0.248,0.396,0.245,0.212,0.462,0.36,0.156,0.177,0.443,0.111,0.333,0.111,0.6,1.2,0.357,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-08-21,746110,Single,single,False,606192,669302,Teoscar Hernández,Logan Gilbert,0,e69fe180-58e6-4efa-a8dc-b05b363cc62b,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,SEA,3.09,3.13,171.2,101.0,119.0,104.0,0.718,9.02,1.63,6.5,0.94,1.18,0.235,0.442,0.145,0.319,0.429,,,,100.0,101.0,96.0,79.0,101.0,86.0,147.0,102.0,116.0,,,,0.008,0.319,0.317,,,1.51,-0.91,1.74,,,96.4,,94.7,88.3,,0.207,0.383,0.206,0.214,0.354,0.348,0.185,0.277,0.331,,,,,,,116.0,100.0,106.0,118.0,103.0,102.0,106.0,95.0,100.0,0.119,0.131,0.105,0.86,0.97,0.87,92.2,84.2,83.1,0.237,0.412,0.27,0.105,0.184,0.479,,,
29,2024-08-21,746110,Strikeout,strikeout,True,666158,669302,Gavin Lux,Logan Gilbert,1,752598d5-3178-4931-8c05-509cd721522f,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,SEA,3.09,3.13,171.2,101.0,119.0,104.0,0.718,9.02,1.63,6.5,0.94,1.18,0.235,0.442,0.145,0.319,0.429,,,,100.0,101.0,96.0,79.0,101.0,86.0,147.0,102.0,116.0,,,,0.008,0.319,0.317,,,1.51,-0.91,1.74,,,96.4,,94.7,88.3,,0.207,0.383,0.206,0.214,0.354,0.348,0.185,0.277,0.331,,,,,,,116.0,100.0,106.0,118.0,103.0,102.0,106.0,95.0,100.0,0.119,0.131,0.105,0.86,0.97,0.87,92.2,84.2,83.1,0.237,0.412,0.27,0.105,0.184,0.479,,,
30,2024-08-21,746110,Sac Fly,sac_fly,True,669257,669302,Will Smith,Logan Gilbert,1,aec503cf-f78b-43b9-b583-517cfdf253f5,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,SEA,3.09,3.13,171.2,101.0,119.0,104.0,0.718,9.02,1.63,6.5,0.94,1.18,0.235,0.442,0.145,0.319,0.429,,,,100.0,101.0,96.0,79.0,101.0,86.0,147.0,102.0,116.0,,,,0.008,0.319,0.317,,,1.51,-0.91,1.74,,,96.4,,94.7,88.3,,0.207,0.383,0.206,0.214,0.354,0.348,0.185,0.277,0.331,,,,,,,116.0,100.0,106.0,118.0,103.0,102.0,106.0,95.0,100.0,0.119,0.131,0.105,0.86,0.97,0.87,92.2,84.2,83.1,0.237,0.412,0.27,0.105,0.184,0.479,,,
31,2024-08-21,746110,Double,double,False,571970,669302,Max Muncy,Logan Gilbert,0,711aeabf-752a-4333-a8de-92b57beeb840,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,SEA,3.09,3.13,171.2,101.0,119.0,104.0,0.718,9.02,1.63,6.5,0.94,1.18,0.235,0.442,0.145,0.319,0.429,,,,100.0,101.0,96.0,79.0,101.0,86.0,147.0,102.0,116.0,,,,0.008,0.319,0.317,,,1.51,-0.91,1.74,,,96.4,,94.7,88.3,,0.207,0.383,0.206,0.214,0.354,0.348,0.185,0.277,0.331,,,,,,,116.0,100.0,106.0,118.0,103.0,102.0,106.0,95.0,100.0,0.119,0.131,0.105,0.86,0.97,0.87,92.2,84.2,83.1,0.237,0.412,0.27,0.105,0.184,0.479,,,
