,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FC%,FS%,CU%,CH%,wFC/C,wFS/C,wSI/C,wCU/C,wCH/C,vFC,vFS,vCH,vSI,vCU,FS_ba,FS_slg,FS_whiff,SI_ba,SI_slg,SI_whiff,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,wFA/C,wSL/C,vFA,vSL,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,KC%,wKC/C,vKC
10,2024-07-04,746532,Grounded Into DP,grounded_into_double_play,True,656555,615698,Rhys Hoskins,Cal Quantrill,1,190c35cb-f17b-4a78-912b-81bf4c645575,615698.0,calquantrill,Quantrill,Right,Cal Quantrill,COL,4.15,4.48,108.1,97.0,93.0,95.0,0.8,6.9,3.41,8.64,1.16,1.47,0.223,0.427,0.134,0.357,0.414,88.0,97.0,103.0,96.0,101.0,104.0,79.0,97.0,90.0,80.0,99.0,95.0,115.0,95.0,98.0,0.397,0.134,0.336,0.107,0.025,-1.43,1.52,-1.66,0.34,1.78,87.7,86.1,84.9,93.8,79.9,0.178,0.253,0.253,0.322,0.573,0.2,0.347,0.571,0.173,0.242,0.424,0.267,0.222,0.222,0.167,,,,,,,,,,,,,,,,,,,,,
11,2024-07-04,746532,Groundout,field_out,True,694192,615698,Jackson Chourio,Cal Quantrill,0,93f145fb-62af-4a47-8a29-06e0674aa54b,615698.0,calquantrill,Quantrill,Right,Cal Quantrill,COL,4.15,4.48,108.1,97.0,93.0,95.0,0.8,6.9,3.41,8.64,1.16,1.47,0.223,0.427,0.134,0.357,0.414,88.0,97.0,103.0,96.0,101.0,104.0,79.0,97.0,90.0,80.0,99.0,95.0,115.0,95.0,98.0,0.397,0.134,0.336,0.107,0.025,-1.43,1.52,-1.66,0.34,1.78,87.7,86.1,84.9,93.8,79.9,0.178,0.253,0.253,0.322,0.573,0.2,0.347,0.571,0.173,0.242,0.424,0.267,0.222,0.222,0.167,,,,,,,,,,,,,,,,,,,,,
12,2024-07-04,746532,Lineout,field_out,True,595909,668964,Jake Cave,Tobias Myers,0,dd811a1b-1fec-4b10-9a1a-7af6a351d69e,668964.0,tobiasmyers,Myers,Right,Tobias Myers,MIL,3.13,3.99,72.0,101.0,91.0,98.0,0.8,7.75,2.5,7.63,1.25,0.95,0.288,0.39,0.127,0.273,0.428,108.0,81.0,87.0,72.0,100.0,102.0,75.0,91.0,71.0,96.0,101.0,91.0,,,,0.007,0.229,,0.051,0.12,-1.06,,13.69,-3.98,0.93,89.4,,81.2,91.2,77.7,,,,0.0,0.0,0.0,0.333,0.509,0.152,0.5,0.7,0.1,0.091,0.091,0.431,85.0,106.0,102.0,93.0,106.0,104.0,0.4,0.192,1.01,2.07,92.7,85.4,0.207,0.413,0.174,0.18,0.2,0.324,,,
13,2024-07-04,746532,Walk,walk,False,666134,668964,Nolan Jones,Tobias Myers,0,77eca9bc-8e8d-4be4-9860-ff18f0f92487,668964.0,tobiasmyers,Myers,Right,Tobias Myers,MIL,3.13,3.99,72.0,101.0,91.0,98.0,0.8,7.75,2.5,7.63,1.25,0.95,0.288,0.39,0.127,0.273,0.428,108.0,81.0,87.0,72.0,100.0,102.0,75.0,91.0,71.0,96.0,101.0,91.0,,,,0.007,0.229,,0.051,0.12,-1.06,,13.69,-3.98,0.93,89.4,,81.2,91.2,77.7,,,,0.0,0.0,0.0,0.333,0.509,0.152,0.5,0.7,0.1,0.091,0.091,0.431,85.0,106.0,102.0,93.0,106.0,104.0,0.4,0.192,1.01,2.07,92.7,85.4,0.207,0.413,0.174,0.18,0.2,0.324,,,
14,2024-07-04,746532,Forceout,force_out,True,669911,668964,Michael Toglia,Tobias Myers,1,48afc85e-3140-41a2-a3c0-ae385a19ce81,668964.0,tobiasmyers,Myers,Right,Tobias Myers,MIL,3.13,3.99,72.0,101.0,91.0,98.0,0.8,7.75,2.5,7.63,1.25,0.95,0.288,0.39,0.127,0.273,0.428,108.0,81.0,87.0,72.0,100.0,102.0,75.0,91.0,71.0,96.0,101.0,91.0,,,,0.007,0.229,,0.051,0.12,-1.06,,13.69,-3.98,0.93,89.4,,81.2,91.2,77.7,,,,0.0,0.0,0.0,0.333,0.509,0.152,0.5,0.7,0.1,0.091,0.091,0.431,85.0,106.0,102.0,93.0,106.0,104.0,0.4,0.192,1.01,2.07,92.7,85.4,0.207,0.413,0.174,0.18,0.2,0.324,,,
15,2024-07-04,746532,Single,single,False,656541,668964,Sam Hilliard,Tobias Myers,1,74daa626-11fb-4f72-8a1f-0d6f4e264441,668964.0,tobiasmyers,Myers,Right,Tobias Myers,MIL,3.13,3.99,72.0,101.0,91.0,98.0,0.8,7.75,2.5,7.63,1.25,0.95,0.288,0.39,0.127,0.273,0.428,108.0,81.0,87.0,72.0,100.0,102.0,75.0,91.0,71.0,96.0,101.0,91.0,,,,0.007,0.229,,0.051,0.12,-1.06,,13.69,-3.98,0.93,89.4,,81.2,91.2,77.7,,,,0.0,0.0,0.0,0.333,0.509,0.152,0.5,0.7,0.1,0.091,0.091,0.431,85.0,106.0,102.0,93.0,106.0,104.0,0.4,0.192,1.01,2.07,92.7,85.4,0.207,0.413,0.174,0.18,0.2,0.324,,,
16,2024-07-04,746532,Double,double,False,453568,668964,Charlie Blackmon,Tobias Myers,1,aae9c710-6212-4383-a005-e7a279cc3437,668964.0,tobiasmyers,Myers,Right,Tobias Myers,MIL,3.13,3.99,72.0,101.0,91.0,98.0,0.8,7.75,2.5,7.63,1.25,0.95,0.288,0.39,0.127,0.273,0.428,108.0,81.0,87.0,72.0,100.0,102.0,75.0,91.0,71.0,96.0,101.0,91.0,,,,0.007,0.229,,0.051,0.12,-1.06,,13.69,-3.98,0.93,89.4,,81.2,91.2,77.7,,,,0.0,0.0,0.0,0.333,0.509,0.152,0.5,0.7,0.1,0.091,0.091,0.431,85.0,106.0,102.0,93.0,106.0,104.0,0.4,0.192,1.01,2.07,92.7,85.4,0.207,0.413,0.174,0.18,0.2,0.324,,,
17,2024-07-04,746532,Strikeout,strikeout,True,678662,668964,Ezequiel Tovar,Tobias Myers,0,fe93b45e-65b8-4279-a911-546f6594cdfb,668964.0,tobiasmyers,Myers,Right,Tobias Myers,MIL,3.13,3.99,72.0,101.0,91.0,98.0,0.8,7.75,2.5,7.63,1.25,0.95,0.288,0.39,0.127,0.273,0.428,108.0,81.0,87.0,72.0,100.0,102.0,75.0,91.0,71.0,96.0,101.0,91.0,,,,0.007,0.229,,0.051,0.12,-1.06,,13.69,-3.98,0.93,89.4,,81.2,91.2,77.7,,,,0.0,0.0,0.0,0.333,0.509,0.152,0.5,0.7,0.1,0.091,0.091,0.431,85.0,106.0,102.0,93.0,106.0,104.0,0.4,0.192,1.01,2.07,92.7,85.4,0.207,0.413,0.174,0.18,0.2,0.324,,,
18,2024-07-04,746532,Strikeout,strikeout,True,655316,615698,Andruw Monasterio,Cal Quantrill,0,b358ba41-ea72-4b77-a480-bfc1f2ceaf03,615698.0,calquantrill,Quantrill,Right,Cal Quantrill,COL,4.15,4.48,108.1,97.0,93.0,95.0,0.8,6.9,3.41,8.64,1.16,1.47,0.223,0.427,0.134,0.357,0.414,88.0,97.0,103.0,96.0,101.0,104.0,79.0,97.0,90.0,80.0,99.0,95.0,115.0,95.0,98.0,0.397,0.134,0.336,0.107,0.025,-1.43,1.52,-1.66,0.34,1.78,87.7,86.1,84.9,93.8,79.9,0.178,0.253,0.253,0.322,0.573,0.2,0.347,0.571,0.173,0.242,0.424,0.267,0.222,0.222,0.167,,,,,,,,,,,,,,,,,,,,,
19,2024-07-04,746532,Lineout,field_out,True,606992,615698,Eric Haase,Cal Quantrill,0,ed60e6df-6284-4ca0-8f56-d88defac4db5,615698.0,calquantrill,Quantrill,Right,Cal Quantrill,COL,4.15,4.48,108.1,97.0,93.0,95.0,0.8,6.9,3.41,8.64,1.16,1.47,0.223,0.427,0.134,0.357,0.414,88.0,97.0,103.0,96.0,101.0,104.0,79.0,97.0,90.0,80.0,99.0,95.0,115.0,95.0,98.0,0.397,0.134,0.336,0.107,0.025,-1.43,1.52,-1.66,0.34,1.78,87.7,86.1,84.9,93.8,79.9,0.178,0.253,0.253,0.322,0.573,0.2,0.347,0.571,0.173,0.242,0.424,0.267,0.222,0.222,0.167,,,,,,,,,,,,,,,,,,,,,
20,2024-07-04,746532,Double,double,False,668930,615698,Brice Turang,Cal Quantrill,0,278d9ec0-4afe-460d-bdbb-6b53eb586133,615698.0,calquantrill,Quantrill,Right,Cal Quantrill,COL,4.15,4.48,108.1,97.0,93.0,95.0,0.8,6.9,3.41,8.64,1.16,1.47,0.223,0.427,0.134,0.357,0.414,88.0,97.0,103.0,96.0,101.0,104.0,79.0,97.0,90.0,80.0,99.0,95.0,115.0,95.0,98.0,0.397,0.134,0.336,0.107,0.025,-1.43,1.52,-1.66,0.34,1.78,87.7,86.1,84.9,93.8,79.9,0.178,0.253,0.253,0.322,0.573,0.2,0.347,0.571,0.173,0.242,0.424,0.267,0.222,0.222,0.167,,,,,,,,,,,,,,,,,,,,,
21,2024-07-04,746532,Groundout,field_out,True,661388,615698,William Contreras,Cal Quantrill,0,b5af5042-0a2c-4784-b677-5d6591caef3a,615698.0,calquantrill,Quantrill,Right,Cal Quantrill,COL,4.15,4.48,108.1,97.0,93.0,95.0,0.8,6.9,3.41,8.64,1.16,1.47,0.223,0.427,0.134,0.357,0.414,88.0,97.0,103.0,96.0,101.0,104.0,79.0,97.0,90.0,80.0,99.0,95.0,115.0,95.0,98.0,0.397,0.134,0.336,0.107,0.025,-1.43,1.52,-1.66,0.34,1.78,87.7,86.1,84.9,93.8,79.9,0.178,0.253,0.253,0.322,0.573,0.2,0.347,0.571,0.173,0.242,0.424,0.267,0.222,0.222,0.167,,,,,,,,,,,,,,,,,,,,,
22,2024-07-04,746532,Strikeout,strikeout,True,641857,668964,Ryan McMahon,Tobias Myers,0,fe1b75f0-5f22-43bf-ae1b-86dc1c9a1903,668964.0,tobiasmyers,Myers,Right,Tobias Myers,MIL,3.13,3.99,72.0,101.0,91.0,98.0,0.8,7.75,2.5,7.63,1.25,0.95,0.288,0.39,0.127,0.273,0.428,108.0,81.0,87.0,72.0,100.0,102.0,75.0,91.0,71.0,96.0,101.0,91.0,,,,0.007,0.229,,0.051,0.12,-1.06,,13.69,-3.98,0.93,89.4,,81.2,91.2,77.7,,,,0.0,0.0,0.0,0.333,0.509,0.152,0.5,0.7,0.1,0.091,0.091,0.431,85.0,106.0,102.0,93.0,106.0,104.0,0.4,0.192,1.01,2.07,92.7,85.4,0.207,0.413,0.174,0.18,0.2,0.324,,,
23,2024-07-04,746532,Single,single,False,553869,668964,Elias Díaz,Tobias Myers,0,3899e1f9-a5ca-4927-a920-a16711de178b,668964.0,tobiasmyers,Myers,Right,Tobias Myers,MIL,3.13,3.99,72.0,101.0,91.0,98.0,0.8,7.75,2.5,7.63,1.25,0.95,0.288,0.39,0.127,0.273,0.428,108.0,81.0,87.0,72.0,100.0,102.0,75.0,91.0,71.0,96.0,101.0,91.0,,,,0.007,0.229,,0.051,0.12,-1.06,,13.69,-3.98,0.93,89.4,,81.2,91.2,77.7,,,,0.0,0.0,0.0,0.333,0.509,0.152,0.5,0.7,0.1,0.091,0.091,0.431,85.0,106.0,102.0,93.0,106.0,104.0,0.4,0.192,1.01,2.07,92.7,85.4,0.207,0.413,0.174,0.18,0.2,0.324,,,
24,2024-07-04,746532,Flyout,field_out,True,663898,668964,Brendan Rodgers,Tobias Myers,0,c787dbfd-38ae-4fbd-b6cf-34aa1a42f28a,668964.0,tobiasmyers,Myers,Right,Tobias Myers,MIL,3.13,3.99,72.0,101.0,91.0,98.0,0.8,7.75,2.5,7.63,1.25,0.95,0.288,0.39,0.127,0.273,0.428,108.0,81.0,87.0,72.0,100.0,102.0,75.0,91.0,71.0,96.0,101.0,91.0,,,,0.007,0.229,,0.051,0.12,-1.06,,13.69,-3.98,0.93,89.4,,81.2,91.2,77.7,,,,0.0,0.0,0.0,0.333,0.509,0.152,0.5,0.7,0.1,0.091,0.091,0.431,85.0,106.0,102.0,93.0,106.0,104.0,0.4,0.192,1.01,2.07,92.7,85.4,0.207,0.413,0.174,0.18,0.2,0.324,,,
25,2024-07-04,746532,Flyout,field_out,True,595909,668964,Jake Cave,Tobias Myers,0,ffc1be10-f152-4230-bbbe-224fa510a6df,668964.0,tobiasmyers,Myers,Right,Tobias Myers,MIL,3.13,3.99,72.0,101.0,91.0,98.0,0.8,7.75,2.5,7.63,1.25,0.95,0.288,0.39,0.127,0.273,0.428,108.0,81.0,87.0,72.0,100.0,102.0,75.0,91.0,71.0,96.0,101.0,91.0,,,,0.007,0.229,,0.051,0.12,-1.06,,13.69,-3.98,0.93,89.4,,81.2,91.2,77.7,,,,0.0,0.0,0.0,0.333,0.509,0.152,0.5,0.7,0.1,0.091,0.091,0.431,85.0,106.0,102.0,93.0,106.0,104.0,0.4,0.192,1.01,2.07,92.7,85.4,0.207,0.413,0.174,0.18,0.2,0.324,,,
26,2024-07-04,746532,Walk,walk,False,592885,615698,Christian Yelich,Cal Quantrill,0,eb507354-8e72-485e-b82e-477ee0105f3c,615698.0,calquantrill,Quantrill,Right,Cal Quantrill,COL,4.15,4.48,108.1,97.0,93.0,95.0,0.8,6.9,3.41,8.64,1.16,1.47,0.223,0.427,0.134,0.357,0.414,88.0,97.0,103.0,96.0,101.0,104.0,79.0,97.0,90.0,80.0,99.0,95.0,115.0,95.0,98.0,0.397,0.134,0.336,0.107,0.025,-1.43,1.52,-1.66,0.34,1.78,87.7,86.1,84.9,93.8,79.9,0.178,0.253,0.253,0.322,0.573,0.2,0.347,0.571,0.173,0.242,0.424,0.267,0.222,0.222,0.167,,,,,,,,,,,,,,,,,,,,,
27,2024-07-04,746532,Flyout,field_out,True,642715,615698,Willy Adames,Cal Quantrill,0,5d5f2071-bf27-4b8e-ba54-c781d87b035a,615698.0,calquantrill,Quantrill,Right,Cal Quantrill,COL,4.15,4.48,108.1,97.0,93.0,95.0,0.8,6.9,3.41,8.64,1.16,1.47,0.223,0.427,0.134,0.357,0.414,88.0,97.0,103.0,96.0,101.0,104.0,79.0,97.0,90.0,80.0,99.0,95.0,115.0,95.0,98.0,0.397,0.134,0.336,0.107,0.025,-1.43,1.52,-1.66,0.34,1.78,87.7,86.1,84.9,93.8,79.9,0.178,0.253,0.253,0.322,0.573,0.2,0.347,0.571,0.173,0.242,0.424,0.267,0.222,0.222,0.167,,,,,,,,,,,,,,,,,,,,,
28,2024-07-04,746532,Walk,walk,False,686217,615698,Sal Frelick,Cal Quantrill,1,88a12288-4e59-48ae-be3b-97f6e14bd130,615698.0,calquantrill,Quantrill,Right,Cal Quantrill,COL,4.15,4.48,108.1,97.0,93.0,95.0,0.8,6.9,3.41,8.64,1.16,1.47,0.223,0.427,0.134,0.357,0.414,88.0,97.0,103.0,96.0,101.0,104.0,79.0,97.0,90.0,80.0,99.0,95.0,115.0,95.0,98.0,0.397,0.134,0.336,0.107,0.025,-1.43,1.52,-1.66,0.34,1.78,87.7,86.1,84.9,93.8,79.9,0.178,0.253,0.253,0.322,0.573,0.2,0.347,0.571,0.173,0.242,0.424,0.267,0.222,0.222,0.167,,,,,,,,,,,,,,,,,,,,,
29,2024-07-04,746532,Groundout,field_out,True,656555,615698,Rhys Hoskins,Cal Quantrill,1,fe88c494-26ae-4a60-a6de-a4f28caa5079,615698.0,calquantrill,Quantrill,Right,Cal Quantrill,COL,4.15,4.48,108.1,97.0,93.0,95.0,0.8,6.9,3.41,8.64,1.16,1.47,0.223,0.427,0.134,0.357,0.414,88.0,97.0,103.0,96.0,101.0,104.0,79.0,97.0,90.0,80.0,99.0,95.0,115.0,95.0,98.0,0.397,0.134,0.336,0.107,0.025,-1.43,1.52,-1.66,0.34,1.78,87.7,86.1,84.9,93.8,79.9,0.178,0.253,0.253,0.322,0.573,0.2,0.347,0.571,0.173,0.242,0.424,0.267,0.222,0.222,0.167,,,,,,,,,,,,,,,,,,,,,
30,2024-07-04,746532,Walk,walk,False,694192,615698,Jackson Chourio,Cal Quantrill,0,65dc20de-b039-4b28-9410-972d20afd8f0,615698.0,calquantrill,Quantrill,Right,Cal Quantrill,COL,4.15,4.48,108.1,97.0,93.0,95.0,0.8,6.9,3.41,8.64,1.16,1.47,0.223,0.427,0.134,0.357,0.414,88.0,97.0,103.0,96.0,101.0,104.0,79.0,97.0,90.0,80.0,99.0,95.0,115.0,95.0,98.0,0.397,0.134,0.336,0.107,0.025,-1.43,1.52,-1.66,0.34,1.78,87.7,86.1,84.9,93.8,79.9,0.178,0.253,0.253,0.322,0.573,0.2,0.347,0.571,0.173,0.242,0.424,0.267,0.222,0.222,0.167,,,,,,,,,,,,,,,,,,,,,
31,2024-07-04,746532,Single,single,False,655316,615698,Andruw Monasterio,Cal Quantrill,1,d12c3814-6649-4c00-87ad-4637646dc75f,615698.0,calquantrill,Quantrill,Right,Cal Quantrill,COL,4.15,4.48,108.1,97.0,93.0,95.0,0.8,6.9,3.41,8.64,1.16,1.47,0.223,0.427,0.134,0.357,0.414,88.0,97.0,103.0,96.0,101.0,104.0,79.0,97.0,90.0,80.0,99.0,95.0,115.0,95.0,98.0,0.397,0.134,0.336,0.107,0.025,-1.43,1.52,-1.66,0.34,1.78,87.7,86.1,84.9,93.8,79.9,0.178,0.253,0.253,0.322,0.573,0.2,0.347,0.571,0.173,0.242,0.424,0.267,0.222,0.222,0.167,,,,,,,,,,,,,,,,,,,,,
32,2024-07-04,746532,Pop Out,field_out,True,606992,615698,Eric Haase,Cal Quantrill,0,52ef05e3-a3b1-4494-82ef-19589ed1662b,615698.0,calquantrill,Quantrill,Right,Cal Quantrill,COL,4.15,4.48,108.1,97.0,93.0,95.0,0.8,6.9,3.41,8.64,1.16,1.47,0.223,0.427,0.134,0.357,0.414,88.0,97.0,103.0,96.0,101.0,104.0,79.0,97.0,90.0,80.0,99.0,95.0,115.0,95.0,98.0,0.397,0.134,0.336,0.107,0.025,-1.43,1.52,-1.66,0.34,1.78,87.7,86.1,84.9,93.8,79.9,0.178,0.253,0.253,0.322,0.573,0.2,0.347,0.571,0.173,0.242,0.424,0.267,0.222,0.222,0.167,,,,,,,,,,,,,,,,,,,,,
