,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,SL%,CU%,wFA/C,wFC/C,wSL/C,wCU/C,vFA,vFC,vSL,vCU,FF_ba,FF_slg,FF_whiff,ST_ba,ST_slg,ST_whiff,CU_ba,CU_slg,CU_whiff,FC_ba,FC_slg,FC_whiff,SL_ba,SL_slg,SL_whiff,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FS%,wFS/C,wSI/C,vFS,vSI,FS_ba,FS_slg,FS_whiff,Stf+ CH,Loc+ CH,Pit+ CH,CH%,wCH/C,vCH,SI_ba,SI_slg,SI_whiff,CH_ba,CH_slg,CH_whiff
10,2024-07-29,746928,Lineout,field_out,True,641933,669302,Tyler O'Neill,Logan Gilbert,0,7f32a411-b645-4dcf-9a75-30f41e1505fa,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,SEA,3.09,3.13,171.2,101.0,119.0,104.0,0.718,9.02,1.63,6.5,0.94,1.18,0.235,0.442,0.145,0.319,0.429,116.0,100.0,106.0,100.0,101.0,96.0,147.0,102.0,116.0,118.0,103.0,102.0,0.319,0.119,0.317,0.105,1.51,0.86,1.74,0.87,96.4,92.2,88.3,83.1,0.207,0.383,0.206,,,,0.185,0.277,0.331,0.237,0.412,0.27,0.214,0.354,0.348,79.0,101.0,86.0,106.0,95.0,100.0,0.008,0.131,0.97,-0.91,84.2,94.7,0.105,0.184,0.479,,,,,,,,,,,,
11,2024-07-29,746928,Strikeout,strikeout,True,642086,669302,Dominic Smith,Logan Gilbert,0,f2ed9596-6b37-47f5-8c2b-ddf48f5c704c,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,SEA,3.09,3.13,171.2,101.0,119.0,104.0,0.718,9.02,1.63,6.5,0.94,1.18,0.235,0.442,0.145,0.319,0.429,116.0,100.0,106.0,100.0,101.0,96.0,147.0,102.0,116.0,118.0,103.0,102.0,0.319,0.119,0.317,0.105,1.51,0.86,1.74,0.87,96.4,92.2,88.3,83.1,0.207,0.383,0.206,,,,0.185,0.277,0.331,0.237,0.412,0.27,0.214,0.354,0.348,79.0,101.0,86.0,106.0,95.0,100.0,0.008,0.131,0.97,-0.91,84.2,94.7,0.105,0.184,0.479,,,,,,,,,,,,
12,2024-07-29,746928,Strikeout,strikeout,True,613564,601713,Jason Vosler,Nick Pivetta,0,a873814a-9037-4afd-9954-e11bae47d46c,601713.0,nickpivetta,Pivetta,Right,Nick Pivetta,BOS,4.61,3.86,111.1,105.0,135.0,108.0,0.775,10.91,2.18,8.0,1.94,0.61,0.215,0.416,0.126,0.389,0.455,119.0,104.0,104.0,126.0,106.0,110.0,156.0,102.0,109.0,107.0,99.0,84.0,0.482,0.067,0.299,0.152,0.84,-5.11,0.31,-0.68,94.0,88.3,82.8,80.2,0.24,0.407,0.212,0.2,0.408,0.362,0.195,0.512,0.212,0.387,0.903,0.215,0.217,0.478,0.327,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2024-07-29,746928,Single,single,False,571745,601713,Mitch Haniger,Nick Pivetta,0,56659d15-b667-43cd-afbb-4395fe4a5462,601713.0,nickpivetta,Pivetta,Right,Nick Pivetta,BOS,4.61,3.86,111.1,105.0,135.0,108.0,0.775,10.91,2.18,8.0,1.94,0.61,0.215,0.416,0.126,0.389,0.455,119.0,104.0,104.0,126.0,106.0,110.0,156.0,102.0,109.0,107.0,99.0,84.0,0.482,0.067,0.299,0.152,0.84,-5.11,0.31,-0.68,94.0,88.3,82.8,80.2,0.24,0.407,0.212,0.2,0.408,0.362,0.195,0.512,0.212,0.387,0.903,0.215,0.217,0.478,0.327,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2024-07-29,746928,Single,single,False,668942,601713,Josh Rojas,Nick Pivetta,1,941e7de4-ab37-4b1b-a87c-6090eb62545f,601713.0,nickpivetta,Pivetta,Right,Nick Pivetta,BOS,4.61,3.86,111.1,105.0,135.0,108.0,0.775,10.91,2.18,8.0,1.94,0.61,0.215,0.416,0.126,0.389,0.455,119.0,104.0,104.0,126.0,106.0,110.0,156.0,102.0,109.0,107.0,99.0,84.0,0.482,0.067,0.299,0.152,0.84,-5.11,0.31,-0.68,94.0,88.3,82.8,80.2,0.24,0.407,0.212,0.2,0.408,0.362,0.195,0.512,0.212,0.387,0.903,0.215,0.217,0.478,0.327,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2024-07-29,746928,Grounded Into DP,grounded_into_double_play,True,645302,601713,Victor Robles,Nick Pivetta,1,c3ea7cbc-551f-4fd6-8760-150cf548de72,601713.0,nickpivetta,Pivetta,Right,Nick Pivetta,BOS,4.61,3.86,111.1,105.0,135.0,108.0,0.775,10.91,2.18,8.0,1.94,0.61,0.215,0.416,0.126,0.389,0.455,119.0,104.0,104.0,126.0,106.0,110.0,156.0,102.0,109.0,107.0,99.0,84.0,0.482,0.067,0.299,0.152,0.84,-5.11,0.31,-0.68,94.0,88.3,82.8,80.2,0.24,0.407,0.212,0.2,0.408,0.362,0.195,0.512,0.212,0.387,0.903,0.215,0.217,0.478,0.327,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2024-07-29,746928,Single,single,False,657136,669302,Connor Wong,Logan Gilbert,0,1afe8043-ccf6-4f93-8d51-b1ee09e835a8,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,SEA,3.09,3.13,171.2,101.0,119.0,104.0,0.718,9.02,1.63,6.5,0.94,1.18,0.235,0.442,0.145,0.319,0.429,116.0,100.0,106.0,100.0,101.0,96.0,147.0,102.0,116.0,118.0,103.0,102.0,0.319,0.119,0.317,0.105,1.51,0.86,1.74,0.87,96.4,92.2,88.3,83.1,0.207,0.383,0.206,,,,0.185,0.277,0.331,0.237,0.412,0.27,0.214,0.354,0.348,79.0,101.0,86.0,106.0,95.0,100.0,0.008,0.131,0.97,-0.91,84.2,94.7,0.105,0.184,0.479,,,,,,,,,,,,
17,2024-07-29,746928,Strikeout,strikeout,True,666152,669302,David Hamilton,Logan Gilbert,0,2132a622-17a2-448d-a574-2b653247a9df,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,SEA,3.09,3.13,171.2,101.0,119.0,104.0,0.718,9.02,1.63,6.5,0.94,1.18,0.235,0.442,0.145,0.319,0.429,116.0,100.0,106.0,100.0,101.0,96.0,147.0,102.0,116.0,118.0,103.0,102.0,0.319,0.119,0.317,0.105,1.51,0.86,1.74,0.87,96.4,92.2,88.3,83.1,0.207,0.383,0.206,,,,0.185,0.277,0.331,0.237,0.412,0.27,0.214,0.354,0.348,79.0,101.0,86.0,106.0,95.0,100.0,0.008,0.131,0.97,-0.91,84.2,94.7,0.105,0.184,0.479,,,,,,,,,,,,
18,2024-07-29,746928,Single,single,False,678882,669302,Ceddanne Rafaela,Logan Gilbert,1,de3fb14c-53d3-49ac-95a2-092be650bf79,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,SEA,3.09,3.13,171.2,101.0,119.0,104.0,0.718,9.02,1.63,6.5,0.94,1.18,0.235,0.442,0.145,0.319,0.429,116.0,100.0,106.0,100.0,101.0,96.0,147.0,102.0,116.0,118.0,103.0,102.0,0.319,0.119,0.317,0.105,1.51,0.86,1.74,0.87,96.4,92.2,88.3,83.1,0.207,0.383,0.206,,,,0.185,0.277,0.331,0.237,0.412,0.27,0.214,0.354,0.348,79.0,101.0,86.0,106.0,95.0,100.0,0.008,0.131,0.97,-0.91,84.2,94.7,0.105,0.184,0.479,,,,,,,,,,,,
19,2024-07-29,746928,Forceout,force_out,True,680776,669302,Jarren Duran,Logan Gilbert,1,2d1e67fe-e9d1-41c8-a235-67571a8a1b32,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,SEA,3.09,3.13,171.2,101.0,119.0,104.0,0.718,9.02,1.63,6.5,0.94,1.18,0.235,0.442,0.145,0.319,0.429,116.0,100.0,106.0,100.0,101.0,96.0,147.0,102.0,116.0,118.0,103.0,102.0,0.319,0.119,0.317,0.105,1.51,0.86,1.74,0.87,96.4,92.2,88.3,83.1,0.207,0.383,0.206,,,,0.185,0.277,0.331,0.237,0.412,0.27,0.214,0.354,0.348,79.0,101.0,86.0,106.0,95.0,100.0,0.008,0.131,0.97,-0.91,84.2,94.7,0.105,0.184,0.479,,,,,,,,,,,,
20,2024-07-29,746928,Single,single,False,677800,669302,Wilyer Abreu,Logan Gilbert,1,7606428a-e00a-463d-a2c7-3dc39d478b0f,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,SEA,3.09,3.13,171.2,101.0,119.0,104.0,0.718,9.02,1.63,6.5,0.94,1.18,0.235,0.442,0.145,0.319,0.429,116.0,100.0,106.0,100.0,101.0,96.0,147.0,102.0,116.0,118.0,103.0,102.0,0.319,0.119,0.317,0.105,1.51,0.86,1.74,0.87,96.4,92.2,88.3,83.1,0.207,0.383,0.206,,,,0.185,0.277,0.331,0.237,0.412,0.27,0.214,0.354,0.348,79.0,101.0,86.0,106.0,95.0,100.0,0.008,0.131,0.97,-0.91,84.2,94.7,0.105,0.184,0.479,,,,,,,,,,,,
21,2024-07-29,746928,Home Run,home_run,False,807799,669302,Masataka Yoshida,Logan Gilbert,1,c1275878-a5fa-4f14-9e5a-babf13d8c360,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,SEA,3.09,3.13,171.2,101.0,119.0,104.0,0.718,9.02,1.63,6.5,0.94,1.18,0.235,0.442,0.145,0.319,0.429,116.0,100.0,106.0,100.0,101.0,96.0,147.0,102.0,116.0,118.0,103.0,102.0,0.319,0.119,0.317,0.105,1.51,0.86,1.74,0.87,96.4,92.2,88.3,83.1,0.207,0.383,0.206,,,,0.185,0.277,0.331,0.237,0.412,0.27,0.214,0.354,0.348,79.0,101.0,86.0,106.0,95.0,100.0,0.008,0.131,0.97,-0.91,84.2,94.7,0.105,0.184,0.479,,,,,,,,,,,,
22,2024-07-29,746928,Double,double,False,646240,669302,Rafael Devers,Logan Gilbert,0,723a40d7-7f76-4416-a6ae-c9540e8a022c,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,SEA,3.09,3.13,171.2,101.0,119.0,104.0,0.718,9.02,1.63,6.5,0.94,1.18,0.235,0.442,0.145,0.319,0.429,116.0,100.0,106.0,100.0,101.0,96.0,147.0,102.0,116.0,118.0,103.0,102.0,0.319,0.119,0.317,0.105,1.51,0.86,1.74,0.87,96.4,92.2,88.3,83.1,0.207,0.383,0.206,,,,0.185,0.277,0.331,0.237,0.412,0.27,0.214,0.354,0.348,79.0,101.0,86.0,106.0,95.0,100.0,0.008,0.131,0.97,-0.91,84.2,94.7,0.105,0.184,0.479,,,,,,,,,,,,
23,2024-07-29,746928,Double,double,False,641933,669302,Tyler O'Neill,Logan Gilbert,1,504d76f4-cc03-4393-a019-3cfd3d7ca6dd,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,SEA,3.09,3.13,171.2,101.0,119.0,104.0,0.718,9.02,1.63,6.5,0.94,1.18,0.235,0.442,0.145,0.319,0.429,116.0,100.0,106.0,100.0,101.0,96.0,147.0,102.0,116.0,118.0,103.0,102.0,0.319,0.119,0.317,0.105,1.51,0.86,1.74,0.87,96.4,92.2,88.3,83.1,0.207,0.383,0.206,,,,0.185,0.277,0.331,0.237,0.412,0.27,0.214,0.354,0.348,79.0,101.0,86.0,106.0,95.0,100.0,0.008,0.131,0.97,-0.91,84.2,94.7,0.105,0.184,0.479,,,,,,,,,,,,
24,2024-07-29,746928,Double,double,False,642086,669302,Dominic Smith,Logan Gilbert,1,41d1d536-bea8-4ff2-94b5-940c13694b4c,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,SEA,3.09,3.13,171.2,101.0,119.0,104.0,0.718,9.02,1.63,6.5,0.94,1.18,0.235,0.442,0.145,0.319,0.429,116.0,100.0,106.0,100.0,101.0,96.0,147.0,102.0,116.0,118.0,103.0,102.0,0.319,0.119,0.317,0.105,1.51,0.86,1.74,0.87,96.4,92.2,88.3,83.1,0.207,0.383,0.206,,,,0.185,0.277,0.331,0.237,0.412,0.27,0.214,0.354,0.348,79.0,101.0,86.0,106.0,95.0,100.0,0.008,0.131,0.97,-0.91,84.2,94.7,0.105,0.184,0.479,,,,,,,,,,,,
25,2024-07-29,746928,Double,double,False,657136,663423,Connor Wong,Trent Thornton,1,3454e6c9-5600-47e0-8820-fe326adce9ec,663423.0,trentthornton,Thornton,Right,Trent Thornton,SEA,4.22,3.81,59.2,101.0,115.0,111.0,0.76,9.35,2.41,8.75,1.21,0.89,0.242,0.418,0.158,0.297,0.444,115.0,106.0,116.0,118.0,105.0,111.0,120.0,100.0,113.0,,,,0.174,,0.577,0.119,-0.68,,0.43,-2.18,95.5,,85.6,82.3,0.344,0.625,0.28,0.222,0.333,0.281,0.257,0.543,0.344,,,,0.231,0.404,0.262,87.0,94.0,87.0,,,,0.101,,,-0.11,,94.7,,,,104.0,133.0,130.0,0.029,-4.37,87.9,0.278,0.611,0.18,0.385,0.385,0.063
26,2024-07-29,746928,Caught Stealing 3B,caught_stealing_3b,True,666152,663423,David Hamilton,Trent Thornton,0,5451761c-6db1-41ee-a285-7e44fbc3ae1e,663423.0,trentthornton,Thornton,Right,Trent Thornton,SEA,4.22,3.81,59.2,101.0,115.0,111.0,0.76,9.35,2.41,8.75,1.21,0.89,0.242,0.418,0.158,0.297,0.444,115.0,106.0,116.0,118.0,105.0,111.0,120.0,100.0,113.0,,,,0.174,,0.577,0.119,-0.68,,0.43,-2.18,95.5,,85.6,82.3,0.344,0.625,0.28,0.222,0.333,0.281,0.257,0.543,0.344,,,,0.231,0.404,0.262,87.0,94.0,87.0,,,,0.101,,,-0.11,,94.7,,,,104.0,133.0,130.0,0.029,-4.37,87.9,0.278,0.611,0.18,0.385,0.385,0.063
27,2024-07-29,746928,Double,double,False,668227,601713,Randy Arozarena,Nick Pivetta,0,315f5bd9-52e2-4eab-8b39-7d9b409c3f6d,601713.0,nickpivetta,Pivetta,Right,Nick Pivetta,BOS,4.61,3.86,111.1,105.0,135.0,108.0,0.775,10.91,2.18,8.0,1.94,0.61,0.215,0.416,0.126,0.389,0.455,119.0,104.0,104.0,126.0,106.0,110.0,156.0,102.0,109.0,107.0,99.0,84.0,0.482,0.067,0.299,0.152,0.84,-5.11,0.31,-0.68,94.0,88.3,82.8,80.2,0.24,0.407,0.212,0.2,0.408,0.362,0.195,0.512,0.212,0.387,0.903,0.215,0.217,0.478,0.327,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-07-29,746928,Groundout,field_out,True,663728,601713,Cal Raleigh,Nick Pivetta,1,8117edb2-bb9d-4c43-8b70-aa548c97e5f3,601713.0,nickpivetta,Pivetta,Right,Nick Pivetta,BOS,4.61,3.86,111.1,105.0,135.0,108.0,0.775,10.91,2.18,8.0,1.94,0.61,0.215,0.416,0.126,0.389,0.455,119.0,104.0,104.0,126.0,106.0,110.0,156.0,102.0,109.0,107.0,99.0,84.0,0.482,0.067,0.299,0.152,0.84,-5.11,0.31,-0.68,94.0,88.3,82.8,80.2,0.24,0.407,0.212,0.2,0.408,0.362,0.195,0.512,0.212,0.387,0.903,0.215,0.217,0.478,0.327,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-07-29,746928,Sac Fly,sac_fly,True,593871,601713,Jorge Polanco,Nick Pivetta,1,7d4f2270-7a6f-4abd-ba15-52326679d9d3,601713.0,nickpivetta,Pivetta,Right,Nick Pivetta,BOS,4.61,3.86,111.1,105.0,135.0,108.0,0.775,10.91,2.18,8.0,1.94,0.61,0.215,0.416,0.126,0.389,0.455,119.0,104.0,104.0,126.0,106.0,110.0,156.0,102.0,109.0,107.0,99.0,84.0,0.482,0.067,0.299,0.152,0.84,-5.11,0.31,-0.68,94.0,88.3,82.8,80.2,0.24,0.407,0.212,0.2,0.408,0.362,0.195,0.512,0.212,0.387,0.903,0.215,0.217,0.478,0.327,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2024-07-29,746928,Strikeout,strikeout,True,670042,601713,Luke Raley,Nick Pivetta,0,464001a6-b051-4253-9fd8-6b0d168f9b2e,601713.0,nickpivetta,Pivetta,Right,Nick Pivetta,BOS,4.61,3.86,111.1,105.0,135.0,108.0,0.775,10.91,2.18,8.0,1.94,0.61,0.215,0.416,0.126,0.389,0.455,119.0,104.0,104.0,126.0,106.0,110.0,156.0,102.0,109.0,107.0,99.0,84.0,0.482,0.067,0.299,0.152,0.84,-5.11,0.31,-0.68,94.0,88.3,82.8,80.2,0.24,0.407,0.212,0.2,0.408,0.362,0.195,0.512,0.212,0.387,0.903,0.215,0.217,0.478,0.327,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,2024-07-29,746928,Groundout,field_out,True,666152,663423,David Hamilton,Trent Thornton,0,daf45d9d-8a1b-4631-b860-b8b77944add7,663423.0,trentthornton,Thornton,Right,Trent Thornton,SEA,4.22,3.81,59.2,101.0,115.0,111.0,0.76,9.35,2.41,8.75,1.21,0.89,0.242,0.418,0.158,0.297,0.444,115.0,106.0,116.0,118.0,105.0,111.0,120.0,100.0,113.0,,,,0.174,,0.577,0.119,-0.68,,0.43,-2.18,95.5,,85.6,82.3,0.344,0.625,0.28,0.222,0.333,0.281,0.257,0.543,0.344,,,,0.231,0.404,0.262,87.0,94.0,87.0,,,,0.101,,,-0.11,,94.7,,,,104.0,133.0,130.0,0.029,-4.37,87.9,0.278,0.611,0.18,0.385,0.385,0.063
32,2024-07-29,746928,Single,single,False,678882,663423,Ceddanne Rafaela,Trent Thornton,0,507bf8cc-8c59-4e4f-a1f4-9d9f4e901e4a,663423.0,trentthornton,Thornton,Right,Trent Thornton,SEA,4.22,3.81,59.2,101.0,115.0,111.0,0.76,9.35,2.41,8.75,1.21,0.89,0.242,0.418,0.158,0.297,0.444,115.0,106.0,116.0,118.0,105.0,111.0,120.0,100.0,113.0,,,,0.174,,0.577,0.119,-0.68,,0.43,-2.18,95.5,,85.6,82.3,0.344,0.625,0.28,0.222,0.333,0.281,0.257,0.543,0.344,,,,0.231,0.404,0.262,87.0,94.0,87.0,,,,0.101,,,-0.11,,94.7,,,,104.0,133.0,130.0,0.029,-4.37,87.9,0.278,0.611,0.18,0.385,0.385,0.063
