,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSI,vSL,vCU,ST_ba,ST_slg,ST_whiff,SI_ba,SI_slg,SI_whiff,FF_ba,FF_slg,FF_whiff,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff
10,2024-07-27,745553,Strikeout,strikeout,True,664761,471911,Alec Bohm,Carlos Carrasco,0,2287c09b-5a14-46d2-8304-8a270e64c86c,471911.0,carloscarrasco,Carrasco,Right,Carlos Carrasco,CLE,5.64,4.64,103.2,100.0,88.0,97.0,0.79,7.73,2.86,9.72,1.65,1.32,0.184,0.431,0.141,0.319,0.392,101.0,108.0,105.0,103.0,103.0,105.0,62.0,95.0,86.0,90.0,95.0,90.0,96.0,104.0,108.0,0.165,0.26,0.278,0.067,0.23,-0.83,-1.95,-0.94,1.52,-1.06,91.6,86.8,91.1,83.5,80.4,0.25,0.313,0.357,0.304,0.609,0.122,0.337,0.554,0.145,0.053,0.158,0.217,0.241,0.472,0.285,0.284,0.52,0.286,,,,,,,,,,,,,,,,,,
11,2024-07-27,745553,Flyout,field_out,True,592663,471911,J.T. Realmuto,Carlos Carrasco,0,d26ab70d-8096-4f0b-88fb-5602cbddc74a,471911.0,carloscarrasco,Carrasco,Right,Carlos Carrasco,CLE,5.64,4.64,103.2,100.0,88.0,97.0,0.79,7.73,2.86,9.72,1.65,1.32,0.184,0.431,0.141,0.319,0.392,101.0,108.0,105.0,103.0,103.0,105.0,62.0,95.0,86.0,90.0,95.0,90.0,96.0,104.0,108.0,0.165,0.26,0.278,0.067,0.23,-0.83,-1.95,-0.94,1.52,-1.06,91.6,86.8,91.1,83.5,80.4,0.25,0.313,0.357,0.304,0.609,0.122,0.337,0.554,0.145,0.053,0.158,0.217,0.241,0.472,0.285,0.284,0.52,0.286,,,,,,,,,,,,,,,,,,
12,2024-07-27,745553,Strikeout,strikeout,True,669016,471911,Brandon Marsh,Carlos Carrasco,0,85b8f7e5-b5f9-47b4-b7d3-2ab41f3bea00,471911.0,carloscarrasco,Carrasco,Right,Carlos Carrasco,CLE,5.64,4.64,103.2,100.0,88.0,97.0,0.79,7.73,2.86,9.72,1.65,1.32,0.184,0.431,0.141,0.319,0.392,101.0,108.0,105.0,103.0,103.0,105.0,62.0,95.0,86.0,90.0,95.0,90.0,96.0,104.0,108.0,0.165,0.26,0.278,0.067,0.23,-0.83,-1.95,-0.94,1.52,-1.06,91.6,86.8,91.1,83.5,80.4,0.25,0.313,0.357,0.304,0.609,0.122,0.337,0.554,0.145,0.053,0.158,0.217,0.241,0.472,0.285,0.284,0.52,0.286,,,,,,,,,,,,,,,,,,
13,2024-07-27,745553,Groundout,field_out,True,686823,663969,Will Brennan,Tyler Phillips,0,174efa63-f128-40f0-a756-4af54ea9374c,663969.0,tylerphillips,Phillips,Right,Tyler Phillips,PHI,5.5,5.51,36.0,99.0,94.0,98.0,0.792,6.75,1.75,9.25,1.75,1.23,0.114,0.518,0.175,0.36,0.417,72.0,109.0,103.0,109.0,111.0,115.0,72.0,92.0,91.0,80.0,100.0,90.0,121.0,95.0,102.0,0.308,0.186,0.295,0.144,0.066,3.65,-0.6,-2.15,1.11,-3.96,92.6,85.7,93.7,82.5,80.9,0.295,0.5,0.329,0.306,0.694,0.128,0.194,0.29,0.212,0.143,0.143,0.214,0.5,0.625,0.2,,,,,,,,,,,,,,,,,,,,,
14,2024-07-27,745553,Strikeout,strikeout,True,595978,663969,Austin Hedges,Tyler Phillips,0,394bde22-b63f-47d4-9112-c055f2c75cb6,663969.0,tylerphillips,Phillips,Right,Tyler Phillips,PHI,5.5,5.51,36.0,99.0,94.0,98.0,0.792,6.75,1.75,9.25,1.75,1.23,0.114,0.518,0.175,0.36,0.417,72.0,109.0,103.0,109.0,111.0,115.0,72.0,92.0,91.0,80.0,100.0,90.0,121.0,95.0,102.0,0.308,0.186,0.295,0.144,0.066,3.65,-0.6,-2.15,1.11,-3.96,92.6,85.7,93.7,82.5,80.9,0.295,0.5,0.329,0.306,0.694,0.128,0.194,0.29,0.212,0.143,0.143,0.214,0.5,0.625,0.2,,,,,,,,,,,,,,,,,,,,,
15,2024-07-27,745553,Flyout,field_out,True,680757,663969,Steven Kwan,Tyler Phillips,0,c193768d-0981-4cd3-9f67-2aee2b0f49d6,663969.0,tylerphillips,Phillips,Right,Tyler Phillips,PHI,5.5,5.51,36.0,99.0,94.0,98.0,0.792,6.75,1.75,9.25,1.75,1.23,0.114,0.518,0.175,0.36,0.417,72.0,109.0,103.0,109.0,111.0,115.0,72.0,92.0,91.0,80.0,100.0,90.0,121.0,95.0,102.0,0.308,0.186,0.295,0.144,0.066,3.65,-0.6,-2.15,1.11,-3.96,92.6,85.7,93.7,82.5,80.9,0.295,0.5,0.329,0.306,0.694,0.128,0.194,0.29,0.212,0.143,0.143,0.214,0.5,0.625,0.2,,,,,,,,,,,,,,,,,,,,,
16,2024-07-27,745553,Flyout,field_out,True,592206,471911,Nick Castellanos,Carlos Carrasco,0,cc4358c7-70d7-44ce-8c94-2cea030edda2,471911.0,carloscarrasco,Carrasco,Right,Carlos Carrasco,CLE,5.64,4.64,103.2,100.0,88.0,97.0,0.79,7.73,2.86,9.72,1.65,1.32,0.184,0.431,0.141,0.319,0.392,101.0,108.0,105.0,103.0,103.0,105.0,62.0,95.0,86.0,90.0,95.0,90.0,96.0,104.0,108.0,0.165,0.26,0.278,0.067,0.23,-0.83,-1.95,-0.94,1.52,-1.06,91.6,86.8,91.1,83.5,80.4,0.25,0.313,0.357,0.304,0.609,0.122,0.337,0.554,0.145,0.053,0.158,0.217,0.241,0.472,0.285,0.284,0.52,0.286,,,,,,,,,,,,,,,,,,
17,2024-07-27,745553,Groundout,field_out,True,681082,471911,Bryson Stott,Carlos Carrasco,0,ae99089e-21ae-42ae-b3ba-4bfb9eab0d86,471911.0,carloscarrasco,Carrasco,Right,Carlos Carrasco,CLE,5.64,4.64,103.2,100.0,88.0,97.0,0.79,7.73,2.86,9.72,1.65,1.32,0.184,0.431,0.141,0.319,0.392,101.0,108.0,105.0,103.0,103.0,105.0,62.0,95.0,86.0,90.0,95.0,90.0,96.0,104.0,108.0,0.165,0.26,0.278,0.067,0.23,-0.83,-1.95,-0.94,1.52,-1.06,91.6,86.8,91.1,83.5,80.4,0.25,0.313,0.357,0.304,0.609,0.122,0.337,0.554,0.145,0.053,0.158,0.217,0.241,0.472,0.285,0.284,0.52,0.286,,,,,,,,,,,,,,,,,,
18,2024-07-27,745553,Single,single,False,669720,471911,Austin Hays,Carlos Carrasco,0,7d5b35a1-2704-4ecc-a8d5-7c8fd4c99679,471911.0,carloscarrasco,Carrasco,Right,Carlos Carrasco,CLE,5.64,4.64,103.2,100.0,88.0,97.0,0.79,7.73,2.86,9.72,1.65,1.32,0.184,0.431,0.141,0.319,0.392,101.0,108.0,105.0,103.0,103.0,105.0,62.0,95.0,86.0,90.0,95.0,90.0,96.0,104.0,108.0,0.165,0.26,0.278,0.067,0.23,-0.83,-1.95,-0.94,1.52,-1.06,91.6,86.8,91.1,83.5,80.4,0.25,0.313,0.357,0.304,0.609,0.122,0.337,0.554,0.145,0.053,0.158,0.217,0.241,0.472,0.285,0.284,0.52,0.286,,,,,,,,,,,,,,,,,,
19,2024-07-27,745553,Strikeout,strikeout,True,656941,471911,Kyle Schwarber,Carlos Carrasco,0,57f00c30-1484-487f-829a-5e139f4327fb,471911.0,carloscarrasco,Carrasco,Right,Carlos Carrasco,CLE,5.64,4.64,103.2,100.0,88.0,97.0,0.79,7.73,2.86,9.72,1.65,1.32,0.184,0.431,0.141,0.319,0.392,101.0,108.0,105.0,103.0,103.0,105.0,62.0,95.0,86.0,90.0,95.0,90.0,96.0,104.0,108.0,0.165,0.26,0.278,0.067,0.23,-0.83,-1.95,-0.94,1.52,-1.06,91.6,86.8,91.1,83.5,80.4,0.25,0.313,0.357,0.304,0.609,0.122,0.337,0.554,0.145,0.053,0.158,0.217,0.241,0.472,0.285,0.284,0.52,0.286,,,,,,,,,,,,,,,,,,
20,2024-07-27,745553,Groundout,field_out,True,682657,663969,Angel Martínez,Tyler Phillips,0,99a0edd9-2656-4d3d-b1ea-17756b55aac5,663969.0,tylerphillips,Phillips,Right,Tyler Phillips,PHI,5.5,5.51,36.0,99.0,94.0,98.0,0.792,6.75,1.75,9.25,1.75,1.23,0.114,0.518,0.175,0.36,0.417,72.0,109.0,103.0,109.0,111.0,115.0,72.0,92.0,91.0,80.0,100.0,90.0,121.0,95.0,102.0,0.308,0.186,0.295,0.144,0.066,3.65,-0.6,-2.15,1.11,-3.96,92.6,85.7,93.7,82.5,80.9,0.295,0.5,0.329,0.306,0.694,0.128,0.194,0.29,0.212,0.143,0.143,0.214,0.5,0.625,0.2,,,,,,,,,,,,,,,,,,,,,
21,2024-07-27,745553,Single,single,False,608070,663969,José Ramírez,Tyler Phillips,0,00a43446-835c-4770-92fb-ff3184c45092,663969.0,tylerphillips,Phillips,Right,Tyler Phillips,PHI,5.5,5.51,36.0,99.0,94.0,98.0,0.792,6.75,1.75,9.25,1.75,1.23,0.114,0.518,0.175,0.36,0.417,72.0,109.0,103.0,109.0,111.0,115.0,72.0,92.0,91.0,80.0,100.0,90.0,121.0,95.0,102.0,0.308,0.186,0.295,0.144,0.066,3.65,-0.6,-2.15,1.11,-3.96,92.6,85.7,93.7,82.5,80.9,0.295,0.5,0.329,0.306,0.694,0.128,0.194,0.29,0.212,0.143,0.143,0.214,0.5,0.625,0.2,,,,,,,,,,,,,,,,,,,,,
22,2024-07-27,745553,Groundout,field_out,True,681807,663969,David Fry,Tyler Phillips,1,620e2be3-4395-45d5-8987-bf221061e356,663969.0,tylerphillips,Phillips,Right,Tyler Phillips,PHI,5.5,5.51,36.0,99.0,94.0,98.0,0.792,6.75,1.75,9.25,1.75,1.23,0.114,0.518,0.175,0.36,0.417,72.0,109.0,103.0,109.0,111.0,115.0,72.0,92.0,91.0,80.0,100.0,90.0,121.0,95.0,102.0,0.308,0.186,0.295,0.144,0.066,3.65,-0.6,-2.15,1.11,-3.96,92.6,85.7,93.7,82.5,80.9,0.295,0.5,0.329,0.306,0.694,0.128,0.194,0.29,0.212,0.143,0.143,0.214,0.5,0.625,0.2,,,,,,,,,,,,,,,,,,,,,
23,2024-07-27,745553,Groundout,field_out,True,682177,663969,Daniel Schneemann,Tyler Phillips,0,0db12086-508d-4cf6-a7fc-3e2511406bb1,663969.0,tylerphillips,Phillips,Right,Tyler Phillips,PHI,5.5,5.51,36.0,99.0,94.0,98.0,0.792,6.75,1.75,9.25,1.75,1.23,0.114,0.518,0.175,0.36,0.417,72.0,109.0,103.0,109.0,111.0,115.0,72.0,92.0,91.0,80.0,100.0,90.0,121.0,95.0,102.0,0.308,0.186,0.295,0.144,0.066,3.65,-0.6,-2.15,1.11,-3.96,92.6,85.7,93.7,82.5,80.9,0.295,0.5,0.329,0.306,0.694,0.128,0.194,0.29,0.212,0.143,0.143,0.214,0.5,0.625,0.2,,,,,,,,,,,,,,,,,,,,,
24,2024-07-27,745553,Single,single,False,607208,471911,Trea Turner,Carlos Carrasco,0,5daec78a-1c89-4534-9c30-3539203a40c6,471911.0,carloscarrasco,Carrasco,Right,Carlos Carrasco,CLE,5.64,4.64,103.2,100.0,88.0,97.0,0.79,7.73,2.86,9.72,1.65,1.32,0.184,0.431,0.141,0.319,0.392,101.0,108.0,105.0,103.0,103.0,105.0,62.0,95.0,86.0,90.0,95.0,90.0,96.0,104.0,108.0,0.165,0.26,0.278,0.067,0.23,-0.83,-1.95,-0.94,1.52,-1.06,91.6,86.8,91.1,83.5,80.4,0.25,0.313,0.357,0.304,0.609,0.122,0.337,0.554,0.145,0.053,0.158,0.217,0.241,0.472,0.285,0.284,0.52,0.286,,,,,,,,,,,,,,,,,,
25,2024-07-27,745553,Home Run,home_run,False,547180,471911,Bryce Harper,Carlos Carrasco,1,74f36a98-960d-4c31-81c6-dd26010a46d1,471911.0,carloscarrasco,Carrasco,Right,Carlos Carrasco,CLE,5.64,4.64,103.2,100.0,88.0,97.0,0.79,7.73,2.86,9.72,1.65,1.32,0.184,0.431,0.141,0.319,0.392,101.0,108.0,105.0,103.0,103.0,105.0,62.0,95.0,86.0,90.0,95.0,90.0,96.0,104.0,108.0,0.165,0.26,0.278,0.067,0.23,-0.83,-1.95,-0.94,1.52,-1.06,91.6,86.8,91.1,83.5,80.4,0.25,0.313,0.357,0.304,0.609,0.122,0.337,0.554,0.145,0.053,0.158,0.217,0.241,0.472,0.285,0.284,0.52,0.286,,,,,,,,,,,,,,,,,,
26,2024-07-27,745553,Walk,walk,False,664761,471911,Alec Bohm,Carlos Carrasco,0,e5393bff-42c1-4349-aa3a-bbe1d07bf399,471911.0,carloscarrasco,Carrasco,Right,Carlos Carrasco,CLE,5.64,4.64,103.2,100.0,88.0,97.0,0.79,7.73,2.86,9.72,1.65,1.32,0.184,0.431,0.141,0.319,0.392,101.0,108.0,105.0,103.0,103.0,105.0,62.0,95.0,86.0,90.0,95.0,90.0,96.0,104.0,108.0,0.165,0.26,0.278,0.067,0.23,-0.83,-1.95,-0.94,1.52,-1.06,91.6,86.8,91.1,83.5,80.4,0.25,0.313,0.357,0.304,0.609,0.122,0.337,0.554,0.145,0.053,0.158,0.217,0.241,0.472,0.285,0.284,0.52,0.286,,,,,,,,,,,,,,,,,,
27,2024-07-27,745553,Forceout,force_out,True,592663,471911,J.T. Realmuto,Carlos Carrasco,1,81fb4928-358b-4813-9a62-6d10a4bf5955,471911.0,carloscarrasco,Carrasco,Right,Carlos Carrasco,CLE,5.64,4.64,103.2,100.0,88.0,97.0,0.79,7.73,2.86,9.72,1.65,1.32,0.184,0.431,0.141,0.319,0.392,101.0,108.0,105.0,103.0,103.0,105.0,62.0,95.0,86.0,90.0,95.0,90.0,96.0,104.0,108.0,0.165,0.26,0.278,0.067,0.23,-0.83,-1.95,-0.94,1.52,-1.06,91.6,86.8,91.1,83.5,80.4,0.25,0.313,0.357,0.304,0.609,0.122,0.337,0.554,0.145,0.053,0.158,0.217,0.241,0.472,0.285,0.284,0.52,0.286,,,,,,,,,,,,,,,,,,
28,2024-07-27,745553,Home Run,home_run,False,669016,471911,Brandon Marsh,Carlos Carrasco,1,e1787e8e-30b8-4233-b34c-bd14e675fad2,471911.0,carloscarrasco,Carrasco,Right,Carlos Carrasco,CLE,5.64,4.64,103.2,100.0,88.0,97.0,0.79,7.73,2.86,9.72,1.65,1.32,0.184,0.431,0.141,0.319,0.392,101.0,108.0,105.0,103.0,103.0,105.0,62.0,95.0,86.0,90.0,95.0,90.0,96.0,104.0,108.0,0.165,0.26,0.278,0.067,0.23,-0.83,-1.95,-0.94,1.52,-1.06,91.6,86.8,91.1,83.5,80.4,0.25,0.313,0.357,0.304,0.609,0.122,0.337,0.554,0.145,0.053,0.158,0.217,0.241,0.472,0.285,0.284,0.52,0.286,,,,,,,,,,,,,,,,,,
29,2024-07-27,745553,Single,single,False,592206,471911,Nick Castellanos,Carlos Carrasco,0,c69a95b8-8acc-408d-8b5d-6271e4854e3a,471911.0,carloscarrasco,Carrasco,Right,Carlos Carrasco,CLE,5.64,4.64,103.2,100.0,88.0,97.0,0.79,7.73,2.86,9.72,1.65,1.32,0.184,0.431,0.141,0.319,0.392,101.0,108.0,105.0,103.0,103.0,105.0,62.0,95.0,86.0,90.0,95.0,90.0,96.0,104.0,108.0,0.165,0.26,0.278,0.067,0.23,-0.83,-1.95,-0.94,1.52,-1.06,91.6,86.8,91.1,83.5,80.4,0.25,0.313,0.357,0.304,0.609,0.122,0.337,0.554,0.145,0.053,0.158,0.217,0.241,0.472,0.285,0.284,0.52,0.286,,,,,,,,,,,,,,,,,,
30,2024-07-27,745553,Single,single,False,681082,471911,Bryson Stott,Carlos Carrasco,1,9b14880d-ec1e-43a9-84eb-1ca3183e5d75,471911.0,carloscarrasco,Carrasco,Right,Carlos Carrasco,CLE,5.64,4.64,103.2,100.0,88.0,97.0,0.79,7.73,2.86,9.72,1.65,1.32,0.184,0.431,0.141,0.319,0.392,101.0,108.0,105.0,103.0,103.0,105.0,62.0,95.0,86.0,90.0,95.0,90.0,96.0,104.0,108.0,0.165,0.26,0.278,0.067,0.23,-0.83,-1.95,-0.94,1.52,-1.06,91.6,86.8,91.1,83.5,80.4,0.25,0.313,0.357,0.304,0.609,0.122,0.337,0.554,0.145,0.053,0.158,0.217,0.241,0.472,0.285,0.284,0.52,0.286,,,,,,,,,,,,,,,,,,
31,2024-07-27,745553,Forceout,force_out,True,669720,471911,Austin Hays,Carlos Carrasco,1,cc87fb03-6d9b-44c4-8235-091f0820f4ea,471911.0,carloscarrasco,Carrasco,Right,Carlos Carrasco,CLE,5.64,4.64,103.2,100.0,88.0,97.0,0.79,7.73,2.86,9.72,1.65,1.32,0.184,0.431,0.141,0.319,0.392,101.0,108.0,105.0,103.0,103.0,105.0,62.0,95.0,86.0,90.0,95.0,90.0,96.0,104.0,108.0,0.165,0.26,0.278,0.067,0.23,-0.83,-1.95,-0.94,1.52,-1.06,91.6,86.8,91.1,83.5,80.4,0.25,0.313,0.357,0.304,0.609,0.122,0.337,0.554,0.145,0.053,0.158,0.217,0.241,0.472,0.285,0.284,0.52,0.286,,,,,,,,,,,,,,,,,,
32,2024-07-27,745553,Home Run,home_run,False,656941,680704,Kyle Schwarber,Nick Sandlin,1,0622ee6a-f034-47fa-9b95-cf621d562be7,680704.0,nicksandlin,Sandlin,Right,Nick Sandlin,CLE,3.6,4.08,45.0,93.0,92.0,93.0,0.664,10.6,3.8,6.4,1.6,0.71,0.173,0.464,0.155,0.373,0.378,,,,,,,88.0,97.0,93.0,90.0,86.0,84.0,111.0,89.0,99.0,0.093,0.29,0.366,,,-0.69,-3.08,-0.13,,,92.6,,92.4,79.2,,,,,0.3,0.65,0.065,0.25,0.5,0.204,,,,,,,0.231,0.404,0.407,72.0,99.0,89.0,0.251,3.67,84.3,0.087,0.217,0.5,,,,,,,,,
