,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCH/C,vFA,vFC,vCH,vSI,vSL,SI_ba,SI_slg,SI_whiff,FC_ba,FC_slg,FC_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,FF_ba,FF_slg,FF_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,CU_ba,CU_slg,CU_whiff
10,2024-04-28,746805,Pop Out,field_out,True,678554,607200,Curtis Mead,Erick Fedde,0,c54711f5-f50a-40f7-a58f-47fa95797ce2,607200.0,erickfedde,Fedde,Right,Erick Fedde,CHW,2.99,3.59,111.1,105.0,92.0,100.0,0.805,8.0,2.43,7.76,0.89,1.26,0.269,0.358,0.183,0.294,0.393,85.0,111.0,108.0,59.0,103.0,102.0,80.0,107.0,94.0,127.0,101.0,105.0,78.0,104.0,97.0,0.306,0.001,0.299,0.198,0.196,-1.85,1.18,0.74,0.47,0.17,94.1,90.1,87.9,93.2,83.7,0.246,0.358,0.203,0.242,0.387,0.258,0.216,0.295,0.142,0.184,0.382,0.26,,,,,,,,,,,,,,,,,,,,,
11,2024-04-28,746805,Groundout,field_out,True,642350,607200,Jose Siri,Erick Fedde,0,b546aace-38a4-4616-8a9b-7c20dd287d8b,607200.0,erickfedde,Fedde,Right,Erick Fedde,CHW,2.99,3.59,111.1,105.0,92.0,100.0,0.805,8.0,2.43,7.76,0.89,1.26,0.269,0.358,0.183,0.294,0.393,85.0,111.0,108.0,59.0,103.0,102.0,80.0,107.0,94.0,127.0,101.0,105.0,78.0,104.0,97.0,0.306,0.001,0.299,0.198,0.196,-1.85,1.18,0.74,0.47,0.17,94.1,90.1,87.9,93.2,83.7,0.246,0.358,0.203,0.242,0.387,0.258,0.216,0.295,0.142,0.184,0.382,0.26,,,,,,,,,,,,,,,,,,,,,
12,2024-04-28,746805,Single,single,False,643217,641793,Andrew Benintendi,Zack Littell,0,03f3a92b-64c9-40cf-b4d5-f5074824c2b8,641793.0,zacklittell,Littell,Right,Zack Littell,TBR,4.26,4.24,101.1,104.0,82.0,99.0,0.792,8.35,1.69,10.66,1.24,0.79,0.237,0.374,0.146,0.29,0.462,,,,56.0,111.0,91.0,73.0,103.0,91.0,101.0,104.0,102.0,,,,0.154,0.207,,0.413,,-0.92,,-1.56,1.08,,92.6,,,91.9,85.7,0.309,0.485,0.147,,,,,,,0.375,0.5,0.085,99.0,106.0,112.0,0.226,-1.86,83.0,0.283,0.485,0.346,0.313,0.484,0.209,,,,,,,,,
13,2024-04-28,746805,Pop Out,field_out,True,543257,641793,Robbie Grossman,Zack Littell,0,11107ae0-94be-45d6-b7a5-18db0fe33bd9,641793.0,zacklittell,Littell,Right,Zack Littell,TBR,4.26,4.24,101.1,104.0,82.0,99.0,0.792,8.35,1.69,10.66,1.24,0.79,0.237,0.374,0.146,0.29,0.462,,,,56.0,111.0,91.0,73.0,103.0,91.0,101.0,104.0,102.0,,,,0.154,0.207,,0.413,,-0.92,,-1.56,1.08,,92.6,,,91.9,85.7,0.309,0.485,0.147,,,,,,,0.375,0.5,0.085,99.0,106.0,112.0,0.226,-1.86,83.0,0.283,0.485,0.346,0.313,0.484,0.209,,,,,,,,,
14,2024-04-28,746805,Grounded Into DP,grounded_into_double_play,True,664901,641793,Danny Mendick,Zack Littell,1,81b9bf29-8be4-48a2-852e-89a3e9beef87,641793.0,zacklittell,Littell,Right,Zack Littell,TBR,4.26,4.24,101.1,104.0,82.0,99.0,0.792,8.35,1.69,10.66,1.24,0.79,0.237,0.374,0.146,0.29,0.462,,,,56.0,111.0,91.0,73.0,103.0,91.0,101.0,104.0,102.0,,,,0.154,0.207,,0.413,,-0.92,,-1.56,1.08,,92.6,,,91.9,85.7,0.309,0.485,0.147,,,,,,,0.375,0.5,0.085,99.0,106.0,112.0,0.226,-1.86,83.0,0.283,0.485,0.346,0.313,0.484,0.209,,,,,,,,,
15,2024-04-28,746805,Strikeout,strikeout,True,650907,607200,René Pinto,Erick Fedde,0,cae38692-9b06-4152-86c9-296a2034536c,607200.0,erickfedde,Fedde,Right,Erick Fedde,CHW,2.99,3.59,111.1,105.0,92.0,100.0,0.805,8.0,2.43,7.76,0.89,1.26,0.269,0.358,0.183,0.294,0.393,85.0,111.0,108.0,59.0,103.0,102.0,80.0,107.0,94.0,127.0,101.0,105.0,78.0,104.0,97.0,0.306,0.001,0.299,0.198,0.196,-1.85,1.18,0.74,0.47,0.17,94.1,90.1,87.9,93.2,83.7,0.246,0.358,0.203,0.242,0.387,0.258,0.216,0.295,0.142,0.184,0.382,0.26,,,,,,,,,,,,,,,,,,,,,
16,2024-04-28,746805,Groundout,field_out,True,650490,607200,Yandy Díaz,Erick Fedde,0,b02cb02e-c920-4b65-a718-318e9edd178b,607200.0,erickfedde,Fedde,Right,Erick Fedde,CHW,2.99,3.59,111.1,105.0,92.0,100.0,0.805,8.0,2.43,7.76,0.89,1.26,0.269,0.358,0.183,0.294,0.393,85.0,111.0,108.0,59.0,103.0,102.0,80.0,107.0,94.0,127.0,101.0,105.0,78.0,104.0,97.0,0.306,0.001,0.299,0.198,0.196,-1.85,1.18,0.74,0.47,0.17,94.1,90.1,87.9,93.2,83.7,0.246,0.358,0.203,0.242,0.387,0.258,0.216,0.295,0.142,0.184,0.382,0.26,,,,,,,,,,,,,,,,,,,,,
17,2024-04-28,746805,Single,single,False,680700,607200,Richie Palacios,Erick Fedde,0,74c251ac-900c-458b-aa1b-ec3bced58bbd,607200.0,erickfedde,Fedde,Right,Erick Fedde,CHW,2.99,3.59,111.1,105.0,92.0,100.0,0.805,8.0,2.43,7.76,0.89,1.26,0.269,0.358,0.183,0.294,0.393,85.0,111.0,108.0,59.0,103.0,102.0,80.0,107.0,94.0,127.0,101.0,105.0,78.0,104.0,97.0,0.306,0.001,0.299,0.198,0.196,-1.85,1.18,0.74,0.47,0.17,94.1,90.1,87.9,93.2,83.7,0.246,0.358,0.203,0.242,0.387,0.258,0.216,0.295,0.142,0.184,0.382,0.26,,,,,,,,,,,,,,,,,,,,,
18,2024-04-28,746805,Flyout,field_out,True,642708,607200,Amed Rosario,Erick Fedde,0,9cccaf16-e3b5-4f3c-8cb4-3d876e9d3956,607200.0,erickfedde,Fedde,Right,Erick Fedde,CHW,2.99,3.59,111.1,105.0,92.0,100.0,0.805,8.0,2.43,7.76,0.89,1.26,0.269,0.358,0.183,0.294,0.393,85.0,111.0,108.0,59.0,103.0,102.0,80.0,107.0,94.0,127.0,101.0,105.0,78.0,104.0,97.0,0.306,0.001,0.299,0.198,0.196,-1.85,1.18,0.74,0.47,0.17,94.1,90.1,87.9,93.2,83.7,0.246,0.358,0.203,0.242,0.387,0.258,0.216,0.295,0.142,0.184,0.382,0.26,,,,,,,,,,,,,,,,,,,,,
19,2024-04-28,746805,Groundout,field_out,True,686676,641793,Korey Lee,Zack Littell,0,22624354-134b-45b0-b586-7b971f1ff89d,641793.0,zacklittell,Littell,Right,Zack Littell,TBR,4.26,4.24,101.1,104.0,82.0,99.0,0.792,8.35,1.69,10.66,1.24,0.79,0.237,0.374,0.146,0.29,0.462,,,,56.0,111.0,91.0,73.0,103.0,91.0,101.0,104.0,102.0,,,,0.154,0.207,,0.413,,-0.92,,-1.56,1.08,,92.6,,,91.9,85.7,0.309,0.485,0.147,,,,,,,0.375,0.5,0.085,99.0,106.0,112.0,0.226,-1.86,83.0,0.283,0.485,0.346,0.313,0.484,0.209,,,,,,,,,
20,2024-04-28,746805,Strikeout,strikeout,True,669699,641793,Braden Shewmake,Zack Littell,0,993c614d-c724-4801-8c8e-94e3f7e4bc65,641793.0,zacklittell,Littell,Right,Zack Littell,TBR,4.26,4.24,101.1,104.0,82.0,99.0,0.792,8.35,1.69,10.66,1.24,0.79,0.237,0.374,0.146,0.29,0.462,,,,56.0,111.0,91.0,73.0,103.0,91.0,101.0,104.0,102.0,,,,0.154,0.207,,0.413,,-0.92,,-1.56,1.08,,92.6,,,91.9,85.7,0.309,0.485,0.147,,,,,,,0.375,0.5,0.085,99.0,106.0,112.0,0.226,-1.86,83.0,0.283,0.485,0.346,0.313,0.484,0.209,,,,,,,,,
21,2024-04-28,746805,Groundout,field_out,True,670032,641793,Nicky Lopez,Zack Littell,0,93a5dcf8-c5a4-4103-b6ee-0d8960eabc8e,641793.0,zacklittell,Littell,Right,Zack Littell,TBR,4.26,4.24,101.1,104.0,82.0,99.0,0.792,8.35,1.69,10.66,1.24,0.79,0.237,0.374,0.146,0.29,0.462,,,,56.0,111.0,91.0,73.0,103.0,91.0,101.0,104.0,102.0,,,,0.154,0.207,,0.413,,-0.92,,-1.56,1.08,,92.6,,,91.9,85.7,0.309,0.485,0.147,,,,,,,0.375,0.5,0.085,99.0,106.0,112.0,0.226,-1.86,83.0,0.283,0.485,0.346,0.313,0.484,0.209,,,,,,,,,
22,2024-04-28,746805,Home Run,home_run,False,670623,607200,Isaac Paredes,Erick Fedde,0,db3cce1b-6c8a-4b55-8bfe-c278bdb0c62b,607200.0,erickfedde,Fedde,Right,Erick Fedde,CHW,2.99,3.59,111.1,105.0,92.0,100.0,0.805,8.0,2.43,7.76,0.89,1.26,0.269,0.358,0.183,0.294,0.393,85.0,111.0,108.0,59.0,103.0,102.0,80.0,107.0,94.0,127.0,101.0,105.0,78.0,104.0,97.0,0.306,0.001,0.299,0.198,0.196,-1.85,1.18,0.74,0.47,0.17,94.1,90.1,87.9,93.2,83.7,0.246,0.358,0.203,0.242,0.387,0.258,0.216,0.295,0.142,0.184,0.382,0.26,,,,,,,,,,,,,,,,,,,,,
23,2024-04-28,746805,Pop Out,field_out,True,623912,607200,Harold Ramírez,Erick Fedde,0,bc67d583-3240-4c75-be36-e11924fab4fc,607200.0,erickfedde,Fedde,Right,Erick Fedde,CHW,2.99,3.59,111.1,105.0,92.0,100.0,0.805,8.0,2.43,7.76,0.89,1.26,0.269,0.358,0.183,0.294,0.393,85.0,111.0,108.0,59.0,103.0,102.0,80.0,107.0,94.0,127.0,101.0,105.0,78.0,104.0,97.0,0.306,0.001,0.299,0.198,0.196,-1.85,1.18,0.74,0.47,0.17,94.1,90.1,87.9,93.2,83.7,0.246,0.358,0.203,0.242,0.387,0.258,0.216,0.295,0.142,0.184,0.382,0.26,,,,,,,,,,,,,,,,,,,,,
24,2024-04-28,746805,Double,double,False,668853,607200,Austin Shenton,Erick Fedde,0,d225b229-5836-476b-83fd-d5a6259e26d5,607200.0,erickfedde,Fedde,Right,Erick Fedde,CHW,2.99,3.59,111.1,105.0,92.0,100.0,0.805,8.0,2.43,7.76,0.89,1.26,0.269,0.358,0.183,0.294,0.393,85.0,111.0,108.0,59.0,103.0,102.0,80.0,107.0,94.0,127.0,101.0,105.0,78.0,104.0,97.0,0.306,0.001,0.299,0.198,0.196,-1.85,1.18,0.74,0.47,0.17,94.1,90.1,87.9,93.2,83.7,0.246,0.358,0.203,0.242,0.387,0.258,0.216,0.295,0.142,0.184,0.382,0.26,,,,,,,,,,,,,,,,,,,,,
25,2024-04-28,746805,Flyout,field_out,True,678554,607200,Curtis Mead,Erick Fedde,0,8388684c-2154-401f-9af8-4e7f2434718e,607200.0,erickfedde,Fedde,Right,Erick Fedde,CHW,2.99,3.59,111.1,105.0,92.0,100.0,0.805,8.0,2.43,7.76,0.89,1.26,0.269,0.358,0.183,0.294,0.393,85.0,111.0,108.0,59.0,103.0,102.0,80.0,107.0,94.0,127.0,101.0,105.0,78.0,104.0,97.0,0.306,0.001,0.299,0.198,0.196,-1.85,1.18,0.74,0.47,0.17,94.1,90.1,87.9,93.2,83.7,0.246,0.358,0.203,0.242,0.387,0.258,0.216,0.295,0.142,0.184,0.382,0.26,,,,,,,,,,,,,,,,,,,,,
26,2024-04-28,746805,Groundout,field_out,True,642350,607200,Jose Siri,Erick Fedde,0,997b8438-ec09-4de4-a77d-a627beda5fa8,607200.0,erickfedde,Fedde,Right,Erick Fedde,CHW,2.99,3.59,111.1,105.0,92.0,100.0,0.805,8.0,2.43,7.76,0.89,1.26,0.269,0.358,0.183,0.294,0.393,85.0,111.0,108.0,59.0,103.0,102.0,80.0,107.0,94.0,127.0,101.0,105.0,78.0,104.0,97.0,0.306,0.001,0.299,0.198,0.196,-1.85,1.18,0.74,0.47,0.17,94.1,90.1,87.9,93.2,83.7,0.246,0.358,0.203,0.242,0.387,0.258,0.216,0.295,0.142,0.184,0.382,0.26,,,,,,,,,,,,,,,,,,,,,
27,2024-04-28,746805,Flyout,field_out,True,502054,641793,Tommy Pham,Zack Littell,0,1b35bbe7-418a-443e-ab13-600f56257ccf,641793.0,zacklittell,Littell,Right,Zack Littell,TBR,4.26,4.24,101.1,104.0,82.0,99.0,0.792,8.35,1.69,10.66,1.24,0.79,0.237,0.374,0.146,0.29,0.462,,,,56.0,111.0,91.0,73.0,103.0,91.0,101.0,104.0,102.0,,,,0.154,0.207,,0.413,,-0.92,,-1.56,1.08,,92.6,,,91.9,85.7,0.309,0.485,0.147,,,,,,,0.375,0.5,0.085,99.0,106.0,112.0,0.226,-1.86,83.0,0.283,0.485,0.346,0.313,0.484,0.209,,,,,,,,,
28,2024-04-28,746805,Single,single,False,657757,641793,Gavin Sheets,Zack Littell,0,1e15adc6-ca62-4bfb-b5df-a775167a14e5,641793.0,zacklittell,Littell,Right,Zack Littell,TBR,4.26,4.24,101.1,104.0,82.0,99.0,0.792,8.35,1.69,10.66,1.24,0.79,0.237,0.374,0.146,0.29,0.462,,,,56.0,111.0,91.0,73.0,103.0,91.0,101.0,104.0,102.0,,,,0.154,0.207,,0.413,,-0.92,,-1.56,1.08,,92.6,,,91.9,85.7,0.309,0.485,0.147,,,,,,,0.375,0.5,0.085,99.0,106.0,112.0,0.226,-1.86,83.0,0.283,0.485,0.346,0.313,0.484,0.209,,,,,,,,,
29,2024-04-28,746805,Single,single,False,650391,641793,Eloy Jiménez,Zack Littell,1,8821f4bd-f23d-4343-9fee-9da9d11c97fd,641793.0,zacklittell,Littell,Right,Zack Littell,TBR,4.26,4.24,101.1,104.0,82.0,99.0,0.792,8.35,1.69,10.66,1.24,0.79,0.237,0.374,0.146,0.29,0.462,,,,56.0,111.0,91.0,73.0,103.0,91.0,101.0,104.0,102.0,,,,0.154,0.207,,0.413,,-0.92,,-1.56,1.08,,92.6,,,91.9,85.7,0.309,0.485,0.147,,,,,,,0.375,0.5,0.085,99.0,106.0,112.0,0.226,-1.86,83.0,0.283,0.485,0.346,0.313,0.484,0.209,,,,,,,,,
30,2024-04-28,746805,Strikeout,strikeout,True,643217,641793,Andrew Benintendi,Zack Littell,0,8b534c9f-30b2-4084-8197-3f5b30835dae,641793.0,zacklittell,Littell,Right,Zack Littell,TBR,4.26,4.24,101.1,104.0,82.0,99.0,0.792,8.35,1.69,10.66,1.24,0.79,0.237,0.374,0.146,0.29,0.462,,,,56.0,111.0,91.0,73.0,103.0,91.0,101.0,104.0,102.0,,,,0.154,0.207,,0.413,,-0.92,,-1.56,1.08,,92.6,,,91.9,85.7,0.309,0.485,0.147,,,,,,,0.375,0.5,0.085,99.0,106.0,112.0,0.226,-1.86,83.0,0.283,0.485,0.346,0.313,0.484,0.209,,,,,,,,,
31,2024-04-28,746805,Single,single,False,543257,641793,Robbie Grossman,Zack Littell,1,22697394-feab-482e-83ff-23be4b35ea79,641793.0,zacklittell,Littell,Right,Zack Littell,TBR,4.26,4.24,101.1,104.0,82.0,99.0,0.792,8.35,1.69,10.66,1.24,0.79,0.237,0.374,0.146,0.29,0.462,,,,56.0,111.0,91.0,73.0,103.0,91.0,101.0,104.0,102.0,,,,0.154,0.207,,0.413,,-0.92,,-1.56,1.08,,92.6,,,91.9,85.7,0.309,0.485,0.147,,,,,,,0.375,0.5,0.085,99.0,106.0,112.0,0.226,-1.86,83.0,0.283,0.485,0.346,0.313,0.484,0.209,,,,,,,,,
32,2024-04-28,746805,Single,single,False,664901,641793,Danny Mendick,Zack Littell,1,65d1b78a-52ec-42fd-89b7-9d34bf8034c9,641793.0,zacklittell,Littell,Right,Zack Littell,TBR,4.26,4.24,101.1,104.0,82.0,99.0,0.792,8.35,1.69,10.66,1.24,0.79,0.237,0.374,0.146,0.29,0.462,,,,56.0,111.0,91.0,73.0,103.0,91.0,101.0,104.0,102.0,,,,0.154,0.207,,0.413,,-0.92,,-1.56,1.08,,92.6,,,91.9,85.7,0.309,0.485,0.147,,,,,,,0.375,0.5,0.085,99.0,106.0,112.0,0.226,-1.86,83.0,0.283,0.485,0.346,0.313,0.484,0.209,,,,,,,,,
33,2024-04-28,746805,Groundout,field_out,True,686676,641793,Korey Lee,Zack Littell,0,73c1ef65-5382-400d-acb9-4db798dc231a,641793.0,zacklittell,Littell,Right,Zack Littell,TBR,4.26,4.24,101.1,104.0,82.0,99.0,0.792,8.35,1.69,10.66,1.24,0.79,0.237,0.374,0.146,0.29,0.462,,,,56.0,111.0,91.0,73.0,103.0,91.0,101.0,104.0,102.0,,,,0.154,0.207,,0.413,,-0.92,,-1.56,1.08,,92.6,,,91.9,85.7,0.309,0.485,0.147,,,,,,,0.375,0.5,0.085,99.0,106.0,112.0,0.226,-1.86,83.0,0.283,0.485,0.346,0.313,0.484,0.209,,,,,,,,,
34,2024-04-28,746805,Flyout,field_out,True,650907,607200,René Pinto,Erick Fedde,0,f1b1604e-e458-4bc3-bf81-d2aec486ff43,607200.0,erickfedde,Fedde,Right,Erick Fedde,CHW,2.99,3.59,111.1,105.0,92.0,100.0,0.805,8.0,2.43,7.76,0.89,1.26,0.269,0.358,0.183,0.294,0.393,85.0,111.0,108.0,59.0,103.0,102.0,80.0,107.0,94.0,127.0,101.0,105.0,78.0,104.0,97.0,0.306,0.001,0.299,0.198,0.196,-1.85,1.18,0.74,0.47,0.17,94.1,90.1,87.9,93.2,83.7,0.246,0.358,0.203,0.242,0.387,0.258,0.216,0.295,0.142,0.184,0.382,0.26,,,,,,,,,,,,,,,,,,,,,
35,2024-04-28,746805,Strikeout,strikeout,True,650490,607200,Yandy Díaz,Erick Fedde,0,1da62476-e438-4cf5-9e49-a62f94946971,607200.0,erickfedde,Fedde,Right,Erick Fedde,CHW,2.99,3.59,111.1,105.0,92.0,100.0,0.805,8.0,2.43,7.76,0.89,1.26,0.269,0.358,0.183,0.294,0.393,85.0,111.0,108.0,59.0,103.0,102.0,80.0,107.0,94.0,127.0,101.0,105.0,78.0,104.0,97.0,0.306,0.001,0.299,0.198,0.196,-1.85,1.18,0.74,0.47,0.17,94.1,90.1,87.9,93.2,83.7,0.246,0.358,0.203,0.242,0.387,0.258,0.216,0.295,0.142,0.184,0.382,0.26,,,,,,,,,,,,,,,,,,,,,
