,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCH/C,vFA,vFC,vCH,vSI,vSL,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,SI_ba,SI_slg,SI_whiff,FC_ba,FC_slg,FC_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,ST_ba,ST_slg,ST_whiff,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FS,Loc+ FS,Pit+ FS,FS%,KC%,wFS/C,wKC/C,vFS,vKC,FS_ba,FS_slg,FS_whiff
0,2024-09-13,745447,Flyout,field_out,True,502054,682847,Tommy Pham,Luis L. Ortiz,0,c3342bf8-1b76-4827-9b71-b4dc520dad76,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,PIT,3.45,4.42,122.2,100.0,104.0,99.0,0.816,6.97,2.86,7.34,1.1,0.87,0.24,0.427,0.165,0.298,0.441,66.0,87.0,88.0,96.0,103.0,97.0,107.0,96.0,95.0,120.0,101.0,108.0,90.0,101.0,94.0,0.255,0.266,0.192,0.276,0.01,0.95,0.69,1.08,-0.64,0.23,95.9,91.0,90.6,94.9,85.8,0.185,0.331,0.216,0.211,0.414,0.301,0.244,0.378,0.131,0.275,0.435,0.163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2024-09-13,745447,Strikeout,strikeout,True,677951,682847,Bobby Witt Jr.,Luis L. Ortiz,0,db3c274a-1ca8-4383-b032-34a4824845bb,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,PIT,3.45,4.42,122.2,100.0,104.0,99.0,0.816,6.97,2.86,7.34,1.1,0.87,0.24,0.427,0.165,0.298,0.441,66.0,87.0,88.0,96.0,103.0,97.0,107.0,96.0,95.0,120.0,101.0,108.0,90.0,101.0,94.0,0.255,0.266,0.192,0.276,0.01,0.95,0.69,1.08,-0.64,0.23,95.9,91.0,90.6,94.9,85.8,0.185,0.331,0.216,0.211,0.414,0.301,0.244,0.378,0.131,0.275,0.435,0.163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2024-09-13,745447,Walk,walk,False,521692,682847,Salvador Perez,Luis L. Ortiz,0,2ec03386-c0ea-4b8b-9081-bb793b0c9c32,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,PIT,3.45,4.42,122.2,100.0,104.0,99.0,0.816,6.97,2.86,7.34,1.1,0.87,0.24,0.427,0.165,0.298,0.441,66.0,87.0,88.0,96.0,103.0,97.0,107.0,96.0,95.0,120.0,101.0,108.0,90.0,101.0,94.0,0.255,0.266,0.192,0.276,0.01,0.95,0.69,1.08,-0.64,0.23,95.9,91.0,90.6,94.9,85.8,0.185,0.331,0.216,0.211,0.414,0.301,0.244,0.378,0.131,0.275,0.435,0.163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2024-09-13,745447,Groundout,field_out,True,686681,682847,Michael Massey,Luis L. Ortiz,0,926d6a74-5bc3-4995-a8e6-01c57f2b43f3,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,PIT,3.45,4.42,122.2,100.0,104.0,99.0,0.816,6.97,2.86,7.34,1.1,0.87,0.24,0.427,0.165,0.298,0.441,66.0,87.0,88.0,96.0,103.0,97.0,107.0,96.0,95.0,120.0,101.0,108.0,90.0,101.0,94.0,0.255,0.266,0.192,0.276,0.01,0.95,0.69,1.08,-0.64,0.23,95.9,91.0,90.6,94.9,85.8,0.185,0.331,0.216,0.211,0.414,0.301,0.244,0.378,0.131,0.275,0.435,0.163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2024-09-13,745447,Strikeout,strikeout,True,643396,679525,Isiah Kiner-Falefa,Alec Marsh,0,4d615d4b-bad1-4ffa-acea-0518df027be6,679525.0,alecmarsh,Marsh,Right,Alec Marsh,KCR,4.52,4.92,121.1,100.0,100.0,100.0,0.794,8.6,2.67,8.38,1.26,0.91,0.244,0.411,0.181,0.339,0.431,88.0,94.0,95.0,93.0,100.0,96.0,99.0,98.0,96.0,118.0,99.0,107.0,,,,0.138,0.372,,0.225,0.104,0.61,,-1.46,-0.03,0.7,94.1,,86.4,93.6,86.5,0.201,0.368,0.215,0.281,0.449,0.301,0.325,0.545,0.1,,,,102.0,106.0,103.0,0.161,-1.5,82.8,0.27,0.527,0.278,0.196,0.294,0.17,0.16,0.32,0.458,,,,,,,,,,,,,,,
5,2024-09-13,745447,Double,double,False,668804,679525,Bryan Reynolds,Alec Marsh,0,3619baf5-4378-4ded-a8ad-c5897a631b77,679525.0,alecmarsh,Marsh,Right,Alec Marsh,KCR,4.52,4.92,121.1,100.0,100.0,100.0,0.794,8.6,2.67,8.38,1.26,0.91,0.244,0.411,0.181,0.339,0.431,88.0,94.0,95.0,93.0,100.0,96.0,99.0,98.0,96.0,118.0,99.0,107.0,,,,0.138,0.372,,0.225,0.104,0.61,,-1.46,-0.03,0.7,94.1,,86.4,93.6,86.5,0.201,0.368,0.215,0.281,0.449,0.301,0.325,0.545,0.1,,,,102.0,106.0,103.0,0.161,-1.5,82.8,0.27,0.527,0.278,0.196,0.294,0.17,0.16,0.32,0.458,,,,,,,,,,,,,,,
6,2024-09-13,745447,Strikeout,strikeout,True,665833,679525,Oneil Cruz,Alec Marsh,0,1a8685c0-5214-4f75-b845-f14eda4a4195,679525.0,alecmarsh,Marsh,Right,Alec Marsh,KCR,4.52,4.92,121.1,100.0,100.0,100.0,0.794,8.6,2.67,8.38,1.26,0.91,0.244,0.411,0.181,0.339,0.431,88.0,94.0,95.0,93.0,100.0,96.0,99.0,98.0,96.0,118.0,99.0,107.0,,,,0.138,0.372,,0.225,0.104,0.61,,-1.46,-0.03,0.7,94.1,,86.4,93.6,86.5,0.201,0.368,0.215,0.281,0.449,0.301,0.325,0.545,0.1,,,,102.0,106.0,103.0,0.161,-1.5,82.8,0.27,0.527,0.278,0.196,0.294,0.17,0.16,0.32,0.458,,,,,,,,,,,,,,,
7,2024-09-13,745447,Strikeout,strikeout,True,457705,679525,Andrew McCutchen,Alec Marsh,0,f117267e-7af4-42aa-99d0-ba4fc3c5dc35,679525.0,alecmarsh,Marsh,Right,Alec Marsh,KCR,4.52,4.92,121.1,100.0,100.0,100.0,0.794,8.6,2.67,8.38,1.26,0.91,0.244,0.411,0.181,0.339,0.431,88.0,94.0,95.0,93.0,100.0,96.0,99.0,98.0,96.0,118.0,99.0,107.0,,,,0.138,0.372,,0.225,0.104,0.61,,-1.46,-0.03,0.7,94.1,,86.4,93.6,86.5,0.201,0.368,0.215,0.281,0.449,0.301,0.325,0.545,0.1,,,,102.0,106.0,103.0,0.161,-1.5,82.8,0.27,0.527,0.278,0.196,0.294,0.17,0.16,0.32,0.458,,,,,,,,,,,,,,,
8,2024-09-13,745447,Lineout,field_out,True,592669,682847,Hunter Renfroe,Luis L. Ortiz,0,da3a7a29-cf5a-4557-bcca-0df0bd23b00d,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,PIT,3.45,4.42,122.2,100.0,104.0,99.0,0.816,6.97,2.86,7.34,1.1,0.87,0.24,0.427,0.165,0.298,0.441,66.0,87.0,88.0,96.0,103.0,97.0,107.0,96.0,95.0,120.0,101.0,108.0,90.0,101.0,94.0,0.255,0.266,0.192,0.276,0.01,0.95,0.69,1.08,-0.64,0.23,95.9,91.0,90.6,94.9,85.8,0.185,0.331,0.216,0.211,0.414,0.301,0.244,0.378,0.131,0.275,0.435,0.163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2024-09-13,745447,Walk,walk,False,543257,682847,Robbie Grossman,Luis L. Ortiz,0,aac40d39-1ef9-43fb-8be3-ac6e07909c9f,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,PIT,3.45,4.42,122.2,100.0,104.0,99.0,0.816,6.97,2.86,7.34,1.1,0.87,0.24,0.427,0.165,0.298,0.441,66.0,87.0,88.0,96.0,103.0,97.0,107.0,96.0,95.0,120.0,101.0,108.0,90.0,101.0,94.0,0.255,0.266,0.192,0.276,0.01,0.95,0.69,1.08,-0.64,0.23,95.9,91.0,90.6,94.9,85.8,0.185,0.331,0.216,0.211,0.414,0.301,0.244,0.378,0.131,0.275,0.435,0.163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
