,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,wFA/C,wSL/C,wCU/C,vFA,vSL,vCU,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,ST_ba,ST_slg,ST_whiff,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FC%,FS%,wFC/C,wFS/C,wSI/C,vFC,vFS,vSI,SI_ba,SI_slg,SI_whiff,FC_ba,FC_slg,FC_whiff,FS_ba,FS_slg,FS_whiff,CU_ba,CU_slg,CU_whiff,Stf+ CH,Loc+ CH,Pit+ CH,CH%,wCH/C,vCH,CH_ba,CH_slg,CH_whiff
13,2024-08-24,745617,Strikeout,strikeout,True,668930,671212,Brice Turang,Joe Boyle,0,a34443e2-7bac-4378-a52b-e441aec86649,671212.0,joeboyle,Boyle,Right,Joe Boyle,OAK,7.12,4.47,43.0,90.0,120.0,94.0,0.746,10.26,7.53,8.16,0.84,0.87,0.256,0.282,0.154,0.265,0.404,110.0,75.0,87.0,104.0,86.0,86.0,139.0,106.0,120.0,0.574,0.385,0.041,-0.97,0.17,0.56,97.5,87.6,80.4,0.279,0.419,0.222,0.169,0.231,0.355,0.4,0.8,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2024-08-24,745617,Walk,walk,False,694192,671212,Jackson Chourio,Joe Boyle,1,86610f02-fda8-4859-b19a-ea1b7d4089e6,671212.0,joeboyle,Boyle,Right,Joe Boyle,OAK,7.12,4.47,43.0,90.0,120.0,94.0,0.746,10.26,7.53,8.16,0.84,0.87,0.256,0.282,0.154,0.265,0.404,110.0,75.0,87.0,104.0,86.0,86.0,139.0,106.0,120.0,0.574,0.385,0.041,-0.97,0.17,0.56,97.5,87.6,80.4,0.279,0.419,0.222,0.169,0.231,0.355,0.4,0.8,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2024-08-24,745617,Groundout,field_out,True,661388,671212,William Contreras,Joe Boyle,0,0f8b9791-713c-4e5f-a018-27c2698979e1,671212.0,joeboyle,Boyle,Right,Joe Boyle,OAK,7.12,4.47,43.0,90.0,120.0,94.0,0.746,10.26,7.53,8.16,0.84,0.87,0.256,0.282,0.154,0.265,0.404,110.0,75.0,87.0,104.0,86.0,86.0,139.0,106.0,120.0,0.574,0.385,0.041,-0.97,0.17,0.56,97.5,87.6,80.4,0.279,0.419,0.222,0.169,0.231,0.355,0.4,0.8,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2024-08-24,745617,Strikeout,strikeout,True,669127,607067,Shea Langeliers,Colin Rea,0,955dcae6-722b-4928-ba78-c8515bc2a8db,607067.0,colinrea,Rea,Right,Colin Rea,MIL,3.61,4.88,142.0,102.0,84.0,97.0,0.829,7.16,2.28,8.11,1.39,0.98,0.256,0.443,0.15,0.333,0.449,102.0,108.0,103.0,69.0,110.0,96.0,109.0,106.0,109.0,0.183,0.172,0.042,1.15,3.54,-4.24,92.8,82.0,78.6,0.186,0.283,0.24,,,,0.078,0.089,0.244,83.0,103.0,96.0,76.0,95.0,88.0,78.0,95.0,96.0,0.307,0.212,0.084,-1.11,-1.28,-0.23,87.7,86.4,92.3,0.284,0.477,0.111,0.288,0.64,0.173,0.275,0.412,0.267,0.417,0.708,0.189,,,,,,,,,
17,2024-08-24,745617,Groundout,field_out,True,664913,607067,Seth Brown,Colin Rea,0,80ee9201-05f1-4e3e-b525-67526e4f0ba2,607067.0,colinrea,Rea,Right,Colin Rea,MIL,3.61,4.88,142.0,102.0,84.0,97.0,0.829,7.16,2.28,8.11,1.39,0.98,0.256,0.443,0.15,0.333,0.449,102.0,108.0,103.0,69.0,110.0,96.0,109.0,106.0,109.0,0.183,0.172,0.042,1.15,3.54,-4.24,92.8,82.0,78.6,0.186,0.283,0.24,,,,0.078,0.089,0.244,83.0,103.0,96.0,76.0,95.0,88.0,78.0,95.0,96.0,0.307,0.212,0.084,-1.11,-1.28,-0.23,87.7,86.4,92.3,0.284,0.477,0.111,0.288,0.64,0.173,0.275,0.412,0.267,0.417,0.708,0.189,,,,,,,,,
18,2024-08-24,745617,Strikeout,strikeout,True,663527,607067,Tyler Nevin,Colin Rea,0,3c1733a2-b494-4d1c-a994-2e9efbffea2d,607067.0,colinrea,Rea,Right,Colin Rea,MIL,3.61,4.88,142.0,102.0,84.0,97.0,0.829,7.16,2.28,8.11,1.39,0.98,0.256,0.443,0.15,0.333,0.449,102.0,108.0,103.0,69.0,110.0,96.0,109.0,106.0,109.0,0.183,0.172,0.042,1.15,3.54,-4.24,92.8,82.0,78.6,0.186,0.283,0.24,,,,0.078,0.089,0.244,83.0,103.0,96.0,76.0,95.0,88.0,78.0,95.0,96.0,0.307,0.212,0.084,-1.11,-1.28,-0.23,87.7,86.4,92.3,0.284,0.477,0.111,0.288,0.64,0.173,0.275,0.412,0.267,0.417,0.708,0.189,,,,,,,,,
19,2024-08-24,745617,Walk,walk,False,642715,671212,Willy Adames,Joe Boyle,0,19bbd4b1-dd8d-4193-b8df-a456b82fcc7b,671212.0,joeboyle,Boyle,Right,Joe Boyle,OAK,7.12,4.47,43.0,90.0,120.0,94.0,0.746,10.26,7.53,8.16,0.84,0.87,0.256,0.282,0.154,0.265,0.404,110.0,75.0,87.0,104.0,86.0,86.0,139.0,106.0,120.0,0.574,0.385,0.041,-0.97,0.17,0.56,97.5,87.6,80.4,0.279,0.419,0.222,0.169,0.231,0.355,0.4,0.8,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-08-24,745617,Strikeout,strikeout,True,641343,671212,Jake Bauers,Joe Boyle,1,dc3423ed-6b0e-4972-8df7-b88951e60357,671212.0,joeboyle,Boyle,Right,Joe Boyle,OAK,7.12,4.47,43.0,90.0,120.0,94.0,0.746,10.26,7.53,8.16,0.84,0.87,0.256,0.282,0.154,0.265,0.404,110.0,75.0,87.0,104.0,86.0,86.0,139.0,106.0,120.0,0.574,0.385,0.041,-0.97,0.17,0.56,97.5,87.6,80.4,0.279,0.419,0.222,0.169,0.231,0.355,0.4,0.8,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2024-08-24,745617,Strikeout,strikeout,True,656555,671212,Rhys Hoskins,Joe Boyle,0,c14b9c93-a102-4ef3-9ffc-ef087976083e,671212.0,joeboyle,Boyle,Right,Joe Boyle,OAK,7.12,4.47,43.0,90.0,120.0,94.0,0.746,10.26,7.53,8.16,0.84,0.87,0.256,0.282,0.154,0.265,0.404,110.0,75.0,87.0,104.0,86.0,86.0,139.0,106.0,120.0,0.574,0.385,0.041,-0.97,0.17,0.56,97.5,87.6,80.4,0.279,0.419,0.222,0.169,0.231,0.355,0.4,0.8,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2024-08-24,745617,Strikeout,strikeout,True,669003,671212,Garrett Mitchell,Joe Boyle,0,a462831a-27d8-42f5-a66c-35f514f41881,671212.0,joeboyle,Boyle,Right,Joe Boyle,OAK,7.12,4.47,43.0,90.0,120.0,94.0,0.746,10.26,7.53,8.16,0.84,0.87,0.256,0.282,0.154,0.265,0.404,110.0,75.0,87.0,104.0,86.0,86.0,139.0,106.0,120.0,0.574,0.385,0.041,-0.97,0.17,0.56,97.5,87.6,80.4,0.279,0.419,0.222,0.169,0.231,0.355,0.4,0.8,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2024-08-24,745617,Strikeout,strikeout,True,680869,607067,Zack Gelof,Colin Rea,0,906a2589-73f9-4c73-bafc-f322f179a675,607067.0,colinrea,Rea,Right,Colin Rea,MIL,3.61,4.88,142.0,102.0,84.0,97.0,0.829,7.16,2.28,8.11,1.39,0.98,0.256,0.443,0.15,0.333,0.449,102.0,108.0,103.0,69.0,110.0,96.0,109.0,106.0,109.0,0.183,0.172,0.042,1.15,3.54,-4.24,92.8,82.0,78.6,0.186,0.283,0.24,,,,0.078,0.089,0.244,83.0,103.0,96.0,76.0,95.0,88.0,78.0,95.0,96.0,0.307,0.212,0.084,-1.11,-1.28,-0.23,87.7,86.4,92.3,0.284,0.477,0.111,0.288,0.64,0.173,0.275,0.412,0.267,0.417,0.708,0.189,,,,,,,,,
24,2024-08-24,745617,Flyout,field_out,True,680474,607067,Max Schuemann,Colin Rea,0,dfd300bc-c6f6-40b8-9fa7-1701e70d9bd3,607067.0,colinrea,Rea,Right,Colin Rea,MIL,3.61,4.88,142.0,102.0,84.0,97.0,0.829,7.16,2.28,8.11,1.39,0.98,0.256,0.443,0.15,0.333,0.449,102.0,108.0,103.0,69.0,110.0,96.0,109.0,106.0,109.0,0.183,0.172,0.042,1.15,3.54,-4.24,92.8,82.0,78.6,0.186,0.283,0.24,,,,0.078,0.089,0.244,83.0,103.0,96.0,76.0,95.0,88.0,78.0,95.0,96.0,0.307,0.212,0.084,-1.11,-1.28,-0.23,87.7,86.4,92.3,0.284,0.477,0.111,0.288,0.64,0.173,0.275,0.412,0.267,0.417,0.708,0.189,,,,,,,,,
25,2024-08-24,745617,Flyout,field_out,True,671732,607067,Lawrence Butler,Colin Rea,0,001e81c4-ac11-4f85-9542-8d6210bec23e,607067.0,colinrea,Rea,Right,Colin Rea,MIL,3.61,4.88,142.0,102.0,84.0,97.0,0.829,7.16,2.28,8.11,1.39,0.98,0.256,0.443,0.15,0.333,0.449,102.0,108.0,103.0,69.0,110.0,96.0,109.0,106.0,109.0,0.183,0.172,0.042,1.15,3.54,-4.24,92.8,82.0,78.6,0.186,0.283,0.24,,,,0.078,0.089,0.244,83.0,103.0,96.0,76.0,95.0,88.0,78.0,95.0,96.0,0.307,0.212,0.084,-1.11,-1.28,-0.23,87.7,86.4,92.3,0.284,0.477,0.111,0.288,0.64,0.173,0.275,0.412,0.267,0.417,0.708,0.189,,,,,,,,,
26,2024-08-24,745617,Strikeout,strikeout,True,663368,671212,Blake Perkins,Joe Boyle,0,bbe731d5-faf8-468e-9e05-07795bdfbc94,671212.0,joeboyle,Boyle,Right,Joe Boyle,OAK,7.12,4.47,43.0,90.0,120.0,94.0,0.746,10.26,7.53,8.16,0.84,0.87,0.256,0.282,0.154,0.265,0.404,110.0,75.0,87.0,104.0,86.0,86.0,139.0,106.0,120.0,0.574,0.385,0.041,-0.97,0.17,0.56,97.5,87.6,80.4,0.279,0.419,0.222,0.169,0.231,0.355,0.4,0.8,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-08-24,745617,Flyout,field_out,True,687401,671212,Joey Ortiz,Joe Boyle,0,598e9d90-9b45-44be-b70d-743f410e1387,671212.0,joeboyle,Boyle,Right,Joe Boyle,OAK,7.12,4.47,43.0,90.0,120.0,94.0,0.746,10.26,7.53,8.16,0.84,0.87,0.256,0.282,0.154,0.265,0.404,110.0,75.0,87.0,104.0,86.0,86.0,139.0,106.0,120.0,0.574,0.385,0.041,-0.97,0.17,0.56,97.5,87.6,80.4,0.279,0.419,0.222,0.169,0.231,0.355,0.4,0.8,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-08-24,745617,Groundout,field_out,True,668930,671212,Brice Turang,Joe Boyle,0,d0f05b76-9e56-4f91-b32d-80a77378f29f,671212.0,joeboyle,Boyle,Right,Joe Boyle,OAK,7.12,4.47,43.0,90.0,120.0,94.0,0.746,10.26,7.53,8.16,0.84,0.87,0.256,0.282,0.154,0.265,0.404,110.0,75.0,87.0,104.0,86.0,86.0,139.0,106.0,120.0,0.574,0.385,0.041,-0.97,0.17,0.56,97.5,87.6,80.4,0.279,0.419,0.222,0.169,0.231,0.355,0.4,0.8,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-08-24,745617,Double,double,False,667670,607067,Brent Rooker,Colin Rea,0,ee1b37ff-0f81-4ea7-90e9-6635c7d8e927,607067.0,colinrea,Rea,Right,Colin Rea,MIL,3.61,4.88,142.0,102.0,84.0,97.0,0.829,7.16,2.28,8.11,1.39,0.98,0.256,0.443,0.15,0.333,0.449,102.0,108.0,103.0,69.0,110.0,96.0,109.0,106.0,109.0,0.183,0.172,0.042,1.15,3.54,-4.24,92.8,82.0,78.6,0.186,0.283,0.24,,,,0.078,0.089,0.244,83.0,103.0,96.0,76.0,95.0,88.0,78.0,95.0,96.0,0.307,0.212,0.084,-1.11,-1.28,-0.23,87.7,86.4,92.3,0.284,0.477,0.111,0.288,0.64,0.173,0.275,0.412,0.267,0.417,0.708,0.189,,,,,,,,,
30,2024-08-24,745617,Groundout,field_out,True,668709,607067,JJ Bleday,Colin Rea,0,5385d451-e48c-45bb-9741-92f7b0876689,607067.0,colinrea,Rea,Right,Colin Rea,MIL,3.61,4.88,142.0,102.0,84.0,97.0,0.829,7.16,2.28,8.11,1.39,0.98,0.256,0.443,0.15,0.333,0.449,102.0,108.0,103.0,69.0,110.0,96.0,109.0,106.0,109.0,0.183,0.172,0.042,1.15,3.54,-4.24,92.8,82.0,78.6,0.186,0.283,0.24,,,,0.078,0.089,0.244,83.0,103.0,96.0,76.0,95.0,88.0,78.0,95.0,96.0,0.307,0.212,0.084,-1.11,-1.28,-0.23,87.7,86.4,92.3,0.284,0.477,0.111,0.288,0.64,0.173,0.275,0.412,0.267,0.417,0.708,0.189,,,,,,,,,
31,2024-08-24,745617,Groundout,field_out,True,609280,607067,Miguel Andujar,Colin Rea,0,afbe646f-1296-404a-b0ab-eefb2ebe2ff0,607067.0,colinrea,Rea,Right,Colin Rea,MIL,3.61,4.88,142.0,102.0,84.0,97.0,0.829,7.16,2.28,8.11,1.39,0.98,0.256,0.443,0.15,0.333,0.449,102.0,108.0,103.0,69.0,110.0,96.0,109.0,106.0,109.0,0.183,0.172,0.042,1.15,3.54,-4.24,92.8,82.0,78.6,0.186,0.283,0.24,,,,0.078,0.089,0.244,83.0,103.0,96.0,76.0,95.0,88.0,78.0,95.0,96.0,0.307,0.212,0.084,-1.11,-1.28,-0.23,87.7,86.4,92.3,0.284,0.477,0.111,0.288,0.64,0.173,0.275,0.412,0.267,0.417,0.708,0.189,,,,,,,,,
32,2024-08-24,745617,Strikeout,strikeout,True,669127,607067,Shea Langeliers,Colin Rea,0,7b70d355-dc36-4b55-944c-4df036701f6a,607067.0,colinrea,Rea,Right,Colin Rea,MIL,3.61,4.88,142.0,102.0,84.0,97.0,0.829,7.16,2.28,8.11,1.39,0.98,0.256,0.443,0.15,0.333,0.449,102.0,108.0,103.0,69.0,110.0,96.0,109.0,106.0,109.0,0.183,0.172,0.042,1.15,3.54,-4.24,92.8,82.0,78.6,0.186,0.283,0.24,,,,0.078,0.089,0.244,83.0,103.0,96.0,76.0,95.0,88.0,78.0,95.0,96.0,0.307,0.212,0.084,-1.11,-1.28,-0.23,87.7,86.4,92.3,0.284,0.477,0.111,0.288,0.64,0.173,0.275,0.412,0.267,0.417,0.708,0.189,,,,,,,,,
33,2024-08-24,745617,Groundout,field_out,True,694192,671212,Jackson Chourio,Joe Boyle,0,d7cfa4c6-782d-426c-a958-4930a3b6997c,671212.0,joeboyle,Boyle,Right,Joe Boyle,OAK,7.12,4.47,43.0,90.0,120.0,94.0,0.746,10.26,7.53,8.16,0.84,0.87,0.256,0.282,0.154,0.265,0.404,110.0,75.0,87.0,104.0,86.0,86.0,139.0,106.0,120.0,0.574,0.385,0.041,-0.97,0.17,0.56,97.5,87.6,80.4,0.279,0.419,0.222,0.169,0.231,0.355,0.4,0.8,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,2024-08-24,745617,Strikeout,strikeout,True,661388,671212,William Contreras,Joe Boyle,0,0a70c77d-3d4f-4fbe-a51b-92773dafa8f6,671212.0,joeboyle,Boyle,Right,Joe Boyle,OAK,7.12,4.47,43.0,90.0,120.0,94.0,0.746,10.26,7.53,8.16,0.84,0.87,0.256,0.282,0.154,0.265,0.404,110.0,75.0,87.0,104.0,86.0,86.0,139.0,106.0,120.0,0.574,0.385,0.041,-0.97,0.17,0.56,97.5,87.6,80.4,0.279,0.419,0.222,0.169,0.231,0.355,0.4,0.8,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,2024-08-24,745617,Single,single,False,642715,671212,Willy Adames,Joe Boyle,0,ad16df7b-7021-4e08-a972-05ae8e1c413a,671212.0,joeboyle,Boyle,Right,Joe Boyle,OAK,7.12,4.47,43.0,90.0,120.0,94.0,0.746,10.26,7.53,8.16,0.84,0.87,0.256,0.282,0.154,0.265,0.404,110.0,75.0,87.0,104.0,86.0,86.0,139.0,106.0,120.0,0.574,0.385,0.041,-0.97,0.17,0.56,97.5,87.6,80.4,0.279,0.419,0.222,0.169,0.231,0.355,0.4,0.8,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
