,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FC%,FS%,SL%,CU%,CH%,wFA/C,wFC/C,wFS/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vFS,vCH,vSI,vSL,vCU,FF_ba,FF_slg,FF_whiff,FC_ba,FC_slg,FC_whiff,SL_ba,SL_slg,SL_whiff,FS_ba,FS_slg,FS_whiff,CU_ba,CU_slg,CU_whiff,SI_ba,SI_slg,SI_whiff,CH_ba,CH_slg,CH_whiff,ST_ba,ST_slg,ST_whiff
10,2024-09-04,745776,Flyout,field_out,True,641933,656731,Tyler O'Neill,Tylor Megill,0,f63652bc-baf5-4cfe-bd3e-fa31715b93da,656731.0,tylormegill,Megill,Right,Tylor Megill,NYM,4.48,4.19,62.1,97.0,106.0,100.0,0.736,10.54,3.75,8.09,0.87,0.94,0.271,0.38,0.181,0.343,0.417,130.0,94.0,112.0,87.0,83.0,88.0,111.0,98.0,99.0,104.0,108.0,112.0,102.0,103.0,107.0,99.0,97.0,94.0,100.0,94.0,108.0,0.063,0.478,0.145,0.086,0.128,0.082,0.018,-0.27,-1.11,-1.3,4.34,0.34,0.16,-4.36,95.6,90.2,84.7,87.2,94.2,85.0,77.6,0.247,0.392,0.27,0.359,0.564,0.235,0.189,0.189,0.271,0.148,0.407,0.447,0.154,0.308,0.371,0.125,0.125,0.237,0.5,0.5,0.111,0.25,1.0,0.2
11,2024-09-04,745776,Flyout,field_out,True,807799,656731,Masataka Yoshida,Tylor Megill,0,ef9adf7e-8494-4861-9632-94055f62ee5c,656731.0,tylormegill,Megill,Right,Tylor Megill,NYM,4.48,4.19,62.1,97.0,106.0,100.0,0.736,10.54,3.75,8.09,0.87,0.94,0.271,0.38,0.181,0.343,0.417,130.0,94.0,112.0,87.0,83.0,88.0,111.0,98.0,99.0,104.0,108.0,112.0,102.0,103.0,107.0,99.0,97.0,94.0,100.0,94.0,108.0,0.063,0.478,0.145,0.086,0.128,0.082,0.018,-0.27,-1.11,-1.3,4.34,0.34,0.16,-4.36,95.6,90.2,84.7,87.2,94.2,85.0,77.6,0.247,0.392,0.27,0.359,0.564,0.235,0.189,0.189,0.271,0.148,0.407,0.447,0.154,0.308,0.371,0.125,0.125,0.237,0.5,0.5,0.111,0.25,1.0,0.2
12,2024-09-04,745776,Walk,walk,False,671213,656731,Triston Casas,Tylor Megill,0,bcdb5544-3260-4aa0-9a94-f78a3f3ca4af,656731.0,tylormegill,Megill,Right,Tylor Megill,NYM,4.48,4.19,62.1,97.0,106.0,100.0,0.736,10.54,3.75,8.09,0.87,0.94,0.271,0.38,0.181,0.343,0.417,130.0,94.0,112.0,87.0,83.0,88.0,111.0,98.0,99.0,104.0,108.0,112.0,102.0,103.0,107.0,99.0,97.0,94.0,100.0,94.0,108.0,0.063,0.478,0.145,0.086,0.128,0.082,0.018,-0.27,-1.11,-1.3,4.34,0.34,0.16,-4.36,95.6,90.2,84.7,87.2,94.2,85.0,77.6,0.247,0.392,0.27,0.359,0.564,0.235,0.189,0.189,0.271,0.148,0.407,0.447,0.154,0.308,0.371,0.125,0.125,0.237,0.5,0.5,0.111,0.25,1.0,0.2
13,2024-09-04,745776,Strikeout,strikeout,True,657136,656731,Connor Wong,Tylor Megill,0,a9440a0a-ee0e-4f35-9ca2-aad16ca524d1,656731.0,tylormegill,Megill,Right,Tylor Megill,NYM,4.48,4.19,62.1,97.0,106.0,100.0,0.736,10.54,3.75,8.09,0.87,0.94,0.271,0.38,0.181,0.343,0.417,130.0,94.0,112.0,87.0,83.0,88.0,111.0,98.0,99.0,104.0,108.0,112.0,102.0,103.0,107.0,99.0,97.0,94.0,100.0,94.0,108.0,0.063,0.478,0.145,0.086,0.128,0.082,0.018,-0.27,-1.11,-1.3,4.34,0.34,0.16,-4.36,95.6,90.2,84.7,87.2,94.2,85.0,77.6,0.247,0.392,0.27,0.359,0.564,0.235,0.189,0.189,0.271,0.148,0.407,0.447,0.154,0.308,0.371,0.125,0.125,0.237,0.5,0.5,0.111,0.25,1.0,0.2
14,2024-09-04,745776,Lineout,field_out,True,682626,656557,Francisco Alvarez,Tanner Houck,0,3935a661-0dcd-4e55-8e88-f3410a288129,656557.0,tannerhouck,Houck,Right,Tanner Houck,BOS,3.24,4.19,169.2,100.0,108.0,105.0,0.787,7.96,2.49,8.01,0.58,2.31,0.187,0.447,0.121,0.312,0.428,,,,,,,,,,93.0,102.0,97.0,117.0,98.0,109.0,95.0,93.0,93.0,115.0,103.0,109.0,0.321,,0.015,0.246,0.417,,,,-0.96,1.44,0.63,0.58,,,,87.1,88.4,,93.5,83.2,,,,,0.2,0.4,0.235,,,,0.204,0.28,0.212,,,,0.273,0.33,0.137,,,,0.229,0.357,0.304
15,2024-09-04,745776,Lineout,field_out,True,664056,656557,Harrison Bader,Tanner Houck,0,b42979d7-204c-419f-b955-f41a4ab65c97,656557.0,tannerhouck,Houck,Right,Tanner Houck,BOS,3.24,4.19,169.2,100.0,108.0,105.0,0.787,7.96,2.49,8.01,0.58,2.31,0.187,0.447,0.121,0.312,0.428,,,,,,,,,,93.0,102.0,97.0,117.0,98.0,109.0,95.0,93.0,93.0,115.0,103.0,109.0,0.321,,0.015,0.246,0.417,,,,-0.96,1.44,0.63,0.58,,,,87.1,88.4,,93.5,83.2,,,,,0.2,0.4,0.235,,,,0.204,0.28,0.212,,,,0.273,0.33,0.137,,,,0.229,0.357,0.304
16,2024-09-04,745776,Groundout,field_out,True,596019,656557,Francisco Lindor,Tanner Houck,0,7e39f198-6a2c-4566-bab3-74c986c2c1ce,656557.0,tannerhouck,Houck,Right,Tanner Houck,BOS,3.24,4.19,169.2,100.0,108.0,105.0,0.787,7.96,2.49,8.01,0.58,2.31,0.187,0.447,0.121,0.312,0.428,,,,,,,,,,93.0,102.0,97.0,117.0,98.0,109.0,95.0,93.0,93.0,115.0,103.0,109.0,0.321,,0.015,0.246,0.417,,,,-0.96,1.44,0.63,0.58,,,,87.1,88.4,,93.5,83.2,,,,,0.2,0.4,0.235,,,,0.204,0.28,0.212,,,,0.273,0.33,0.137,,,,0.229,0.357,0.304
17,2024-09-04,745776,Single,single,False,665839,656731,Enmanuel Valdez,Tylor Megill,0,1bb240f9-5e54-40dc-9938-d5ecd780e9f9,656731.0,tylormegill,Megill,Right,Tylor Megill,NYM,4.48,4.19,62.1,97.0,106.0,100.0,0.736,10.54,3.75,8.09,0.87,0.94,0.271,0.38,0.181,0.343,0.417,130.0,94.0,112.0,87.0,83.0,88.0,111.0,98.0,99.0,104.0,108.0,112.0,102.0,103.0,107.0,99.0,97.0,94.0,100.0,94.0,108.0,0.063,0.478,0.145,0.086,0.128,0.082,0.018,-0.27,-1.11,-1.3,4.34,0.34,0.16,-4.36,95.6,90.2,84.7,87.2,94.2,85.0,77.6,0.247,0.392,0.27,0.359,0.564,0.235,0.189,0.189,0.271,0.148,0.407,0.447,0.154,0.308,0.371,0.125,0.125,0.237,0.5,0.5,0.111,0.25,1.0,0.2
18,2024-09-04,745776,Single,single,False,686765,656731,Nick Sogard,Tylor Megill,1,7eb76d3f-7f55-453b-9b26-5604f33b7592,656731.0,tylormegill,Megill,Right,Tylor Megill,NYM,4.48,4.19,62.1,97.0,106.0,100.0,0.736,10.54,3.75,8.09,0.87,0.94,0.271,0.38,0.181,0.343,0.417,130.0,94.0,112.0,87.0,83.0,88.0,111.0,98.0,99.0,104.0,108.0,112.0,102.0,103.0,107.0,99.0,97.0,94.0,100.0,94.0,108.0,0.063,0.478,0.145,0.086,0.128,0.082,0.018,-0.27,-1.11,-1.3,4.34,0.34,0.16,-4.36,95.6,90.2,84.7,87.2,94.2,85.0,77.6,0.247,0.392,0.27,0.359,0.564,0.235,0.189,0.189,0.271,0.148,0.407,0.447,0.154,0.308,0.371,0.125,0.125,0.237,0.5,0.5,0.111,0.25,1.0,0.2
19,2024-09-04,745776,Double,double,False,680776,656731,Jarren Duran,Tylor Megill,1,3e75169c-fc0f-4398-83ab-6d1304b4c433,656731.0,tylormegill,Megill,Right,Tylor Megill,NYM,4.48,4.19,62.1,97.0,106.0,100.0,0.736,10.54,3.75,8.09,0.87,0.94,0.271,0.38,0.181,0.343,0.417,130.0,94.0,112.0,87.0,83.0,88.0,111.0,98.0,99.0,104.0,108.0,112.0,102.0,103.0,107.0,99.0,97.0,94.0,100.0,94.0,108.0,0.063,0.478,0.145,0.086,0.128,0.082,0.018,-0.27,-1.11,-1.3,4.34,0.34,0.16,-4.36,95.6,90.2,84.7,87.2,94.2,85.0,77.6,0.247,0.392,0.27,0.359,0.564,0.235,0.189,0.189,0.271,0.148,0.407,0.447,0.154,0.308,0.371,0.125,0.125,0.237,0.5,0.5,0.111,0.25,1.0,0.2
20,2024-09-04,745776,Sac Fly,sac_fly,True,646240,656731,Rafael Devers,Tylor Megill,1,d8ec1be6-249f-4fbb-863e-64be0b4622da,656731.0,tylormegill,Megill,Right,Tylor Megill,NYM,4.48,4.19,62.1,97.0,106.0,100.0,0.736,10.54,3.75,8.09,0.87,0.94,0.271,0.38,0.181,0.343,0.417,130.0,94.0,112.0,87.0,83.0,88.0,111.0,98.0,99.0,104.0,108.0,112.0,102.0,103.0,107.0,99.0,97.0,94.0,100.0,94.0,108.0,0.063,0.478,0.145,0.086,0.128,0.082,0.018,-0.27,-1.11,-1.3,4.34,0.34,0.16,-4.36,95.6,90.2,84.7,87.2,94.2,85.0,77.6,0.247,0.392,0.27,0.359,0.564,0.235,0.189,0.189,0.271,0.148,0.407,0.447,0.154,0.308,0.371,0.125,0.125,0.237,0.5,0.5,0.111,0.25,1.0,0.2
21,2024-09-04,745776,Sac Fly,sac_fly,True,677800,656731,Wilyer Abreu,Tylor Megill,1,9b7324ac-a8b6-4a3b-bc5d-8f37fb2570cf,656731.0,tylormegill,Megill,Right,Tylor Megill,NYM,4.48,4.19,62.1,97.0,106.0,100.0,0.736,10.54,3.75,8.09,0.87,0.94,0.271,0.38,0.181,0.343,0.417,130.0,94.0,112.0,87.0,83.0,88.0,111.0,98.0,99.0,104.0,108.0,112.0,102.0,103.0,107.0,99.0,97.0,94.0,100.0,94.0,108.0,0.063,0.478,0.145,0.086,0.128,0.082,0.018,-0.27,-1.11,-1.3,4.34,0.34,0.16,-4.36,95.6,90.2,84.7,87.2,94.2,85.0,77.6,0.247,0.392,0.27,0.359,0.564,0.235,0.189,0.189,0.271,0.148,0.407,0.447,0.154,0.308,0.371,0.125,0.125,0.237,0.5,0.5,0.111,0.25,1.0,0.2
22,2024-09-04,745776,Strikeout,strikeout,True,641933,656731,Tyler O'Neill,Tylor Megill,0,277b708b-b41d-49f7-98f4-4169e5888440,656731.0,tylormegill,Megill,Right,Tylor Megill,NYM,4.48,4.19,62.1,97.0,106.0,100.0,0.736,10.54,3.75,8.09,0.87,0.94,0.271,0.38,0.181,0.343,0.417,130.0,94.0,112.0,87.0,83.0,88.0,111.0,98.0,99.0,104.0,108.0,112.0,102.0,103.0,107.0,99.0,97.0,94.0,100.0,94.0,108.0,0.063,0.478,0.145,0.086,0.128,0.082,0.018,-0.27,-1.11,-1.3,4.34,0.34,0.16,-4.36,95.6,90.2,84.7,87.2,94.2,85.0,77.6,0.247,0.392,0.27,0.359,0.564,0.235,0.189,0.189,0.271,0.148,0.407,0.447,0.154,0.308,0.371,0.125,0.125,0.237,0.5,0.5,0.111,0.25,1.0,0.2
23,2024-09-04,745776,Groundout,field_out,True,607043,656557,Brandon Nimmo,Tanner Houck,0,b3736d9d-b593-4f9f-aea1-eca21ddf789b,656557.0,tannerhouck,Houck,Right,Tanner Houck,BOS,3.24,4.19,169.2,100.0,108.0,105.0,0.787,7.96,2.49,8.01,0.58,2.31,0.187,0.447,0.121,0.312,0.428,,,,,,,,,,93.0,102.0,97.0,117.0,98.0,109.0,95.0,93.0,93.0,115.0,103.0,109.0,0.321,,0.015,0.246,0.417,,,,-0.96,1.44,0.63,0.58,,,,87.1,88.4,,93.5,83.2,,,,,0.2,0.4,0.235,,,,0.204,0.28,0.212,,,,0.273,0.33,0.137,,,,0.229,0.357,0.304
24,2024-09-04,745776,Strikeout,strikeout,True,668901,656557,Mark Vientos,Tanner Houck,0,b68e5001-271f-40c8-bcf9-3921840d85f0,656557.0,tannerhouck,Houck,Right,Tanner Houck,BOS,3.24,4.19,169.2,100.0,108.0,105.0,0.787,7.96,2.49,8.01,0.58,2.31,0.187,0.447,0.121,0.312,0.428,,,,,,,,,,93.0,102.0,97.0,117.0,98.0,109.0,95.0,93.0,93.0,115.0,103.0,109.0,0.321,,0.015,0.246,0.417,,,,-0.96,1.44,0.63,0.58,,,,87.1,88.4,,93.5,83.2,,,,,0.2,0.4,0.235,,,,0.204,0.28,0.212,,,,0.273,0.33,0.137,,,,0.229,0.357,0.304
25,2024-09-04,745776,Strikeout,strikeout,True,624413,656557,Pete Alonso,Tanner Houck,0,e3d954fb-6ed9-4224-9b13-738b78f96f69,656557.0,tannerhouck,Houck,Right,Tanner Houck,BOS,3.24,4.19,169.2,100.0,108.0,105.0,0.787,7.96,2.49,8.01,0.58,2.31,0.187,0.447,0.121,0.312,0.428,,,,,,,,,,93.0,102.0,97.0,117.0,98.0,109.0,95.0,93.0,93.0,115.0,103.0,109.0,0.321,,0.015,0.246,0.417,,,,-0.96,1.44,0.63,0.58,,,,87.1,88.4,,93.5,83.2,,,,,0.2,0.4,0.235,,,,0.204,0.28,0.212,,,,0.273,0.33,0.137,,,,0.229,0.357,0.304
26,2024-09-04,745776,Pop Out,field_out,True,807799,656731,Masataka Yoshida,Tylor Megill,0,0ff24f49-8c45-4752-8498-707cb98b734a,656731.0,tylormegill,Megill,Right,Tylor Megill,NYM,4.48,4.19,62.1,97.0,106.0,100.0,0.736,10.54,3.75,8.09,0.87,0.94,0.271,0.38,0.181,0.343,0.417,130.0,94.0,112.0,87.0,83.0,88.0,111.0,98.0,99.0,104.0,108.0,112.0,102.0,103.0,107.0,99.0,97.0,94.0,100.0,94.0,108.0,0.063,0.478,0.145,0.086,0.128,0.082,0.018,-0.27,-1.11,-1.3,4.34,0.34,0.16,-4.36,95.6,90.2,84.7,87.2,94.2,85.0,77.6,0.247,0.392,0.27,0.359,0.564,0.235,0.189,0.189,0.271,0.148,0.407,0.447,0.154,0.308,0.371,0.125,0.125,0.237,0.5,0.5,0.111,0.25,1.0,0.2
27,2024-09-04,745776,Groundout,field_out,True,671213,656731,Triston Casas,Tylor Megill,0,4b373413-4385-4b19-a7a1-0d4f24d6b051,656731.0,tylormegill,Megill,Right,Tylor Megill,NYM,4.48,4.19,62.1,97.0,106.0,100.0,0.736,10.54,3.75,8.09,0.87,0.94,0.271,0.38,0.181,0.343,0.417,130.0,94.0,112.0,87.0,83.0,88.0,111.0,98.0,99.0,104.0,108.0,112.0,102.0,103.0,107.0,99.0,97.0,94.0,100.0,94.0,108.0,0.063,0.478,0.145,0.086,0.128,0.082,0.018,-0.27,-1.11,-1.3,4.34,0.34,0.16,-4.36,95.6,90.2,84.7,87.2,94.2,85.0,77.6,0.247,0.392,0.27,0.359,0.564,0.235,0.189,0.189,0.271,0.148,0.407,0.447,0.154,0.308,0.371,0.125,0.125,0.237,0.5,0.5,0.111,0.25,1.0,0.2
28,2024-09-04,745776,Single,single,False,657136,656731,Connor Wong,Tylor Megill,0,65ef2a2a-bc39-41df-b6bd-2439244dee0c,656731.0,tylormegill,Megill,Right,Tylor Megill,NYM,4.48,4.19,62.1,97.0,106.0,100.0,0.736,10.54,3.75,8.09,0.87,0.94,0.271,0.38,0.181,0.343,0.417,130.0,94.0,112.0,87.0,83.0,88.0,111.0,98.0,99.0,104.0,108.0,112.0,102.0,103.0,107.0,99.0,97.0,94.0,100.0,94.0,108.0,0.063,0.478,0.145,0.086,0.128,0.082,0.018,-0.27,-1.11,-1.3,4.34,0.34,0.16,-4.36,95.6,90.2,84.7,87.2,94.2,85.0,77.6,0.247,0.392,0.27,0.359,0.564,0.235,0.189,0.189,0.271,0.148,0.407,0.447,0.154,0.308,0.371,0.125,0.125,0.237,0.5,0.5,0.111,0.25,1.0,0.2
29,2024-09-04,745776,Pickoff Caught Stealing 2B,pickoff_caught_stealing_2b,True,665839,656731,Enmanuel Valdez,Tylor Megill,0,N/A,656731.0,tylormegill,Megill,Right,Tylor Megill,NYM,4.48,4.19,62.1,97.0,106.0,100.0,0.736,10.54,3.75,8.09,0.87,0.94,0.271,0.38,0.181,0.343,0.417,130.0,94.0,112.0,87.0,83.0,88.0,111.0,98.0,99.0,104.0,108.0,112.0,102.0,103.0,107.0,99.0,97.0,94.0,100.0,94.0,108.0,0.063,0.478,0.145,0.086,0.128,0.082,0.018,-0.27,-1.11,-1.3,4.34,0.34,0.16,-4.36,95.6,90.2,84.7,87.2,94.2,85.0,77.6,0.247,0.392,0.27,0.359,0.564,0.235,0.189,0.189,0.271,0.148,0.407,0.447,0.154,0.308,0.371,0.125,0.125,0.237,0.5,0.5,0.111,0.25,1.0,0.2
30,2024-09-04,745776,Strikeout,strikeout,True,608385,656557,Jesse Winker,Tanner Houck,0,9748f31b-a9ec-454f-8b96-ed305ec272db,656557.0,tannerhouck,Houck,Right,Tanner Houck,BOS,3.24,4.19,169.2,100.0,108.0,105.0,0.787,7.96,2.49,8.01,0.58,2.31,0.187,0.447,0.121,0.312,0.428,,,,,,,,,,93.0,102.0,97.0,117.0,98.0,109.0,95.0,93.0,93.0,115.0,103.0,109.0,0.321,,0.015,0.246,0.417,,,,-0.96,1.44,0.63,0.58,,,,87.1,88.4,,93.5,83.2,,,,,0.2,0.4,0.235,,,,0.204,0.28,0.212,,,,0.273,0.33,0.137,,,,0.229,0.357,0.304
31,2024-09-04,745776,Strikeout,strikeout,True,621438,656557,Tyrone Taylor,Tanner Houck,0,0b45aa4d-3abb-4aad-8b07-658511f51d21,656557.0,tannerhouck,Houck,Right,Tanner Houck,BOS,3.24,4.19,169.2,100.0,108.0,105.0,0.787,7.96,2.49,8.01,0.58,2.31,0.187,0.447,0.121,0.312,0.428,,,,,,,,,,93.0,102.0,97.0,117.0,98.0,109.0,95.0,93.0,93.0,115.0,103.0,109.0,0.321,,0.015,0.246,0.417,,,,-0.96,1.44,0.63,0.58,,,,87.1,88.4,,93.5,83.2,,,,,0.2,0.4,0.235,,,,0.204,0.28,0.212,,,,0.273,0.33,0.137,,,,0.229,0.357,0.304
