,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vCH,vSI,vSL,vCU,FF_ba,FF_slg,FF_whiff,CU_ba,CU_slg,CU_whiff,SI_ba,SI_slg,SI_whiff,CH_ba,CH_slg,CH_whiff,FC_ba,FC_slg,FC_whiff,SL_ba,SL_slg,SL_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
10,2024-06-02,747030,Flyout,field_out,True,642350,608344,Jose Siri,Cole Irvin,0,a82c9c4d-059c-41fc-999b-622f92bd0df4,608344.0,coleirvin,"Irvin, C",Left,Cole Irvin,BAL,4.67,5.72,88.2,102.0,79.0,95.0,0.847,6.19,2.03,10.45,1.22,0.94,0.252,0.424,0.116,0.358,0.484,68.0,109.0,102.0,99.0,98.0,102.0,62.0,101.0,86.0,81.0,103.0,92.0,85.0,120.0,120.0,83.0,102.0,91.0,0.145,0.326,0.101,0.046,0.247,0.135,-1.6,-0.22,0.1,-5.55,0.21,1.08,91.9,86.0,85.0,91.8,77.9,77.3,0.31,0.66,0.151,0.27,0.365,0.203,0.304,0.446,0.084,0.217,0.283,0.25,0.326,0.512,0.187,0.308,0.538,0.15,,,,,,,,,,,,,,,
11,2024-06-02,747030,Flyout,field_out,True,676356,608344,Jonny DeLuca,Cole Irvin,0,326c2824-474b-4a81-ad13-f20e53fe74a3,608344.0,coleirvin,"Irvin, C",Left,Cole Irvin,BAL,4.67,5.72,88.2,102.0,79.0,95.0,0.847,6.19,2.03,10.45,1.22,0.94,0.252,0.424,0.116,0.358,0.484,68.0,109.0,102.0,99.0,98.0,102.0,62.0,101.0,86.0,81.0,103.0,92.0,85.0,120.0,120.0,83.0,102.0,91.0,0.145,0.326,0.101,0.046,0.247,0.135,-1.6,-0.22,0.1,-5.55,0.21,1.08,91.9,86.0,85.0,91.8,77.9,77.3,0.31,0.66,0.151,0.27,0.365,0.203,0.304,0.446,0.084,0.217,0.283,0.25,0.326,0.512,0.187,0.308,0.538,0.15,,,,,,,,,,,,,,,
12,2024-06-02,747030,Single,single,False,669720,641793,Austin Hays,Zack Littell,0,0f2a0578-36b1-42f2-a58f-e18fe8999c39,641793.0,zacklittell,Littell,Right,Zack Littell,TBR,4.26,4.24,101.1,104.0,82.0,99.0,0.792,8.35,1.69,10.66,1.24,0.79,0.237,0.374,0.146,0.29,0.462,,,,,,,56.0,111.0,91.0,73.0,103.0,91.0,101.0,104.0,102.0,,,,0.154,0.207,,0.413,,,-0.92,,-1.56,1.08,,,92.6,,,91.9,85.7,,0.313,0.484,0.209,,,,0.309,0.485,0.147,,,,,,,0.375,0.5,0.085,99.0,106.0,112.0,0.226,-1.86,83.0,0.283,0.485,0.346,,,,,,
13,2024-06-02,747030,Grounded Into DP,grounded_into_double_play,True,656775,641793,Cedric Mullins,Zack Littell,1,ed431688-9071-4e42-8c02-5b7f5688ec28,641793.0,zacklittell,Littell,Right,Zack Littell,TBR,4.26,4.24,101.1,104.0,82.0,99.0,0.792,8.35,1.69,10.66,1.24,0.79,0.237,0.374,0.146,0.29,0.462,,,,,,,56.0,111.0,91.0,73.0,103.0,91.0,101.0,104.0,102.0,,,,0.154,0.207,,0.413,,,-0.92,,-1.56,1.08,,,92.6,,,91.9,85.7,,0.313,0.484,0.209,,,,0.309,0.485,0.147,,,,,,,0.375,0.5,0.085,99.0,106.0,112.0,0.226,-1.86,83.0,0.283,0.485,0.346,,,,,,
14,2024-06-02,747030,Single,single,False,622761,641793,Jorge Mateo,Zack Littell,0,ae3e8b72-311d-4d2f-b314-2eb1fd43219b,641793.0,zacklittell,Littell,Right,Zack Littell,TBR,4.26,4.24,101.1,104.0,82.0,99.0,0.792,8.35,1.69,10.66,1.24,0.79,0.237,0.374,0.146,0.29,0.462,,,,,,,56.0,111.0,91.0,73.0,103.0,91.0,101.0,104.0,102.0,,,,0.154,0.207,,0.413,,,-0.92,,-1.56,1.08,,,92.6,,,91.9,85.7,,0.313,0.484,0.209,,,,0.309,0.485,0.147,,,,,,,0.375,0.5,0.085,99.0,106.0,112.0,0.226,-1.86,83.0,0.283,0.485,0.346,,,,,,
15,2024-06-02,747030,Groundout,field_out,True,543510,641793,James McCann,Zack Littell,0,c5470265-5fc3-4508-bf7e-e78f108979cd,641793.0,zacklittell,Littell,Right,Zack Littell,TBR,4.26,4.24,101.1,104.0,82.0,99.0,0.792,8.35,1.69,10.66,1.24,0.79,0.237,0.374,0.146,0.29,0.462,,,,,,,56.0,111.0,91.0,73.0,103.0,91.0,101.0,104.0,102.0,,,,0.154,0.207,,0.413,,,-0.92,,-1.56,1.08,,,92.6,,,91.9,85.7,,0.313,0.484,0.209,,,,0.309,0.485,0.147,,,,,,,0.375,0.5,0.085,99.0,106.0,112.0,0.226,-1.86,83.0,0.283,0.485,0.346,,,,,,
16,2024-06-02,747030,Bunt Groundout,field_out,True,676609,608344,José Caballero,Cole Irvin,0,4cf5210b-aa90-4c5a-9d58-9b13a6d37e38,608344.0,coleirvin,"Irvin, C",Left,Cole Irvin,BAL,4.67,5.72,88.2,102.0,79.0,95.0,0.847,6.19,2.03,10.45,1.22,0.94,0.252,0.424,0.116,0.358,0.484,68.0,109.0,102.0,99.0,98.0,102.0,62.0,101.0,86.0,81.0,103.0,92.0,85.0,120.0,120.0,83.0,102.0,91.0,0.145,0.326,0.101,0.046,0.247,0.135,-1.6,-0.22,0.1,-5.55,0.21,1.08,91.9,86.0,85.0,91.8,77.9,77.3,0.31,0.66,0.151,0.27,0.365,0.203,0.304,0.446,0.084,0.217,0.283,0.25,0.326,0.512,0.187,0.308,0.538,0.15,,,,,,,,,,,,,,,
17,2024-06-02,747030,Flyout,field_out,True,656577,608344,Alex Jackson,Cole Irvin,0,00823d63-8d5e-4183-80a2-8c6fa94e80ac,608344.0,coleirvin,"Irvin, C",Left,Cole Irvin,BAL,4.67,5.72,88.2,102.0,79.0,95.0,0.847,6.19,2.03,10.45,1.22,0.94,0.252,0.424,0.116,0.358,0.484,68.0,109.0,102.0,99.0,98.0,102.0,62.0,101.0,86.0,81.0,103.0,92.0,85.0,120.0,120.0,83.0,102.0,91.0,0.145,0.326,0.101,0.046,0.247,0.135,-1.6,-0.22,0.1,-5.55,0.21,1.08,91.9,86.0,85.0,91.8,77.9,77.3,0.31,0.66,0.151,0.27,0.365,0.203,0.304,0.446,0.084,0.217,0.283,0.25,0.326,0.512,0.187,0.308,0.538,0.15,,,,,,,,,,,,,,,
18,2024-06-02,747030,Double,double,False,650490,608344,Yandy Díaz,Cole Irvin,0,995fce61-d798-4847-8fc3-b7d4bce70cb3,608344.0,coleirvin,"Irvin, C",Left,Cole Irvin,BAL,4.67,5.72,88.2,102.0,79.0,95.0,0.847,6.19,2.03,10.45,1.22,0.94,0.252,0.424,0.116,0.358,0.484,68.0,109.0,102.0,99.0,98.0,102.0,62.0,101.0,86.0,81.0,103.0,92.0,85.0,120.0,120.0,83.0,102.0,91.0,0.145,0.326,0.101,0.046,0.247,0.135,-1.6,-0.22,0.1,-5.55,0.21,1.08,91.9,86.0,85.0,91.8,77.9,77.3,0.31,0.66,0.151,0.27,0.365,0.203,0.304,0.446,0.084,0.217,0.283,0.25,0.326,0.512,0.187,0.308,0.538,0.15,,,,,,,,,,,,,,,
19,2024-06-02,747030,Flyout,field_out,True,668227,608344,Randy Arozarena,Cole Irvin,0,924bdf9f-2dca-4740-8c25-fd81af3c2d77,608344.0,coleirvin,"Irvin, C",Left,Cole Irvin,BAL,4.67,5.72,88.2,102.0,79.0,95.0,0.847,6.19,2.03,10.45,1.22,0.94,0.252,0.424,0.116,0.358,0.484,68.0,109.0,102.0,99.0,98.0,102.0,62.0,101.0,86.0,81.0,103.0,92.0,85.0,120.0,120.0,83.0,102.0,91.0,0.145,0.326,0.101,0.046,0.247,0.135,-1.6,-0.22,0.1,-5.55,0.21,1.08,91.9,86.0,85.0,91.8,77.9,77.3,0.31,0.66,0.151,0.27,0.365,0.203,0.304,0.446,0.084,0.217,0.283,0.25,0.326,0.512,0.187,0.308,0.538,0.15,,,,,,,,,,,,,,,
20,2024-06-02,747030,Single,single,False,683002,641793,Gunnar Henderson,Zack Littell,0,c2492c23-bff2-418d-97d5-6afd04e7fc7f,641793.0,zacklittell,Littell,Right,Zack Littell,TBR,4.26,4.24,101.1,104.0,82.0,99.0,0.792,8.35,1.69,10.66,1.24,0.79,0.237,0.374,0.146,0.29,0.462,,,,,,,56.0,111.0,91.0,73.0,103.0,91.0,101.0,104.0,102.0,,,,0.154,0.207,,0.413,,,-0.92,,-1.56,1.08,,,92.6,,,91.9,85.7,,0.313,0.484,0.209,,,,0.309,0.485,0.147,,,,,,,0.375,0.5,0.085,99.0,106.0,112.0,0.226,-1.86,83.0,0.283,0.485,0.346,,,,,,
21,2024-06-02,747030,Flyout,field_out,True,668939,641793,Adley Rutschman,Zack Littell,0,4c272756-33b5-49c4-b822-dc7f49ea9636,641793.0,zacklittell,Littell,Right,Zack Littell,TBR,4.26,4.24,101.1,104.0,82.0,99.0,0.792,8.35,1.69,10.66,1.24,0.79,0.237,0.374,0.146,0.29,0.462,,,,,,,56.0,111.0,91.0,73.0,103.0,91.0,101.0,104.0,102.0,,,,0.154,0.207,,0.413,,,-0.92,,-1.56,1.08,,,92.6,,,91.9,85.7,,0.313,0.484,0.209,,,,0.309,0.485,0.147,,,,,,,0.375,0.5,0.085,99.0,106.0,112.0,0.226,-1.86,83.0,0.283,0.485,0.346,,,,,,
22,2024-06-02,747030,Flyout,field_out,True,663624,641793,Ryan Mountcastle,Zack Littell,0,b29da891-30ea-4894-9488-8b0bcd708669,641793.0,zacklittell,Littell,Right,Zack Littell,TBR,4.26,4.24,101.1,104.0,82.0,99.0,0.792,8.35,1.69,10.66,1.24,0.79,0.237,0.374,0.146,0.29,0.462,,,,,,,56.0,111.0,91.0,73.0,103.0,91.0,101.0,104.0,102.0,,,,0.154,0.207,,0.413,,,-0.92,,-1.56,1.08,,,92.6,,,91.9,85.7,,0.313,0.484,0.209,,,,0.309,0.485,0.147,,,,,,,0.375,0.5,0.085,99.0,106.0,112.0,0.226,-1.86,83.0,0.283,0.485,0.346,,,,,,
23,2024-06-02,747030,Single,single,False,623993,641793,Anthony Santander,Zack Littell,1,1a1c3357-c244-4e93-b9b3-1c411b1ef5b9,641793.0,zacklittell,Littell,Right,Zack Littell,TBR,4.26,4.24,101.1,104.0,82.0,99.0,0.792,8.35,1.69,10.66,1.24,0.79,0.237,0.374,0.146,0.29,0.462,,,,,,,56.0,111.0,91.0,73.0,103.0,91.0,101.0,104.0,102.0,,,,0.154,0.207,,0.413,,,-0.92,,-1.56,1.08,,,92.6,,,91.9,85.7,,0.313,0.484,0.209,,,,0.309,0.485,0.147,,,,,,,0.375,0.5,0.085,99.0,106.0,112.0,0.226,-1.86,83.0,0.283,0.485,0.346,,,,,,
24,2024-06-02,747030,Single,single,False,676059,641793,Jordan Westburg,Zack Littell,1,980628df-7f93-4fd5-b15a-ba65587c0f61,641793.0,zacklittell,Littell,Right,Zack Littell,TBR,4.26,4.24,101.1,104.0,82.0,99.0,0.792,8.35,1.69,10.66,1.24,0.79,0.237,0.374,0.146,0.29,0.462,,,,,,,56.0,111.0,91.0,73.0,103.0,91.0,101.0,104.0,102.0,,,,0.154,0.207,,0.413,,,-0.92,,-1.56,1.08,,,92.6,,,91.9,85.7,,0.313,0.484,0.209,,,,0.309,0.485,0.147,,,,,,,0.375,0.5,0.085,99.0,106.0,112.0,0.226,-1.86,83.0,0.283,0.485,0.346,,,,,,
25,2024-06-02,747030,Forceout,force_out,True,669720,641793,Austin Hays,Zack Littell,1,dd53d460-0e38-400d-b851-b177cb1788cc,641793.0,zacklittell,Littell,Right,Zack Littell,TBR,4.26,4.24,101.1,104.0,82.0,99.0,0.792,8.35,1.69,10.66,1.24,0.79,0.237,0.374,0.146,0.29,0.462,,,,,,,56.0,111.0,91.0,73.0,103.0,91.0,101.0,104.0,102.0,,,,0.154,0.207,,0.413,,,-0.92,,-1.56,1.08,,,92.6,,,91.9,85.7,,0.313,0.484,0.209,,,,0.309,0.485,0.147,,,,,,,0.375,0.5,0.085,99.0,106.0,112.0,0.226,-1.86,83.0,0.283,0.485,0.346,,,,,,
26,2024-06-02,747030,Single,single,False,623912,608344,Harold Ramírez,Cole Irvin,0,effe6750-19a4-4cb5-9497-e2e2b58a1415,608344.0,coleirvin,"Irvin, C",Left,Cole Irvin,BAL,4.67,5.72,88.2,102.0,79.0,95.0,0.847,6.19,2.03,10.45,1.22,0.94,0.252,0.424,0.116,0.358,0.484,68.0,109.0,102.0,99.0,98.0,102.0,62.0,101.0,86.0,81.0,103.0,92.0,85.0,120.0,120.0,83.0,102.0,91.0,0.145,0.326,0.101,0.046,0.247,0.135,-1.6,-0.22,0.1,-5.55,0.21,1.08,91.9,86.0,85.0,91.8,77.9,77.3,0.31,0.66,0.151,0.27,0.365,0.203,0.304,0.446,0.084,0.217,0.283,0.25,0.326,0.512,0.187,0.308,0.538,0.15,,,,,,,,,,,,,,,
27,2024-06-02,747030,Lineout,field_out,True,670623,608344,Isaac Paredes,Cole Irvin,0,4e47ce82-bfa4-44c6-a9bf-2a7ea8bf5025,608344.0,coleirvin,"Irvin, C",Left,Cole Irvin,BAL,4.67,5.72,88.2,102.0,79.0,95.0,0.847,6.19,2.03,10.45,1.22,0.94,0.252,0.424,0.116,0.358,0.484,68.0,109.0,102.0,99.0,98.0,102.0,62.0,101.0,86.0,81.0,103.0,92.0,85.0,120.0,120.0,83.0,102.0,91.0,0.145,0.326,0.101,0.046,0.247,0.135,-1.6,-0.22,0.1,-5.55,0.21,1.08,91.9,86.0,85.0,91.8,77.9,77.3,0.31,0.66,0.151,0.27,0.365,0.203,0.304,0.446,0.084,0.217,0.283,0.25,0.326,0.512,0.187,0.308,0.538,0.15,,,,,,,,,,,,,,,
28,2024-06-02,747030,Single,single,False,642708,608344,Amed Rosario,Cole Irvin,1,c118f926-42ae-4516-b7a3-019aedbfe317,608344.0,coleirvin,"Irvin, C",Left,Cole Irvin,BAL,4.67,5.72,88.2,102.0,79.0,95.0,0.847,6.19,2.03,10.45,1.22,0.94,0.252,0.424,0.116,0.358,0.484,68.0,109.0,102.0,99.0,98.0,102.0,62.0,101.0,86.0,81.0,103.0,92.0,85.0,120.0,120.0,83.0,102.0,91.0,0.145,0.326,0.101,0.046,0.247,0.135,-1.6,-0.22,0.1,-5.55,0.21,1.08,91.9,86.0,85.0,91.8,77.9,77.3,0.31,0.66,0.151,0.27,0.365,0.203,0.304,0.446,0.084,0.217,0.283,0.25,0.326,0.512,0.187,0.308,0.538,0.15,,,,,,,,,,,,,,,
29,2024-06-02,747030,Flyout,field_out,True,642350,608344,Jose Siri,Cole Irvin,1,e40f3de4-9004-4d79-9c2d-4424f0a0d916,608344.0,coleirvin,"Irvin, C",Left,Cole Irvin,BAL,4.67,5.72,88.2,102.0,79.0,95.0,0.847,6.19,2.03,10.45,1.22,0.94,0.252,0.424,0.116,0.358,0.484,68.0,109.0,102.0,99.0,98.0,102.0,62.0,101.0,86.0,81.0,103.0,92.0,85.0,120.0,120.0,83.0,102.0,91.0,0.145,0.326,0.101,0.046,0.247,0.135,-1.6,-0.22,0.1,-5.55,0.21,1.08,91.9,86.0,85.0,91.8,77.9,77.3,0.31,0.66,0.151,0.27,0.365,0.203,0.304,0.446,0.084,0.217,0.283,0.25,0.326,0.512,0.187,0.308,0.538,0.15,,,,,,,,,,,,,,,
30,2024-06-02,747030,Caught Stealing 2B,caught_stealing_2b,True,676356,608344,Jonny DeLuca,Cole Irvin,0,58f23bba-604a-4d7f-8ceb-5f9f019b3c26,608344.0,coleirvin,"Irvin, C",Left,Cole Irvin,BAL,4.67,5.72,88.2,102.0,79.0,95.0,0.847,6.19,2.03,10.45,1.22,0.94,0.252,0.424,0.116,0.358,0.484,68.0,109.0,102.0,99.0,98.0,102.0,62.0,101.0,86.0,81.0,103.0,92.0,85.0,120.0,120.0,83.0,102.0,91.0,0.145,0.326,0.101,0.046,0.247,0.135,-1.6,-0.22,0.1,-5.55,0.21,1.08,91.9,86.0,85.0,91.8,77.9,77.3,0.31,0.66,0.151,0.27,0.365,0.203,0.304,0.446,0.084,0.217,0.283,0.25,0.326,0.512,0.187,0.308,0.538,0.15,,,,,,,,,,,,,,,
31,2024-06-02,747030,Lineout,field_out,True,656775,641793,Cedric Mullins,Zack Littell,0,3b3d2ae0-c987-4122-ae68-4cebc219fd36,641793.0,zacklittell,Littell,Right,Zack Littell,TBR,4.26,4.24,101.1,104.0,82.0,99.0,0.792,8.35,1.69,10.66,1.24,0.79,0.237,0.374,0.146,0.29,0.462,,,,,,,56.0,111.0,91.0,73.0,103.0,91.0,101.0,104.0,102.0,,,,0.154,0.207,,0.413,,,-0.92,,-1.56,1.08,,,92.6,,,91.9,85.7,,0.313,0.484,0.209,,,,0.309,0.485,0.147,,,,,,,0.375,0.5,0.085,99.0,106.0,112.0,0.226,-1.86,83.0,0.283,0.485,0.346,,,,,,
32,2024-06-02,747030,Strikeout,strikeout,True,602104,641793,Ramón Urías,Zack Littell,0,134f1f90-af9c-4ed4-b76f-abe96f30ae26,641793.0,zacklittell,Littell,Right,Zack Littell,TBR,4.26,4.24,101.1,104.0,82.0,99.0,0.792,8.35,1.69,10.66,1.24,0.79,0.237,0.374,0.146,0.29,0.462,,,,,,,56.0,111.0,91.0,73.0,103.0,91.0,101.0,104.0,102.0,,,,0.154,0.207,,0.413,,,-0.92,,-1.56,1.08,,,92.6,,,91.9,85.7,,0.313,0.484,0.209,,,,0.309,0.485,0.147,,,,,,,0.375,0.5,0.085,99.0,106.0,112.0,0.226,-1.86,83.0,0.283,0.485,0.346,,,,,,
