,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,FA%,SL%,KC%,CH%,wFA/C,wSL/C,wKC/C,wCH/C,vFA,vCH,vSL,vKC,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,CU%,wCU/C,vCU,SI_ba,SI_slg,SI_whiff
10,2024-08-20,744814,Walk,walk,False,687597,687792,Jordan Beck,DJ Herz,0,37a1c640-1ed3-47e3-a261-e6e7c6546b40,687792.0,djherz,Herz,Left,DJ Herz,WSN,3.84,3.35,65.2,98.0,96.0,97.0,0.728,11.38,3.29,8.22,1.37,0.84,0.264,0.448,0.138,0.351,0.435,106.0,100.0,99.0,91.0,99.0,97.0,106.0,93.0,98.0,98.0,66.0,79.0,0.543,0.177,0.035,0.244,0.36,-2.29,0.97,0.85,93.5,83.5,86.2,81.0,0.254,0.377,0.322,0.181,0.347,0.261,0.26,0.54,0.268,0.25,0.25,0.615,,,,,,,,,,,,
11,2024-08-20,744814,Strikeout,strikeout,True,691011,687792,Drew Romo,DJ Herz,0,4934bdb3-461c-478a-bd63-ba2f2d334c99,687792.0,djherz,Herz,Left,DJ Herz,WSN,3.84,3.35,65.2,98.0,96.0,97.0,0.728,11.38,3.29,8.22,1.37,0.84,0.264,0.448,0.138,0.351,0.435,106.0,100.0,99.0,91.0,99.0,97.0,106.0,93.0,98.0,98.0,66.0,79.0,0.543,0.177,0.035,0.244,0.36,-2.29,0.97,0.85,93.5,83.5,86.2,81.0,0.254,0.377,0.322,0.181,0.347,0.261,0.26,0.54,0.268,0.25,0.25,0.615,,,,,,,,,,,,
12,2024-08-20,744814,Flyout,field_out,True,453568,687792,Charlie Blackmon,DJ Herz,0,67ff37fa-9084-4cc2-b708-2293aa9a95b5,687792.0,djherz,Herz,Left,DJ Herz,WSN,3.84,3.35,65.2,98.0,96.0,97.0,0.728,11.38,3.29,8.22,1.37,0.84,0.264,0.448,0.138,0.351,0.435,106.0,100.0,99.0,91.0,99.0,97.0,106.0,93.0,98.0,98.0,66.0,79.0,0.543,0.177,0.035,0.244,0.36,-2.29,0.97,0.85,93.5,83.5,86.2,81.0,0.254,0.377,0.322,0.181,0.347,0.261,0.26,0.54,0.268,0.25,0.25,0.615,,,,,,,,,,,,
13,2024-08-20,744814,Strikeout,strikeout,True,678662,687792,Ezequiel Tovar,DJ Herz,0,2b47d712-ec70-44b5-9549-01a256df34cd,687792.0,djherz,Herz,Left,DJ Herz,WSN,3.84,3.35,65.2,98.0,96.0,97.0,0.728,11.38,3.29,8.22,1.37,0.84,0.264,0.448,0.138,0.351,0.435,106.0,100.0,99.0,91.0,99.0,97.0,106.0,93.0,98.0,98.0,66.0,79.0,0.543,0.177,0.035,0.244,0.36,-2.29,0.97,0.85,93.5,83.5,86.2,81.0,0.254,0.377,0.322,0.181,0.347,0.261,0.26,0.54,0.268,0.25,0.25,0.615,,,,,,,,,,,,
14,2024-08-20,744814,Groundout,field_out,True,695578,596295,James Wood,Austin Gomber,0,109778a4-de89-4c11-9a26-7722c12c0f1c,596295.0,austingomber,Gomber,Left,Austin Gomber,COL,4.7,5.18,138.0,102.0,81.0,97.0,0.826,6.39,2.28,9.33,1.7,1.01,0.217,0.435,0.128,0.368,0.437,84.0,104.0,100.0,73.0,98.0,90.0,87.0,102.0,101.0,90.0,110.0,107.0,0.412,0.155,0.223,0.209,-1.03,0.05,-0.11,-0.1,90.5,81.1,83.9,77.6,0.298,0.574,0.096,0.261,0.414,0.285,0.266,0.489,0.18,0.211,0.381,0.263,51.0,110.0,96.0,0.001,-42.81,90.1,,,,,,
15,2024-08-20,744814,Groundout,field_out,True,660766,596295,Juan Yepez,Austin Gomber,0,02e24056-1186-47e4-a283-c2d54167ff30,596295.0,austingomber,Gomber,Left,Austin Gomber,COL,4.7,5.18,138.0,102.0,81.0,97.0,0.826,6.39,2.28,9.33,1.7,1.01,0.217,0.435,0.128,0.368,0.437,84.0,104.0,100.0,73.0,98.0,90.0,87.0,102.0,101.0,90.0,110.0,107.0,0.412,0.155,0.223,0.209,-1.03,0.05,-0.11,-0.1,90.5,81.1,83.9,77.6,0.298,0.574,0.096,0.261,0.414,0.285,0.266,0.489,0.18,0.211,0.381,0.263,51.0,110.0,96.0,0.001,-42.81,90.1,,,,,,
16,2024-08-20,744814,Double,double,False,671277,596295,Luis García Jr.,Austin Gomber,0,a79907d5-ba07-4de6-bc8e-7a4f7316628a,596295.0,austingomber,Gomber,Left,Austin Gomber,COL,4.7,5.18,138.0,102.0,81.0,97.0,0.826,6.39,2.28,9.33,1.7,1.01,0.217,0.435,0.128,0.368,0.437,84.0,104.0,100.0,73.0,98.0,90.0,87.0,102.0,101.0,90.0,110.0,107.0,0.412,0.155,0.223,0.209,-1.03,0.05,-0.11,-0.1,90.5,81.1,83.9,77.6,0.298,0.574,0.096,0.261,0.414,0.285,0.266,0.489,0.18,0.211,0.381,0.263,51.0,110.0,96.0,0.001,-42.81,90.1,,,,,,
17,2024-08-20,744814,Flyout,field_out,True,656180,596295,Riley Adams,Austin Gomber,0,75bb680f-669f-4023-9299-87e25eccec22,596295.0,austingomber,Gomber,Left,Austin Gomber,COL,4.7,5.18,138.0,102.0,81.0,97.0,0.826,6.39,2.28,9.33,1.7,1.01,0.217,0.435,0.128,0.368,0.437,84.0,104.0,100.0,73.0,98.0,90.0,87.0,102.0,101.0,90.0,110.0,107.0,0.412,0.155,0.223,0.209,-1.03,0.05,-0.11,-0.1,90.5,81.1,83.9,77.6,0.298,0.574,0.096,0.261,0.414,0.285,0.266,0.489,0.18,0.211,0.381,0.263,51.0,110.0,96.0,0.001,-42.81,90.1,,,,,,
18,2024-08-20,744814,Groundout,field_out,True,686668,687792,Brenton Doyle,DJ Herz,0,1529bf5d-0569-49d2-afe1-e03209ad1849,687792.0,djherz,Herz,Left,DJ Herz,WSN,3.84,3.35,65.2,98.0,96.0,97.0,0.728,11.38,3.29,8.22,1.37,0.84,0.264,0.448,0.138,0.351,0.435,106.0,100.0,99.0,91.0,99.0,97.0,106.0,93.0,98.0,98.0,66.0,79.0,0.543,0.177,0.035,0.244,0.36,-2.29,0.97,0.85,93.5,83.5,86.2,81.0,0.254,0.377,0.322,0.181,0.347,0.261,0.26,0.54,0.268,0.25,0.25,0.615,,,,,,,,,,,,
19,2024-08-20,744814,Groundout,field_out,True,641857,687792,Ryan McMahon,DJ Herz,0,e85d0c8d-0dc2-481d-8aa3-f2fea05cb775,687792.0,djherz,Herz,Left,DJ Herz,WSN,3.84,3.35,65.2,98.0,96.0,97.0,0.728,11.38,3.29,8.22,1.37,0.84,0.264,0.448,0.138,0.351,0.435,106.0,100.0,99.0,91.0,99.0,97.0,106.0,93.0,98.0,98.0,66.0,79.0,0.543,0.177,0.035,0.244,0.36,-2.29,0.97,0.85,93.5,83.5,86.2,81.0,0.254,0.377,0.322,0.181,0.347,0.261,0.26,0.54,0.268,0.25,0.25,0.615,,,,,,,,,,,,
20,2024-08-20,744814,Flyout,field_out,True,663898,687792,Brendan Rodgers,DJ Herz,0,ee13e0de-3fed-4212-b9cb-63ff2c1516ba,687792.0,djherz,Herz,Left,DJ Herz,WSN,3.84,3.35,65.2,98.0,96.0,97.0,0.728,11.38,3.29,8.22,1.37,0.84,0.264,0.448,0.138,0.351,0.435,106.0,100.0,99.0,91.0,99.0,97.0,106.0,93.0,98.0,98.0,66.0,79.0,0.543,0.177,0.035,0.244,0.36,-2.29,0.97,0.85,93.5,83.5,86.2,81.0,0.254,0.377,0.322,0.181,0.347,0.261,0.26,0.54,0.268,0.25,0.25,0.615,,,,,,,,,,,,
21,2024-08-20,744814,Groundout,field_out,True,677588,596295,José Tena,Austin Gomber,0,2c806f35-2f1d-42d5-b60d-69f53cfda83a,596295.0,austingomber,Gomber,Left,Austin Gomber,COL,4.7,5.18,138.0,102.0,81.0,97.0,0.826,6.39,2.28,9.33,1.7,1.01,0.217,0.435,0.128,0.368,0.437,84.0,104.0,100.0,73.0,98.0,90.0,87.0,102.0,101.0,90.0,110.0,107.0,0.412,0.155,0.223,0.209,-1.03,0.05,-0.11,-0.1,90.5,81.1,83.9,77.6,0.298,0.574,0.096,0.261,0.414,0.285,0.266,0.489,0.18,0.211,0.381,0.263,51.0,110.0,96.0,0.001,-42.81,90.1,,,,,,
22,2024-08-20,744814,Strikeout,strikeout,True,696285,596295,Jacob Young,Austin Gomber,0,e13908f6-01bf-4ec3-800d-a679681ee8a3,596295.0,austingomber,Gomber,Left,Austin Gomber,COL,4.7,5.18,138.0,102.0,81.0,97.0,0.826,6.39,2.28,9.33,1.7,1.01,0.217,0.435,0.128,0.368,0.437,84.0,104.0,100.0,73.0,98.0,90.0,87.0,102.0,101.0,90.0,110.0,107.0,0.412,0.155,0.223,0.209,-1.03,0.05,-0.11,-0.1,90.5,81.1,83.9,77.6,0.298,0.574,0.096,0.261,0.414,0.285,0.266,0.489,0.18,0.211,0.381,0.263,51.0,110.0,96.0,0.001,-42.81,90.1,,,,,,
23,2024-08-20,744814,Walk,walk,False,669743,596295,Alex Call,Austin Gomber,0,b9abd986-ce62-463a-94fd-e3e1ec021271,596295.0,austingomber,Gomber,Left,Austin Gomber,COL,4.7,5.18,138.0,102.0,81.0,97.0,0.826,6.39,2.28,9.33,1.7,1.01,0.217,0.435,0.128,0.368,0.437,84.0,104.0,100.0,73.0,98.0,90.0,87.0,102.0,101.0,90.0,110.0,107.0,0.412,0.155,0.223,0.209,-1.03,0.05,-0.11,-0.1,90.5,81.1,83.9,77.6,0.298,0.574,0.096,0.261,0.414,0.285,0.266,0.489,0.18,0.211,0.381,0.263,51.0,110.0,96.0,0.001,-42.81,90.1,,,,,,
24,2024-08-20,744814,Strikeout,strikeout,True,682928,596295,CJ Abrams,Austin Gomber,0,8d6a5a2d-5665-4b9b-af67-b9a3b5e71e48,596295.0,austingomber,Gomber,Left,Austin Gomber,COL,4.7,5.18,138.0,102.0,81.0,97.0,0.826,6.39,2.28,9.33,1.7,1.01,0.217,0.435,0.128,0.368,0.437,84.0,104.0,100.0,73.0,98.0,90.0,87.0,102.0,101.0,90.0,110.0,107.0,0.412,0.155,0.223,0.209,-1.03,0.05,-0.11,-0.1,90.5,81.1,83.9,77.6,0.298,0.574,0.096,0.261,0.414,0.285,0.266,0.489,0.18,0.211,0.381,0.263,51.0,110.0,96.0,0.001,-42.81,90.1,,,,,,
25,2024-08-20,744814,Flyout,field_out,True,669911,687792,Michael Toglia,DJ Herz,0,00ba579a-43b8-401b-8753-b2bf5dc2f24e,687792.0,djherz,Herz,Left,DJ Herz,WSN,3.84,3.35,65.2,98.0,96.0,97.0,0.728,11.38,3.29,8.22,1.37,0.84,0.264,0.448,0.138,0.351,0.435,106.0,100.0,99.0,91.0,99.0,97.0,106.0,93.0,98.0,98.0,66.0,79.0,0.543,0.177,0.035,0.244,0.36,-2.29,0.97,0.85,93.5,83.5,86.2,81.0,0.254,0.377,0.322,0.181,0.347,0.261,0.26,0.54,0.268,0.25,0.25,0.615,,,,,,,,,,,,
26,2024-08-20,744814,Strikeout,strikeout,True,666134,687792,Nolan Jones,DJ Herz,0,990bccae-2401-4e47-9451-431b590ffea5,687792.0,djherz,Herz,Left,DJ Herz,WSN,3.84,3.35,65.2,98.0,96.0,97.0,0.728,11.38,3.29,8.22,1.37,0.84,0.264,0.448,0.138,0.351,0.435,106.0,100.0,99.0,91.0,99.0,97.0,106.0,93.0,98.0,98.0,66.0,79.0,0.543,0.177,0.035,0.244,0.36,-2.29,0.97,0.85,93.5,83.5,86.2,81.0,0.254,0.377,0.322,0.181,0.347,0.261,0.26,0.54,0.268,0.25,0.25,0.615,,,,,,,,,,,,
27,2024-08-20,744814,Groundout,field_out,True,687597,687792,Jordan Beck,DJ Herz,0,d10e1423-e3f6-4f08-adc1-4cee890e2731,687792.0,djherz,Herz,Left,DJ Herz,WSN,3.84,3.35,65.2,98.0,96.0,97.0,0.728,11.38,3.29,8.22,1.37,0.84,0.264,0.448,0.138,0.351,0.435,106.0,100.0,99.0,91.0,99.0,97.0,106.0,93.0,98.0,98.0,66.0,79.0,0.543,0.177,0.035,0.244,0.36,-2.29,0.97,0.85,93.5,83.5,86.2,81.0,0.254,0.377,0.322,0.181,0.347,0.261,0.26,0.54,0.268,0.25,0.25,0.615,,,,,,,,,,,,
28,2024-08-20,744814,Groundout,field_out,True,665953,596295,Andrés Chaparro,Austin Gomber,0,520f65f3-bb33-4a89-9eee-55fef2753d80,596295.0,austingomber,Gomber,Left,Austin Gomber,COL,4.7,5.18,138.0,102.0,81.0,97.0,0.826,6.39,2.28,9.33,1.7,1.01,0.217,0.435,0.128,0.368,0.437,84.0,104.0,100.0,73.0,98.0,90.0,87.0,102.0,101.0,90.0,110.0,107.0,0.412,0.155,0.223,0.209,-1.03,0.05,-0.11,-0.1,90.5,81.1,83.9,77.6,0.298,0.574,0.096,0.261,0.414,0.285,0.266,0.489,0.18,0.211,0.381,0.263,51.0,110.0,96.0,0.001,-42.81,90.1,,,,,,
29,2024-08-20,744814,Groundout,field_out,True,695578,596295,James Wood,Austin Gomber,0,16ca1790-a13b-42bd-8460-a5e2ef6d5e12,596295.0,austingomber,Gomber,Left,Austin Gomber,COL,4.7,5.18,138.0,102.0,81.0,97.0,0.826,6.39,2.28,9.33,1.7,1.01,0.217,0.435,0.128,0.368,0.437,84.0,104.0,100.0,73.0,98.0,90.0,87.0,102.0,101.0,90.0,110.0,107.0,0.412,0.155,0.223,0.209,-1.03,0.05,-0.11,-0.1,90.5,81.1,83.9,77.6,0.298,0.574,0.096,0.261,0.414,0.285,0.266,0.489,0.18,0.211,0.381,0.263,51.0,110.0,96.0,0.001,-42.81,90.1,,,,,,
30,2024-08-20,744814,Strikeout,strikeout,True,660766,596295,Juan Yepez,Austin Gomber,0,a0619ec8-c5e2-49c7-bd9a-d6a7bff9952f,596295.0,austingomber,Gomber,Left,Austin Gomber,COL,4.7,5.18,138.0,102.0,81.0,97.0,0.826,6.39,2.28,9.33,1.7,1.01,0.217,0.435,0.128,0.368,0.437,84.0,104.0,100.0,73.0,98.0,90.0,87.0,102.0,101.0,90.0,110.0,107.0,0.412,0.155,0.223,0.209,-1.03,0.05,-0.11,-0.1,90.5,81.1,83.9,77.6,0.298,0.574,0.096,0.261,0.414,0.285,0.266,0.489,0.18,0.211,0.381,0.263,51.0,110.0,96.0,0.001,-42.81,90.1,,,,,,
31,2024-08-20,744814,Strikeout,strikeout,True,691011,687792,Drew Romo,DJ Herz,0,87e1e158-502c-46d1-89b5-e8a7315d038a,687792.0,djherz,Herz,Left,DJ Herz,WSN,3.84,3.35,65.2,98.0,96.0,97.0,0.728,11.38,3.29,8.22,1.37,0.84,0.264,0.448,0.138,0.351,0.435,106.0,100.0,99.0,91.0,99.0,97.0,106.0,93.0,98.0,98.0,66.0,79.0,0.543,0.177,0.035,0.244,0.36,-2.29,0.97,0.85,93.5,83.5,86.2,81.0,0.254,0.377,0.322,0.181,0.347,0.261,0.26,0.54,0.268,0.25,0.25,0.615,,,,,,,,,,,,
32,2024-08-20,744814,Flyout,field_out,True,453568,687792,Charlie Blackmon,DJ Herz,0,4f911c97-0a85-4c2c-b3ed-02ee2bb10aae,687792.0,djherz,Herz,Left,DJ Herz,WSN,3.84,3.35,65.2,98.0,96.0,97.0,0.728,11.38,3.29,8.22,1.37,0.84,0.264,0.448,0.138,0.351,0.435,106.0,100.0,99.0,91.0,99.0,97.0,106.0,93.0,98.0,98.0,66.0,79.0,0.543,0.177,0.035,0.244,0.36,-2.29,0.97,0.85,93.5,83.5,86.2,81.0,0.254,0.377,0.322,0.181,0.347,0.261,0.26,0.54,0.268,0.25,0.25,0.615,,,,,,,,,,,,
33,2024-08-20,744814,Strikeout,strikeout,True,678662,687792,Ezequiel Tovar,DJ Herz,0,67b15c98-296d-40f5-8cca-e3cc4d0b91a0,687792.0,djherz,Herz,Left,DJ Herz,WSN,3.84,3.35,65.2,98.0,96.0,97.0,0.728,11.38,3.29,8.22,1.37,0.84,0.264,0.448,0.138,0.351,0.435,106.0,100.0,99.0,91.0,99.0,97.0,106.0,93.0,98.0,98.0,66.0,79.0,0.543,0.177,0.035,0.244,0.36,-2.29,0.97,0.85,93.5,83.5,86.2,81.0,0.254,0.377,0.322,0.181,0.347,0.261,0.26,0.54,0.268,0.25,0.25,0.615,,,,,,,,,,,,
34,2024-08-20,744814,Walk,walk,False,671277,596295,Luis García Jr.,Austin Gomber,0,ff0869ff-e4fc-4c88-88a7-034d3dda991f,596295.0,austingomber,Gomber,Left,Austin Gomber,COL,4.7,5.18,138.0,102.0,81.0,97.0,0.826,6.39,2.28,9.33,1.7,1.01,0.217,0.435,0.128,0.368,0.437,84.0,104.0,100.0,73.0,98.0,90.0,87.0,102.0,101.0,90.0,110.0,107.0,0.412,0.155,0.223,0.209,-1.03,0.05,-0.11,-0.1,90.5,81.1,83.9,77.6,0.298,0.574,0.096,0.261,0.414,0.285,0.266,0.489,0.18,0.211,0.381,0.263,51.0,110.0,96.0,0.001,-42.81,90.1,,,,,,
35,2024-08-20,744814,Lineout,field_out,True,656180,596295,Riley Adams,Austin Gomber,0,edea94a6-824c-4ec7-afc7-9a76cd6f9aa7,596295.0,austingomber,Gomber,Left,Austin Gomber,COL,4.7,5.18,138.0,102.0,81.0,97.0,0.826,6.39,2.28,9.33,1.7,1.01,0.217,0.435,0.128,0.368,0.437,84.0,104.0,100.0,73.0,98.0,90.0,87.0,102.0,101.0,90.0,110.0,107.0,0.412,0.155,0.223,0.209,-1.03,0.05,-0.11,-0.1,90.5,81.1,83.9,77.6,0.298,0.574,0.096,0.261,0.414,0.285,0.266,0.489,0.18,0.211,0.381,0.263,51.0,110.0,96.0,0.001,-42.81,90.1,,,,,,
36,2024-08-20,744814,Single,single,False,677588,596295,José Tena,Austin Gomber,1,aa6d330d-8f0f-4f6b-a760-147bf38bef31,596295.0,austingomber,Gomber,Left,Austin Gomber,COL,4.7,5.18,138.0,102.0,81.0,97.0,0.826,6.39,2.28,9.33,1.7,1.01,0.217,0.435,0.128,0.368,0.437,84.0,104.0,100.0,73.0,98.0,90.0,87.0,102.0,101.0,90.0,110.0,107.0,0.412,0.155,0.223,0.209,-1.03,0.05,-0.11,-0.1,90.5,81.1,83.9,77.6,0.298,0.574,0.096,0.261,0.414,0.285,0.266,0.489,0.18,0.211,0.381,0.263,51.0,110.0,96.0,0.001,-42.81,90.1,,,,,,
37,2024-08-20,744814,Lineout,field_out,True,696285,596295,Jacob Young,Austin Gomber,0,eb1a929d-5bd0-4fb6-92b1-373db1d44aca,596295.0,austingomber,Gomber,Left,Austin Gomber,COL,4.7,5.18,138.0,102.0,81.0,97.0,0.826,6.39,2.28,9.33,1.7,1.01,0.217,0.435,0.128,0.368,0.437,84.0,104.0,100.0,73.0,98.0,90.0,87.0,102.0,101.0,90.0,110.0,107.0,0.412,0.155,0.223,0.209,-1.03,0.05,-0.11,-0.1,90.5,81.1,83.9,77.6,0.298,0.574,0.096,0.261,0.414,0.285,0.266,0.489,0.18,0.211,0.381,0.263,51.0,110.0,96.0,0.001,-42.81,90.1,,,,,,
