,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSL,vCU,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,KC%,wFC/C,wSI/C,wKC/C,vFC,vSI,vKC,SI_ba,SI_slg,SI_whiff,FC_ba,FC_slg,FC_whiff,ST_ba,ST_slg,ST_whiff
0,2024-09-18,745933,Groundout,field_out,True,656941,642547,Kyle Schwarber,Freddy Peralta,0,ca4b600e-557b-4a50-8ebd-3a9e62c0996f,642547.0,freddyperalta,"Peralta, F",Right,Freddy Peralta,MIL,3.69,3.92,168.1,98.0,103.0,100.0,0.718,10.32,3.53,7.54,1.39,0.8,0.259,0.374,0.206,0.317,0.375,83.0,92.0,88.0,103.0,105.0,110.0,112.0,99.0,101.0,98.0,99.0,105.0,0.54,0.216,0.069,0.175,0.01,-0.23,0.2,0.86,94.3,87.7,81.4,78.1,0.24,0.427,0.249,0.209,0.396,0.409,0.22,0.294,0.375,0.195,0.366,0.392,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2024-09-18,745933,Strikeout,strikeout,True,607208,642547,Trea Turner,Freddy Peralta,0,0ad6e501-26d0-4f02-bb93-7395220d09bb,642547.0,freddyperalta,"Peralta, F",Right,Freddy Peralta,MIL,3.69,3.92,168.1,98.0,103.0,100.0,0.718,10.32,3.53,7.54,1.39,0.8,0.259,0.374,0.206,0.317,0.375,83.0,92.0,88.0,103.0,105.0,110.0,112.0,99.0,101.0,98.0,99.0,105.0,0.54,0.216,0.069,0.175,0.01,-0.23,0.2,0.86,94.3,87.7,81.4,78.1,0.24,0.427,0.249,0.209,0.396,0.409,0.22,0.294,0.375,0.195,0.366,0.392,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2024-09-18,745933,Strikeout,strikeout,True,547180,642547,Bryce Harper,Freddy Peralta,0,2ff25a2e-24cf-43b0-9274-c982a4b99346,642547.0,freddyperalta,"Peralta, F",Right,Freddy Peralta,MIL,3.69,3.92,168.1,98.0,103.0,100.0,0.718,10.32,3.53,7.54,1.39,0.8,0.259,0.374,0.206,0.317,0.375,83.0,92.0,88.0,103.0,105.0,110.0,112.0,99.0,101.0,98.0,99.0,105.0,0.54,0.216,0.069,0.175,0.01,-0.23,0.2,0.86,94.3,87.7,81.4,78.1,0.24,0.427,0.249,0.209,0.396,0.409,0.22,0.294,0.375,0.195,0.366,0.392,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2024-09-18,745933,Walk,walk,False,668930,605400,Brice Turang,Aaron Nola,0,94cf6a55-455e-4f03-a112-89cbccfafd7b,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,PHI,3.52,3.76,194.1,105.0,104.0,104.0,0.775,8.8,2.32,8.34,1.34,1.29,0.213,0.473,0.162,0.312,0.4,78.0,102.0,90.0,,,,90.0,104.0,99.0,,,,0.277,,,0.097,0.77,,,-1.82,92.5,85.7,,,0.167,0.321,0.222,,,,0.292,0.446,0.131,0.214,0.368,0.363,100.0,109.0,106.0,135.0,106.0,114.0,68.0,98.0,91.0,0.207,0.093,0.327,-2.38,-0.36,1.11,87.5,91.5,79.1,0.303,0.469,0.135,0.385,0.769,0.179,,,
4,2024-09-18,745933,Strikeout,strikeout,True,694192,605400,Jackson Chourio,Aaron Nola,0,bd8fb5d1-7693-4d76-978a-5aacfc334d77,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,PHI,3.52,3.76,194.1,105.0,104.0,104.0,0.775,8.8,2.32,8.34,1.34,1.29,0.213,0.473,0.162,0.312,0.4,78.0,102.0,90.0,,,,90.0,104.0,99.0,,,,0.277,,,0.097,0.77,,,-1.82,92.5,85.7,,,0.167,0.321,0.222,,,,0.292,0.446,0.131,0.214,0.368,0.363,100.0,109.0,106.0,135.0,106.0,114.0,68.0,98.0,91.0,0.207,0.093,0.327,-2.38,-0.36,1.11,87.5,91.5,79.1,0.303,0.469,0.135,0.385,0.769,0.179,,,
5,2024-09-18,745933,Groundout,field_out,True,661388,605400,William Contreras,Aaron Nola,1,7297615d-b6a7-4540-839f-29a8a4815215,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,PHI,3.52,3.76,194.1,105.0,104.0,104.0,0.775,8.8,2.32,8.34,1.34,1.29,0.213,0.473,0.162,0.312,0.4,78.0,102.0,90.0,,,,90.0,104.0,99.0,,,,0.277,,,0.097,0.77,,,-1.82,92.5,85.7,,,0.167,0.321,0.222,,,,0.292,0.446,0.131,0.214,0.368,0.363,100.0,109.0,106.0,135.0,106.0,114.0,68.0,98.0,91.0,0.207,0.093,0.327,-2.38,-0.36,1.11,87.5,91.5,79.1,0.303,0.469,0.135,0.385,0.769,0.179,,,
6,2024-09-18,745933,Groundout,field_out,True,669003,605400,Garrett Mitchell,Aaron Nola,0,a3f0e2df-24b4-40c5-b0fb-79cf73dee2be,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,PHI,3.52,3.76,194.1,105.0,104.0,104.0,0.775,8.8,2.32,8.34,1.34,1.29,0.213,0.473,0.162,0.312,0.4,78.0,102.0,90.0,,,,90.0,104.0,99.0,,,,0.277,,,0.097,0.77,,,-1.82,92.5,85.7,,,0.167,0.321,0.222,,,,0.292,0.446,0.131,0.214,0.368,0.363,100.0,109.0,106.0,135.0,106.0,114.0,68.0,98.0,91.0,0.207,0.093,0.327,-2.38,-0.36,1.11,87.5,91.5,79.1,0.303,0.469,0.135,0.385,0.769,0.179,,,
7,2024-09-18,745933,Pop Out,field_out,True,592206,642547,Nick Castellanos,Freddy Peralta,0,df859fa6-0192-401d-a043-c380934238cb,642547.0,freddyperalta,"Peralta, F",Right,Freddy Peralta,MIL,3.69,3.92,168.1,98.0,103.0,100.0,0.718,10.32,3.53,7.54,1.39,0.8,0.259,0.374,0.206,0.317,0.375,83.0,92.0,88.0,103.0,105.0,110.0,112.0,99.0,101.0,98.0,99.0,105.0,0.54,0.216,0.069,0.175,0.01,-0.23,0.2,0.86,94.3,87.7,81.4,78.1,0.24,0.427,0.249,0.209,0.396,0.409,0.22,0.294,0.375,0.195,0.366,0.392,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,2024-09-18,745933,Home Run,home_run,False,664761,642547,Alec Bohm,Freddy Peralta,0,7e8e3a9b-2021-46a3-adb2-4c113d26455d,642547.0,freddyperalta,"Peralta, F",Right,Freddy Peralta,MIL,3.69,3.92,168.1,98.0,103.0,100.0,0.718,10.32,3.53,7.54,1.39,0.8,0.259,0.374,0.206,0.317,0.375,83.0,92.0,88.0,103.0,105.0,110.0,112.0,99.0,101.0,98.0,99.0,105.0,0.54,0.216,0.069,0.175,0.01,-0.23,0.2,0.86,94.3,87.7,81.4,78.1,0.24,0.427,0.249,0.209,0.396,0.409,0.22,0.294,0.375,0.195,0.366,0.392,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2024-09-18,745933,Single,single,False,681082,642547,Bryson Stott,Freddy Peralta,0,ff65f50f-36c2-418f-b275-7a091a49b3d0,642547.0,freddyperalta,"Peralta, F",Right,Freddy Peralta,MIL,3.69,3.92,168.1,98.0,103.0,100.0,0.718,10.32,3.53,7.54,1.39,0.8,0.259,0.374,0.206,0.317,0.375,83.0,92.0,88.0,103.0,105.0,110.0,112.0,99.0,101.0,98.0,99.0,105.0,0.54,0.216,0.069,0.175,0.01,-0.23,0.2,0.86,94.3,87.7,81.4,78.1,0.24,0.427,0.249,0.209,0.396,0.409,0.22,0.294,0.375,0.195,0.366,0.392,,,,,,,,,,,,,,,,,,,,,,,,,,,
