,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSL,vCU,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,wFC/C,wSI/C,vFC,vSI,SI_ba,SI_slg,SI_whiff,FC_ba,FC_slg,FC_whiff
10,2024-04-22,745916,Groundout,field_out,True,683734,663978,Andrew Vaughn,Chris Paddack,0,99b9a11a-54da-4f07-a9af-2ecced07d485,663978.0,chrispaddack,Paddack,Right,Chris Paddack,MIN,4.99,4.73,88.1,106.0,89.0,104.0,0.781,8.05,2.14,10.39,1.43,0.9,0.233,0.35,0.141,0.311,0.425,108.0,107.0,112.0,106.0,102.0,103.0,79.0,111.0,103.0,71.0,97.0,96.0,0.429,0.177,0.136,0.259,0.61,-0.22,-1.7,-1.54,93.3,82.9,85.9,78.2,0.277,0.4,0.243,0.283,0.519,0.248,0.264,0.434,0.254,0.326,0.435,0.19,,,,,,,,,,,,,,,,,,
11,2024-04-22,745916,Lineout,field_out,True,657557,663978,Paul DeJong,Chris Paddack,0,e7b07f6d-acb4-455e-a592-392fb5a73416,663978.0,chrispaddack,Paddack,Right,Chris Paddack,MIN,4.99,4.73,88.1,106.0,89.0,104.0,0.781,8.05,2.14,10.39,1.43,0.9,0.233,0.35,0.141,0.311,0.425,108.0,107.0,112.0,106.0,102.0,103.0,79.0,111.0,103.0,71.0,97.0,96.0,0.429,0.177,0.136,0.259,0.61,-0.22,-1.7,-1.54,93.3,82.9,85.9,78.2,0.277,0.4,0.243,0.283,0.519,0.248,0.264,0.434,0.254,0.326,0.435,0.19,,,,,,,,,,,,,,,,,,
12,2024-04-22,745916,Single,single,False,467793,686563,Carlos Santana,Jonathan Cannon,0,13b8bd1b-8f92-4fdc-80ba-8c1459a74862,686563.0,jonathancannon,Cannon,Right,Jonathan Cannon,CHW,4.41,3.88,51.0,102.0,96.0,99.0,0.803,6.88,2.29,9.53,1.24,1.26,0.218,0.412,0.133,0.297,0.389,101.0,114.0,116.0,,,,79.0,99.0,91.0,121.0,98.0,106.0,0.084,0.237,,0.142,-3.2,0.89,,-4.35,94.7,85.8,82.0,,0.444,0.778,0.281,0.325,0.625,0.284,0.2,0.225,0.274,,,,86.0,102.0,94.0,83.0,104.0,96.0,0.345,0.192,-0.13,0.63,89.9,93.2,0.26,0.425,0.143,0.244,0.463,0.221
13,2024-04-22,745916,Grounded Into DP,grounded_into_double_play,True,669304,686563,Jose Miranda,Jonathan Cannon,1,eb1d6ba6-a105-4bbc-81ad-4ca78d671a25,686563.0,jonathancannon,Cannon,Right,Jonathan Cannon,CHW,4.41,3.88,51.0,102.0,96.0,99.0,0.803,6.88,2.29,9.53,1.24,1.26,0.218,0.412,0.133,0.297,0.389,101.0,114.0,116.0,,,,79.0,99.0,91.0,121.0,98.0,106.0,0.084,0.237,,0.142,-3.2,0.89,,-4.35,94.7,85.8,82.0,,0.444,0.778,0.281,0.325,0.625,0.284,0.2,0.225,0.274,,,,86.0,102.0,94.0,83.0,104.0,96.0,0.345,0.192,-0.13,0.63,89.9,93.2,0.26,0.425,0.143,0.244,0.463,0.221
14,2024-04-22,745916,Strikeout,strikeout,True,668885,686563,Austin Martin,Jonathan Cannon,0,06d87bbf-9c10-4365-aac6-5528953df2a1,686563.0,jonathancannon,Cannon,Right,Jonathan Cannon,CHW,4.41,3.88,51.0,102.0,96.0,99.0,0.803,6.88,2.29,9.53,1.24,1.26,0.218,0.412,0.133,0.297,0.389,101.0,114.0,116.0,,,,79.0,99.0,91.0,121.0,98.0,106.0,0.084,0.237,,0.142,-3.2,0.89,,-4.35,94.7,85.8,82.0,,0.444,0.778,0.281,0.325,0.625,0.284,0.2,0.225,0.274,,,,86.0,102.0,94.0,83.0,104.0,96.0,0.345,0.192,-0.13,0.63,89.9,93.2,0.26,0.425,0.143,0.244,0.463,0.221
15,2024-04-22,745916,Groundout,field_out,True,666150,663978,Dominic Fletcher,Chris Paddack,0,77fb697a-80a4-459f-8c81-6e346f5aa00c,663978.0,chrispaddack,Paddack,Right,Chris Paddack,MIN,4.99,4.73,88.1,106.0,89.0,104.0,0.781,8.05,2.14,10.39,1.43,0.9,0.233,0.35,0.141,0.311,0.425,108.0,107.0,112.0,106.0,102.0,103.0,79.0,111.0,103.0,71.0,97.0,96.0,0.429,0.177,0.136,0.259,0.61,-0.22,-1.7,-1.54,93.3,82.9,85.9,78.2,0.277,0.4,0.243,0.283,0.519,0.248,0.264,0.434,0.254,0.326,0.435,0.19,,,,,,,,,,,,,,,,,,
16,2024-04-22,745916,Flyout,field_out,True,664901,663978,Danny Mendick,Chris Paddack,0,bb36649f-2365-4299-a48b-1c067184760a,663978.0,chrispaddack,Paddack,Right,Chris Paddack,MIN,4.99,4.73,88.1,106.0,89.0,104.0,0.781,8.05,2.14,10.39,1.43,0.9,0.233,0.35,0.141,0.311,0.425,108.0,107.0,112.0,106.0,102.0,103.0,79.0,111.0,103.0,71.0,97.0,96.0,0.429,0.177,0.136,0.259,0.61,-0.22,-1.7,-1.54,93.3,82.9,85.9,78.2,0.277,0.4,0.243,0.283,0.519,0.248,0.264,0.434,0.254,0.326,0.435,0.19,,,,,,,,,,,,,,,,,,
17,2024-04-22,745916,Strikeout,strikeout,True,686676,663978,Korey Lee,Chris Paddack,0,e8f26d84-4993-465c-b55c-42c0cfddc749,663978.0,chrispaddack,Paddack,Right,Chris Paddack,MIN,4.99,4.73,88.1,106.0,89.0,104.0,0.781,8.05,2.14,10.39,1.43,0.9,0.233,0.35,0.141,0.311,0.425,108.0,107.0,112.0,106.0,102.0,103.0,79.0,111.0,103.0,71.0,97.0,96.0,0.429,0.177,0.136,0.259,0.61,-0.22,-1.7,-1.54,93.3,82.9,85.9,78.2,0.277,0.4,0.243,0.283,0.519,0.248,0.264,0.434,0.254,0.326,0.435,0.19,,,,,,,,,,,,,,,,,,
18,2024-04-22,745916,Flyout,field_out,True,666135,686563,Alex Kirilloff,Jonathan Cannon,0,7b069b18-4369-4932-acfc-062d50b88aad,686563.0,jonathancannon,Cannon,Right,Jonathan Cannon,CHW,4.41,3.88,51.0,102.0,96.0,99.0,0.803,6.88,2.29,9.53,1.24,1.26,0.218,0.412,0.133,0.297,0.389,101.0,114.0,116.0,,,,79.0,99.0,91.0,121.0,98.0,106.0,0.084,0.237,,0.142,-3.2,0.89,,-4.35,94.7,85.8,82.0,,0.444,0.778,0.281,0.325,0.625,0.284,0.2,0.225,0.274,,,,86.0,102.0,94.0,83.0,104.0,96.0,0.345,0.192,-0.13,0.63,89.9,93.2,0.26,0.425,0.143,0.244,0.463,0.221
19,2024-04-22,745916,Single,single,False,666397,686563,Edouard Julien,Jonathan Cannon,0,a022b395-754f-4f81-a436-a5befa2e1bf0,686563.0,jonathancannon,Cannon,Right,Jonathan Cannon,CHW,4.41,3.88,51.0,102.0,96.0,99.0,0.803,6.88,2.29,9.53,1.24,1.26,0.218,0.412,0.133,0.297,0.389,101.0,114.0,116.0,,,,79.0,99.0,91.0,121.0,98.0,106.0,0.084,0.237,,0.142,-3.2,0.89,,-4.35,94.7,85.8,82.0,,0.444,0.778,0.281,0.325,0.625,0.284,0.2,0.225,0.274,,,,86.0,102.0,94.0,83.0,104.0,96.0,0.345,0.192,-0.13,0.63,89.9,93.2,0.26,0.425,0.143,0.244,0.463,0.221
20,2024-04-22,745916,Double,double,False,663616,686563,Trevor Larnach,Jonathan Cannon,1,c4064f7e-6ad7-4850-b766-0a3b1ff5cf28,686563.0,jonathancannon,Cannon,Right,Jonathan Cannon,CHW,4.41,3.88,51.0,102.0,96.0,99.0,0.803,6.88,2.29,9.53,1.24,1.26,0.218,0.412,0.133,0.297,0.389,101.0,114.0,116.0,,,,79.0,99.0,91.0,121.0,98.0,106.0,0.084,0.237,,0.142,-3.2,0.89,,-4.35,94.7,85.8,82.0,,0.444,0.778,0.281,0.325,0.625,0.284,0.2,0.225,0.274,,,,86.0,102.0,94.0,83.0,104.0,96.0,0.345,0.192,-0.13,0.63,89.9,93.2,0.26,0.425,0.143,0.244,0.463,0.221
21,2024-04-22,745916,Lineout,field_out,True,680777,686563,Ryan Jeffers,Jonathan Cannon,0,16e7d3a6-4bac-4d3c-a772-7881b15c14d4,686563.0,jonathancannon,Cannon,Right,Jonathan Cannon,CHW,4.41,3.88,51.0,102.0,96.0,99.0,0.803,6.88,2.29,9.53,1.24,1.26,0.218,0.412,0.133,0.297,0.389,101.0,114.0,116.0,,,,79.0,99.0,91.0,121.0,98.0,106.0,0.084,0.237,,0.142,-3.2,0.89,,-4.35,94.7,85.8,82.0,,0.444,0.778,0.281,0.325,0.625,0.284,0.2,0.225,0.274,,,,86.0,102.0,94.0,83.0,104.0,96.0,0.345,0.192,-0.13,0.63,89.9,93.2,0.26,0.425,0.143,0.244,0.463,0.221
22,2024-04-22,745916,Single,single,False,596146,686563,Max Kepler,Jonathan Cannon,1,81a8cdad-0767-4449-bb94-b68d8846f283,686563.0,jonathancannon,Cannon,Right,Jonathan Cannon,CHW,4.41,3.88,51.0,102.0,96.0,99.0,0.803,6.88,2.29,9.53,1.24,1.26,0.218,0.412,0.133,0.297,0.389,101.0,114.0,116.0,,,,79.0,99.0,91.0,121.0,98.0,106.0,0.084,0.237,,0.142,-3.2,0.89,,-4.35,94.7,85.8,82.0,,0.444,0.778,0.281,0.325,0.625,0.284,0.2,0.225,0.274,,,,86.0,102.0,94.0,83.0,104.0,96.0,0.345,0.192,-0.13,0.63,89.9,93.2,0.26,0.425,0.143,0.244,0.463,0.221
23,2024-04-22,745916,Double,double,False,650489,686563,Willi Castro,Jonathan Cannon,1,e9996ca4-dd41-434a-9dd0-c0788e879fa3,686563.0,jonathancannon,Cannon,Right,Jonathan Cannon,CHW,4.41,3.88,51.0,102.0,96.0,99.0,0.803,6.88,2.29,9.53,1.24,1.26,0.218,0.412,0.133,0.297,0.389,101.0,114.0,116.0,,,,79.0,99.0,91.0,121.0,98.0,106.0,0.084,0.237,,0.142,-3.2,0.89,,-4.35,94.7,85.8,82.0,,0.444,0.778,0.281,0.325,0.625,0.284,0.2,0.225,0.274,,,,86.0,102.0,94.0,83.0,104.0,96.0,0.345,0.192,-0.13,0.63,89.9,93.2,0.26,0.425,0.143,0.244,0.463,0.221
24,2024-04-22,745916,Strikeout,strikeout,True,467793,686563,Carlos Santana,Jonathan Cannon,0,9456009e-b95d-4a23-807d-03acc22215e7,686563.0,jonathancannon,Cannon,Right,Jonathan Cannon,CHW,4.41,3.88,51.0,102.0,96.0,99.0,0.803,6.88,2.29,9.53,1.24,1.26,0.218,0.412,0.133,0.297,0.389,101.0,114.0,116.0,,,,79.0,99.0,91.0,121.0,98.0,106.0,0.084,0.237,,0.142,-3.2,0.89,,-4.35,94.7,85.8,82.0,,0.444,0.778,0.281,0.325,0.625,0.284,0.2,0.225,0.274,,,,86.0,102.0,94.0,83.0,104.0,96.0,0.345,0.192,-0.13,0.63,89.9,93.2,0.26,0.425,0.143,0.244,0.463,0.221
25,2024-04-22,745916,Flyout,field_out,True,670032,663978,Nicky Lopez,Chris Paddack,0,19d5efe9-fbc8-4308-ab39-ef7d105985c3,663978.0,chrispaddack,Paddack,Right,Chris Paddack,MIN,4.99,4.73,88.1,106.0,89.0,104.0,0.781,8.05,2.14,10.39,1.43,0.9,0.233,0.35,0.141,0.311,0.425,108.0,107.0,112.0,106.0,102.0,103.0,79.0,111.0,103.0,71.0,97.0,96.0,0.429,0.177,0.136,0.259,0.61,-0.22,-1.7,-1.54,93.3,82.9,85.9,78.2,0.277,0.4,0.243,0.283,0.519,0.248,0.264,0.434,0.254,0.326,0.435,0.19,,,,,,,,,,,,,,,,,,
26,2024-04-22,745916,Single,single,False,543257,663978,Robbie Grossman,Chris Paddack,0,1cb10a9b-2415-43c3-8257-c39c32ac897c,663978.0,chrispaddack,Paddack,Right,Chris Paddack,MIN,4.99,4.73,88.1,106.0,89.0,104.0,0.781,8.05,2.14,10.39,1.43,0.9,0.233,0.35,0.141,0.311,0.425,108.0,107.0,112.0,106.0,102.0,103.0,79.0,111.0,103.0,71.0,97.0,96.0,0.429,0.177,0.136,0.259,0.61,-0.22,-1.7,-1.54,93.3,82.9,85.9,78.2,0.277,0.4,0.243,0.283,0.519,0.248,0.264,0.434,0.254,0.326,0.435,0.19,,,,,,,,,,,,,,,,,,
27,2024-04-22,745916,Single,single,False,650391,663978,Eloy Jiménez,Chris Paddack,1,21a15b1d-b777-4638-b78b-89c5ea5911e6,663978.0,chrispaddack,Paddack,Right,Chris Paddack,MIN,4.99,4.73,88.1,106.0,89.0,104.0,0.781,8.05,2.14,10.39,1.43,0.9,0.233,0.35,0.141,0.311,0.425,108.0,107.0,112.0,106.0,102.0,103.0,79.0,111.0,103.0,71.0,97.0,96.0,0.429,0.177,0.136,0.259,0.61,-0.22,-1.7,-1.54,93.3,82.9,85.9,78.2,0.277,0.4,0.243,0.283,0.519,0.248,0.264,0.434,0.254,0.326,0.435,0.19,,,,,,,,,,,,,,,,,,
28,2024-04-22,745916,Single,single,False,657757,663978,Gavin Sheets,Chris Paddack,1,daea7f59-93e5-4f6c-84de-1aae1a8d8304,663978.0,chrispaddack,Paddack,Right,Chris Paddack,MIN,4.99,4.73,88.1,106.0,89.0,104.0,0.781,8.05,2.14,10.39,1.43,0.9,0.233,0.35,0.141,0.311,0.425,108.0,107.0,112.0,106.0,102.0,103.0,79.0,111.0,103.0,71.0,97.0,96.0,0.429,0.177,0.136,0.259,0.61,-0.22,-1.7,-1.54,93.3,82.9,85.9,78.2,0.277,0.4,0.243,0.283,0.519,0.248,0.264,0.434,0.254,0.326,0.435,0.19,,,,,,,,,,,,,,,,,,
29,2024-04-22,745916,Lineout,field_out,True,683734,663978,Andrew Vaughn,Chris Paddack,0,e39aef9a-a178-45f8-94b7-0df10466f16e,663978.0,chrispaddack,Paddack,Right,Chris Paddack,MIN,4.99,4.73,88.1,106.0,89.0,104.0,0.781,8.05,2.14,10.39,1.43,0.9,0.233,0.35,0.141,0.311,0.425,108.0,107.0,112.0,106.0,102.0,103.0,79.0,111.0,103.0,71.0,97.0,96.0,0.429,0.177,0.136,0.259,0.61,-0.22,-1.7,-1.54,93.3,82.9,85.9,78.2,0.277,0.4,0.243,0.283,0.519,0.248,0.264,0.434,0.254,0.326,0.435,0.19,,,,,,,,,,,,,,,,,,
30,2024-04-22,745916,Strikeout,strikeout,True,657557,663978,Paul DeJong,Chris Paddack,0,ffb4e401-3b2d-4549-a571-7344bb6536f7,663978.0,chrispaddack,Paddack,Right,Chris Paddack,MIN,4.99,4.73,88.1,106.0,89.0,104.0,0.781,8.05,2.14,10.39,1.43,0.9,0.233,0.35,0.141,0.311,0.425,108.0,107.0,112.0,106.0,102.0,103.0,79.0,111.0,103.0,71.0,97.0,96.0,0.429,0.177,0.136,0.259,0.61,-0.22,-1.7,-1.54,93.3,82.9,85.9,78.2,0.277,0.4,0.243,0.283,0.519,0.248,0.264,0.434,0.254,0.326,0.435,0.19,,,,,,,,,,,,,,,,,,
31,2024-04-22,745916,Strikeout,strikeout,True,669304,686563,Jose Miranda,Jonathan Cannon,0,846c8b0b-ecda-44d3-b8fc-c3ef159efe36,686563.0,jonathancannon,Cannon,Right,Jonathan Cannon,CHW,4.41,3.88,51.0,102.0,96.0,99.0,0.803,6.88,2.29,9.53,1.24,1.26,0.218,0.412,0.133,0.297,0.389,101.0,114.0,116.0,,,,79.0,99.0,91.0,121.0,98.0,106.0,0.084,0.237,,0.142,-3.2,0.89,,-4.35,94.7,85.8,82.0,,0.444,0.778,0.281,0.325,0.625,0.284,0.2,0.225,0.274,,,,86.0,102.0,94.0,83.0,104.0,96.0,0.345,0.192,-0.13,0.63,89.9,93.2,0.26,0.425,0.143,0.244,0.463,0.221
32,2024-04-22,745916,Groundout,field_out,True,668885,686563,Austin Martin,Jonathan Cannon,0,478e20fb-3169-4233-868c-b25a7164e0f4,686563.0,jonathancannon,Cannon,Right,Jonathan Cannon,CHW,4.41,3.88,51.0,102.0,96.0,99.0,0.803,6.88,2.29,9.53,1.24,1.26,0.218,0.412,0.133,0.297,0.389,101.0,114.0,116.0,,,,79.0,99.0,91.0,121.0,98.0,106.0,0.084,0.237,,0.142,-3.2,0.89,,-4.35,94.7,85.8,82.0,,0.444,0.778,0.281,0.325,0.625,0.284,0.2,0.225,0.274,,,,86.0,102.0,94.0,83.0,104.0,96.0,0.345,0.192,-0.13,0.63,89.9,93.2,0.26,0.425,0.143,0.244,0.463,0.221
33,2024-04-22,745916,Single,single,False,666135,686563,Alex Kirilloff,Jonathan Cannon,0,21bf925c-c1b1-42f3-9e33-f9ec7260e489,686563.0,jonathancannon,Cannon,Right,Jonathan Cannon,CHW,4.41,3.88,51.0,102.0,96.0,99.0,0.803,6.88,2.29,9.53,1.24,1.26,0.218,0.412,0.133,0.297,0.389,101.0,114.0,116.0,,,,79.0,99.0,91.0,121.0,98.0,106.0,0.084,0.237,,0.142,-3.2,0.89,,-4.35,94.7,85.8,82.0,,0.444,0.778,0.281,0.325,0.625,0.284,0.2,0.225,0.274,,,,86.0,102.0,94.0,83.0,104.0,96.0,0.345,0.192,-0.13,0.63,89.9,93.2,0.26,0.425,0.143,0.244,0.463,0.221
34,2024-04-22,745916,Double,double,False,666397,686563,Edouard Julien,Jonathan Cannon,1,f605c080-1ee0-4c81-ba4f-4a460f16a82c,686563.0,jonathancannon,Cannon,Right,Jonathan Cannon,CHW,4.41,3.88,51.0,102.0,96.0,99.0,0.803,6.88,2.29,9.53,1.24,1.26,0.218,0.412,0.133,0.297,0.389,101.0,114.0,116.0,,,,79.0,99.0,91.0,121.0,98.0,106.0,0.084,0.237,,0.142,-3.2,0.89,,-4.35,94.7,85.8,82.0,,0.444,0.778,0.281,0.325,0.625,0.284,0.2,0.225,0.274,,,,86.0,102.0,94.0,83.0,104.0,96.0,0.345,0.192,-0.13,0.63,89.9,93.2,0.26,0.425,0.143,0.244,0.463,0.221
35,2024-04-22,745916,Strikeout,strikeout,True,663616,657612,Trevor Larnach,Tim Hill,0,36719f47-522a-4a13-8c37-e7266078bd2f,657612.0,timhill,"Hill, T",Left,Tim Hill,- - -,4.46,3.41,36.1,102.0,109.0,97.0,0.886,4.21,2.48,13.38,0.25,4.17,0.264,0.361,0.201,0.306,0.49,,,,,,,105.0,103.0,97.0,163.0,95.0,89.0,0.295,0.064,,,-2.88,-3.16,,,90.8,,82.1,,0.341,0.477,0.215,,,,0.6,0.6,0.375,,,,105.0,103.0,98.0,,,,0.641,,,0.63,,88.7,0.324,0.342,0.071,,,
