,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vCH,vSL,vCU,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,FC_ba,FC_slg,FC_whiff,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,SI_slg,SI_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
0,2024-07-06,744995,Double,double,False,650490,571760,Yandy Díaz,Andrew Heaney,0,b0051b84-39f3-4a15-8fed-898e3996630c,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,TEX,3.79,3.93,95.0,101.0,82.0,99.0,0.751,9.19,2.46,8.81,1.33,0.77,0.26,0.409,0.149,0.285,0.415,85.0,105.0,99.0,126.0,105.0,102.0,76.0,101.0,98.0,89.0,98.0,100.0,20.0,51.0,51.0,0.522,0.002,0.29,0.032,0.154,-0.05,-19.18,-0.02,-7.71,1.0,91.5,86.6,83.8,82.0,75.5,0.22,0.422,0.224,0.252,0.383,0.382,0.256,0.329,0.229,0.8,2.0,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2024-07-06,744995,Hit By Pitch,hit_by_pitch,False,668227,571760,Randy Arozarena,Andrew Heaney,0,e25cf20e-c9f1-4f4c-b922-31435ee9aed7,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,TEX,3.79,3.93,95.0,101.0,82.0,99.0,0.751,9.19,2.46,8.81,1.33,0.77,0.26,0.409,0.149,0.285,0.415,85.0,105.0,99.0,126.0,105.0,102.0,76.0,101.0,98.0,89.0,98.0,100.0,20.0,51.0,51.0,0.522,0.002,0.29,0.032,0.154,-0.05,-19.18,-0.02,-7.71,1.0,91.5,86.6,83.8,82.0,75.5,0.22,0.422,0.224,0.252,0.383,0.382,0.256,0.329,0.229,0.8,2.0,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2024-07-06,744995,Grounded Into DP,grounded_into_double_play,True,642708,571760,Amed Rosario,Andrew Heaney,1,47bfee7d-11b7-465b-adfc-0496036dfe89,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,TEX,3.79,3.93,95.0,101.0,82.0,99.0,0.751,9.19,2.46,8.81,1.33,0.77,0.26,0.409,0.149,0.285,0.415,85.0,105.0,99.0,126.0,105.0,102.0,76.0,101.0,98.0,89.0,98.0,100.0,20.0,51.0,51.0,0.522,0.002,0.29,0.032,0.154,-0.05,-19.18,-0.02,-7.71,1.0,91.5,86.6,83.8,82.0,75.5,0.22,0.422,0.224,0.252,0.383,0.382,0.256,0.329,0.229,0.8,2.0,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2024-07-06,744995,Groundout,field_out,True,670623,571760,Isaac Paredes,Andrew Heaney,0,cba7e719-e53d-445d-9b4a-b841c7d5215f,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,TEX,3.79,3.93,95.0,101.0,82.0,99.0,0.751,9.19,2.46,8.81,1.33,0.77,0.26,0.409,0.149,0.285,0.415,85.0,105.0,99.0,126.0,105.0,102.0,76.0,101.0,98.0,89.0,98.0,100.0,20.0,51.0,51.0,0.522,0.002,0.29,0.032,0.154,-0.05,-19.18,-0.02,-7.71,1.0,91.5,86.6,83.8,82.0,75.5,0.22,0.422,0.224,0.252,0.383,0.382,0.256,0.329,0.229,0.8,2.0,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2024-07-06,744995,Groundout,field_out,True,543760,671737,Marcus Semien,Taj Bradley,0,396fa6be-8e24-4d44-abf6-c8bf903cadd7,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,TBR,2.9,3.88,68.1,97.0,115.0,103.0,0.743,11.2,3.16,6.85,1.32,0.89,0.243,0.355,0.101,0.391,0.424,,,,99.0,86.0,90.0,125.0,96.0,101.0,,,,90.0,99.0,96.0,0.424,0.206,,0.09,,-0.12,1.83,,-0.92,,96.3,90.8,,,78.8,0.275,0.486,0.223,,,,,,,0.182,0.455,0.333,124.0,100.0,116.0,0.28,2.2,90.5,0.149,0.207,0.348,0.163,0.302,0.315,,,,,,,,,,,,,,,
5,2024-07-06,744995,Flyout,field_out,True,608369,671737,Corey Seager,Taj Bradley,0,7cb821aa-2449-4836-aa36-3e09920f1bbe,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,TBR,2.9,3.88,68.1,97.0,115.0,103.0,0.743,11.2,3.16,6.85,1.32,0.89,0.243,0.355,0.101,0.391,0.424,,,,99.0,86.0,90.0,125.0,96.0,101.0,,,,90.0,99.0,96.0,0.424,0.206,,0.09,,-0.12,1.83,,-0.92,,96.3,90.8,,,78.8,0.275,0.486,0.223,,,,,,,0.182,0.455,0.333,124.0,100.0,116.0,0.28,2.2,90.5,0.149,0.207,0.348,0.163,0.302,0.315,,,,,,,,,,,,,,,
6,2024-07-06,744995,Lineout,field_out,True,663993,671737,Nathaniel Lowe,Taj Bradley,0,741c58da-61b4-4912-bb0f-4aad4b723b40,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,TBR,2.9,3.88,68.1,97.0,115.0,103.0,0.743,11.2,3.16,6.85,1.32,0.89,0.243,0.355,0.101,0.391,0.424,,,,99.0,86.0,90.0,125.0,96.0,101.0,,,,90.0,99.0,96.0,0.424,0.206,,0.09,,-0.12,1.83,,-0.92,,96.3,90.8,,,78.8,0.275,0.486,0.223,,,,,,,0.182,0.455,0.333,124.0,100.0,116.0,0.28,2.2,90.5,0.149,0.207,0.348,0.163,0.302,0.315,,,,,,,,,,,,,,,
7,2024-07-06,744995,Strikeout,strikeout,True,642350,571760,Jose Siri,Andrew Heaney,0,a1033287-1f12-4beb-b36c-e0856584c36c,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,TEX,3.79,3.93,95.0,101.0,82.0,99.0,0.751,9.19,2.46,8.81,1.33,0.77,0.26,0.409,0.149,0.285,0.415,85.0,105.0,99.0,126.0,105.0,102.0,76.0,101.0,98.0,89.0,98.0,100.0,20.0,51.0,51.0,0.522,0.002,0.29,0.032,0.154,-0.05,-19.18,-0.02,-7.71,1.0,91.5,86.6,83.8,82.0,75.5,0.22,0.422,0.224,0.252,0.383,0.382,0.256,0.329,0.229,0.8,2.0,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,2024-07-06,744995,Groundout,field_out,True,676356,571760,Jonny DeLuca,Andrew Heaney,0,804b5f0a-124f-4a9f-a181-78793022f7d3,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,TEX,3.79,3.93,95.0,101.0,82.0,99.0,0.751,9.19,2.46,8.81,1.33,0.77,0.26,0.409,0.149,0.285,0.415,85.0,105.0,99.0,126.0,105.0,102.0,76.0,101.0,98.0,89.0,98.0,100.0,20.0,51.0,51.0,0.522,0.002,0.29,0.032,0.154,-0.05,-19.18,-0.02,-7.71,1.0,91.5,86.6,83.8,82.0,75.5,0.22,0.422,0.224,0.252,0.383,0.382,0.256,0.329,0.229,0.8,2.0,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2024-07-06,744995,Strikeout,strikeout,True,676609,571760,José Caballero,Andrew Heaney,0,6aaa981f-4619-426b-b501-0478778893fe,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,TEX,3.79,3.93,95.0,101.0,82.0,99.0,0.751,9.19,2.46,8.81,1.33,0.77,0.26,0.409,0.149,0.285,0.415,85.0,105.0,99.0,126.0,105.0,102.0,76.0,101.0,98.0,89.0,98.0,100.0,20.0,51.0,51.0,0.522,0.002,0.29,0.032,0.154,-0.05,-19.18,-0.02,-7.71,1.0,91.5,86.6,83.8,82.0,75.5,0.22,0.422,0.224,0.252,0.383,0.382,0.256,0.329,0.229,0.8,2.0,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,
