,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,KC%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wKC/C,wCH/C,vFA,vFC,vCH,vSI,vSL,vCU,vKC,ST_ba,ST_slg,ST_whiff,SI_ba,SI_slg,SI_whiff,FF_ba,FF_slg,FF_whiff,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff
14,2024-09-12,745129,Flyout,field_out,True,669289,543243,Santiago Espinal,Sonny Gray,0,22f87de1-e475-4534-8067-40b84e702025,543243.0,sonnygray,"Gray, S",Right,Sonny Gray,STL,3.75,3.71,160.2,103.0,111.0,105.0,0.726,10.92,2.18,7.45,1.18,1.23,0.211,0.429,0.152,0.346,0.43,70.0,91.0,85.0,120.0,96.0,97.0,107.0,97.0,101.0,95.0,115.0,113.0,154.0,114.0,126.0,93.0,98.0,96.0,0.172,0.242,0.179,0.2,0.141,0.0,0.066,0.33,0.3,1.31,1.09,0.74,-2.43,-2.29,92.4,87.7,88.3,92.8,84.8,80.0,75.4,0.142,0.208,0.438,0.198,0.389,0.202,0.31,0.54,0.18,0.279,0.488,0.295,0.21,0.452,0.329,0.357,0.714,0.317,,,
15,2024-09-12,745129,Strikeout,strikeout,True,666181,543243,Will Benson,Sonny Gray,0,a8d8e6a3-bac7-441d-949e-3a5e1bbee7fd,543243.0,sonnygray,"Gray, S",Right,Sonny Gray,STL,3.75,3.71,160.2,103.0,111.0,105.0,0.726,10.92,2.18,7.45,1.18,1.23,0.211,0.429,0.152,0.346,0.43,70.0,91.0,85.0,120.0,96.0,97.0,107.0,97.0,101.0,95.0,115.0,113.0,154.0,114.0,126.0,93.0,98.0,96.0,0.172,0.242,0.179,0.2,0.141,0.0,0.066,0.33,0.3,1.31,1.09,0.74,-2.43,-2.29,92.4,87.7,88.3,92.8,84.8,80.0,75.4,0.142,0.208,0.438,0.198,0.389,0.202,0.31,0.54,0.18,0.279,0.488,0.295,0.21,0.452,0.329,0.357,0.714,0.317,,,
16,2024-09-12,745129,Strikeout,strikeout,True,691023,596001,Jordan Walker,Jakob Junis,0,1247f7e5-4e34-48bf-a06f-f191a2ab0be7,596001.0,jakobjunis,Junis,Right,Jakob Junis,- - -,2.73,4.15,56.0,108.0,99.0,109.0,0.762,6.75,1.13,6.91,1.13,0.95,0.276,0.374,0.11,0.282,0.501,87.0,101.0,104.0,,,,75.0,112.0,102.0,79.0,110.0,103.0,120.0,107.0,116.0,97.0,119.0,106.0,0.361,0.085,0.002,0.467,,,0.085,2.99,-12.88,1.47,1.67,,,-2.95,92.7,88.2,86.5,92.0,83.0,,,,,,0.268,0.38,0.193,0.143,0.143,0.263,,,,,,,0.25,0.75,0.281,0.167,0.322,0.31
17,2024-09-12,745129,Strikeout,strikeout,True,672279,596001,Michael Siani,Jakob Junis,0,6d937f12-77f5-4300-8510-22090071413b,596001.0,jakobjunis,Junis,Right,Jakob Junis,- - -,2.73,4.15,56.0,108.0,99.0,109.0,0.762,6.75,1.13,6.91,1.13,0.95,0.276,0.374,0.11,0.282,0.501,87.0,101.0,104.0,,,,75.0,112.0,102.0,79.0,110.0,103.0,120.0,107.0,116.0,97.0,119.0,106.0,0.361,0.085,0.002,0.467,,,0.085,2.99,-12.88,1.47,1.67,,,-2.95,92.7,88.2,86.5,92.0,83.0,,,,,,0.268,0.38,0.193,0.143,0.143,0.263,,,,,,,0.25,0.75,0.281,0.167,0.322,0.31
18,2024-09-12,745129,Home Run,home_run,False,691026,596001,Masyn Winn,Jakob Junis,0,132a7ae4-7065-47b8-9b88-7de6119a8424,596001.0,jakobjunis,Junis,Right,Jakob Junis,- - -,2.73,4.15,56.0,108.0,99.0,109.0,0.762,6.75,1.13,6.91,1.13,0.95,0.276,0.374,0.11,0.282,0.501,87.0,101.0,104.0,,,,75.0,112.0,102.0,79.0,110.0,103.0,120.0,107.0,116.0,97.0,119.0,106.0,0.361,0.085,0.002,0.467,,,0.085,2.99,-12.88,1.47,1.67,,,-2.95,92.7,88.2,86.5,92.0,83.0,,,,,,0.268,0.38,0.193,0.143,0.143,0.263,,,,,,,0.25,0.75,0.281,0.167,0.322,0.31
19,2024-09-12,745129,Groundout,field_out,True,676475,596001,Alec Burleson,Jakob Junis,0,6da3cb66-a617-4399-b1b3-2e9b21c4418d,596001.0,jakobjunis,Junis,Right,Jakob Junis,- - -,2.73,4.15,56.0,108.0,99.0,109.0,0.762,6.75,1.13,6.91,1.13,0.95,0.276,0.374,0.11,0.282,0.501,87.0,101.0,104.0,,,,75.0,112.0,102.0,79.0,110.0,103.0,120.0,107.0,116.0,97.0,119.0,106.0,0.361,0.085,0.002,0.467,,,0.085,2.99,-12.88,1.47,1.67,,,-2.95,92.7,88.2,86.5,92.0,83.0,,,,,,0.268,0.38,0.193,0.143,0.143,0.263,,,,,,,0.25,0.75,0.281,0.167,0.322,0.31
20,2024-09-12,745129,Strikeout,strikeout,True,663697,543243,Jonathan India,Sonny Gray,0,287916c2-61fe-46dc-aee9-c52ac4bf7f5c,543243.0,sonnygray,"Gray, S",Right,Sonny Gray,STL,3.75,3.71,160.2,103.0,111.0,105.0,0.726,10.92,2.18,7.45,1.18,1.23,0.211,0.429,0.152,0.346,0.43,70.0,91.0,85.0,120.0,96.0,97.0,107.0,97.0,101.0,95.0,115.0,113.0,154.0,114.0,126.0,93.0,98.0,96.0,0.172,0.242,0.179,0.2,0.141,0.0,0.066,0.33,0.3,1.31,1.09,0.74,-2.43,-2.29,92.4,87.7,88.3,92.8,84.8,80.0,75.4,0.142,0.208,0.438,0.198,0.389,0.202,0.31,0.54,0.18,0.279,0.488,0.295,0.21,0.452,0.329,0.357,0.714,0.317,,,
21,2024-09-12,745129,Strikeout,strikeout,True,682829,543243,Elly De La Cruz,Sonny Gray,0,9af28416-7fc9-4a04-a002-f1f40ec00426,543243.0,sonnygray,"Gray, S",Right,Sonny Gray,STL,3.75,3.71,160.2,103.0,111.0,105.0,0.726,10.92,2.18,7.45,1.18,1.23,0.211,0.429,0.152,0.346,0.43,70.0,91.0,85.0,120.0,96.0,97.0,107.0,97.0,101.0,95.0,115.0,113.0,154.0,114.0,126.0,93.0,98.0,96.0,0.172,0.242,0.179,0.2,0.141,0.0,0.066,0.33,0.3,1.31,1.09,0.74,-2.43,-2.29,92.4,87.7,88.3,92.8,84.8,80.0,75.4,0.142,0.208,0.438,0.198,0.389,0.202,0.31,0.54,0.18,0.279,0.488,0.295,0.21,0.452,0.329,0.357,0.714,0.317,,,
22,2024-09-12,745129,Strikeout,strikeout,True,663886,543243,Tyler Stephenson,Sonny Gray,0,59c360d6-dee0-499a-beaa-65e929993879,543243.0,sonnygray,"Gray, S",Right,Sonny Gray,STL,3.75,3.71,160.2,103.0,111.0,105.0,0.726,10.92,2.18,7.45,1.18,1.23,0.211,0.429,0.152,0.346,0.43,70.0,91.0,85.0,120.0,96.0,97.0,107.0,97.0,101.0,95.0,115.0,113.0,154.0,114.0,126.0,93.0,98.0,96.0,0.172,0.242,0.179,0.2,0.141,0.0,0.066,0.33,0.3,1.31,1.09,0.74,-2.43,-2.29,92.4,87.7,88.3,92.8,84.8,80.0,75.4,0.142,0.208,0.438,0.198,0.389,0.202,0.31,0.54,0.18,0.279,0.488,0.295,0.21,0.452,0.329,0.357,0.714,0.317,,,
23,2024-09-12,745129,Groundout,field_out,True,502671,596001,Paul Goldschmidt,Jakob Junis,0,4033236a-aa64-43c9-9a7c-fbaecb170ad0,596001.0,jakobjunis,Junis,Right,Jakob Junis,- - -,2.73,4.15,56.0,108.0,99.0,109.0,0.762,6.75,1.13,6.91,1.13,0.95,0.276,0.374,0.11,0.282,0.501,87.0,101.0,104.0,,,,75.0,112.0,102.0,79.0,110.0,103.0,120.0,107.0,116.0,97.0,119.0,106.0,0.361,0.085,0.002,0.467,,,0.085,2.99,-12.88,1.47,1.67,,,-2.95,92.7,88.2,86.5,92.0,83.0,,,,,,0.268,0.38,0.193,0.143,0.143,0.263,,,,,,,0.25,0.75,0.281,0.167,0.322,0.31
24,2024-09-12,745129,Lineout,field_out,True,571448,596001,Nolan Arenado,Jakob Junis,0,451a90e3-468a-4a19-b1af-3442384eb9f2,596001.0,jakobjunis,Junis,Right,Jakob Junis,- - -,2.73,4.15,56.0,108.0,99.0,109.0,0.762,6.75,1.13,6.91,1.13,0.95,0.276,0.374,0.11,0.282,0.501,87.0,101.0,104.0,,,,75.0,112.0,102.0,79.0,110.0,103.0,120.0,107.0,116.0,97.0,119.0,106.0,0.361,0.085,0.002,0.467,,,0.085,2.99,-12.88,1.47,1.67,,,-2.95,92.7,88.2,86.5,92.0,83.0,,,,,,0.268,0.38,0.193,0.143,0.143,0.263,,,,,,,0.25,0.75,0.281,0.167,0.322,0.31
25,2024-09-12,745129,Groundout,field_out,True,663457,596001,Lars Nootbaar,Jakob Junis,0,b99bd089-99f3-4002-897c-72e35e8f66d8,596001.0,jakobjunis,Junis,Right,Jakob Junis,- - -,2.73,4.15,56.0,108.0,99.0,109.0,0.762,6.75,1.13,6.91,1.13,0.95,0.276,0.374,0.11,0.282,0.501,87.0,101.0,104.0,,,,75.0,112.0,102.0,79.0,110.0,103.0,120.0,107.0,116.0,97.0,119.0,106.0,0.361,0.085,0.002,0.467,,,0.085,2.99,-12.88,1.47,1.67,,,-2.95,92.7,88.2,86.5,92.0,83.0,,,,,,0.268,0.38,0.193,0.143,0.143,0.263,,,,,,,0.25,0.75,0.281,0.167,0.322,0.31
26,2024-09-12,745129,Lineout,field_out,True,670770,543243,TJ Friedl,Sonny Gray,0,08b27886-506d-433e-9e5b-37f97a9caa75,543243.0,sonnygray,"Gray, S",Right,Sonny Gray,STL,3.75,3.71,160.2,103.0,111.0,105.0,0.726,10.92,2.18,7.45,1.18,1.23,0.211,0.429,0.152,0.346,0.43,70.0,91.0,85.0,120.0,96.0,97.0,107.0,97.0,101.0,95.0,115.0,113.0,154.0,114.0,126.0,93.0,98.0,96.0,0.172,0.242,0.179,0.2,0.141,0.0,0.066,0.33,0.3,1.31,1.09,0.74,-2.43,-2.29,92.4,87.7,88.3,92.8,84.8,80.0,75.4,0.142,0.208,0.438,0.198,0.389,0.202,0.31,0.54,0.18,0.279,0.488,0.295,0.21,0.452,0.329,0.357,0.714,0.317,,,
27,2024-09-12,745129,Bunt Groundout,field_out,True,668715,543243,Spencer Steer,Sonny Gray,0,41f3a555-fe21-4b52-b166-007528c02be5,543243.0,sonnygray,"Gray, S",Right,Sonny Gray,STL,3.75,3.71,160.2,103.0,111.0,105.0,0.726,10.92,2.18,7.45,1.18,1.23,0.211,0.429,0.152,0.346,0.43,70.0,91.0,85.0,120.0,96.0,97.0,107.0,97.0,101.0,95.0,115.0,113.0,154.0,114.0,126.0,93.0,98.0,96.0,0.172,0.242,0.179,0.2,0.141,0.0,0.066,0.33,0.3,1.31,1.09,0.74,-2.43,-2.29,92.4,87.7,88.3,92.8,84.8,80.0,75.4,0.142,0.208,0.438,0.198,0.389,0.202,0.31,0.54,0.18,0.279,0.488,0.295,0.21,0.452,0.329,0.357,0.714,0.317,,,
28,2024-09-12,745129,Lineout,field_out,True,664034,543243,Ty France,Sonny Gray,0,ffe5abd6-8676-43db-835e-26bf945b3120,543243.0,sonnygray,"Gray, S",Right,Sonny Gray,STL,3.75,3.71,160.2,103.0,111.0,105.0,0.726,10.92,2.18,7.45,1.18,1.23,0.211,0.429,0.152,0.346,0.43,70.0,91.0,85.0,120.0,96.0,97.0,107.0,97.0,101.0,95.0,115.0,113.0,154.0,114.0,126.0,93.0,98.0,96.0,0.172,0.242,0.179,0.2,0.141,0.0,0.066,0.33,0.3,1.31,1.09,0.74,-2.43,-2.29,92.4,87.7,88.3,92.8,84.8,80.0,75.4,0.142,0.208,0.438,0.198,0.389,0.202,0.31,0.54,0.18,0.279,0.488,0.295,0.21,0.452,0.329,0.357,0.714,0.317,,,
29,2024-09-12,745129,Double,double,False,671056,596001,Iván Herrera,Jakob Junis,0,460d00ed-1d41-47e2-868c-eb87ed05810a,596001.0,jakobjunis,Junis,Right,Jakob Junis,- - -,2.73,4.15,56.0,108.0,99.0,109.0,0.762,6.75,1.13,6.91,1.13,0.95,0.276,0.374,0.11,0.282,0.501,87.0,101.0,104.0,,,,75.0,112.0,102.0,79.0,110.0,103.0,120.0,107.0,116.0,97.0,119.0,106.0,0.361,0.085,0.002,0.467,,,0.085,2.99,-12.88,1.47,1.67,,,-2.95,92.7,88.2,86.5,92.0,83.0,,,,,,0.268,0.38,0.193,0.143,0.143,0.263,,,,,,,0.25,0.75,0.281,0.167,0.322,0.31
30,2024-09-12,745129,Groundout,field_out,True,695336,596001,Thomas Saggese,Jakob Junis,1,b5cd45c0-ddc6-41a4-af7b-64b20985e20d,596001.0,jakobjunis,Junis,Right,Jakob Junis,- - -,2.73,4.15,56.0,108.0,99.0,109.0,0.762,6.75,1.13,6.91,1.13,0.95,0.276,0.374,0.11,0.282,0.501,87.0,101.0,104.0,,,,75.0,112.0,102.0,79.0,110.0,103.0,120.0,107.0,116.0,97.0,119.0,106.0,0.361,0.085,0.002,0.467,,,0.085,2.99,-12.88,1.47,1.67,,,-2.95,92.7,88.2,86.5,92.0,83.0,,,,,,0.268,0.38,0.193,0.143,0.143,0.263,,,,,,,0.25,0.75,0.281,0.167,0.322,0.31
31,2024-09-12,745129,Groundout,field_out,True,691023,596001,Jordan Walker,Jakob Junis,0,abc24dd7-69bc-4ede-adae-110d03683b2e,596001.0,jakobjunis,Junis,Right,Jakob Junis,- - -,2.73,4.15,56.0,108.0,99.0,109.0,0.762,6.75,1.13,6.91,1.13,0.95,0.276,0.374,0.11,0.282,0.501,87.0,101.0,104.0,,,,75.0,112.0,102.0,79.0,110.0,103.0,120.0,107.0,116.0,97.0,119.0,106.0,0.361,0.085,0.002,0.467,,,0.085,2.99,-12.88,1.47,1.67,,,-2.95,92.7,88.2,86.5,92.0,83.0,,,,,,0.268,0.38,0.193,0.143,0.143,0.263,,,,,,,0.25,0.75,0.281,0.167,0.322,0.31
32,2024-09-12,745129,Pop Out,field_out,True,672279,596001,Michael Siani,Jakob Junis,0,5c89e484-5558-46f8-91a2-db4564755c84,596001.0,jakobjunis,Junis,Right,Jakob Junis,- - -,2.73,4.15,56.0,108.0,99.0,109.0,0.762,6.75,1.13,6.91,1.13,0.95,0.276,0.374,0.11,0.282,0.501,87.0,101.0,104.0,,,,75.0,112.0,102.0,79.0,110.0,103.0,120.0,107.0,116.0,97.0,119.0,106.0,0.361,0.085,0.002,0.467,,,0.085,2.99,-12.88,1.47,1.67,,,-2.95,92.7,88.2,86.5,92.0,83.0,,,,,,0.268,0.38,0.193,0.143,0.143,0.263,,,,,,,0.25,0.75,0.281,0.167,0.322,0.31
