,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vCH,vSI,vSL,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FC,Loc+ FC,Pit+ FC,FC%,CU%,wFC/C,wCU/C,vFC,vCU,CU_ba,CU_slg,CU_whiff,FC_ba,FC_slg,FC_whiff,Stf+ KC,Loc+ KC,Pit+ KC,FO%,KC%,wFO/C,wKC/C,vFO,vKC
0,2024-06-25,745973,Strikeout,strikeout,True,543760,571948,Marcus Semien,Hoby Milner,0,587bfa2c-abd6-4896-90d6-d8e22e8aa270,571948.0,hobymilner,Milner,Left,Hoby Milner,MIL,4.91,3.17,44.0,107.0,102.0,104.0,0.842,8.59,2.05,9.2,1.02,1.78,0.26,0.412,0.214,0.252,0.437,86.0,106.0,95.0,100.0,119.0,111.0,86.0,105.0,99.0,122.0,103.0,109.0,0.346,0.178,0.346,0.131,1.4,-2.37,1.03,1.39,88.7,81.2,88.4,79.4,0.418,0.597,0.044,0.22,0.36,0.271,0.1,0.233,0.242,0.158,0.368,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2024-06-25,745973,Double,double,False,608369,571948,Corey Seager,Hoby Milner,0,78eec3b5-8659-4e06-83ec-76bcd62d4824,571948.0,hobymilner,Milner,Left,Hoby Milner,MIL,4.91,3.17,44.0,107.0,102.0,104.0,0.842,8.59,2.05,9.2,1.02,1.78,0.26,0.412,0.214,0.252,0.437,86.0,106.0,95.0,100.0,119.0,111.0,86.0,105.0,99.0,122.0,103.0,109.0,0.346,0.178,0.346,0.131,1.4,-2.37,1.03,1.39,88.7,81.2,88.4,79.4,0.418,0.597,0.044,0.22,0.36,0.271,0.1,0.233,0.242,0.158,0.368,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2024-06-25,745973,Single,single,False,669701,571948,Josh Smith,Hoby Milner,1,dc76df63-bbc3-40c0-a011-4725834eae47,571948.0,hobymilner,Milner,Left,Hoby Milner,MIL,4.91,3.17,44.0,107.0,102.0,104.0,0.842,8.59,2.05,9.2,1.02,1.78,0.26,0.412,0.214,0.252,0.437,86.0,106.0,95.0,100.0,119.0,111.0,86.0,105.0,99.0,122.0,103.0,109.0,0.346,0.178,0.346,0.131,1.4,-2.37,1.03,1.39,88.7,81.2,88.4,79.4,0.418,0.597,0.044,0.22,0.36,0.271,0.1,0.233,0.242,0.158,0.368,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2024-06-25,745973,Grounded Into DP,grounded_into_double_play,True,666969,571948,Adolis García,Hoby Milner,1,8a971900-f96e-485f-90e7-7c017b456df8,571948.0,hobymilner,Milner,Left,Hoby Milner,MIL,4.91,3.17,44.0,107.0,102.0,104.0,0.842,8.59,2.05,9.2,1.02,1.78,0.26,0.412,0.214,0.252,0.437,86.0,106.0,95.0,100.0,119.0,111.0,86.0,105.0,99.0,122.0,103.0,109.0,0.346,0.178,0.346,0.131,1.4,-2.37,1.03,1.39,88.7,81.2,88.4,79.4,0.418,0.597,0.044,0.22,0.36,0.271,0.1,0.233,0.242,0.158,0.368,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2024-06-25,745973,Groundout,field_out,True,687401,571760,Joey Ortiz,Andrew Heaney,0,74fe900a-5ef7-4b71-8c3a-dca8c0964b93,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,TEX,3.79,3.93,95.0,101.0,82.0,99.0,0.751,9.19,2.46,8.81,1.33,0.77,0.26,0.409,0.149,0.285,0.415,85.0,105.0,99.0,76.0,101.0,98.0,,,,89.0,98.0,100.0,,0.522,0.29,0.154,-0.05,,-0.02,1.0,91.5,83.8,,82.0,,,,0.252,0.383,0.382,0.22,0.422,0.224,0.256,0.329,0.229,126.0,105.0,102.0,20.0,51.0,51.0,0.002,0.032,-19.18,-7.71,86.6,75.5,0.8,2.0,0.125,,,,,,,,,,,,
5,2024-06-25,745973,Single,single,False,661388,571760,William Contreras,Andrew Heaney,0,e023fce1-84d6-41cf-8692-7ec7b0b85f2f,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,TEX,3.79,3.93,95.0,101.0,82.0,99.0,0.751,9.19,2.46,8.81,1.33,0.77,0.26,0.409,0.149,0.285,0.415,85.0,105.0,99.0,76.0,101.0,98.0,,,,89.0,98.0,100.0,,0.522,0.29,0.154,-0.05,,-0.02,1.0,91.5,83.8,,82.0,,,,0.252,0.383,0.382,0.22,0.422,0.224,0.256,0.329,0.229,126.0,105.0,102.0,20.0,51.0,51.0,0.002,0.032,-19.18,-7.71,86.6,75.5,0.8,2.0,0.125,,,,,,,,,,,,
6,2024-06-25,745973,Walk,walk,False,592885,571760,Christian Yelich,Andrew Heaney,1,4ecf925f-c85b-4383-b876-de5d16ac765e,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,TEX,3.79,3.93,95.0,101.0,82.0,99.0,0.751,9.19,2.46,8.81,1.33,0.77,0.26,0.409,0.149,0.285,0.415,85.0,105.0,99.0,76.0,101.0,98.0,,,,89.0,98.0,100.0,,0.522,0.29,0.154,-0.05,,-0.02,1.0,91.5,83.8,,82.0,,,,0.252,0.383,0.382,0.22,0.422,0.224,0.256,0.329,0.229,126.0,105.0,102.0,20.0,51.0,51.0,0.002,0.032,-19.18,-7.71,86.6,75.5,0.8,2.0,0.125,,,,,,,,,,,,
7,2024-06-25,745973,Flyout,field_out,True,642715,571760,Willy Adames,Andrew Heaney,1,065595d5-f69b-401e-a3f4-65a10f3d879a,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,TEX,3.79,3.93,95.0,101.0,82.0,99.0,0.751,9.19,2.46,8.81,1.33,0.77,0.26,0.409,0.149,0.285,0.415,85.0,105.0,99.0,76.0,101.0,98.0,,,,89.0,98.0,100.0,,0.522,0.29,0.154,-0.05,,-0.02,1.0,91.5,83.8,,82.0,,,,0.252,0.383,0.382,0.22,0.422,0.224,0.256,0.329,0.229,126.0,105.0,102.0,20.0,51.0,51.0,0.002,0.032,-19.18,-7.71,86.6,75.5,0.8,2.0,0.125,,,,,,,,,,,,
8,2024-06-25,745973,Groundout,field_out,True,694192,571760,Jackson Chourio,Andrew Heaney,0,66fa028c-5cd9-4305-8a6c-66fb43fc8987,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,TEX,3.79,3.93,95.0,101.0,82.0,99.0,0.751,9.19,2.46,8.81,1.33,0.77,0.26,0.409,0.149,0.285,0.415,85.0,105.0,99.0,76.0,101.0,98.0,,,,89.0,98.0,100.0,,0.522,0.29,0.154,-0.05,,-0.02,1.0,91.5,83.8,,82.0,,,,0.252,0.383,0.382,0.22,0.422,0.224,0.256,0.329,0.229,126.0,105.0,102.0,20.0,51.0,51.0,0.002,0.032,-19.18,-7.71,86.6,75.5,0.8,2.0,0.125,,,,,,,,,,,,
9,2024-06-25,745973,Flyout,field_out,True,694671,571948,Wyatt Langford,Hoby Milner,0,517e3890-ee87-4de4-aedb-3026452d9743,571948.0,hobymilner,Milner,Left,Hoby Milner,MIL,4.91,3.17,44.0,107.0,102.0,104.0,0.842,8.59,2.05,9.2,1.02,1.78,0.26,0.412,0.214,0.252,0.437,86.0,106.0,95.0,100.0,119.0,111.0,86.0,105.0,99.0,122.0,103.0,109.0,0.346,0.178,0.346,0.131,1.4,-2.37,1.03,1.39,88.7,81.2,88.4,79.4,0.418,0.597,0.044,0.22,0.36,0.271,0.1,0.233,0.242,0.158,0.368,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,2024-06-25,745973,Groundout,field_out,True,663993,571948,Nathaniel Lowe,Hoby Milner,0,a4db7686-d587-4dba-a7c0-bf8f6ef3155b,571948.0,hobymilner,Milner,Left,Hoby Milner,MIL,4.91,3.17,44.0,107.0,102.0,104.0,0.842,8.59,2.05,9.2,1.02,1.78,0.26,0.412,0.214,0.252,0.437,86.0,106.0,95.0,100.0,119.0,111.0,86.0,105.0,99.0,122.0,103.0,109.0,0.346,0.178,0.346,0.131,1.4,-2.37,1.03,1.39,88.7,81.2,88.4,79.4,0.418,0.597,0.044,0.22,0.36,0.271,0.1,0.233,0.242,0.158,0.368,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-06-25,745973,Strikeout,strikeout,True,641680,571948,Jonah Heim,Hoby Milner,0,56848c8d-6f27-4435-8420-553049d20ae8,571948.0,hobymilner,Milner,Left,Hoby Milner,MIL,4.91,3.17,44.0,107.0,102.0,104.0,0.842,8.59,2.05,9.2,1.02,1.78,0.26,0.412,0.214,0.252,0.437,86.0,106.0,95.0,100.0,119.0,111.0,86.0,105.0,99.0,122.0,103.0,109.0,0.346,0.178,0.346,0.131,1.4,-2.37,1.03,1.39,88.7,81.2,88.4,79.4,0.418,0.597,0.044,0.22,0.36,0.271,0.1,0.233,0.242,0.158,0.368,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-06-25,745973,Strikeout,strikeout,True,656555,571760,Rhys Hoskins,Andrew Heaney,0,b647b1ac-38d9-4b88-ae90-badc3c571d24,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,TEX,3.79,3.93,95.0,101.0,82.0,99.0,0.751,9.19,2.46,8.81,1.33,0.77,0.26,0.409,0.149,0.285,0.415,85.0,105.0,99.0,76.0,101.0,98.0,,,,89.0,98.0,100.0,,0.522,0.29,0.154,-0.05,,-0.02,1.0,91.5,83.8,,82.0,,,,0.252,0.383,0.382,0.22,0.422,0.224,0.256,0.329,0.229,126.0,105.0,102.0,20.0,51.0,51.0,0.002,0.032,-19.18,-7.71,86.6,75.5,0.8,2.0,0.125,,,,,,,,,,,,
13,2024-06-25,745973,Single,single,False,641343,571760,Jake Bauers,Andrew Heaney,0,dba21961-c735-4318-a29e-a3ad16dc06c8,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,TEX,3.79,3.93,95.0,101.0,82.0,99.0,0.751,9.19,2.46,8.81,1.33,0.77,0.26,0.409,0.149,0.285,0.415,85.0,105.0,99.0,76.0,101.0,98.0,,,,89.0,98.0,100.0,,0.522,0.29,0.154,-0.05,,-0.02,1.0,91.5,83.8,,82.0,,,,0.252,0.383,0.382,0.22,0.422,0.224,0.256,0.329,0.229,126.0,105.0,102.0,20.0,51.0,51.0,0.002,0.032,-19.18,-7.71,86.6,75.5,0.8,2.0,0.125,,,,,,,,,,,,
14,2024-06-25,745973,Flyout,field_out,True,663368,571760,Blake Perkins,Andrew Heaney,0,3a2bbcb5-0225-4530-a0a5-c8f78f9c2d04,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,TEX,3.79,3.93,95.0,101.0,82.0,99.0,0.751,9.19,2.46,8.81,1.33,0.77,0.26,0.409,0.149,0.285,0.415,85.0,105.0,99.0,76.0,101.0,98.0,,,,89.0,98.0,100.0,,0.522,0.29,0.154,-0.05,,-0.02,1.0,91.5,83.8,,82.0,,,,0.252,0.383,0.382,0.22,0.422,0.224,0.256,0.329,0.229,126.0,105.0,102.0,20.0,51.0,51.0,0.002,0.032,-19.18,-7.71,86.6,75.5,0.8,2.0,0.125,,,,,,,,,,,,
15,2024-06-25,745973,Single,single,False,668930,571760,Brice Turang,Andrew Heaney,1,def7a0b8-a460-4825-9886-bb7aa0840006,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,TEX,3.79,3.93,95.0,101.0,82.0,99.0,0.751,9.19,2.46,8.81,1.33,0.77,0.26,0.409,0.149,0.285,0.415,85.0,105.0,99.0,76.0,101.0,98.0,,,,89.0,98.0,100.0,,0.522,0.29,0.154,-0.05,,-0.02,1.0,91.5,83.8,,82.0,,,,0.252,0.383,0.382,0.22,0.422,0.224,0.256,0.329,0.229,126.0,105.0,102.0,20.0,51.0,51.0,0.002,0.032,-19.18,-7.71,86.6,75.5,0.8,2.0,0.125,,,,,,,,,,,,
16,2024-06-25,745973,Strikeout,strikeout,True,687401,571760,Joey Ortiz,Andrew Heaney,1,04037903-834e-4fd1-b7d8-7ede6d8b95ac,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,TEX,3.79,3.93,95.0,101.0,82.0,99.0,0.751,9.19,2.46,8.81,1.33,0.77,0.26,0.409,0.149,0.285,0.415,85.0,105.0,99.0,76.0,101.0,98.0,,,,89.0,98.0,100.0,,0.522,0.29,0.154,-0.05,,-0.02,1.0,91.5,83.8,,82.0,,,,0.252,0.383,0.382,0.22,0.422,0.224,0.256,0.329,0.229,126.0,105.0,102.0,20.0,51.0,51.0,0.002,0.032,-19.18,-7.71,86.6,75.5,0.8,2.0,0.125,,,,,,,,,,,,
17,2024-06-25,745973,Strikeout,strikeout,True,677649,669060,Ezequiel Duran,Bryse Wilson,0,cad62907-528c-401f-a790-85312f56f84a,669060.0,brysewilson,"Wilson, B",Right,Bryse Wilson,MIL,4.12,5.12,83.0,103.0,93.0,98.0,0.817,7.16,3.04,8.35,1.63,0.93,0.269,0.36,0.154,0.387,0.455,56.0,94.0,83.0,88.0,111.0,105.0,90.0,106.0,96.0,,,,0.317,0.145,,0.046,-2.82,1.33,,-1.63,93.6,88.1,93.2,,0.228,0.36,0.159,,,,0.268,0.482,0.24,0.25,0.375,0.15,107.0,108.0,107.0,97.0,97.0,93.0,0.338,0.154,0.87,-1.78,88.9,80.3,0.261,0.587,0.245,0.234,0.372,0.248,,,,,,,,,
18,2024-06-25,745973,Lineout,field_out,True,665750,669060,Leody Taveras,Bryse Wilson,0,a5f8f65e-9715-4c84-8314-a702d13bb595,669060.0,brysewilson,"Wilson, B",Right,Bryse Wilson,MIL,4.12,5.12,83.0,103.0,93.0,98.0,0.817,7.16,3.04,8.35,1.63,0.93,0.269,0.36,0.154,0.387,0.455,56.0,94.0,83.0,88.0,111.0,105.0,90.0,106.0,96.0,,,,0.317,0.145,,0.046,-2.82,1.33,,-1.63,93.6,88.1,93.2,,0.228,0.36,0.159,,,,0.268,0.482,0.24,0.25,0.375,0.15,107.0,108.0,107.0,97.0,97.0,93.0,0.338,0.154,0.87,-1.78,88.9,80.3,0.261,0.587,0.245,0.234,0.372,0.248,,,,,,,,,
19,2024-06-25,745973,Groundout,field_out,True,543760,669060,Marcus Semien,Bryse Wilson,0,68f7083b-ebc3-4b39-9af0-24172f86c515,669060.0,brysewilson,"Wilson, B",Right,Bryse Wilson,MIL,4.12,5.12,83.0,103.0,93.0,98.0,0.817,7.16,3.04,8.35,1.63,0.93,0.269,0.36,0.154,0.387,0.455,56.0,94.0,83.0,88.0,111.0,105.0,90.0,106.0,96.0,,,,0.317,0.145,,0.046,-2.82,1.33,,-1.63,93.6,88.1,93.2,,0.228,0.36,0.159,,,,0.268,0.482,0.24,0.25,0.375,0.15,107.0,108.0,107.0,97.0,97.0,93.0,0.338,0.154,0.87,-1.78,88.9,80.3,0.261,0.587,0.245,0.234,0.372,0.248,,,,,,,,,
20,2024-06-25,745973,Double,double,False,661388,571760,William Contreras,Andrew Heaney,0,08f24bbb-180b-44e8-9027-9dc0508f5046,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,TEX,3.79,3.93,95.0,101.0,82.0,99.0,0.751,9.19,2.46,8.81,1.33,0.77,0.26,0.409,0.149,0.285,0.415,85.0,105.0,99.0,76.0,101.0,98.0,,,,89.0,98.0,100.0,,0.522,0.29,0.154,-0.05,,-0.02,1.0,91.5,83.8,,82.0,,,,0.252,0.383,0.382,0.22,0.422,0.224,0.256,0.329,0.229,126.0,105.0,102.0,20.0,51.0,51.0,0.002,0.032,-19.18,-7.71,86.6,75.5,0.8,2.0,0.125,,,,,,,,,,,,
21,2024-06-25,745973,Strikeout,strikeout,True,592885,571760,Christian Yelich,Andrew Heaney,0,9a2683e0-355a-4c6b-81a5-ae1118cdc323,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,TEX,3.79,3.93,95.0,101.0,82.0,99.0,0.751,9.19,2.46,8.81,1.33,0.77,0.26,0.409,0.149,0.285,0.415,85.0,105.0,99.0,76.0,101.0,98.0,,,,89.0,98.0,100.0,,0.522,0.29,0.154,-0.05,,-0.02,1.0,91.5,83.8,,82.0,,,,0.252,0.383,0.382,0.22,0.422,0.224,0.256,0.329,0.229,126.0,105.0,102.0,20.0,51.0,51.0,0.002,0.032,-19.18,-7.71,86.6,75.5,0.8,2.0,0.125,,,,,,,,,,,,
22,2024-06-25,745973,Groundout,field_out,True,642715,571760,Willy Adames,Andrew Heaney,0,20fd770d-f633-450a-9ba8-35a213c69308,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,TEX,3.79,3.93,95.0,101.0,82.0,99.0,0.751,9.19,2.46,8.81,1.33,0.77,0.26,0.409,0.149,0.285,0.415,85.0,105.0,99.0,76.0,101.0,98.0,,,,89.0,98.0,100.0,,0.522,0.29,0.154,-0.05,,-0.02,1.0,91.5,83.8,,82.0,,,,0.252,0.383,0.382,0.22,0.422,0.224,0.256,0.329,0.229,126.0,105.0,102.0,20.0,51.0,51.0,0.002,0.032,-19.18,-7.71,86.6,75.5,0.8,2.0,0.125,,,,,,,,,,,,
23,2024-06-25,745973,Single,single,False,694192,571760,Jackson Chourio,Andrew Heaney,1,0ab5c97a-e2a0-4351-831f-a953879987cd,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,TEX,3.79,3.93,95.0,101.0,82.0,99.0,0.751,9.19,2.46,8.81,1.33,0.77,0.26,0.409,0.149,0.285,0.415,85.0,105.0,99.0,76.0,101.0,98.0,,,,89.0,98.0,100.0,,0.522,0.29,0.154,-0.05,,-0.02,1.0,91.5,83.8,,82.0,,,,0.252,0.383,0.382,0.22,0.422,0.224,0.256,0.329,0.229,126.0,105.0,102.0,20.0,51.0,51.0,0.002,0.032,-19.18,-7.71,86.6,75.5,0.8,2.0,0.125,,,,,,,,,,,,
